player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Kenny Clark,10661,DI,GB,1,1,0,,0,0,12,,61.6,76.9,62.5,58.2,67.3,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,4,24,0,12,0,0,23,17,0,0,0,0,2,0,0,0,
Jaylon Smith,10668,LB,NYG,1,5,0,50.0,0,0,21,48.2,65.9,75.0,76.5,74.6,82.7,0,0,0,16,0.0,0,0,0,77.1,1,1,47,0,25,49,2,0,0,2,0,0,47,5,19,0,1,4,2,1,0,16,17,16.0
Myles Jack,10670,LB,PIT,1,0,0,100.0,0,0,25,63.2,52.7,70.6,60.0,49.6,,0,0,0,6,,0,0,0,91.7,1,0,14,1,6,16,0,0,0,0,0,0,16,1,9,1,0,0,1,0,0,6,2,6.0
Chris Jones,10671,DI,KC,1,1,0,,0,0,16,,92.5,78.8,92.3,71.7,70.5,3,5,0,,0.0,0,0,0,0.0,0,1,0,0,0,61,61,0,21,10,30,0,0,42,19,0,3,2,0,9,0,0,0,
Xavien Howard,10672,CB,MIA,1,1,0,80.0,0,0,17,66.1,69.3,77.2,,75.8,77.9,0,0,0,22,0.0,0,1,0,96.7,4,0,7,53,42,64,0,0,0,0,0,0,64,0,22,4,1,3,5,0,0,36,20,9.0
Reggie Ragland,10675,LB,CLV,1,3,0,0.0,0,0,8,64.2,91.7,74.2,,90.2,82.6,0,0,0,,0.0,0,0,0,39.6,0,0,33,0,3,33,0,0,0,0,0,0,33,0,30,0,3,7,1,0,0,0,0,
Jihad Ward,10678,ED,NYG,1,0,1,,0,0,21,59.1,60.2,78.4,67.6,49.8,75.7,3,1,0,,0.0,0,0,0,0.0,0,0,4,0,10,45,41,0,17,23,1,0,4,26,9,0,3,4,0,4,0,0,0,
Jarran Reed,10683,DI,GB,1,2,0,,0,1,12,,89.9,77.1,70.7,86.2,36.3,1,2,0,,16.7,1,0,0,0.0,0,1,0,0,0,34,34,0,13,10,11,0,0,17,17,0,4,3,0,4,0,0,0,
Deion Jones,10686,LB,CLV,1,1,0,100.0,0,0,8,44.9,45.6,73.2,55.6,60.1,32.1,0,0,0,29,25.0,1,0,0,118.8,2,0,19,0,10,21,1,0,0,1,0,0,20,2,9,1,1,2,2,0,0,34,32,17.0
Mackensie Alexander,10688,CB,DAL,1,0,0,100.0,0,0,9,52.1,53.7,72.2,,60.6,73.0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,0,7,14,0,0,0,0,0,0,14,0,7,14,0,1,1,0,0,12,3,12.0
Vonn Bell,10695,S,CIN,1,0,0,100.0,0,1,7,53.6,62.7,75.6,58.0,82.9,38.9,1,1,0,28,28.6,2,0,0,118.8,3,0,22,0,35,55,6,0,0,6,0,23,49,5,15,4,1,5,3,2,0,45,7,15.0
James Bradberry,10696,CB,PHI,1,0,0,25.0,0,0,24,60.7,55.0,77.0,,35.2,75.2,0,0,0,7,0.0,0,1,0,79.2,1,0,11,55,45,72,1,0,0,1,0,0,71,0,27,5,1,2,4,0,1,7,0,7.0
Adam Gotsis,10697,DI,JAX,1,0,0,,0,0,15,60.0,59.3,72.6,57.2,59.6,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,0,10,0,0,0,0,4,6,0,0,1,0,0,0,0,0,
Kevin Byard,10698,S,TEN,1,1,0,100.0,0,0,31,60.7,66.9,73.7,63.5,71.7,86.8,1,0,0,30,0.0,0,0,0,118.8,1,0,36,1,34,67,0,0,0,0,0,22,67,4,29,8,1,7,1,1,0,30,10,30.0
Maliek Collins,10701,DI,HST,1,1,0,,0,0,13,62.2,81.2,76.8,72.5,69.0,70.5,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,42,42,0,22,1,19,0,0,24,18,0,3,3,0,3,0,0,0,
Yannick Ngakoue,10703,ED,IND,1,1,0,,0,0,14,,70.3,81.3,68.1,63.1,72.4,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,48,48,0,0,46,2,0,0,28,20,0,2,2,0,2,0,0,0,
Kendall Fuller,10718,CB,WAS,1,0,0,100.0,0,0,32,59.8,61.7,77.9,,65.7,26.5,0,0,0,6,100.0,1,0,0,91.7,1,0,0,52,27,52,0,0,0,0,0,0,52,0,25,0,0,0,1,0,0,6,10,6.0
Javon Hargrave,10723,DI,PHI,1,1,0,,0,0,24,,50.0,76.7,69.8,33.4,68.1,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,55,55,3,29,0,23,0,0,35,20,0,0,0,0,3,0,0,0,
Justin Simmons,10732,S,DEN,1,3,0,100.0,0,0,10,55.9,59.3,74.2,,66.4,65.6,0,0,0,22,10.0,1,0,0,118.8,2,0,22,2,30,65,0,0,0,0,0,29,65,0,35,12,0,6,2,0,0,26,4,13.0
De'Vondre Campbell,10749,LB,GB,1,2,0,50.0,0,0,12,62.9,60.3,77.0,,55.4,79.5,0,0,1,15,0.0,0,0,0,35.4,1,0,35,0,29,50,5,0,0,5,0,2,45,0,21,8,0,1,2,0,0,15,0,15.0
David Onyemata,10754,DI,NO,1,0,0,,0,0,20,,60.5,77.4,59.1,60.0,69.6,0,0,0,,0.0,0,0,0,0.0,0,1,1,0,0,52,51,1,32,1,17,0,1,29,23,0,1,2,0,1,0,0,0,
Andrew Billings,10756,DI,LV,1,1,0,,0,0,23,,67.4,76.8,52.4,71.0,35.9,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,0,38,38,8,30,0,0,0,0,18,20,0,3,3,0,1,0,0,0,
Dean Lowry,10771,DI,GB,1,0,0,,0,0,12,60.0,58.8,71.8,56.0,60.0,67.3,0,1,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,3,2,2,0,0,4,3,0,0,0,0,1,0,0,0,
Matthew Judon,10780,ED,NE,1,1,0,100.0,0,1,19,93.4,90.2,12.0,70.1,77.9,58.9,1,4,0,-1,0.0,0,0,1,79.2,1,1,1,0,8,68,67,0,0,67,0,0,1,39,21,0,4,4,1,6,0,-1,1,-1.0
Quinton Jefferson,10781,DI,SEA,1,0,0,,0,0,29,,60.8,75.1,61.9,57.6,,1,2,0,,,0,0,0,0.0,0,0,0,0,0,19,19,0,10,2,7,0,0,15,4,0,0,0,0,3,0,0,0,
Matt Ioannidis,10786,DI,CAR,1,2,0,,0,0,5,,77.5,76.7,70.6,70.2,71.3,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,1,16,1,22,0,0,28,12,0,2,2,0,2,0,0,0,
D.J. Reader,10800,DI,CIN,1,1,0,,0,0,7,,82.7,76.7,61.7,83.7,66.8,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,36,36,5,31,0,0,0,0,21,15,0,0,0,0,2,0,0,0,
DeAndre Houston-Carson,10819,S,CHI,1,0,0,0.0,0,0,6,70.8,64.1,76.4,,43.2,43.6,0,0,0,,25.0,1,0,0,39.6,0,0,6,0,32,57,0,0,0,0,0,44,57,0,25,7,0,3,1,0,0,0,0,
Kamu Grugier-Hill,10842,LB,ARZ,1,0,0,75.0,0,0,1,44.4,40.0,70.6,59.9,54.1,28.7,0,0,0,12,33.3,1,0,0,88.5,3,0,15,0,12,18,0,0,0,0,0,0,18,1,5,3,0,2,4,0,0,23,29,7.7
Elandon Roberts,10848,LB,MIA,1,3,0,100.0,0,0,17,74.6,85.4,76.7,81.1,69.9,81.5,0,1,0,10,0.0,0,0,0,91.7,2,1,50,0,26,51,0,0,0,0,0,0,51,3,22,1,3,3,2,2,0,12,6,6.0
Will Parks,10853,S,NYJ,1,0,0,66.7,0,0,22,41.8,40.8,76.6,,59.0,34.6,0,0,0,22,50.0,1,0,0,103.5,2,0,16,0,37,69,0,0,0,0,0,41,69,0,32,12,0,1,3,0,0,33,33,16.5
Jayron Kearse,10878,S,DAL,1,0,0,66.7,1,0,9,47.5,55.4,75.7,55.3,76.1,36.8,0,0,1,25,25.0,1,0,1,70.1,4,0,26,0,41,69,7,0,0,7,0,6,62,2,26,30,1,3,6,0,0,82,32,20.5
Clayton Fejedelem,10879,S,MIA,1,0,0,,0,0,17,,60.0,60.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mike Hilton,10898,CB,CIN,1,1,0,85.7,0,0,7,66.7,68.0,76.9,52.4,74.0,78.9,0,0,0,32,0.0,0,0,0,104.2,6,0,1,1,33,50,1,0,0,1,0,2,49,4,13,45,3,4,7,0,0,63,33,10.5
Justin Zimmer,10975,DI,MIA,1,0,0,,0,0,17,,59.6,70.0,57.6,60.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,4,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,
Kyle Peko,11027,DI,LV,1,0,0,,0,0,23,,68.5,73.4,53.3,72.3,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,15,15,2,10,0,3,0,0,8,7,0,0,0,0,1,0,0,0,
Morgan Fox,11184,DI,LAC,1,0,0,,0,0,27,,74.0,75.3,66.2,70.1,72.4,0,1,0,,0.0,0,0,0,0.0,0,2,0,0,0,31,31,0,12,1,18,0,0,21,10,0,4,4,0,3,0,0,0,
Cory Littleton,11190,LB,CAR,1,0,0,100.0,0,0,5,45.0,38.7,73.5,,55.0,69.9,0,0,0,1,0.0,0,0,0,118.8,1,0,4,0,3,9,3,0,0,3,0,0,6,0,6,2,0,1,1,0,1,1,0,1.0
Jonathan Jones,11217,CB,NE,1,0,0,72.7,0,0,19,60.4,61.7,80.0,,65.8,80.6,0,0,0,11,0.0,0,0,0,112.3,8,0,2,80,58,84,0,0,0,0,0,0,84,0,26,2,2,7,11,0,1,51,33,6.4
Andrew Adams,11240,S,TEN,1,1,0,,0,0,31,56.2,60.0,74.9,58.3,65.2,29.6,0,0,0,,33.3,1,0,0,0.0,0,0,8,1,15,24,1,0,0,1,0,11,23,1,8,3,0,1,0,0,0,0,0,
Romeo Okwara,11250,ED,DET,1,1,0,,0,0,11,60.9,57.3,79.0,49.2,62.1,72.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,41,41,0,0,41,0,0,0,15,24,0,1,1,0,0,0,0,0,
Roy Robertson-Harris,11341,DI,JAX,1,1,1,,0,0,15,,78.8,77.9,74.1,68.2,28.4,1,2,0,,50.0,1,0,0,0.0,0,1,0,0,0,49,49,1,27,1,20,0,0,33,16,0,1,0,0,4,0,0,0,
Antonio Hamilton,11353,CB,ARZ,1,0,0,100.0,0,0,1,71.5,71.8,78.8,,65.9,77.5,0,0,0,8,0.0,0,0,1,91.7,2,0,2,70,51,81,1,0,0,1,0,0,80,0,30,8,2,4,2,0,0,12,3,6.0
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,,79.1,77.8,75.3,69.3,73.0,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,36,36,0,0,33,3,0,0,13,23,0,1,3,0,2,0,0,0,
Solomon Thomas,11758,DI,NYJ,1,0,0,,0,0,22,62.8,90.9,74.9,78.8,79.9,70.1,2,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,20,20,0,14,0,6,0,0,11,9,0,2,3,0,3,0,0,0,
Haason Reddick,11768,ED,PHI,1,0,0,,0,1,24,63.8,73.1,78.8,76.8,55.1,28.1,0,3,0,,50.0,2,0,0,0.0,0,2,0,0,3,59,58,0,0,58,0,0,1,33,23,1,3,2,0,5,0,0,0,
Malik Hooker,11770,S,DAL,1,0,0,100.0,0,0,9,53.7,56.0,79.1,,66.6,84.3,0,1,0,19,0.0,0,0,0,118.8,1,0,6,0,39,61,3,0,0,3,0,47,58,0,22,5,0,5,1,1,0,19,0,19.0
Marlon Humphrey,11771,CB,BLT,1,0,0,66.7,0,1,3,71.8,72.1,78.4,,66.6,80.5,0,0,0,20,0.0,0,0,0,97.2,4,0,4,65,39,71,0,0,0,0,0,0,71,0,32,2,1,7,6,0,0,57,11,14.3
Jonathan Allen,11772,DI,WAS,1,3,0,,0,0,32,,53.0,76.6,48.8,58.6,72.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,50,50,0,30,0,20,0,0,25,25,0,2,3,0,0,0,0,0,
Jabrill Peppers,11780,S,NE,1,0,0,100.0,0,0,19,64.7,67.1,75.2,,64.3,27.9,0,0,0,3,25.0,1,0,0,79.2,1,0,10,3,13,26,6,0,0,6,0,1,20,0,13,6,2,3,1,0,0,3,2,3.0
Tre'Davious White,11782,CB,BUF,1,1,0,50.0,0,0,4,60.0,59.4,75.1,56.1,59.3,79.0,0,1,0,2,0.0,0,1,1,56.3,1,0,14,43,28,57,0,0,0,0,0,0,57,2,27,0,2,4,2,1,0,2,0,2.0
Taco Charlton,11783,ED,CHI,1,1,0,,0,0,6,60.0,32.6,75.3,52.5,37.2,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,14,14,0,0,14,0,0,0,5,8,0,0,0,0,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,0,1,,0,0,25,63.5,69.8,79.6,62.0,68.7,74.1,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,2,46,46,0,0,46,0,0,0,29,15,0,2,4,0,3,0,0,0,
Budda Baker,11791,S,ARZ,1,4,0,50.0,0,0,1,67.2,69.5,76.9,53.5,67.5,60.9,0,0,0,5,10.0,1,1,0,56.3,2,0,33,1,48,81,3,0,0,3,0,28,78,3,30,16,1,5,4,0,0,9,9,4.5
Marcus Williams,11797,S,BLT,1,1,0,100.0,0,0,3,54.2,58.6,81.4,67.8,66.2,81.0,0,1,0,20,0.0,0,0,0,94.4,3,0,9,0,36,70,6,0,0,6,0,49,64,3,31,6,0,2,3,1,0,20,6,6.7
Sidney Jones,11798,CB,LV,1,0,0,,0,0,23,,60.0,66.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Tyus Bowser,11802,ED,BLT,1,2,0,0.0,0,0,3,42.2,53.1,77.1,64.0,55.5,29.2,0,0,0,,25.0,1,0,0,39.6,0,0,5,0,6,50,45,0,0,45,0,0,5,21,23,0,1,1,1,0,0,0,0,
Justin Evans,11805,S,NO,1,0,0,,0,0,20,63.4,61.8,71.7,,57.1,41.6,0,0,0,,33.3,1,0,0,0.0,0,0,7,1,13,31,0,0,0,0,0,22,31,0,18,1,1,2,0,0,0,0,0,
DeMarcus Walker,11806,ED,TEN,1,0,0,,0,0,31,,72.5,75.3,70.8,63.9,69.9,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,0,3,9,4,0,0,8,8,0,2,2,0,3,0,0,0,
Teez Tabor,11808,S,SEA,1,1,0,100.0,1,0,29,47.0,40.1,75.8,,48.9,37.4,0,0,0,27,25.0,1,0,1,118.8,1,0,6,2,18,26,0,0,0,0,0,14,26,0,8,4,0,2,1,0,0,27,12,27.0
Raekwon McMillan,11809,LB,NE,1,0,0,,0,0,19,41.9,42.6,67.0,,64.0,26.5,0,0,0,,50.0,1,0,0,0.0,0,0,5,0,3,5,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,
Dalvin Tomlinson,11810,DI,MIN,1,1,0,,0,0,18,,70.6,78.1,68.2,63.5,68.7,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,45,45,1,37,2,5,0,0,32,13,0,1,1,0,3,0,0,0,
Zach Cunningham,11812,LB,TEN,1,1,0,50.0,0,0,31,46.7,36.4,72.1,,49.1,29.7,0,0,0,15,50.0,1,0,0,75.0,1,0,15,0,6,15,0,0,0,0,0,0,15,0,9,0,0,0,2,0,0,15,15,15.0
Tanoh Kpassagnon,11814,ED,NO,1,0,0,,0,0,20,,45.9,74.4,56.3,50.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,3,6,0,0,0,0,0,0,0,0,
Larry Ogunjobi,11820,DI,PIT,1,1,0,,0,0,25,,53.3,78.2,54.0,55.4,71.7,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,43,43,1,33,6,3,0,0,28,15,0,2,3,0,2,0,0,0,
Dawuane Smoot,11823,ED,JAX,1,0,0,,0,0,15,60.0,69.8,79.0,67.7,61.2,71.9,0,4,0,,0.0,0,0,0,0.0,0,0,1,0,1,41,40,0,1,33,6,0,1,30,10,0,0,1,0,4,0,0,0,
Jordan Willis,11828,ED,SF,1,0,0,,0,0,28,,87.5,78.7,83.1,70.1,72.4,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,28,28,0,0,27,1,0,0,15,13,0,2,2,0,3,0,0,0,
Duke Riley,11830,LB,MIA,1,0,0,,0,0,17,63.1,63.7,68.8,,60.2,,0,0,0,,,0,0,0,0.0,0,0,4,0,5,8,2,0,0,2,0,0,6,0,3,1,0,0,0,0,0,0,0,
Alex Anzalone,11831,LB,DET,1,2,0,100.0,0,0,11,42.6,29.9,78.0,52.4,38.5,47.6,0,0,0,43,16.7,1,0,0,118.8,2,0,66,0,23,68,0,0,0,0,0,1,68,3,42,1,2,3,2,0,0,61,58,30.5
Tarell Basham,11835,ED,TEN,1,1,0,,0,0,31,,62.8,77.8,57.6,65.2,70.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,0,0,30,0,0,0,20,10,0,0,0,0,1,0,0,0,
Fabian Moreau,11836,CB,NYG,1,2,0,80.0,0,0,21,43.4,45.1,78.9,58.5,63.7,60.0,0,0,0,25,11.1,1,0,1,135.0,8,0,1,69,52,72,0,0,0,0,0,1,72,1,19,1,2,6,10,0,1,84,22,10.5
John Johnson III,11847,S,CLV,1,1,0,50.0,0,0,8,45.4,50.0,75.3,,63.2,84.6,0,0,0,16,0.0,0,0,0,77.1,1,0,17,0,15,54,0,0,0,0,0,29,54,0,39,8,2,6,2,0,0,16,12,16.0
Montravius Adams,11848,DI,PIT,1,0,0,,0,0,25,60.0,73.6,73.8,68.7,66.5,70.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,16,0,0,0,0,0,7,9,0,3,3,0,0,0,0,0,
Cameron Sutton,11850,CB,PIT,1,2,0,42.9,0,0,25,60.8,60.6,78.3,,58.0,75.9,0,0,1,17,0.0,0,0,0,61.0,3,0,1,36,35,53,1,0,0,1,0,0,52,0,18,15,0,1,7,0,1,39,29,13.0
Rasul Douglas,11854,CB,GB,1,0,0,50.0,0,0,12,63.7,64.9,76.2,,64.4,76.6,0,0,1,24,0.0,0,1,0,35.9,4,0,6,42,29,50,2,0,0,2,0,0,48,0,21,0,1,3,8,0,0,61,15,15.3
Trey Hendrickson,11858,ED,CIN,1,0,0,,0,0,7,,78.8,76.8,69.4,71.3,70.5,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,24,24,0,1,23,0,0,0,19,5,0,1,1,0,4,0,0,0,
Jaleel Johnson,11864,DI,ATL,1,0,0,,0,0,2,,62.8,73.1,58.9,62.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,9,9,4,5,0,0,0,0,2,7,0,0,0,0,0,0,0,0,
Rayshawn Jenkins,11868,S,JAX,1,2,0,100.0,0,0,15,58.5,68.1,75.3,60.0,83.0,83.2,0,0,0,30,0.0,0,0,0,118.8,3,0,20,4,40,58,1,0,0,1,0,27,57,1,17,6,2,7,3,0,0,51,10,17.0
Carl Lawson,11871,ED,NYJ,1,1,0,100.0,0,0,22,60.0,68.8,79.7,75.5,66.6,71.2,0,3,0,12,0.0,0,0,0,116.7,1,0,0,0,1,33,33,0,0,33,0,0,0,18,14,0,1,1,1,3,0,12,5,12.0
Samson Ebukam,11880,ED,SF,1,0,0,,0,0,28,61.0,69.2,81.0,70.9,57.6,71.7,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,2,49,49,0,1,47,1,0,0,28,19,0,1,1,0,3,0,0,0,
Deatrich Wise Jr.,11886,ED,NE,1,1,0,100.0,0,0,19,57.2,74.4,78.7,68.5,78.7,73.2,0,3,0,8,0.0,0,0,0,100.0,1,0,0,0,1,49,49,1,6,22,20,0,0,33,15,0,1,3,1,3,0,8,6,8.0
Carlos Watkins,11897,DI,DAL,1,1,0,,0,1,9,,52.5,75.6,52.5,55.9,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,29,29,1,27,0,1,0,0,14,15,0,1,1,0,0,0,0,0,
Grover Stewart,11899,DI,IND,1,4,0,,0,0,14,60.0,47.4,78.5,56.1,49.9,70.7,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,49,49,10,39,0,0,0,0,23,25,0,0,1,0,1,0,0,0,
Damontae Kazee,11904,S,PIT,1,0,0,,0,0,25,65.8,69.2,77.5,,63.8,81.5,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,32,47,0,0,0,0,0,42,47,0,15,3,0,4,0,0,0,0,0,
Desmond King II,11906,CB,HST,1,3,0,25.0,0,0,13,62.4,65.6,79.0,,70.1,78.1,0,0,0,9,0.0,0,0,0,39.6,1,0,0,55,28,58,2,0,0,2,0,0,56,0,30,1,0,1,4,0,0,9,0,9.0
Matt Milano,11918,LB,BUF,1,0,0,75.0,0,0,4,59.5,46.6,74.8,63.9,38.9,29.7,1,3,0,10,33.3,3,0,0,86.5,3,0,47,0,28,57,5,0,0,5,0,0,52,2,27,5,5,6,4,4,0,21,18,7.0
Davon Godchaux,11934,DI,NE,1,1,0,,0,0,19,,56.3,77.0,57.2,56.1,30.0,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,44,44,23,16,0,5,0,0,23,21,0,1,2,0,0,0,0,0,
Chuck Clark,11941,S,BLT,1,2,0,50.0,0,0,3,78.9,85.4,75.9,55.0,79.3,83.8,0,0,0,0,0.0,0,1,0,56.3,1,0,23,2,36,71,4,0,0,4,0,23,67,3,32,19,3,5,2,0,0,0,0,0.0
Xavier Woods,11946,S,CAR,1,0,0,33.3,0,0,5,71.2,74.9,75.8,60.0,64.7,80.2,0,0,0,13,0.0,0,1,0,47.9,1,0,31,1,48,65,0,0,0,0,0,29,65,1,16,4,0,3,3,0,0,13,15,13.0
Tanner Vallejo,11950,LB,ARZ,1,1,0,,0,0,1,60.0,58.1,67.8,,58.1,28.8,0,0,0,,33.3,1,0,0,0.0,0,0,15,0,1,15,0,0,0,0,0,0,15,0,14,0,1,1,0,0,0,0,0,
Al-Quadin Muhammad,11951,ED,CHI,1,0,0,,0,0,6,62.8,51.2,80.2,49.0,54.5,70.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,2,38,38,0,0,37,1,0,0,18,18,0,0,1,0,1,0,0,0,
D.J. Jones,11953,DI,DEN,1,0,0,,0,0,10,,54.2,76.7,61.2,52.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,35,35,18,14,0,3,0,0,15,20,0,0,0,0,0,0,0,0,
Jeremiah Ledbetter,11960,DI,JAX,1,0,0,,0,0,15,60.0,63.3,72.7,67.3,57.8,66.8,1,0,0,,,0,0,0,0.0,0,1,0,0,1,11,11,6,4,0,1,0,0,6,4,0,0,0,0,2,0,0,0,
Rudy Ford,11963,S,GB,1,0,0,100.0,0,0,12,53.8,54.4,74.3,,61.0,77.2,0,0,0,84,0.0,0,0,0,158.3,1,0,3,0,9,19,0,0,0,0,0,16,19,0,10,0,0,1,1,0,1,84,74,84.0
Patrick O'Connor,12005,DI,TB,1,0,0,,0,0,30,60.0,69.9,90.1,66.2,,66.8,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,14,13,2,11,0,0,0,1,14,0,0,1,1,0,2,0,0,0,
Michael Davis,12040,CB,LAC,1,1,0,71.4,0,0,27,74.3,68.3,75.8,,43.3,80.6,0,0,1,15,0.0,0,2,0,51.8,5,0,7,45,37,52,0,0,0,0,0,0,52,0,15,0,1,6,7,0,0,50,14,10.0
Greg Mabin,12068,CB,TEN,1,0,0,0.0,0,0,31,66.0,66.0,71.8,,,,0,0,0,,,0,0,0,39.6,0,0,0,10,10,10,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,
Josh Tupou,12093,DI,CIN,1,0,0,,0,0,7,,56.5,73.9,63.7,53.1,66.8,0,0,0,,,0,0,0,0.0,0,1,0,0,0,14,14,6,8,0,0,0,0,9,5,0,1,0,0,1,0,0,0,
Arthur Maulet,12224,CB,PIT,1,0,0,50.0,0,0,25,60.7,57.0,70.1,56.0,56.3,26.7,0,0,1,7,50.0,1,0,0,18.8,1,0,4,0,7,15,0,0,0,0,0,0,15,2,6,11,0,1,2,0,0,7,3,7.0
Joe Jones,12321,LB,TEN,1,0,0,100.0,0,0,31,63.8,65.6,66.6,,60.2,71.7,0,0,0,0,0.0,0,0,0,79.2,1,0,5,0,2,6,1,0,0,1,0,0,5,0,4,0,1,1,1,0,0,0,0,0.0
Sam Eguavoen,15301,LB,MIA,1,0,0,100.0,0,0,17,60.0,24.0,66.4,,60.0,,0,0,0,1,,0,0,0,118.8,1,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,1.0
Jonathan Ledbetter,18645,DI,ARZ,1,0,0,,0,0,1,60.2,48.2,77.2,49.2,51.9,30.6,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,2,41,41,1,20,5,15,0,0,20,19,0,1,3,0,0,0,0,0,
Nathan Shepherd,24614,DI,NYJ,1,2,0,,0,0,22,,72.9,75.2,59.2,73.1,70.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,32,32,2,19,0,11,0,0,15,17,0,2,2,0,0,0,0,0,
Foyesade Oluokun,24904,LB,JAX,1,3,0,100.0,0,2,15,91.0,92.4,73.6,89.0,68.7,57.9,2,1,0,11,12.5,1,0,0,104.2,2,0,56,1,37,59,0,0,0,0,0,0,59,4,18,2,3,4,2,3,0,18,22,9.0
Levi Wallace,25445,CB,PIT,1,0,0,33.3,0,0,25,69.9,69.9,77.1,,63.5,76.7,0,0,0,11,0.0,0,0,0,45.1,1,0,2,48,34,52,1,0,0,1,0,0,51,0,18,1,1,3,3,0,0,11,5,11.0
Anfernee Jennings,25449,ED,NE,1,1,0,,0,0,19,60.0,68.9,75.5,52.3,74.7,72.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,24,24,0,0,24,0,0,0,10,13,0,1,1,0,0,0,0,0,
Bravvion Roy,25644,DI,CAR,1,1,2,,0,0,5,,87.2,73.7,84.3,67.5,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,14,14,1,13,0,0,0,0,9,5,0,1,1,0,0,0,0,0,
Sean Murphy-Bunting,25891,CB,TB,1,2,0,44.4,0,0,30,72.3,74.2,79.6,60.0,76.2,54.5,0,0,0,9,28.6,2,2,0,51.6,4,0,1,75,48,76,0,0,0,0,0,0,76,1,27,0,3,3,9,0,0,14,17,3.5
Clelin Ferrell,25955,ED,LV,1,1,1,,0,0,23,66.4,68.7,80.1,64.9,60.2,71.6,0,1,0,,0.0,0,0,0,0.0,0,0,5,0,10,49,41,0,3,34,4,0,8,20,19,3,1,1,0,1,0,0,0,
