Transaction Date,Post Date,Description,Category,Type,Amount,Memo
03/13/2022,03/14/2022,DD DOORDASH MCDONALDS,Food & Drink,Sale,-18.22,
03/13/2022,03/14/2022,DUNKIN #350685 Q35,Food & Drink,Sale,-4.47,
03/13/2022,03/14/2022,ZEPPELIN HALL BIERGARTEN,Food & Drink,Sale,-28.60,
03/11/2022,03/13/2022,BP#7081011N &amp; A SERVICE,Gas,Sale,-54.97,
03/11/2022,03/13/2022,WINE OUTLET WALL TOWNSHIP,Food & Drink,Sale,-17.05,
03/12/2022,03/13/2022,DISCORD* NITROCLASSICM,Professional Services,Sale,-4.99,
03/11/2022,03/13/2022,7BARCLAYS CTRB,Food & Drink,Sale,-5.44,
03/11/2022,03/13/2022,STAY GOLD CAFE,Food & Drink,Sale,-5.50,
03/11/2022,03/13/2022,7BARCLAYS CTRB,Food & Drink,Sale,-45.73,
03/11/2022,03/13/2022,NOLAGVPN.COM,Shopping,Sale,-7.90,
03/11/2022,03/13/2022,NOURISHED BY NATURE,Groceries,Sale,-10.87,
03/09/2022,03/10/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-13.98,
03/10/2022,03/10/2022,VZWRLSS*MY VZ VN P,Bills & Utilities,Sale,-91.66,
03/09/2022,03/10/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
03/09/2022,03/10/2022,BJ's Wholesale Club - Mem,Shopping,Sale,-58.64,
03/07/2022,03/09/2022,MTA*METROCARD/PATH,Travel,Sale,-20.00,
03/08/2022,03/09/2022,TST* TANNER SMITH'S,Food & Drink,Sale,-104.70,
03/07/2022,03/08/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-15.97,
03/06/2022,03/07/2022,CHIPOTLE 1454,Food & Drink,Sale,-9.54,
03/04/2022,03/07/2022,THE UPS STORE 3850,Personal,Sale,-21.52,
03/05/2022,03/06/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-13.26,
03/04/2022,03/06/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-31.58,
03/04/2022,03/06/2022,BRAVE NEW WORLD INC,Shopping,Sale,-42.65,
03/03/2022,03/06/2022,LAZ PARKING 570432,Travel,Sale,-26.00,
03/04/2022,03/06/2022,EXXONMOBIL    47973045,Gas,Sale,-52.04,
03/05/2022,03/06/2022,APPLE.COM/BILL,Shopping,Sale,-4.25,
03/03/2022,03/06/2022,SHELL OIL 57544373608,Gas,Sale,-39.03,
03/04/2022,03/06/2022,PYMNTS DAPPER,Shopping,Sale,-51.88,
03/05/2022,03/06/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-12.40,
03/05/2022,03/06/2022,APPLE.COM/BILL,Shopping,Sale,-0.99,
03/05/2022,03/06/2022,STAY GOLD CAFE,Food & Drink,Sale,-3.47,
03/05/2022,03/06/2022,MR. SHRIMP,Food & Drink,Sale,-79.15,
03/04/2022,03/06/2022,NOURISHED BY NATURE,Groceries,Sale,-20.24,
03/03/2022,03/04/2022,TST* MINISTRY OF BREWING,Food & Drink,Sale,-17.98,
03/03/2022,03/04/2022,ASTRO BEER HALL,Food & Drink,Sale,-19.50,
03/03/2022,03/04/2022,Spin Mobility,Travel,Sale,-8.48,
03/03/2022,03/04/2022,APPLE.COM/BILL,Shopping,Sale,-4.25,
03/02/2022,03/04/2022,PRET-A-MANGER 4DE01,Food & Drink,Sale,-21.98,
03/03/2022,03/04/2022,OLD EBBITT GRILL,Food & Drink,Sale,-125.60,
03/02/2022,03/03/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-6.40,
03/02/2022,03/03/2022,Spin Mobility,Travel,Sale,-5.77,
03/01/2022,03/03/2022,THE GRILL,Food & Drink,Sale,-11.58,
03/01/2022,03/02/2022,CHIPOTLE 1454,Food & Drink,Sale,-9.54,
02/28/2022,03/02/2022,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.66,
03/01/2022,03/02/2022,NJ EZPASS,Travel,Sale,-70.00,
02/28/2022,03/01/2022,GOOGLE *YouTubePremium,Bills & Utilities,Sale,-12.78,
02/28/2022,03/01/2022,ABC*JERSEY STRONG,Health & Wellness,Sale,-138.59,
03/01/2022,03/01/2022,Blizzard Entertainment,Entertainment,Sale,-21.31,
02/27/2022,02/28/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-15.04,
02/25/2022,02/28/2022,OTTO STRADA,Food & Drink,Sale,-102.63,
02/27/2022,02/28/2022,WALGREENS #19748,Health & Wellness,Sale,-4.57,
02/27/2022,02/28/2022,HUDSON &amp; CO.,Food & Drink,Sale,-48.11,
02/26/2022,02/27/2022,HELP.HBOMAX.COM,Entertainment,Sale,-14.99,
02/24/2022,02/27/2022,ANTHONY DAVIDS,Food & Drink,Sale,-58.14,
02/26/2022,02/27/2022,DUNKIN #350685 Q35,Food & Drink,Sale,-4.47,
02/23/2022,02/24/2022,WEST END,Food & Drink,Sale,-11.00,
02/24/2022,02/24/2022,AIRBNB  HM2BE5DM4S,Travel,Sale,-171.18,
02/21/2022,02/23/2022,EXXONMOBIL    47973045,Gas,Sale,-34.24,
02/22/2022,02/23/2022,NJ MOTOR VEHICLE PAY,Bills & Utilities,Sale,-25.00,
02/21/2022,02/22/2022,SQ *LAST WAVE BREWING COM,Groceries,Sale,-7.20,
02/21/2022,02/22/2022,SeatGeek_Tickets,Entertainment,Sale,-376.10,
02/21/2022,02/22/2022,COURTYARD BY MARRIOTT,Travel,Sale,-215.04,
02/20/2022,02/22/2022,SUNOCO 0305222200,Gas,Sale,-42.22,
02/21/2022,02/22/2022,BRAVE NEW WORLD INC,Shopping,Sale,-121.50,
02/20/2022,02/22/2022,STARBUCKS STORE 59686,Food & Drink,Sale,-3.23,
02/21/2022,02/22/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-41.21,
02/19/2022,02/21/2022,COURTYARD BY MARRIOTT,Travel,Sale,-9.01,
02/19/2022,02/21/2022,CAFE LIQUORS,Food & Drink,Sale,-11.98,
02/19/2022,02/21/2022,BJ'S RESTAURANTS 608,Food & Drink,Sale,-87.80,
02/20/2022,02/21/2022,CHIPOTLE 1454,Food & Drink,Sale,-9.54,
02/19/2022,02/21/2022,WHITETAIL F&amp;B,Food & Drink,Sale,-14.92,
02/18/2022,02/21/2022,ALLENTWON GASKO,Gas,Sale,-39.60,
02/20/2022,02/21/2022,FINS - SEA GIRT,Food & Drink,Sale,-12.25,
02/20/2022,02/20/2022,AUTOMATIC PAYMENT - THANK,,Payment,4079.89,
02/18/2022,02/20/2022,NOURISHED BY NATURE,Groceries,Sale,-21.12,
02/18/2022,02/20/2022,MARINA GRILLE,Food & Drink,Sale,-12.01,
02/18/2022,02/20/2022,MCDONALD'S F11802,Food & Drink,Sale,-11.54,
02/18/2022,02/20/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-8.64,
02/18/2022,02/20/2022,PYMNTS DAPPER,Shopping,Sale,-272.94,
02/17/2022,02/20/2022,HILTON NEWARK PKNG 2,Travel,Sale,-96.00,
02/17/2022,02/20/2022,UA INFLT    0169972187599,Travel,Sale,-8.00,
02/17/2022,02/20/2022,QDOBA,Food & Drink,Sale,-10.64,
02/16/2022,02/18/2022,COPPER TOP BAR,Food & Drink,Sale,-35.95,
02/17/2022,02/18/2022,CONOCO - CF UNITED APR,Gas,Sale,-33.30,
02/17/2022,02/18/2022,THRIFTY #0073013,Travel,Sale,-17.72,
02/17/2022,02/18/2022,TST* OLLIE S PUB &amp; GRUB B,Food & Drink,Sale,-66.12,
02/14/2022,02/17/2022,MICHAELS ITALIAN,Food & Drink,Sale,-60.03,
02/14/2022,02/17/2022,MICHAELS ITALIAN,Food & Drink,Sale,-14.00,
02/16/2022,02/17/2022,TST* BRECKENRIDGE BREWERY,Food & Drink,Sale,-68.82,
02/16/2022,02/17/2022,SQ *APRES HANDCRAFTED LIB,Groceries,Sale,-32.00,
02/15/2022,02/17/2022,MOUNTAIN VIBE LLC,Shopping,Sale,-28.20,
02/15/2022,02/17/2022,COPPER TOP BAR,Food & Drink,Sale,-35.95,
02/15/2022,02/16/2022,C1 FOOD HALL - EMV,Food & Drink,Sale,-14.92,
02/14/2022,02/15/2022,SQ *BROKEN COMPASS BREWIN,Food & Drink,Sale,-20.42,
02/14/2022,02/15/2022,SQ *BROKEN COMPASS BREWIN,Food & Drink,Sale,-13.83,
02/13/2022,02/15/2022,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.66,
02/13/2022,02/14/2022,SPROVE MARKET PLACE,Groceries,Sale,-65.01,
02/12/2022,02/14/2022,SOUTH HOUSE,Food & Drink,Sale,-39.34,
02/12/2022,02/14/2022,MARINA GRILLE,Food & Drink,Sale,-69.67,
02/13/2022,02/14/2022,UBER   TRIP,Travel,Sale,-8.82,
02/12/2022,02/13/2022,DOORDASH*ANCHOR TAVERN,Food & Drink,Sale,-15.99,
02/11/2022,02/13/2022,NOURISHED BY NATURE,Groceries,Sale,-17.60,
02/12/2022,02/13/2022,DISCORD* NITROCLASSICM,Professional Services,Sale,-4.99,
02/10/2022,02/13/2022,THE GRILL,Food & Drink,Sale,-17.88,
02/11/2022,02/13/2022,NOLAGVPN.COM,Shopping,Sale,-7.90,
02/09/2022,02/11/2022,EXXONMOBIL    47973045,Gas,Sale,-37.00,
02/09/2022,02/10/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-30.91,
02/08/2022,02/10/2022,PYMNTS DAPPER,Shopping,Sale,-105.57,
02/07/2022,02/08/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-66.82,
02/06/2022,02/07/2022,FINS - SEA GIRT,Food & Drink,Sale,-12.25,
02/06/2022,02/07/2022,SUNOCO 0267670800,Gas,Sale,-26.09,
02/06/2022,02/07/2022,CHIPOTLE 1454,Food & Drink,Sale,-9.54,
02/05/2022,02/06/2022,APPLE.COM/BILL,Shopping,Sale,-0.99,
02/03/2022,02/06/2022,CHICK-FIL-A #03432,Food & Drink,Sale,-13.24,
02/03/2022,02/04/2022,PIECASSO,Food & Drink,Sale,-67.37,
02/03/2022,02/04/2022,SUNOCO 0267691400,Gas,Sale,-38.45,
02/01/2022,02/03/2022,FOCCUS INC USA,Gifts & Donations,Sale,-20.00,
02/01/2022,02/02/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
01/31/2022,02/01/2022,ABC*JERSEY STRONG,Health & Wellness,Sale,-93.29,
01/31/2022,02/01/2022,DOORDASH*LOCAL SMOKE B,Food & Drink,Sale,-50.58,
01/31/2022,02/01/2022,TAYLOR SVSTR HARDWARE,Home,Sale,-15.98,
01/31/2022,02/01/2022,DUNKIN #359105,Food & Drink,Sale,-4.36,
01/28/2022,01/31/2022,FEDERICOS PIZZA,Food & Drink,Sale,-30.90,
01/30/2022,01/31/2022,GOOGLE *YouTubePremium,Shopping,Sale,-12.78,
01/30/2022,01/31/2022,NJT RAIL MY-TIX,Travel,Sale,-16.75,
01/30/2022,01/31/2022,CHIPOTLE 0482,Food & Drink,Sale,-11.21,
01/30/2022,01/31/2022,UBER   TRIP,Travel,Sale,-85.13,
01/29/2022,01/30/2022,NJT RAIL MY-TIX,Travel,Sale,-16.75,
01/28/2022,01/30/2022,DOORDASH*ANCHOR TAVERN,Food & Drink,Sale,-14.84,
01/28/2022,01/30/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-61.68,
01/26/2022,01/27/2022,TAYLOR SVSTR HARDWARE,Home,Sale,-12.33,
01/26/2022,01/27/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
01/26/2022,01/27/2022,HELP.HBOMAX.COM,Entertainment,Sale,-14.99,
01/25/2022,01/26/2022,NJ EZPASS,Travel,Sale,-90.00,
01/24/2022,01/25/2022,BJS WHOLESALE #0044,Shopping,Sale,-27.77,
01/24/2022,01/25/2022,SPORT CAR WASH INC,Automotive,Sale,-10.24,
01/23/2022,01/24/2022,UBER   TRIP,Travel,Sale,-21.54,
01/23/2022,01/24/2022,TST* TALULA S,Food & Drink,Sale,-85.52,
01/23/2022,01/24/2022,UBER   TRIP,Travel,Sale,-11.01,
01/21/2022,01/23/2022,AIRBNB  HMF9YF28DY,Travel,Sale,-1033.08,
01/20/2022,01/23/2022,EXXONMOBIL    47982038,Gas,Sale,-41.00,
01/21/2022,01/23/2022,NOURISHED BY NATURE,Groceries,Sale,-17.60,
01/20/2022,01/21/2022,CHIPOTLE 3950,Food & Drink,Sale,-9.81,
01/20/2022,01/21/2022,SNOW.COM/VAIL RESORTS SKI,Entertainment,Sale,-242.39,
01/20/2022,01/21/2022,AIRBNB  HMPQTZNWP5,Travel,Sale,-924.21,
01/18/2022,01/21/2022,3CHI.COM,Groceries,Sale,-91.58,
01/21/2022,01/21/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-10.40,
01/20/2022,01/21/2022,USPS PO 3338700400,Shopping,Sale,-34.80,
01/20/2022,01/21/2022,V'S BARBERSHOP 21,Personal,Sale,-40.00,
01/20/2022,01/20/2022,AUTOMATIC PAYMENT - THANK,,Payment,2332.50,
01/18/2022,01/19/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-26.43,
01/18/2022,01/19/2022,LEVELUPBUBBAKOOSBURRI,Food & Drink,Sale,-8.26,
01/17/2022,01/18/2022,BRAVE NEW WORLD INC,Shopping,Sale,-40.00,
01/15/2022,01/17/2022,UBS  ARENA CON,Food & Drink,Sale,-36.93,
01/14/2022,01/17/2022,FEDERICOS PIZZA,Food & Drink,Sale,-20.15,
01/16/2022,01/17/2022,GORILLA MIND LLC,Health & Wellness,Sale,-74.09,
01/15/2022,01/17/2022,WICKED WOLF TAVERN,Food & Drink,Sale,-20.00,
01/15/2022,01/17/2022,MTA*METROCARD/PATH,Travel,Sale,-21.00,
01/15/2022,01/17/2022,WICKED WOLF TAVERN,Food & Drink,Sale,-21.00,
01/14/2022,01/16/2022,EXXONMOBIL    47977426,Gas,Sale,-44.33,
01/11/2022,01/13/2022,SUNOCO 0327962700,Gas,Sale,-43.24,
01/12/2022,01/13/2022,DISCORD* NITROMONTHLY,Professional Services,Sale,-9.99,
01/12/2022,01/13/2022,THE ATHLETIC,Entertainment,Sale,-29.99,
01/11/2022,01/12/2022,BJS WHOLESALE #0027,Shopping,Sale,-43.07,
01/10/2022,01/12/2022,CAVA GRILL JERSEY CITY,Food & Drink,Sale,-12.66,
01/10/2022,01/11/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-18.15,
01/08/2022,01/10/2022,WHITE STAR BAR WARREN ST,Food & Drink,Sale,-44.25,
01/08/2022,01/09/2022,UBER   TRIP,Travel,Sale,-10.50,
01/07/2022,01/09/2022,BELMAR BEACH 2021,Entertainment,Sale,-158.67,
01/07/2022,01/09/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-38.07,
01/06/2022,01/07/2022,CHIPOTLE 1454,Food & Drink,Sale,-9.54,
01/06/2022,01/07/2022,NOURISHED BY NATURE,Groceries,Sale,-8.80,
01/05/2022,01/06/2022,APPLE.COM/BILL,Shopping,Sale,-0.99,
01/04/2022,01/05/2022,HUGSLEEP,Shopping,Return,79.96,
01/04/2022,01/05/2022,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-56.79,
01/03/2022,01/04/2022,NOLAGVPN.COM,Shopping,Sale,-7.90,
01/03/2022,01/04/2022,DISCORD* NITROMONTHLY:,Professional Services,Sale,-1.46,
01/03/2022,01/04/2022,TST* TAKA ASBURY PARK,Food & Drink,Sale,-124.45,
01/02/2022,01/03/2022,ASBURY PARK PARKMOBILE,Travel,Sale,-6.30,
12/31/2021,01/02/2022,TST* THE BONNEY READ,Food & Drink,Sale,-136.12,
01/01/2022,01/02/2022,JOE'S BAGEL &amp; GRILL BLMR,Food & Drink,Sale,-14.71,
12/31/2021,01/02/2022,BJS WHOLESALE #0027,Shopping,Sale,-83.83,
