player_id,team,opp,pos,name,fpts,proj_own,opto_pct,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1941,,,G,Matthew NeSmith,50.66,4.5,0.00,43.78,76,24.5,0,0,6500,,35080,1941
1600,,,G,Harris English,50.85,7,0.00,48.02,76,24.5,0,0,7500,,34758,1600
697889,,,G,Taylor Montgomery,52.06,2.4,0.00,50.11,77,25,0,0,7200,,2927750,697889
696569,,,G,Cameron Young,69.67,7.1,0.00,73.71,89,30.15,0,0,8800,,1074862,696569
1622,,,G,Joel Dahmen,45.3,1.4,0.00,34.81,72,23,0,0,6400,,36136,1622
1018,,,G,Denny McCarthy,59.53,8,0.00,67.29,82.5,26.5,0,0,7600,,35117,1018
670533,,,G,Garrick Higgo,47.86,0.8,0.00,33.71,74,24,0,0,6700,,2879219,670533
692005,,,G,Adam Long,45.55,0.32,0.00,27.16,72.5,23,0,0,6200,,565464,692005
1931,,,G,Hideki Matsuyama,73.7,11.4,0.00,70.99,92.5,50.15,0,0,8700,,34791,1931
765936,,,G,Aldrich Potgieter,31.75,0.02,0.00,10.41,55.5,19,0,0,6000,,3608431,765936
1799,,,G,Adam Hadwin,60.1,2.7,0.00,58.98,82.5,26.5,0,0,7200,,34880,1799
1689,,,G,Beau Hossler,48.39,1.1,0.00,44.07,74.5,23.5,0,0,7000,,36293,1689
121942,,,G,Thomas Detry,57.13,2.1,0.00,54.86,80.5,26,0,0,7100,,36642,121942
2119,,,G,Chad Ramey,36.53,0.65,0.00,27.72,64.35,20.5,0,0,6400,,3083529,2119
330678,,,G,Cameron Davis,61.52,6.2,0.00,59.25,84,27,0,0,7700,,36131,330678
1701,,,G,Justin Thomas,77.48,15.2,0.00,80.34,95.5,60.5,0,0,9200,,34818,1701
1822,,,G,Luke Donald,40.26,0.05,0.00,27.95,68,21.5,0,0,6000,,34870,1822
1514,,,G,Trey Mullinax,44.15,0.39,0.00,33.53,71.5,23,0,0,6100,,36084,1514
1789,,,G,Robby Shelton,47,2.9,0.00,42.81,73,23.5,0,0,6400,,35082,1789
690049,,,G,Viktor Hovland,72.27,14.5,0.00,83.67,92.35,31.5,0,0,9700,,658704,690049
1625,,,G,Davis Riley,51.63,0.9,0.00,44.55,77,24.5,0,0,6900,,1000174,1625
1438,,,G,Brendon Todd,51.36,4.5,0.00,59.28,76.5,24.5,0,0,6700,,34943,1438
165746,,,G,Taylor Moore,,0,,,,,0,0,7300,,35323,165746
692426,,,G,Hayden Buckley,54.2,1.3,0.00,54.7,79,25,0,0,7000,,1696602,692426
1802,,,G,Taylor Pendrith,52.49,2.2,0.00,45.87,77,25,0,0,6700,,2216233,1802
1813,,,G,Francesco Molinari,44,0.42,0.00,35.98,71,22.65,0,0,6300,,34915,1813
1725,,,G,Billy Horschel,55.59,5.9,0.00,41.56,79.5,25.65,0,0,7500,,34768,1725
185304,,,G,Seamus Power,54.67,4.3,0.00,47.58,79.5,25.5,0,0,7100,,35404,185304
694628,,,G,Akshay Bhatia,48.87,5.6,0.00,49.81,74,24.5,0,0,6500,,848056,694628
171,,,G,Jordan Spieth,74.94,12.3,0.00,80.07,93.5,57.65,0,0,8900,,34812,171
1639,,,G,Matt Kuchar,64.09,8.5,0.00,61.97,85,28,0,0,7500,,34780,1639
1408,,,G,Patrick Cantlay,85.05,23.6,0.00,95.76,102.5,68.5,0,0,10500,,36297,1408
692605,,,G,Ben Griffin,52.26,2.3,0.00,45.78,76.85,25,0,0,6400,,672518,692605
63191,,,G,Matt Wallace,44.43,0.53,0.00,43.74,71.5,23,0,0,6300,,37151,63191
1409,,,G,Troy Merritt,45.85,0.03,0.00,23.56,72,23,0,0,6100,,34794,1409
692607,,,G,Lee Hodges,47.44,0.97,0.00,39.12,74,23.5,0,0,6300,,672519,692607
680,,,G,Jon Rahm,86.44,18.5,0.00,93.42,104,69,0,0,11000,,35126,680
395,,,G,Shane Lowry,68.75,17.7,0.00,72.9,89,30,0,0,8100,,34788,395
463,,,G,Rory McIlroy,84.51,10.1,0.00,90.8,102,67.5,0,0,10600,,34793,463
199,,,G,Danny Willett,46.96,0.23,0.00,38.11,74,23.5,0,0,6300,,34824,199
704063,,,G,Eric Cole,56.89,4.5,0.00,52.38,79.85,26,0,0,6900,,2781583,704063
552,,,G,Mackenzie Hughes,43.02,1.1,0.00,39.43,70,22.5,0,0,6500,,36080,552
453,,,G,Christiaan Bezuidenhout,55.11,6.3,0.00,61.1,79.5,26,0,0,7200,,1156736,453
648084,,,G,Lanto Griffin,44.79,0.6,0.00,31.24,71.5,23,0,0,6100,,37913,648084
586,,,G,David Lipsky,46.09,1.2,0.00,38.41,73,23.5,0,0,6400,,36524,586
113,,,G,Lucas Herbert,45.97,2.2,0.00,41.87,73,23,0,0,6800,,382245,113
73285,,,G,Sepp Straka,50.08,6.7,0.00,45.06,76,24,0,0,6600,,565467,73285
400,,,G,Brandt Snedeker,43.78,0.37,0.00,14.36,71,22.5,0,0,6200,,34811,400
895,,,G,Kevin Kisner,31.05,0.35,0.00,21.11,53.5,19,0,0,6100,,34776,895
701073,,,G,MJ Daffue,45.62,0.75,0.00,33.99,72.5,23,0,0,6200,,2075398,701073
610,,,G,Emiliano Grillo,59.99,8.7,0.00,66.34,82.5,26.5,0,0,7800,,34764,610
83572,,,G,Justin Suh,50.66,4.8,0.00,48.22,76,24.5,0,0,6900,,35135,83572
665,,,G,Andrew Putnam,49.49,5.8,0.00,57.36,75,24,0,0,6400,,37085,665
456,,,G,David Lingmerth,41.71,0.25,0.00,26.24,69.35,22,0,0,6000,,34786,456
329671,,,G,Kurt Kitayama,57.77,5.4,0.00,58.74,81.5,26,0,0,7400,,36560,329671
648099,,,G,Adam Schenk,52.75,3,0.00,50.17,77.5,24.5,0,0,6800,,37919,648099
689,,,G,Adam Svensson,55.55,7.3,0.00,50.27,79.5,26,0,0,6900,,466731,689
2170,,,G,Chris Kirk,63.13,9,0.00,59.31,85,27,0,0,7400,,34775,2170
509666,,,G,Alex Smalley,53.5,2.9,0.00,55.25,78.5,25.5,0,0,6800,,37147,509666
708877,,,G,Sam Bennett,45.63,0.69,0.00,17.08,72.5,23,0,0,6300,,2800467,708877
867,,,G,Alex Noren,48.66,1,0.00,44.04,74.5,23.5,0,0,6500,,35121,867
559,,,G,Luke List,46.51,0.89,0.00,29.51,73,23.5,0,0,6600,,34904,559
427014,,,G,Keith Mitchell,62.07,2.6,0.00,49.75,83.35,27,0,0,7600,,37916,427014
700001,,,G,Davis Thompson,43,0.72,0.00,31.12,70,22.5,0,0,6100,,1446418,700001
1491,,,G,Kyoung-Hoon Lee,60.08,2.8,0.00,63.45,82,26.5,0,0,7300,,37949,1491
300174,,,G,J.T. Poston,55.05,1.1,0.00,47.42,79,25,0,0,6800,,36088,300174
946,,,G,Bo Hoag,30.33,0.07,0.00,13.36,52.35,18.5,0,0,6000,,1266429,946
1062,,,G,Byeong Hun An,60.04,8.4,0.00,50.89,82.5,27,0,0,7400,,34739,1062
509669,,,G,Sam Ryder,46.19,0.51,0.00,36.57,72.5,23,0,0,6300,,37145,509669
902,,,G,Xander Schauffele,84.7,16.5,0.00,94.87,103.5,67.5,0,0,10200,,36091,902
804,,,G,Keegan Bradley,65.24,10.5,0.00,74.77,86,28.5,0,0,7800,,34744,804
815,,,G,Jason Day,76.11,10.2,0.00,79.77,94,59.5,0,0,9400,,34752,815
304410,,,G,Joseph Bramlett,52.72,1.7,0.00,44.46,77.5,25,0,0,6900,,1074847,304410
805,,,G,Brian Harman,58.66,5,0.00,58.21,81.5,26.5,0,0,7200,,34882,805
1141,,,G,Patrick Rodgers,59.39,1.6,0.00,53.4,82,26.5,0,0,7100,,34996,1141
1284,,,G,Si Woo Kim,67.63,18.8,0.00,73.64,87,29.5,0,0,8000,,34895,1284
600531,,,G,Nicolai Hojgaard,57.74,3.3,0.00,54.54,81.5,26,0,0,7000,,458384,600531
1295,,,G,Justin Lower,34.84,0.42,0.00,25.78,62,20,0,0,6100,,3083531,1295
1075,,,G,Matt Fitzpatrick,75.64,10,0.00,74.38,93.5,59.5,0,0,9000,,34759,1075
523168,,,G,Wyndham Clark,69.54,10.8,0.00,73.37,89.35,30.5,0,0,8200,,37183,523168
1120,,,G,Dylan Frittelli,34.2,0.06,0.00,19.88,60.5,20,0,0,6100,,36651,1120
2044,,,G,Stephan Jaeger,58.33,5.5,0.00,57.88,81,26.5,0,0,7000,,37129,2044
703899,,,G,Nicolas Echavarria,31.51,0.18,0.00,21.44,56.35,18.5,0,0,6000,,3803328,703899
1890,,,G,William McGirt,39.87,0.1,0.00,19.41,67.5,21.5,0,0,6000,,34911,1890
1154,,,G,Sam Burns,68.97,11.1,0.00,70.17,89,30,0,0,8600,,35095,1154
1055,,,G,Gary Woodland,57.49,6.9,0.00,59.5,81,26,0,0,7700,,35025,1055
2056,,,G,Mark Hubbard,50.28,5,0.00,49.85,75.5,24.5,0,0,6500,,34890,2056
2078,,,G,Adam Scott,67.31,18.1,0.00,72.12,87,29,0,0,8000,,34807,2078
697773,,,G,Will Gordon,49.43,1.5,0.00,48.01,75,24,0,0,6700,,1284196,697773
696563,,,G,Austin Eckroat,50.86,5.2,0.00,46.92,76.5,24.5,0,0,6600,,1074851,696563
