DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
36555101,David Montgomery,RB/FLEX,DET,HOU,,6600,,14.89,,14.89,2.256060606060606,1.17,0.9248867956775192,0,100,26.8226,49.991,14.8851,8.6,13.8,19.6125,23.2,30.2,38.6005,13.8663,7.6875,12.8,18.4,22,28.95,37.2515,13.5618,7.6875,12.7,17.9625,21.4,27.5,34.979,14.8851,8.6,13.8,19.6125,23.2,30.2,38.6005,8.07902,7.87566,7.42673,8.07902,0,0,0,0,0,2.03756,14.2436,0.106622,13.8602,60.7567,0.745311
36555554,Rhamondre Stevenson,RB/FLEX,NE,CHI,,6400,,14.85,,14.85,2.3203125,1.67,1.4789605237732688,0,100,16.8606,39.9266,14.8505,9.5,13.6,18.9,22.4,28.8,36.8,13.2452,8.1,11.8,17,20.3,26.6525,34.701,12.9103,8.1,11.7,16.5,19.6,25.1525,32.3525,14.8505,9.5,13.6,18.9,22.4,28.8,36.8,7.30945,6.95163,6.4616,7.30945,0,0,0,0,0,3.21067,23.0785,0.101758,16.0224,62.2108,0.375958
36554956,Tony Pollard,RB/FLEX,TEN,LAC,,6900,,14.66,,14.66,2.1246376811594203,0.62,0.5031323413196866,0,100,15.5998,40.0794,14.6639,9.2,13.4,18.7,22.1,28.4525,36.6,13.1852,8,11.8,17,20.2,26.6,34.4515,12.8311,8,11.7,16.5,19.3288,24.9,32.1505,14.6639,9.2,13.4,18.7,22.1,28.4525,36.6,7.27401,6.94415,6.44386,7.27401,0,0,0,0,0,2.95753,20.9105,0.0960667,16.1163,63.8727,0.396622
36554780,George Kittle,TE/FLEX,SF,TB,,5800,,14.59,,14.59,2.5155172413793103,6.72,6.608956793149994,0,100,29.0572,50.8492,14.5921,8.3,13.1,19.525,23.5575,31.1,39,12.2044,6.5,10.6,16.8,20.1,27.1,34.504,11.7093,6.5,10.6,15.9,18.915,24.705,31.504,14.5921,8.3,13.1,19.525,23.5575,31.1,39,8.48003,7.66629,6.93638,8.48003,0,0,0,0,0,4.7755,64.7515,0.44568,0.28888,1.18401,0.01066
36554671,Joe Flacco,QB,IND,BUF,,5500,,14.58,,14.58,2.650909090909091,10.95,11.361328510862098,0,100,21.0378,47.156000000000006,14.5787,9.84,13.7,18.4,21.463,26.801,32.8523,14.5787,9.84,13.7,18.4,21.463,26.801,32.8523,14.0998,9.8275,13.52,17.8,20.303,24.801,30.2804,14.5787,9.84,13.7,18.4,21.463,26.801,32.8523,6.53765,6.53765,5.94772,6.53765,37.0071,22.366,239.634,1.34071,0.929178,0,0,0,0.3806,1.20232,0.0139111
36554814,Evan Engram,TE/FLEX,JAX,MIN,,5300,,14.51,,14.51,2.737735849056604,11.69,12.089646531752644,0,100,17.5556,43.3966,14.5109,9.2,13.3,18.425,22.3,29.1,36.3515,11.2587,6.7,10,14.525,18.1,24.3,30.7,10.9103,6.7,10,14.3,17,21.9,27.9,14.5109,9.2,13.3,18.425,22.3,29.1,36.3515,7.40131,6.40144,5.79639,7.40131,0,0,0,0,0,6.50446,60.8544,0.26486,0,0,0
36554872,Deebo Samuel Sr.,WR/FLEX,SF,TB,Q,6900,,14.16,,14.16,2.052173913043478,3.89,3.581369985717863,0,100,29.0572,50.8492,14.1584,7.9,12.7,19.025,22.8,30.2025,38.1003,12.0728,6.4,10.6,16.6,19.8,26.5,34.301,11.6227,6.4,10.6,15.6,18.8075,24.5,31.502,14.1584,7.9,12.7,19.025,22.8,30.2025,38.1003,8.329,7.55812,6.88368,8.329,0,0,0,0,0,4.17104,61.8229,0.37878,1.71114,7.10445,0.06474
36554685,Derek Carr,QB,NO,ATL,,5300,,14.04,,14.04,2.6490566037735848,2.35,2.3059548237343703,0,100,21.5122,47.0554,14.0384,9.56,13.24,17.78,20.423,25.38,31.6824,14.0384,9.56,13.24,17.78,20.423,25.38,31.6824,13.7763,9.56,13.18,17.46,19.92,24.2,29.6602,14.0384,9.56,13.24,17.78,20.423,25.38,31.6824,6.2149,6.2149,5.83836,6.2149,32.2936,22.091,219.383,1.22094,0.838171,0,0,0,1.72674,6.50054,0.0644571
36555580,Drake London,WR/FLEX,ATL,NO,Q,6700,,14.03,,14.03,2.0940298507462685,2.48,2.184307136267368,0,100,25.5432,47.0554,14.0282,8.1,12.7,18.5,22.2,29.5,37.5515,11.5179,6.2,10.1,15.6,18.6,25.3,33.001,11.1301,6.2,10.1,15,17.9,23.3,30.4,14.0282,8.1,12.7,18.5,22.2,29.5,37.5515,8.0343,7.18218,6.55657,8.0343,0,0,0,0,0,5.0206,60.8596,0.403743,0.205286,0.812204,0.00788571
36555641,Ladd McConkey,WR/FLEX,LAC,TEN,,5900,,13.97,,13.97,2.3677966101694916,12.88,13.727479781721218,0,100,24.4796,40.0794,13.974,8.2,12.6,18.5,22.2,29.105,37.2,11.4202,6.2,10,15.6,18.6,25.1,32.6,11.0285,6.2,10,14.9,17.8,23.1,29.8005,13.974,8.2,12.6,18.5,22.2,29.105,37.2,7.92119,7.05987,6.42975,7.92119,0,0,0,0,0,5.10758,60.534,0.374733,0.300911,1.21579,0.0110222
36555459,Dalton Kincaid,TE/FLEX,BUF,IND,,4900,,13.53,,13.53,2.7612244897959184,21.05,23.437939366156094,0,100,26.1182,47.156000000000006,13.5306,8,12.2,17.5,21.115,28.205,36.101,10.8336,5.9,9.5,14.3,17.6,24.1,31.201,10.5775,5.9,9.5,14.2125,17,22.3,28.701,13.5306,8,12.2,17.5,21.115,28.205,36.101,7.54727,6.67599,6.2011,7.54727,0,0,0,0,0,5.39398,55.1299,0.367822,0.273133,1.12117,0.0102444
36555292,Trey McBride,TE/FLEX,ARI,NYJ,,5700,,13.42,,13.42,2.354385964912281,3.02,2.740908355024821,0,100,22.7666,46.7346,13.416,8.1,12.2,17.3,21.2,27.6,35.2,10.6744,6,9.4,14.1,17.6,23.5,30.4,10.3852,6,9.4,13.9,16.7,21.4,27.8,13.416,8.1,12.2,17.3,21.2,27.6,35.2,7.34185,6.44247,5.92045,7.34185,0,0,0,0,0,5.48313,56.4268,0.3074,0.26965,1.12361,0.009775
36555289,Javonte Williams,RB/FLEX,DEN,KC,,6000,,13.36,,13.36,2.2266666666666666,1.75,1.5495312035046764,0,100,17.5776,43.312,13.3631,8.5,12.3,17.2,20.1575,25.9025,33.4505,11.4623,6.9,10.3,15,17.7,23.15,30.4002,11.4023,6.9,10.3,14.9,17.7,22.8,29.5,13.3631,8.5,12.3,17.2,20.1575,25.9025,33.4505,6.67541,6.14858,6.01491,6.67541,0,0,0,0,0,3.80148,30.1818,0.130975,10.9296,40.2197,0.28955
36555414,Tank Dell,WR/FLEX,HOU,DET,Q,7400,,13.29,,13.29,1.795945945945946,0.25,0.17117173344913011,0,100,23.1684,49.991,13.2853,7.8,12,17.325,21,27.9,35.5,10.7187,5.8,9.4,14.2125,17.6,24.1,30.901,10.4219,5.8,9.4,14,16.8,21.9,28.302,13.2853,7.8,12,17.325,21,27.9,35.5,7.50899,6.64598,6.11532,7.50899,0,0,0,0,0,5.13324,56.9164,0.339178,0.215622,0.897844,0.00855556
36555016,Darnell Mooney,WR/FLEX,ATL,NO,,6500,,13.19,,13.19,2.0292307692307694,1.18,0.9491508911922332,0,100,25.5432,47.0554,13.1926,7.6,11.9,17.4,21,27.9013,35.8,10.7923,5.7,9.5,14.6,17.75,24.1,31.302,10.4779,5.7,9.5,14.2,17,22.2,28.9,13.1926,7.6,11.9,17.4,21,27.9013,35.8,7.67958,6.85814,6.31733,7.67958,0,0,0,0,0,4.80051,56.8628,0.381857,0.173971,0.734471,0.00705714
36554761,Cooper Rush,QB,DAL,PHI,,5100,,12.99,,12.99,2.5470588235294116,0.19,0.15698602695116107,0,100,18.0902,44.4206,12.9885,8.4,12.19,16.6,19.323,24.32,30.6801,12.9885,8.4,12.19,16.6,19.323,24.32,30.6801,12.7555,8.4,12.12,16.32,18.82,23.271,28.7611,12.9885,8.4,12.19,16.6,19.323,24.32,30.6801,6.15544,6.15544,5.79764,6.15544,33.8684,20.7944,214.283,1.04093,0.856644,0,0,0,1.82616,7.22448,0.0594222
36555110,Mac Jones,QB,JAX,MIN,,4400,,12.91,,12.91,2.934090909090909,3.14,3.0889571751785194,0,100,17.5556,43.3966,12.9138,8.5,12.23,16.505,19.043,23.86,29.7707,12.9138,8.5,12.23,16.505,19.043,23.86,29.7707,12.685,8.5,12.16,16.28,18.6415,22.803,28.0008,12.9138,8.5,12.23,16.505,19.043,23.86,29.7707,5.96127,5.96127,5.61572,5.96127,35.3146,22.0241,215.938,1.01044,0.94712,0,0,0,3.64656,7.16367,0.0592
36554706,DeAndre Hopkins,WR/FLEX,KC,DEN,,5300,,12.85,,12.85,2.4245283018867925,17.46,19.465224968882783,0,100,25.7344,43.312,12.8511,7.3,11.5,17.1,20.7,27.6025,35.3,10.546,5.5,9.1,14.2,17.515,24,31.201,10.237,5.5,9.1,13.9,16.8,22.105,28.9,12.8511,7.3,11.5,17.1,20.7,27.6025,35.3,7.6591,6.84872,6.30573,7.6591,0,0,0,0,0,4.6101,56.1072,0.371275,0.159775,0.655909,0.00665
36554850,Tyreek Hill,WR/FLEX,MIA,LAR,Q,7500,,12.74,,12.74,1.6986666666666668,0.52,0.3673528193225888,0,100,24.1448,49.3862,12.7426,7.1,11.4,16.9,20.6,27.6,35.501,10.4498,5.4,9,14.1,17.5,24,31.2,10.1448,5.4,9,13.8,16.7,22,28.5,12.7426,7.1,11.4,16.9,20.6,27.6,35.501,7.64231,6.82215,6.28453,7.64231,0,0,0,0,0,4.5856,55.7321,0.361,0.1946,0.791229,0.0082
36554884,Terry McLaurin,WR/FLEX,WAS,PIT,,7300,,12.73,,12.73,1.7438356164383564,0.65,0.4727350793903603,0,100,23.6714,46.024,12.7319,7.1,11.4,17,20.6075,27.9,35.801,10.5478,5.4,9.1,14.4125,17.6,24.3,31.6005,10.2003,5.4,9.1,13.9,16.8,22.3,28.903,12.7319,7.1,11.4,17,20.6075,27.9,35.801,7.77237,6.97249,6.37595,7.77237,0,0,0,0,0,4.3682,57.4543,0.3598,0.1932,0.782175,0.00784
36554900,Courtland Sutton,WR/FLEX,DEN,KC,,5600,,12.73,,12.73,2.273214285714286,6.42,6.314000658132537,0,100,17.5776,43.312,12.7257,7.3,11.4,16.5,20.5,27.5,35.2005,10.2104,5.5,8.8,13.3,17.1,23.405,30.601,9.88256,5.5,8.8,13.2,16,21.2,27.8,12.7257,7.3,11.4,16.5,20.5,27.5,35.2005,7.39883,6.49858,5.91196,7.39883,0,0,0,0,0,5.0306,57.1498,0.2654,0.12125,0.487544,0.0042
36555667,Rachaad White,RB/FLEX,TB,SF,,5900,,12.44,,12.44,2.1084745762711865,0.8,0.6265887470672085,0,100,21.792,50.8492,12.4358,7.5,11.4,16.3,19.3,24.9525,32.3,10.5146,5.9,9.4,14,16.8,22.1,28.9005,10.4818,5.9,9.4,14,16.7,21.85,28.601,12.4358,7.5,11.4,16.3,19.3,24.9525,32.3,6.67205,6.09593,6.0157,6.67205,0,0,0,0,0,3.84232,33.2383,0.1668,6.17068,25.3789,0.28838
36554980,Calvin Ridley,WR/FLEX,TEN,LAC,,5700,,12.31,,12.31,2.159649122807018,5.8,5.630604538270873,0,100,15.5998,40.0794,12.312,7.1,10.9,16,20.1,26.7525,33.702,10.0299,5.4,8.6,13.2,17,23.1,29.5505,9.65327,5.4,8.6,13,15.7,20.6012,26.601,12.312,7.1,10.9,16,20.1,26.7525,33.702,7.29034,6.43193,5.78567,7.29034,0,0,0,0,0,4.56407,59.2482,0.233844,0.0903778,0.375694,0.00288889
36555207,DeVonta Smith,WR/FLEX,PHI,DAL,,7800,,11.93,,11.93,1.5294871794871794,0.01,0.003994143542500858,0,100,26.3304,44.4206,11.9264,6.5,10.65,15.8,19.515,26.005,33.703,9.86859,5,8.5,13.3,16.8,22.8025,30,9.55253,5,8.5,13.1,15.815,20.6,27.301,11.9264,6.5,10.65,15.8,19.515,26.005,33.703,7.3395,6.55412,5.99854,7.3395,0,0,0,0,0,4.11567,55.4287,0.307289,0.183111,0.744467,0.0072
36555075,Rico Dowdle,RB/FLEX,DAL,PHI,,6100,,11.8,,11.8,1.9344262295081969,0.31,0.21271153212373267,0,100,18.0902,44.4206,11.7995,6.9,10.5,15.5,18.4575,24.2,31.3,10.6042,6,9.2,14.2,16.8,22.5,29.301,10.4942,6,9.2,14.1,16.6,21.8525,28.201,11.7995,6.9,10.5,15.5,18.4575,24.2,31.3,6.50933,6.16919,5.96157,6.50933,0,0,0,0,0,2.39053,20.3753,0.0867778,11.3739,46.5604,0.355578
36554944,DJ Moore,WR/FLEX,CHI,NE,,6300,,11.76,,11.76,1.8666666666666667,1.5,1.2119498264446504,0,100,23.066,39.9266,11.7605,6.5,10.5,15.5,19.1,25.9025,33.701,9.56974,4.9,8.2,12.7125,16.3,22.6,29.701,9.33457,4.9,8.2,12.7,15.4,20.6,26.9505,11.7605,6.5,10.5,15.5,19.1,25.9025,33.701,7.17827,6.37809,5.91965,7.17827,0,0,0,0,0,4.38155,51.7803,0.313242,0.155021,0.630207,0.00572632
36555333,Will Levis,QB,TEN,LAC,,4900,,11.7,,11.7,2.387755102040816,1.15,1.0502727017079407,0,100,15.5998,40.0794,11.6958,7.46,10.96,15.005,17.503,22.241,28.3406,11.6958,7.46,10.96,15.005,17.503,22.241,28.3406,11.5918,7.46,10.96,14.96,17.32,21.72,27.1808,11.6958,7.46,10.96,15.005,17.503,22.241,28.3406,5.68298,5.68298,5.49243,5.68298,32.2912,19.0533,192.288,0.851311,1.0376,0,0,0,5.08044,11.6617,0.0849778
36555392,Jaylen Waddle,WR/FLEX,MIA,LAR,,5600,,11.59,,11.59,2.069642857142857,5.18,4.9323725516643995,0,100,24.1448,49.3862,11.5893,6.3,10.3,15.4,19,25.7,33.6006,9.51498,4.8,8.1,12.7,16.3,22.5,29.5753,9.2626,4.8,8.1,12.7,15.4,20.405,27.0505,11.5893,6.3,10.3,15.4,19,25.7,33.6006,7.18334,6.39401,5.91686,7.18334,0,0,0,0,0,4.14854,52.4528,0.306657,0.176829,0.739775,0.00692857
36555705,Brian Thomas Jr.,WR/FLEX,JAX,MIN,Q,6600,,11.51,,11.51,1.743939393939394,1.31,1.0576303125860578,0,100,17.5556,43.3966,11.5123,6.6,10.3,15,18.6,24.9,32.7005,9.27175,4.9,8,12.2,15.7,21.4,28.4005,9.02407,4.9,8,12.2,14.8,19.705,25.7005,11.5123,6.6,10.3,15,18.6,24.9,32.7005,6.8897,6.06423,5.58425,6.8897,0,0,0,0,0,4.48112,52.5823,0.24144,0.1469,0.576587,0.0053
36555631,Tank Bigsby,RB/FLEX,JAX,MIN,,5700,,11.34,,11.34,1.9894736842105263,0.37,0.25698789951272283,0,100,17.5556,43.3966,11.3394,6.6,10.2,14.9,17.8,23.3,30.9505,10.1036,5.6,8.8,13.4,16.2,21.6,28.901,10.0227,5.6,8.8,13.3,16.1,21.2,27.801,11.3394,6.6,10.2,14.9,17.8,23.3,30.9505,6.34217,5.97887,5.81098,6.34217,0,0,0,0,0,2.47168,20.7591,0.07874,10.6726,42.951,0.33028
36555718,Bucky Irving,RB/FLEX,TB,SF,,5700,,11.21,,11.21,1.966666666666667,0.51,0.36583972605288495,0,100,21.792,50.8492,11.208,6.5,10.1,14.8,17.615,23.205,30.201,9.84939,5.5,8.6,13.2,15.8575,21.1,27.9015,9.81351,5.5,8.6,13.1,15.8,20.905,27.401,11.208,6.5,10.1,14.8,17.615,23.205,30.201,6.28567,5.88563,5.8033,6.28567,0,0,0,0,0,2.71724,22.6858,0.11082,8.67238,35.6731,0.33224
36554804,Hunter Henry,TE/FLEX,NE,CHI,,3900,,10.98,,10.98,2.8153846153846156,11.76,12.394692281222587,0,100,16.8606,39.9266,10.9795,6.2,9.8,14.4,17.4,23.7,31.501,8.728,4.6,7.5,11.5,14.4,19.6,26.802,8.52833,4.6,7.5,11.5,14,18.705,24.6505,10.9795,6.2,9.8,14.4,17.4,23.7,31.501,6.59283,5.76217,5.34042,6.59283,0,0,0,0,0,4.50295,49.6233,0.222211,0,0,0
36554704,Keenan Allen,WR/FLEX,CHI,NE,,5400,,10.89,,10.89,2.0166666666666666,3.08,2.7449093842476344,0,100,23.066,39.9266,10.8881,6,9.7,14.425,17.5,23.6,31.501,8.7174,4.4,7.5,11.7,14.6,19.9,27.5,8.56188,4.4,7.5,11.7,14.3,19.1,25.002,10.8881,6,9.7,14.425,17.5,23.6,31.501,6.63999,5.85102,5.51375,6.63999,0,0,0,0,0,4.34146,46.758,0.2704,0.163895,0.675218,0.00610526
36555716,Marvin Harrison Jr.,WR/FLEX,ARI,NYJ,,6400,,10.53,,10.53,1.6453125,1.32,1.018153079386234,0,100,22.7666,46.7346,10.5333,5.5,9.4,14.2,17.5,23.6,31.701,8.64342,4.1,7.4,11.7,15.1,20.7,28,8.46665,4.1,7.4,11.7,14.5,19.4,25.601,10.5333,5.5,9.4,14.2,17.5,23.6,31.701,6.82889,6.09771,5.72408,6.82889,0,0,0,0,0,3.77982,46.7964,0.290625,0.26095,1.05968,0.0097
36555367,Kyle Pitts,TE/FLEX,ATL,NO,,4800,,10.14,,10.14,2.1125000000000003,0.91,0.6619656268028881,0,100,25.5432,47.0554,10.1419,5.3,8.9,13.8,16.7,22.3,30.3,8.18769,3.9,6.9,11.4,14.1,19,26.001,8.08655,3.9,6.9,11.4,13.9,18.7,24.8,10.1419,5.3,8.9,13.8,16.7,22.3,30.3,6.47952,5.75584,5.51431,6.47952,0,0,0,0,0,3.90843,41.5849,0.302514,0.272857,1.12021,0.0101429
36554929,Jauan Jennings,WR/FLEX,SF,TB,,5200,,10.13,,10.13,1.9480769230769233,4.95,4.633096621561876,0,100,29.0572,50.8492,10.1313,5,8.8,13.7,17.4,23.8,32.1515,8.47367,3.8,7,11.6,15.1,21.3013,28.901,8.27387,3.8,7,11.6,14.5,19.6,26.301,10.1313,5,8.8,13.7,17.4,23.8,32.1515,6.99659,6.30045,5.88665,6.99659,0,0,0,0,0,3.31518,46.9022,0.30726,0.14208,0.575785,0.00552
36555236,Jake Ferguson,TE/FLEX,DAL,PHI,,5000,,10.12,,10.12,2.0239999999999996,0.34,0.2316841891218156,0,100,18.0902,44.4206,10.1159,5.7,9.1,13.4,16,21.8,29.3,7.89941,4.1,6.7,10.5,12.9,18.2,24.901,7.79348,4.1,6.7,10.5,12.9,17.4,23.3,10.1159,5.7,9.1,13.4,16,21.8,29.3,6.09504,5.28444,5.02561,6.09504,0,0,0,0,0,4.43291,43.0804,0.213,0,0,0
36554690,Taysom Hill,TE/FLEX,NO,ATL,,4000,,10.01,,10.01,2.5025,7.56,7.544535159368333,0,100,21.5122,47.0554,10.0089,5.4,8.8,13.5,16.3,21.4,28.3015,8.73976,4.475,7.4,12,14.6,19.4513,26.1,8.72073,4.475,7.4,12,14.6,19.4025,25.7,10.0089,5.4,8.8,13.5,16.3,21.4,28.3015,6.10196,5.65271,5.60253,6.10196,0,0,0,0,0,2.53831,24.7684,0.178286,6.20094,26.3319,0.217971
36555569,Jaylen Warren,RB/FLEX,PIT,WAS,,5300,,9.68,,9.68,1.8264150943396225,0.3,0.1955466770633728,0,100,22.3526,46.024,9.68443,5.5,8.6,12.9,15.5,20.5,26.4258,8.49704,4.6,7.3,11.5,13.9,18.7,24.351,8.47292,4.6,7.3,11.5,13.9,18.5,24.101,9.68443,5.5,8.6,12.9,15.5,20.5,26.4258,5.65307,5.26712,5.20817,5.65307,0,0,0,0,0,2.37478,19.4489,0.08792,7.95074,33.5682,0.24888
36555160,Travis Etienne Jr.,RB/FLEX,JAX,MIN,,5800,,9.67,,9.67,1.6672413793103447,0.08,0.044257606724699486,0,100,17.5556,43.3966,9.66973,5.5,8.5,12.9,15.5,20.55,26.8,8.39509,4.5,7.1,11.4,13.8,18.6,24.8005,8.37577,4.5,7.1,11.4,13.8,18.5,24.5,9.66973,5.5,8.5,12.9,15.5,20.55,26.8,5.64556,5.26827,5.21875,5.64556,0,0,0,0,0,2.54928,18.5286,0.08342,7.78234,31.4013,0.2725
36555069,T.J. Hockenson,TE/FLEX,MIN,JAX,,4700,,9.66,,9.66,2.05531914893617,0.73,0.5116304993370651,0,100,25.841,43.3966,9.65912,5,8.4,13.1,15.9,21.705,29.301,7.79958,3.7,6.4,10.7437,13.315,18.5,25.301,7.7019,3.7,6.4,10.7437,13.3,18.2,24.101,9.65912,5,8.4,13.1,15.9,21.705,29.301,6.36684,5.64816,5.41138,6.36684,0,0,0,0,0,3.71908,40.9558,0.28802,0.04376,0.180784,0.00216
36555563,DeMario Douglas,WR/FLEX,NE,CHI,,4400,,9.57,,9.57,2.175,4.07,3.7557491965179013,0,100,16.8606,39.9266,9.57248,5.2,8.5,12.7,15.4,21,28.402,7.51052,3.8,6.3,10.1,12.5,17.6,24.501,7.40649,3.8,6.3,10.1,12.415,16.8,22.601,9.57248,5.2,8.5,12.7,15.4,21,28.402,5.97534,5.18482,4.92597,5.97534,0,0,0,0,0,4.12393,41.7239,0.189789,0.0869789,0.353667,0.00247368
36555526,Sam LaPorta,TE/FLEX,DET,HOU,,4600,,9.55,,9.55,2.0760869565217392,0.94,0.6805866390789972,0,100,26.8226,49.991,9.54727,4.9,8.3,13,15.8,21.3,29.3,7.62463,3.5,6.2,10.6,13.2,18.005,25.1,7.54763,3.5,6.2,10.6,13.1,17.8,23.9505,9.54727,4.9,8.3,13,15.8,21.3,29.3,6.28253,5.54714,5.34637,6.28253,0,0,0,0,0,3.84529,39.5616,0.276222,0.0345556,0.139764,0.0014
36555625,Jordan Addison,WR/FLEX,MIN,JAX,,5300,,9.32,,9.32,1.758490566037736,2.29,1.8784497114096093,0,100,25.841,43.3966,9.32263,4.5,8.1,12.9,15.9,21.7525,29.9007,7.72722,3.4,6.3,10.8625,13.7,18.9,26.601,7.60698,3.4,6.3,10.8625,13.4,18.4,24.9,9.32263,4.5,8.1,12.9,15.9,21.7525,29.9007,6.53881,5.87229,5.59204,6.53881,0,0,0,0,0,3.19082,41.5441,0.29916,0.11008,0.437458,0.0047
36555559,Jameson Williams,WR/FLEX,DET,HOU,,5900,,9.2,,9.2,1.559322033898305,0.2,0.10778253896809929,0,100,26.8226,49.991,9.19776,4.4,8,12.8,15.7075,21.9,30.2,7.68246,3.3,6.3,10.8,13.6,19.0525,26.702,7.5492,3.3,6.3,10.8,13.4,18.5,24.8,9.19776,4.4,8,12.8,15.7075,21.9,30.2,6.56645,5.90424,5.58992,6.56645,0,0,0,0,0,3.0306,41.6071,0.272733,0.385844,1.65923,0.0132889
36555612,Quentin Johnston,WR/FLEX,LAC,TEN,,4900,,9.13,,9.13,1.8632653061224493,3.69,3.2943803434843866,0,100,24.4796,40.0794,9.13145,4.5,7.9,12.5,15.4,21,28.805,7.53172,3.4,6.2,10.4,13.2,18.1,25.201,7.40779,3.4,6.2,10.4,13.1,17.6,23.6,9.13145,4.5,7.9,12.5,15.4,21,28.805,6.32553,5.64985,5.35928,6.32553,0,0,0,0,0,3.19944,41.9296,0.260733,0.0972889,0.403267,0.00337778
36554859,Dalton Schultz,TE/FLEX,HOU,DET,,4100,,9.04,,9.04,2.2048780487804875,1.74,1.400674272424559,0,100,23.1684,49.991,9.04092,4.8,7.975,12.2,14.9,20,27.1,7.09377,3.4,5.9,9.7,12.2,16.805,23.601,7.04344,3.4,5.9,9.7,12.2,16.5,22.201,9.04092,4.8,7.975,12.2,14.9,20,27.1,5.80369,5.04952,4.90726,5.80369,0,0,0,0,0,3.89429,37.2994,0.229289,0,0,0
36555608,Rome Odunze,WR/FLEX,CHI,NE,,5200,,9.03,,9.03,1.7365384615384614,1.52,1.1697574514460074,0,100,23.066,39.9266,9.02602,4.4,7.8,12.4,15.2,20.9,28.501,7.42152,3.3,6.2,10.3,13,17.905,25.101,7.30569,3.3,6.2,10.3,12.9,17.4,23.501,9.02602,4.4,7.8,12.4,15.2,20.9,28.501,6.26531,5.57782,5.3025,6.26531,0,0,0,0,0,3.209,41.2974,0.241453,0.207453,0.857543,0.00773684
36555269,Alec Pierce,WR/FLEX,IND,BUF,,4900,,8.78,,8.78,1.7918367346938773,4.19,3.8202361322391276,0,100,21.0378,47.156000000000006,8.78488,4.3,7.6,12,14.7,20.6,28.3,7.15443,3.2,5.8,9.9,12.4,17.6,24.6,7.05516,3.2,5.8,9.9,12.4,17.2,22.9,8.78488,4.3,7.6,12,14.7,20.6,28.3,6.12361,5.42833,5.17809,6.12361,0,0,0,0,0,3.26091,39.6074,0.234111,0.103644,0.415175,0.00408889
36554647,Bears,DST,CHI,NE,,3000,,8.68,,8.68,2.893333333333333,27.83,37.75900485870467,0,100,23.066,39.9266,8.67675,4,8,12,15,19,26,8.67675,4,8,12,15,19,26,8.67675,4,8,12,15,19,26,8.67675,4,8,12,15,19,26,5.84815,5.84815,5.84815,5.84815,0,0,0,0,0,0,0,0,0,0,0
36554663,Chargers,DST,LAC,TEN,,3800,,8.67,,8.67,2.281578947368421,6.53,6.766235321167602,0,100,24.4796,40.0794,8.67498,5,8,12,15,19,25,8.67498,5,8,12,15,19,25,8.67498,5,8,12,15,19,25,8.67498,5,8,12,15,19,25,5.64535,5.64535,5.64535,5.64535,0,0,0,0,0,0,0,0,0,0,0
36555703,Adonai Mitchell,WR/FLEX,IND,BUF,,3400,,8.59,,8.59,2.526470588235294,37.67,48.95235891093427,0,100,21.0378,47.156000000000006,8.5904,4.3,7.4,11.8,14.3575,20,27.1525,6.94596,3.2,5.7,9.6,12.1,17.105,23.801,6.86096,3.2,5.7,9.6,12.1,16.6,22.201,8.5904,4.3,7.4,11.8,14.3575,20,27.1525,5.94187,5.23949,5.02,5.94187,0,0,0,0,0,3.28887,38.5315,0.2162,0.1166,0.478014,0.00437778
36555732,Xavier Worthy,WR/FLEX,KC,DEN,,6100,,8.55,,8.55,1.4016393442622952,0.65,0.4242050753720365,0,100,25.7344,43.312,8.55386,4,7.4,11.9,14.7,20,27.6005,7.05856,3,5.7,10,12.6,17.5,24.601,6.98558,3,5.7,10,12.6,17.105,23.202,8.55386,4,7.4,11.9,14.7,20,27.6005,6.09794,5.47001,5.27571,6.09794,0,0,0,0,0,2.9906,36.259,0.259675,0.464275,2.01429,0.01905
36554653,Chiefs,DST,KC,DEN,,3600,,8.41,,8.41,2.3361111111111112,5.66,5.768608331164532,0,100,25.7344,43.312,8.40935,4,8,12,14,19,25,8.40935,4,8,12,14,19,25,8.40935,4,8,12,14,19,25,8.40935,4,8,12,14,19,25,5.78258,5.78258,5.78258,5.78258,0,0,0,0,0,0,0,0,0,0,0
