player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Tershawn Wharton,40292,DI,KC,3,0,0,16,58.3,,,,,,58.5,,,67.0,0,0,0,8,0,0,0,0,0
Chazz Surratt,40313,LB,NYJ,3,0,0,22,,,,,,,64.2,,,70.4,0,0,0,0,13,17,17,11,0
Patrick Taylor,40448,HB,GB,3,0,0,12,,,,,,,63.3,,,63.8,0,0,0,0,0,15,13,0,0
Devin Singletary,40485,HB,HST,1,0,0,13,,,,58.8,,,60.0,,,61.2,0,0,0,0,0,4,0,0,0
Velus Jones Jr.,40573,WR,CHI,2,1,0,6,,,,55.7,,,73.1,,,69.8,0,0,0,0,7,12,7,4,0
L'Jarius Sneed,40588,CB,KC,2,0,0,16,,,,,,,60.0,,,70.0,0,0,0,0,0,0,0,3,0
Kylen Granson,40630,TE,IND,3,0,0,14,,,60.0,,,,53.9,,,70.1,1,0,2,0,0,16,17,0,1
Brandon Johnson,40666,WR,DEN,2,0,0,10,,,,,,,56.8,,,67.3,0,0,0,0,0,4,1,0,0
Rico Dowdle,40693,HB,DAL,3,0,0,9,,,,,,,61.3,,,67.6,0,0,0,0,19,10,0,2,0
Reggie Gilliam,40951,FB,BUF,3,0,0,4,,,61.3,,,,51.1,,,69.6,1,0,17,0,20,11,5,10,1
Alaric Jackson,40972,T,LA,3,0,0,26,,,60.2,,,,61.0,,,64.6,0,0,15,0,0,0,0,0,0
Luke Wattenberg,41024,G,DEN,3,0,0,10,,,61.4,,,,61.2,,,61.7,0,0,13,0,0,0,0,0,0
Trystan Colon,41117,G,ARZ,3,0,0,1,,,60.2,,,,61.0,,,64.6,0,0,15,0,0,0,0,0,0
Ryan Neuzil,41123,C,ATL,3,0,0,2,,,62.2,,,,61.4,,,62.0,0,0,13,0,0,0,0,0,0
Tyler Biadasz,41178,C,DAL,2,0,0,9,,,60.0,,,,60.9,,,64.4,0,0,13,0,0,0,0,0,0
Trishton Jackson,41247,WR,MIN,1,0,0,18,,,,,,,61.9,,,62.9,0,0,0,0,0,5,0,1,0
Ko Kieft,41372,TE,TB,3,0,0,30,,,60.6,,,,59.7,,,67.0,0,0,12,0,14,13,14,0,0
Mike Caliendo,41446,G,KC,3,0,0,16,,,62.4,,,,61.5,,,62.0,0,0,14,0,0,0,0,0,0
Ben Powers,41482,G,DEN,3,0,0,10,,,62.2,,,,61.4,,,62.0,0,0,13,0,0,0,0,0,0
Will Fries,41530,G,IND,2,0,0,14,,,60.0,,,,61.0,,,65.8,0,0,8,0,0,0,0,0,0
Cole Van Lanen,41583,T,JAX,3,0,0,15,,,60.0,,,,60.9,,,64.3,0,0,13,0,0,0,0,0,0
Jonah Williams,41651,T,CIN,3,0,0,7,,,60.0,,,,60.8,,,64.2,0,0,12,0,0,0,0,0,0
Alohi Gilman,41662,S,LAC,3,0,0,27,59.8,,,,,,61.0,,,64.6,0,0,0,16,12,0,0,2,0
Jawaan Taylor,41665,T,KC,3,0,0,16,,,61.7,,,,61.5,,,66.9,0,0,14,0,0,0,0,0,0
Ben Cleveland,41696,T,BLT,2,0,0,3,,,60.9,,,,61.3,,,66.2,0,0,10,0,0,0,0,0,0
Landon Dickerson,41712,G,PHI,3,0,0,24,,,63.8,,,,62.5,,,71.5,0,0,18,0,0,0,0,0,0
Connor McGovern,41714,G,BUF,3,0,0,4,,,62.9,,,,61.6,,,62.2,0,0,17,0,0,0,0,0,0
John Simpson,41715,G,BLT,3,0,0,3,,,62.2,,,,61.4,,,62.0,0,0,13,0,0,0,0,0,0
Royce Newman,41746,G,GB,3,0,0,12,,,61.2,,,,61.6,,,69.2,0,0,12,0,0,0,0,0,0
Josh Sills,41748,G,IND,3,0,0,14,,,62.2,,,,61.4,,,62.0,0,0,13,0,0,0,0,0,0
Landon Young,41761,T,NO,3,0,0,20,,,62.3,,,,62.0,,,69.5,0,0,12,0,0,0,0,0,0
Stone Forsythe,41795,T,SEA,3,0,0,29,60.0,,62.3,,,,61.7,,,67.1,0,0,18,1,0,0,0,0,0
Tremayne Anchrum Jr.,41813,G,LA,3,0,0,26,,,63.6,,,,62.5,,,71.3,0,0,17,0,0,0,0,0,0
Liam Eichenberg,41851,C,MIA,1,0,0,17,,,60.9,,,,61.3,,,66.2,0,0,10,0,0,0,0,0,0
Keith Ismael,41878,C,ARZ,2,0,0,1,,,60.0,,,,60.8,,,64.1,0,0,11,0,0,0,0,0,0
Lloyd Cushenberry III,41924,C,DEN,3,0,0,10,,,60.8,,,,60.8,,,60.7,0,0,13,0,0,0,0,0,0
Ezra Cleveland,41973,G,MIN,3,0,0,18,,,61.7,,,,61.3,,,61.9,0,0,11,0,0,0,0,0,0
Trevon Wesco,42018,TE,TEN,3,0,0,31,,,61.0,,,,57.7,,,66.1,0,0,11,0,0,15,0,0,0
Luke Fortner,42028,C,JAX,1,0,0,15,,,60.0,,,,60.0,,,60.7,0,0,1,0,0,0,0,0,0
Jack Stoll,42058,TE,PHI,3,0,0,24,,,61.7,,,,51.9,,,68.4,1,0,17,0,0,11,10,6,0
Ian Thomas,42130,TE,CAR,3,0,0,5,,,60.0,,,,53.9,,,66.2,0,0,2,0,0,19,1,3,0
Divine Deablo,42208,LB,LV,3,0,0,23,,,,,,,59.1,,,64.1,0,0,0,0,0,0,9,0,0
Greg Dortch,42237,WR,ARZ,3,0,0,1,,,,55.6,,,60.6,65.1,,63.3,0,0,0,0,1,15,0,11,0
Charlie Woerner,42257,TE,SF,3,0,0,28,,,62.1,,,,68.8,,,70.8,0,0,19,0,20,11,10,13,2
John Bates,42275,TE,WAS,3,0,0,32,,,60.9,,,,67.7,,,64.8,0,0,12,0,0,11,0,0,0
Spencer Brown,42296,T,BUF,2,0,0,4,,,60.8,,,,61.4,,,68.5,0,0,10,0,0,0,0,0,0
Chase Claypool,42312,WR,CHI,1,0,0,6,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Bryce Hall,42313,CB,NYJ,1,0,0,22,59.5,,,,,,61.2,,,70.4,0,0,0,4,6,4,4,3,0
Byron Pringle,42345,WR,WAS,3,0,0,32,,,,,,,61.8,,,67.6,0,0,0,0,7,6,0,3,0
Luke Farrell,42353,TE,JAX,3,0,0,15,,,,,,,74.1,,,69.5,0,0,0,0,0,15,12,0,0
Noah Fant,42388,TE,SEA,1,0,0,29,,,,,,,60.0,,,63.4,0,0,0,0,0,1,0,0,0
Amen Ogbongbemiga,42449,LB,LAC,3,0,0,27,59.7,,,,,,66.9,,,69.4,0,0,0,16,15,17,12,7,0
Isaiah Simmons,42451,LB,NYG,3,0,0,21,,,,,,,62.9,,,72.5,0,0,0,0,11,21,3,8,0
K'Von Wallace,42467,S,ARZ,2,0,0,1,,,,,,,61.1,,,76.9,0,0,0,0,10,0,0,0,0
Cameron Dantzler,42472,CB,NO,1,0,0,20,,,,,,,72.9,,,70.9,0,0,0,0,0,0,0,4,0
Devin Harper,42494,LB,DAL,3,0,0,9,,,,,,,58.1,,,26.8,0,1,0,0,21,10,8,9,1
Rashad Weaver,42495,ED,TEN,3,0,0,31,59.9,,,,,,72.9,,,68.0,0,0,0,9,1,0,6,4,1
Shemar Jean-Charles,42496,CB,SF,1,0,0,28,,,,,,,52.6,,,26.6,0,1,0,0,5,0,2,6,0
Cam Brown,42516,LB,NYG,2,0,0,21,,,,,,,67.8,,,67.7,0,0,0,0,10,13,9,6,0
Daniel Thomas,42544,S,JAX,3,0,0,15,,,,,,,80.7,,,74.5,0,0,0,0,13,15,12,10,3
Krys Barnes,42548,LB,ARZ,3,0,0,1,58.2,,,,,,48.5,,,69.4,1,0,0,11,5,4,10,7,0
Justin Strnad,42659,LB,DEN,3,0,0,10,59.9,,,,,,46.9,,,27.6,1,1,0,20,15,21,11,5,1
Mecole Hardman Jr.,42683,WR,NYJ,1,0,0,22,,,,,,,60.0,,,60.4,0,0,0,0,0,1,0,0,0
Chauncey Golston,42718,DI,DAL,3,0,0,9,58.2,,62.1,,,,59.9,,,67.9,0,0,17,10,0,0,0,1,0
Nick Bosa,42741,ED,SF,1,0,0,28,,,,,,,60.0,,,65.2,0,0,0,0,0,0,0,1,0
Osa Odighizuwa,42754,DI,DAL,3,0,0,9,60.0,,,,,,30.0,,,22.5,0,1,0,10,0,0,0,1,0
Chase Lucas,42833,CB,DET,2,1,0,11,59.6,,,,,,63.8,,,74.0,1,0,0,3,11,2,6,8,0
Curtis Robinson,42871,LB,SF,1,0,0,28,60.0,,,,,,67.5,,,69.1,0,0,0,1,7,2,3,5,1
Kristian Fulton,42894,CB,TEN,1,0,0,31,,,,,,,60.0,,,66.3,0,0,0,0,0,0,0,1,0
Dicaprio Bootle,42913,CB,CAR,1,0,0,5,59.3,,,,,,52.9,,,71.1,2,0,0,7,5,9,4,2,1
Jonathon Cooper,43021,ED,DEN,3,1,0,10,60.0,,,,,,68.7,,,66.8,0,0,0,20,0,0,10,1,0
Charvarius Ward,43034,CB,SF,3,0,0,28,60.2,,,,,,61.1,,,68.6,0,0,0,6,0,0,0,1,0
Brandon Jones,43049,S,MIA,3,1,0,17,59.5,,,,,,55.2,,,70.1,0,0,0,13,23,5,0,12,0
Devin White,43089,LB,TB,1,0,0,30,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,1,0
Jeremy Chinn,43179,S,CAR,3,0,0,5,59.8,,,,,,65.3,,,67.2,0,0,0,7,2,0,15,2,1
Mack Wilson Sr.,43190,LB,NE,3,1,0,19,,,,,,,63.8,,,72.5,1,0,0,0,12,8,17,16,1
Richie Grant,43196,S,ATL,3,0,0,2,59.5,,,,,,60.2,,,70.5,0,0,0,10,0,0,5,15,0
Joe Bachie,43250,LB,CIN,3,0,0,7,,,,,,,49.3,,,72.6,0,0,0,0,12,15,18,14,0
Qwuantrezz Knight,43322,S,ARZ,1,0,0,1,,,,,,,61.5,,,65.2,0,0,0,0,6,0,0,0,0
Myles Bryant,43336,CB,NE,3,0,0,19,59.6,,,59.9,,,60.8,,,67.8,0,0,0,14,0,1,0,0,0
Christian Holmes,43393,CB,WAS,3,0,0,32,59.4,,,,,,59.8,,,44.5,0,1,0,16,12,19,12,9,1
Josh Metellus,43395,S,MIN,3,0,0,18,59.6,,,,,,61.3,,,70.2,0,0,0,16,14,2,10,9,1
Carter Coughlin,43498,LB,NYG,3,0,0,21,60.0,,,,,,54.0,,,71.2,3,0,0,18,11,21,12,9,1
Nick Niemann,43500,LB,LAC,3,0,0,27,60.0,,,,,,64.7,,,66.8,0,0,0,9,9,7,12,4,0
Alex Highsmith,43507,ED,PIT,3,0,0,25,58.6,,,,,,59.9,,,72.0,0,0,0,11,0,0,0,1,0
Grayland Arnold,43528,CB,HST,3,0,0,13,59.6,,,,,,61.9,,,74.4,0,0,0,13,6,11,8,9,0
Darrell Baker Jr.,43542,CB,IND,2,0,0,14,,,,,,,60.1,,,68.8,0,0,0,0,10,0,0,2,0
Sam Franklin Jr.,43580,S,CAR,3,0,0,5,59.6,,,,,,58.5,,,74.3,0,1,0,15,13,11,11,13,1
Zach Thomas,43641,T,LA,2,0,0,26,,,60.0,,,,60.8,,,64.3,0,0,9,0,0,0,0,0,0
Jake Hansen,43645,LB,HST,3,0,0,13,59.9,,,,,,61.8,,,71.8,0,0,0,13,15,15,12,11,0
Jaylon Moore,43678,T,SF,3,0,0,28,,,60.5,,,,61.1,,,64.8,0,0,19,0,0,0,0,0,0
Levi Onwuzurike,43679,DI,DET,3,0,0,11,59.3,,,,,,59.8,,,65.9,0,0,0,3,0,0,0,0,0
Jeffery Simmons,43742,DI,TEN,3,0,0,31,58.9,,,,,,60.6,,,68.6,0,0,0,13,0,0,0,3,0
Cole Christiansen,43856,LB,KC,1,0,0,16,60.0,,,,,,64.6,,,67.0,0,0,0,1,7,2,1,5,0
Derrick Brown,43883,DI,CAR,3,0,0,5,58.5,,,,,,42.1,,,24.9,0,1,0,15,0,0,0,2,0
Pat Jones II,43974,ED,MIN,3,0,0,18,60.0,,,,,,65.3,,,69.7,0,0,0,17,1,0,0,9,0
Byron Murphy Jr.,44027,CB,MIN,3,0,0,18,59.7,,,,,,61.5,,,70.5,0,0,0,16,0,0,0,0,0
Benito Jones,44035,DI,DET,3,0,0,11,58.4,,,,,,58.7,,,67.0,0,0,0,13,0,0,0,0,0
Eddy Pineiro,44140,K,CAR,3,0,0,5,,67.0,,,69.2,,60.2,,,62.0,0,0,11,0,12,0,0,0,0
Quinnen Williams,44216,DI,NYJ,3,0,0,22,58.4,,,,,,60.1,,,71.0,0,0,0,13,0,0,0,3,0
Justin Madubuike,44304,DI,BLT,1,0,0,3,,,,,,,60.0,,,65.5,0,0,0,0,0,0,0,1,0
Boogie Basham,44320,ED,NYG,3,0,0,21,,,,,,,59.7,,,65.2,0,0,0,0,6,21,0,0,0
Naquan Jones,44363,DI,TEN,1,0,0,31,59.3,,60.0,,,,60.1,,,65.9,0,0,5,4,0,0,0,0,0
Isaiahh Loudermilk,44416,DI,PIT,3,0,0,25,58.8,,60.0,,,,60.2,,,66.6,0,0,10,7,0,0,0,1,0
Elijah Riley,44440,S,PIT,3,1,0,25,,,,,,,79.1,,,71.0,0,0,0,0,14,15,19,12,0
Innis Gaines,44443,CB,GB,2,1,0,12,,,,,,,58.3,,,28.8,2,1,0,0,11,10,9,5,1
Kyzir White,44485,LB,ARZ,2,0,0,1,60.0,,,,,,60.5,,,79.5,0,0,0,1,0,0,0,1,0
Elijah Garcia,44498,DI,DEN,1,0,0,10,59.1,,,,,,59.5,,,66.4,0,0,0,3,0,0,0,0,0
Brian Burns,44522,ED,CAR,3,0,0,5,59.0,,,,,,60.1,,,66.3,0,0,0,14,0,0,0,2,0
D.J. Wonnum,44550,ED,MIN,3,1,0,18,60.0,,,,,,69.5,,,68.3,0,0,0,12,0,0,11,5,0
Raekwon Davis,44582,DI,MIA,3,0,0,17,58.4,,,,,,61.2,,,74.3,0,0,0,12,0,0,0,5,0
Jonah Williams,44597,DI,LA,3,0,0,26,58.3,,62.1,,,,59.8,,,68.4,0,0,17,16,0,0,0,1,0
Leki Fotu,44614,DI,ARZ,1,0,0,1,58.8,,60.0,,,,59.2,,,65.4,0,0,1,3,0,0,0,0,0
Mitch Wishnowsky,44663,P,SF,3,0,0,28,,,60.4,,61.4,,61.8,,79.7,69.1,0,0,19,0,7,0,10,0,0
Braden Mann,44664,P,PHI,1,0,0,24,,,60.0,,,,60.4,,60.0,67.4,0,0,5,0,0,0,1,0,0
Camaron Cheeseman,44692,LS,WAS,3,0,0,32,,,21.0,,,0.0,25.3,,,64.8,0,0,12,0,0,0,12,0,0
Prince Tega Wanogho,44820,T,KC,3,0,0,16,,,61.6,,,,61.2,,,61.8,0,0,14,0,0,0,0,0,0
Khari Blasingame,44889,FB,CHI,3,0,0,6,,,,,,,48.0,,,69.5,1,0,0,0,8,18,14,8,0
Kayode Awosika,44909,G,DET,2,0,0,11,,,60.0,,,,60.9,,,67.2,0,0,6,0,0,0,0,0,0
Olamide Zaccheaus,44920,WR,PHI,3,0,0,24,,,,,,,51.8,,,65.6,0,0,0,0,16,3,0,0,0
Hjalte Froholdt,44959,C,ARZ,3,0,0,1,,,62.6,,,,61.5,,,62.1,0,0,15,0,0,0,0,0,0
Nolan Cooney,44995,P,ARZ,3,0,0,1,,,60.0,,,,61.6,,62.4,68.9,0,0,15,0,0,0,10,0,0
Luke Masterson,45046,LB,LV,3,0,0,23,59.8,,,,,,43.4,,,27.6,0,1,0,15,11,17,9,10,0
Sua Opeta,45110,G,PHI,3,0,0,24,,,63.1,,,,61.7,,,62.2,0,0,18,0,0,0,0,0,0
Essang Bassey,45258,CB,DEN,3,0,0,10,,,,,,,64.1,,,63.8,0,0,0,0,15,4,0,0,0
Jordan Fuller,45326,S,LA,3,0,0,26,59.5,,,,,,60.4,,,65.0,0,0,0,16,11,0,0,1,0
Eric Banks,45507,ED,ARZ,1,0,0,1,58.6,,,,,,58.8,,,66.2,0,0,0,5,0,0,0,0,0
Brandon Stephens,45644,CB,BLT,3,0,0,3,,,,,,,77.8,,,64.6,0,0,0,0,4,1,2,1,1
D'Ernest Johnson,45734,HB,JAX,3,0,0,15,,,,,,,55.1,,,70.1,0,0,0,0,12,15,12,10,0
Royce Freeman,45747,HB,LA,2,0,0,26,,,,,,,69.1,,,68.4,0,0,0,0,0,11,8,6,1
Trayveon Williams,45775,HB,CIN,3,0,0,7,,,,56.5,,,55.1,,,69.2,1,0,0,0,12,16,18,9,0
Saquon Barkley,45791,HB,NYG,1,0,0,21,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Jake Funk,45835,HB,IND,3,0,0,14,,,,,,,56.4,,,66.1,0,0,0,0,0,16,0,0,0
Chase Edmonds,45851,HB,TB,2,0,0,30,,,,,,,58.6,,,66.6,0,0,0,0,0,6,6,6,0
Travis Homer,45859,HB,CHI,3,1,0,6,,,,,,,50.5,,,28.5,1,1,0,0,12,18,14,8,0
Justice Hill,45865,HB,BLT,2,0,0,3,,,,,,,55.9,,,67.9,0,0,0,0,4,8,1,4,0
Ke'Shawn Vaughn,45866,HB,TB,1,0,0,30,,,,,,,60.3,,,63.8,0,0,0,0,1,0,0,1,0
Myles Gaskin,45914,HB,MIN,1,0,0,18,,,,,,,60.0,,,67.3,0,0,0,0,0,0,0,2,0
Qadree Ollison,45934,HB,PIT,2,0,0,25,,,,,,,70.9,,,69.2,0,0,0,0,0,0,0,10,0
Isaiah Wynn,46048,G,MIA,3,0,0,17,,,63.8,,,,61.9,,,62.3,0,0,23,0,0,0,0,0,0
Lester Cotton,46085,G,MIA,3,0,0,17,,,64.5,,,,62.8,,,72.3,0,0,23,0,0,0,0,0,0
Wyatt Teller,46131,G,CLV,3,0,0,8,,,62.0,,,,61.3,,,62.0,0,0,12,0,0,0,0,0,0
Robert Hunt,46139,G,MIA,3,0,0,17,,,60.8,,,,61.2,,,65.1,0,0,23,0,0,0,0,0,0
Matt Peart,46179,T,NYG,3,0,0,21,,,60.7,,,,61.1,,,63.1,0,0,9,0,0,0,0,0,0
Will Hernandez,46180,G,ARZ,3,0,0,1,,,63.2,,,,62.3,,,70.9,0,0,15,0,0,0,0,0,0
Patrick Mekari,46219,T,BLT,1,0,0,3,,,60.0,,,,60.1,,,63.0,0,0,3,0,0,0,0,0,0
Orlando Brown Jr.,46227,T,CIN,3,0,0,7,,,61.4,,,,61.4,,,66.6,0,0,12,0,0,0,0,0,0
Chuma Edoga,46232,G,DAL,3,0,0,9,,,60.0,,,,60.9,,,64.3,0,0,13,0,0,0,0,0,0
Elijah Wilkinson,46238,G,ARZ,3,0,0,1,,,61.8,,,,61.8,,,69.6,0,0,15,0,0,0,0,0,0
Calvin Anderson,46247,T,NE,3,0,0,19,,,60.0,,,,60.9,,,64.6,0,0,10,0,0,0,0,0,0
Joe Noteboom,46249,G,LA,3,0,0,26,,,61.9,,,,61.6,,,67.0,0,0,15,0,0,0,0,0,0
Mike McGlinchey,46275,T,DEN,3,0,0,10,,,61.4,,,,61.6,,,69.2,0,0,13,0,0,0,0,0,0
Blake Brandel,46282,G,MIN,3,0,0,18,,,60.0,,,,61.0,,,64.9,0,0,10,0,0,0,0,0,0
Elgton Jenkins,46298,G,GB,2,0,0,12,,,60.0,,,,60.8,,,61.5,0,0,7,0,0,0,0,0,0
Blake Hance,46301,G,JAX,3,0,0,15,,,61.5,,,,61.5,,,66.7,0,0,13,0,0,0,0,0,0
Matt Pryor,46647,T,SF,3,0,0,28,,,62.4,,,,61.5,,,63.6,0,0,19,0,0,0,0,0,0
Quinn Bailey,46669,G,DEN,3,0,0,10,,,60.0,,,,60.9,,,64.3,0,0,13,0,0,0,0,0,0
Nick Harris,46752,C,CLV,3,0,0,8,,,60.6,,,,60.8,,,60.7,0,0,12,0,0,0,0,0,0
Braden Smith,46794,T,IND,1,0,0,14,,,60.0,,,,60.9,,,67.2,0,0,6,0,0,0,0,0,0
Nate Davis,46808,G,CHI,1,0,0,6,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Brian O'Neill,46854,T,MIN,3,0,0,18,,,60.2,,,,61.2,,,67.9,0,0,8,0,0,0,0,0,0
Kaleb McGary,46912,T,ATL,3,0,0,2,,,61.4,,,,61.6,,,69.2,0,0,13,0,0,0,0,0,0
Ike Boettger,46918,G,IND,1,0,0,14,,,60.0,,,,60.4,,,63.5,0,0,6,0,0,0,0,0,0
Fred Johnson,46951,T,PHI,3,0,0,24,,,62.3,,,,61.8,,,67.4,0,0,18,0,0,0,0,0,0
Max Scharping,46961,C,CIN,3,0,0,7,,,61.2,,,,61.6,,,69.0,0,0,12,0,0,0,0,0,0
Jackson Barton,46978,T,ARZ,1,0,0,1,,,60.0,,,,60.1,,,62.8,0,0,3,0,0,0,0,0,0
Dalton Risner,47008,G,MIN,1,0,0,18,,,60.0,,,,61.0,,,67.2,0,0,4,0,0,0,0,0,0
Kolton Miller,47013,T,LV,3,0,0,23,,,60.0,,,,60.6,,,63.9,0,0,8,0,0,0,0,0,0
Isaiah Prince,47019,T,ATL,2,0,0,2,,,60.0,,,,60.7,,,64.1,0,0,10,0,0,0,0,0,0
Josiah Deguara,47034,TE,GB,3,0,0,12,,,60.0,,,,69.8,,,67.3,0,0,5,0,13,16,13,7,2
Foster Moreau,47043,TE,NO,2,0,0,20,,,60.0,,,,56.8,,,64.2,0,0,8,0,0,5,10,0,0
Jordan Akins,47050,TE,CLV,1,0,0,8,,,,,,,59.4,,,62.0,0,0,0,0,0,2,0,0,0
Josh Oliver,47083,TE,MIN,3,0,0,18,,,61.0,,,,60.4,,,64.0,0,0,11,0,0,16,0,0,0
Andrew Beck,47121,FB,HST,3,0,0,13,,,,68.0,,,57.4,,,66.4,0,0,0,0,14,15,12,0,0
Tyler Conklin,47124,TE,NYJ,1,0,0,22,,,,,,,60.0,,,64.5,0,0,0,0,0,1,0,0,0
Mike Gesicki,47153,TE,NE,1,0,0,19,,,,,,,60.0,,,64.5,0,0,0,0,0,1,0,0,0
Mitchell Wilcox,47234,TE,CIN,3,0,0,7,,,60.6,61.2,,,65.3,,,67.9,0,0,12,0,5,16,18,0,1
Durham Smythe,47257,TE,MIA,3,0,0,17,,,61.9,,,,66.0,,,66.3,0,0,20,0,0,16,4,0,1
Drew Sample,47259,TE,CIN,3,0,0,7,,,61.2,,,,64.1,,,66.2,0,0,12,0,0,16,8,0,0
Dallas Goedert,47272,TE,PHI,2,0,0,24,,,,,,,59.6,,,62.3,0,0,0,0,0,2,0,0,0
Hayden Hurst,47294,TE,CAR,2,0,0,5,,,,,,,60.5,,,63.0,0,0,0,0,2,0,0,0,0
Mark Andrews,47436,TE,BLT,1,0,0,3,,,,,,,60.0,,,61.8,0,0,0,0,0,1,0,0,0
Scott Miller,47481,WR,ATL,3,0,0,2,,,,,,,59.3,60.7,,67.6,0,0,0,0,0,13,5,3,1
KaVontae Turpin,47658,WR,DAL,3,0,0,9,,,,56.5,,,60.4,69.5,,63.1,0,0,0,0,0,10,0,10,0
Nick Westbrook-Ikhine,47861,WR,TEN,3,0,0,31,,,,,,,57.7,,,71.7,0,0,0,0,7,16,0,14,0
D.K. Metcalf,47864,WR,SEA,2,0,0,29,,,,,,,59.4,,,62.0,0,0,0,0,0,2,0,0,0
Ray-Ray McCloud III,47895,WR,SF,3,0,0,28,,,,55.9,,,60.7,65.4,,63.5,0,0,0,0,0,11,0,14,0
Parris Campbell,47940,WR,NYG,1,0,0,21,,,,,,,60.0,,,16.3,0,1,0,0,0,0,0,0,0
Braxton Berrios,47961,WR,MIA,3,0,0,17,,,,54.8,,,60.7,70.0,,63.3,0,0,0,0,0,16,0,12,0
Devon Allen,47972,WR,PHI,1,0,0,24,,,,59.5,,,75.0,,,65.1,0,0,0,0,5,4,1,1,0
Keith Kirkwood,48017,WR,NO,2,0,0,20,,,,,,,58.5,,,64.6,0,0,0,0,5,10,0,0,0
Trent Sherfield,48021,WR,BUF,3,0,0,4,,,,,,,44.4,,,70.7,2,0,0,0,20,1,0,10,0
Jauan Jennings,48027,WR,SF,2,0,0,28,,,,,,,59.6,,,68.9,0,0,0,0,0,0,0,7,0
Brandon Powell,48036,WR,MIN,3,0,0,18,,,,,,,60.6,47.8,,63.6,0,0,0,1,0,0,0,13,0
Cody Thompson,48152,WR,SEA,3,0,0,29,,,,,,,57.4,,,67.9,0,0,0,0,18,18,0,7,0
Miles Boykin,48209,WR,PIT,3,0,0,25,,,,,,,59.6,,,76.3,0,0,0,0,14,16,19,12,0
DJ Moore,48267,WR,CHI,1,0,0,6,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Parker Hesse,48369,TE,ATL,1,0,1,2,,,,,,,46.2,,,23.0,0,1,0,0,0,0,7,0,1
Da'Shawn Hand,48386,DI,MIA,2,0,0,17,59.4,,,,,,59.7,,,63.8,0,0,0,2,0,0,0,0,0
Anthony Nelson,48405,ED,TB,3,0,0,30,,,61.2,,,,61.1,,,61.7,0,0,12,0,0,0,0,0,0
Mike Danna,48415,ED,KC,3,0,0,16,58.9,,,,,,60.7,,,68.6,0,0,0,8,0,0,0,3,0
Sam Hubbard,48457,ED,CIN,1,0,0,7,,,,,,,60.0,,,65.2,0,0,0,0,0,0,0,1,0
Justin Hollins,48498,ED,GB,3,0,0,12,59.7,,,,,,67.7,,,68.8,0,0,0,3,0,0,1,11,0
Carl Granderson,48500,ED,NO,3,0,0,20,58.7,,,,,,59.4,,,66.4,0,0,0,10,0,0,0,1,0
Chase Winovich,48523,ED,MIA,1,0,0,17,60.0,,,,,,61.8,,,67.3,0,0,0,1,5,4,3,3,0
Bradley Chubb,48526,ED,MIA,2,0,0,17,,,,,,,61.0,,,66.0,0,0,0,0,0,0,0,3,0
Oshane Ximines,48538,ED,NYG,2,0,0,21,,,,,,,53.8,,,65.9,1,0,0,0,10,13,9,1,0
Dorance Armstrong,48557,ED,DAL,3,0,0,9,59.6,,,,,,62.0,,,69.7,0,0,0,10,0,0,0,8,0
Matt Nelson,48584,T,DET,3,0,0,11,,,60.0,,,,60.7,,,63.9,0,0,9,0,0,0,0,0,0
Daron Payne,48698,DI,WAS,3,0,0,32,58.0,,,,,,58.5,,,68.6,0,0,0,16,0,0,0,1,0
Rasheem Green,48731,ED,CHI,3,0,0,6,90.0,,,,,,91.2,,,67.0,0,0,0,19,0,0,0,0,0
Taven Bryan,48753,DI,IND,3,0,0,14,58.7,,60.0,,,,59.9,,,69.8,0,0,11,15,0,0,0,0,0
L.J. Collier,48822,DI,ARZ,1,0,0,1,60.0,,,,,,60.0,,,63.7,0,0,0,2,0,0,0,0,0
Patrick Ricard,48862,FB,BLT,3,0,0,3,58.8,,,,,,64.1,,,68.3,0,0,0,13,0,14,0,0,0
Daniel Ekuale,48874,DI,NE,2,0,0,19,58.7,,,,,,59.2,,,68.5,0,0,0,12,0,0,0,0,0
Poona Ford,48875,DI,BUF,2,0,0,4,58.9,,,,,,59.5,,,67.4,0,0,0,6,0,0,0,0,0
Justin Jones,48940,DI,CHI,3,0,0,6,58.2,,,,,,58.5,,,69.4,0,0,0,14,0,0,0,1,0
Vita Vea,48956,DI,TB,2,0,0,30,59.0,,,,,,59.2,,,66.3,0,0,0,5,0,0,0,1,0
Tim Settle,48966,DI,BUF,2,0,0,4,58.5,,,,,,59.0,,,67.6,0,0,0,6,0,0,0,0,0
