player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Derek Carr,8671,QB,NO,5,-14.54,0,167,20,68.3,126,133,11.1,2.76,3,8,5.8,62.4,83,53,3.5,150,89.8,3,44,,68.2,63.4,84.4,62.3,,61.4,1,2,156,28.3,83.3,10.0,15,2,0,3,3,5,3.2,894,6.7,72.8,125,131,9.4,2.54,2,8,5.9,67.2,88,47,3.3,145,86.8,3,45,,67.4,68.7,84.3,66.7,,66.7,1,2,150,29.8,89.9,9.7,14,0,0,3,4,5,3.3,881,6.7,58.8,17,19,10.1,3.22,1,0,0.0,52.6,10,7,0.0,22,13.2,0,3,,75.9,43.3,75.5,45.9,,54.5,0,0,23,14.3,60.2,4.5,1,2,0,1,0,0,0.0,65,3.4,0,93.8,16,17,-3.0,1.45,0,0,0.0,88.2,15,1,0.0,17,10.2,0,4,,74.2,67.7,74.5,66.9,,,0,0,17,0.0,99.0,0.0,0,0,0,1,1,0,0.0,52,3.1,-3.31
Ryan Tannehill,7014,QB,TEN,5,-6.22,0,166,31,71.8,117,124,11.9,2.83,2,8,6.0,61.3,76,62,9.5,147,88.6,8,44,,73.9,78.1,84.7,77.6,55.9,58.0,2,5,158,25.8,73.1,10.9,16,7,1,2,2,6,3.8,932,7.5,75.0,92,98,7.9,2.56,2,5,4.7,65.3,64,49,7.2,116,69.9,5,27,,69.8,63.9,84.2,64.6,58.8,48.4,2,3,126,30.6,68.0,12.9,15,3,1,1,0,4,3.2,570,5.8,70.7,41,44,14.5,3.14,2,3,6.5,59.1,26,14,10.3,50,30.1,3,20,,80.6,91.0,78.2,89.4,58.4,71.1,0,2,52,14.3,93.2,4.0,2,4,0,1,2,2,3.8,482,11.0,0,87.5,16,18,-4.5,2.02,2,0,0.0,77.8,14,1,0.0,19,11.4,0,3,,75.1,54.9,74.7,55.0,,,0,0,20,100.0,94.4,5.3,1,0,0,0,0,0,0.0,120,6.7,5.13
Bryce Young,123943,QB,CAR,4,5.07,0,165,5,73.8,107,126,8.1,3.1,1,3,2.1,61.9,78,65,1.3,146,88.5,1,42,,25.5,47.7,0.0,48.6,,61.4,3,3,161,18.5,79.5,8.2,12,7,0,15,5,7,4.3,680,5.4,76.5,102,122,6.7,2.86,2,2,1.5,63.1,77,56,1.3,139,84.2,1,35,,25.1,44.6,0.0,46.3,,57.1,2,3,154,19.6,70.8,7.9,11,5,0,16,2,7,4.5,613,5.0,75.0,20,22,6.3,3.15,0,1,4.3,68.2,15,10,0.0,26,15.8,0,11,,76.8,68.9,75.8,66.2,,66.4,1,1,27,10.0,105.1,3.8,1,2,0,1,3,0,0.0,135,6.1,0,93.3,15,18,-3.8,1.46,1,0,0.0,77.8,14,1,0.0,19,11.5,0,4,,75.1,60.3,74.7,60.0,,,0,1,20,0.0,59.3,0.0,0,0,0,2,0,0,0.0,68,3.8,1.12
Brock Purdy,77672,QB,SF,5,8.6,0,151,28,78.2,110,121,9.6,2.59,5,7,5.3,68.6,83,52,3.5,131,86.8,3,62,,43.8,78.9,52.6,75.4,,79.8,0,0,142,15.4,123.4,6.1,8,2,0,6,9,5,3.5,1143,9.4,78.6,98,105,7.9,2.26,4,6,5.3,69.5,73,43,5.2,116,76.8,4,48,,39.0,75.5,50.8,71.5,,83.3,0,0,125,14.0,109.5,5.2,6,1,0,3,4,4,3.2,928,8.8,89.3,28,32,8.3,2.85,1,1,2.9,78.1,25,9,0.0,35,23.2,0,19,,78.6,77.4,76.9,76.9,,58.3,0,0,37,22.2,150.9,5.7,2,1,0,3,5,1,2.7,343,10.7,0,100.0,16,16,-3.6,1.16,0,0,0.0,93.8,15,0,6.3,20,13.2,1,5,,75.1,63.9,74.7,63.5,,,0,0,20,,100.0,0.0,0,0,0,0,0,0,0.0,128,8.0,1.88
Baker Mayfield,46518,QB,TB,4,-12.83,0,141,30,76.0,104,114,9.3,3.02,3,3,2.5,67.5,77,45,2.5,130,92.2,2,42,,88.0,76.3,46.9,73.0,57.6,75.3,0,2,137,8.9,102.6,3.1,4,12,0,7,7,4,2.9,849,7.4,78.8,80,84,8.0,2.73,1,2,2.3,73.8,62,27,1.6,96,68.1,1,30,,86.0,75.1,83.4,70.5,,75.2,0,1,100,14.8,106.7,4.2,4,8,0,3,5,3,3.0,569,6.8,77.1,35,41,8.3,3.27,2,1,2.3,61.0,25,19,7.4,45,31.9,2,14,,80.1,72.6,0.0,73.0,57.6,64.8,0,1,48,0.0,90.8,0.0,0,4,0,4,2,1,2.1,313,7.6,0,100.0,11,11,-3.5,1.45,0,0,0.0,90.9,10,1,9.1,11,7.8,1,2,,71.9,67.8,72.6,67.1,,,0,0,11,0.0,79.2,0.0,0,0,0,0,0,0,0.0,33,3.0,0.86
Jimmy Garoppolo,8697,QB,LV,4,-7.45,0,138,23,72.5,109,114,9.6,2.86,2,2,1.6,66.7,76,32,3.8,127,92.0,3,46,,65.7,63.6,43.7,64.4,58.9,56.1,0,6,136,21.9,80.7,5.5,7,6,1,2,5,5,3.7,832,7.3,76.6,94,98,8.6,2.68,1,1,1.0,70.4,69,26,4.2,108,78.3,3,39,,61.8,69.7,39.8,70.1,58.9,58.7,0,3,114,23.1,90.9,5.6,6,4,1,2,4,3,2.6,688,7.0,65.4,26,27,8.5,3.04,1,1,3.3,63.0,17,7,0.0,30,21.7,0,10,,77.9,47.5,76.5,49.3,,54.7,0,4,33,14.3,75.0,3.3,1,2,0,0,2,2,6.1,229,8.5,0,90.9,11,11,-1.3,1.63,0,0,0.0,90.9,10,1,0.0,11,8.0,0,3,,71.9,67.7,72.6,67.0,,,0,1,11,0.0,91.3,0.0,0,0,0,0,1,0,0.0,85,7.7,1.46
Geno Smith,7820,QB,SEA,4,16.57,0,134,29,80.8,99,112,8.7,3.06,1,3,2.4,67.9,76,51,5.0,123,91.8,4,43,,87.4,78.5,41.0,77.8,,62.4,2,1,135,13.7,100.3,5.7,7,4,1,9,5,5,3.7,821,7.3,80.6,67,80,7.3,2.8,1,0,0.0,62.5,50,36,7.4,88,65.7,4,21,,85.2,65.4,83.1,63.0,,67.4,2,1,98,16.7,83.5,6.8,6,2,1,9,3,4,4.1,423,5.3,85.0,40,43,8.5,3.19,2,3,6.5,79.1,34,16,0.0,46,34.3,0,23,,80.3,90.3,0.0,90.8,,54.5,0,0,49,6.3,123.2,2.2,1,2,0,1,2,1,2.0,423,9.8,0,100.0,8,11,-4.4,1.52,2,0,0.0,72.7,8,1,0.0,11,8.2,0,1,,72.4,57.1,72.9,57.1,,,0,0,12,0.0,75.2,0.0,0,0,0,1,0,0,0.0,25,2.3,4.55
Deshaun Watson,11767,QB,CLV,3,2.77,0,121,8,72.6,84,92,10.9,3.19,2,4,4.1,60.9,56,41,8.2,110,90.9,5,32,,26.0,69.1,0.0,69.2,,64.0,3,2,118,26.8,86.3,10.0,11,7,0,3,4,3,2.5,619,6.7,73.8,65,70,8.7,2.89,2,3,4.1,62.9,44,28,8.3,81,66.9,4,23,,54.0,67.1,0.0,69.2,,59.0,2,1,86,21.4,81.7,7.4,6,5,0,1,2,1,1.2,397,5.7,75.9,29,32,11.1,3.65,0,1,2.9,65.6,21,16,4.5,40,33.1,1,13,,20.8,67.9,77.6,65.0,,68.5,1,1,43,31.3,101.2,12.5,5,3,0,2,2,2,4.7,281,8.8,0,90.0,10,10,-3.0,2.58,0,0,0.0,90.0,9,3,0.0,11,9.1,0,4,,71.9,59.8,72.6,61.9,,58.3,0,0,11,0.0,91.3,0.0,0,1,0,0,0,0,0.0,59,5.9,3.11
Anthony Richardson,124393,QB,IND,4,-5.05,0,98,14,66.2,65,73,10.1,3.0,3,3,3.8,54.8,40,30,7.0,86,87.8,3,29,,26.0,53.8,82.4,58.6,,45.3,2,1,95,20.0,78.8,7.0,6,7,0,3,2,3,3.2,484,6.6,72.1,61,66,8.1,2.71,2,3,4.3,60.6,40,23,9.1,75,76.5,4,25,,24.8,62.4,82.1,68.5,,46.4,2,0,80,17.4,91.2,5.3,4,5,0,1,2,2,2.5,452,6.8,66.7,15,18,7.4,3.35,1,0,0.0,55.6,10,8,0.0,23,23.5,0,8,,25.2,29.0,75.8,29.9,,54.5,0,1,27,37.5,72.7,13.0,3,2,0,2,1,2,7.4,125,6.9,0,100.0,11,11,-4.2,1.82,0,0,0.0,90.9,10,1,9.1,12,12.2,1,4,,19.8,46.9,72.9,47.6,,,0,0,12,100.0,132.2,8.3,1,0,0,0,1,1,8.3,93,8.5,0.09
Gardner Minshew,41401,QB,IND,4,9.8,0,91,14,74.6,67,70,8.2,2.71,1,2,2.7,68.6,48,38,4.0,78,85.7,2,23,,48.5,62.3,82.4,64.0,,43.0,1,0,81,13.2,99.0,6.4,5,3,0,1,2,3,3.7,508,7.3,77.4,62,66,6.5,2.47,1,1,1.5,66.7,44,34,8.3,72,79.1,4,19,,45.6,60.7,82.2,61.4,,48.4,1,0,74,11.8,92.7,5.6,4,2,0,2,2,3,4.1,396,6.0,81.3,16,17,7.6,2.88,0,1,5.6,76.5,13,4,0.0,19,20.9,0,6,,75.1,67.0,74.7,69.4,,55.3,0,0,20,25.0,104.3,5.3,1,1,0,1,0,0,0.0,157,9.2,0,100.0,11,13,-2.5,1.67,0,0,0.0,69.2,9,0,18.2,13,14.3,2,2,,72.8,64.2,73.2,63.8,,,0,0,13,,74.2,0.0,0,0,0,2,0,0,0.0,45,3.5,3.24
Andy Dalton,6187,QB,CAR,1,-25.6,0,64,5,68.8,48,53,9.5,2.47,1,4,7.1,54.7,29,28,12.1,57,89.1,4,17,,81.8,82.7,79.8,80.7,,64.2,3,0,60,10.7,87.3,5.3,3,1,0,1,2,1,1.7,344,6.5,70.6,51,56,7.6,2.31,1,3,5.1,58.9,33,27,8.3,60,93.8,3,17,,82.1,81.0,79.9,79.1,,64.2,3,0,63,7.4,88.8,3.3,2,1,0,1,2,0,0.0,346,6.2,66.7,3,3,15.0,2.7,0,1,33.3,33.3,1,1,50.0,4,6.3,1,1,,66.9,66.5,69.2,65.9,,,0,0,4,100.0,50.7,25.0,1,0,0,0,0,1,25.0,15,5.0,0,83.3,6,6,-3.2,1.16,0,0,0.0,83.3,5,0,0.0,7,10.9,0,1,,69.6,57.1,71.1,57.2,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,17,2.8,-1.18
Aidan O'Connell,60516,QB,LV,1,-40.71,0,46,23,66.7,33,35,7.6,2.87,1,0,0.0,57.1,20,12,9.1,42,91.3,2,12,,27.6,38.2,79.3,35.6,,68.5,0,1,45,58.3,64.5,16.7,7,0,0,1,0,3,6.7,224,6.4,72.7,33,35,4.9,2.72,1,0,0.0,65.7,23,12,4.2,42,91.3,1,11,,27.4,42.5,79.2,39.5,,68.5,0,1,44,58.3,70.3,16.7,7,0,0,1,0,2,4.5,213,6.1,50.0,4,4,18.5,2.9,0,0,0.0,25.0,1,0,50.0,4,8.7,1,1,,68.0,43.5,69.9,44.9,,,0,0,5,,53.1,0.0,0,0,0,0,0,1,20.0,25,6.3,0,100.0,4,4,-3.5,1.33,0,0,0.0,100.0,4,0,0.0,4,8.7,0,0,,66.9,64.7,69.2,64.2,,,0,0,4,,81.3,0.0,0,0,0,0,0,0,0.0,14,3.5,0.16
Dorian Thompson-Robinson,83574,QB,CLV,1,31.61,0,43,8,60.0,30,35,9.2,3.25,2,0,0.0,51.4,18,19,0.0,42,97.7,0,7,,27.5,38.0,0.0,33.0,,79.1,1,3,45,21.1,24.1,9.5,4,3,0,2,0,5,11.1,125,3.6,57.7,26,31,9.0,3.15,2,0,0.0,48.4,15,15,0.0,35,81.4,0,5,,25.9,36.8,79.1,30.6,,78.4,1,3,37,20.0,17.3,8.6,3,1,0,2,0,4,10.8,108,3.5,80.0,5,5,7.8,3.59,0,0,0.0,80.0,4,4,0.0,8,18.6,0,2,,70.9,55.0,0.0,57.4,,64.2,0,0,9,25.0,79.2,12.5,1,2,0,0,0,1,11.1,13,2.6,0,100.0,1,1,-4.0,2.4,0,0,0.0,100.0,1,0,0.0,1,2.3,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0,-0.88
Tyrod Taylor,6332,QB,NYG,3,28.57,0,20,21,81.8,11,12,7.7,3.19,0,0,0.0,66.7,8,11,11.1,17,85.0,1,5,,75.1,42.6,76.0,45.9,,49.9,0,0,20,9.1,87.2,5.9,1,4,0,1,0,0,0.0,85,7.1,84.6,13,14,4.7,2.92,0,0,0.0,71.4,10,11,9.1,19,95.0,1,5,,75.6,44.0,76.3,47.4,,49.9,0,0,22,9.1,83.9,5.3,1,4,0,1,0,0,0.0,75,5.4,100.0,1,1,7.0,4.3,0,0,0.0,100.0,1,1,0.0,1,5.0,0,0,,60.4,60.5,64.6,60.5,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,0,100.0,3,3,-5.7,1.8,0,0,0.0,100.0,3,1,0.0,3,15.0,0,0,,65.5,63.8,68.2,63.4,,,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,7,2.3,11.64
Bailey Zappe,60396,QB,NE,2,12.5,0,19,19,41.2,17,18,13.6,2.81,0,0,0.0,38.9,7,9,0.0,19,100.0,0,2,,74.8,49.2,76.3,49.4,,,0,0,19,11.1,52.8,5.3,1,0,0,1,0,0,0.0,79,4.4,40.0,15,16,13.7,2.78,0,0,0.0,37.5,6,9,0.0,17,89.5,0,2,,74.2,51.3,76.0,51.3,,,0,0,17,11.1,52.6,5.9,1,0,0,1,0,0,0.0,74,4.6,50.0,2,2,13.0,3.0,0,0,0.0,50.0,1,0,0.0,2,10.5,0,0,,63.6,50.8,66.9,51.6,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.13
Jameis Winston,9434,QB,NO,2,-58.82,0,18,20,66.7,15,16,10.4,2.23,0,1,6.3,62.5,10,4,0.0,17,94.4,0,3,,75.4,64.4,76.4,63.5,,60.5,0,1,17,25.0,54.4,5.9,1,0,0,1,0,1,5.9,101,6.3,62.5,16,17,9.6,2.15,0,1,5.9,58.8,10,3,0.0,17,94.4,0,3,,75.4,62.8,76.4,61.9,,60.5,0,1,17,0.0,51.3,0.0,0,0,0,1,0,1,5.9,101,5.9,,0,0,,2.8,0,0,,,0,1,,1,5.6,0,0,,60.4,60.0,64.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,0.0,1,1,-2.0,1.5,0,0,0.0,0.0,0,0,,1,5.6,0,0,,60.4,56.1,64.6,57.2,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-5.94
Drew Lock,39517,QB,SEA,1,-40.0,0,6,29,60.0,5,6,11.0,2.33,1,0,0.0,33.3,2,2,33.3,6,100.0,1,2,,69.9,59.7,74.1,55.7,,62.9,0,0,6,0.0,73.6,0.0,0,0,0,0,0,0,0.0,63,10.5,50.0,4,5,9.5,2.22,1,0,0.0,40.0,2,2,0.0,5,83.3,0,2,,69.2,52.3,73.9,47.3,,62.9,0,0,5,0.0,87.5,0.0,0,0,0,0,0,0,0.0,63,12.6,100.0,1,1,17.0,2.9,0,0,0.0,0.0,0,0,100.0,1,16.7,1,0,,60.4,72.1,64.6,70.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-12.6
Cooper Rush,12324,QB,DAL,3,-80.0,0,6,9,80.0,5,5,6.0,1.85,0,0,0.0,80.0,4,2,0.0,6,100.0,0,1,,72.2,50.7,75.3,47.8,,61.0,0,0,6,50.0,90.0,16.7,1,0,0,0,0,0,0.0,28,5.6,80.0,5,5,6.0,1.85,0,0,0.0,80.0,4,2,0.0,6,100.0,0,1,,72.2,50.7,75.3,47.8,,61.0,0,0,6,50.0,90.0,16.7,1,0,0,0,0,0,0.0,28,5.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.6
Taysom Hill,12112,TE,NO,3,-100.0,0,5,20,100.0,2,2,6.5,3.42,0,0,0.0,100.0,2,2,0.0,5,100.0,0,2,70.5,78.8,69.0,84.3,59.4,54.5,79.9,0,0,6,50.0,110.4,20.0,1,2,0,0,0,0,0.0,21,10.5,100.0,2,2,6.5,3.42,0,0,0.0,100.0,2,2,0.0,5,100.0,0,2,70.5,78.7,68.1,83.3,59.4,56.1,77.2,0,0,5,50.0,110.4,20.0,1,2,0,0,0,0,0.0,21,10.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,63.8,61.8,75.3,,50.6,65.6,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,56.5,73.8,,55.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.5
Blaine Gabbert,6162,QB,KC,1,50.0,0,5,16,50.0,4,4,9.0,2.7,0,0,0.0,50.0,2,2,0.0,4,80.0,0,2,,70.2,38.6,74.9,36.5,,60.0,0,2,5,0.0,31.3,0.0,0,0,0,0,0,1,20.0,26,6.5,50.0,4,4,9.0,2.7,0,0,0.0,50.0,2,2,0.0,4,80.0,0,2,,70.2,38.6,74.9,36.5,,60.0,0,2,5,0.0,31.3,0.0,0,0,0,0,0,1,20.0,26,6.5,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,0,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-1.5
Mitch Trubisky,11757,QB,PIT,1,-60.0,0,5,25,60.0,5,5,5.4,2.38,0,0,0.0,60.0,3,1,0.0,5,100.0,0,1,,68.0,29.2,72.3,29.7,,,0,0,5,0.0,67.1,0.0,0,0,0,0,0,1,20.0,18,3.6,60.0,5,5,5.4,2.38,0,0,0.0,60.0,3,1,0.0,5,100.0,0,1,,68.0,29.2,72.3,29.7,,,0,0,5,0.0,67.1,0.0,0,0,0,0,0,1,20.0,18,3.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.6
C.J. Beathard,11859,QB,JAX,1,-100.0,0,2,15,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,63.6,55.1,69.9,55.1,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,63.6,55.1,69.9,55.1,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.5
Aaron Rodgers,2241,QB,NYJ,1,0.0,0,2,22,,0,1,,4.15,0,0,0.0,0.0,0,2,,2,100.0,0,0,,65.5,39.4,69.2,41.1,,,0,0,3,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0,,0,1,,4.15,0,0,0.0,0.0,0,2,,2,100.0,0,0,,65.5,39.4,69.2,41.1,,,0,0,3,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Derrick Henry,10679,HB,TEN,2,-100.0,0,2,31,50.0,2,2,15.0,2.8,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,70.5,86.9,78.3,80.0,66.0,56.0,76.6,0,0,2,,95.8,0.0,0,0,0,0,1,0,0.0,2,1.0,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,74.6,87.0,81.0,79.6,70.4,68.3,76.6,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0,0.0,1,1,22.0,3.3,0,0,0.0,0.0,0,0,,1,50.0,0,0,70.5,67.0,66.4,74.2,57.4,74.4,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,74.6,68.8,77.3,71.3,,91.7,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.0
Mike White,46453,QB,MIA,1,-100.0,0,2,17,100.0,1,1,42.0,3.0,0,1,100.0,100.0,1,0,0.0,1,50.0,0,1,,64.5,89.8,73.5,86.9,,60.0,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,68,68.0,100.0,2,2,17.5,2.4,0,1,50.0,100.0,2,0,0.0,2,100.0,0,1,,66.1,88.2,73.7,87.5,,60.0,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,67,33.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-7.0,1.8,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,-33.5
Jake Browning,46401,QB,CIN,1,0.0,0,1,7,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,64.5,55.2,69.2,55.1,,60.0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,64.5,55.2,69.2,55.1,,60.0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Josh Jacobs,45953,HB,LV,1,0.0,0,1,23,,0,0,,5.4,0,0,,,0,1,,1,100.0,0,0,82.7,87.1,67.6,81.9,60.0,75.4,65.5,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,5.4,0,0,,,0,1,,1,100.0,0,0,84.1,87.2,67.7,82.0,60.0,78.2,65.5,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,65.5,72.7,,64.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,73.4,68.0,67.0,71.2,,73.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Devin Singletary,40485,HB,HST,1,100.0,0,1,13,100.0,1,1,12.0,2.7,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,29.9,79.4,55.2,81.6,69.5,39.8,59.9,0,0,1,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,41.6,79.5,54.1,81.9,,44.1,59.9,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,12.0,2.7,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,60.4,69.6,70.5,69.5,54.7,,0,0,1,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,65.5,71.5,,72.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.0
