"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"game_away_home_spread","CAR@NO","","CAR","NO","2022-01-02T18:00:00Z","-7","away","-110","0.001047619047618964","null","null","home","-110","-0.04595238095238102","null","null"
"game_away_home_win","CAR@NO","","CAR","NO","2022-01-02T18:00:00Z","","away","265","0.0018493150684931736","null","null","home","-330","-0.04313953488372102","null","null"
"game_point_total","CAR@NO","","CAR","NO","2022-01-02T18:00:00Z","39.5","over","-110","0.023190476190476206","null","null","under","-110","-0.07080952380952382","null","null"
"game_away_home_spread","TB@NYJ","","TB","NYJ","2022-01-02T18:00:00Z","12","away","-110","0.01866666666666672","null","null","home","-110","-0.0653333333333333","null","null"
"game_away_home_win","TB@NYJ","","TB","NYJ","2022-01-02T18:00:00Z","","away","-670","-0.001389610389610385","null","null","home","490","-0.03815254237288135","null","null"
"game_point_total","TB@NYJ","","TB","NYJ","2022-01-02T18:00:00Z","45.5","over","-110","-0.04980952380952386","null","null","under","-110","0.002190476190476187","null","null"
"game_away_home_spread","MIA@TEN","","MIA","TEN","2022-01-02T18:00:00Z","-3","away","-110","-0.05419047619047623","null","null","home","-110","0.010809523809523769","null","null"
"game_away_home_win","MIA@TEN","","MIA","TEN","2022-01-02T18:00:00Z","","away","134","-0.05206837606837611","null","null","home","-158","0.012434108527131782","null","null"
"game_point_total","MIA@TEN","","MIA","TEN","2022-01-02T18:00:00Z","40.5","over","-110","0.012190476190476196","null","null","under","-110","-0.05980952380952381","null","null"
"game_away_home_spread","PHI@WAS","","PHI","WAS","2022-01-02T18:00:00Z","3","away","-110","-0.019952380952381055","null","null","home","-110","-0.023952380952381058","null","null"
"game_away_home_win","PHI@WAS","","PHI","WAS","2022-01-02T18:00:00Z","","away","-168","-0.03661194029850745","null","null","home","142","-0.003396694214876095","null","null"
"game_point_total","PHI@WAS","","PHI","WAS","2022-01-02T18:00:00Z","43.5","over","-110","-0.05380952380952386","null","null","under","-110","0.006190476190476191","null","null"
"game_away_home_spread","KC@CIN","","KC","CIN","2022-01-02T18:00:00Z","4","away","-110","-0.0424761904761905","null","null","home","-110","-0.0034761904761905216","null","null"
"game_away_home_win","KC@CIN","","KC","CIN","2022-01-02T18:00:00Z","","away","-200","-0.03966666666666663","null","null","home","168","-0.000014925373134355713","null","null"
"game_point_total","KC@CIN","","KC","CIN","2022-01-02T18:00:00Z","47.5","over","-110","-0.054809523809523863","null","null","under","-110","0.007190476190476192","null","null"
"game_away_home_spread","JAX@NE","","JAX","NE","2022-01-02T18:00:00Z","-16","away","-110","-0.04409523809523813","null","null","home","-110","-0.00209523809523815","null","null"
"game_away_home_win","JAX@NE","","JAX","NE","2022-01-02T18:00:00Z","","away","700","-0.044875","null","null","home","-1100","0.003249999999999975","null","null"
"game_point_total","JAX@NE","","JAX","NE","2022-01-02T18:00:00Z","42","over","-110","0.013095238095238049","null","null","under","-110","-0.05990476190476196","null","null"
"game_away_home_spread","DEN@LAC","","DEN","LAC","2022-01-02T21:05:00Z","-6","away","-110","0.01557142857142857","null","null","home","-110","-0.061428571428571443","null","null"
"game_away_home_win","DEN@LAC","","DEN","LAC","2022-01-02T21:05:00Z","","away","205","0.005114754098360597","null","null","home","-250","-0.04714285714285715","null","null"
"game_point_total","DEN@LAC","","DEN","LAC","2022-01-02T21:05:00Z","45.5","over","-110","-0.013809523809523827","null","null","under","-110","-0.033809523809523845","null","null"
"game_away_home_spread","HST@SF","","HST","SF","2022-01-02T21:05:00Z","-15","away","-110","-0.044428571428571484","null","null","home","-110","-0.0024285714285714466","null","null"
"game_away_home_win","HST@SF","","HST","SF","2022-01-02T21:05:00Z","","away","640","-0.04486486486486485","null","null","home","-950","0.0050476190476189675","null","null"
"game_point_total","HST@SF","","HST","SF","2022-01-02T21:05:00Z","44.5","over","-110","-0.06680952380952382","null","null","under","-110","0.019190476190476202","null","null"
"game_away_home_spread","LA@BLT","","LA","BLT","2022-01-02T21:25:00Z","3","away","-110","-0.0074285714285715065","null","null","home","-110","-0.03642857142857148","null","null"
"game_away_home_win","LA@BLT","","LA","BLT","2022-01-02T21:25:00Z","","away","-158","-0.008565891472868237","null","null","home","134","-0.03106837606837609","null","null"
"game_point_total","LA@BLT","","LA","BLT","2022-01-02T21:25:00Z","45.5","over","-110","-0.046809523809523856","null","null","under","-110","-0.0008095238095238155","null","null"
"game_away_home_spread","DET@SEA","","DET","SEA","2022-01-02T21:25:00Z","-9","away","-110","-0.02090476190476198","null","null","home","-110","-0.025904761904761986","null","null"
"game_away_home_win","DET@SEA","","DET","SEA","2022-01-02T21:25:00Z","","away","320","-0.03361904761904763","null","null","home","-420","-0.012076923076923096","null","null"
"game_point_total","DET@SEA","","DET","SEA","2022-01-02T21:25:00Z","42","over","-110","0.01609523809523805","null","null","under","-110","-0.06290476190476196","null","null"
"game_away_home_spread","MIN@GB","","MIN","GB","2022-01-03T01:20:00Z","-6.5","away","-110","-0.02880952380952384","null","null","home","-110","-0.01880952380952383","null","null"
"game_away_home_win","MIN@GB","","MIN","GB","2022-01-03T01:20:00Z","","away","235","-0.022611940298507438","null","null","home","-290","-0.01935897435897438","null","null"
"game_point_total","MIN@GB","","MIN","GB","2022-01-03T01:20:00Z","46.5","over","-110","-0.05680952380952381","null","null","under","-110","0.009190476190476193","null","null"
"game_away_home_spread","CLV@PIT","","CLV","PIT","2022-01-04T01:15:00Z","-1","away","-110","-0.005761904761904746","null","null","home","-110","-0.04076190476190478","null","null"
"game_away_home_win","CLV@PIT","","CLV","PIT","2022-01-04T01:15:00Z","","away","-102","-0.00043564356435643603","null","null","home","-116","-0.04142592592592598","null","null"
"game_point_total","CLV@PIT","","CLV","PIT","2022-01-04T01:15:00Z","41","over","-110","-0.035428571428571476","null","null","under","-110","-0.010428571428571454","null","null"
