team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PIT,2021,PIT,PIT,Team Level,other,22,0.45,0.5,0.5,2490.0,44.26,8.52,3.14,7.68,1.43,23.64,16.59,8.34,8.52,8.34,46.0,15.0,14.0,75.0,11.0,3.0,2.0,5.0,1.0,13.0,28.0,35.0,50.0,3.0,6.0,38.0,13.0,13.0,13.0,36.0,14.0,11.0,1.72,1.6,5.2,3.0,1.0,7.0,75.0,61.0,61.0,5.0,0.87,0.76,0.76,8.63,8.63,8.54,46.15,10.21,3.24,8.03,1.38,23.04,16.1,10.07,10.21,10.07,44.0,18.0,13.0,75.0,11.0,1.0,0.0,9.0,3.0,19.0,19.0,33.0,51.0,5.0,10.0,26.0,13.0,9.0,5.0,31.0,18.0,13.0,1.25,2.15,6.81,2.0,2.0,7.0,75.0,62.0,62.0,2.0,0.93,0.33,0.33,10.8,10.8,10.69
PIT,2021,PIT,PIT,Team Level,all,22,0.54,0.52,0.53,80911.0,739.07,73.42,51.84,163.54,23.49,408.64,301.07,69.64,74.02,70.2,779.0,243.0,294.0,1316.0,62.0,57.0,8.0,154.0,21.0,318.0,410.0,717.0,960.0,67.0,145.0,618.0,578.0,169.0,191.0,739.0,211.0,72.0,22.79,25.44,25.18,19.0,23.0,20.0,1328.68,1022.0,1030.42,104.0,11.35,13.95,13.95,70.81,71.39,70.05,658.2,62.18,44.56,151.23,21.55,360.92,269.56,59.95,62.34,60.12,683.0,227.0,300.0,1210.0,57.0,45.0,2.0,156.0,29.0,285.0,338.0,626.0,853.0,73.0,157.0,603.0,614.0,166.0,171.0,678.0,172.0,60.0,19.63,20.61,21.94,21.0,22.0,14.0,1208.18,910.0,910.85,97.0,9.77,9.16,9.16,62.8,63.13,61.69
PIT,2021,PIT,PIT,Team Level,5on5,22,0.54,0.52,0.53,67217.0,586.25,49.01,39.6,136.1,18.65,324.41,244.22,46.98,49.61,47.53,619.0,193.0,232.0,1044.0,43.0,47.0,5.0,124.0,14.0,260.0,324.0,576.0,769.0,59.0,129.0,473.0,537.0,134.0,147.0,616.0,150.0,46.0,18.27,18.04,12.71,15.0,19.0,9.0,1056.68,812.0,820.42,88.0,8.16,9.92,9.92,47.25,47.83,46.94,522.06,42.21,34.06,125.16,17.11,287.2,215.27,41.36,42.37,41.53,553.0,168.0,257.0,978.0,39.0,35.0,2.0,130.0,22.0,226.0,269.0,514.0,682.0,65.0,139.0,463.0,573.0,136.0,142.0,550.0,133.0,38.0,16.06,15.78,10.37,16.0,18.0,5.0,976.18,721.0,721.85,84.0,7.0,7.18,7.18,42.04,42.37,41.88
PIT,2021,PIT,PIT,Team Level,4on5,22,0.14,0.16,0.17,5471.0,14.35,1.28,0.67,1.94,0.42,4.66,11.02,1.27,1.28,1.27,18.0,2.0,4.0,24.0,0.0,0.0,0.0,3.0,2.0,1.0,14.0,18.0,20.0,1.0,2.0,45.0,21.0,15.0,11.0,16.0,2.0,2.0,0.49,0.3,0.49,0.0,0.0,0.0,24.0,20.0,20.0,10.0,0.16,0.0,0.0,1.44,1.44,1.43,69.36,8.02,6.33,15.47,2.51,44.47,23.2,6.84,8.02,6.84,64.0,36.0,26.0,126.0,5.0,9.0,0.0,13.0,4.0,36.0,33.0,59.0,95.0,1.0,2.0,54.0,6.0,5.0,15.0,79.0,12.0,9.0,1.8,1.45,4.77,2.0,1.0,2.0,126.0,100.0,100.0,2.0,1.63,1.65,1.65,8.0,8.0,7.23
PIT,2021,PIT,PIT,Team Level,5on4,22,0.89,0.85,0.83,5733.0,94.22,14.6,8.43,17.83,2.99,55.92,29.24,13.06,14.6,13.06,96.0,33.0,44.0,173.0,8.0,7.0,1.0,22.0,4.0,44.0,44.0,88.0,121.0,4.0,8.0,62.0,7.0,7.0,20.0,71.0,45.0,13.0,2.32,5.5,6.78,1.0,3.0,4.0,173.0,129.0,129.0,1.0,2.16,3.26,3.26,13.49,13.49,13.14,20.62,1.74,0.93,2.57,0.55,6.22,14.99,1.69,1.74,1.69,22.0,5.0,4.0,31.0,2.0,0.0,0.0,4.0,0.0,4.0,17.0,20.0,25.0,2.0,6.0,60.0,22.0,16.0,9.0,18.0,9.0,0.0,0.51,1.23,0.0,1.0,1.0,0.0,31.0,27.0,27.0,9.0,0.22,0.0,0.0,1.96,1.96,1.9
EDM,2021,EDM,EDM,Team Level,other,20,0.58,0.46,0.42,2614.0,30.54,8.72,2.01,4.35,0.85,15.05,10.02,8.58,8.72,8.58,28.0,13.0,18.0,59.0,9.0,0.0,0.0,1.0,0.0,19.0,12.0,19.0,32.0,1.0,2.0,29.0,9.0,10.0,8.0,17.0,14.0,10.0,0.77,1.62,6.33,0.0,2.0,7.0,59.0,41.0,41.0,5.0,0.57,0.0,0.0,9.29,9.29,9.13,39.62,6.24,2.94,7.13,1.46,23.91,14.32,6.04,6.24,6.04,44.0,12.0,12.0,68.0,5.0,2.0,0.0,4.0,4.0,22.0,19.0,39.0,51.0,3.0,6.0,33.0,7.0,4.0,7.0,33.0,18.0,5.0,1.24,2.23,2.77,1.0,1.0,3.0,68.0,56.0,56.0,2.0,0.84,0.3,0.3,6.78,6.78,6.56
EDM,2021,EDM,EDM,Team Level,all,20,0.52,0.51,0.49,72807.0,631.76,66.04,44.77,139.16,20.13,342.6,254.3,64.03,66.78,64.75,654.0,213.0,291.0,1158.0,75.0,44.0,10.0,136.0,19.0,303.0,290.0,579.0,792.0,65.0,140.0,618.0,422.0,147.0,199.0,626.0,178.0,63.0,19.26,21.55,25.23,17.0,26.0,32.0,1176.74,867.0,878.91,113.0,9.92,9.15,9.15,66.81,67.45,66.05,638.87,60.45,44.95,144.62,20.95,360.0,255.04,58.36,60.23,58.14,680.0,206.0,246.0,1132.0,59.0,50.0,8.0,126.0,22.0,289.0,340.0,621.0,827.0,66.0,138.0,539.0,461.0,143.0,201.0,635.0,198.0,53.0,19.75,23.91,16.79,26.0,14.0,19.0,1118.29,886.0,877.08,123.0,9.98,9.13,9.13,61.29,61.03,59.52
EDM,2021,EDM,EDM,Team Level,5on5,20,0.49,0.51,0.49,59030.0,483.52,41.21,32.57,113.89,15.68,265.73,198.92,39.95,41.95,40.67,497.0,171.0,239.0,907.0,43.0,36.0,8.0,120.0,13.0,221.0,235.0,454.0,625.0,55.0,120.0,481.0,392.0,118.0,165.0,504.0,128.0,36.0,15.57,15.54,10.09,10.0,20.0,13.0,925.74,668.0,679.91,92.0,6.76,7.52,7.52,40.45,41.09,40.44,494.58,42.95,32.83,116.44,16.01,273.46,202.3,41.75,42.74,41.54,530.0,154.0,203.0,887.0,46.0,38.0,7.0,96.0,12.0,218.0,274.0,484.0,638.0,54.0,114.0,405.0,434.0,117.0,166.0,502.0,147.0,35.0,15.94,17.72,9.29,23.0,13.0,10.0,873.29,684.0,675.08,108.0,6.81,6.57,6.57,43.19,42.93,42.19
EDM,2021,EDM,EDM,Team Level,4on5,20,0.16,0.16,0.19,6159.0,22.11,1.9,0.97,3.0,0.7,6.96,16.47,1.9,1.9,1.9,28.0,2.0,1.0,31.0,3.0,0.0,0.0,6.0,1.0,6.0,14.0,25.0,27.0,3.0,6.0,50.0,10.0,15.0,15.0,21.0,9.0,0.0,0.7,1.21,0.0,3.0,0.0,0.0,31.0,30.0,30.0,15.0,0.23,0.0,0.0,2.13,2.13,2.13,92.6,10.11,8.61,19.57,3.16,58.81,29.74,9.46,10.11,9.46,94.0,36.0,31.0,161.0,8.0,9.0,1.0,26.0,6.0,44.0,37.0,86.0,122.0,6.0,12.0,67.0,4.0,9.0,21.0,90.0,28.0,12.0,2.33,3.28,4.5,2.0,0.0,6.0,161.0,130.0,130.0,6.0,2.19,2.04,2.04,10.26,10.26,9.72
EDM,2021,EDM,EDM,Team Level,5on4,20,0.93,0.91,0.89,5004.0,95.57,14.22,9.21,17.93,2.9,54.86,28.89,13.6,14.22,13.6,101.0,27.0,33.0,161.0,20.0,8.0,2.0,9.0,5.0,57.0,29.0,81.0,108.0,6.0,12.0,58.0,11.0,4.0,11.0,84.0,27.0,17.0,2.22,3.18,8.81,4.0,4.0,12.0,161.0,128.0,128.0,1.0,2.36,1.64,1.64,14.93,14.93,14.35,12.08,1.15,0.56,1.47,0.33,3.83,8.67,1.11,1.15,1.11,12.0,4.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,12.0,16.0,3.0,6.0,34.0,16.0,13.0,7.0,10.0,5.0,1.0,0.25,0.67,0.22,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.13,0.22,0.22,1.06,1.06,1.05
DAL,2021,DAL,DAL,Team Level,other,19,0.46,0.5,0.5,2560.0,38.6,6.29,2.44,7.67,1.24,20.17,15.19,6.18,6.29,6.18,33.0,20.0,16.0,69.0,7.0,2.0,0.0,6.0,5.0,13.0,20.0,26.0,46.0,1.0,2.0,35.0,7.0,2.0,7.0,34.0,12.0,7.0,1.22,1.56,3.51,2.0,2.0,3.0,69.0,53.0,53.0,4.0,0.66,0.48,0.48,6.47,6.47,6.43,38.99,7.27,2.59,6.37,1.2,20.48,16.09,7.14,7.27,7.14,39.0,15.0,14.0,68.0,8.0,1.0,1.0,4.0,1.0,20.0,20.0,31.0,46.0,0.0,0.0,31.0,6.0,6.0,7.0,27.0,20.0,7.0,1.19,2.41,3.67,1.0,2.0,5.0,68.0,54.0,54.0,4.0,0.74,0.54,0.54,7.48,7.48,7.33
DAL,2021,DAL,DAL,Team Level,all,19,0.56,0.49,0.5,69651.0,573.24,63.27,38.37,130.56,18.52,310.74,229.54,57.29,63.37,57.39,571.0,220.0,251.0,1042.0,52.0,42.0,9.0,136.0,30.0,221.0,310.0,519.0,739.0,67.0,143.0,603.0,436.0,93.0,185.0,571.0,148.0,72.0,16.32,17.8,29.14,10.0,20.0,22.0,1041.39,791.0,791.09,104.0,8.58,11.76,11.82,60.02,60.05,56.61,569.2,50.29,39.22,128.18,18.06,327.68,236.57,48.64,50.13,48.49,582.0,218.0,285.0,1085.0,54.0,30.0,7.0,131.0,23.0,265.0,297.0,528.0,746.0,61.0,126.0,492.0,347.0,89.0,161.0,614.0,144.0,42.0,17.47,17.44,15.38,19.0,18.0,17.0,1078.8,800.0,796.85,70.0,8.65,6.82,6.82,52.13,51.98,50.62
DAL,2021,DAL,DAL,Team Level,5on5,19,0.52,0.49,0.49,56682.0,427.92,35.25,28.01,102.68,13.95,237.98,176.12,34.2,35.35,34.3,433.0,161.0,201.0,795.0,28.0,30.0,6.0,108.0,17.0,168.0,243.0,405.0,566.0,60.0,129.0,456.0,414.0,76.0,149.0,451.0,109.0,34.0,12.86,12.56,9.83,6.0,12.0,10.0,794.39,594.0,594.09,89.0,5.77,7.31,7.38,33.65,33.67,33.16,434.38,33.0,28.99,102.52,13.88,249.01,183.6,32.12,32.84,31.98,443.0,168.0,232.0,843.0,33.0,25.0,4.0,106.0,19.0,199.0,229.0,410.0,578.0,51.0,108.0,368.0,328.0,70.0,134.0,480.0,108.0,23.0,13.37,13.21,6.43,14.0,13.0,6.0,836.8,611.0,607.85,58.0,5.96,4.77,4.77,34.2,34.05,33.52
DAL,2021,DAL,DAL,Team Level,4on5,19,0.19,0.15,0.17,5577.0,18.44,2.16,1.07,2.4,0.52,5.49,12.37,2.13,2.16,2.13,19.0,5.0,4.0,28.0,2.0,1.0,0.0,2.0,2.0,6.0,11.0,17.0,22.0,4.0,8.0,57.0,12.0,11.0,10.0,14.0,8.0,2.0,0.52,1.09,0.55,0.0,2.0,0.0,28.0,24.0,24.0,9.0,0.24,0.27,0.27,2.13,2.13,2.12,84.58,9.1,7.21,18.07,2.68,54.74,28.2,8.47,9.1,8.47,86.0,34.0,37.0,157.0,13.0,4.0,2.0,21.0,3.0,43.0,36.0,73.0,107.0,7.0,14.0,56.0,3.0,3.0,13.0,95.0,14.0,11.0,2.67,1.56,4.87,4.0,3.0,6.0,157.0,120.0,120.0,1.0,1.85,1.52,1.52,9.43,9.43,8.77
DAL,2021,DAL,DAL,Team Level,5on4,19,0.96,0.9,0.89,4832.0,88.28,19.57,6.85,17.82,2.81,47.09,25.86,14.77,19.57,14.77,86.0,34.0,30.0,150.0,15.0,9.0,3.0,20.0,6.0,34.0,36.0,71.0,105.0,2.0,4.0,55.0,3.0,4.0,19.0,72.0,19.0,29.0,1.72,2.6,15.25,2.0,4.0,9.0,150.0,120.0,120.0,2.0,1.91,3.7,3.7,17.78,17.78,14.91,11.24,0.92,0.44,1.23,0.29,3.45,8.68,0.91,0.92,0.91,14.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,14.0,15.0,3.0,4.0,37.0,10.0,10.0,7.0,12.0,2.0,1.0,0.24,0.26,0.41,0.0,0.0,0.0,17.0,15.0,15.0,7.0,0.1,0.0,0.0,1.02,1.02,1.01
BOS,2021,BOS,BOS,Team Level,other,18,0.54,0.49,0.49,2726.0,32.06,8.99,2.32,5.55,0.96,14.24,8.96,6.69,8.99,6.69,32.0,9.0,13.0,54.0,6.0,6.0,0.0,3.0,1.0,15.0,10.0,26.0,35.0,2.0,4.0,27.0,4.0,7.0,5.0,20.0,7.0,14.0,0.75,0.98,7.26,0.0,2.0,4.0,54.0,41.0,41.0,2.0,0.73,2.14,2.23,7.48,7.48,6.33,30.18,7.7,1.93,5.43,1.02,16.62,10.29,7.58,7.7,7.58,28.0,15.0,13.0,56.0,6.0,1.0,0.0,6.0,2.0,14.0,14.0,22.0,37.0,0.0,0.0,35.0,6.0,6.0,7.0,26.0,6.0,11.0,1.0,0.64,6.06,1.0,0.0,5.0,56.0,43.0,43.0,3.0,0.57,0.31,0.31,7.95,7.95,7.85
BOS,2021,BOS,BOS,Team Level,all,18,0.55,0.54,0.55,65100.0,620.74,56.86,40.78,143.34,19.89,343.7,251.41,52.88,57.34,53.32,656.0,200.0,217.0,1073.0,55.0,46.0,12.0,144.0,27.0,269.0,315.0,601.0,801.0,66.0,144.0,560.0,515.0,124.0,128.0,657.0,135.0,64.0,17.64,16.63,22.6,15.0,19.0,21.0,1082.15,856.0,861.38,44.0,9.05,10.5,10.5,55.42,55.73,53.81,502.16,45.73,33.13,116.3,16.65,280.18,206.02,44.54,45.79,44.59,521.0,177.0,214.0,912.0,51.0,33.0,11.0,141.0,23.0,206.0,244.0,470.0,647.0,65.0,143.0,458.0,452.0,149.0,173.0,538.0,110.0,50.0,14.14,13.04,18.55,16.0,14.0,21.0,903.88,698.0,695.31,83.0,7.24,8.79,8.79,44.17,44.01,43.57
BOS,2021,BOS,BOS,Team Level,5on5,18,0.55,0.54,0.55,52381.0,484.62,37.1,30.14,117.44,15.54,266.42,202.36,35.72,37.57,36.15,522.0,147.0,175.0,844.0,34.0,34.0,8.0,130.0,22.0,199.0,250.0,488.0,635.0,53.0,118.0,433.0,481.0,101.0,104.0,525.0,105.0,39.0,13.54,12.82,10.75,13.0,11.0,10.0,853.15,669.0,674.38,39.0,6.21,7.26,7.17,36.14,36.45,35.94,389.19,30.12,24.36,94.57,13.0,215.97,161.98,29.36,30.19,29.41,404.0,136.0,169.0,709.0,37.0,26.0,8.0,111.0,17.0,156.0,193.0,367.0,503.0,60.0,133.0,353.0,424.0,132.0,140.0,429.0,84.0,27.0,11.69,10.11,8.33,14.0,11.0,12.0,700.88,540.0,537.31,71.0,5.0,6.93,6.93,28.2,28.04,27.83
BOS,2021,BOS,BOS,Team Level,4on5,18,0.18,0.14,0.17,5011.0,14.16,1.24,0.69,1.85,0.42,4.36,10.45,1.17,1.24,1.17,17.0,2.0,1.0,20.0,1.0,1.0,1.0,1.0,0.0,2.0,14.0,16.0,18.0,3.0,6.0,42.0,18.0,16.0,4.0,14.0,3.0,2.0,0.25,0.47,0.52,0.0,0.0,1.0,20.0,19.0,19.0,2.0,0.16,0.28,0.28,1.11,1.11,1.1,64.9,5.69,5.74,13.83,2.06,41.7,21.97,5.51,5.69,5.51,67.0,24.0,29.0,120.0,7.0,4.0,2.0,20.0,3.0,32.0,25.0,60.0,84.0,0.0,0.0,41.0,7.0,3.0,19.0,71.0,12.0,8.0,1.21,1.33,3.15,1.0,3.0,3.0,120.0,91.0,91.0,3.0,1.42,1.17,1.17,5.94,5.94,5.81
BOS,2021,BOS,BOS,Team Level,5on4,18,0.81,0.85,0.84,4982.0,89.91,9.55,7.64,18.5,2.97,58.69,29.66,9.31,9.55,9.31,85.0,42.0,28.0,155.0,14.0,5.0,3.0,10.0,4.0,53.0,41.0,71.0,113.0,8.0,16.0,58.0,12.0,0.0,15.0,98.0,20.0,9.0,3.11,2.36,4.07,2.0,6.0,6.0,155.0,127.0,127.0,1.0,1.96,0.82,0.82,10.69,10.69,10.44,17.89,2.21,1.1,2.46,0.58,5.88,11.78,2.09,2.21,2.09,22.0,2.0,3.0,27.0,1.0,2.0,1.0,4.0,1.0,4.0,12.0,21.0,23.0,5.0,10.0,29.0,15.0,8.0,7.0,12.0,8.0,4.0,0.24,0.95,1.01,0.0,0.0,1.0,27.0,24.0,24.0,6.0,0.25,0.38,0.38,2.08,2.08,2.07
SEA,2021,SEA,SEA,Team Level,other,22,0.37,0.55,0.53,3395.0,36.92,6.87,2.76,6.37,1.27,23.4,12.33,6.66,6.87,6.66,38.0,15.0,24.0,77.0,14.0,1.0,0.0,5.0,1.0,19.0,13.0,24.0,39.0,2.0,4.0,38.0,11.0,8.0,7.0,35.0,10.0,8.0,1.17,1.25,4.45,5.0,2.0,7.0,77.0,53.0,53.0,3.0,0.76,0.14,0.14,7.5,7.5,7.29,33.21,11.59,2.19,5.26,1.03,16.56,10.37,11.17,11.59,11.17,31.0,16.0,17.0,64.0,10.0,3.0,1.0,6.0,1.0,14.0,13.0,21.0,37.0,1.0,2.0,32.0,10.0,7.0,3.0,24.0,4.0,19.0,0.84,0.5,10.25,2.0,1.0,7.0,64.0,47.0,47.0,2.0,0.64,1.19,1.19,11.04,11.04,10.7
SEA,2021,SEA,SEA,Team Level,all,22,0.48,0.51,0.51,79336.0,618.0,58.25,45.11,141.42,20.33,359.62,245.27,56.44,58.15,56.36,627.0,243.0,277.0,1147.0,65.0,44.0,10.0,142.0,23.0,269.0,327.0,562.0,805.0,70.0,170.0,620.0,567.0,156.0,152.0,655.0,161.0,54.0,19.4,20.18,18.68,24.0,16.0,25.0,1138.09,870.0,864.79,78.0,9.88,10.26,10.26,57.87,57.69,56.41,607.03,62.44,41.18,142.42,19.84,332.36,241.77,60.25,62.96,60.74,611.0,229.0,279.0,1119.0,77.0,50.0,14.0,164.0,19.0,251.0,279.0,534.0,763.0,79.0,190.0,626.0,557.0,153.0,143.0,624.0,144.0,72.0,17.68,17.53,27.23,26.0,22.0,29.0,1135.26,840.0,849.58,69.0,9.09,13.16,13.16,58.37,58.76,57.64
SEA,2021,SEA,SEA,Team Level,5on5,22,0.49,0.5,0.5,65501.0,480.46,39.9,33.57,113.34,15.47,276.62,196.11,38.8,39.81,38.72,486.0,189.0,216.0,891.0,39.0,33.0,6.0,117.0,19.0,202.0,265.0,447.0,636.0,63.0,153.0,488.0,520.0,134.0,129.0,519.0,121.0,35.0,15.23,15.41,9.27,16.0,14.0,9.0,882.09,675.0,669.79,70.0,6.9,7.21,7.21,39.6,39.43,38.73,482.85,41.33,31.28,117.59,15.7,261.18,196.93,39.99,41.86,40.49,490.0,174.0,232.0,896.0,58.0,40.0,11.0,138.0,17.0,182.0,229.0,432.0,606.0,70.0,169.0,493.0,512.0,128.0,125.0,505.0,116.0,43.0,14.5,13.99,12.84,21.0,20.0,17.0,912.26,664.0,673.58,61.0,6.47,9.86,9.86,37.94,38.34,37.87
SEA,2021,SEA,SEA,Team Level,4on5,22,0.13,0.1,0.11,4395.0,10.51,1.31,0.54,1.43,0.29,3.26,7.17,1.21,1.31,1.21,9.0,5.0,1.0,15.0,2.0,1.0,1.0,0.0,1.0,1.0,9.0,7.0,12.0,3.0,9.0,39.0,25.0,12.0,3.0,8.0,4.0,2.0,0.26,0.4,0.66,1.0,0.0,1.0,15.0,14.0,14.0,3.0,0.13,0.36,0.36,1.09,1.09,1.08,80.77,8.74,7.22,18.13,2.8,51.37,26.75,8.32,8.74,8.32,78.0,37.0,26.0,141.0,8.0,7.0,2.0,17.0,1.0,52.0,30.0,70.0,107.0,6.0,15.0,51.0,13.0,1.0,9.0,83.0,23.0,9.0,2.02,2.88,3.84,2.0,1.0,5.0,141.0,115.0,115.0,1.0,1.87,2.11,2.11,8.49,8.49,8.18
SEA,2021,SEA,SEA,Team Level,5on4,22,0.93,0.9,0.9,6045.0,90.1,10.16,8.24,20.28,3.3,56.35,29.67,9.76,10.16,9.76,94.0,34.0,36.0,164.0,10.0,9.0,3.0,20.0,2.0,47.0,40.0,84.0,118.0,2.0,4.0,55.0,11.0,2.0,13.0,93.0,26.0,9.0,2.74,3.12,4.3,2.0,0.0,8.0,164.0,128.0,128.0,2.0,2.08,2.56,2.56,9.69,9.69,9.31,10.2,0.78,0.48,1.44,0.31,3.25,7.73,0.78,0.78,0.78,12.0,2.0,4.0,18.0,1.0,0.0,0.0,3.0,0.0,3.0,7.0,11.0,13.0,2.0,4.0,50.0,22.0,17.0,6.0,12.0,1.0,1.0,0.32,0.15,0.31,1.0,0.0,0.0,18.0,14.0,14.0,5.0,0.11,0.0,0.0,0.89,0.89,0.89
NYR,2021,NYR,NYR,Team Level,other,20,0.69,0.49,0.52,2532.0,36.72,8.63,2.66,6.36,1.26,18.87,13.22,7.89,8.63,7.89,40.0,11.0,9.0,60.0,10.0,3.0,1.0,5.0,4.0,17.0,12.0,30.0,41.0,1.0,2.0,30.0,10.0,3.0,3.0,22.0,18.0,11.0,0.79,2.02,5.83,2.0,3.0,5.0,60.0,51.0,51.0,1.0,0.75,0.99,0.99,8.39,8.39,7.83,35.9,3.86,2.48,6.87,1.12,19.02,14.64,3.75,3.86,3.75,39.0,9.0,15.0,63.0,6.0,2.0,1.0,5.0,0.0,13.0,22.0,33.0,42.0,3.0,6.0,34.0,8.0,9.0,5.0,29.0,15.0,4.0,1.04,1.85,0.97,2.0,3.0,1.0,63.0,48.0,48.0,1.0,0.66,0.56,0.56,3.95,3.95,3.9
NYR,2021,NYR,NYR,Team Level,all,20,0.51,0.46,0.47,72975.0,585.83,59.58,40.62,130.52,18.55,323.04,236.69,55.61,59.99,56.05,566.0,243.0,238.0,1047.0,59.0,42.0,9.0,127.0,28.0,267.0,286.0,507.0,750.0,79.0,176.0,490.0,536.0,138.0,182.0,600.0,144.0,65.0,16.26,17.0,26.33,18.0,20.0,21.0,1058.39,809.0,818.1,102.0,9.01,11.57,11.57,57.02,57.59,54.58,657.63,58.35,45.71,149.39,21.13,373.62,268.81,55.82,57.56,55.06,645.0,272.0,309.0,1226.0,54.0,45.0,11.0,146.0,19.0,272.0,381.0,591.0,863.0,75.0,168.0,590.0,401.0,152.0,196.0,681.0,192.0,44.0,20.67,23.03,14.65,18.0,21.0,15.0,1210.77,917.0,907.56,105.0,9.97,8.85,8.85,59.48,58.67,56.78
NYR,2021,NYR,NYR,Team Level,5on5,20,0.48,0.45,0.46,59066.0,436.78,36.97,29.05,101.76,13.77,239.63,179.81,35.73,37.38,36.17,419.0,182.0,193.0,794.0,37.0,31.0,6.0,104.0,18.0,186.0,225.0,382.0,564.0,73.0,161.0,359.0,496.0,115.0,147.0,452.0,113.0,36.0,12.68,13.61,10.69,14.0,16.0,7.0,805.39,601.0,610.1,88.0,5.99,8.26,8.26,34.71,35.28,34.67,515.79,39.99,34.61,121.58,16.65,291.89,213.29,38.63,39.19,37.87,498.0,220.0,245.0,963.0,35.0,37.0,9.0,115.0,13.0,210.0,308.0,463.0,683.0,63.0,141.0,435.0,370.0,128.0,163.0,548.0,146.0,24.0,15.9,17.43,6.66,12.0,16.0,7.0,947.77,718.0,708.56,92.0,7.1,6.99,6.99,40.1,39.3,38.58
NYR,2021,NYR,NYR,Team Level,4on5,20,0.09,0.14,0.17,6013.0,19.47,1.37,0.93,2.85,0.52,6.06,14.28,1.37,1.37,1.37,22.0,4.0,3.0,29.0,1.0,0.0,0.0,3.0,1.0,5.0,16.0,21.0,25.0,2.0,4.0,50.0,24.0,11.0,13.0,21.0,4.0,1.0,0.74,0.41,0.22,1.0,0.0,0.0,29.0,26.0,26.0,12.0,0.21,0.0,0.0,1.58,1.58,1.58,90.88,13.06,7.89,18.59,2.87,57.56,30.03,12.0,13.06,12.0,96.0,34.0,45.0,175.0,12.0,5.0,1.0,26.0,6.0,46.0,35.0,84.0,118.0,5.0,10.0,76.0,7.0,3.0,16.0,87.0,29.0,14.0,3.19,3.45,6.42,4.0,2.0,6.0,175.0,130.0,130.0,1.0,2.04,1.25,1.25,13.84,13.84,12.7
