team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
DET,2021,DET,DET,Team Level,all,29,0.46,0.46,0.47,105699.0,820.87,83.45,58.21,181.87,26.04,445.55,326.88,79.62,83.22,79.4,849.0,273.0,336.0,1458.0,79.0,65.0,13.0,145.0,19.0,387.0,427.0,770.0,1043.0,101.0,225.0,784.0,503.0,167.0,246.0,794.0,234.0,94.0,23.0,29.2,31.25,23.0,23.0,33.0,1447.0,1122.0,1119.06,141.0,12.78,15.84,15.84,80.39,80.08,78.1,936.59,97.51,67.53,207.19,29.75,516.35,367.66,92.45,98.34,93.27,971.0,315.0,428.0,1714.0,97.0,61.0,8.0,210.0,24.0,411.0,483.0,874.0,1189.0,94.0,209.0,779.0,525.0,126.0,186.0,898.0,296.0,92.0,27.21,36.78,33.52,36.0,30.0,31.0,1742.07,1286.0,1298.44,112.0,15.12,14.12,14.12,98.5,99.33,96.04
DET,2021,DET,DET,Team Level,5on5,29,0.49,0.46,0.47,87275.0,657.76,59.67,45.34,151.09,20.92,358.18,265.8,56.95,59.45,56.74,685.0,216.0,273.0,1174.0,52.0,52.0,12.0,123.0,17.0,312.0,345.0,633.0,849.0,85.0,193.0,612.0,462.0,137.0,211.0,663.0,175.0,63.0,19.62,21.77,18.29,17.0,16.0,19.0,1163.0,901.0,898.06,130.0,9.41,13.51,13.51,55.58,55.27,54.19,749.81,63.19,51.55,173.55,23.64,417.79,305.3,61.5,64.02,62.32,770.0,265.0,344.0,1379.0,62.0,43.0,6.0,171.0,20.0,329.0,410.0,708.0,973.0,85.0,189.0,591.0,484.0,109.0,157.0,760.0,233.0,42.0,22.69,28.7,11.8,28.0,22.0,12.0,1407.07,1035.0,1047.44,94.0,10.66,8.56,8.56,65.28,66.1,64.94
DET,2021,DET,DET,Team Level,4on5,29,0.16,0.17,0.19,7372.0,24.01,2.2,1.08,3.2,0.68,7.17,16.68,2.19,2.2,2.19,26.0,5.0,8.0,39.0,0.0,2.0,0.0,3.0,0.0,6.0,20.0,26.0,31.0,7.0,14.0,60.0,20.0,17.0,8.0,23.0,4.0,4.0,0.57,0.49,1.14,0.0,0.0,0.0,39.0,31.0,31.0,8.0,0.25,0.39,0.39,2.06,2.06,2.05,95.13,12.0,8.93,18.74,3.09,57.41,29.83,11.47,12.0,11.47,101.0,29.0,54.0,184.0,17.0,5.0,1.0,24.0,0.0,48.0,36.0,84.0,113.0,2.0,6.0,72.0,4.0,0.0,9.0,89.0,27.0,14.0,2.71,3.1,6.2,6.0,4.0,7.0,184.0,130.0,130.0,1.0,2.28,0.92,0.92,13.36,13.36,12.92
DET,2021,DET,DET,Team Level,5on4,29,0.82,0.85,0.82,6976.0,95.14,11.11,8.9,19.7,2.97,58.06,28.24,10.31,11.11,10.31,91.0,38.0,33.0,162.0,11.0,10.0,1.0,12.0,2.0,51.0,43.0,80.0,118.0,7.0,14.0,67.0,11.0,5.0,20.0,81.0,34.0,14.0,1.99,4.38,4.75,2.0,3.0,6.0,162.0,129.0,129.0,1.0,2.27,1.92,1.92,11.47,11.47,10.91,21.11,2.51,1.25,3.1,0.67,6.85,13.63,2.44,2.51,2.44,23.0,5.0,1.0,29.0,2.0,1.0,1.0,1.0,0.0,4.0,20.0,21.0,26.0,6.0,12.0,52.0,29.0,10.0,11.0,18.0,6.0,4.0,0.47,0.85,1.19,0.0,0.0,2.0,29.0,28.0,28.0,11.0,0.29,0.28,0.28,2.51,2.51,2.51
FLA,2021,FLA,FLA,Team Level,other,28,0.53,0.53,0.54,4264.0,64.5,16.53,4.61,11.93,2.27,32.02,22.64,16.24,16.53,16.24,64.0,26.0,28.0,118.0,15.0,3.0,0.0,13.0,2.0,25.0,32.0,49.0,75.0,4.0,8.0,56.0,17.0,20.0,17.0,42.0,26.0,22.0,1.66,3.03,11.84,2.0,2.0,11.0,118.0,90.0,90.0,10.0,1.34,0.51,0.51,17.36,17.36,17.16,59.41,14.68,4.17,10.4,1.93,26.88,17.94,11.42,14.68,11.42,67.0,9.0,28.0,104.0,11.0,8.0,1.0,9.0,1.0,24.0,23.0,56.0,65.0,3.0,6.0,58.0,16.0,19.0,17.0,36.0,16.0,24.0,1.67,2.14,10.86,4.0,1.0,6.0,104.0,76.0,76.0,5.0,1.33,2.82,2.82,13.19,13.19,10.73
FLA,2021,FLA,FLA,Team Level,all,28,0.53,0.55,0.55,102466.0,982.05,99.62,68.78,221.33,32.31,542.34,397.61,96.07,99.39,95.88,1010.0,352.0,433.0,1795.0,102.0,84.0,15.0,210.0,43.0,417.0,506.0,908.0,1260.0,107.0,234.0,759.0,684.0,307.0,309.0,970.0,298.0,94.0,30.67,35.56,33.39,36.0,31.0,35.0,1800.92,1362.0,1363.84,134.0,15.09,17.27,17.27,97.43,97.42,95.75,807.4,88.94,56.89,178.01,27.64,433.41,321.1,81.41,89.54,81.98,863.0,243.0,334.0,1440.0,81.0,75.0,12.0,192.0,30.0,319.0,409.0,782.0,1025.0,108.0,236.0,891.0,769.0,232.0,278.0,766.0,237.0,103.0,23.1,28.86,36.98,26.0,29.0,26.0,1438.45,1106.0,1107.72,114.0,12.85,17.03,17.03,84.77,85.25,80.89
FLA,2021,FLA,FLA,Team Level,5on5,28,0.56,0.57,0.57,81400.0,788.88,69.89,52.92,183.01,25.61,435.78,323.78,67.1,69.66,66.91,813.0,278.0,351.0,1442.0,69.0,67.0,11.0,174.0,39.0,339.0,403.0,744.0,1022.0,94.0,208.0,565.0,629.0,249.0,254.0,803.0,228.0,60.0,25.45,27.17,17.27,29.0,24.0,16.0,1447.92,1091.0,1092.84,110.0,10.93,15.32,15.32,65.5,65.48,64.4,593.02,54.06,40.34,138.72,20.5,321.34,245.03,52.26,54.66,52.82,631.0,189.0,263.0,1083.0,50.0,55.0,6.0,151.0,24.0,231.0,309.0,581.0,770.0,98.0,216.0,669.0,707.0,185.0,227.0,584.0,182.0,54.0,17.87,21.71,14.49,18.0,24.0,8.0,1081.45,820.0,821.72,98.0,8.38,10.59,10.59,51.85,52.33,51.6
FLA,2021,FLA,FLA,Team Level,4on5,28,0.13,0.14,0.15,7946.0,22.66,2.58,1.19,3.33,0.7,7.28,15.91,2.54,2.58,2.54,24.0,7.0,5.0,36.0,2.0,1.0,1.0,3.0,1.0,6.0,18.0,22.0,29.0,1.0,2.0,62.0,26.0,33.0,13.0,22.0,5.0,4.0,0.6,0.62,1.36,1.0,0.0,1.0,36.0,31.0,31.0,11.0,0.28,0.01,0.01,2.85,2.85,2.79,130.47,17.35,11.12,26.03,4.57,77.97,40.96,14.89,17.35,14.89,139.0,39.0,41.0,219.0,16.0,12.0,5.0,31.0,5.0,59.0,55.0,123.0,162.0,4.0,8.0,89.0,16.0,8.0,21.0,124.0,33.0,21.0,2.9,4.2,10.26,3.0,3.0,10.0,219.0,178.0,178.0,2.0,2.85,3.61,3.61,16.59,16.59,15.43
FLA,2021,FLA,FLA,Team Level,5on4,28,0.79,0.85,0.82,8856.0,106.0,10.61,10.06,23.05,3.73,67.25,35.28,10.2,10.61,10.2,109.0,41.0,49.0,199.0,16.0,13.0,3.0,20.0,1.0,47.0,53.0,93.0,134.0,8.0,16.0,76.0,12.0,5.0,25.0,103.0,39.0,8.0,2.96,4.73,2.92,4.0,5.0,7.0,199.0,150.0,150.0,3.0,2.54,1.43,1.43,11.73,11.73,11.41,24.51,2.84,1.25,2.86,0.64,7.22,17.18,2.84,2.84,2.84,26.0,6.0,2.0,34.0,4.0,0.0,0.0,1.0,0.0,5.0,22.0,22.0,28.0,3.0,6.0,75.0,30.0,20.0,13.0,22.0,6.0,4.0,0.67,0.81,1.37,1.0,1.0,2.0,34.0,32.0,32.0,9.0,0.29,0.0,0.0,3.14,3.14,3.13
SJS,2021,SJS,SJS,Team Level,other,29,0.51,0.56,0.57,4374.0,48.11,11.59,3.58,8.67,1.53,25.32,15.32,11.27,11.59,11.27,49.0,17.0,20.0,86.0,15.0,4.0,1.0,8.0,1.0,17.0,21.0,34.0,51.0,2.0,4.0,47.0,3.0,5.0,10.0,31.0,18.0,17.0,1.11,2.52,7.95,2.0,3.0,10.0,86.0,66.0,66.0,5.0,1.03,1.15,1.15,11.46,11.46,11.16,36.57,11.13,2.17,6.07,1.07,17.43,12.13,11.02,11.13,11.02,40.0,10.0,18.0,68.0,12.0,1.0,0.0,5.0,0.0,17.0,15.0,28.0,38.0,3.0,8.0,27.0,9.0,9.0,12.0,26.0,8.0,16.0,0.94,1.01,9.18,1.0,0.0,11.0,68.0,50.0,50.0,7.0,0.6,0.25,0.25,11.48,11.48,11.39
SJS,2021,SJS,SJS,Team Level,all,29,0.49,0.47,0.48,104908.0,841.08,79.5,58.83,194.3,27.15,468.6,338.63,76.96,79.73,77.18,842.0,325.0,376.0,1543.0,76.0,55.0,10.0,174.0,30.0,374.0,458.0,766.0,1091.0,84.0,192.0,833.0,642.0,258.0,245.0,866.0,220.0,81.0,25.17,27.22,27.1,29.0,19.0,28.0,1540.38,1167.0,1166.25,146.0,12.93,12.72,12.72,79.7,79.64,78.18,883.24,82.32,59.76,203.27,28.44,501.01,369.19,80.21,82.61,80.5,883.0,361.0,484.0,1728.0,79.0,42.0,12.0,235.0,29.0,380.0,479.0,804.0,1165.0,85.0,198.0,773.0,638.0,246.0,230.0,935.0,234.0,75.0,26.76,27.68,27.88,23.0,25.0,31.0,1741.27,1244.0,1252.22,105.0,12.96,8.98,8.98,86.3,86.64,85.06
SJS,2021,SJS,SJS,Team Level,5on5,29,0.49,0.46,0.48,86998.0,667.91,55.64,45.2,159.72,21.52,369.92,272.99,54.1,55.88,54.32,658.0,267.0,306.0,1231.0,47.0,38.0,7.0,142.0,22.0,301.0,375.0,611.0,878.0,80.0,184.0,649.0,619.0,224.0,200.0,702.0,175.0,48.0,20.72,21.33,13.59,23.0,14.0,10.0,1228.38,925.0,924.25,128.0,9.34,9.18,9.43,55.56,55.49,54.77,721.68,58.04,47.31,171.64,23.19,408.76,306.06,56.76,58.33,57.06,720.0,295.0,413.0,1428.0,54.0,37.0,12.0,201.0,23.0,298.0,402.0,666.0,961.0,74.0,174.0,628.0,608.0,206.0,195.0,776.0,195.0,44.0,22.27,23.0,12.78,18.0,21.0,15.0,1441.27,1015.0,1023.22,89.0,9.75,8.18,8.18,59.61,59.95,59.22
SJS,2021,SJS,SJS,Team Level,4on5,29,0.11,0.13,0.16,6891.0,20.02,1.38,0.96,2.9,0.59,6.86,15.31,1.38,1.38,1.38,24.0,4.0,2.0,30.0,2.0,0.0,0.0,0.0,1.0,5.0,20.0,22.0,26.0,1.0,2.0,66.0,13.0,21.0,16.0,22.0,6.0,0.0,0.66,0.72,0.0,1.0,1.0,0.0,30.0,28.0,28.0,12.0,0.21,0.0,0.0,1.6,1.6,1.59,105.04,11.56,9.34,22.74,3.64,68.49,36.23,10.84,11.56,10.84,105.0,47.0,50.0,202.0,10.0,4.0,0.0,27.0,5.0,60.0,46.0,95.0,142.0,8.0,16.0,75.0,5.0,7.0,14.0,112.0,26.0,14.0,3.04,2.98,5.54,4.0,1.0,5.0,202.0,152.0,152.0,2.0,2.39,0.55,0.55,13.4,13.4,12.66
SJS,2021,SJS,SJS,Team Level,5on4,29,0.87,0.87,0.85,6645.0,105.05,10.88,9.1,23.01,3.51,66.5,35.0,10.2,10.88,10.2,111.0,37.0,48.0,196.0,12.0,13.0,2.0,24.0,6.0,51.0,42.0,99.0,136.0,1.0,2.0,71.0,7.0,8.0,19.0,111.0,21.0,16.0,2.68,2.64,5.56,3.0,1.0,8.0,196.0,148.0,148.0,1.0,2.35,2.39,2.15,11.08,11.08,10.66,19.95,1.59,0.93,2.82,0.55,6.33,14.78,1.58,1.59,1.58,18.0,9.0,3.0,30.0,3.0,0.0,0.0,2.0,1.0,5.0,16.0,15.0,24.0,0.0,0.0,43.0,16.0,24.0,9.0,21.0,5.0,1.0,0.51,0.7,0.38,0.0,3.0,0.0,30.0,27.0,27.0,7.0,0.22,0.0,0.0,1.81,1.81,1.8
PIT,2021,PIT,PIT,Team Level,other,28,0.5,0.49,0.5,3218.0,54.61,12.21,3.84,9.14,1.81,29.41,19.59,11.98,12.21,11.98,58.0,18.0,15.0,91.0,14.0,3.0,2.0,6.0,2.0,19.0,32.0,44.0,62.0,3.0,6.0,46.0,16.0,14.0,14.0,41.0,19.0,16.0,1.87,2.25,8.08,3.0,1.0,10.0,91.0,76.0,76.0,6.0,1.12,0.76,0.76,12.56,12.56,12.42,56.98,12.35,4.11,9.87,1.69,30.04,18.96,12.17,12.35,12.17,54.0,23.0,17.0,94.0,14.0,1.0,0.0,10.0,4.0,25.0,23.0,40.0,63.0,6.0,12.0,31.0,13.0,10.0,6.0,38.0,24.0,15.0,1.54,2.86,7.94,3.0,2.0,9.0,94.0,77.0,77.0,3.0,1.17,0.33,0.33,13.19,13.19,13.04
PIT,2021,PIT,PIT,Team Level,all,28,0.54,0.52,0.53,102511.0,925.76,90.35,65.07,205.03,29.69,519.74,378.13,86.2,91.69,87.49,981.0,307.0,373.0,1661.0,84.0,68.0,10.0,203.0,29.0,413.0,491.0,897.0,1204.0,81.0,173.0,807.0,735.0,202.0,220.0,939.0,266.0,83.0,28.61,31.96,29.77,27.0,33.0,24.0,1693.63,1288.0,1310.8,119.0,14.26,15.6,15.6,89.01,90.35,88.63,819.72,75.52,55.51,188.69,27.12,452.55,337.6,72.86,75.21,72.58,851.0,286.0,379.0,1516.0,68.0,55.0,2.0,195.0,32.0,358.0,429.0,783.0,1069.0,90.0,191.0,744.0,753.0,202.0,210.0,853.0,214.0,70.0,24.46,25.71,25.36,26.0,25.0,17.0,1498.41,1137.0,1127.09,121.0,12.16,11.1,11.1,76.57,76.5,74.81
PIT,2021,PIT,PIT,Team Level,5on5,28,0.54,0.52,0.53,85585.0,741.33,61.07,50.15,172.13,23.73,415.59,309.32,58.75,62.42,60.04,787.0,245.0,302.0,1334.0,61.0,56.0,7.0,169.0,19.0,337.0,390.0,726.0,971.0,72.0,155.0,624.0,684.0,163.0,174.0,787.0,193.0,52.0,23.55,23.11,14.41,23.0,28.0,10.0,1366.63,1032.0,1054.8,101.0,10.33,11.49,11.49,59.91,61.26,60.09,654.91,52.19,42.59,156.79,21.71,361.43,273.29,50.99,51.87,50.71,692.0,216.0,322.0,1230.0,47.0,45.0,2.0,163.0,23.0,283.0,347.0,645.0,861.0,78.0,165.0,588.0,703.0,167.0,176.0,697.0,166.0,45.0,19.98,19.78,12.43,20.0,21.0,6.0,1212.41,908.0,898.09,105.0,8.76,9.12,9.12,51.83,51.76,51.1
PIT,2021,PIT,PIT,Team Level,4on5,28,0.16,0.16,0.17,6754.0,18.39,1.73,0.91,2.39,0.51,5.92,13.54,1.71,1.73,1.71,22.0,3.0,4.0,29.0,0.0,0.0,0.0,4.0,3.0,1.0,17.0,22.0,25.0,1.0,2.0,60.0,26.0,16.0,12.0,18.0,5.0,2.0,0.52,0.71,0.49,0.0,0.0,0.0,29.0,25.0,25.0,11.0,0.21,0.0,0.0,1.94,1.94,1.92,84.92,8.99,7.75,19.19,3.12,54.12,28.83,7.76,8.99,7.76,81.0,41.0,36.0,158.0,5.0,9.0,0.0,18.0,5.0,45.0,40.0,76.0,117.0,2.0,4.0,62.0,9.0,7.0,17.0,98.0,14.0,10.0,2.37,1.63,4.99,2.0,1.0,2.0,158.0,122.0,122.0,2.0,1.98,1.65,1.65,9.32,9.32,8.49
PIT,2021,PIT,PIT,Team Level,5on4,28,0.88,0.86,0.84,6954.0,111.43,15.34,10.17,21.36,3.64,68.82,35.68,13.76,15.34,13.76,114.0,41.0,52.0,207.0,9.0,9.0,1.0,24.0,5.0,56.0,52.0,105.0,146.0,5.0,10.0,77.0,9.0,9.0,20.0,93.0,49.0,13.0,2.66,5.9,6.78,1.0,4.0,4.0,207.0,155.0,155.0,1.0,2.6,3.34,3.34,14.6,14.6,14.19,22.91,2.0,1.06,2.85,0.61,6.96,16.52,1.95,2.0,1.95,24.0,6.0,4.0,34.0,2.0,0.0,0.0,4.0,0.0,5.0,19.0,22.0,28.0,4.0,10.0,63.0,28.0,18.0,11.0,20.0,10.0,0.0,0.57,1.43,0.0,1.0,1.0,0.0,34.0,30.0,30.0,11.0,0.25,0.0,0.0,2.25,2.25,2.18
TBL,2021,TBL,TBL,Team Level,other,28,0.42,0.42,0.43,3787.0,58.08,11.77,4.33,9.39,1.67,29.9,18.95,11.61,11.77,11.61,56.0,20.0,17.0,93.0,18.0,1.0,0.0,6.0,2.0,23.0,26.0,38.0,58.0,4.0,8.0,50.0,12.0,16.0,5.0,41.0,19.0,16.0,1.78,2.47,7.52,5.0,4.0,9.0,93.0,76.0,76.0,4.0,1.23,0.36,0.36,12.63,12.63,12.52,70.61,16.29,5.24,11.78,2.47,38.0,26.22,15.76,16.29,15.76,67.0,33.0,27.0,127.0,18.0,2.0,1.0,10.0,4.0,32.0,34.0,49.0,82.0,3.0,6.0,57.0,10.0,15.0,5.0,48.0,31.0,21.0,1.92,3.99,10.38,3.0,4.0,11.0,127.0,100.0,100.0,2.0,1.5,0.53,0.86,16.93,16.93,16.44
TBL,2021,TBL,TBL,Team Level,all,28,0.5,0.5,0.5,103246.0,858.93,86.05,61.59,185.32,26.79,471.92,341.35,83.71,87.38,85.01,822.0,351.0,326.0,1499.0,90.0,51.0,12.0,205.0,32.0,357.0,438.0,732.0,1083.0,107.0,243.0,786.0,724.0,173.0,150.0,817.0,276.0,80.0,24.98,33.79,27.27,33.0,30.0,27.0,1528.27,1173.0,1191.28,91.0,13.61,11.64,11.64,88.01,89.21,87.59,836.85,85.79,59.08,180.57,26.22,463.16,336.18,83.16,85.15,82.55,841.0,310.0,367.0,1518.0,74.0,40.0,10.0,172.0,37.0,350.0,478.0,767.0,1077.0,110.0,253.0,826.0,689.0,160.0,152.0,817.0,261.0,73.0,24.9,32.46,28.44,20.0,24.0,30.0,1491.76,1151.0,1135.79,103.0,13.08,9.18,9.51,89.36,88.71,86.8
TBL,2021,TBL,TBL,Team Level,5on5,28,0.53,0.51,0.51,83363.0,686.33,60.19,47.2,153.93,21.18,376.8,278.72,58.46,61.52,59.76,652.0,286.0,266.0,1204.0,57.0,42.0,9.0,181.0,26.0,293.0,339.0,595.0,881.0,94.0,214.0,610.0,683.0,131.0,123.0,675.0,216.0,47.0,20.39,26.45,13.36,24.0,23.0,10.0,1233.27,938.0,956.28,82.0,9.79,9.63,9.63,60.35,61.55,60.46,652.01,54.28,44.17,148.56,20.33,361.55,266.11,52.91,53.63,52.3,663.0,232.0,284.0,1179.0,42.0,36.0,8.0,144.0,30.0,263.0,380.0,621.0,853.0,100.0,230.0,612.0,648.0,119.0,118.0,674.0,186.0,35.0,20.78,23.07,10.44,16.0,17.0,9.0,1152.76,895.0,879.79,87.0,9.13,8.03,8.03,55.38,54.72,53.89
TBL,2021,TBL,TBL,Team Level,4on5,28,0.13,0.13,0.13,7696.0,14.29,1.86,0.76,1.91,0.43,4.46,9.58,1.86,1.86,1.86,18.0,1.0,7.0,26.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,17.0,6.0,15.0,58.0,22.0,20.0,4.0,12.0,3.0,4.0,0.25,0.39,1.22,1.0,0.0,1.0,26.0,19.0,19.0,4.0,0.18,0.0,0.0,2.04,2.04,2.04,91.43,12.46,8.3,17.38,2.83,56.95,29.09,11.74,12.46,11.74,89.0,38.0,50.0,177.0,14.0,2.0,1.0,15.0,3.0,53.0,40.0,75.0,113.0,6.0,15.0,82.0,13.0,6.0,20.0,77.0,36.0,14.0,1.44,4.29,6.73,1.0,3.0,10.0,177.0,127.0,127.0,5.0,2.14,0.61,0.61,13.99,13.99,13.42
TBL,2021,TBL,TBL,Team Level,5on4,28,0.82,0.83,0.83,8400.0,100.23,12.23,9.3,20.09,3.52,60.75,34.1,11.78,12.23,11.78,96.0,44.0,36.0,176.0,13.0,8.0,3.0,18.0,4.0,39.0,58.0,83.0,127.0,3.0,6.0,68.0,7.0,6.0,18.0,89.0,38.0,13.0,2.57,4.48,5.18,3.0,3.0,7.0,176.0,140.0,140.0,1.0,2.4,1.65,1.65,12.99,12.99,12.58,22.79,2.75,1.37,2.86,0.59,6.66,14.76,2.75,2.75,2.75,22.0,7.0,6.0,35.0,0.0,0.0,0.0,3.0,0.0,2.0,24.0,22.0,29.0,1.0,2.0,75.0,18.0,20.0,9.0,18.0,8.0,3.0,0.76,1.1,0.89,0.0,0.0,0.0,35.0,29.0,29.0,9.0,0.31,0.0,0.0,3.07,3.07,3.06
OTT,2021,OTT,OTT,Team Level,other,26,0.42,0.45,0.46,5475.0,40.82,7.51,2.7,7.45,1.27,22.47,14.6,7.12,7.51,7.12,41.0,15.0,19.0,75.0,7.0,1.0,0.0,9.0,0.0,22.0,17.0,34.0,49.0,3.0,6.0,49.0,14.0,10.0,13.0,33.0,12.0,11.0,1.1,1.56,4.86,2.0,0.0,5.0,75.0,56.0,56.0,6.0,0.78,0.25,0.59,7.71,7.71,7.31,47.23,10.43,3.05,8.64,1.42,24.8,16.66,10.21,10.43,10.21,40.0,25.0,25.0,90.0,15.0,2.0,1.0,6.0,1.0,19.0,22.0,25.0,50.0,6.0,12.0,46.0,14.0,13.0,11.0,32.0,20.0,13.0,1.28,2.47,6.69,2.0,5.0,8.0,90.0,65.0,65.0,6.0,0.87,0.58,0.58,10.72,10.72,10.49
OTT,2021,OTT,OTT,Team Level,all,26,0.46,0.45,0.46,94073.0,755.65,75.44,54.5,165.8,24.26,419.93,299.06,72.38,75.42,72.34,749.0,290.0,315.0,1354.0,74.0,46.0,10.0,163.0,26.0,336.0,394.0,675.0,965.0,113.0,261.0,720.0,733.0,159.0,297.0,725.0,247.0,67.0,21.91,29.89,23.64,21.0,28.0,25.0,1349.05,1039.0,1033.55,182.0,12.05,9.72,10.5,76.99,76.67,74.64,881.34,88.03,61.92,196.84,28.14,490.73,353.33,84.97,88.75,85.67,878.0,341.0,418.0,1637.0,95.0,60.0,13.0,193.0,31.0,435.0,405.0,783.0,1124.0,111.0,267.0,770.0,667.0,179.0,275.0,863.0,271.0,85.0,25.22,32.46,30.34,26.0,36.0,33.0,1651.97,1219.0,1230.68,163.0,13.7,14.13,14.13,87.6,88.29,85.93
OTT,2021,OTT,OTT,Team Level,5on5,26,0.45,0.45,0.46,73658.0,571.14,48.62,39.06,132.18,18.44,316.04,231.67,47.48,48.59,47.44,561.0,225.0,248.0,1034.0,49.0,36.0,8.0,126.0,19.0,247.0,309.0,512.0,737.0,94.0,217.0,537.0,694.0,122.0,235.0,573.0,175.0,38.0,17.7,20.8,10.11,16.0,22.0,11.0,1029.05,786.0,780.55,154.0,8.08,6.93,7.38,49.32,49.0,48.4,675.9,58.6,45.41,157.45,21.56,376.13,278.86,56.91,59.31,57.61,669.0,269.0,340.0,1278.0,61.0,42.0,9.0,150.0,24.0,343.0,318.0,608.0,877.0,96.0,231.0,574.0,615.0,138.0,228.0,682.0,209.0,47.0,20.08,25.22,13.29,24.0,23.0,14.0,1292.97,938.0,949.68,143.0,9.39,8.82,9.07,58.92,59.6,58.43
OTT,2021,OTT,OTT,Team Level,4on5,26,0.1,0.12,0.13,7472.0,19.81,1.98,1.14,2.61,0.6,6.77,13.9,1.97,1.98,1.97,20.0,7.0,5.0,32.0,2.0,0.0,0.0,1.0,2.0,5.0,17.0,18.0,25.0,5.0,10.0,54.0,15.0,23.0,21.0,17.0,9.0,1.0,0.53,1.16,0.3,1.0,0.0,1.0,32.0,27.0,27.0,19.0,0.26,0.0,0.0,2.24,2.24,2.23,137.65,16.94,12.41,27.88,4.53,83.17,43.08,15.82,16.94,15.82,147.0,41.0,46.0,234.0,19.0,15.0,3.0,32.0,5.0,67.0,50.0,128.0,169.0,3.0,6.0,90.0,13.0,6.0,24.0,129.0,37.0,22.0,3.27,4.24,9.43,0.0,8.0,11.0,234.0,188.0,188.0,3.0,3.2,4.45,4.21,15.93,15.93,15.0
OTT,2021,OTT,OTT,Team Level,5on4,26,0.89,0.86,0.86,7468.0,123.88,17.33,11.61,23.57,3.95,74.65,38.89,15.81,17.33,15.81,127.0,43.0,43.0,213.0,16.0,9.0,2.0,27.0,5.0,62.0,51.0,111.0,154.0,11.0,28.0,80.0,10.0,4.0,28.0,102.0,51.0,17.0,2.59,6.38,8.37,2.0,6.0,8.0,213.0,170.0,170.0,3.0,2.92,2.54,2.54,17.71,17.71,16.7,20.56,2.06,1.06,2.88,0.63,6.63,14.74,2.03,2.06,2.03,22.0,6.0,7.0,35.0,0.0,1.0,0.0,5.0,1.0,6.0,15.0,22.0,28.0,6.0,18.0,60.0,25.0,22.0,12.0,20.0,5.0,3.0,0.59,0.53,0.94,0.0,0.0,0.0,35.0,28.0,28.0,11.0,0.24,0.27,0.27,2.03,2.03,2.02
