player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Montez Sweat,27271,ED,CHI,11,3,2,,0,1,6,0,0,66.6,69.6,47.5,67.1,68.8,69.1,4,27,0,0,,6.7,1,0,3,0.0,0,5,0,2,2,8,436,432,0,2,406,24,0,4,255,173,0,12,11,3,0,36,0,0,0,
Devin Bush,27375,LB,CLV,12,16,0,80.0,0,0,8,0,0,56.9,71.6,81.1,69.8,76.3,73.6,0,6,0,0,33,10.0,6,1,0,106.1,12,1,0,315,2,142,381,44,1,0,43,0,2,337,23,216,18,19,38,4,15,7,0,142,90,11.8
Joshua Uche,27379,ED,KC,12,3,0,100.0,1,0,16,0,0,30.0,54.3,23.1,69.1,64.1,40.6,2,10,0,0,26,18.8,3,0,3,115.5,7,2,0,5,0,32,199,193,0,0,193,0,0,6,128,39,1,8,10,0,7,14,0,82,63,11.7
D'Angelo Ross,27732,CB,HST,2,1,0,100.0,0,0,13,0,0,66.3,67.6,81.1,,69.0,66.0,0,0,0,0,23,9.1,1,0,0,110.7,7,0,0,4,119,84,124,0,0,0,0,0,0,124,0,40,1,2,9,0,7,0,0,74,29,10.6
Khalil Dorsey,27819,CB,DET,5,2,0,37.5,0,0,11,0,0,52.7,52.6,77.7,,54.6,60.8,0,0,0,0,25,10.0,1,1,0,65.1,3,0,0,6,62,47,71,0,0,0,0,0,0,71,0,24,3,1,7,1,8,0,0,61,27,20.3
Armon Watts,27844,DI,NYG,4,3,0,,0,0,21,0,0,60.0,56.1,79.0,70.9,43.2,28.4,0,4,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,1,74,74,0,33,8,33,0,0,40,33,0,2,2,1,0,4,0,0,0,
Joe Gaziano,27949,ED,JAX,2,1,0,,0,0,15,0,0,,51.8,77.6,41.8,63.9,37.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,0,0,18,2,0,0,10,10,0,1,2,0,0,1,0,0,0,
DaVon Hamilton,28072,DI,JAX,12,7,0,,0,0,15,0,0,67.5,48.6,86.7,50.6,46.0,46.9,1,11,0,0,,11.9,5,0,0,0.0,0,0,0,5,0,1,448,443,60,380,0,3,0,5,248,199,0,24,30,3,0,12,0,0,0,
Dre'Mont Jones,28075,ED,SEA,12,4,1,100.0,0,0,29,0,0,42.9,52.4,57.9,65.3,41.9,45.0,9,26,0,0,12,17.6,3,0,2,116.7,1,3,1,7,0,7,463,456,0,15,387,54,0,7,275,181,0,10,10,2,1,38,0,12,6,12.0
Malik Harrison,28081,LB,BLT,11,9,0,81.8,0,0,3,0,0,46.6,64.9,83.8,57.7,76.0,50.3,0,1,0,0,70,15.8,6,0,0,149.1,9,1,0,99,0,68,214,107,0,0,107,0,0,107,27,119,8,17,23,1,11,2,1,183,172,20.3
Jerome Baker,28091,LB,TEN,8,14,0,74.3,1,1,31,1,0,54.5,55.9,17.1,51.9,64.9,56.3,1,6,0,0,29,15.0,9,0,3,93.3,26,1,0,397,0,253,483,39,0,0,39,0,0,444,36,194,47,17,37,3,35,8,0,246,188,9.5
Neville Gallimore,28094,DI,LA,9,8,0,,0,0,26,0,0,60.0,53.8,82.6,49.4,56.6,64.1,1,2,0,0,,5.6,1,0,0,0.0,0,0,0,0,0,0,180,180,0,95,9,76,0,0,73,107,0,4,9,0,0,3,0,0,0,
Tremon Smith,28196,CB,DEN,4,0,0,0.0,0,0,10,0,0,33.2,38.8,81.2,,61.1,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,16,9,18,0,0,0,0,0,0,18,0,9,0,0,0,0,1,0,0,0,0,
Troy Dye,28251,LB,LAC,9,3,0,100.0,0,0,27,0,0,62.2,75.5,78.4,57.8,82.5,73.4,0,1,0,0,17,3.7,1,0,0,97.9,10,1,0,145,1,82,161,5,0,0,5,0,0,156,7,72,10,13,23,1,10,2,0,75,36,7.5
Brenden Schooler,28253,S,NE,4,0,0,0.0,0,0,19,0,0,40.3,68.6,72.7,92.0,60.0,73.0,1,0,0,0,,,0,0,0,39.6,0,2,0,0,0,8,11,6,0,0,6,0,3,5,2,1,1,2,0,0,1,3,0,0,0,
Kevin Givens,28308,DI,SF,8,2,0,,0,0,28,0,0,60.0,49.6,48.9,68.2,38.4,44.8,2,5,0,0,,22.2,2,0,1,0.0,0,4,0,0,0,0,185,184,3,162,0,19,0,1,108,77,0,8,5,0,0,11,0,0,0,
Myles Adams,28430,DI,SEA,3,0,0,,0,0,29,0,0,59.3,40.4,76.6,57.4,37.9,28.5,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,1,36,36,3,31,0,2,0,0,20,15,0,1,2,0,0,1,0,0,0,
Bilal Nichols,28451,DI,ARZ,6,3,0,,0,0,1,0,0,60.0,39.6,46.4,54.1,39.8,43.6,1,3,0,0,,9.1,1,0,1,0.0,0,0,0,1,0,0,173,172,13,88,6,65,0,1,85,88,0,4,7,1,0,4,0,0,0,
DeShon Elliott,28854,S,PIT,12,23,1,71.4,1,2,25,3,0,65.1,73.1,58.0,61.0,86.5,86.8,1,0,0,1,26,2.3,2,3,2,95.1,35,0,0,252,9,368,634,38,0,0,38,0,137,596,22,244,198,20,61,4,49,1,2,334,148,9.5
Jack Jones,29050,CB,LV,12,6,0,65.5,3,0,23,0,0,58.6,57.7,29.4,66.4,58.0,42.2,0,0,1,1,47,17.2,11,7,6,116.4,38,0,0,64,613,455,732,16,0,0,16,0,1,716,3,274,38,16,47,3,58,0,6,451,179,11.9
David Long Jr.,29367,LB,DET,8,6,0,92.3,0,0,11,0,0,38.6,35.5,82.3,62.6,39.1,26.8,0,6,0,0,37,30.2,16,0,0,121.0,24,0,0,277,0,152,307,6,0,0,6,0,0,301,26,129,24,14,31,1,26,6,1,259,142,10.8
Germaine Pratt,29407,LB,CIN,12,23,1,81.8,1,2,7,2,0,52.8,60.9,64.4,56.7,71.5,48.2,5,4,0,1,30,12.3,15,2,2,106.6,45,0,0,611,5,407,774,110,0,0,110,0,2,664,48,319,46,42,84,2,55,9,2,467,278,10.4
Chris Board,29456,LB,BLT,6,3,0,83.3,0,0,3,0,0,59.2,61.0,77.5,56.8,63.4,58.9,0,0,0,0,14,11.1,1,0,0,102.1,5,0,0,64,1,49,77,8,0,0,8,0,0,69,2,26,4,2,5,1,6,0,0,51,21,10.2
Logan Wilson,29623,LB,CIN,11,33,0,87.9,0,2,7,2,0,57.0,72.3,85.8,55.6,90.0,66.0,4,8,0,0,18,9.3,10,1,0,114.5,29,0,0,631,1,370,743,48,0,0,48,0,9,695,76,297,54,31,65,2,33,12,2,219,152,7.6
Andrew Van Ginkel,30267,ED,MIN,12,11,1,82.4,1,1,18,0,0,83.3,74.3,76.0,65.1,64.1,50.1,8,18,2,2,40,15.8,9,0,1,84.2,14,9,0,74,0,156,649,547,0,0,547,0,0,102,294,199,28,29,37,6,17,35,1,153,67,10.9
T.J. Edwards,30737,LB,CHI,12,23,0,87.0,0,1,6,1,0,62.0,63.9,84.3,58.4,63.9,76.7,1,6,0,1,69,7.4,7,1,0,114.1,40,1,0,607,4,368,734,80,0,0,80,0,2,654,49,317,41,35,65,5,46,8,2,464,320,11.6
George Odum,31342,S,SF,7,2,0,42.9,0,0,28,0,0,66.7,70.5,79.5,,69.8,57.0,0,0,0,0,97,14.3,2,4,0,129.5,3,0,0,34,1,96,139,8,0,0,8,0,82,131,0,43,13,2,10,0,7,0,1,120,63,40.0
Khalen Saunders,31534,DI,NO,8,4,0,100.0,0,0,20,0,0,60.1,47.1,59.5,56.3,45.8,43.9,1,6,0,1,6,13.6,3,0,1,52.1,1,1,0,3,0,3,264,261,74,186,0,1,0,3,128,133,0,8,15,0,1,8,0,6,2,6.0
Abdullah Anderson,32708,DI,TEN,4,0,0,,0,0,31,0,0,,62.4,77.6,56.4,64.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,38,38,14,19,0,5,0,0,20,18,0,0,0,0,0,0,0,0,0,
Dane Jackson,32989,CB,CAR,4,2,0,71.4,0,0,5,0,0,40.7,39.1,79.1,40.1,47.2,28.1,0,1,0,0,23,30.0,6,0,1,121.3,15,0,0,45,16,107,172,5,0,0,5,0,0,167,6,59,106,4,12,1,21,1,2,141,68,9.4
Cam Gill,33560,ED,CAR,5,4,0,100.0,0,0,5,0,0,52.0,55.7,80.6,52.3,61.2,77.9,1,2,0,0,0,0.0,0,0,0,79.2,1,0,0,0,0,10,126,123,0,0,123,0,0,3,55,61,2,1,5,0,1,3,0,0,2,0.0
Eric Johnson,33698,DI,NE,7,3,0,,0,0,19,0,0,,49.8,79.9,66.3,44.6,71.2,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,72,72,37,25,1,9,0,0,27,45,0,0,2,0,0,3,0,0,0,
Mike Hughes,34057,CB,ATL,10,4,0,70.3,0,0,2,0,0,72.1,71.5,84.8,52.4,64.6,41.6,0,1,0,0,28,20.0,11,2,0,99.4,26,0,0,58,431,295,499,10,0,0,10,0,0,489,4,200,0,16,40,3,37,1,1,264,105,10.2
Kendall Sheffield,34105,CB,NYJ,2,0,0,20.0,0,0,22,0,0,38.7,46.5,76.2,59.5,76.1,78.8,0,0,0,0,7,0.0,0,0,0,39.6,1,0,0,0,1,27,42,0,0,0,0,0,0,42,1,14,41,1,3,0,5,0,0,7,3,7.0
Kris Boyd,34222,CB,HST,1,0,0,,0,0,13,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Darnell Savage,34247,S,JAX,9,2,0,70.4,0,0,15,0,0,52.7,56.0,81.8,52.6,66.0,70.7,0,0,0,1,32,11.8,4,2,1,118.0,19,0,0,160,3,329,559,11,0,0,11,0,241,548,4,226,144,8,28,1,27,0,3,231,81,12.2
Zayne Anderson,34622,S,GB,2,0,0,,0,0,12,0,0,62.3,69.1,71.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,6,8,1,0,0,1,0,5,7,0,2,0,0,0,0,0,0,0,0,0,
Zack Baun,34632,LB,PHI,12,28,0,76.0,0,4,24,1,0,91.5,89.6,39.5,65.3,71.0,66.4,0,7,0,1,34,8.7,11,2,2,79.9,38,3,0,511,3,391,709,97,0,0,97,0,1,612,70,248,97,52,87,5,50,10,0,274,219,7.2
Johnathan Abram,34646,S,NO,3,3,0,60.0,0,0,20,0,0,45.1,35.1,0.0,40.4,46.1,28.9,0,2,0,1,13,31.6,6,0,1,76.3,3,0,0,53,1,61,114,7,0,0,7,0,38,107,4,49,15,3,10,0,5,2,1,29,15,9.7
Akeem Davis-Gaither,34788,LB,CIN,12,9,0,77.3,1,0,7,0,0,51.4,53.8,24.9,72.7,55.6,38.2,1,5,0,1,25,17.9,7,1,3,92.6,17,0,0,152,3,114,227,32,0,0,32,0,2,195,28,85,37,10,23,2,22,6,1,158,108,9.3
Jamel Dean,34918,CB,TB,8,7,0,65.9,2,1,30,0,0,70.9,71.9,86.6,55.8,70.7,70.7,0,0,0,0,50,7.5,4,3,2,90.1,29,0,0,22,452,346,495,6,0,0,6,0,0,489,2,147,15,10,42,0,44,0,0,349,96,12.0
Josh Butler,35097,CB,DAL,4,5,0,68.4,0,0,9,0,0,47.9,49.9,80.5,63.6,58.0,70.2,0,0,0,0,26,8.7,2,2,1,87.8,13,1,0,13,140,103,160,2,0,0,2,0,0,158,0,57,5,3,16,0,19,1,0,131,37,10.1
Trevis Gipson,35241,ED,SEA,5,0,0,100.0,0,0,29,0,0,29.1,33.1,0.0,53.5,57.1,21.5,0,1,0,0,9,100.0,1,0,1,139.6,2,0,0,0,0,5,47,47,0,1,46,0,0,0,25,17,0,0,0,0,2,1,1,16,13,8.0
Blake Cashman,35413,LB,MIN,9,20,1,70.6,0,0,18,0,0,72.7,76.2,54.7,66.4,75.7,77.4,4,7,0,0,20,8.7,6,3,1,87.7,24,3,0,526,2,331,585,48,0,0,48,0,0,537,95,159,9,28,43,3,34,14,0,219,144,9.1
Darrell Taylor,36001,ED,CHI,11,1,1,,0,1,6,0,0,51.9,56.1,41.9,64.2,51.0,55.9,6,13,0,0,,10.5,2,0,2,0.0,0,2,0,5,0,11,269,264,0,0,262,2,0,5,171,87,0,13,16,0,0,21,0,0,0,
T.J. Smith,36851,DI,CAR,3,1,0,,0,0,5,0,0,,47.1,78.4,55.2,44.7,68.7,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,54,54,0,35,4,15,0,0,33,21,0,0,1,0,0,2,0,0,0,
Shy Tuttle,37279,DI,CAR,10,11,1,,0,1,5,2,0,97.6,49.0,70.5,54.5,37.4,32.8,1,1,0,0,,12.5,5,0,1,0.0,0,0,0,0,0,0,408,407,252,153,0,2,0,1,163,245,0,9,24,0,0,2,0,0,0,
Quinton Bell,37468,ED,MIA,11,0,0,60.0,0,1,17,0,0,60.0,74.8,82.9,72.9,69.2,60.0,0,3,0,0,16,12.5,2,1,0,76.3,3,1,0,3,0,15,143,139,0,0,137,2,0,4,53,75,1,10,14,2,5,4,0,29,27,9.7
Troy Reeder,38268,LB,LA,6,15,0,73.7,0,0,26,0,0,55.9,57.9,80.8,50.2,61.7,62.0,0,2,0,0,27,11.5,6,1,0,96.2,14,0,0,345,1,170,372,8,0,0,8,0,2,364,19,183,16,14,31,1,19,2,0,149,124,10.6
Camryn Bynum,38408,S,MIN,12,15,0,63.9,0,0,18,1,0,60.0,62.3,89.6,53.1,67.6,75.3,0,0,0,3,35,10.3,7,4,0,84.0,23,0,0,78,9,515,720,22,0,0,22,0,519,698,5,200,92,9,46,0,36,0,3,308,102,13.4
Casey Toohill,38472,ED,BUF,12,4,1,,0,0,4,1,0,68.2,52.9,86.0,55.6,47.6,66.1,0,3,0,0,,8.3,1,0,0,0.0,0,1,0,0,0,1,190,190,0,0,188,2,0,0,88,101,0,6,7,1,0,4,0,0,0,
Matthew Adams,38526,LB,NYG,1,0,0,,0,0,21,0,0,60.7,49.3,64.1,39.4,,25.6,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,
Folorunso Fatukasi,38558,DI,HST,10,5,0,,0,0,13,0,0,65.7,34.2,22.9,56.4,31.8,56.8,2,7,0,0,,8.0,2,0,3,0.0,0,1,0,0,0,0,302,302,12,279,0,11,0,0,144,158,0,15,18,4,0,10,0,0,0,
Maurice Hurst,38563,DI,CLV,8,5,0,,0,0,8,0,0,55.4,45.3,45.6,53.7,50.8,63.0,0,0,0,0,,5.9,1,0,1,0.0,0,1,0,0,0,2,164,164,0,122,4,38,0,0,71,91,0,7,11,4,0,1,0,0,0,
Eric Wilson,38587,LB,GB,12,11,0,73.7,0,1,12,0,0,69.3,74.6,83.9,72.9,71.4,54.0,0,3,0,1,26,14.9,7,1,0,90.0,14,2,0,151,0,127,300,93,0,0,93,0,0,207,17,156,56,19,29,6,19,5,1,141,65,10.1
Joe Giles-Harris,39382,LB,NE,2,1,0,100.0,0,0,19,0,0,50.6,73.7,71.4,60.0,77.2,75.9,1,0,0,0,6,0.0,0,0,0,91.7,1,0,0,17,0,8,17,0,0,0,0,0,0,17,1,8,0,0,1,0,1,1,0,6,4,6.0
Tershawn Wharton,40292,DI,KC,12,5,1,50.0,0,1,16,0,0,51.0,56.9,72.6,66.0,47.4,44.6,2,19,0,0,18,15.0,3,0,1,81.3,1,3,0,4,0,10,505,501,82,372,3,44,0,4,350,145,0,12,12,1,2,24,0,18,18,18.0
Chazz Surratt,40313,LB,NYJ,7,3,0,50.0,0,0,22,0,0,63.0,55.8,74.3,60.7,52.0,62.0,1,0,0,0,6,16.7,2,0,0,56.3,1,0,0,68,0,23,88,15,0,0,15,0,0,73,9,56,5,4,7,2,2,1,0,6,2,6.0
L'Jarius Sneed,40588,CB,TEN,5,2,0,42.9,0,0,31,0,0,36.8,36.3,0.0,42.4,57.7,45.9,0,1,0,0,26,22.2,6,0,4,74.9,9,0,0,13,278,168,301,1,0,0,1,0,0,300,1,132,9,7,19,2,21,1,1,107,30,11.9
Ko Kieft,41372,TE,TB,1,0,0,,0,0,30,0,0,,60.0,60.1,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Alohi Gilman,41662,S,LAC,10,11,0,63.2,0,0,27,0,0,51.3,52.4,24.6,61.7,61.7,55.1,0,0,0,1,36,17.2,10,3,3,84.5,12,1,0,117,4,408,619,5,0,0,5,0,463,614,2,209,30,9,37,1,19,1,1,156,41,13.0
Trevon Diggs,41817,CB,DAL,10,3,1,63.4,3,0,9,0,0,59.4,55.1,24.9,60.0,42.6,35.3,0,1,0,2,39,24.4,11,2,5,87.8,26,0,0,35,546,337,612,4,0,0,4,0,0,608,0,275,27,11,31,0,41,1,3,283,164,10.9
Ed Oliver,42200,DI,BUF,10,5,0,100.0,0,0,4,0,0,70.1,64.6,85.3,71.5,47.3,28.0,5,17,0,0,3,25.0,5,0,0,79.2,1,1,0,4,0,3,418,414,11,203,29,171,0,4,268,147,0,9,10,1,1,23,0,3,5,3.0
Divine Deablo,42208,LB,LV,9,9,0,87.1,1,0,23,0,0,46.0,49.9,55.2,69.6,53.7,45.4,2,4,0,0,26,17.6,9,0,1,125.8,27,1,0,332,2,223,481,112,0,0,112,0,1,369,41,217,34,13,33,1,31,7,2,280,152,10.4
Charlie Woerner,42257,TE,ATL,1,0,0,,0,0,2,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Bryce Hall,42313,CB,TB,1,0,0,0.0,0,0,30,0,0,43.1,45.2,72.1,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,2,13,11,17,0,0,0,0,0,0,17,0,6,2,0,0,0,2,0,0,0,0,
Janarius Robinson,42447,ED,LV,9,0,1,100.0,0,0,23,0,0,63.4,44.0,1.8,52.7,50.9,49.4,1,3,0,0,4,25.0,1,0,2,83.3,1,1,0,0,0,3,103,103,0,2,98,3,0,0,68,32,0,4,3,0,1,5,0,4,1,4.0
Amen Ogbongbemiga,42449,LB,CHI,4,0,0,100.0,0,0,6,0,0,62.3,70.4,71.5,75.4,60.0,76.0,0,0,0,0,1,0.0,0,0,0,118.8,2,1,0,9,1,11,14,1,0,0,1,0,0,13,1,2,3,2,1,0,2,1,1,1,5,0.5
Isaiah Simmons,42451,LB,NYG,8,2,0,50.0,0,1,21,0,0,52.6,56.1,79.5,56.0,73.5,44.7,0,3,0,0,24,23.1,3,1,0,68.8,4,0,0,46,4,81,111,8,0,0,8,0,2,103,12,18,51,3,8,0,8,3,0,48,43,12.0
K'Von Wallace,42467,S,SEA,9,0,0,80.0,0,1,29,0,0,41.8,38.1,79.4,60.0,48.1,33.9,0,0,0,0,70,23.1,3,0,0,158.3,4,0,0,31,2,54,127,4,0,0,4,0,74,123,1,72,16,2,10,0,5,0,2,85,63,21.3
Antoine Winfield Jr.,42475,S,TB,8,17,1,69.2,0,0,30,1,1,54.4,59.5,0.0,77.4,73.0,72.8,2,5,0,0,30,9.7,6,1,3,133.7,9,2,0,124,2,295,512,25,0,0,25,0,316,487,32,185,45,10,39,0,13,9,2,107,64,11.9
Tomon Fox,42486,ED,NYG,5,4,0,100.0,0,0,21,0,0,48.8,63.3,81.0,60.6,65.1,52.5,2,0,0,0,16,12.5,1,0,0,118.8,1,1,0,5,0,2,89,84,0,0,83,1,0,5,36,51,0,3,3,0,1,3,0,16,20,16.0
Rashad Weaver,42495,ED,HST,2,0,0,,0,0,13,0,0,,37.6,76.3,66.9,35.9,24.2,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,14,14,0,0,14,0,0,0,5,9,0,0,0,0,0,0,0,0,0,
Shemar Jean-Charles,42496,CB,NO,2,4,0,70.0,0,0,20,0,0,53.1,50.7,80.1,,43.2,62.5,0,0,0,1,46,10.0,1,0,0,106.3,7,0,0,10,109,76,130,2,0,0,2,0,0,128,0,54,9,0,5,0,10,0,1,143,55,20.4
Daniel Thomas,42544,S,JAX,4,2,0,,0,0,15,0,0,60.1,53.1,0.0,58.4,60.0,44.7,0,0,0,0,,25.0,1,0,1,0.0,0,0,0,0,0,26,31,3,0,0,3,0,26,28,1,4,2,0,1,0,0,0,0,0,0,
Krys Barnes,42548,LB,ARZ,12,7,0,88.9,0,0,1,0,0,51.6,51.6,0.0,64.8,57.7,65.0,0,1,0,0,13,12.0,3,0,1,131.9,8,2,0,140,0,92,159,1,0,0,1,0,0,158,16,51,18,8,15,1,9,3,1,61,33,7.6
Nazeeh Johnson,42553,CB,KC,10,11,0,55.9,1,0,16,0,0,46.7,51.4,84.2,71.1,67.9,76.5,0,1,0,0,43,5.1,2,0,2,103.1,19,1,0,20,282,219,320,7,0,0,7,0,0,313,4,97,11,10,26,1,34,2,2,284,99,14.9
Justin Strnad,42659,LB,DEN,10,8,2,77.6,1,0,10,0,0,54.0,62.2,43.2,74.5,69.5,43.8,1,7,0,0,35,17.5,10,1,2,100.9,38,3,0,438,1,290,471,7,0,0,7,0,0,464,51,130,25,30,39,5,49,11,1,322,270,8.5
Chauncey Golston,42718,ED,DAL,12,10,2,,0,0,9,0,0,67.4,67.9,89.6,63.8,59.4,34.9,2,22,0,1,,15.4,6,0,0,0.0,0,3,0,2,0,2,530,527,3,61,328,135,0,3,295,233,0,18,23,1,0,27,0,0,0,
Nick Bosa,42741,ED,SF,10,6,0,100.0,1,1,28,1,0,75.4,90.3,42.1,87.2,74.6,32.0,10,34,0,1,7,27.5,11,0,5,54.2,2,8,0,2,0,4,504,501,0,3,493,5,0,3,320,180,0,23,23,4,2,52,0,13,8,6.5
Osa Odighizuwa,42754,DI,DAL,12,2,0,,0,0,9,0,0,64.1,65.0,75.5,73.3,51.1,55.9,8,27,0,0,,10.3,3,1,1,0.0,0,5,0,0,0,0,609,608,28,425,11,144,0,1,352,257,0,24,24,2,0,40,0,0,0,
Curtis Robinson,42871,LB,SF,1,0,0,,0,0,28,0,0,,61.6,60.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Avery Williams,42873,HB,ATL,3,0,0,,0,0,2,0,0,76.6,75.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,
Kristian Fulton,42894,CB,LAC,10,4,0,56.8,4,0,27,0,0,67.2,70.7,85.8,60.0,80.4,62.1,0,0,0,1,54,14.3,4,5,7,94.1,21,0,0,46,448,296,508,2,0,0,2,0,1,506,1,211,11,10,20,2,37,0,3,257,54,12.2
Rashan Gary,42905,ED,GB,12,6,1,,0,1,12,0,0,48.3,69.1,76.1,63.9,70.8,67.4,6,21,0,0,,6.3,2,0,1,0.0,0,5,0,3,0,2,480,477,0,1,453,23,0,3,304,174,0,22,24,1,0,32,0,0,0,
Dicaprio Bootle,42913,CB,LAC,1,0,0,,0,0,27,0,0,64.3,64.7,68.7,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,
Khalid Kareem,42993,ED,ATL,2,2,0,,0,0,2,0,0,60.4,79.1,76.5,72.3,72.7,75.0,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,32,32,0,0,30,2,0,0,11,18,0,2,3,0,0,3,0,0,0,
Jonathon Cooper,43021,ED,DEN,13,8,0,87.5,0,1,10,0,0,63.9,75.1,76.9,66.5,77.5,45.4,6,32,0,0,16,14.3,7,0,1,93.2,7,10,0,2,0,60,632,626,0,0,626,0,0,6,355,217,4,35,34,2,8,48,0,51,31,7.3
Charvarius Ward,43034,CB,SF,8,6,0,55.9,0,0,28,0,0,57.0,54.3,83.9,43.6,46.7,66.1,0,1,0,0,50,9.8,4,3,3,101.8,19,0,0,55,387,259,462,9,0,0,9,0,0,453,0,203,11,10,31,1,34,1,2,274,70,14.4
Brandon Jones,43049,S,DEN,12,14,0,68.6,0,1,10,1,0,81.7,79.8,82.2,66.6,68.2,63.9,0,2,0,2,44,14.4,13,4,1,72.8,24,0,0,210,11,474,731,23,0,0,23,0,410,708,12,245,77,22,63,2,35,2,1,234,138,9.8
Devin White,43089,LB,HST,6,3,0,50.0,0,0,13,0,0,53.5,46.9,75.9,37.7,53.5,34.1,0,4,0,0,11,22.2,4,0,0,56.7,5,0,0,107,2,71,127,2,0,0,2,0,0,125,14,42,16,3,11,0,10,4,0,31,32,6.2
Jeremy Chinn,43179,S,WAS,13,15,0,75.8,0,0,32,2,0,60.9,63.8,61.5,53.0,69.6,68.9,1,2,0,1,35,9.6,8,2,2,112.1,25,0,0,313,16,410,766,56,0,0,56,0,229,710,22,334,152,22,60,3,33,3,3,231,114,9.2
Mack Wilson Sr.,43190,LB,ARZ,12,18,3,84.6,0,0,1,1,0,57.8,63.9,69.2,60.3,69.0,55.5,3,6,0,1,28,16.4,11,0,1,88.1,22,3,0,243,0,224,616,286,0,0,286,0,0,330,131,261,87,19,38,1,26,12,1,154,131,7.0
Richie Grant,43196,S,ATL,7,2,0,76.9,0,0,2,0,0,42.5,37.1,0.0,62.6,48.7,51.5,0,1,0,0,29,16.7,2,1,1,123.2,10,0,0,22,0,88,127,1,0,0,1,0,68,126,4,35,33,2,8,1,13,1,1,98,87,9.8
Joe Bachie,43250,LB,CIN,10,0,0,100.0,0,0,7,0,0,59.1,62.8,82.0,54.2,68.6,48.1,0,1,0,0,7,25.0,1,0,0,122.9,2,0,0,15,1,17,33,11,0,0,11,0,0,22,4,12,5,2,3,0,2,1,1,8,13,4.0
Damar Hamlin,43291,S,BUF,12,11,0,69.6,0,0,4,1,0,59.8,62.3,88.0,62.2,64.3,73.4,0,0,0,2,32,12.2,10,2,2,68.6,16,0,0,213,3,443,734,20,0,0,20,0,434,714,5,286,64,14,61,2,23,0,1,167,71,10.4
Myles Bryant,43336,CB,HST,2,0,0,100.0,0,0,13,0,0,47.0,45.9,71.8,60.0,55.3,27.1,0,0,0,0,6,50.0,2,0,0,91.7,1,0,0,4,0,11,18,0,0,0,0,0,0,18,1,6,14,0,2,0,1,0,0,6,0,6.0
Josh Metellus,43395,S,MIN,12,11,0,77.6,0,1,18,0,0,51.8,64.9,85.0,60.4,91.4,90.6,3,5,0,1,98,1.4,1,2,1,98.9,45,0,0,332,20,444,694,39,0,0,39,0,72,655,65,185,230,25,62,2,58,8,1,469,282,10.4
Nick Niemann,43500,LB,LAC,3,2,0,0.0,0,0,27,0,0,64.3,71.9,75.7,,69.4,59.9,0,0,0,0,,10.0,1,0,0,39.6,0,0,0,43,0,13,44,0,0,0,0,0,0,44,0,31,1,1,7,0,1,0,0,0,0,
