player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jacoby Brissett,10725,QB,NE,2,-5.45,0,61,19,70.0,40,47,7.5,3.31,0,0,0.0,57.4,27,27,3.6,57,93.4,1,17,,81.8,64.6,81.6,62.9,,62.3,3,0,58,14.8,78.0,7.0,4,6,0,4,1,1,1.7,236,5.0,73.5,34,40,7.1,3.13,0,0,0.0,60.0,24,24,4.0,49,80.3,1,14,,80.9,65.3,81.3,62.8,,64.4,3,0,50,16.7,79.8,8.2,4,5,0,3,1,1,2.0,186,4.7,66.7,9,11,5.4,3.63,0,0,0.0,54.5,6,3,0.0,12,19.7,0,4,,72.4,60.1,72.9,61.7,,58.3,0,0,12,0.0,79.4,0.0,0,1,0,2,0,0,0.0,84,7.6,0,100.0,3,4,-3.3,2.08,0,0,0.0,75.0,3,0,0.0,4,6.6,0,1,,66.9,61.1,69.2,60.9,,,0,0,4,,100.0,0.0,0,0,0,1,0,0,0.0,34,8.5,2.99
Kirk Cousins,7102,QB,ATL,2,-3.46,0,59,2,75.0,44,51,8.6,2.7,2,0,0.0,62.7,32,24,3.0,55,93.2,1,17,,41.7,57.4,81.0,57.8,,53.0,0,2,62,12.5,88.1,5.5,3,1,1,4,3,4,6.5,373,7.3,76.2,42,47,7.3,2.55,1,0,0.0,66.0,31,21,3.1,51,86.4,1,16,,39.4,58.8,80.8,59.3,,53.0,0,2,58,14.3,91.1,5.9,3,1,1,3,3,4,6.9,344,7.3,83.3,6,8,9.7,3.23,1,0,0.0,62.5,5,4,0.0,8,13.6,0,3,,70.9,56.8,71.9,56.9,,,0,0,9,0.0,81.3,0.0,0,0,0,1,0,0,0.0,52,6.5,0,100.0,4,4,-3.3,1.83,0,0,0.0,100.0,4,1,0.0,4,6.8,0,2,,68.0,64.9,69.9,64.4,,,0,0,5,0.0,90.6,0.0,0,0,0,0,0,0,0.0,23,5.8,-0.82
Sam Darnold,29048,QB,MIN,2,-3.74,0,57,18,76.2,42,44,10.8,2.99,0,4,8.9,68.2,30,19,6.3,50,87.7,2,18,,24.6,83.2,80.7,83.9,58.9,56.6,0,2,51,21.1,111.5,8.0,4,2,1,1,4,1,2.0,435,9.9,80.6,36,37,7.9,2.89,0,2,5.3,73.0,27,15,6.9,44,77.2,2,13,,23.7,73.7,80.4,75.0,,54.8,0,1,45,26.7,93.3,9.1,4,3,1,0,1,1,2.2,290,7.8,75.0,12,13,11.3,2.97,0,2,14.3,69.2,9,5,0.0,13,22.8,0,6,,73.2,91.0,73.7,90.5,58.9,,0,1,14,0.0,119.4,0.0,0,0,0,1,3,0,0.0,186,14.3,0,100.0,6,6,-5.5,2.31,0,0,0.0,100.0,6,1,0.0,7,12.3,0,1,,70.3,63.2,71.5,65.9,,58.3,0,0,8,0.0,95.1,0.0,0,1,0,0,0,0,0.0,41,6.8,6.47
Justin Fields,82118,QB,PIT,2,-11.57,0,55,25,77.8,36,40,7.4,3.24,0,4,8.2,67.5,27,21,3.6,52,94.5,1,15,,83.4,75.5,81.7,79.0,,58.5,1,0,61,19.0,95.1,7.7,4,8,0,3,1,0,0.0,273,6.8,80.0,25,27,8.5,2.84,0,4,12.1,74.1,20,11,0.0,32,58.2,0,12,,81.2,83.9,81.0,86.4,,64.2,1,0,38,18.2,107.9,6.3,2,3,0,1,1,0,0.0,206,7.6,78.6,14,16,2.6,3.62,0,0,0.0,62.5,10,10,9.1,23,41.8,1,3,,76.6,52.8,75.6,58.1,,49.3,0,0,26,20.0,71.6,8.7,2,5,0,2,0,0,0.0,67,4.2,0,100.0,3,3,-5.7,1.83,0,0,0.0,100.0,3,0,0.0,3,5.5,0,0,,65.5,63.5,68.2,63.1,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,-3.44
Aaron Rodgers,2241,QB,NYJ,2,-25.85,0,55,22,69.2,39,41,9.0,2.57,0,4,9.5,53.7,22,9,18.5,45,81.8,5,15,,80.3,79.5,0.0,80.4,,57.9,1,1,46,33.3,82.1,6.7,3,1,0,1,2,0,0.0,287,7.0,80.0,40,41,6.8,2.25,1,4,9.5,65.9,27,5,15.6,45,81.8,5,15,,80.3,86.0,0.0,87.0,,57.9,0,0,46,60.0,113.2,6.7,3,1,0,0,3,0,0.0,313,7.6,50.0,8,10,7.0,2.95,0,0,0.0,40.0,4,5,0.0,10,18.2,0,2,,71.4,44.0,72.3,45.1,,,1,1,10,0.0,8.3,0.0,0,0,0,1,0,0,0.0,30,3.0,0,100.0,9,10,-2.9,1.5,1,0,0.0,90.0,9,1,0.0,10,18.2,0,2,,71.4,65.4,72.3,64.9,,,0,0,10,0.0,123.3,0.0,0,0,0,0,1,0,0.0,56,5.6,-4.63
Justin Herbert,28237,QB,LAC,2,3.33,0,51,27,73.2,41,43,7.9,2.94,0,1,2.2,65.1,28,14,6.7,47,92.2,2,14,,24.6,55.0,81.4,51.2,,67.0,0,1,50,14.3,94.4,4.3,2,2,0,2,3,3,6.0,253,5.9,74.3,35,36,7.5,2.61,0,1,2.8,66.7,24,9,7.7,39,76.5,2,8,,23.2,55.2,81.1,53.3,,60.1,0,0,40,22.2,98.0,5.1,2,1,0,1,2,2,5.0,189,5.3,77.8,9,10,6.6,3.36,0,0,0.0,70.0,7,5,0.0,12,23.5,0,6,,73.2,58.2,73.5,52.5,,65.6,0,1,14,0.0,89.6,0.0,0,1,0,1,1,1,7.1,85,8.5,0,100.0,3,3,-1.0,1.05,0,0,0.0,100.0,3,0,0.0,4,7.8,0,0,,66.9,60.9,69.2,60.7,,,0,0,4,,95.8,0.0,0,0,0,0,0,0,0.0,21,7.0,3.25
Josh Allen,46601,QB,BUF,2,14.29,0,50,4,75.8,33,36,9.6,3.3,2,2,5.4,69.4,25,18,0.0,44,88.0,0,17,,23.6,79.0,80.6,67.4,,88.4,0,0,46,11.1,116.2,4.5,2,6,0,1,2,2,4.3,326,9.1,75.8,33,35,8.3,2.98,2,2,5.6,71.4,25,14,0.0,42,84.0,0,14,,23.3,72.1,80.5,61.1,,84.8,0,0,44,14.3,124.9,4.8,2,5,0,0,3,2,4.5,292,8.3,100.0,6,7,4.8,3.25,0,0,0.0,85.7,6,4,0.0,8,16.0,0,4,,70.3,90.8,71.5,84.6,,65.6,0,0,8,0.0,113.7,0.0,0,1,0,1,0,0,0.0,79,11.3,0,100.0,6,6,-2.5,0.98,0,0,0.0,100.0,6,0,0.0,6,12.0,0,1,,68.9,66.1,70.6,65.5,,,0,0,6,,137.5,0.0,0,0,0,0,1,0,0.0,45,7.5,2.95
Derek Carr,8671,QB,NO,2,-14.21,0,43,20,82.8,29,31,12.6,3.12,0,2,5.7,74.2,23,8,4.2,34,79.1,1,13,,79.2,92.9,4.3,92.7,,68.1,0,1,38,25.0,138.2,5.9,2,1,0,2,4,1,2.6,358,11.5,84.2,19,19,9.0,2.09,0,1,4.5,84.2,16,2,0.0,21,48.8,0,6,,76.7,83.8,0.0,82.2,,71.1,0,0,24,50.0,141.2,4.8,1,0,0,0,2,1,4.2,180,9.5,88.9,18,20,9.3,3.32,0,1,4.8,70.0,14,6,12.5,22,51.2,2,9,,75.9,92.6,75.2,92.3,,58.3,0,1,23,16.7,131.3,4.5,1,1,0,2,3,0,0.0,263,13.2,0,100.0,8,8,-3.3,1.2,0,0,0.0,87.5,7,0,12.5,9,20.9,1,2,,70.9,65.0,71.9,64.5,,,0,0,9,,150.5,0.0,0,0,0,0,1,0,0.0,85,10.6,3.68
Jordan Love,40306,QB,GB,1,-6.72,0,36,12,66.7,24,29,12.8,2.73,0,2,5.9,44.8,13,12,18.8,31,86.1,3,8,,78.4,63.8,78.7,63.0,,,2,1,36,8.3,81.3,3.2,1,0,0,3,2,2,5.6,231,8.0,71.4,21,23,11.4,2.3,0,2,7.4,52.2,12,8,20.0,25,69.4,3,6,,77.2,68.8,78.3,67.7,,,2,1,29,12.5,80.0,4.0,1,0,0,0,1,1,3.4,210,9.1,62.5,8,11,5.6,3.32,0,0,0.0,45.5,5,4,0.0,11,30.6,0,3,,72.4,53.3,72.9,53.7,,,0,0,12,0.0,89.2,0.0,0,0,0,3,1,1,8.3,50,4.5,0,80.0,5,5,-4.2,1.88,0,0,0.0,80.0,4,0,0.0,5,13.9,0,1,,68.0,64.9,69.9,64.4,,,0,0,5,,90.8,0.0,0,0,0,0,0,0,0.0,29,5.8,-4.58
Malik Willis,60341,QB,GB,2,-16.67,0,20,12,80.0,10,11,9.0,3.06,0,0,0.0,72.7,8,6,0.0,14,70.0,0,7,,74.6,68.1,78.9,69.0,,59.1,0,0,14,16.7,135.0,7.1,1,2,0,1,1,0,0.0,111,10.1,90.9,11,12,4.6,2.7,0,0,0.0,83.3,10,6,0.0,16,80.0,0,6,,75.4,66.0,79.1,68.3,,56.9,0,0,17,16.7,129.5,6.3,1,3,0,1,1,0,0.0,101,8.4,66.7,3,3,9.3,2.1,0,0,0.0,66.7,2,1,0.0,4,20.0,0,1,,68.0,64.7,69.9,64.2,,,0,0,5,0.0,86.8,0.0,0,0,0,0,0,0,0.0,21,7.0,0,100.0,4,4,-2.8,1.47,0,0,0.0,100.0,4,1,0.0,6,30.0,0,0,,70.3,60.0,71.5,62.9,,57.9,0,0,8,0.0,79.2,0.0,0,1,0,0,0,0,0.0,11,2.8,-1.42
Skylar Thompson,60417,QB,MIA,1,50.0,0,16,17,50.0,12,12,11.6,2.67,0,0,0.0,50.0,6,5,0.0,14,87.5,0,3,,73.2,42.1,74.9,45.8,,55.3,0,0,14,20.0,65.6,7.1,1,1,0,0,0,1,7.1,63,5.3,50.0,12,12,10.1,2.56,0,0,0.0,50.0,6,4,0.0,14,87.5,0,3,,73.2,37.2,74.9,41.0,,55.3,0,0,14,25.0,65.6,7.1,1,1,0,0,0,1,7.1,63,5.3,100.0,2,2,6.5,3.5,0,0,0.0,100.0,2,1,0.0,2,12.5,0,1,,63.6,74.2,66.9,72.8,,,0,0,2,0.0,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,0,100.0,2,2,-2.5,2.75,0,0,0.0,100.0,2,0,0.0,2,12.5,0,1,,63.6,62.4,66.9,62.0,,,0,0,2,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,3.25
Tyrod Taylor,6332,QB,NYJ,1,28.57,0,9,22,71.4,7,7,5.9,2.7,0,0,0.0,71.4,5,3,0.0,8,88.9,0,3,,70.9,65.8,72.9,59.3,,65.6,0,0,9,0.0,117.3,0.0,0,1,0,0,1,0,0.0,27,3.9,71.4,7,7,5.1,2.6,0,0,0.0,71.4,5,2,0.0,8,88.9,0,3,,70.9,65.7,72.9,59.2,,65.6,0,0,9,0.0,119.0,0.0,0,1,0,0,1,0,0.0,30,4.3,100.0,1,1,1.0,2.6,0,0,0.0,100.0,1,1,0.0,1,11.1,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,0.0,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0,100.0,1,1,-4.0,1.8,0,0,0.0,100.0,1,0,0.0,1,11.1,0,0,,60.4,60.2,64.6,60.0,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,1.71
Cooper Rush,12324,QB,DAL,1,-50.0,0,3,9,100.0,2,3,7.0,2.7,0,0,0.0,33.3,1,0,50.0,3,100.0,1,0,,67.4,70.6,69.2,69.6,,60.0,0,0,3,,42.4,0.0,0,0,0,1,0,0,0.0,6,2.0,100.0,1,2,-2.0,2.55,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,66.1,59.0,68.2,58.7,,60.0,0,0,2,,56.3,0.0,0,0,0,1,0,0,0.0,6,3.0,100.0,1,1,16.0,3.0,0,0,0.0,0.0,0,0,100.0,1,33.3,1,0,,60.4,73.1,64.6,71.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.0
Andy Dalton,6187,QB,CAR,1,0.0,0,1,5,0.0,1,1,7.0,1.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,60.4,53.3,69.9,53.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,7.0,1.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,60.4,53.3,69.9,53.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jack Fox,34735,P,DET,1,-100.0,0,1,11,100.0,1,1,15.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,73.1,65.7,68.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,100.0,1,1,15.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,73.1,65.7,68.8,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-17.0
Deebo Samuel,48274,WR,SF,1,0.0,0,1,28,,0,0,,8.7,0,0,,,0,1,,1,100.0,0,0,78.7,75.6,81.4,81.8,60.0,88.1,58.7,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,78.7,75.3,80.0,81.6,,85.8,58.7,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,8.7,0,0,,,0,1,,1,100.0,0,0,68.3,65.7,67.2,72.6,60.0,68.5,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,57.9,70.7,,58.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jake Haener,60596,QB,NO,1,0.0,0,1,20,0.0,1,1,8.0,3.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,68.2,57.3,72.9,55.4,,60.5,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,67.2,62.1,72.6,,,60.5,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,8.0,3.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,60.4,54.9,64.6,55.4,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Ty Chandler,62942,HB,MIN,1,0.0,0,1,18,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,68.3,77.1,71.4,76.0,60.0,70.7,70.9,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,76.9,70.8,75.9,,65.2,70.9,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,64.7,63.8,64.8,68.4,60.0,77.3,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,61.6,65.0,,65.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
