player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jake Haener,60596,QB,FRESNO ST,3,13.73,0,121,169,73.4,79,86,9.0,2.96,0,2,2.1,61.6,53,39,8.6,98,81.0,5,32,,53.4,71.1,52.6,69.2,,68.4,1,1,107,15.4,96.2,6.1,6,6,2,4,4,4,3.7,662,7.7,75.6,78,83,7.8,2.71,0,2,2.2,66.3,55,29,6.8,93,76.9,4,30,,72.2,71.1,51.8,70.9,,61.5,0,1,102,17.2,98.0,5.4,5,4,2,3,3,3,2.9,670,8.1,91.3,23,25,2.4,2.49,0,0,0.0,80.0,20,10,4.8,28,23.1,1,9,,27.0,69.0,73.5,63.4,,71.1,1,0,28,10.0,110.7,3.6,1,2,0,1,1,1,3.6,184,7.4,0,100.0,22,22,-2.1,1.37,0,0,0.0,100.0,22,0,0.0,23,19.0,0,7,,67.5,69.6,72.8,69.1,,,0,0,23,,103.0,0.0,0,0,0,0,0,0,0.0,192,8.7,-0.71
Clay Millen,146082,QB,COLO STATE,3,29.27,0,121,144,75.0,56,61,10.8,3.03,2,2,3.2,65.6,40,53,4.8,97,80.2,2,29,,24.6,50.4,80.6,50.9,,53.0,2,4,99,45.3,94.6,24.7,24,12,0,1,5,7,7.1,554,9.1,80.5,77,82,6.2,2.68,2,1,1.2,70.7,58,50,6.5,116,95.9,4,30,,26.8,51.6,81.1,52.1,,53.0,2,4,120,44.0,84.7,19.0,22,12,0,1,4,7,5.8,546,6.7,100.0,3,3,13.3,3.04,0,1,33.3,100.0,3,3,0.0,5,4.1,0,2,,63.8,80.3,68.1,79.8,,,0,0,5,66.7,158.3,40.0,2,0,0,0,1,0,0.0,59,19.7,0,95.8,24,24,-3.4,1.31,0,0,0.0,87.5,21,0,8.7,24,19.8,2,3,,67.8,68.5,73.3,68.1,,,0,0,26,,79.2,0.0,0,0,0,0,0,0,0.0,51,2.1,13.01
Spencer Rattler,97408,QB,S CAROLINA,3,-10.0,0,119,289,71.0,69,82,11.3,3.28,0,4,4.4,53.7,44,45,10.2,98,82.4,5,27,,35.4,43.4,80.8,39.6,,63.4,3,5,108,17.8,61.5,8.2,8,8,0,10,2,10,9.3,629,7.7,76.6,77,90,8.3,2.96,0,4,4.1,60.0,54,41,8.5,104,87.4,5,24,,36.2,49.0,80.9,48.6,,55.5,3,3,111,14.6,76.6,5.8,6,7,0,10,2,8,7.2,669,7.4,60.0,10,12,8.2,3.27,0,0,0.0,50.0,6,8,0.0,15,12.6,0,4,,66.8,41.2,72.0,29.6,,73.8,0,2,18,25.0,24.3,13.3,2,1,0,2,0,2,11.1,58,4.8,0,88.9,18,20,-3.4,1.7,0,0,0.0,80.0,16,4,0.0,21,17.6,0,1,,67.2,63.4,72.5,63.1,,,0,0,21,0.0,87.1,0.0,0,0,0,2,0,0,0.0,98,4.9,-2.6
Jayden de Laura,131928,QB,ARIZONA,3,0.87,0,119,109,68.1,94,98,10.5,3.03,0,6,6.0,57.1,56,40,12.5,109,91.6,8,41,,73.7,67.2,14.4,64.2,59.9,75.4,1,4,111,10.0,83.8,3.7,4,7,0,3,6,7,6.3,721,7.4,69.5,82,85,9.3,2.77,0,4,4.6,60.0,51,31,10.5,93,78.2,6,33,,73.4,62.9,11.2,59.4,,76.1,1,3,95,9.7,83.0,3.2,3,5,0,2,5,7,7.4,531,6.2,77.3,22,23,9.0,3.3,0,2,8.7,60.9,14,9,17.6,26,21.8,3,9,,67.8,77.9,73.6,77.9,59.9,62.1,0,1,26,11.1,88.5,3.8,1,2,0,1,1,0,0.0,217,9.4,0,100.0,10,10,-3.0,1.35,0,0,0.0,90.0,9,0,10.0,10,8.4,1,1,,65.4,67.9,70.1,67.6,,,0,0,10,,79.2,0.0,0,0,0,0,0,0,0.0,27,2.7,3.18
Austin Reed,111760,QB,W KENTUCKY,3,12.94,0,118,346,69.6,79,86,13.2,2.74,2,5,5.2,59.3,51,20,7.3,94,79.7,4,34,,42.2,77.0,54.0,77.8,,62.6,3,3,104,15.0,104.7,3.2,3,5,2,0,8,5,4.8,757,8.8,71.2,66,71,10.5,2.44,2,1,1.2,63.4,45,15,4.3,76,64.4,2,21,,38.9,66.4,51.9,67.9,,58.8,1,2,89,6.7,94.5,1.3,1,3,2,0,4,4,4.5,554,7.8,86.1,36,38,8.0,2.42,0,4,10.5,76.3,29,5,6.5,42,35.6,2,17,,69.1,91.0,74.9,90.0,,70.6,2,1,42,40.0,130.0,4.8,2,2,0,0,5,1,2.4,326,8.6,0,100.0,23,23,-2.6,1.22,0,0,0.0,100.0,23,0,0.0,24,20.3,0,4,,67.9,70.4,73.4,69.9,,,0,0,27,,103.4,0.0,0,0,0,0,1,0,0.0,123,5.3,0.78
Cameron Ward,133244,QB,WASH STATE,3,11.36,0,117,341,70.4,71,79,9.4,3.09,0,2,2.4,60.8,48,41,4.0,91,77.8,2,30,,53.5,69.4,80.4,67.3,,65.1,0,3,94,19.5,97.0,8.8,8,3,0,8,7,4,4.3,579,7.3,70.2,57,64,7.6,2.99,0,0,0.0,59.4,38,33,5.0,75,64.1,2,18,,50.6,53.6,79.9,50.1,,65.1,0,3,78,21.2,65.2,9.3,7,3,0,7,2,4,5.1,350,5.5,82.1,39,41,5.4,2.29,0,2,4.8,70.7,29,10,9.4,42,35.9,3,17,,69.2,91.0,75.0,90.6,,,0,0,43,10.0,138.9,2.4,1,0,0,2,6,0,0.0,377,9.2,0,88.0,25,26,-1.0,1.5,0,0,0.0,73.1,19,2,13.6,26,22.2,3,5,,67.9,67.6,73.4,67.1,,,0,0,27,0.0,99.5,0.0,0,0,0,1,1,0,0.0,148,5.7,3.73
DJ Irons,145585,QB,AKRON,3,21.79,0,116,102,68.7,67,75,12.8,3.22,0,2,2.5,57.3,43,39,6.5,95,81.9,3,28,,61.2,67.0,49.0,67.9,,60.2,1,0,99,25.6,89.3,10.5,10,10,1,6,2,2,2.0,549,7.3,72.9,70,78,8.9,2.98,0,1,1.2,61.5,48,34,5.9,93,80.2,3,23,,61.1,62.4,48.8,63.7,,58.2,1,0,98,17.6,80.7,6.5,6,9,1,6,1,2,2.0,431,5.5,83.3,18,18,9.2,2.71,0,1,5.6,83.3,15,7,0.0,23,19.8,0,11,,67.5,83.9,72.8,81.0,,64.1,0,0,23,57.1,133.8,17.4,4,1,0,0,1,0,0.0,210,11.7,0,95.2,21,21,-3.5,1.61,0,0,0.0,95.2,20,2,0.0,21,18.1,0,6,,67.4,70.5,72.7,70.1,,,0,0,22,0.0,84.9,0.0,0,0,0,0,0,0,0.0,92,4.4,6.14
Drake Maye,143969,QB,N CAROLINA,3,-7.62,0,116,245,80.0,85,90,11.1,2.74,0,6,6.4,72.2,65,42,4.4,108,93.1,3,48,,58.7,88.8,81.7,86.6,,70.5,1,1,114,14.3,138.2,5.6,6,12,1,3,11,1,0.9,886,9.8,84.7,59,63,7.1,2.55,0,3,4.6,76.2,48,26,4.0,73,62.9,2,30,,53.5,85.0,80.8,84.1,,67.1,0,0,75,11.5,135.3,4.1,3,7,1,3,7,0,0.0,494,7.8,75.8,33,35,14.7,2.9,0,3,8.1,68.6,24,18,4.0,43,37.1,1,19,,69.5,82.9,75.4,79.6,,70.4,1,1,47,16.7,136.6,7.0,3,5,0,1,4,1,2.1,430,12.3,0,100.0,7,8,-4.9,1.8,0,0,0.0,87.5,7,2,0.0,8,6.9,0,1,,64.9,64.7,69.5,64.5,,,0,0,8,0.0,86.5,0.0,0,0,0,1,0,0,0.0,38,4.8,4.45
Jack Salopek,130662,QB,W MICHIGAN,3,-2.69,0,115,347,57.8,83,89,12.5,2.92,1,6,6.5,52.8,47,45,2.1,107,93.0,1,30,66.7,55.7,61.7,56.2,63.2,67.7,54.5,2,4,110,20.0,55.5,8.4,9,9,0,3,1,7,6.4,520,5.8,57.6,66,68,11.8,2.9,1,5,7.2,54.4,37,34,2.6,81,70.4,1,23,,50.9,67.8,52.3,68.3,54.3,60.8,1,4,82,23.5,47.1,9.9,8,5,0,0,0,4,4.9,394,5.8,62.5,24,29,10.5,2.75,0,1,3.2,51.7,15,12,0.0,34,29.6,0,8,66.7,68.9,52.3,74.8,55.3,79.1,48.1,1,0,36,8.3,75.1,2.9,1,4,0,4,1,3,8.3,128,4.4,0,71.4,7,8,-0.7,2.0,0,0,0.0,62.5,5,1,0.0,8,7.0,0,1,,64.9,70.6,69.5,70.2,,,0,0,8,0.0,66.7,0.0,0,0,0,1,0,0,0.0,2,0.3,-1.38
Holton Ahlers,77651,QB,E CAROLINA,3,-16.66,0,115,156,72.6,84,88,10.8,2.53,2,6,6.4,64.8,57,35,6.6,102,88.7,4,42,,55.3,84.3,81.4,83.6,,64.5,0,2,109,14.3,105.8,4.9,5,9,0,2,6,3,2.8,770,8.8,78.3,69,71,8.4,2.44,1,6,7.8,71.8,51,30,5.6,85,73.9,3,35,,52.7,91.0,81.0,90.9,,66.3,0,0,92,20.0,117.5,7.1,6,8,0,1,4,0,0.0,626,8.8,66.7,27,29,10.8,2.4,1,0,0.0,55.2,16,6,11.1,30,26.1,2,9,,68.2,46.7,73.7,47.9,,57.3,0,2,30,0.0,78.5,0.0,0,1,0,1,3,3,10.0,172,5.9,0,91.7,12,12,-2.8,1.62,0,0,0.0,83.3,10,1,9.1,13,11.3,1,2,,66.0,62.9,71.0,62.6,,,0,0,13,100.0,106.9,7.7,1,0,0,0,1,0,0.0,28,2.3,-2.89
John Rhys Plumlee,97602,QB,UCF,3,4.96,0,115,323,63.8,69,71,13.6,3.02,0,6,7.6,46.5,33,26,25.0,85,73.9,11,29,,35.7,78.1,82.0,68.3,,75.2,1,2,93,26.9,79.4,8.2,7,7,0,1,4,9,9.7,538,7.6,75.9,58,59,9.6,2.52,0,5,7.4,59.3,35,16,20.5,66,57.4,9,22,,31.8,84.0,81.6,75.2,,75.6,0,0,75,25.0,110.8,6.1,4,3,0,1,4,5,6.7,520,8.8,70.7,41,42,7.1,2.82,0,1,2.4,64.3,27,11,6.9,49,42.6,2,15,,69.6,58.8,75.5,57.7,,62.1,1,2,49,27.3,70.9,6.1,3,4,0,0,1,4,8.2,274,6.5,0,96.7,30,30,-3.1,1.61,0,0,0.0,96.7,29,1,0.0,30,26.1,0,8,,68.3,69.6,73.9,69.1,,,0,0,31,0.0,113.3,0.0,0,0,0,0,1,0,0.0,256,8.5,-2.29
Andrew Peasley,83581,QB,WYOMING,4,15.41,0,114,351,65.1,86,90,9.6,2.84,0,2,2.2,55.6,50,23,10.7,101,88.6,6,26,,59.2,53.4,82.5,46.5,,67.5,1,2,104,8.7,74.1,2.0,2,9,0,3,3,7,6.7,516,5.7,65.2,69,72,8.4,2.77,0,1,1.4,55.6,40,18,11.1,80,70.2,5,18,,56.6,49.5,82.1,43.7,,62.8,1,2,82,11.1,64.1,2.5,2,6,0,2,1,6,7.3,391,5.4,80.0,30,31,7.2,2.61,0,1,3.1,71.0,22,5,8.3,34,29.8,2,11,,68.6,70.3,74.3,63.8,,75.3,0,0,35,0.0,109.7,0.0,0,3,0,1,2,1,2.9,201,6.5,0,100.0,13,13,-2.5,1.82,0,0,0.0,92.3,12,0,7.7,13,11.4,1,3,,66.0,68.8,71.0,68.5,,,0,0,13,,91.0,0.0,0,0,0,0,0,0,0.0,76,5.8,1.05
Hayden Wolff,98362,QB,DOMINION,3,-16.32,0,113,263,57.8,90,92,12.7,2.6,2,8,8.1,50.0,46,41,11.5,103,91.2,6,25,,35.4,56.6,54.6,55.0,,67.4,0,1,110,19.5,86.6,7.8,8,3,0,0,5,7,6.4,647,7.0,65.5,84,87,9.9,2.48,3,7,7.4,56.3,49,36,10.9,96,85.0,6,22,,52.9,63.3,53.6,61.7,,67.4,0,0,103,16.7,90.5,6.3,6,3,0,0,4,5,4.9,547,6.3,40.0,15,15,18.6,2.69,0,1,6.7,40.0,6,5,0.0,17,15.0,0,5,,22.4,37.9,71.8,38.2,,,0,1,17,40.0,65.4,11.8,2,0,0,0,1,2,11.8,128,8.5,0,100.0,9,10,-4.6,1.5,1,0,0.0,90.0,9,0,0.0,10,8.8,0,2,,65.4,65.8,70.1,65.5,,,0,0,10,,79.2,0.0,0,0,0,0,0,0,0.0,28,2.8,2.24
Carter Bradley,77685,QB,S ALABAMA,3,1.37,0,113,288,72.5,69,72,11.3,2.45,0,6,7.9,61.1,44,17,12.0,83,73.5,6,35,,72.2,77.2,29.9,78.1,,64.5,1,1,87,17.6,115.8,3.6,3,8,0,2,7,2,2.3,625,8.7,76.7,60,62,6.6,1.93,0,4,6.2,66.1,41,9,10.9,65,57.5,5,28,,71.5,76.6,26.6,76.2,,69.2,1,2,68,11.1,98.3,1.5,1,2,0,1,4,2,2.9,491,7.9,81.1,37,40,8.3,2.55,1,2,4.8,67.5,27,9,10.0,48,42.5,3,16,,69.7,64.9,75.6,65.9,,57.9,0,0,50,22.2,118.5,4.2,2,6,0,2,3,1,2.0,338,8.5,0,92.9,28,30,-2.9,1.47,1,0,0.0,80.0,24,1,7.7,30,26.5,2,9,,68.3,56.8,73.9,56.5,,,0,1,31,0.0,81.1,0.0,0,0,0,1,0,1,3.2,204,6.8,0.53
Chase Brice,60363,QB,APP STATE,3,5.0,0,113,108,67.5,80,83,13.0,2.7,0,10,11.1,60.2,50,25,7.4,96,85.0,4,34,,56.2,79.5,57.8,82.8,54.3,57.7,1,1,104,16.0,120.0,4.2,4,9,0,2,9,5,4.8,728,8.8,73.2,56,60,10.2,2.45,0,7,10.9,60.0,36,18,12.2,68,60.2,5,21,,73.0,77.3,54.1,80.5,54.3,59.2,0,0,72,11.1,107.6,2.9,2,6,0,4,4,2,2.8,479,8.0,66.7,39,40,10.9,2.59,0,3,7.0,65.0,26,11,0.0,45,39.8,0,17,,37.4,72.5,75.7,73.9,,56.4,1,1,49,18.2,116.8,4.4,2,3,0,0,5,3,6.1,301,7.5,0,86.7,15,17,-2.9,1.42,0,0,0.0,70.6,12,4,7.7,17,15.0,1,4,,66.7,59.3,71.8,59.0,,,0,0,17,0.0,73.7,0.0,0,0,0,2,0,0,0.0,52,3.1,-0.45
Tommy DeVito,60545,QB,ILLINOIS,3,-7.58,0,111,187,74.3,74,79,9.4,2.74,0,6,7.3,62.0,49,18,10.9,92,82.9,6,27,,55.8,76.9,81.8,75.8,57.2,64.3,0,2,95,33.3,91.4,6.5,6,7,0,5,5,5,5.3,513,6.5,81.1,53,54,9.0,2.66,0,4,7.0,70.4,38,12,11.6,67,60.4,5,21,,51.6,86.1,81.2,85.8,,66.0,0,0,70,50.0,101.3,9.0,6,6,0,1,2,1,1.4,366,6.8,74.4,39,43,4.7,2.3,0,2,4.5,62.8,27,7,6.9,44,39.6,2,13,,69.4,54.9,75.3,56.0,57.2,57.3,0,2,45,0.0,90.8,0.0,0,1,0,4,4,4,8.9,256,6.0,0,94.4,18,18,-2.1,1.39,0,0,0.0,88.9,16,1,5.9,19,17.1,1,7,,67.1,68.9,72.4,68.5,,,0,0,20,0.0,110.4,0.0,0,0,0,0,1,0,0.0,109,6.1,-0.83
Ben Bryant,77655,QB,CINCINNATI,3,-2.33,0,111,138,73.2,82,84,12.3,2.46,0,6,6.7,66.7,56,27,6.7,96,86.5,4,40,,53.5,84.5,28.2,86.5,,58.6,2,2,101,29.6,114.9,8.3,8,4,0,0,7,2,2.0,795,9.5,76.5,81,83,10.3,2.36,0,6,6.8,71.1,59,23,4.8,93,83.8,3,37,,53.0,85.2,27.7,86.7,,60.9,2,1,98,30.4,123.7,7.5,7,3,0,0,7,2,2.0,783,9.4,75.0,16,16,7.2,2.16,0,0,0.0,68.8,11,4,8.3,18,16.2,1,5,,67.0,66.3,72.2,68.2,,57.3,0,1,19,25.0,57.6,5.6,1,1,0,0,0,0,0.0,93,5.8,0,93.3,15,15,-3.6,1.49,0,0,0.0,93.3,14,0,0.0,15,13.5,0,2,,66.5,66.0,71.6,65.6,,,0,0,16,,89.2,0.0,0,0,0,0,0,0,0.0,81,5.4,-3.62
Jayden Daniels,97993,QB,LSU,3,-14.71,0,111,211,74.3,70,72,8.7,3.12,0,1,1.3,66.7,48,30,7.7,100,90.1,4,39,,73.8,78.7,80.4,64.6,,85.1,0,0,103,26.7,114.1,8.0,8,20,1,1,6,0,0.0,495,6.9,77.8,72,74,6.6,2.94,0,1,1.3,70.3,52,26,7.1,98,88.3,4,38,,73.7,79.1,80.3,66.6,,82.5,0,0,100,19.2,115.5,5.1,5,19,1,1,6,0,0.0,494,6.7,66.7,9,9,11.8,3.01,0,0,0.0,55.6,5,4,16.7,13,11.7,1,5,,66.2,61.4,71.2,52.9,,69.4,0,0,14,75.0,77.1,23.1,3,1,0,0,0,0,0.0,62,6.9,0,90.9,11,11,-2.5,1.4,0,0,0.0,81.8,9,0,10.0,11,9.9,1,4,,65.6,59.4,70.4,59.1,,,0,0,11,,89.8,0.0,0,0,0,0,0,0,0.0,61,5.5,0.21
Hunter Dekkers,122511,QB,IOWA STATE,3,-6.2,0,110,193,77.9,95,97,7.4,2.54,0,4,3.8,73.2,71,29,4.1,102,92.7,3,40,,58.5,72.2,54.8,76.6,,50.7,0,3,109,10.3,108.2,2.9,3,2,0,2,8,3,2.8,710,7.3,79.4,68,68,5.9,2.39,0,4,5.3,76.5,52,22,3.7,70,63.6,2,30,,54.3,69.8,50.0,75.7,,49.0,0,3,77,9.1,107.5,2.9,2,0,0,0,6,3,3.9,501,7.4,80.0,35,37,8.0,2.58,0,0,0.0,70.3,26,7,7.1,40,36.4,2,12,,69.1,71.4,74.9,70.7,,61.7,0,0,41,14.3,106.1,2.5,1,2,0,2,2,0,0.0,244,6.6,0,100.0,8,8,-3.0,1.4,0,0,0.0,87.5,7,0,12.5,8,7.3,1,2,,65.1,62.6,69.8,62.3,,,0,0,9,,84.9,0.0,0,0,0,0,0,0,0.0,35,4.4,-0.78
Austin Aune,83528,QB,N TEXAS,4,-8.93,0,110,251,64.3,98,101,13.4,2.57,1,6,5.6,55.4,56,20,11.1,105,95.5,7,42,,56.6,72.9,62.3,75.5,,51.1,0,4,111,5.0,100.1,1.0,1,3,1,1,9,4,3.6,936,9.3,69.8,53,56,10.7,2.53,1,4,6.8,58.9,33,11,10.8,60,54.5,4,23,,48.3,70.1,57.8,74.8,,51.1,0,2,63,9.1,83.0,1.7,1,3,1,1,2,3,4.8,467,8.3,61.2,49,50,15.1,2.57,0,2,3.8,50.0,25,9,16.7,50,45.5,5,20,,69.8,71.9,75.8,71.2,,,0,2,53,0.0,106.5,0.0,0,0,0,1,7,1,1.9,478,9.6,0,100.0,4,5,-2.0,2.2,0,0,0.0,40.0,2,0,50.0,5,4.5,2,1,,63.8,62.6,68.1,62.4,,,0,0,5,,47.9,0.0,0,0,0,1,0,0,0.0,9,1.8,1.22
JT Daniels,83578,QB,W VIRGINIA,3,1.28,0,110,343,66.7,84,88,11.0,2.55,0,4,4.4,59.1,52,28,7.1,94,85.5,4,34,,51.8,74.4,56.3,74.9,,56.2,4,2,98,14.3,89.2,4.3,4,2,0,0,5,4,4.1,600,6.8,71.1,76,78,8.2,2.35,0,1,1.2,64.1,50,20,7.4,82,74.5,4,32,,71.6,75.5,54.7,75.6,,59.0,2,2,86,15.0,87.5,3.7,3,1,0,0,4,3,3.5,479,6.1,75.0,24,26,10.8,2.52,0,3,11.5,65.4,17,9,5.6,28,25.5,1,8,,27.0,66.7,73.5,68.0,,57.3,2,0,28,11.1,126.0,3.6,1,1,0,0,2,1,3.6,273,10.5,0,100.0,16,16,-2.3,1.46,0,0,0.0,93.8,15,1,6.3,16,14.5,1,6,,66.5,69.6,71.6,69.2,,,0,0,16,0.0,127.1,0.0,0,0,0,0,1,0,0.0,152,9.5,4.36
Chase Cunningham,78533,QB,MIDDLE TN,3,20.06,0,109,224,78.7,75,79,8.1,2.59,0,6,7.0,68.4,54,33,8.5,93,85.3,5,26,,74.5,63.8,51.9,69.2,,51.2,0,2,100,24.2,93.3,8.6,8,6,0,4,4,4,4.0,530,6.7,79.5,73,77,7.7,2.36,1,5,5.9,68.8,53,24,8.6,87,79.8,5,24,,74.4,62.3,51.1,66.3,,53.4,0,2,95,25.0,93.8,6.9,6,4,0,3,4,4,4.2,515,6.7,94.1,17,18,0.3,2.6,0,1,5.6,88.9,16,10,0.0,22,20.2,0,6,,67.4,72.2,72.7,77.4,,52.7,0,0,22,20.0,84.5,9.1,2,2,0,1,0,0,0.0,77,4.3,0,100.0,15,16,-2.4,1.34,1,0,0.0,93.8,15,1,0.0,16,14.7,0,4,,66.7,68.2,71.8,67.8,,,0,0,17,0.0,82.8,0.0,0,0,0,0,0,0,0.0,62,3.9,-2.41
Michael Penix Jr.,82134,QB,WASHINGTON,3,-7.59,0,109,340,70.8,89,91,13.1,2.57,0,7,7.3,64.8,59,22,6.3,93,85.3,4,51,,73.9,89.1,81.3,89.0,,61.7,0,1,98,0.0,134.9,0.0,0,2,1,1,10,1,1.0,1021,11.2,75.8,66,69,9.3,2.37,1,1,1.4,68.1,47,13,6.0,71,65.1,3,37,,73.3,78.6,80.6,78.4,,61.7,0,1,74,0.0,125.5,0.0,0,2,1,1,7,1,1.4,644,9.3,68.4,38,38,13.3,2.53,0,6,15.0,60.5,23,9,11.5,38,34.9,3,16,,69.0,90.8,75.0,90.5,,,0,0,40,0.0,126.5,0.0,0,0,0,0,3,0,0.0,435,11.4,0,86.7,15,16,-2.9,1.59,1,0,0.0,68.8,11,0,15.4,16,14.7,2,2,,66.5,64.4,71.6,64.0,,,0,0,16,,74.5,0.0,0,0,0,0,0,0,0.0,58,3.6,2.12
Seth Henigan,144267,QB,MEMPHIS,3,-9.84,0,109,218,70.4,71,74,14.2,3.0,0,5,6.3,59.5,44,28,12.0,89,81.7,6,31,,26.5,84.2,53.8,90.7,60.0,48.7,0,0,95,21.4,117.5,6.7,6,9,0,3,5,1,1.1,770,10.4,78.7,61,63,11.3,2.92,0,4,5.8,69.8,44,23,8.3,77,70.6,4,26,,25.2,83.2,51.9,90.7,60.0,49.7,0,0,83,26.1,125.1,7.8,6,8,0,2,4,1,1.2,660,10.5,71.4,28,30,10.7,2.33,0,1,3.2,60.0,18,8,10.0,32,29.4,2,11,,68.5,72.8,74.1,73.8,,57.3,0,0,33,0.0,113.2,0.0,0,1,0,2,2,0,0.0,280,9.3,0,100.0,18,19,-1.1,1.64,0,0,0.0,94.7,18,3,0.0,20,18.3,0,6,,67.2,65.7,72.5,65.4,,,0,0,21,0.0,121.5,0.0,0,0,0,1,1,0,0.0,170,8.9,-1.15
Will Levis,83542,QB,KENTUCKY,3,-7.69,0,108,202,75.3,73,79,12.2,2.97,1,1,1.2,63.3,50,37,9.1,96,88.9,5,42,,36.3,64.1,81.1,65.9,,51.8,0,4,101,27.0,100.5,10.4,10,7,0,5,6,5,5.0,786,9.9,77.8,63,65,7.7,2.53,0,0,0.0,69.2,45,23,8.2,75,69.4,4,30,,29.6,65.4,80.5,63.4,,62.9,0,3,77,34.8,94.9,10.7,8,2,0,2,4,4,5.2,528,8.1,77.3,22,26,16.7,3.4,1,1,3.4,61.5,16,14,5.9,33,30.6,1,15,,68.7,61.1,74.4,68.9,,44.0,0,1,36,14.3,115.1,6.1,2,5,0,3,2,1,2.8,354,13.6,0,91.7,12,12,-2.9,1.41,0,0,0.0,91.7,11,0,0.0,12,11.1,0,3,,65.8,64.3,70.7,63.9,,,0,0,12,,100.0,0.0,0,0,0,0,0,0,0.0,96,8.0,5.5
Taylor Powell,60459,QB,E MICHIGAN,3,-23.59,0,107,160,75.3,81,84,9.4,2.79,0,8,8.8,64.3,54,32,11.5,96,89.7,7,27,,73.4,65.5,51.9,66.2,,58.1,0,5,103,21.9,76.6,7.3,7,5,0,3,4,5,4.9,602,7.2,77.8,81,84,8.5,2.69,0,8,8.8,69.0,58,29,7.9,94,87.9,5,28,,73.3,72.3,51.6,72.8,,60.1,0,4,101,20.7,87.6,6.4,6,4,0,3,4,4,4.0,645,7.7,81.8,11,11,4.8,2.5,0,0,0.0,45.5,5,4,44.4,13,12.1,4,1,,66.2,35.7,71.2,37.1,,57.3,0,1,14,25.0,14.6,7.7,1,1,0,0,0,1,7.1,28,2.5,0,100.0,11,11,-1.9,1.53,0,0,0.0,81.8,9,1,18.2,11,10.3,2,2,,65.8,68.5,70.7,68.2,,,0,0,12,0.0,93.6,0.0,0,0,0,0,0,0,0.0,71,6.5,-5.13
