"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"pass_td","K. Cousins","QB","MIN","PIT","2021-12-10T01:20:00Z","1.5","over","-120","-0.04515454545454545","null","null","under","-111","-0.026366350710900432","null","null"
"rush_recv_yd","D. Freeman","RB","BLT","CLV","2021-12-12T18:00:00Z","67.5","over","-113","-0.0334444861084508","null","null","under","-113","-0.027584765750650497","null","null"
"recv_yd","D. Moore","WR","CAR","ATL","2021-12-12T18:00:00Z","58.5","over","-135","-0.0338728061516298","null","null","under","105","-0.028400674336668374","null","null"
"pass_att","K. Cousins","QB","MIN","PIT","2021-12-10T01:20:00Z","33.5","over","-117","-0.02947133033671956","null","null","under","-114","-0.04240956672630336","null","null"
"pass_yd","B. Roethlisberger","QB","PIT","MIN","2021-12-10T01:20:00Z","258.5","over","-110","-0.029884661633761966","null","null","under","-120","-0.039415789491363706","null","null"
"rush_yd","D. Singletary","RB","BUF","TB","2021-12-12T21:25:00Z","31.5","over","-120","-0.04130238745324999","null","null","under","-111","-0.03016425766235248","null","null"
"recv_yd","C. Claypool","WR","PIT","MIN","2021-12-10T01:20:00Z","50.5","over","-116","-0.03923514349025792","null","null","under","-114","-0.030512725930693985","null","null"
"recv_yd","S. Diggs","WR","BUF","TB","2021-12-12T21:25:00Z","77.5","over","-115","-0.030893454530373843","null","null","under","-115","-0.0388884255662838","null","null"
"recv_yd","D. Duvernay","WR","BLT","CLV","2021-12-12T18:00:00Z","17","over","100","-0.03125784431991513","null","null","under","-130","-0.03290852381226994","null","null"
"pass_att","J. Goff","QB","DET","DEN","2021-12-12T21:05:00Z","34.5","over","-120","-0.031945764527748","null","null","under","-110","-0.037304491285299335","null","null"
"recv_yd","K. Pitts","TE","ATL","CAR","2021-12-12T18:00:00Z","49.5","over","-115","-0.03754988167212986","null","null","under","-115","-0.03225296759655083","null","null"
"recv_yd","T. McLaurin","WR","WAS","DAL","2021-12-12T18:00:00Z","62.5","over","-115","-0.033294922474814026","null","null","under","-115","-0.03648703102561407","null","null"
