51,3148060054,gehrenberg (6/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148060314,joe_mac10 (1/2),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148071775,JayMan8955,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148087885,Ahmed937 (8/12),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148105265,mrandzio (3/20),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148112543,TrippyTevin (2/8),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148139478,Beavis30 (8/20),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148140661,Craigmack13 (1/2),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148143310,ccc0017 (11/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148144625,Rahful (13/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148174977,GizmoMoney (19/41),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148180284,Jwin4uva (1/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148189062,Pushupsensei (3/11),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148203071,falstaff64 (3/6),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148232027,Angel_Face_Mongalode (16/20),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148232635,fantasysuperstar (13/20),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148243305,dauber1football (2/2),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148243812,nellybixby74 (4/10),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148243815,nellybixby74 (7/10),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148261546,Duckhunter13145 (6/21),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148262665,joshma88 (9/20),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148265533,bryan1426 (16/50),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148267238,Frankster8822 (1/3),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148269759,Mandilynn36,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148270996,dskalka6 (1/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148272535,Peader24,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148275626,jradesanmi (3/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148276429,luk1n (6/10),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148285850,vikingsforlife,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148295636,MMAKO (10/12),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148296264,mike_hockislong (5/5),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148301776,JaimeYoung (1/3),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148303743,hairybonds,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148304510,babr0608 (89/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148353633,Gsluke (10/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148358852,crudelood (2/2),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148360045,Onedrop33 (15/28),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148363079,griffman1003,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148386580,TheBoys29 (1/4),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148386581,TheBoys29 (2/4),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148386582,TheBoys29 (3/4),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148386583,TheBoys29 (4/4),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148388156,johnnyvheng (2/4),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148389139,mjh279,0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148391499,Amackie123 (11/150),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148399194,Frangil617 (8/20),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148434813,jth1530 (8/20),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
51,3148437465,Artrell59 (6/6),0,742.35,F Colby Covington F Bryce Mitchell F Jalin Turner F Tim Elliott F Rafael Dos Anjos F Umar Nurmagomedov,,,
107,3147998863,edbailey3 (65/150),0,739.4199,F Colby Covington F Bryce Mitchell F Maryna Moroz F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
108,3147987170,spundin (17/80),0,737.58997,F Colby Covington F Bryce Mitchell F Jalin Turner F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
108,3147999662,dre4986 (120/150),0,737.58997,F Colby Covington F Bryce Mitchell F Jalin Turner F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
108,3148180395,Jwin4uva (87/150),0,737.58997,F Colby Covington F Bryce Mitchell F Jalin Turner F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
108,3148271040,dskalka6 (45/150),0,737.58997,F Colby Covington F Bryce Mitchell F Jalin Turner F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
108,3148275749,jradesanmi (126/150),0,737.58997,F Colby Covington F Bryce Mitchell F Jalin Turner F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
108,3148304535,babr0608 (114/150),0,737.58997,F Colby Covington F Bryce Mitchell F Jalin Turner F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
108,3148353673,Gsluke (50/150),0,737.58997,F Colby Covington F Bryce Mitchell F Jalin Turner F Kevin Holland F Tim Elliott F Rafael Dos Anjos,,,
115,3148120652,RustyInTheWallace (58/150),0,736.5399,F Colby Covington F Bryce Mitchell F Maryna Moroz F Dustin Jacoby F Serghei Spivac F Rafael Dos Anjos,,,
115,3148134199,nikofrasher (126/150),0,736.5399,F Colby Covington F Bryce Mitchell F Maryna Moroz F Dustin Jacoby F Serghei Spivac F Rafael Dos Anjos,,,
115,3148258963,jagsnation (50/150),0,736.5399,F Colby Covington F Bryce Mitchell F Maryna Moroz F Dustin Jacoby F Serghei Spivac F Rafael Dos Anjos,,,
118,3148056535,wakebe (76/112),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148120713,RustyInTheWallace (119/150),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148139482,Beavis30 (12/20),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148143320,ccc0017 (21/150),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148259045,jagsnation (132/150),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148271036,dskalka6 (41/150),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148275682,jradesanmi (59/150),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148380582,Bronco4life777 (23/27),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
118,3148394289,sshafer11 (102/150),0,733.9701,F Colby Covington F Maryna Moroz F Tim Elliott F Serghei Spivac F Rafael Dos Anjos F Umar Nurmagomedov,,,
127,3148252994,MistaChubbz,0,728.97,F Colby Covington F Bryce Mitchell F Maryna Moroz F Jalin Turner F Dustin Jacoby F Rafael Dos Anjos,,,
128,3147987167,spundin (14/80),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148024479,adamsapp (7/20),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148055588,gatojam (26/33),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148060144,gehrenberg (96/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148087585,ParkerTR25 (56/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148105851,mammola (3/5),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148180394,Jwin4uva (86/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148259062,jagsnation (149/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148267239,Frankster8822 (2/3),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148271020,dskalka6 (25/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148275746,jradesanmi (123/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148304521,babr0608 (100/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148341423,Skadoosh (10/20),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148391535,Amackie123 (47/150),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
128,3148434816,jth1530 (11/20),0,727.38,F Colby Covington F Jalin Turner F Kevin Holland F Tim Elliott F Serghei Spivac F Rafael Dos Anjos,,,
143,3148190572,MexNYG93 (1/5),0,726.88,F Colby Covington F Bryce Mitchell F Maryna Moroz F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3147999646,dre4986 (104/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148010034,bafoon13 (142/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148010621,A-easy601 (4/8),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148055571,gatojam (9/33),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148067397,Bitar (130/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148087538,ParkerTR25 (9/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148120655,RustyInTheWallace (61/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148133833,jdaiker7 (5/13),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148134189,nikofrasher (116/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148143305,ccc0017 (6/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148180387,Jwin4uva (79/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148192439,BlueMagic828,0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148255663,Hebrewcheetah (45/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148258967,jagsnation (54/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148271122,dskalka6 (127/150),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148289733,kdar24 (3/3),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
144,3148291740,bucknastyjr (1/15),0,725.0499,F Colby Covington F Bryce Mitchell F Jalin Turner F Nicolae Negumereanu F Serghei Spivac F Rafael Dos Anjos,,,
