team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CGY,2021,CGY,CGY,Team Level,4on5,28,0.19,0.17,0.2,8376.0,26.47,2.8,1.49,3.52,0.83,8.64,18.72,2.63,2.8,2.63,31.0,5.0,4.0,40.0,2.0,3.0,1.0,1.0,1.0,10.0,19.0,29.0,34.0,4.0,13.0,69.0,23.0,20.0,20.0,21.0,12.0,3.0,0.47,1.48,0.86,0.0,1.0,1.0,40.0,36.0,36.0,20.0,0.33,0.75,0.75,2.38,2.38,2.35,102.86,12.07,8.93,22.69,3.55,64.5,33.27,11.25,12.07,11.25,103.0,42.0,49.0,194.0,11.0,7.0,0.0,25.0,6.0,54.0,42.0,92.0,134.0,11.0,23.0,87.0,8.0,11.0,34.0,99.0,32.0,14.0,3.11,3.87,5.1,4.0,1.0,6.0,194.0,145.0,145.0,1.0,2.31,1.08,1.08,13.3,13.3,12.47
CGY,2021,CGY,CGY,Team Level,5on4,28,0.9,0.86,0.84,8015.0,128.0,16.38,11.55,25.78,4.07,79.33,40.9,15.67,16.38,15.67,135.0,43.0,61.0,239.0,18.0,13.0,6.0,32.0,5.0,66.0,44.0,117.0,160.0,5.0,8.0,77.0,9.0,7.0,20.0,133.0,23.0,22.0,2.85,2.78,10.74,1.0,1.0,16.0,239.0,178.0,178.0,1.0,2.97,5.18,5.18,14.16,14.16,13.63,24.46,1.86,1.23,3.85,0.77,8.15,18.14,1.86,1.86,1.86,29.0,5.0,4.0,38.0,1.0,0.0,0.0,1.0,1.0,5.0,26.0,28.0,33.0,2.0,4.0,71.0,14.0,25.0,18.0,28.0,3.0,3.0,0.84,0.34,0.69,0.0,0.0,1.0,38.0,34.0,34.0,17.0,0.29,0.0,0.0,2.15,2.15,2.14
ARI,2021,ARI,ARI,Team Level,other,28,0.22,0.46,0.44,3821.0,30.76,2.52,2.28,6.07,1.02,17.8,13.3,2.48,2.52,2.48,35.0,8.0,16.0,59.0,2.0,1.0,0.0,5.0,0.0,13.0,22.0,33.0,41.0,3.0,6.0,35.0,17.0,8.0,7.0,33.0,10.0,0.0,1.36,1.16,0.0,1.0,1.0,0.0,59.0,43.0,43.0,2.0,0.63,0.13,0.13,3.01,3.01,2.96,39.79,8.96,2.45,7.74,1.35,19.19,15.32,8.9,8.96,8.9,34.0,21.0,14.0,69.0,9.0,3.0,0.0,7.0,2.0,18.0,16.0,25.0,46.0,1.0,2.0,48.0,6.0,10.0,6.0,30.0,14.0,11.0,1.23,1.83,5.9,3.0,0.0,6.0,69.0,55.0,55.0,3.0,0.68,0.61,0.61,9.04,9.04,9.0
ARI,2021,ARI,ARI,Team Level,all,28,0.39,0.45,0.45,101629.0,712.24,54.88,47.45,166.5,23.34,410.42,301.42,53.75,54.22,53.11,719.0,285.0,301.0,1305.0,50.0,39.0,4.0,160.0,28.0,312.0,415.0,669.0,954.0,118.0,277.0,731.0,600.0,175.0,197.0,789.0,176.0,39.0,21.82,21.13,11.93,20.0,18.0,12.0,1259.53,1004.0,977.22,105.0,10.21,6.45,6.45,58.63,57.86,57.03,894.06,84.09,62.6,203.61,28.42,499.43,362.85,81.65,85.5,83.04,922.0,319.0,369.0,1610.0,102.0,65.0,13.0,232.0,40.0,373.0,429.0,820.0,1139.0,94.0,238.0,797.0,539.0,188.0,218.0,916.0,251.0,74.0,26.53,30.32,27.23,37.0,29.0,36.0,1669.02,1241.0,1276.75,100.0,13.79,13.78,13.78,84.09,85.39,83.99
ARI,2021,ARI,ARI,Team Level,5on5,28,0.44,0.46,0.47,82886.0,587.01,42.25,37.71,141.18,19.0,337.16,249.69,41.4,41.59,40.76,588.0,239.0,249.0,1076.0,39.0,30.0,3.0,136.0,27.0,260.0,335.0,549.0,788.0,105.0,251.0,559.0,555.0,151.0,167.0,655.0,146.0,26.0,17.83,17.36,7.06,16.0,17.0,6.0,1030.53,827.0,800.22,89.0,7.71,5.37,5.37,44.59,43.82,43.22,682.08,53.91,45.15,162.01,21.58,380.05,282.3,52.28,55.32,53.67,716.0,229.0,299.0,1244.0,65.0,48.0,9.0,194.0,34.0,273.0,331.0,651.0,880.0,85.0,220.0,616.0,507.0,158.0,186.0,714.0,190.0,41.0,19.99,22.64,11.28,26.0,26.0,13.0,1303.02,945.0,980.75,87.0,9.32,10.25,10.25,52.98,54.28,53.45
ARI,2021,ARI,ARI,Team Level,4on5,28,0.08,0.1,0.11,8251.0,18.94,1.64,0.88,2.49,0.49,5.83,13.67,1.59,1.64,1.59,16.0,9.0,3.0,28.0,1.0,0.0,0.0,3.0,0.0,6.0,15.0,15.0,24.0,4.0,8.0,70.0,20.0,12.0,10.0,18.0,5.0,2.0,0.43,0.58,0.62,1.0,0.0,0.0,28.0,25.0,25.0,8.0,0.21,0.0,0.0,1.84,1.84,1.78,151.06,19.59,13.98,30.82,4.88,93.4,49.33,18.84,19.59,18.84,148.0,64.0,53.0,265.0,26.0,14.0,4.0,27.0,3.0,74.0,68.0,122.0,186.0,4.0,8.0,80.0,7.0,4.0,15.0,149.0,41.0,22.0,4.55,4.99,10.05,6.0,3.0,17.0,265.0,212.0,212.0,0.0,3.55,2.92,2.92,20.21,20.21,19.67
ARI,2021,ARI,ARI,Team Level,5on4,28,0.84,0.82,0.79,6671.0,75.53,8.47,6.58,16.76,2.82,49.63,24.75,8.28,8.47,8.28,80.0,29.0,33.0,142.0,8.0,8.0,1.0,16.0,1.0,33.0,43.0,72.0,101.0,6.0,12.0,67.0,8.0,4.0,13.0,83.0,15.0,11.0,2.19,2.02,4.25,2.0,0.0,6.0,142.0,109.0,109.0,6.0,1.66,0.95,0.95,9.18,9.18,9.06,21.13,1.63,1.02,3.05,0.62,6.78,15.9,1.63,1.63,1.63,24.0,5.0,3.0,32.0,2.0,0.0,0.0,4.0,1.0,8.0,14.0,22.0,27.0,4.0,8.0,53.0,19.0,16.0,11.0,23.0,6.0,0.0,0.76,0.87,0.0,2.0,0.0,0.0,32.0,29.0,29.0,10.0,0.24,0.0,0.0,1.86,1.86,1.86
VAN,2021,VAN,VAN,Team Level,other,31,0.51,0.6,0.59,4680.0,80.32,16.44,5.82,14.37,2.69,42.26,26.42,15.82,16.44,15.82,91.0,17.0,35.0,143.0,12.0,11.0,3.0,17.0,4.0,33.0,31.0,79.0,96.0,4.0,8.0,58.0,12.0,8.0,7.0,55.0,32.0,21.0,2.35,3.86,10.23,3.0,2.0,7.0,143.0,108.0,108.0,2.0,1.64,3.34,3.34,14.75,14.75,14.29,54.16,15.56,3.46,8.66,1.81,26.77,18.73,13.59,15.56,13.59,54.0,21.0,19.0,94.0,16.0,2.0,1.0,4.0,1.0,29.0,23.0,38.0,59.0,3.0,6.0,58.0,15.0,3.0,6.0,32.0,21.0,22.0,0.96,2.49,12.1,2.0,2.0,12.0,94.0,75.0,75.0,4.0,1.08,0.47,0.47,16.17,16.17,14.22
VAN,2021,VAN,VAN,Team Level,all,31,0.48,0.51,0.51,113174.0,966.93,90.37,66.48,223.21,32.35,557.92,395.65,87.18,90.0,86.82,1032.0,334.0,487.0,1853.0,78.0,67.0,12.0,248.0,40.0,433.0,500.0,954.0,1288.0,110.0,247.0,909.0,662.0,187.0,229.0,1050.0,232.0,84.0,30.71,28.05,31.62,32.0,21.0,25.0,1837.63,1366.0,1356.96,137.0,14.78,17.2,17.2,87.95,87.54,85.55,928.64,96.05,64.39,210.16,30.6,522.51,380.28,91.09,96.69,91.73,993.0,311.0,444.0,1748.0,89.0,76.0,14.0,245.0,26.0,420.0,448.0,904.0,1215.0,121.0,255.0,863.0,682.0,186.0,210.0,956.0,246.0,102.0,26.97,29.53,39.55,24.0,26.0,39.0,1769.1,1304.0,1316.13,117.0,14.29,16.7,16.7,93.64,94.2,90.45
VAN,2021,VAN,VAN,Team Level,5on5,31,0.49,0.51,0.51,91155.0,723.41,55.62,46.88,175.44,24.22,417.73,306.12,53.84,55.24,53.49,770.0,256.0,381.0,1407.0,48.0,47.0,7.0,194.0,27.0,322.0,388.0,722.0,978.0,98.0,223.0,684.0,613.0,150.0,191.0,819.0,165.0,42.0,23.57,20.01,12.04,24.0,15.0,9.0,1391.63,1026.0,1016.96,124.0,9.6,10.64,10.64,54.58,54.17,53.34,712.28,58.6,47.75,170.04,23.59,404.25,300.76,56.73,59.24,57.37,765.0,240.0,361.0,1366.0,46.0,57.0,7.0,209.0,20.0,313.0,360.0,719.0,959.0,106.0,227.0,648.0,633.0,159.0,176.0,771.0,185.0,49.0,22.35,22.29,13.95,20.0,18.0,8.0,1387.1,1005.0,1017.13,102.0,9.84,11.76,11.76,56.68,57.25,56.3
VAN,2021,VAN,VAN,Team Level,4on5,31,0.08,0.11,0.13,7846.0,20.3,1.71,1.06,2.92,0.61,6.91,14.79,1.69,1.71,1.69,20.0,8.0,3.0,31.0,0.0,1.0,0.0,2.0,0.0,5.0,20.0,20.0,28.0,6.0,12.0,62.0,28.0,23.0,11.0,23.0,3.0,2.0,0.61,0.48,0.61,0.0,0.0,0.0,31.0,28.0,28.0,11.0,0.25,0.36,0.36,1.59,1.59,1.58,136.46,19.66,11.91,27.84,4.47,82.84,42.28,18.53,19.66,18.53,142.0,47.0,62.0,251.0,25.0,17.0,6.0,27.0,5.0,72.0,43.0,117.0,164.0,8.0,14.0,88.0,6.0,6.0,18.0,127.0,35.0,27.0,3.02,4.18,12.46,1.0,5.0,19.0,251.0,189.0,189.0,2.0,3.07,4.47,4.47,18.26,18.26,17.41
VAN,2021,VAN,VAN,Team Level,5on4,31,0.88,0.88,0.85,9493.0,142.9,16.61,12.72,30.49,4.83,91.02,48.33,15.83,16.61,15.83,151.0,53.0,68.0,272.0,18.0,8.0,2.0,35.0,9.0,73.0,61.0,133.0,186.0,2.0,4.0,105.0,9.0,6.0,20.0,153.0,32.0,19.0,4.18,3.69,8.73,5.0,4.0,9.0,272.0,204.0,204.0,0.0,3.28,2.86,2.86,17.03,17.03,16.33,25.74,2.24,1.26,3.63,0.73,8.64,18.51,2.23,2.24,2.23,32.0,3.0,2.0,37.0,2.0,0.0,0.0,5.0,0.0,6.0,22.0,30.0,33.0,4.0,8.0,69.0,28.0,18.0,10.0,26.0,5.0,4.0,0.64,0.56,1.03,1.0,1.0,0.0,37.0,35.0,35.0,9.0,0.29,0.0,0.0,2.53,2.53,2.51
PIT,2021,PIT,PIT,Team Level,other,28,0.5,0.49,0.5,3218.0,54.61,12.21,3.84,9.14,1.81,29.41,19.59,11.98,12.21,11.98,58.0,18.0,15.0,91.0,14.0,3.0,2.0,6.0,2.0,19.0,32.0,44.0,62.0,3.0,6.0,46.0,16.0,14.0,14.0,41.0,19.0,16.0,1.87,2.25,8.08,3.0,1.0,10.0,91.0,76.0,76.0,6.0,1.12,0.76,0.76,12.56,12.56,12.42,56.98,12.35,4.11,9.87,1.69,30.04,18.96,12.17,12.35,12.17,54.0,23.0,17.0,94.0,14.0,1.0,0.0,10.0,4.0,25.0,23.0,40.0,63.0,6.0,12.0,31.0,13.0,10.0,6.0,38.0,24.0,15.0,1.54,2.86,7.94,3.0,2.0,9.0,94.0,77.0,77.0,3.0,1.17,0.33,0.33,13.19,13.19,13.04
PIT,2021,PIT,PIT,Team Level,all,28,0.54,0.52,0.53,102511.0,925.76,90.35,65.07,205.03,29.69,519.74,378.13,86.2,91.69,87.49,981.0,307.0,373.0,1661.0,84.0,68.0,10.0,203.0,29.0,413.0,491.0,897.0,1204.0,81.0,173.0,807.0,735.0,202.0,220.0,939.0,266.0,83.0,28.61,31.96,29.77,27.0,33.0,24.0,1693.63,1288.0,1310.8,119.0,14.26,15.6,15.6,89.01,90.35,88.63,819.72,75.52,55.51,188.69,27.12,452.55,337.6,72.86,75.21,72.58,851.0,286.0,379.0,1516.0,68.0,55.0,2.0,195.0,32.0,358.0,429.0,783.0,1069.0,90.0,191.0,744.0,753.0,202.0,210.0,853.0,214.0,70.0,24.46,25.71,25.36,26.0,25.0,17.0,1498.41,1137.0,1127.09,121.0,12.16,11.1,11.1,76.57,76.5,74.81
PIT,2021,PIT,PIT,Team Level,5on5,28,0.54,0.52,0.53,85585.0,741.33,61.07,50.15,172.13,23.73,415.59,309.32,58.75,62.42,60.04,787.0,245.0,302.0,1334.0,61.0,56.0,7.0,169.0,19.0,337.0,390.0,726.0,971.0,72.0,155.0,624.0,684.0,163.0,174.0,787.0,193.0,52.0,23.55,23.11,14.41,23.0,28.0,10.0,1366.63,1032.0,1054.8,101.0,10.33,11.49,11.49,59.91,61.26,60.09,654.91,52.19,42.59,156.79,21.71,361.43,273.29,50.99,51.87,50.71,692.0,216.0,322.0,1230.0,47.0,45.0,2.0,163.0,23.0,283.0,347.0,645.0,861.0,78.0,165.0,588.0,703.0,167.0,176.0,697.0,166.0,45.0,19.98,19.78,12.43,20.0,21.0,6.0,1212.41,908.0,898.09,105.0,8.76,9.12,9.12,51.83,51.76,51.1
PIT,2021,PIT,PIT,Team Level,4on5,28,0.16,0.16,0.17,6754.0,18.39,1.73,0.91,2.39,0.51,5.92,13.54,1.71,1.73,1.71,22.0,3.0,4.0,29.0,0.0,0.0,0.0,4.0,3.0,1.0,17.0,22.0,25.0,1.0,2.0,60.0,26.0,16.0,12.0,18.0,5.0,2.0,0.52,0.71,0.49,0.0,0.0,0.0,29.0,25.0,25.0,11.0,0.21,0.0,0.0,1.94,1.94,1.92,84.92,8.99,7.75,19.19,3.12,54.12,28.83,7.76,8.99,7.76,81.0,41.0,36.0,158.0,5.0,9.0,0.0,18.0,5.0,45.0,40.0,76.0,117.0,2.0,4.0,62.0,9.0,7.0,17.0,98.0,14.0,10.0,2.37,1.63,4.99,2.0,1.0,2.0,158.0,122.0,122.0,2.0,1.98,1.65,1.65,9.32,9.32,8.49
PIT,2021,PIT,PIT,Team Level,5on4,28,0.88,0.86,0.84,6954.0,111.43,15.34,10.17,21.36,3.64,68.82,35.68,13.76,15.34,13.76,114.0,41.0,52.0,207.0,9.0,9.0,1.0,24.0,5.0,56.0,52.0,105.0,146.0,5.0,10.0,77.0,9.0,9.0,20.0,93.0,49.0,13.0,2.66,5.9,6.78,1.0,4.0,4.0,207.0,155.0,155.0,1.0,2.6,3.34,3.34,14.6,14.6,14.19,22.91,2.0,1.06,2.85,0.61,6.96,16.52,1.95,2.0,1.95,24.0,6.0,4.0,34.0,2.0,0.0,0.0,4.0,0.0,5.0,19.0,22.0,28.0,4.0,10.0,63.0,28.0,18.0,11.0,20.0,10.0,0.0,0.57,1.43,0.0,1.0,1.0,0.0,34.0,30.0,30.0,11.0,0.25,0.0,0.0,2.25,2.25,2.18
EDM,2021,EDM,EDM,Team Level,other,28,0.65,0.5,0.48,3812.0,46.76,13.03,3.34,6.79,1.33,23.92,13.58,12.71,13.03,12.71,40.0,22.0,21.0,83.0,13.0,1.0,1.0,3.0,1.0,29.0,15.0,27.0,49.0,1.0,2.0,47.0,14.0,11.0,12.0,27.0,19.0,16.0,1.1,2.11,9.82,0.0,2.0,11.0,83.0,62.0,62.0,7.0,0.93,0.72,0.72,13.24,13.24,12.94,46.9,6.98,3.37,8.84,1.72,27.79,17.3,6.78,6.98,6.78,53.0,13.0,16.0,82.0,6.0,2.0,0.0,6.0,4.0,25.0,23.0,47.0,60.0,3.0,6.0,43.0,12.0,7.0,11.0,40.0,20.0,6.0,1.52,2.48,2.98,1.0,2.0,3.0,82.0,66.0,66.0,4.0,0.98,0.3,0.3,7.66,7.66,7.44
EDM,2021,EDM,EDM,Team Level,all,28,0.53,0.51,0.5,101607.0,893.94,95.93,63.09,196.02,28.46,485.58,357.93,92.75,95.88,92.71,916.0,311.0,400.0,1627.0,94.0,63.0,14.0,202.0,32.0,420.0,416.0,822.0,1133.0,88.0,189.0,848.0,602.0,202.0,288.0,855.0,279.0,93.0,26.6,33.25,36.08,21.0,33.0,40.0,1630.52,1227.0,1226.4,166.0,13.96,14.66,14.66,95.22,95.12,92.96,889.97,83.84,62.25,202.47,29.12,499.55,355.78,81.14,84.76,82.05,938.0,295.0,342.0,1575.0,87.0,67.0,13.0,186.0,28.0,403.0,462.0,851.0,1146.0,96.0,198.0,782.0,655.0,209.0,305.0,901.0,254.0,78.0,28.17,30.45,25.21,35.0,23.0,29.0,1580.73,1233.0,1241.22,194.0,13.82,13.27,13.27,84.39,85.38,83.56
EDM,2021,EDM,EDM,Team Level,5on5,28,0.49,0.5,0.49,82045.0,674.88,58.26,45.33,158.48,21.64,371.59,276.71,56.52,58.22,56.48,691.0,241.0,327.0,1259.0,53.0,51.0,11.0,169.0,22.0,304.0,333.0,638.0,879.0,74.0,161.0,646.0,558.0,165.0,236.0,693.0,186.0,53.0,21.28,22.32,14.66,13.0,24.0,16.0,1262.52,932.0,931.4,137.0,9.39,10.9,10.9,56.75,56.64,55.74,697.38,60.52,46.16,164.04,22.43,384.43,285.4,58.77,61.45,59.68,736.0,227.0,279.0,1242.0,65.0,51.0,9.0,145.0,18.0,309.0,375.0,671.0,898.0,82.0,170.0,593.0,609.0,171.0,249.0,715.0,195.0,53.0,23.11,23.29,14.12,30.0,19.0,16.0,1247.73,963.0,971.22,171.0,9.58,8.87,8.87,61.23,62.22,61.23
EDM,2021,EDM,EDM,Team Level,4on5,28,0.17,0.18,0.2,8333.0,34.13,2.98,1.49,4.52,1.03,10.59,25.39,2.97,2.98,2.97,40.0,6.0,2.0,48.0,4.0,0.0,0.0,9.0,1.0,8.0,24.0,36.0,42.0,4.0,8.0,65.0,17.0,20.0,21.0,30.0,16.0,0.0,0.99,1.99,0.0,4.0,0.0,0.0,48.0,46.0,46.0,21.0,0.35,0.0,0.0,3.32,3.32,3.31,128.5,14.4,11.78,27.39,4.46,81.71,41.25,13.7,14.4,13.7,132.0,49.0,45.0,226.0,15.0,13.0,4.0,34.0,6.0,64.0,49.0,117.0,166.0,8.0,16.0,91.0,6.0,13.0,32.0,133.0,31.0,17.0,3.17,3.6,7.64,4.0,1.0,10.0,226.0,181.0,181.0,6.0,3.04,3.88,3.88,13.57,13.57,12.99
EDM,2021,EDM,EDM,Team Level,5on4,28,0.92,0.9,0.89,7417.0,138.15,21.66,12.93,26.23,4.45,79.48,42.25,20.54,21.66,20.54,145.0,42.0,50.0,237.0,24.0,11.0,2.0,21.0,8.0,79.0,44.0,121.0,163.0,9.0,18.0,90.0,13.0,6.0,19.0,105.0,58.0,24.0,3.23,6.83,11.6,4.0,7.0,13.0,237.0,187.0,187.0,1.0,3.3,3.05,3.05,21.91,21.91,20.97,17.19,1.93,0.94,2.19,0.51,5.61,11.82,1.88,1.93,1.88,17.0,6.0,2.0,25.0,1.0,1.0,0.0,1.0,0.0,5.0,15.0,16.0,22.0,3.0,6.0,55.0,28.0,18.0,13.0,13.0,8.0,2.0,0.38,1.08,0.47,0.0,1.0,0.0,25.0,23.0,23.0,13.0,0.22,0.22,0.22,1.93,1.93,1.9
PHI,2021,PHI,PHI,Team Level,other,28,0.42,0.49,0.5,3392.0,48.86,8.45,3.14,9.27,1.56,23.93,19.65,8.16,8.45,8.16,49.0,17.0,18.0,84.0,9.0,3.0,2.0,13.0,2.0,15.0,24.0,40.0,57.0,1.0,2.0,53.0,12.0,3.0,5.0,37.0,16.0,13.0,1.43,2.13,4.89,3.0,1.0,5.0,84.0,66.0,66.0,2.0,0.87,0.72,0.72,8.59,8.59,8.43,48.95,11.8,3.36,8.09,1.51,24.46,17.77,11.53,11.8,11.53,54.0,13.0,20.0,87.0,13.0,1.0,0.0,8.0,2.0,18.0,25.0,41.0,54.0,4.0,8.0,38.0,9.0,7.0,15.0,35.0,18.0,14.0,1.4,2.11,8.29,1.0,3.0,9.0,87.0,67.0,67.0,7.0,0.89,0.23,0.23,12.46,12.46,12.18
PHI,2021,PHI,PHI,Team Level,all,28,0.44,0.48,0.48,102018.0,866.16,77.76,58.07,199.83,28.22,467.59,357.55,75.43,77.8,75.48,877.0,312.0,380.0,1569.0,73.0,66.0,13.0,198.0,30.0,366.0,456.0,804.0,1116.0,104.0,223.0,879.0,618.0,176.0,243.0,879.0,229.0,81.0,24.41,27.4,25.95,17.0,28.0,28.0,1561.09,1189.0,1183.97,160.0,12.68,12.28,12.28,78.16,78.26,76.72,949.13,97.56,66.21,213.18,30.33,516.19,378.53,94.15,98.26,94.81,972.0,330.0,408.0,1710.0,89.0,80.0,16.0,222.0,40.0,412.0,459.0,883.0,1213.0,93.0,202.0,754.0,627.0,207.0,263.0,903.0,300.0,99.0,26.27,36.26,35.03,29.0,29.0,31.0,1725.16,1302.0,1312.11,151.0,14.5,17.96,17.96,94.12,94.58,92.59
PHI,2021,PHI,PHI,Team Level,5on5,28,0.44,0.48,0.48,81726.0,682.47,53.96,43.75,165.71,22.59,367.58,283.41,52.48,54.01,52.53,696.0,241.0,309.0,1246.0,48.0,55.0,10.0,156.0,26.0,290.0,362.0,648.0,889.0,98.0,211.0,663.0,579.0,141.0,198.0,714.0,175.0,48.0,20.19,20.89,12.89,13.0,21.0,14.0,1238.09,937.0,931.97,133.0,9.02,9.64,9.64,53.35,53.45,52.69,753.38,68.51,49.81,175.61,23.81,407.29,306.97,66.05,69.21,66.72,765.0,267.0,330.0,1362.0,59.0,63.0,13.0,187.0,31.0,325.0,367.0,706.0,973.0,81.0,180.0,578.0,590.0,176.0,207.0,728.0,238.0,66.0,20.93,28.85,18.73,24.0,22.0,13.0,1377.16,1032.0,1042.11,132.0,10.31,14.82,14.82,64.0,64.47,63.25
PHI,2021,PHI,PHI,Team Level,4on5,28,0.18,0.14,0.17,9000.0,28.54,3.37,1.35,3.54,0.77,8.5,19.47,3.36,3.37,3.36,29.0,8.0,2.0,39.0,5.0,0.0,0.0,1.0,0.0,3.0,28.0,24.0,32.0,1.0,2.0,78.0,22.0,27.0,22.0,24.0,7.0,6.0,0.8,0.81,1.76,0.0,3.0,2.0,39.0,37.0,37.0,21.0,0.31,0.0,0.0,3.68,3.68,3.67,128.36,14.87,11.94,26.98,4.44,78.17,40.6,14.23,14.87,14.23,131.0,46.0,55.0,232.0,14.0,14.0,2.0,26.0,6.0,64.0,53.0,117.0,163.0,7.0,12.0,86.0,9.0,7.0,29.0,122.0,39.0,16.0,3.42,4.67,6.78,1.0,4.0,9.0,232.0,177.0,177.0,1.0,3.06,2.53,2.53,15.39,15.39,14.92
PHI,2021,PHI,PHI,Team Level,5on4,28,0.83,0.87,0.85,7900.0,106.29,11.97,9.83,21.3,3.29,67.58,35.02,11.43,11.97,11.43,103.0,46.0,51.0,200.0,11.0,8.0,1.0,28.0,2.0,58.0,42.0,92.0,138.0,4.0,8.0,85.0,5.0,5.0,18.0,104.0,31.0,14.0,2.0,3.57,6.41,1.0,3.0,7.0,200.0,149.0,149.0,4.0,2.48,1.92,1.92,12.53,12.53,11.94,18.44,2.39,1.1,2.49,0.57,6.27,13.19,2.33,2.39,2.33,22.0,4.0,3.0,29.0,3.0,2.0,1.0,1.0,1.0,5.0,14.0,19.0,23.0,1.0,2.0,52.0,19.0,17.0,12.0,18.0,5.0,3.0,0.52,0.64,1.23,3.0,0.0,0.0,29.0,26.0,26.0,11.0,0.26,0.38,0.38,2.26,2.26,2.25
WPG,2021,WPG,WPG,Team Level,other,28,0.51,0.49,0.47,3081.0,46.57,9.68,3.18,8.85,1.68,22.77,18.84,9.34,9.68,9.34,51.0,14.0,21.0,86.0,8.0,3.0,0.0,6.0,2.0,22.0,24.0,43.0,57.0,3.0,6.0,32.0,18.0,10.0,14.0,32.0,20.0,13.0,1.08,2.55,6.06,2.0,2.0,4.0,86.0,65.0,65.0,11.0,0.9,0.28,0.28,10.3,10.3,9.96,51.88,9.46,3.66,9.84,1.69,28.28,19.06,9.0,9.46,9.0,53.0,19.0,18.0,90.0,7.0,5.0,0.0,10.0,1.0,27.0,22.0,46.0,65.0,1.0,2.0,46.0,12.0,9.0,13.0,41.0,14.0,17.0,1.44,1.43,6.59,0.0,1.0,6.0,90.0,72.0,72.0,6.0,1.08,1.61,1.61,8.94,8.94,8.54
WPG,2021,WPG,WPG,Team Level,all,28,0.49,0.52,0.51,102309.0,911.43,88.23,64.47,209.35,29.77,515.74,371.45,85.37,88.15,85.32,922.0,357.0,389.0,1668.0,83.0,71.0,8.0,228.0,31.0,383.0,483.0,839.0,1196.0,98.0,217.0,770.0,654.0,173.0,300.0,931.0,252.0,96.0,27.29,30.69,30.24,29.0,31.0,23.0,1676.2,1279.0,1280.48,228.0,14.23,13.54,13.54,88.91,88.91,87.08,872.97,92.29,61.83,199.2,28.29,478.42,345.98,87.69,92.93,88.29,880.0,326.0,355.0,1561.0,77.0,81.0,16.0,187.0,20.0,388.0,453.0,803.0,1129.0,101.0,235.0,767.0,566.0,181.0,287.0,857.0,240.0,109.0,25.75,29.54,37.0,19.0,26.0,32.0,1562.59,1206.0,1212.35,213.0,13.78,20.24,20.5,85.57,86.03,83.63
