player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Nate Herbig,28844,G,PIT,10,0,0,25,,,65.8,,,,63.4,,,73.8,0,0,34,0,0,0,0,0,0
DeShon Elliott,28854,S,MIA,3,0,0,17,59.8,,,,,,61.5,,,63.1,0,0,0,13,0,9,0,0,0
Richie James,28991,WR,KC,2,0,0,16,,,,57.4,,,60.5,41.0,,63.1,0,0,0,0,0,7,0,10,0
Michael Pittman Jr.,29049,WR,IND,1,0,0,14,,,,,,,60.0,,,62.1,0,0,0,0,0,1,0,0,0
Joejuan Williams,29113,CB,MIN,5,0,0,18,,,,,,,43.3,,,74.2,0,1,0,0,19,25,0,12,0
Darius Harris,29188,LB,KC,2,0,0,16,,,,,,,72.9,,,69.9,0,0,0,0,7,7,0,13,0
Logan Cooke,29214,P,JAX,10,0,0,15,,,61.9,,,,62.8,,76.9,71.7,0,0,44,0,0,0,39,0,0
Phil Haynes,29244,G,SEA,6,0,0,29,,,62.8,,,,61.8,,,65.2,0,0,27,0,0,0,0,0,0
Andre Dillard,29250,T,TEN,9,0,0,31,,,63.8,,,,62.3,,,68.7,0,0,33,0,0,0,0,0,0
Colton McKivitz,29314,T,SF,10,0,0,28,,,65.2,,,,63.3,,,73.8,0,0,53,0,0,0,0,0,0
David Long Jr.,29367,LB,MIA,10,1,0,17,,,,,,,62.2,,,68.4,1,0,0,0,0,0,30,0,1
Germaine Pratt,29407,LB,CIN,8,0,0,7,60.0,,,,,,61.8,,,68.8,0,0,0,24,0,1,0,3,0
Jeff Wilson Jr.,29413,HB,MIA,1,0,0,17,,,,,,,59.7,,,64.5,0,0,0,0,0,6,0,0,0
Chris Board,29456,LB,NE,10,2,0,19,58.6,,,,,,64.9,,,61.3,1,1,0,48,38,55,50,43,4
Nick Gates,29476,C,WAS,1,0,0,32,,,60.0,,,,60.3,,,63.3,0,0,4,0,0,0,0,0,0
D'Wayne Eskridge,29573,WR,SEA,3,0,0,29,,,,55.7,,,29.7,,,25.6,0,1,0,0,9,17,6,5,0
Jason Sanders,29578,K,MIA,10,0,0,17,,65.5,,,81.1,,60.7,,,63.0,0,0,51,0,48,0,0,0,0
Wesley French,29608,C,IND,8,0,0,14,,,61.6,,,,61.6,,,65.9,0,0,38,0,0,0,0,0,0
Logan Wilson,29623,LB,CIN,10,0,0,7,60.0,,,,,,61.5,,,65.0,0,0,0,42,0,1,0,3,0
Austin Schlottmann,30097,C,MIN,2,0,0,18,,,28.7,,,,28.5,,,67.4,0,0,8,0,0,0,0,0,0
Ty Summers,30242,LB,NO,8,0,0,20,60.0,,,,,,65.0,,,77.8,0,0,0,6,40,38,41,40,1
Andrew Van Ginkel,30267,ED,MIA,10,0,0,17,60.0,,,,,,54.6,,,74.0,1,0,0,10,38,10,30,11,0
Jacob Bobenmoyer,30352,LS,LV,11,1,0,23,,,71.5,,,47.9,69.3,,,67.2,1,0,40,0,0,0,43,0,1
Dillon Radunz,30551,G,TEN,9,0,0,31,,,64.0,,,,62.6,,,69.0,0,0,32,0,0,0,0,0,0
Cordell Volson,30614,G,CIN,10,0,0,7,,,61.9,,,,61.7,,,66.3,0,0,42,0,0,0,0,0,0
Jabril Cox,30669,LB,WAS,4,0,0,32,,,,,,,55.3,,,72.8,1,0,0,0,22,24,15,18,0
T.J. Edwards,30737,LB,CHI,11,2,0,6,59.7,,,,,,66.3,,,69.0,0,0,0,8,0,2,36,11,1
Will Dissly,30762,TE,SEA,9,0,0,29,,,64.3,,,,65.0,,,69.5,0,0,40,0,0,39,12,0,0
Kevin Rader,30887,TE,TEN,7,2,0,31,,,60.0,,,,64.4,,,74.1,2,0,6,0,30,31,28,21,2
Dee Delaney,31078,CB,TB,10,0,0,30,59.7,,,,,,48.6,,,70.8,0,1,0,9,40,7,0,15,0
George Odum,31342,S,SF,10,1,0,28,59.6,,,,,,60.7,,,50.1,0,2,0,29,56,37,27,33,9
Khalen Saunders,31534,DI,NO,1,0,0,20,59.8,,,,,,60.0,,,63.1,0,0,0,1,0,0,0,0,0
Mike Boone,31615,HB,HST,8,0,0,13,,,,56.6,,,67.6,,,65.8,0,0,0,0,21,23,0,0,2
Derrick Gore,32342,HB,WAS,3,1,0,32,,,,,,,67.8,,,67.2,0,0,0,0,10,16,8,4,0
Jakob Johnson,32565,FB,LV,8,0,0,23,,,,,,,76.5,,,70.5,0,0,0,0,0,42,25,7,2
Abdullah Anderson,32708,DI,WAS,6,0,0,32,58.9,,,,,,60.6,,,69.5,0,0,0,33,0,0,0,4,0
Britain Covey,32933,WR,PHI,10,0,0,24,,,,62.9,,,60.6,66.0,,64.8,0,0,0,0,0,5,0,38,0
Dane Jackson,32989,CB,BUF,7,0,0,4,60.0,,,,,,65.2,,,76.1,0,0,0,2,26,11,0,12,2
Tommy Townsend,33007,P,KC,10,1,0,16,,,61.8,,60.0,,63.3,,66.3,71.8,0,0,43,0,1,0,35,0,0
Tyler Bass,33010,K,BUF,11,0,0,4,,69.5,,,64.0,,60.8,,,63.2,0,0,51,0,62,0,0,0,1
Chase McLaughlin,33285,K,TB,10,0,0,30,,90.6,,,,,60.3,,,61.7,0,1,37,0,0,0,0,0,0
Cam Gill,33560,LB,TB,9,2,0,30,60.0,,,,,,64.8,,,75.4,4,1,0,33,44,41,43,27,2
Robert Rochell,33693,CB,GB,3,0,0,12,,,,,,,65.2,,,74.4,0,0,0,0,15,0,8,6,1
Eric Johnson,33698,DI,IND,9,0,0,14,58.8,,,,,,60.2,,,71.7,0,0,0,46,0,0,0,0,0
Jake Bailey,33963,P,MIA,10,0,0,17,,,62.2,,65.0,,62.9,,75.4,72.3,0,0,51,0,9,0,30,0,0
Matt Ammendola,34039,K,HST,2,0,0,13,,65.5,,,60.6,,60.2,,,61.9,0,0,10,0,10,0,0,0,0
Mike Hughes,34057,CB,ATL,9,0,0,2,60.0,,,56.8,,,61.5,66.6,,66.2,0,0,0,1,24,12,0,34,0
Kendall Sheffield,34105,CB,SF,3,0,0,28,60.1,,,,,,60.2,,,75.3,0,0,0,4,17,7,8,9,1
Kris Boyd,34222,CB,ARZ,4,1,0,1,,,,,,,52.4,,,24.8,1,2,0,0,20,20,12,11,1
Darnell Savage,34247,S,GB,6,0,0,12,59.5,,,,,,60.8,,,66.5,0,0,0,23,22,1,0,5,1
Jacob Harris,34255,WR,JAX,2,0,0,15,,,,,,,62.0,,,73.7,0,0,0,0,4,9,5,7,0
Zayne Anderson,34622,S,GB,3,1,0,12,,,,,,,65.5,,,69.4,1,0,0,0,15,13,4,1,2
Zack Baun,34632,LB,NO,10,0,0,20,60.0,,,,,,78.9,,,78.7,0,0,0,40,51,49,50,46,0
Johnathan Abram,34646,S,NO,3,0,0,20,59.8,,,,,,47.0,,,67.9,0,0,0,3,11,9,7,6,0
Brandon Parker,34693,T,LV,2,0,0,23,,,60.0,,,,60.5,,,63.7,0,0,7,0,0,0,0,0,0
Ross Matiscik,34710,LS,JAX,10,0,0,15,,,84.3,,,60.9,92.2,,,66.7,2,0,44,0,0,0,39,0,4
Jack Fox,34735,P,DET,10,0,0,11,,,62.0,,67.6,,62.8,,68.1,70.5,0,0,47,0,49,0,30,0,0
Akeem Davis-Gaither,34788,LB,CIN,6,1,0,7,59.9,,,,,,65.8,,,47.0,2,1,0,17,28,32,31,25,1
Daniel Brunskill,34807,G,TEN,8,0,0,31,,,62.6,,,,61.3,,,60.9,0,0,31,0,0,0,0,0,0
Lawrence Cager,34914,TE,NYG,8,0,1,21,,,,,,,59.1,,,71.2,0,1,0,0,28,44,20,10,0
Jamel Dean,34918,CB,TB,7,0,0,30,,,,,,,59.9,,,70.4,0,0,0,0,25,0,0,5,0
Alec Ingold,34934,FB,MIA,10,0,0,17,,,,,,,47.7,,,68.0,1,0,0,0,0,37,30,0,0
David Wells,34985,TE,TB,4,0,0,30,,,,,,,60.9,,,71.0,0,0,0,0,0,17,4,1,0
Kirk Merritt,35096,WR,NO,1,0,0,20,,,,,,,72.8,,,65.4,0,0,0,0,0,6,0,0,0
Damien Harris,35134,HB,BUF,6,0,0,4,,,,60.3,,,55.4,,,66.2,0,0,0,0,0,23,4,7,0
Tae Hayes,35173,CB,NYJ,1,0,0,22,,,,,,,60.3,,,70.1,0,0,0,0,5,0,2,3,0
Liam McCullough,35213,LS,ATL,10,0,0,2,,,82.2,,,48.0,57.4,,,67.1,1,0,37,0,0,0,44,0,1
Trevis Gipson,35241,ED,TEN,5,0,0,31,59.4,,,,,,65.9,,,70.1,0,0,0,13,5,0,1,8,0
Michael Dickson,35381,P,SEA,10,0,0,29,,,62.0,,,,62.9,,67.8,71.9,0,0,47,0,0,0,41,0,0
Blake Cashman,35413,LB,HST,8,1,0,13,60.0,,,,,,67.0,,,70.5,0,0,0,5,10,21,32,4,1
Blake Ferguson,35517,LS,MIA,10,0,0,17,,,81.0,,,29.7,56.3,,,66.2,0,0,51,0,0,0,30,0,0
Adam Prentice,35639,FB,NO,6,1,1,20,,,,,,,60.9,,,69.6,0,1,0,0,0,28,32,2,0
David Edwards,35941,G,BUF,11,0,0,4,,,62.1,,,,61.8,,,66.5,0,0,51,0,0,0,0,0,0
Tanner Muse,35997,LB,LAC,10,0,0,27,59.9,,,,,,64.7,,,75.8,1,0,0,38,51,44,38,27,0
Darrell Taylor,36001,ED,SEA,10,0,0,29,59.4,,,,,,59.7,,,64.1,0,0,0,40,0,0,0,0,0
AJ Cole,36038,P,LV,11,0,0,23,,,61.7,,,,62.7,,89.8,71.0,0,2,40,0,0,0,43,0,0
Austin Bryant,36248,ED,SF,1,0,0,28,60.0,,,,,,60.0,,,62.8,0,0,0,2,0,0,0,0,0
Jon Runyan,36661,G,GB,9,0,0,12,,,64.7,,,,62.2,,,62.6,0,0,32,0,0,0,0,0,0
Albert Huggins,36862,DI,ATL,5,0,0,2,58.4,,,,,,58.7,,,67.9,0,0,0,19,0,0,0,0,0
Jonah Jackson,37070,G,DET,6,0,0,11,,,65.0,,,,63.1,,,72.9,0,0,27,0,0,0,0,0,0
Shy Tuttle,37279,DI,CAR,10,0,0,5,58.0,,,,,,59.8,,,72.5,0,0,0,46,0,0,0,7,0
Erik McCoy,37347,C,NO,10,0,0,20,,,64.2,,,,61.9,,,62.0,0,0,43,0,0,0,0,0,0
Troy Reeder,38268,LB,LA,10,2,0,26,,,,,,,71.3,,,35.8,0,1,0,0,48,47,39,25,2
Juwann Winfree,38275,WR,IND,7,0,0,14,,,,,,,48.8,,,75.8,1,0,0,0,13,21,15,20,0
Camryn Bynum,38408,S,MIN,11,0,0,18,59.3,,,,,,59.6,,,63.9,0,0,0,47,0,0,0,0,0
Cameron Goode,38410,ED,MIA,10,0,0,17,60.0,,,,,,72.5,,,76.5,1,0,0,23,57,47,22,27,4
Casey Toohill,38472,ED,WAS,8,0,0,32,60.0,,,,,,70.0,,,73.9,0,0,0,37,29,43,38,14,2
Matthew Adams,38526,LB,CLV,10,1,0,8,59.7,,,,,,82.6,,,82.1,1,0,0,34,53,41,52,68,4
Jake Curhan,38549,T,SEA,9,0,0,29,,,61.8,,,,61.6,,,66.0,0,0,42,0,0,0,0,0,0
Michael Deiter,38554,C,HST,6,0,0,13,,,62.4,,,,61.6,,,64.3,0,0,26,0,0,0,0,0,0
Folorunso Fatukasi,38558,DI,JAX,5,0,0,15,59.9,,,,,,62.8,,,68.5,0,0,0,1,0,0,0,4,0
Maurice Hurst,38563,DI,CLV,9,0,0,8,59.5,,,,,,61.4,,,68.6,0,0,0,33,0,0,0,3,0
Eric Wilson,38587,LB,GB,10,2,0,12,59.7,,,,,,70.2,,,42.1,1,1,0,13,45,50,42,32,3
Evan Brown,38709,C,SEA,3,0,0,29,,,61.8,,,,61.6,,,66.6,0,0,10,0,0,0,0,0,0
JK Scott,38809,P,LAC,10,0,0,27,,,62.0,,,,62.9,,68.8,71.8,0,0,46,0,0,0,41,0,0
Mitchell Fraboni,38930,LS,DEN,10,1,0,10,,,72.4,,,51.7,88.9,,,66.8,1,0,42,0,0,0,41,0,2
Justin Skule,38951,T,TB,10,0,0,30,,,21.9,,,,28.0,,,65.8,0,0,37,0,0,0,0,0,0
Curtis Bolton,39043,LB,LV,7,0,0,23,59.8,,,,,,65.5,,,43.5,0,1,0,14,26,30,26,17,2
Joey Slye,39235,K,WAS,11,0,0,32,,69.5,,,87.7,,60.7,,,63.0,0,0,44,0,51,0,0,0,0
Nick Allegretti,39268,G,KC,10,0,0,16,,,61.8,,,,61.7,,,66.1,0,0,43,0,0,0,0,0,0
Coleman Shelton,39316,C,LA,2,0,0,26,,,60.0,,,,60.7,,,64.0,0,0,10,0,0,0,0,0,0
Will Clapp,39386,C,LAC,6,0,0,27,,,61.2,,,,61.4,,,65.5,0,0,30,0,0,0,0,0,0
Daniel Jones,39395,QB,NYG,1,0,0,21,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Terence Steele,39461,T,DAL,9,0,0,9,,,64.8,,,,63.1,,,73.2,0,0,46,0,0,0,0,0,0
Boston Scott,39462,HB,PHI,8,1,0,24,,,,55.6,,,69.5,,,71.4,0,0,0,1,38,32,0,19,0
Michael Dunn,39676,G,CLV,5,0,0,8,,,62.8,,,,62.2,,,70.6,0,0,14,0,0,0,0,0,0
Cody Ford,39805,T,CIN,10,0,0,7,,,65.5,,,,62.4,,,62.8,0,0,42,0,0,0,0,0,0
Devin Duvernay,40006,WR,BLT,11,0,0,3,,,,58.4,,,79.1,75.6,,69.5,0,0,0,0,9,48,10,56,2
Tershawn Wharton,40292,DI,KC,10,0,0,16,57.4,,,,,,59.1,,,72.6,0,0,0,28,0,0,0,7,0
Chazz Surratt,40313,LB,NYJ,7,0,1,22,,,,,,,70.4,,,31.7,0,1,0,0,33,36,40,32,3
Stephen Sullivan,40411,TE,CAR,4,0,0,5,,,60.0,,,,78.6,,,71.6,1,0,6,0,13,23,11,15,1
Patrick Taylor,40448,HB,GB,4,0,0,12,,,,,,,62.5,,,64.6,0,0,0,0,0,18,13,0,0
Devin Singletary,40485,HB,HST,5,0,0,13,,,,58.4,,,60.2,,,61.9,0,0,0,0,0,17,0,0,0
Tony Jones Jr.,40498,HB,ARZ,4,0,0,1,,,,,,,67.2,,,66.8,0,0,0,0,0,14,0,4,0
Kene Nwangwu,40547,HB,MIN,3,0,0,18,,,,59.0,,,53.3,,,68.9,0,0,0,0,17,14,4,3,0
Velus Jones Jr.,40573,WR,CHI,8,2,0,6,,,,59.7,,,75.1,,,28.8,0,2,0,0,38,44,22,16,2
L'Jarius Sneed,40588,CB,KC,3,0,0,16,,,,,,,51.4,,,70.9,0,0,0,0,0,0,0,4,0
Kylen Granson,40630,TE,IND,8,0,0,14,,,60.0,,,,60.1,,,71.4,1,0,6,0,0,42,35,0,2
Brandon Johnson,40666,WR,DEN,2,0,0,10,,,,,,,56.8,,,67.3,0,0,0,0,0,4,1,0,0
Darrynton Evans,40692,HB,CHI,5,0,0,6,,,,,,,48.5,,,72.1,2,0,0,0,0,24,2,10,0
Rico Dowdle,40693,HB,DAL,10,0,0,9,,,,61.3,,,66.0,,,70.9,0,0,0,0,46,24,0,9,1
Reggie Gilliam,40951,FB,BUF,11,0,0,4,,,63.9,,,,64.1,,,76.5,3,0,51,0,61,46,30,40,3
Alaric Jackson,40972,T,LA,8,0,0,26,,,61.4,,,,61.5,,,65.7,0,0,32,0,0,0,0,0,0
Tommy Kraemer,40976,T,NO,1,0,0,20,,,60.0,,,,60.8,,,66.8,0,0,5,0,0,0,0,0,0
Frank Darby,40988,WR,ATL,1,0,0,2,,,,,,,43.5,,,67.4,0,0,0,0,5,6,1,0,0
Luke Wattenberg,41024,G,DEN,9,0,0,10,,,64.6,,,,62.1,,,62.4,0,0,42,0,0,0,0,0,0
Trystan Colon,41117,G,ARZ,7,0,0,1,,,61.0,,,,61.3,,,65.4,0,0,26,0,0,0,0,0,0
Ryan Neuzil,41123,C,ATL,10,0,0,2,,,65.1,,,,62.3,,,62.7,0,0,37,0,0,0,0,0,0
Tyler Biadasz,41178,C,DAL,8,0,0,9,,,61.8,,,,61.7,,,66.2,0,0,42,0,0,0,0,0,0
Trishton Jackson,41247,WR,MIN,3,0,0,18,,,,,,,62.4,,,65.6,0,0,0,0,1,6,0,2,0
Netane Muti,41339,G,LV,2,0,0,23,,,60.5,,,,61.2,,,66.0,0,0,12,0,0,0,0,0,0
Ko Kieft,41372,TE,TB,10,0,0,30,,,63.0,,,,66.7,,,70.8,1,0,37,0,47,48,46,0,3
Gardner Minshew,41401,QB,IND,1,0,0,14,,,,,,,60.0,,,62.5,0,1,0,0,0,0,0,0,0
Mike Caliendo,41446,G,KC,3,0,0,16,,,62.4,,,,61.5,,,62.0,0,0,14,0,0,0,0,0,0
Ben Powers,41482,G,DEN,9,0,0,10,,,65.5,,,,62.4,,,62.8,0,0,42,0,0,0,0,0,0
Will Fries,41530,G,IND,9,0,0,14,,,64.3,,,,62.7,,,71.0,0,0,41,0,0,0,0,0,0
Brandon Walton,41533,T,TB,4,0,0,30,,,62.7,,,,61.6,,,63.4,0,0,16,0,0,0,0,0,0
Teven Jenkins,41534,G,CHI,6,0,0,6,,,63.6,,,,62.3,,,69.4,0,0,24,0,0,0,0,0,0
Cole Van Lanen,41583,T,JAX,5,0,0,15,,,61.0,,,,61.3,,,65.2,0,0,25,0,0,0,0,0,0
Jimmy Morrissey,41626,G,HST,1,0,0,13,,,60.0,,,,60.7,,,61.3,0,0,6,0,0,0,0,0,0
Jonah Williams,41651,T,CIN,10,0,0,7,,,61.8,,,,61.6,,,66.0,0,0,42,0,0,0,0,0,0
Alohi Gilman,41662,S,LAC,7,0,0,27,59.7,,,,,,60.9,,,65.4,0,0,0,31,17,1,0,4,0
Jawaan Taylor,41665,T,KC,10,0,0,16,,,64.5,,,,62.7,,,69.4,0,0,43,0,0,0,0,0,0
Khalil Herbert,41668,HB,CHI,1,0,0,6,,,,,,,60.0,,,60.0,0,0,0,0,0,1,0,0,0
Ben Cleveland,41696,G,BLT,10,0,0,3,,,24.1,,,,29.6,,,71.0,0,0,54,0,0,0,0,0,0
Landon Dickerson,41712,G,PHI,10,0,0,24,,,67.0,,,,64.1,,,75.5,0,0,50,0,0,0,0,0,0
Connor McGovern,41714,G,BUF,11,0,0,4,,,66.1,,,,62.7,,,62.9,0,0,51,0,0,0,0,0,0
John Simpson,41715,G,BLT,11,0,0,3,,,66.3,,,,62.8,,,63.0,0,0,56,0,0,0,0,0,0
Royce Newman,41746,G,GB,10,0,0,12,,,64.3,,,,62.8,,,72.5,0,0,38,0,0,0,0,0,0
Josh Sills,41748,G,IND,10,0,0,14,,,66.2,,,,63.2,,,68.6,0,0,46,0,0,0,0,0,0
Landon Young,41761,T,NO,7,0,0,20,,,63.0,,,,62.2,,,67.7,0,0,27,0,0,0,0,0,0
Stone Forsythe,41795,T,SEA,10,0,0,29,60.0,,64.7,,,,62.7,,,69.5,0,0,47,1,0,0,0,0,0
Tremayne Anchrum Jr.,41813,G,LA,10,0,0,26,,,64.2,,,,62.6,,,68.7,0,0,43,0,0,0,0,0,0
Liam Eichenberg,41851,C,MIA,8,0,0,17,,,64.3,,,,62.5,,,68.3,0,0,38,0,0,0,0,0,0
Keith Ismael,41878,C,ARZ,7,0,0,1,,,61.5,,,,61.6,,,65.9,0,0,25,0,0,0,0,0,0
Lloyd Cushenberry III,41924,C,DEN,9,0,0,10,,,46.0,,,,54.0,,,61.0,0,0,42,0,0,0,0,0,0
Albert Okwuegbunam,41933,TE,PHI,1,0,0,24,,,,,,,57.9,,,62.2,0,0,0,0,0,5,0,0,0
Ezra Cleveland,41973,G,JAX,8,0,0,15,,,64.7,,,,62.4,,,65.0,0,0,30,0,0,0,0,0,0
Trevon Wesco,42018,TE,TEN,10,0,0,31,,,64.2,,,,67.4,,,68.9,0,1,36,0,0,53,1,0,0
Luke Fortner,42028,C,JAX,8,0,0,15,,,64.7,,,,62.2,,,62.6,0,0,32,0,0,0,0,0,0
Jack Stoll,42058,TE,PHI,10,0,0,24,,,64.5,,,,54.2,,,68.9,2,0,49,0,0,29,31,7,1
Ian Thomas,42130,TE,CAR,6,0,0,5,,,60.0,,,,69.1,,,66.8,0,0,8,0,0,37,7,3,0
Ed Oliver,42200,DI,BUF,3,0,0,4,59.6,,,,,,61.4,,,69.2,0,0,0,1,0,0,0,2,0
Divine Deablo,42208,LB,LV,7,0,0,23,,,,,,,68.4,,,65.2,0,0,0,0,0,2,20,0,1
Greg Dortch,42237,WR,ARZ,10,1,0,1,,,,52.7,,,83.4,71.8,,66.1,0,0,0,0,6,54,3,35,0
Charlie Woerner,42257,TE,SF,10,0,0,28,,,64.6,,,,70.4,,,77.8,0,0,53,0,57,41,31,34,6
Sean McKeon,42266,TE,DAL,7,1,0,9,,,,,,,65.3,,,74.2,0,1,0,0,38,31,21,22,0
John Bates,42275,TE,WAS,11,0,0,32,,,64.3,,,,70.3,,,68.0,0,0,44,0,0,58,3,0,1
Spencer Brown,42296,T,BUF,10,0,0,4,,,64.5,,,,62.9,,,72.7,0,0,41,0,0,0,0,0,0
Chase Claypool,42312,WR,MIA,4,2,0,17,,,,,,,78.4,,,68.4,0,0,0,0,13,14,0,4,0
Bryce Hall,42313,CB,NYJ,8,0,0,22,60.0,,,,,,59.0,,,81.7,0,0,0,32,20,21,17,27,0
Byron Pringle,42345,WR,WAS,11,0,0,32,,,,61.1,,,50.9,,,75.3,0,0,0,0,40,34,3,35,0
Dez Fitzpatrick,42349,WR,PIT,1,0,0,25,,,,,,,61.5,,,67.7,0,0,0,0,0,0,0,3,0
Luke Farrell,42353,TE,JAX,10,0,0,15,,,,,,,68.7,,,73.9,0,0,0,0,0,44,39,0,0
Noah Fant,42388,TE,SEA,1,0,0,29,,,,,,,60.0,,,63.4,0,0,0,0,0,1,0,0,0
Amen Ogbongbemiga,42449,LB,LAC,10,0,0,27,59.5,,,,,,67.2,,,76.1,1,0,0,43,52,49,41,30,2
Isaiah Simmons,42451,LB,NYG,11,1,0,21,,,,,,,58.0,,,28.6,1,2,0,0,35,59,26,32,1
K'Von Wallace,42467,S,TEN,7,0,0,31,,,,,,,68.5,,,72.7,0,0,0,0,26,12,0,16,1
Cameron Dantzler,42472,CB,NO,2,0,0,20,,,,,,,73.3,,,73.0,0,0,0,0,0,0,0,9,0
Devin Harper,42494,LB,CIN,5,0,0,7,,,,,,,64.3,,,26.4,0,2,0,0,31,18,13,15,2
Rashad Weaver,42495,ED,TEN,8,0,0,31,60.0,,,,,,58.6,,,70.0,0,0,0,29,18,1,11,9,1
Shemar Jean-Charles,42496,CB,SF,5,1,0,28,,,,,,,59.4,,,28.5,2,2,0,0,22,14,14,18,2
Keir Thomas,42509,ED,LA,1,0,0,26,,,,,,,63.9,,,68.5,0,0,0,0,4,0,0,4,0
Cam Brown,42516,LB,NYG,10,0,1,21,59.8,,,,,,68.3,,,57.6,2,3,0,36,39,51,61,46,3
Daniel Thomas,42544,S,JAX,10,0,0,15,,,,59.9,,,73.7,,,81.7,1,1,0,0,52,39,38,31,5
Krys Barnes,42548,LB,ARZ,10,1,0,1,59.0,,,,,,69.6,,,74.3,1,0,0,42,23,34,30,25,1
Justin Strnad,42659,LB,DEN,10,0,0,10,59.6,,,,,,60.3,,,40.2,1,1,0,50,51,55,41,23,4
Mecole Hardman Jr.,42683,WR,KC,6,0,0,16,,,,55.8,,,60.4,51.4,,63.6,0,0,0,0,0,15,0,17,0
Chauncey Golston,42718,DI,DAL,10,0,0,9,57.2,,65.2,,,,43.9,,,25.8,0,2,52,32,0,0,9,5,0
Nick Bosa,42741,ED,SF,5,0,0,28,,,,,,,63.6,,,75.3,0,0,0,0,0,0,0,4,0
Osa Odighizuwa,42754,DI,DAL,10,0,0,9,60.0,,,,,,44.8,,,26.3,0,1,0,32,0,0,0,5,0
Chase Lucas,42833,CB,DET,9,1,0,11,59.3,,,,,,55.5,,,64.5,2,1,0,31,50,33,24,30,2
Curtis Robinson,42871,LB,SF,3,0,0,28,60.0,,,,,,66.4,,,70.5,0,0,0,1,17,10,12,14,2
Troy Pride Jr.,42883,CB,LV,1,0,0,23,,,,,,,60.0,,,67.2,0,0,0,0,0,0,0,1,0
Kristian Fulton,42894,CB,TEN,3,0,0,31,60.0,,,,,,60.9,,,69.0,0,0,0,4,0,1,0,2,0
Dicaprio Bootle,42913,CB,CAR,8,0,0,5,59.0,,,,,,49.8,,,43.8,3,1,0,21,20,32,23,26,3
Kiondre Thomas,42937,CB,GB,1,0,0,12,,,,,,,60.4,,,67.9,0,0,0,0,3,7,0,1,0
Jonathon Cooper,43021,ED,DEN,10,1,0,10,59.8,,,,,,63.9,,,68.9,0,0,0,50,0,0,27,1,0
Charvarius Ward,43034,CB,SF,8,0,0,28,60.6,,,,,,62.6,,,74.8,0,0,0,23,0,0,0,4,0
Brandon Jones,43049,S,MIA,9,1,0,17,59.3,,,,,,78.4,,,73.2,0,0,0,41,48,23,0,30,1
McTelvin Agim,43069,DI,IND,1,0,0,14,59.0,,,,,,59.7,,,68.6,0,0,0,6,0,0,0,0,0
Devin White,43089,LB,TB,4,0,0,30,,,,,,,63.8,,,67.8,0,0,0,0,0,0,0,6,0
Jeremy Chinn,43179,S,CAR,6,0,0,5,59.5,,,,,,63.9,,,67.3,0,0,0,22,4,0,18,4,1
Mack Wilson Sr.,43190,LB,NE,10,1,0,19,60.0,,,,,,50.1,,,29.1,1,2,0,1,38,47,48,42,1
Richie Grant,43196,S,ATL,10,0,0,2,59.4,,,,,,65.9,,,75.2,0,0,0,41,0,0,22,47,1
Joe Bachie,43250,ED,CIN,10,0,0,7,,,,,,,63.4,,,79.1,0,0,0,0,47,50,48,33,1
Damar Hamlin,43291,S,BUF,2,0,0,4,,,,,,,52.0,,,69.7,1,0,0,0,13,9,5,8,0
Qwuantrezz Knight,43322,S,ARZ,3,0,0,1,,,,,,,62.5,,,65.8,0,0,0,0,14,0,0,0,0
Myles Bryant,43336,CB,NE,8,0,0,19,60.0,,,59.9,,,62.5,61.5,,71.6,0,0,0,37,0,1,0,3,0
Christian Holmes,43393,CB,WAS,8,0,0,32,59.2,,,,,,64.0,,,67.6,0,2,0,38,34,44,26,30,2
Josh Metellus,43395,S,MIN,11,0,1,18,59.2,,,,,,63.3,,,31.0,0,1,0,39,51,2,15,33,4
Trenton Thompson,43455,S,PIT,2,1,0,25,58.8,,,,,,70.5,,,69.0,0,0,0,3,0,0,5,7,0
Carter Coughlin,43498,LB,NYG,11,0,0,21,60.0,,,,,,64.5,,,62.7,3,1,0,54,40,59,64,50,4
Nick Niemann,43500,LB,LAC,10,0,0,27,58.1,,,,,,70.7,,,75.2,0,0,0,35,46,39,41,28,2
Alex Highsmith,43507,ED,PIT,10,0,0,25,58.1,,,,,,59.8,,,75.5,0,0,0,35,0,0,0,3,0
Grayland Arnold,43528,CB,HST,8,0,2,13,59.5,,,,,,60.9,,,28.8,0,2,0,32,31,24,15,27,2
Darrell Baker Jr.,43542,CB,IND,8,0,0,14,59.9,,,,,,53.4,,,76.1,0,0,0,7,43,28,10,12,0
Ben Stille,43555,DI,ARZ,1,0,0,1,,,,,,,60.0,,,65.5,0,0,0,0,0,0,0,0,0
Sam Franklin Jr.,43580,S,CAR,10,0,1,5,59.2,,,,,,57.6,,,57.7,1,2,0,46,26,28,27,32,3
Zach Thomas,43641,T,LA,2,0,0,26,,,60.0,,,,60.8,,,64.3,0,0,9,0,0,0,0,0,0
