lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847121884763898482157,2023,Cuylle-Trocheck-Wheeler,NYR,line,5on5,11,5535.0,32.0,0.54,0.5,0.53,51.72,3.63,3.29,13.45,1.7,28.08,20.84,3.54,3.79,3.7,42.0,29.0,18.0,89.0,0.0,6.0,0.0,0.0,1.0,32.0,32.0,42.0,71.0,10.0,23.0,65.0,41.0,9.0,3.0,62.0,5.0,4.0,1.81,0.64,1.19,0.0,0.0,0.0,93.33,71.0,74.62,2.0,0.67,1.15,1.15,3.16,3.33,3.31,44.49,3.14,2.7,12.16,1.59,24.14,18.27,3.03,2.96,2.85,40.0,22.0,26.0,88.0,2.0,6.0,0.0,1.0,0.0,26.0,27.0,38.0,60.0,4.0,11.0,38.0,23.0,9.0,7.0,51.0,8.0,3.0,1.34,1.1,0.7,2.0,0.0,0.0,84.45,62.0,59.1,5.0,0.56,0.96,0.96,2.74,2.59,2.57
84780218481122,2023,Lagesson-Benoit,TOR,pairing,5on5,3,1975.0,9.0,0.75,0.6,0.65,16.51,1.27,0.94,4.1,0.49,8.74,6.46,1.24,1.21,1.18,15.0,7.0,12.0,34.0,1.0,1.0,1.0,0.0,1.0,13.0,6.0,14.0,21.0,0.0,0.0,16.0,26.0,0.0,8.0,18.0,3.0,1.0,0.54,0.33,0.41,0.0,0.0,1.0,32.57,22.0,21.23,6.0,0.19,0.41,0.41,1.05,1.0,0.99,8.44,0.43,0.45,2.48,0.27,4.67,3.71,0.41,0.45,0.43,5.0,7.0,11.0,23.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,5.0,12.0,3.0,6.0,14.0,20.0,3.0,7.0,11.0,1.0,0.0,0.26,0.17,0.0,0.0,0.0,0.0,23.86,12.0,12.3,5.0,0.09,0.0,0.0,0.52,0.54,0.52
84753248479522,2023,Haman Aktell-Jensen,WSH,pairing,5on5,4,805.0,35.0,0.94,0.87,0.88,15.39,1.02,1.0,3.91,0.51,8.63,5.93,0.98,0.94,0.91,10.0,11.0,5.0,26.0,1.0,0.0,0.0,1.0,0.0,13.0,6.0,9.0,20.0,0.0,0.0,7.0,4.0,2.0,1.0,18.0,2.0,1.0,0.39,0.28,0.35,1.0,0.0,0.0,23.77,21.0,19.33,0.0,0.21,0.0,0.0,1.22,1.13,1.09,2.36,0.07,0.09,0.52,0.06,0.91,1.34,0.07,0.08,0.08,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,10.0,4.0,6.0,0.0,4.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.23,3.0,3.29,2.0,0.02,0.0,0.0,0.09,0.1,0.1
847576084770218481711,2023,Maccelli-Bjugstad-Kerfoot,ARI,line,5on5,5,864.0,38.0,0.75,0.33,0.39,5.23,0.88,0.51,1.19,0.21,2.44,1.76,0.8,0.84,0.76,6.0,1.0,1.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,0.0,0.0,9.0,7.0,2.0,1.0,2.0,4.0,1.0,0.05,0.53,0.31,1.0,0.0,0.0,7.89,7.0,6.77,0.0,0.11,0.5,0.5,0.49,0.47,0.46,6.86,0.29,0.48,2.0,0.28,4.62,3.34,0.28,0.28,0.28,7.0,4.0,5.0,16.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,7.0,11.0,1.0,2.0,6.0,3.0,0.0,1.0,11.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,15.53,11.0,10.76,0.0,0.1,0.01,0.01,0.38,0.37,0.36
84808658481014,2023,Romanov-Dobson,NYI,pairing,5on5,14,1910.0,76.0,0.55,0.53,0.55,20.78,1.69,1.32,5.75,0.81,10.48,7.96,1.65,1.75,1.72,23.0,5.0,9.0,37.0,2.0,4.0,0.0,2.0,0.0,14.0,6.0,21.0,26.0,1.0,2.0,7.0,14.0,3.0,5.0,22.0,4.0,2.0,0.67,0.46,0.55,2.0,0.0,0.0,37.93,28.0,28.72,3.0,0.27,0.69,0.71,1.25,1.29,1.28,16.52,1.37,1.09,3.58,0.56,9.05,7.34,1.35,1.31,1.29,19.0,4.0,10.0,33.0,0.0,1.0,0.0,1.0,1.0,10.0,10.0,19.0,23.0,2.0,4.0,5.0,4.0,1.0,8.0,19.0,3.0,1.0,0.66,0.38,0.33,0.0,0.0,0.0,31.2,23.0,21.77,2.0,0.22,0.08,0.08,1.51,1.45,1.43
84746008475197,2023,Josi-Barrie,NSH,pairing,5on5,15,2939.0,66.0,0.35,0.42,0.38,18.32,1.37,1.1,4.13,0.57,10.04,7.78,1.35,1.38,1.35,17.0,8.0,12.0,37.0,2.0,0.0,0.0,1.0,0.0,12.0,10.0,15.0,23.0,5.0,13.0,21.0,17.0,5.0,9.0,20.0,4.0,1.0,0.47,0.59,0.31,0.0,1.0,1.0,36.3,25.0,24.7,4.0,0.22,0.0,0.0,1.6,1.6,1.57,29.74,2.5,2.02,6.76,0.96,16.52,12.24,2.44,2.57,2.51,32.0,9.0,11.0,52.0,4.0,3.0,0.0,1.0,0.0,22.0,11.0,28.0,37.0,5.0,13.0,25.0,13.0,7.0,10.0,31.0,9.0,1.0,1.02,1.27,0.21,2.0,2.0,0.0,54.76,41.0,42.43,5.0,0.42,0.35,0.35,2.57,2.64,2.59
847576084784748479619,2023,Crouse-Bjugstad-Carcone,ARI,line,5on5,6,1341.0,41.0,0.4,0.46,0.4,11.53,0.89,0.62,3.04,0.39,6.24,4.83,0.86,0.89,0.86,11.0,5.0,9.0,25.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,10.0,15.0,2.0,4.0,17.0,5.0,1.0,1.0,15.0,0.0,1.0,0.51,0.0,0.38,0.0,0.0,1.0,25.52,16.0,16.04,1.0,0.13,0.38,0.38,0.63,0.64,0.62,17.22,1.31,1.16,4.44,0.61,9.17,7.31,1.26,1.27,1.22,18.0,6.0,5.0,29.0,0.0,2.0,0.0,0.0,0.0,15.0,7.0,18.0,24.0,1.0,2.0,12.0,6.0,4.0,2.0,18.0,4.0,2.0,0.37,0.45,0.49,0.0,0.0,0.0,28.46,24.0,23.8,0.0,0.24,0.49,0.49,1.06,1.03,1.02
847632984770218477070,2023,O'Brien-Kerfoot-Boyd,ARI,line,5on5,2,924.0,7.0,0.58,0.34,0.38,5.82,0.94,0.37,1.59,0.23,2.89,1.98,0.84,0.96,0.85,5.0,3.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,7.0,1.0,2.0,3.0,4.0,0.0,1.0,5.0,1.0,2.0,0.16,0.13,0.64,0.0,0.0,1.0,10.05,8.0,7.92,0.0,0.08,0.37,0.37,0.65,0.65,0.65,9.3,0.68,0.67,2.77,0.32,5.07,3.48,0.64,0.65,0.61,7.0,6.0,6.0,19.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,7.0,13.0,1.0,2.0,9.0,9.0,5.0,2.0,11.0,1.0,1.0,0.31,0.14,0.23,0.0,0.0,0.0,18.53,13.0,12.77,1.0,0.14,0.01,0.01,0.81,0.78,0.73
84745908479522,2023,Haman Aktell-Carlson,WSH,pairing,5on5,6,783.0,46.0,0.54,0.42,0.39,4.93,0.57,0.38,1.1,0.2,2.43,2.32,0.57,0.58,0.58,7.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,7.0,1.0,2.0,3.0,8.0,0.0,2.0,5.0,1.0,1.0,0.18,0.17,0.23,0.0,0.0,0.0,9.44,7.0,6.67,2.0,0.08,0.0,0.0,0.65,0.66,0.65,8.26,0.49,0.48,2.38,0.28,4.33,3.05,0.49,0.52,0.52,10.0,1.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,9.0,0.0,0.0,3.0,5.0,0.0,4.0,9.0,2.0,0.0,0.24,0.25,0.0,0.0,2.0,0.0,15.05,11.0,11.9,2.0,0.1,0.0,0.0,0.59,0.62,0.62
84774358477969,2023,Pettersson-Graves,PIT,pairing,5on5,10,824.0,75.0,0.77,0.62,0.7,11.79,1.28,0.79,2.48,0.35,6.36,4.74,1.2,1.21,1.13,15.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,15.0,16.0,2.0,7.0,1.0,2.0,1.0,2.0,14.0,1.0,1.0,0.52,0.11,0.65,0.0,0.0,0.0,15.72,16.0,15.56,1.0,0.16,0.65,0.65,0.79,0.77,0.76,5.61,0.38,0.34,1.23,0.16,2.7,2.19,0.38,0.38,0.38,5.0,2.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,2.0,7.0,2.0,1.0,1.0,4.0,6.0,1.0,0.0,0.24,0.14,0.0,1.0,0.0,0.0,9.84,7.0,6.97,2.0,0.07,0.0,0.0,0.45,0.45,0.44
84740318482511,2023,Lohrei-Shattenkirk,BOS,pairing,5on5,5,1557.0,22.0,0.14,0.25,0.21,5.02,0.22,0.33,1.38,0.2,3.51,2.36,0.22,0.23,0.22,6.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,8.0,0.0,0.0,9.0,7.0,3.0,2.0,8.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,12.76,8.0,8.3,0.0,0.07,0.0,0.0,0.29,0.29,0.29,20.87,1.33,1.28,5.3,0.78,12.22,9.08,1.32,1.23,1.21,19.0,11.0,6.0,36.0,2.0,2.0,1.0,0.0,1.0,14.0,11.0,17.0,28.0,1.0,2.0,12.0,10.0,2.0,2.0,24.0,6.0,0.0,0.6,0.73,0.0,1.0,1.0,0.0,33.3,30.0,27.85,1.0,0.26,0.14,0.14,1.45,1.34,1.33
84769678479576,2023,Kulak-Desharnais,EDM,pairing,5on5,12,6570.0,45.0,0.55,0.54,0.52,48.16,3.88,3.19,12.14,1.54,25.48,18.77,3.73,3.81,3.66,48.0,17.0,29.0,94.0,1.0,4.0,0.0,5.0,0.0,40.0,15.0,47.0,64.0,9.0,21.0,61.0,44.0,15.0,17.0,50.0,10.0,5.0,1.42,1.27,1.19,1.0,0.0,0.0,92.49,65.0,63.81,10.0,0.67,0.88,1.09,3.46,3.42,3.33,42.23,3.15,2.62,10.87,1.39,23.3,17.68,3.12,3.24,3.21,42.0,17.0,20.0,79.0,5.0,4.0,1.0,4.0,0.0,21.0,25.0,37.0,54.0,10.0,23.0,62.0,42.0,13.0,9.0,47.0,9.0,3.0,1.43,1.06,0.66,2.0,2.0,1.0,81.17,59.0,60.85,6.0,0.54,0.42,0.42,3.27,3.36,3.33
84802228481541,2023,Aho-Bolduc,NYI,pairing,5on5,8,2726.0,33.0,0.54,0.54,0.57,33.75,3.07,2.35,9.33,1.28,16.9,12.07,2.86,3.04,2.84,31.0,14.0,8.0,53.0,1.0,8.0,1.0,1.0,0.0,19.0,16.0,30.0,44.0,4.0,11.0,23.0,22.0,4.0,10.0,33.0,9.0,3.0,0.92,1.28,0.87,0.0,0.0,1.0,52.85,45.0,45.39,3.0,0.5,1.38,1.38,2.19,2.15,2.08,25.02,2.61,1.8,6.28,0.87,12.78,9.65,2.58,2.64,2.6,25.0,9.0,12.0,46.0,2.0,4.0,0.0,1.0,0.0,14.0,13.0,23.0,32.0,5.0,13.0,18.0,15.0,3.0,6.0,21.0,12.0,1.0,0.65,1.74,0.22,0.0,2.0,0.0,46.5,34.0,34.07,3.0,0.38,0.36,0.36,2.64,2.69,2.67
84717248478854,2023,Shea-Letang,PIT,pairing,5on5,7,1094.0,45.0,0.68,0.6,0.57,12.71,1.35,0.79,3.07,0.37,6.55,4.87,1.31,1.32,1.28,13.0,4.0,7.0,24.0,1.0,1.0,0.0,0.0,0.0,7.0,8.0,12.0,16.0,3.0,6.0,12.0,6.0,4.0,4.0,12.0,3.0,2.0,0.27,0.33,0.75,0.0,1.0,0.0,23.78,17.0,16.45,0.0,0.16,0.51,0.51,1.01,0.95,0.92,9.87,0.64,0.67,2.62,0.29,5.2,3.59,0.63,0.72,0.71,8.0,5.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,12.0,0.0,0.0,9.0,9.0,1.0,0.0,11.0,2.0,0.0,0.37,0.26,0.0,1.0,0.0,0.0,17.56,13.0,14.53,0.0,0.14,0.0,0.0,0.78,0.87,0.86
84764678478407,2023,Dunn-Oleksiak,SEA,pairing,5on5,10,683.0,76.0,0.26,0.38,0.41,6.36,0.28,0.39,1.33,0.21,3.81,2.98,0.28,0.27,0.27,7.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,9.0,1.0,2.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,12.05,9.0,8.89,2.0,0.08,0.0,0.0,0.36,0.35,0.35,9.02,0.8,0.73,2.07,0.33,5.45,3.63,0.8,0.77,0.77,8.0,5.0,7.0,20.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,7.0,12.0,2.0,4.0,0.0,1.0,2.0,1.0,8.0,4.0,1.0,0.24,0.36,0.2,0.0,1.0,0.0,19.38,13.0,12.76,0.0,0.15,0.0,0.0,0.95,0.92,0.92
847813384795438481058,2023,Pezzetta-Evans-Ylnen,MTL,line,5on5,5,1698.0,19.0,0.42,0.35,0.43,11.77,0.83,0.74,3.04,0.47,7.5,5.42,0.82,0.8,0.78,10.0,8.0,5.0,23.0,1.0,3.0,1.0,0.0,0.0,6.0,8.0,9.0,17.0,4.0,14.0,7.0,21.0,2.0,3.0,14.0,4.0,0.0,0.37,0.46,0.0,0.0,1.0,0.0,21.94,18.0,17.12,2.0,0.15,0.21,0.21,0.77,0.73,0.73,16.34,1.13,1.09,4.32,0.63,9.59,7.24,1.09,1.16,1.11,16.0,8.0,19.0,43.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,16.0,24.0,6.0,18.0,11.0,18.0,2.0,4.0,20.0,3.0,1.0,0.48,0.39,0.26,0.0,0.0,0.0,44.33,24.0,24.36,3.0,0.22,0.27,0.27,1.08,1.13,1.09
847528784762928482125,2023,Palat-Haula-Holtz,NJD,line,5on5,2,789.0,6.0,0.4,0.64,0.57,8.36,0.41,0.44,2.75,0.49,4.54,3.37,0.41,0.39,0.38,8.0,4.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,8.0,12.0,2.0,4.0,9.0,9.0,0.0,1.0,11.0,1.0,0.0,0.27,0.14,0.0,0.0,0.0,0.0,17.25,12.0,11.59,1.0,0.09,0.0,0.0,0.5,0.47,0.47,6.71,0.62,0.47,1.39,0.21,3.46,2.86,0.61,0.66,0.65,8.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,8.0,1.0,2.0,5.0,10.0,2.0,2.0,4.0,5.0,0.0,0.11,0.52,0.0,0.0,1.0,0.0,10.52,9.0,9.51,1.0,0.1,0.0,0.0,0.72,0.77,0.75
847689784802818481543,2023,Alexandrov-Sundqvist-Toropchenko,STL,line,5on5,2,620.0,10.0,0.31,0.31,0.36,2.45,0.12,0.16,0.61,0.09,1.81,1.22,0.12,0.12,0.12,4.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,5.05,4.0,4.02,0.0,0.03,0.0,0.0,0.15,0.15,0.15,4.82,0.27,0.32,1.0,0.14,3.08,2.19,0.27,0.29,0.29,6.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,7.0,0.0,0.0,9.0,4.0,1.0,0.0,6.0,1.0,0.0,0.16,0.11,0.0,0.0,0.0,0.0,11.79,7.0,7.45,0.0,0.07,0.0,0.0,0.34,0.36,0.36
84751798478859,2023,Mikkola-Kulikov,FLA,pairing,5on5,15,13154.0,23.0,0.55,0.54,0.53,119.19,10.35,8.15,31.16,4.07,63.03,44.23,9.91,10.44,9.99,110.0,51.0,79.0,240.0,8.0,18.0,3.0,3.0,2.0,81.0,49.0,102.0,153.0,11.0,25.0,123.0,71.0,30.0,34.0,121.0,26.0,14.0,3.32,3.02,4.01,2.0,4.0,2.0,243.31,161.0,163.05,21.0,1.7,3.85,3.85,8.2,8.28,8.12,105.37,8.48,6.83,26.87,3.53,55.85,42.43,8.24,8.44,8.2,98.0,46.0,63.0,207.0,7.0,11.0,3.0,7.0,0.0,65.0,54.0,91.0,137.0,15.0,33.0,131.0,91.0,24.0,30.0,111.0,24.0,9.0,2.8,2.95,2.73,1.0,3.0,3.0,204.44,144.0,142.17,18.0,1.42,2.49,2.49,7.42,7.39,7.27
847682684779558480009,2023,Mccann-Gourde-Tolvanen,SEA,line,5on5,7,3643.0,27.0,0.34,0.46,0.43,29.51,1.81,1.83,7.37,0.97,16.03,12.0,1.79,1.92,1.9,31.0,9.0,21.0,61.0,2.0,1.0,0.0,4.0,1.0,15.0,17.0,29.0,38.0,4.0,8.0,35.0,20.0,6.0,6.0,35.0,4.0,1.0,1.06,0.46,0.28,0.0,1.0,1.0,64.29,40.0,42.29,2.0,0.37,0.09,0.09,2.09,2.22,2.21,36.98,3.44,2.4,9.89,1.32,21.05,13.9,3.17,3.27,3.02,32.0,20.0,20.0,72.0,2.0,8.0,0.0,0.0,0.0,27.0,15.0,30.0,50.0,1.0,2.0,34.0,19.0,8.0,11.0,40.0,7.0,5.0,1.08,0.92,1.44,0.0,2.0,0.0,68.84,52.0,49.75,4.0,0.49,1.6,1.6,2.33,2.22,2.19
84769888479983,2023,Ferraro-Benning,SJS,pairing,5on5,8,1141.0,63.0,0.26,0.42,0.42,8.21,0.55,0.52,2.3,0.28,4.47,2.88,0.54,0.54,0.53,8.0,3.0,5.0,16.0,0.0,2.0,0.0,0.0,1.0,5.0,3.0,8.0,11.0,2.0,7.0,10.0,5.0,1.0,2.0,9.0,2.0,0.0,0.28,0.27,0.0,0.0,0.0,0.0,15.63,11.0,11.09,2.0,0.1,0.05,0.05,0.6,0.59,0.58,11.83,1.55,0.9,2.41,0.34,5.69,4.11,1.49,1.56,1.49,14.0,1.0,7.0,22.0,1.0,2.0,0.0,2.0,0.0,7.0,3.0,13.0,14.0,1.0,5.0,6.0,5.0,4.0,3.0,10.0,2.0,3.0,0.35,0.33,0.88,0.0,0.0,1.0,22.1,15.0,14.91,3.0,0.19,0.58,0.58,1.16,1.18,1.16
84780388480069,2023,Toews-Makar,COL,pairing,5on5,14,10441.0,19.0,0.56,0.56,0.54,98.29,8.9,6.89,25.27,3.36,52.89,37.69,8.47,8.8,8.36,92.0,43.0,64.0,199.0,9.0,10.0,1.0,4.0,1.0,70.0,41.0,83.0,126.0,13.0,26.0,103.0,34.0,27.0,27.0,97.0,28.0,10.0,2.77,3.52,2.62,2.0,5.0,2.0,199.02,135.0,134.25,11.0,1.45,2.12,2.12,8.23,8.1,7.93,84.52,7.1,5.54,20.78,2.87,46.68,34.03,6.48,7.18,6.54,86.0,31.0,40.0,157.0,8.0,9.0,2.0,3.0,0.0,54.0,43.0,78.0,109.0,15.0,30.0,121.0,36.0,22.0,21.0,94.0,15.0,8.0,2.87,1.87,2.37,4.0,2.0,2.0,159.03,117.0,117.62,13.0,1.15,1.87,1.87,6.38,6.44,6.26
848109384816188483515,2023,Slafkovsky-Newhook-Harvey-Pinard,MTL,line,5on5,4,756.0,52.0,0.36,0.24,0.22,3.54,0.47,0.26,1.2,0.15,1.71,1.21,0.47,0.43,0.43,4.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,2.0,4.0,3.0,0.0,8.0,4.0,0.0,1.0,0.22,0.0,0.25,0.0,0.0,0.0,6.61,5.0,4.77,7.0,0.06,0.0,0.0,0.52,0.49,0.48,11.86,0.82,0.84,3.24,0.54,7.26,5.31,0.81,0.88,0.86,12.0,6.0,4.0,22.0,1.0,2.0,0.0,1.0,0.0,9.0,5.0,11.0,17.0,0.0,0.0,5.0,6.0,0.0,3.0,15.0,2.0,1.0,0.34,0.2,0.29,1.0,0.0,0.0,23.82,18.0,19.53,3.0,0.17,0.3,0.3,0.7,0.75,0.73
847682284778398479591,2023,Sheary-Glendening-Eyssimont,TBL,line,5on5,6,2241.0,40.0,0.39,0.48,0.38,11.26,1.01,0.74,2.49,0.37,5.92,4.47,1.0,1.0,0.99,9.0,6.0,17.0,32.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,12.0,3.0,6.0,18.0,19.0,0.0,2.0,11.0,4.0,0.0,0.41,0.6,0.0,1.0,2.0,0.0,32.58,15.0,14.79,0.0,0.16,0.0,0.0,1.17,1.15,1.14,18.66,1.56,1.21,4.59,0.57,9.89,7.18,1.48,1.62,1.54,17.0,8.0,10.0,35.0,0.0,3.0,0.0,1.0,0.0,12.0,9.0,17.0,25.0,1.0,2.0,17.0,15.0,2.0,0.0,18.0,6.0,1.0,0.46,0.81,0.3,0.0,0.0,0.0,34.45,25.0,25.04,0.0,0.26,0.52,0.52,1.3,1.35,1.33
847696084793908482117,2023,Reichel-Athanasiou-Raddysh,CHI,line,5on5,5,1911.0,25.0,0.4,0.43,0.44,17.43,0.86,0.76,4.38,0.57,9.08,8.36,0.85,0.82,0.82,20.0,4.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,20.0,24.0,0.0,0.0,21.0,10.0,5.0,8.0,21.0,3.0,0.0,0.43,0.42,0.0,0.0,0.0,0.0,31.15,24.0,23.23,5.0,0.15,0.0,0.0,1.01,0.97,0.97,22.09,1.31,1.29,5.64,0.76,12.47,9.53,1.27,1.35,1.3,22.0,9.0,11.0,42.0,1.0,0.0,0.0,1.0,0.0,20.0,9.0,21.0,30.0,0.0,0.0,20.0,7.0,1.0,3.0,27.0,4.0,0.0,0.78,0.53,0.0,1.0,0.0,0.0,42.5,31.0,31.93,2.0,0.27,0.0,0.0,1.58,1.62,1.57
847645684774968479346,2023,Huberdeau-Lindholm-Dube,CGY,line,5on5,5,1081.0,52.0,0.26,0.42,0.42,7.08,0.45,0.47,1.68,0.22,4.13,3.06,0.44,0.45,0.45,6.0,4.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,10.0,1.0,2.0,12.0,3.0,2.0,5.0,8.0,2.0,0.0,0.27,0.17,0.0,0.0,0.0,0.0,14.78,10.0,9.93,4.0,0.1,0.0,0.0,0.54,0.54,0.54,10.66,1.27,0.73,2.65,0.36,5.09,3.9,1.22,1.27,1.22,11.0,3.0,7.0,21.0,1.0,2.0,0.0,0.0,0.0,6.0,5.0,10.0,13.0,1.0,2.0,11.0,4.0,2.0,0.0,9.0,3.0,2.0,0.27,0.4,0.6,1.0,0.0,0.0,20.25,14.0,13.61,0.0,0.15,0.46,0.46,0.97,0.97,0.94
84785078482684,2023,Hughes-Marino,NJD,pairing,5on5,8,1381.0,43.0,0.59,0.55,0.59,12.16,1.39,0.91,3.35,0.42,5.94,3.99,1.33,1.32,1.26,11.0,5.0,8.0,24.0,3.0,3.0,1.0,0.0,1.0,4.0,5.0,8.0,13.0,1.0,2.0,9.0,7.0,3.0,2.0,10.0,4.0,2.0,0.29,0.52,0.58,0.0,2.0,1.0,23.05,16.0,15.46,0.0,0.19,0.52,0.52,1.07,1.02,1.0,8.35,0.96,0.52,1.86,0.27,3.84,3.55,0.93,1.03,0.99,9.0,2.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,9.0,11.0,1.0,2.0,6.0,11.0,0.0,0.0,6.0,4.0,1.0,0.12,0.64,0.2,0.0,0.0,0.0,21.12,11.0,11.98,0.0,0.11,0.17,0.17,0.9,0.95,0.95
84784438482511,2023,Lohrei-Carlo,BOS,pairing,5on5,5,1525.0,31.0,0.44,0.41,0.39,9.13,0.81,0.7,2.01,0.34,6.03,4.12,0.8,0.79,0.78,12.0,2.0,7.0,21.0,1.0,1.0,0.0,1.0,0.0,5.0,6.0,11.0,13.0,1.0,2.0,7.0,8.0,2.0,5.0,8.0,6.0,0.0,0.14,0.67,0.0,0.0,1.0,0.0,20.97,14.0,14.02,2.0,0.15,0.01,0.01,0.95,0.92,0.92,16.09,1.03,1.02,4.34,0.67,8.55,6.38,1.0,1.05,1.02,15.0,7.0,8.0,30.0,1.0,2.0,0.0,3.0,0.0,6.0,10.0,14.0,21.0,2.0,4.0,12.0,5.0,6.0,3.0,19.0,2.0,1.0,0.53,0.22,0.28,1.0,0.0,0.0,30.09,22.0,22.0,1.0,0.21,0.37,0.38,0.86,0.88,0.87
