team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
COL,2023,COL,COL,Team Level,all,14,0.56,0.56,0.55,50700.0,500.05,56.63,35.19,118.28,16.78,267.76,193.36,50.89,56.86,51.12,477.0,211.0,270.0,958.0,47.0,50.0,6.0,37.0,3.0,327.0,224.0,430.0,641.0,64.0,140.0,414.0,210.0,106.0,102.0,482.0,141.0,65.0,13.77,17.01,25.84,14.0,18.0,15.0,959.05,688.0,689.86,37.0,7.99,13.45,13.45,51.16,51.32,48.58,419.82,45.02,29.17,95.92,13.51,223.24,161.16,40.14,45.4,40.44,398.0,170.0,199.0,767.0,44.0,32.0,3.0,19.0,4.0,260.0,209.0,354.0,524.0,68.0,155.0,458.0,204.0,104.0,65.0,409.0,102.0,57.0,12.0,12.26,20.76,16.0,14.0,14.0,774.07,568.0,571.88,28.0,6.59,9.27,9.27,42.34,42.64,40.92
COL,2023,COL,COL,Team Level,5on5,14,0.56,0.57,0.55,38687.0,370.43,32.69,24.82,93.54,12.69,200.19,146.07,31.54,32.93,31.77,354.0,156.0,221.0,731.0,27.0,38.0,3.0,24.0,2.0,250.0,169.0,327.0,483.0,56.0,121.0,293.0,193.0,83.0,74.0,376.0,101.0,33.0,11.15,11.95,9.6,10.0,13.0,4.0,732.05,510.0,511.86,29.0,5.17,8.16,8.16,29.7,29.87,29.33,305.77,25.58,19.96,73.76,9.72,166.19,121.78,24.2,25.96,24.49,287.0,130.0,145.0,562.0,31.0,22.0,3.0,13.0,1.0,182.0,168.0,256.0,386.0,58.0,135.0,321.0,192.0,81.0,52.0,322.0,67.0,28.0,9.4,7.99,8.2,14.0,10.0,7.0,569.07,417.0,420.88,26.0,4.13,5.15,5.41,24.3,24.6,24.19
COL,2023,COL,COL,Team Level,4on5,14,0.1,0.14,0.17,5390.0,15.53,1.5,0.88,1.98,0.45,4.92,11.27,1.5,1.5,1.5,17.0,4.0,3.0,24.0,4.0,0.0,0.0,1.0,0.0,2.0,14.0,13.0,17.0,1.0,2.0,36.0,11.0,17.0,8.0,14.0,6.0,1.0,0.58,0.7,0.23,0.0,3.0,1.0,24.0,21.0,21.0,6.0,0.2,0.0,0.0,1.7,1.7,1.7,77.05,14.06,6.69,16.02,2.39,42.11,21.74,10.91,14.06,10.91,74.0,29.0,45.0,148.0,7.0,7.0,0.0,5.0,2.0,60.0,22.0,67.0,96.0,4.0,8.0,64.0,3.0,2.0,7.0,60.0,24.0,19.0,1.79,2.92,9.34,1.0,2.0,4.0,148.0,103.0,103.0,1.0,1.81,3.48,3.23,12.63,12.63,11.59
COL,2023,COL,COL,Team Level,5on4,14,0.83,0.86,0.83,5060.0,90.41,13.3,8.08,19.22,2.94,52.03,27.43,9.35,13.3,9.35,86.0,37.0,36.0,159.0,9.0,12.0,3.0,9.0,1.0,60.0,32.0,77.0,114.0,4.0,8.0,58.0,5.0,2.0,15.0,80.0,26.0,17.0,1.65,3.37,8.27,3.0,2.0,4.0,159.0,123.0,123.0,0.0,2.16,5.3,5.3,10.16,10.16,8.66,20.48,2.77,1.16,2.49,0.69,5.62,12.27,2.65,2.77,2.65,21.0,4.0,0.0,25.0,4.0,2.0,0.0,0.0,1.0,6.0,12.0,17.0,21.0,3.0,6.0,45.0,7.0,19.0,2.0,14.0,5.0,6.0,0.38,0.59,1.81,0.0,2.0,2.0,25.0,25.0,25.0,0.0,0.27,0.6,0.6,2.44,2.44,2.4
STL,2023,STL,STL,Team Level,other,14,0.68,0.45,0.52,1692.0,21.79,9.02,1.11,3.14,0.65,9.33,8.74,8.22,9.02,8.22,19.0,13.0,1.0,33.0,6.0,1.0,0.0,1.0,0.0,14.0,10.0,13.0,26.0,1.0,2.0,21.0,4.0,8.0,7.0,14.0,5.0,13.0,0.56,0.62,7.84,0.0,0.0,6.0,33.0,32.0,32.0,3.0,0.3,0.69,0.69,8.64,8.64,7.82,21.71,4.21,1.38,4.02,0.72,11.7,7.96,4.07,4.21,4.07,19.0,11.0,11.0,41.0,3.0,3.0,0.0,0.0,1.0,13.0,10.0,16.0,27.0,0.0,0.0,14.0,1.0,6.0,4.0,16.0,8.0,6.0,0.71,0.94,2.57,1.0,0.0,2.0,41.0,30.0,30.0,3.0,0.4,0.59,0.59,4.02,4.02,4.01
STL,2023,STL,STL,Team Level,all,14,0.48,0.44,0.45,51000.0,402.41,42.56,26.31,91.98,12.72,210.66,160.77,40.39,42.91,40.68,397.0,148.0,166.0,711.0,41.0,30.0,3.0,25.0,2.0,230.0,217.0,356.0,504.0,42.0,87.0,396.0,266.0,150.0,115.0,397.0,106.0,42.0,11.51,13.44,17.6,10.0,15.0,16.0,718.5,545.0,549.34,61.0,5.78,6.57,6.57,41.76,42.01,40.6,474.7,46.9,31.47,116.77,16.02,256.59,189.26,45.17,46.97,45.26,452.0,205.0,241.0,898.0,35.0,46.0,2.0,39.0,6.0,301.0,230.0,417.0,622.0,46.0,95.0,415.0,179.0,132.0,110.0,478.0,125.0,54.0,13.86,15.14,17.89,8.0,15.0,12.0,900.15,657.0,659.02,47.0,6.92,9.31,9.31,44.5,44.73,43.9
STL,2023,STL,STL,Team Level,5on5,14,0.45,0.42,0.43,42032.0,312.88,26.67,19.59,75.47,9.87,163.78,124.63,25.61,27.03,25.91,310.0,110.0,135.0,555.0,28.0,27.0,3.0,23.0,2.0,164.0,176.0,282.0,392.0,40.0,83.0,303.0,249.0,131.0,97.0,311.0,88.0,21.0,8.92,11.2,6.56,10.0,14.0,4.0,562.5,420.0,424.34,55.0,4.07,5.57,5.57,25.17,25.42,25.15,393.32,32.78,25.21,100.27,13.34,214.08,160.31,31.64,32.86,31.73,381.0,165.0,213.0,759.0,22.0,37.0,2.0,35.0,5.0,261.0,186.0,359.0,524.0,43.0,89.0,338.0,164.0,117.0,97.0,411.0,102.0,33.0,11.73,12.36,8.69,6.0,15.0,1.0,761.15,546.0,548.02,40.0,5.25,7.54,7.54,30.5,30.72,30.18
STL,2023,STL,STL,Team Level,4on5,14,0.17,0.17,0.21,3436.0,14.28,1.76,0.63,1.82,0.36,4.02,9.41,1.76,1.76,1.76,16.0,2.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,2.0,11.0,12.0,14.0,0.0,0.0,30.0,10.0,9.0,3.0,11.0,4.0,3.0,0.28,0.51,0.96,0.0,1.0,3.0,18.0,18.0,18.0,3.0,0.15,0.0,0.0,1.91,1.91,1.91,51.04,8.62,4.31,11.08,1.64,27.72,15.63,8.19,8.62,8.19,43.0,26.0,16.0,85.0,9.0,6.0,0.0,4.0,0.0,27.0,23.0,34.0,60.0,2.0,4.0,40.0,3.0,2.0,6.0,43.0,13.0,13.0,1.16,1.48,5.98,1.0,0.0,8.0,85.0,69.0,69.0,1.0,1.14,1.18,1.18,8.59,8.59,8.3
STL,2023,STL,STL,Team Level,5on4,14,0.8,0.89,0.86,3840.0,53.46,5.1,4.98,11.55,1.83,33.54,18.0,4.8,5.1,4.8,52.0,23.0,30.0,105.0,3.0,2.0,0.0,0.0,0.0,50.0,20.0,49.0,72.0,1.0,2.0,42.0,3.0,2.0,8.0,61.0,9.0,5.0,1.74,1.11,2.25,0.0,0.0,3.0,105.0,75.0,75.0,0.0,1.25,0.31,0.31,6.04,6.04,5.72,8.63,1.27,0.57,1.41,0.32,3.08,5.36,1.27,1.27,1.27,9.0,3.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,11.0,1.0,2.0,23.0,11.0,7.0,3.0,8.0,2.0,2.0,0.26,0.35,0.66,0.0,0.0,1.0,13.0,12.0,12.0,3.0,0.13,0.0,0.0,1.4,1.4,1.4
CBJ,2023,CBJ,CBJ,Team Level,other,16,0.3,0.49,0.5,2675.0,39.87,4.61,3.0,8.39,1.43,22.92,14.65,4.23,4.61,4.23,35.0,20.0,27.0,82.0,5.0,3.0,0.0,3.0,1.0,23.0,20.0,30.0,50.0,0.0,0.0,31.0,3.0,5.0,3.0,37.0,15.0,3.0,1.42,1.77,1.42,2.0,1.0,2.0,82.0,55.0,55.0,0.0,0.87,0.47,0.47,5.01,5.01,4.69,40.64,10.64,2.88,6.55,1.36,21.04,12.53,9.68,10.64,9.68,35.0,20.0,31.0,86.0,11.0,6.0,3.0,2.0,0.0,24.0,12.0,24.0,44.0,0.0,0.0,30.0,10.0,8.0,3.0,25.0,16.0,14.0,1.05,2.09,7.51,0.0,3.0,8.0,86.0,55.0,55.0,2.0,0.8,2.09,2.09,9.35,9.35,8.63
CBJ,2023,CBJ,CBJ,Team Level,all,16,0.46,0.47,0.48,58570.0,524.6,49.5,35.78,127.52,18.06,288.22,204.92,47.24,49.49,47.23,486.0,238.0,304.0,1028.0,44.0,48.0,8.0,34.0,6.0,335.0,257.0,442.0,680.0,62.0,129.0,420.0,205.0,99.0,93.0,542.0,131.0,51.0,16.46,16.27,16.76,15.0,15.0,14.0,1025.74,724.0,722.87,51.0,8.04,9.16,9.16,48.38,48.32,46.83,575.89,57.01,40.56,135.19,20.02,318.36,226.85,53.94,57.49,54.42,537.0,261.0,339.0,1137.0,57.0,67.0,11.0,32.0,6.0,331.0,305.0,480.0,741.0,63.0,138.0,479.0,185.0,94.0,93.0,588.0,150.0,60.0,17.38,18.43,21.2,20.0,20.0,17.0,1147.08,798.0,805.16,47.0,8.98,13.88,13.93,52.06,52.58,50.91
CBJ,2023,CBJ,CBJ,Team Level,5on5,16,0.46,0.46,0.47,45702.0,382.14,31.64,24.71,97.32,13.16,205.8,154.37,30.74,31.63,30.73,356.0,171.0,228.0,755.0,33.0,38.0,7.0,22.0,5.0,250.0,179.0,323.0,494.0,53.0,111.0,314.0,196.0,74.0,81.0,407.0,88.0,32.0,11.98,11.06,8.6,13.0,12.0,8.0,752.74,527.0,525.87,48.0,5.11,6.51,6.63,30.13,30.07,29.6,436.73,37.22,28.99,107.99,15.15,237.31,176.34,35.65,37.7,36.13,414.0,189.0,269.0,872.0,41.0,54.0,7.0,20.0,6.0,243.0,239.0,373.0,562.0,61.0,134.0,361.0,166.0,68.0,79.0,455.0,113.0,35.0,14.08,13.87,9.27,18.0,17.0,6.0,882.08,603.0,610.16,39.0,6.0,9.56,9.61,33.61,34.13,33.45
CBJ,2023,CBJ,CBJ,Team Level,4on5,16,0.04,0.1,0.09,4750.0,8.43,0.35,0.36,1.39,0.29,3.04,6.56,0.34,0.35,0.34,9.0,3.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,9.0,12.0,5.0,10.0,32.0,5.0,16.0,3.0,12.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,17.0,12.0,12.0,3.0,0.08,0.12,0.0,0.43,0.43,0.43,84.84,7.64,7.85,18.5,3.06,55.52,29.43,7.18,7.64,7.18,72.0,50.0,38.0,160.0,4.0,6.0,1.0,9.0,0.0,59.0,44.0,68.0,118.0,2.0,4.0,43.0,1.0,3.0,6.0,96.0,18.0,8.0,2.0,2.09,3.55,1.0,0.0,3.0,160.0,122.0,122.0,2.0,1.98,1.96,1.96,7.66,7.66,7.4
CBJ,2023,CBJ,CBJ,Team Level,5on4,16,0.9,0.9,0.88,5443.0,94.16,12.89,7.71,20.42,3.19,56.45,29.34,11.93,12.89,11.93,86.0,44.0,44.0,174.0,6.0,6.0,1.0,9.0,0.0,60.0,49.0,80.0,124.0,4.0,8.0,43.0,1.0,4.0,6.0,86.0,28.0,16.0,2.71,3.44,6.74,0.0,2.0,4.0,174.0,130.0,130.0,0.0,1.97,2.06,2.06,12.8,12.8,12.12,13.69,1.51,0.84,2.15,0.45,4.49,8.55,1.44,1.51,1.44,16.0,2.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,5.0,10.0,15.0,17.0,0.0,0.0,45.0,8.0,15.0,5.0,12.0,3.0,3.0,0.26,0.38,0.87,1.0,0.0,0.0,19.0,18.0,18.0,4.0,0.19,0.27,0.27,1.43,1.43,1.42
BOS,2023,BOS,BOS,Team Level,other,15,0.5,0.4,0.4,2815.0,32.16,6.97,1.95,5.75,0.99,14.48,12.86,6.7,6.97,6.7,34.0,9.0,14.0,57.0,7.0,2.0,0.0,2.0,0.0,11.0,21.0,27.0,36.0,3.0,6.0,38.0,10.0,7.0,12.0,26.0,8.0,9.0,0.98,0.95,5.04,2.0,1.0,4.0,57.0,43.0,43.0,6.0,0.55,0.84,0.84,6.68,6.68,6.6,46.35,7.1,3.8,10.09,1.78,27.52,13.71,6.14,7.1,6.14,38.0,26.0,23.0,87.0,6.0,7.0,2.0,4.0,1.0,26.0,20.0,32.0,58.0,3.0,4.0,33.0,3.0,4.0,6.0,33.0,21.0,10.0,1.25,2.46,3.38,2.0,1.0,3.0,87.0,64.0,64.0,2.0,1.12,2.22,2.22,6.0,6.0,5.41
BOS,2023,BOS,BOS,Team Level,all,15,0.53,0.48,0.48,54777.0,472.56,49.04,33.69,111.04,16.37,254.86,183.99,46.31,50.1,47.26,475.0,174.0,252.0,901.0,50.0,45.0,5.0,23.0,7.0,300.0,224.0,425.0,599.0,65.0,141.0,438.0,260.0,79.0,115.0,473.0,121.0,55.0,13.22,15.57,20.25,16.0,18.0,16.0,931.54,649.0,669.63,48.0,7.56,10.62,10.62,45.99,46.83,45.65,507.46,43.57,34.26,121.97,17.17,275.59,202.45,41.19,42.98,40.62,465.0,230.0,267.0,962.0,30.0,48.0,9.0,36.0,8.0,307.0,266.0,435.0,665.0,60.0,124.0,424.0,296.0,104.0,122.0,525.0,123.0,47.0,14.55,15.22,13.8,13.0,8.0,9.0,935.13,695.0,677.77,55.0,7.71,10.24,10.24,41.04,40.45,38.88
BOS,2023,BOS,BOS,Team Level,5on5,15,0.52,0.48,0.48,42168.0,343.0,30.58,23.29,86.3,12.16,186.45,136.22,29.06,31.63,30.02,341.0,134.0,192.0,667.0,32.0,36.0,5.0,17.0,6.0,216.0,168.0,309.0,443.0,53.0,117.0,299.0,226.0,60.0,83.0,361.0,83.0,31.0,10.38,10.64,9.57,14.0,11.0,7.0,697.54,475.0,495.63,36.0,4.86,8.19,8.19,27.25,28.1,27.71,376.79,28.44,23.36,95.54,12.7,203.91,155.05,27.46,27.85,26.89,342.0,177.0,199.0,718.0,18.0,35.0,6.0,27.0,7.0,229.0,203.0,324.0,501.0,51.0,108.0,325.0,272.0,86.0,97.0,412.0,80.0,27.0,11.44,9.88,7.12,8.0,5.0,5.0,691.13,519.0,501.77,46.0,4.83,6.37,6.37,26.91,26.32,25.79
BOS,2023,BOS,BOS,Team Level,4on5,15,0.22,0.16,0.2,5240.0,16.66,1.69,0.75,2.22,0.43,4.91,11.0,1.65,1.69,1.65,15.0,6.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0,6.0,14.0,15.0,21.0,5.0,10.0,44.0,22.0,9.0,8.0,15.0,3.0,3.0,0.37,0.44,0.88,0.0,0.0,0.0,25.0,21.0,21.0,6.0,0.18,0.0,0.0,1.86,1.86,1.82,63.69,6.05,6.19,13.41,2.15,38.23,19.97,5.66,6.05,5.66,63.0,23.0,42.0,128.0,5.0,5.0,1.0,5.0,0.0,47.0,24.0,58.0,81.0,6.0,12.0,40.0,8.0,8.0,14.0,62.0,18.0,6.0,1.5,2.3,2.25,3.0,1.0,1.0,128.0,86.0,86.0,2.0,1.54,1.34,1.34,6.26,6.26,5.85
BOS,2023,BOS,BOS,Team Level,5on4,15,0.83,0.84,0.81,4554.0,80.74,9.79,7.7,16.78,2.78,49.02,23.92,8.89,9.79,8.89,85.0,25.0,42.0,152.0,11.0,7.0,0.0,3.0,1.0,67.0,21.0,74.0,99.0,4.0,8.0,57.0,2.0,3.0,12.0,71.0,27.0,12.0,1.48,3.55,4.76,0.0,6.0,5.0,152.0,110.0,110.0,0.0,1.99,1.59,1.59,10.19,10.19,9.53,20.63,1.97,0.91,2.93,0.54,5.93,13.71,1.92,1.97,1.92,22.0,4.0,3.0,29.0,1.0,1.0,0.0,0.0,0.0,5.0,19.0,21.0,25.0,0.0,0.0,26.0,13.0,6.0,5.0,18.0,4.0,4.0,0.36,0.58,1.03,0.0,1.0,0.0,29.0,26.0,26.0,5.0,0.22,0.32,0.32,1.87,1.87,1.83
NJD,2023,NJD,NJD,Team Level,other,14,0.47,0.51,0.5,2864.0,38.21,10.37,2.93,6.64,1.36,19.6,10.1,9.0,10.37,9.0,37.0,14.0,14.0,65.0,11.0,5.0,0.0,2.0,1.0,22.0,10.0,26.0,40.0,2.0,4.0,35.0,7.0,3.0,6.0,20.0,15.0,16.0,0.94,1.95,7.47,4.0,2.0,5.0,65.0,51.0,51.0,2.0,0.83,1.41,1.41,9.79,9.79,8.9,37.07,11.81,2.46,5.89,1.11,18.18,11.55,10.83,11.81,10.83,37.0,14.0,11.0,62.0,9.0,3.0,1.0,2.0,0.0,24.0,13.0,28.0,42.0,4.0,11.0,34.0,3.0,6.0,8.0,24.0,8.0,19.0,0.9,0.98,9.93,1.0,0.0,8.0,62.0,51.0,51.0,1.0,0.7,1.44,1.44,11.08,11.08,10.18
NJD,2023,NJD,NJD,Team Level,all,14,0.52,0.54,0.52,50839.0,467.36,53.23,31.92,112.7,15.9,249.95,176.31,50.45,53.37,50.58,456.0,184.0,274.0,914.0,51.0,48.0,8.0,22.0,4.0,277.0,238.0,405.0,589.0,58.0,122.0,430.0,241.0,88.0,111.0,460.0,113.0,67.0,13.39,14.61,25.23,13.0,16.0,22.0,914.4,640.0,642.33,60.0,7.24,10.52,10.52,49.94,50.06,48.44,427.0,49.13,29.21,97.56,14.15,224.46,167.5,45.91,49.41,46.19,429.0,153.0,187.0,769.0,54.0,44.0,9.0,14.0,4.0,256.0,210.0,375.0,528.0,62.0,136.0,385.0,251.0,80.0,111.0,412.0,111.0,59.0,11.7,13.91,23.52,15.0,14.0,25.0,774.43,582.0,585.86,64.0,6.62,9.06,9.06,46.69,46.88,44.33
NJD,2023,NJD,NJD,Team Level,5on5,14,0.53,0.56,0.54,39330.0,357.6,30.08,23.33,92.29,12.25,192.73,141.32,29.01,30.22,29.13,345.0,147.0,219.0,711.0,22.0,35.0,6.0,18.0,2.0,220.0,195.0,323.0,470.0,51.0,108.0,310.0,221.0,79.0,94.0,380.0,78.0,34.0,10.85,9.98,9.25,6.0,10.0,6.0,711.4,492.0,494.33,53.0,4.87,6.43,6.63,28.31,28.42,27.91,310.02,26.82,19.88,75.95,10.3,161.22,125.83,25.82,27.1,26.1,314.0,106.0,140.0,560.0,34.0,35.0,7.0,11.0,4.0,176.0,160.0,280.0,386.0,54.0,117.0,280.0,229.0,64.0,94.0,311.0,80.0,29.0,8.77,10.37,7.68,12.0,11.0,11.0,565.43,420.0,423.86,60.0,4.14,6.59,6.59,24.37,24.56,24.16
NJD,2023,NJD,NJD,Team Level,4on5,14,0.04,0.08,0.1,4446.0,7.91,0.42,0.34,1.1,0.26,2.73,6.15,0.41,0.42,0.41,8.0,3.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,10.0,2.0,4.0,41.0,8.0,6.0,6.0,9.0,2.0,0.0,0.2,0.22,0.0,0.0,1.0,0.0,12.0,11.0,11.0,5.0,0.08,0.0,0.0,0.49,0.49,0.49,67.87,9.45,6.29,14.12,2.41,41.39,21.35,8.25,9.45,8.25,66.0,29.0,36.0,131.0,10.0,6.0,1.0,1.0,0.0,51.0,27.0,56.0,85.0,2.0,4.0,34.0,7.0,2.0,7.0,65.0,20.0,10.0,1.53,2.22,5.7,2.0,2.0,6.0,131.0,95.0,95.0,1.0,1.65,1.04,1.04,10.06,10.06,8.85
NJD,2023,NJD,NJD,Team Level,5on4,14,0.92,0.89,0.84,4199.0,63.64,12.37,5.32,12.66,2.04,34.88,18.73,12.03,12.37,12.03,66.0,20.0,40.0,126.0,17.0,8.0,2.0,2.0,1.0,33.0,25.0,49.0,69.0,3.0,6.0,44.0,5.0,0.0,5.0,51.0,18.0,17.0,1.39,2.47,8.51,3.0,3.0,11.0,126.0,86.0,86.0,0.0,1.47,2.69,2.48,11.35,11.35,11.14,12.03,1.06,0.57,1.6,0.33,3.68,8.77,1.02,1.06,1.02,12.0,4.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,11.0,15.0,2.0,4.0,37.0,12.0,8.0,2.0,12.0,3.0,1.0,0.5,0.34,0.21,0.0,1.0,0.0,16.0,16.0,16.0,2.0,0.13,0.0,0.0,1.19,1.19,1.15
EDM,2023,EDM,EDM,Team Level,other,14,0.58,0.59,0.57,2005.0,28.37,5.3,2.18,4.98,0.94,17.28,8.32,5.13,5.3,5.13,28.0,11.0,11.0,50.0,3.0,3.0,1.0,1.0,0.0,19.0,13.0,25.0,36.0,1.0,2.0,17.0,5.0,11.0,9.0,26.0,6.0,7.0,1.0,0.75,3.55,0.0,0.0,3.0,50.0,39.0,39.0,4.0,0.63,0.97,0.97,4.95,4.95,4.9,21.13,3.88,1.54,3.95,0.71,11.71,7.21,3.83,3.88,3.83,21.0,8.0,6.0,35.0,4.0,1.0,0.0,1.0,1.0,10.0,12.0,17.0,25.0,1.0,2.0,23.0,5.0,5.0,8.0,14.0,10.0,5.0,0.55,1.09,2.25,0.0,1.0,3.0,35.0,29.0,29.0,5.0,0.47,0.24,0.24,4.12,4.12,4.06
EDM,2023,EDM,EDM,Team Level,all,14,0.55,0.57,0.55,50633.0,498.54,50.42,34.82,117.31,16.66,266.52,190.26,48.4,50.1,48.09,476.0,200.0,264.0,940.0,39.0,58.0,8.0,38.0,1.0,323.0,217.0,437.0,637.0,58.0,131.0,451.0,301.0,125.0,146.0,495.0,123.0,58.0,15.07,15.11,20.24,15.0,10.0,14.0,932.28,676.0,673.09,78.0,7.76,12.97,12.97,45.21,44.98,43.99,403.1,41.21,27.19,96.16,13.23,217.25,154.96,40.12,41.6,40.49,405.0,145.0,173.0,723.0,52.0,34.0,8.0,33.0,5.0,242.0,184.0,353.0,498.0,57.0,129.0,442.0,283.0,107.0,139.0,396.0,107.0,47.0,11.78,13.02,16.4,13.0,17.0,22.0,734.22,550.0,556.59,86.0,6.1,7.5,7.5,39.81,40.15,39.5
EDM,2023,EDM,EDM,Team Level,5on5,14,0.57,0.57,0.56,40238.0,383.93,34.34,25.62,95.38,12.87,202.34,150.45,33.11,34.02,32.8,367.0,154.0,211.0,732.0,23.0,49.0,5.0,33.0,1.0,251.0,164.0,344.0,498.0,50.0,115.0,358.0,283.0,102.0,116.0,384.0,100.0,37.0,11.69,12.4,10.26,12.0,8.0,3.0,724.28,521.0,518.09,66.0,5.36,9.72,9.72,29.98,29.75,29.23,305.54,26.11,19.32,76.33,9.89,161.53,120.82,25.47,26.49,25.84,309.0,105.0,127.0,541.0,32.0,27.0,6.0,27.0,4.0,179.0,145.0,277.0,382.0,51.0,117.0,335.0,256.0,89.0,116.0,309.0,79.0,26.0,9.21,9.85,7.05,8.0,13.0,11.0,552.22,414.0,420.59,76.0,4.01,4.72,4.72,25.4,25.73,25.42
EDM,2023,EDM,EDM,Team Level,4on5,14,0.07,0.14,0.15,4481.0,13.51,0.72,0.47,2.09,0.4,3.89,9.44,0.71,0.72,0.71,12.0,5.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,12.0,17.0,2.0,4.0,30.0,10.0,8.0,8.0,14.0,2.0,1.0,0.26,0.24,0.22,0.0,0.0,0.0,21.0,17.0,17.0,7.0,0.11,0.0,0.0,0.82,0.82,0.82,67.5,10.09,5.8,14.6,2.36,41.14,21.02,9.7,10.09,9.7,66.0,29.0,38.0,133.0,14.0,6.0,2.0,4.0,0.0,50.0,21.0,52.0,81.0,3.0,6.0,52.0,14.0,3.0,10.0,64.0,18.0,13.0,1.76,2.08,6.24,4.0,3.0,7.0,133.0,95.0,95.0,1.0,1.49,2.54,2.54,9.05,9.05,8.77
EDM,2023,EDM,EDM,Team Level,5on4,14,0.9,0.91,0.89,3909.0,72.73,10.06,6.55,14.86,2.46,43.01,22.06,9.44,10.06,9.44,69.0,30.0,38.0,137.0,13.0,6.0,2.0,4.0,0.0,50.0,26.0,56.0,86.0,5.0,10.0,46.0,3.0,4.0,13.0,71.0,15.0,13.0,2.13,1.71,6.21,3.0,2.0,8.0,137.0,99.0,99.0,1.0,1.67,2.28,2.28,9.45,9.45,9.04,8.94,1.13,0.53,1.28,0.27,2.88,5.92,1.13,1.13,1.13,9.0,3.0,2.0,14.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,7.0,10.0,2.0,4.0,32.0,8.0,10.0,5.0,9.0,0.0,3.0,0.27,0.0,0.86,1.0,0.0,1.0,14.0,12.0,12.0,4.0,0.12,0.0,0.0,1.25,1.25,1.25
