tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots
pga,2023,2023,Charles Schwab Challenge,21,"Noren, Alex",10419,T29,1,Colonial Country Club,21,70,1,7:42am,68,3.1,-0.454,0.753,-1.082,-0.783,2.317,282.1,0.357,0.722,0.667,37.362,38.58,5,2
pga,2023,2023,Charles Schwab Challenge,21,"Noren, Alex",10419,T29,2,Colonial Country Club,21,70,10,12:22pm,69,0.323,2.003,-0.634,-0.309,1.06,1.383,271.2,0.5,0.667,0.857,64.355,33.286,3,1
pga,2023,2023,Charles Schwab Challenge,21,"Noren, Alex",10419,T29,3,Colonial Country Club,21,70,1,11:10am,74,-1.616,-0.326,-0.622,-0.297,-1.245,-2.861,277.7,0.286,0.333,0.615,42.516,32.277,2,4
pga,2023,2023,Charles Schwab Challenge,21,"Noren, Alex",10419,T29,4,Colonial Country Club,21,70,1,8:05am,69,2.802,0.508,0.189,-0.888,-0.191,2.611,272.8,0.357,0.556,0.818,64.181,33.706,5,4
pga,2023,2023,Charles Schwab Challenge,21,"Kim, Si Woo",14609,T29,1,Colonial Country Club,21,70,10,7:53am,67,-0.068,0.442,2.297,0.646,3.385,3.317,291.7,0.714,0.667,0.625,36.877,27.707,1,2
pga,2023,2023,Charles Schwab Challenge,21,"Kim, Si Woo",14609,T29,2,Colonial Country Club,21,70,1,12:33pm,70,-0.018,-0.507,1.077,-0.169,0.401,0.383,285.7,0.429,0.667,0.5,55.08,21.946,2,1
pga,2023,2023,Charles Schwab Challenge,21,"Kim, Si Woo",14609,T29,3,Colonial Country Club,21,70,1,11:00am,70,-0.942,-0.778,0.321,2.538,2.081,1.139,296.4,1.0,0.5,0.667,,28.456,3,6
pga,2023,2023,Charles Schwab Challenge,21,"Kim, Si Woo",14609,T29,4,Colonial Country Club,21,70,1,11:15am,73,-0.205,-0.989,-0.951,0.756,-1.184,-1.389,294.7,0.643,0.389,0.615,34.91,34.732,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Putnam, Andrew",14704,T29,1,Colonial Country Club,21,70,10,12:33pm,66,2.16,1.094,0.744,0.319,2.157,4.317,271.7,0.714,0.667,0.889,76.506,25.348,6,0
pga,2023,2023,Charles Schwab Challenge,21,"Putnam, Andrew",14704,T29,2,Colonial Country Club,21,70,1,7:53am,70,2.454,0.293,-1.025,-1.339,-2.071,0.383,269.3,0.5,0.444,0.778,49.122,30.67,2,1
pga,2023,2023,Charles Schwab Challenge,21,"Putnam, Andrew",14704,T29,3,Colonial Country Club,21,70,1,11:50am,70,2.104,-2.167,0.939,0.263,-0.965,1.139,274.1,0.714,0.667,0.25,40.836,38.067,6,1
pga,2023,2023,Charles Schwab Challenge,21,"Putnam, Andrew",14704,T29,4,Colonial Country Club,21,70,1,11:50am,74,-0.315,-0.021,-0.31,-1.743,-2.074,-2.389,266.8,0.5,0.556,0.571,109.931,27.911,1,4
pga,2023,2023,Charles Schwab Challenge,21,"Malnati, Peter",14926,T29,1,Colonial Country Club,21,70,1,1:17pm,69,-0.236,1.356,0.563,-0.366,1.553,1.317,283.6,0.429,0.444,0.818,43.991,25.852,3,2
pga,2023,2023,Charles Schwab Challenge,21,"Malnati, Peter",14926,T29,2,Colonial Country Club,21,70,10,8:37am,67,0.997,0.282,3.57,-1.466,2.386,3.383,279.3,0.357,0.722,0.75,60.004,19.511,3,1
pga,2023,2023,Charles Schwab Challenge,21,"Malnati, Peter",14926,T29,3,Colonial Country Club,21,70,1,11:40am,72,-2.116,1.445,1.365,-1.555,1.255,-0.861,290.4,0.571,0.556,0.75,54.501,31.878,2,6
pga,2023,2023,Charles Schwab Challenge,21,"Malnati, Peter",14926,T29,4,Colonial Country Club,21,70,1,10:15am,72,-0.097,-0.059,-0.809,0.576,-0.292,-0.389,294.0,0.5,0.667,0.667,63.428,34.582,3,2
pga,2023,2023,Charles Schwab Challenge,21,"Straka, Sepp",17511,T29,1,Colonial Country Club,21,70,1,8:26am,69,-0.194,0.284,1.93,-0.703,1.511,1.317,280.8,0.714,0.667,0.667,84.74,29.35,3,4
pga,2023,2023,Charles Schwab Challenge,21,"Straka, Sepp",17511,T29,2,Colonial Country Club,21,70,10,1:06pm,71,1.443,0.152,-2.172,-0.04,-2.06,-0.617,272.1,0.571,0.5,0.6,70.527,32.386,3,5
pga,2023,2023,Charles Schwab Challenge,21,"Straka, Sepp",17511,T29,3,Colonial Country Club,21,70,1,8:00am,70,0.116,0.564,-0.509,0.968,1.023,1.139,283.0,0.643,0.611,0.778,37.077,30.615,4,5
pga,2023,2023,Charles Schwab Challenge,21,"Straka, Sepp",17511,T29,4,Colonial Country Club,21,70,1,9:20am,70,0.365,0.095,-0.29,1.441,1.246,1.611,287.6,0.714,0.5,0.7,18.326,31.352,4,5
pga,2023,2023,Charles Schwab Challenge,21,"Shelton, Robby",18635,T29,1,Colonial Country Club,21,70,10,12:22pm,66,3.104,2.822,-1.123,-0.486,1.213,4.317,266.3,0.571,0.389,1.0,50.478,29.218,6,2
pga,2023,2023,Charles Schwab Challenge,21,"Shelton, Robby",18635,T29,2,Colonial Country Club,21,70,1,7:42am,67,-0.012,-0.568,3.707,0.257,3.395,3.383,272.3,0.714,0.722,1.0,38.633,19.393,2,0
pga,2023,2023,Charles Schwab Challenge,21,"Shelton, Robby",18635,T29,3,Colonial Country Club,21,70,1,12:30pm,76,-1.002,-1.241,-1.743,-0.875,-3.859,-4.861,274.2,0.5,0.444,0.364,88.038,39.487,2,5
pga,2023,2023,Charles Schwab Challenge,21,"Shelton, Robby",18635,T29,4,Colonial Country Club,21,70,1,9:20am,71,1.004,-0.465,0.142,-0.07,-0.393,0.611,273.3,0.571,0.5,0.667,48.177,34.949,3,4
pga,2023,2023,Charles Schwab Challenge,21,"Kitayama, Kurt",21891,T29,1,Colonial Country Club,21,70,1,12:44pm,70,-1.073,0.486,0.691,0.213,1.39,0.317,289.0,0.571,0.556,0.556,63.327,27.081,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Kitayama, Kurt",21891,T29,2,Colonial Country Club,21,70,10,8:04am,71,0.055,-1.087,0.351,0.065,-0.672,-0.617,286.1,0.357,0.556,0.5,70.646,26.126,2,3
pga,2023,2023,Charles Schwab Challenge,21,"Kitayama, Kurt",21891,T29,3,Colonial Country Club,21,70,1,7:50am,71,0.083,-0.915,1.799,-0.828,0.056,0.139,288.9,0.5,0.667,0.714,37.111,25.309,2,2
pga,2023,2023,Charles Schwab Challenge,21,"Kitayama, Kurt",21891,T29,4,Colonial Country Club,21,70,1,7:35am,68,3.231,-0.377,1.515,-0.758,0.38,3.611,282.6,0.357,0.556,0.875,35.544,29.299,3,2
pga,2023,2023,Charles Schwab Challenge,21,"Morikawa, Collin",22085,T29,1,Colonial Country Club,21,70,1,12:55pm,73,-1.141,-0.354,-1.317,0.129,-1.542,-2.683,281.4,0.643,0.722,0.5,59.795,29.707,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Morikawa, Collin",22085,T29,2,Colonial Country Club,21,70,10,8:15am,67,0.492,-0.509,2.468,0.933,2.891,3.383,285.9,0.643,0.833,0.5,44.908,24.166,5,2
pga,2023,2023,Charles Schwab Challenge,21,"Morikawa, Collin",22085,T29,3,Colonial Country Club,21,70,1,8:20am,70,-1.549,-0.057,2.879,-0.134,2.688,1.139,290.3,0.5,0.667,0.4,45.787,20.109,4,5
pga,2023,2023,Charles Schwab Challenge,21,"Morikawa, Collin",22085,T29,4,Colonial Country Club,21,70,1,9:10am,70,-0.124,1.683,0.462,-0.41,1.735,1.611,289.4,0.429,0.611,0.625,40.853,22.933,5,3
pga,2023,2023,Charles Schwab Challenge,21,"Hodges, Lee",25157,T29,1,Colonial Country Club,21,70,10,1:06pm,69,-0.524,-0.747,2.392,0.196,1.841,1.317,287.1,0.5,0.667,0.571,40.106,29.387,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Hodges, Lee",25157,T29,2,Colonial Country Club,21,70,1,8:26am,67,0.471,0.123,2.209,0.581,2.912,3.383,280.3,0.857,0.833,0.75,35.256,25.173,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Hodges, Lee",25157,T29,3,Colonial Country Club,21,70,1,11:50am,74,-0.59,-0.138,-1.534,-0.599,-2.271,-2.861,295.7,0.643,0.444,0.667,41.703,34.42,1,5
pga,2023,2023,Charles Schwab Challenge,21,"Hodges, Lee",25157,T29,4,Colonial Country Club,21,70,1,9:00am,70,-1.698,-0.248,2.268,1.289,3.309,1.611,295.6,0.571,0.667,0.286,26.787,31.127,5,3
pga,2023,2023,Charles Schwab Challenge,21,"Stevens, Sam",25569,T29,1,Colonial Country Club,21,70,10,8:48am,71,0.071,-0.606,-1.307,1.159,-0.754,-0.683,286.6,0.643,0.5,0.778,46.794,39.673,2,5
pga,2023,2023,Charles Schwab Challenge,21,"Stevens, Sam",25569,T29,2,Colonial Country Club,21,70,1,1:28pm,66,1.918,0.789,-0.504,2.181,2.465,4.383,301.6,0.929,0.611,0.714,,30.573,6,2
pga,2023,2023,Charles Schwab Challenge,21,"Stevens, Sam",25569,T29,3,Colonial Country Club,21,70,1,10:35am,72,-2.439,-0.841,0.857,1.562,1.578,-0.861,305.5,0.571,0.722,0.556,32.414,32.437,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Stevens, Sam",25569,T29,4,Colonial Country Club,21,70,1,9:30am,71,-1.928,-0.331,2.281,0.589,2.539,0.611,306.2,0.357,0.667,0.286,41.379,27.627,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Donald, Luke",4163,T40,1,Colonial Country Club,21,70,10,12:55pm,71,-0.995,0.904,0.245,-0.837,0.312,-0.683,266.5,0.571,0.667,0.8,81.62,29.217,1,2
pga,2023,2023,Charles Schwab Challenge,21,"Donald, Luke",4163,T40,2,Colonial Country Club,21,70,1,8:15am,69,-0.353,0.353,0.899,0.485,1.736,1.383,270.5,0.714,0.611,0.75,18.301,34.46,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Donald, Luke",4163,T40,3,Colonial Country Club,21,70,1,8:20am,69,0.254,2.69,-0.769,-0.036,1.885,2.139,271.0,0.571,0.611,0.857,41.441,29.989,4,3
pga,2023,2023,Charles Schwab Challenge,21,"Donald, Luke",4163,T40,4,Colonial Country Club,21,70,1,9:50am,72,-0.147,1.329,-0.607,-0.964,-0.242,-0.389,266.9,0.643,0.611,1.0,66.484,33.015,1,3
pga,2023,2023,Charles Schwab Challenge,21,"Walker, Jimmy",7293,T40,1,Colonial Country Club,21,70,1,12:22pm,73,1.849,-2.304,-1.468,-0.76,-4.532,-2.683,297.1,0.429,0.444,0.75,38.606,30.3,2,3
pga,2023,2023,Charles Schwab Challenge,21,"Walker, Jimmy",7293,T40,2,Colonial Country Club,21,70,10,7:42am,67,1.158,-0.547,1.414,1.359,2.225,3.383,289.2,0.714,0.833,0.25,24.331,36.85,4,2
pga,2023,2023,Charles Schwab Challenge,21,"Walker, Jimmy",7293,T40,3,Colonial Country Club,21,70,1,8:30am,71,0.408,-0.901,-0.249,0.881,-0.269,0.139,301.0,0.429,0.778,0.714,44.986,33.66,4,3
pga,2023,2023,Charles Schwab Challenge,21,"Walker, Jimmy",7293,T40,4,Colonial Country Club,21,70,1,8:25am,70,-0.494,0.866,0.603,0.636,2.105,1.611,293.8,0.643,0.667,0.625,24.391,31.506,4,3
pga,2023,2023,Charles Schwab Challenge,21,"Piercy, Scott",7899,T40,1,Colonial Country Club,21,70,10,1:17pm,69,1.846,-0.834,-0.14,0.445,-0.529,1.317,291.8,0.5,0.556,0.778,45.639,30.429,2,5
pga,2023,2023,Charles Schwab Challenge,21,"Piercy, Scott",7899,T40,2,Colonial Country Club,21,70,1,8:37am,68,0.44,-0.466,1.588,0.822,1.943,2.383,282.7,0.571,0.667,0.667,31.578,23.938,5,1
pga,2023,2023,Charles Schwab Challenge,21,"Piercy, Scott",7899,T40,3,Colonial Country Club,21,70,1,11:20am,72,0.583,0.053,-1.498,0.001,-1.444,-0.861,285.7,0.643,0.389,0.727,36.55,32.351,2,5
pga,2023,2023,Charles Schwab Challenge,21,"Piercy, Scott",7899,T40,4,Colonial Country Club,21,70,1,9:30am,72,-0.865,0.178,0.158,0.14,0.476,-0.389,289.7,0.571,0.444,0.583,55.896,34.757,4,4
pga,2023,2023,Charles Schwab Challenge,21,"Reavie, Chez",7961,T40,1,Colonial Country Club,21,70,1,8:15am,67,-0.091,0.305,2.698,0.405,3.408,3.317,268.5,0.643,0.611,0.75,38.244,20.424,5,4
pga,2023,2023,Charles Schwab Challenge,21,"Reavie, Chez",7961,T40,2,Colonial Country Club,21,70,10,12:55pm,69,0.145,0.421,0.928,-0.111,1.238,1.383,269.0,0.643,0.667,0.571,41.507,25.742,3,1
pga,2023,2023,Charles Schwab Challenge,21,"Reavie, Chez",7961,T40,3,Colonial Country Club,21,70,1,11:30am,75,0.085,-0.219,-4.075,0.348,-3.946,-3.861,273.2,0.571,0.444,0.7,53.774,34.019,1,4
pga,2023,2023,Charles Schwab Challenge,21,"Reavie, Chez",7961,T40,4,Colonial Country Club,21,70,1,7:55am,70,1.183,1.978,0.211,-1.761,0.428,1.611,277.8,0.357,0.556,0.875,62.001,28.165,6,2
pga,2023,2023,Charles Schwab Challenge,21,"Horschel, Billy",11276,T40,1,Colonial Country Club,21,70,10,7:53am,67,1.422,-0.321,1.224,0.992,1.895,3.317,287.1,0.714,0.667,0.714,75.72,24.693,4,3
pga,2023,2023,Charles Schwab Challenge,21,"Horschel, Billy",11276,T40,2,Colonial Country Club,21,70,1,12:33pm,74,0.081,-1.548,-1.103,-1.047,-3.698,-3.617,289.6,0.643,0.444,0.5,35.09,26.823,5,3
pga,2023,2023,Charles Schwab Challenge,21,"Horschel, Billy",11276,T40,3,Colonial Country Club,21,70,1,7:10am,70,2.711,-0.56,-0.194,-0.818,-1.572,1.139,295.3,0.5,0.556,0.8,38.325,26.543,3,4
pga,2023,2023,Charles Schwab Challenge,21,"Horschel, Billy",11276,T40,4,Colonial Country Club,21,70,1,8:50am,70,0.564,1.057,0.088,-0.098,1.047,1.611,296.9,0.643,0.5,0.667,55.952,28.751,4,4
pga,2023,2023,Charles Schwab Challenge,21,"Lee, Min Woo",16841,T40,1,Colonial Country Club,21,70,1,1:28pm,67,2.585,-0.519,-0.176,1.427,0.732,3.317,297.5,0.714,0.556,0.636,54.103,34.698,5,0
pga,2023,2023,Charles Schwab Challenge,21,"Lee, Min Woo",16841,T40,2,Colonial Country Club,21,70,10,8:48am,71,0.381,-1.58,-0.152,0.735,-0.998,-0.617,297.2,0.5,0.556,0.727,60.792,23.826,4,2
pga,2023,2023,Charles Schwab Challenge,21,"Lee, Min Woo",16841,T40,3,Colonial Country Club,21,70,1,10:05am,70,-1.159,0.831,1.485,-0.018,2.298,1.139,296.4,0.357,0.611,0.75,47.032,24.6,0,2
pga,2023,2023,Charles Schwab Challenge,21,"Lee, Min Woo",16841,T40,4,Colonial Country Club,21,70,1,10:25am,73,-1.235,0.602,-0.957,0.201,-0.154,-1.389,296.3,0.5,0.444,0.667,59.132,27.935,2,4
pga,2023,2023,Charles Schwab Challenge,21,"Smalley, Alex",18474,T40,1,Colonial Country Club,21,70,1,7:42am,70,-2.532,0.313,1.062,1.474,2.849,0.317,283.3,0.786,0.778,0.8,88.627,28.198,1,1
pga,2023,2023,Charles Schwab Challenge,21,"Smalley, Alex",18474,T40,2,Colonial Country Club,21,70,10,12:22pm,71,-1.681,1.316,-0.829,0.578,1.064,-0.617,278.6,0.643,0.667,0.833,27.798,35.485,3,4
pga,2023,2023,Charles Schwab Challenge,21,"Smalley, Alex",18474,T40,3,Colonial Country Club,21,70,1,7:20am,68,1.885,-1.139,1.193,1.2,1.254,3.139,280.4,0.786,0.778,0.5,29.466,30.982,7,2
pga,2023,2023,Charles Schwab Challenge,21,"Smalley, Alex",18474,T40,4,Colonial Country Club,21,70,1,10:00am,72,-1.851,0.948,-0.245,0.759,1.462,-0.389,281.8,0.571,0.556,0.625,59.097,23.782,6,4
pga,2023,2023,Charles Schwab Challenge,21,"Novak, Andrew",23475,T40,1,Colonial Country Club,21,70,10,12:22pm,68,-0.3,1.422,1.226,-0.031,2.617,2.317,278.6,0.571,0.611,0.714,38.348,27.454,4,0
pga,2023,2023,Charles Schwab Challenge,21,"Novak, Andrew",23475,T40,2,Colonial Country Club,21,70,1,7:42am,66,1.098,1.177,1.29,0.819,3.285,4.383,277.2,0.786,0.722,1.0,37.248,29.971,4,1
pga,2023,2023,Charles Schwab Challenge,21,"Novak, Andrew",23475,T40,3,Colonial Country Club,21,70,1,12:20pm,74,-1.496,-1.279,-0.295,0.209,-1.365,-2.861,283.3,0.429,0.5,0.636,44.79,35.296,1,3
pga,2023,2023,Charles Schwab Challenge,21,"Novak, Andrew",23475,T40,4,Colonial Country Club,21,70,1,10:15am,73,1.224,-0.016,-1.04,-1.557,-2.613,-1.389,285.9,0.357,0.333,0.769,74.277,32.215,5,4
pga,2023,2023,Charles Schwab Challenge,21,"Kizzire, Patton",13470,T48,1,Colonial Country Club,21,70,1,12:22pm,69,0.439,1.907,-0.364,-0.665,0.878,1.317,280.4,0.357,0.444,0.727,44.283,42.801,4,2
pga,2023,2023,Charles Schwab Challenge,21,"Kizzire, Patton",13470,T48,2,Colonial Country Club,21,70,10,7:42am,69,0.785,0.469,-0.157,0.287,0.598,1.383,277.7,0.643,0.611,0.889,30.17,31.558,2,4
pga,2023,2023,Charles Schwab Challenge,21,"Kizzire, Patton",13470,T48,3,Colonial Country Club,21,70,1,10:15am,73,0.804,-2.733,-0.274,0.342,-2.665,-1.861,273.3,0.714,0.556,0.5,25.125,26.903,2,4
pga,2023,2023,Charles Schwab Challenge,21,"Kizzire, Patton",13470,T48,4,Colonial Country Club,21,70,1,8:05am,71,-2.059,1.491,0.643,0.536,2.67,0.611,279.0,0.429,0.722,0.8,75.702,31.061,1,3
pga,2023,2023,Charles Schwab Challenge,21,"NeSmith, Matt",16433,T48,1,Colonial Country Club,21,70,10,1:28pm,70,0.798,-0.576,-0.924,1.019,-0.481,0.317,275.9,0.857,0.5,0.8,24.418,37.206,1,5
pga,2023,2023,Charles Schwab Challenge,21,"NeSmith, Matt",16433,T48,2,Colonial Country Club,21,70,1,8:48am,69,1.388,-0.783,0.216,0.563,-0.005,1.383,278.3,0.714,0.667,0.5,35.413,33.109,5,2
pga,2023,2023,Charles Schwab Challenge,21,"NeSmith, Matt",16433,T48,3,Colonial Country Club,21,70,1,9:25am,73,-2.173,-1.056,0.373,0.995,0.312,-1.861,278.9,0.714,0.722,0.429,41.904,29.396,1,3
pga,2023,2023,Charles Schwab Challenge,21,"NeSmith, Matt",16433,T48,4,Colonial Country Club,21,70,1,7:26am,70,0.102,0.688,1.014,-0.193,1.509,1.611,280.8,0.643,0.667,1.0,95.658,28.529,2,3
pga,2023,2023,Charles Schwab Challenge,21,"Hardy, Nick",19865,T48,1,Colonial Country Club,21,70,10,7:53am,72,-0.796,-0.213,-0.982,0.308,-0.887,-1.683,281.9,0.643,0.611,0.875,22.932,41.3,0,3
pga,2023,2023,Charles Schwab Challenge,21,"Hardy, Nick",19865,T48,2,Colonial Country Club,21,70,1,12:33pm,69,1.806,1.272,0.312,-2.007,-0.423,1.383,288.7,0.357,0.667,0.857,21.527,44.971,3,3
pga,2023,2023,Charles Schwab Challenge,21,"Hardy, Nick",19865,T48,3,Colonial Country Club,21,70,1,7:10am,71,0.278,0.625,-0.483,-0.281,-0.139,0.139,294.6,0.643,0.556,0.556,110.354,28.244,5,6
pga,2023,2023,Charles Schwab Challenge,21,"Hardy, Nick",19865,T48,4,Colonial Country Club,21,70,1,7:35am,70,2.143,0.257,-1.513,0.724,-0.532,1.611,284.8,0.571,0.444,0.727,49.32,26.293,4,5
pga,2023,2023,Charles Schwab Challenge,21,"Norrman, Vincent",22535,T48,1,Colonial Country Club,21,70,10,8:59am,70,-0.833,-0.181,0.41,0.921,1.15,0.317,298.3,0.571,0.667,0.667,34.227,24.717,2,2
pga,2023,2023,Charles Schwab Challenge,21,"Norrman, Vincent",22535,T48,2,Colonial Country Club,21,70,1,1:39pm,71,-1.79,0.232,0.566,0.376,1.173,-0.617,295.3,0.429,0.611,0.556,57.91,25.22,2,2
pga,2023,2023,Charles Schwab Challenge,21,"Norrman, Vincent",22535,T48,3,Colonial Country Club,21,70,1,6:50am,71,0.088,-0.248,1.002,-0.703,0.051,0.139,295.8,0.5,0.611,0.5,62.734,23.824,1,3
pga,2023,2023,Charles Schwab Challenge,21,"Norrman, Vincent",22535,T48,4,Colonial Country Club,21,70,1,7:45am,70,-0.596,-0.383,1.614,0.976,2.207,1.611,297.4,0.571,0.722,0.571,17.711,33.196,5,2
pga,2023,2023,Charles Schwab Challenge,21,"Hoge, Tom",15575,T52,1,Colonial Country Club,21,70,10,8:26am,66,-0.892,0.276,4.659,0.274,5.209,4.317,273.6,0.643,0.778,0.5,49.805,18.094,3,0
pga,2023,2023,Charles Schwab Challenge,21,"Hoge, Tom",15575,T52,2,Colonial Country Club,21,70,1,1:06pm,74,0.144,-1.493,-2.307,0.04,-3.761,-3.617,278.1,0.5,0.5,0.538,54.577,30.298,1,6
pga,2023,2023,Charles Schwab Challenge,21,"Hoge, Tom",15575,T52,3,Colonial Country Club,21,70,1,8:00am,69,-0.568,0.993,1.21,0.504,2.707,2.139,281.8,0.5,0.722,0.667,54.496,34.327,4,2
pga,2023,2023,Charles Schwab Challenge,21,"Hoge, Tom",15575,T52,4,Colonial Country Club,21,70,1,10:00am,74,-0.092,-1.167,-0.557,-0.573,-2.297,-2.389,287.0,0.5,0.444,0.538,64.013,27.812,3,6
pga,2023,2023,Charles Schwab Challenge,21,"McNealy, Maverick",18634,T52,1,Colonial Country Club,21,70,10,8:37am,71,-0.346,-0.249,2.837,-2.925,-0.337,-0.683,267.6,0.429,0.556,0.714,75.04,27.338,3,2
pga,2023,2023,Charles Schwab Challenge,21,"McNealy, Maverick",18634,T52,2,Colonial Country Club,21,70,1,1:17pm,70,1.102,-0.57,0.42,-0.569,-0.719,0.383,289.8,0.5,0.444,0.692,55.825,33.944,4,3
pga,2023,2023,Charles Schwab Challenge,21,"McNealy, Maverick",18634,T52,3,Colonial Country Club,21,70,1,7:00am,74,3.123,-0.611,-3.394,-1.979,-5.984,-2.861,281.9,0.429,0.278,0.769,60.202,40.2,4,5
pga,2023,2023,Charles Schwab Challenge,21,"McNealy, Maverick",18634,T52,4,Colonial Country Club,21,70,1,7:08am,68,0.402,0.177,0.796,2.236,3.209,3.611,308.9,0.5,0.778,0.571,77.076,25.091,3,1
pga,2023,2023,Charles Schwab Challenge,21,"Griffin, Ben",24968,T52,1,Colonial Country Club,21,70,1,12:11pm,67,-0.36,-0.029,3.274,0.432,3.677,3.317,290.3,0.643,0.722,0.714,50.161,22.093,4,0
pga,2023,2023,Charles Schwab Challenge,21,"Griffin, Ben",24968,T52,2,Colonial Country Club,21,70,10,7:31am,69,2.114,0.338,-1.272,0.204,-0.731,1.383,284.9,0.643,0.556,0.8,45.535,32.422,4,4
pga,2023,2023,Charles Schwab Challenge,21,"Griffin, Ben",24968,T52,3,Colonial Country Club,21,70,1,12:00pm,75,-0.954,-0.706,-0.447,-1.754,-2.907,-3.861,288.1,0.357,0.444,0.455,46.421,30.026,2,8
pga,2023,2023,Charles Schwab Challenge,21,"Griffin, Ben",24968,T52,4,Colonial Country Club,21,70,1,7:55am,72,1.46,-1.609,0.242,-0.482,-1.849,-0.389,281.1,0.571,0.5,0.5,41.139,31.825,3,5
pga,2023,2023,Charles Schwab Challenge,21,"Gordon, Will",26660,T52,1,Colonial Country Club,21,70,1,8:37am,71,-0.45,-0.502,-0.363,0.632,-0.233,-0.683,279.3,0.786,0.778,0.429,80.687,28.45,2,4
pga,2023,2023,Charles Schwab Challenge,21,"Gordon, Will",26660,T52,2,Colonial Country Club,21,70,10,1:17pm,68,1.635,-1.202,1.362,0.589,0.748,2.383,280.3,0.786,0.556,0.5,37.532,28.07,5,3
pga,2023,2023,Charles Schwab Challenge,21,"Gordon, Will",26660,T52,3,Colonial Country Club,21,70,1,8:40am,69,1.047,-0.7,1.274,0.518,1.092,2.139,279.5,0.571,0.722,0.714,26.513,30.111,4,2
pga,2023,2023,Charles Schwab Challenge,21,"Gordon, Will",26660,T52,4,Colonial Country Club,21,70,1,10:45am,75,-3.938,0.232,0.231,0.086,0.549,-3.389,284.3,0.429,0.5,0.417,48.347,34.221,0,4
pga,2023,2023,Charles Schwab Challenge,21,"Bhatia, Akshay",26096,56,1,Colonial Country Club,21,70,10,1:39pm,69,-0.804,1.25,-0.073,0.944,2.121,1.317,293.2,0.571,0.611,0.889,36.3,33.871,4,3
pga,2023,2023,Charles Schwab Challenge,21,"Bhatia, Akshay",26096,56,2,Colonial Country Club,21,70,1,8:59am,68,0.712,-0.358,1.232,0.798,1.671,2.383,278.2,0.714,0.556,0.444,68.751,26.593,5,3
pga,2023,2023,Charles Schwab Challenge,21,"Bhatia, Akshay",26096,56,3,Colonial Country Club,21,70,1,11:10am,70,-1.157,0.253,1.339,0.704,2.296,1.139,283.9,0.5,0.611,0.667,60.044,27.891,5,6
pga,2023,2023,Charles Schwab Challenge,21,"Bhatia, Akshay",26096,56,4,Colonial Country Club,21,70,1,11:05am,77,-2.102,-0.746,-2.669,0.128,-3.287,-5.389,283.3,0.429,0.611,0.375,43.201,40.081,1,5
pga,2023,2023,Charles Schwab Challenge,21,"List, Luke",7960,T57,1,Colonial Country Club,21,70,10,12:33pm,70,0.489,1.1,-1.493,0.221,-0.172,0.317,294.4,0.5,0.611,0.75,72.858,28.079,4,4
pga,2023,2023,Charles Schwab Challenge,21,"List, Luke",7960,T57,2,Colonial Country Club,21,70,1,7:53am,70,-1.902,-0.503,2.583,0.206,2.285,0.383,293.0,0.429,0.611,0.778,48.891,21.344,5,4
pga,2023,2023,Charles Schwab Challenge,21,"List, Luke",7960,T57,3,Colonial Country Club,21,70,1,8:30am,71,0.79,-0.719,-0.118,0.186,-0.651,0.139,291.3,0.5,0.556,0.667,56.033,29.267,3,5
pga,2023,2023,Charles Schwab Challenge,21,"List, Luke",7960,T57,4,Colonial Country Club,21,70,1,8:15am,74,-2.652,-1.669,0.837,1.095,0.263,-2.389,300.7,0.429,0.667,0.333,53.889,29.661,4,5
pga,2023,2023,Charles Schwab Challenge,21,"Todd, Brendon",12425,T57,1,Colonial Country Club,21,70,1,8:04am,69,-0.877,0.088,3.026,-0.92,2.194,1.317,270.4,0.643,0.722,0.75,23.552,29.613,4,3
pga,2023,2023,Charles Schwab Challenge,21,"Todd, Brendon",12425,T57,2,Colonial Country Club,21,70,10,12:44pm,71,-0.647,1.615,-1.417,-0.168,0.03,-0.617,269.2,0.5,0.556,0.7,60.184,39.508,4,5
pga,2023,2023,Charles Schwab Challenge,21,"Todd, Brendon",12425,T57,3,Colonial Country Club,21,70,1,8:10am,71,-1.9,0.658,1.384,-0.003,2.039,0.139,277.7,0.571,0.611,0.667,70.482,25.815,6,3
pga,2023,2023,Charles Schwab Challenge,21,"Todd, Brendon",12425,T57,4,Colonial Country Club,21,70,1,8:25am,74,-1.121,-0.206,-0.845,-0.217,-1.268,-2.389,272.5,0.571,0.556,0.444,103.255,38.334,2,1
pga,2023,2023,Charles Schwab Challenge,21,"Lee, K.H.",13497,T57,1,Colonial Country Club,21,70,1,8:15am,68,-0.49,1.567,0.685,0.555,2.807,2.317,281.6,0.571,0.667,0.714,39.165,29.162,3,0
