player_id,team,opp,pos,name,fpts,proj_own,opto_pct,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1284,,,G,Si Woo Kim,57.45,12.4,8.29,70.9,80.5,25,0,0,7300,,34895,1284
710663,,,G,Nick Dunlap,27.08,0.01,1.33,4.18,36,16.5,0,0,6000,,3561722,710663
1075,,,G,Matt Fitzpatrick,67.83,11.5,11.26,78.67,87.5,29.5,0,0,9100,,34759,1075
409,,,G,Gunn Charoenkul,25.45,0.04,0.00,6.04,31.38,15.94,0,0,6300,,1156737,409
523168,,,G,Wyndham Clark,61.89,16.7,11.72,73.85,83,27,0,0,7500,,37183,523168
773012,,,G,Alexander Yang,24.57,0.04,0.00,,30.3,15.38,0,0,6000,,4822645,773012
1483,,,G,Jesse Schutte,25.84,0.03,0.00,5.22,31.86,16.18,0,0,6000,,4822646,1483
762034,,,G,Olin Browne Jr.,24.33,0.04,0.03,0,30,15.22,0,0,6200,,35058,762034
765444,,,G,Ryan Gerard,35.87,0.37,0.60,30.32,62,20,0,0,6600,,3561715,765444
703899,,,G,Nicolas Echavarria,27.86,0.08,0.03,20.27,41.85,17,0,0,6500,,3803328,703899
699433,,,G,Dylan Wu,42.48,1.4,2.23,45.1,68,22,0,0,6400,,1327333,699433
1154,,,G,Sam Burns,60.76,8.2,7.96,65.84,82.5,26.15,0,0,8200,,35095,1154
1055,,,G,Gary Woodland,50.94,8.9,2.60,59.48,75,23.5,0,0,7200,,35025,1055
2078,,,G,Adam Scott,59.07,17.5,8.59,69.16,81.5,26,0,0,7500,,34807,2078
756216,,,G,David Puig,34.68,0.16,0.57,26.81,61,19.15,0,0,6500,,4813339,756216
696563,,,G,Austin Eckroat,44.93,5.1,2.20,48.55,70.5,22,0,0,7000,,1074851,696563
771297,,,G,Matthew McClean,26.84,0.09,0.93,9.16,34.5,16.5,0,0,6200,,4580210,771297
