player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Mike Washington,145672,HB,BUFFALO,4,48,10,2,28.5,65,0,228,0,0,10,149,55.4,7,13,126,0,19,82.1,63.5,80.1,,23.3,56.3,66.7,59.8,49,0,16,8,63,61,0,0,11,56,2,228,149,3.1,4.8,0.25,27
Bhayshul Tuten,150568,HB,VA TECH,4,48,14,2,38.6,76,0,197,1,2,14,151,91.5,4,8,337,2,14,38.9,61.1,81.5,,21.8,68.6,62.2,48.1,49,0,90,7,94,73,0,0,11,55,1,197,151,3.15,4.1,0.96,33
Diego Pavia,156927,QB,NEW MEX ST,5,28,12,3,26.5,86,0,184,0,0,7,129,115.2,9,16,242,3,16,34.1,71.1,82.4,62.1,,60.0,74.2,60.0,44,0,0,0,1,111,140,19,0,28,0,324,209,4.45,6.9,0.0,6
Jalen Mayden,83520,QB,S DIEGO ST,5,27,16,3,28.4,96,0,171,0,0,7,94,90.3,13,17,284,3,8,43.3,67.3,67.5,64.1,,54.3,66.7,60.0,56,1,0,0,1,154,167,19,0,27,3,338,165,3.59,7.3,0.0,8
Montrell Johnson Jr.,147141,HB,FLORIDA,4,46,7,3,23.2,49,0,211,1,3,7,106,44.3,7,15,163,0,9,82.0,66.3,82.0,,27.1,55.3,69.7,60.1,19,0,58,6,53,57,0,0,8,52,3,211,106,2.3,4.6,1.09,35
Darren Grainger,78496,QB,GA STATE,4,40,13,4,43.8,128,0,265,0,0,10,90,56.3,9,14,175,3,8,41.3,91.0,43.1,91.4,,,69.9,60.0,65,3,0,0,0,146,27,6,0,40,3,292,128,2.78,6.3,,20
Kairee Robinson,101299,HB,S JOSE ST,4,46,17,6,51.8,147,0,284,1,1,17,178,133.9,7,18,285,0,17,82.0,78.7,80.7,,34.9,53.2,85.3,58.7,33,0,32,6,57,57,0,0,7,52,6,284,178,3.87,6.2,0.56,29
Nathaniel Peat,100586,HB,MISSOURI,4,45,3,2,17.2,33,0,192,0,3,3,110,29.9,8,16,229,0,13,82.0,72.2,80.0,,75.6,66.5,71.1,54.7,18,0,81,4,38,51,0,0,4,49,2,192,110,2.44,4.3,2.13,32
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,4,45,5,1,10.1,15,0,149,0,0,5,107,24.3,1,10,347,1,17,60.2,59.3,79.9,26.9,67.4,55.6,64.7,55.8,15,0,21,4,41,53,0,0,8,49,1,149,107,2.38,3.3,0.51,27
Jaylen Wright,146934,HB,TENNESSEE,4,45,12,6,40.2,125,0,311,0,4,12,175,113.1,13,15,307,0,31,81.6,87.4,80.4,,49.7,87.3,84.3,42.4,31,0,58,10,44,51,0,0,10,55,0,311,175,3.89,6.9,1.32,14
Zak Wallace,104843,HB,ARK STATE,4,45,6,1,12.8,17,0,133,1,0,6,111,30.8,3,8,113,1,6,56.6,60.0,79.6,,67.1,29.6,66.0,56.1,17,0,10,3,42,55,0,0,4,48,1,133,111,2.47,3.0,0.24,39
John Gentry,128379,HB,SM HOUSTON,4,45,4,0,0.0,0,0,127,0,2,4,75,18.2,1,4,281,1,14,60.7,55.3,81.4,,36.3,81.1,50.4,40.4,10,1,95,10,58,62,0,0,12,55,0,127,75,1.67,2.8,1.64,30
Reggie Love III,129418,HB,ILLINOIS,4,45,11,3,43.7,110,0,252,1,4,11,194,129.3,6,13,187,0,24,81.6,71.5,80.9,,67.0,59.2,73.3,55.1,61,0,26,5,39,54,0,0,6,50,1,252,194,4.31,5.6,0.67,21
Kenan Christon,100601,HB,S DIEGO ST,5,45,9,2,22.1,36,0,163,1,1,9,109,41.8,4,6,284,0,27,82.0,69.2,81.7,,27.3,69.1,72.2,54.0,20,0,82,13,79,63,0,0,15,58,0,163,109,2.42,3.6,1.04,18
Thomas Castellanos,158433,QB,BOSTON COL,4,34,13,6,53.8,176,0,272,1,0,10,140,121.1,13,13,121,0,16,78.6,77.5,43.3,74.4,,54.3,71.5,60.0,45,2,0,0,1,115,55,11,0,34,3,327,176,3.91,7.3,0.0,4
Deshaun Fenwick,83759,HB,OREGON ST,5,44,7,3,29.0,75,0,259,0,2,7,156,67.9,6,14,265,0,11,81.4,74.2,81.6,,13.9,59.7,78.5,56.8,38,0,16,3,60,59,0,0,5,47,4,259,156,3.55,5.9,0.27,32
TreVeyon Henderson,145059,HB,OHIO STATE,4,44,6,5,50.8,150,0,295,0,1,6,167,56.5,7,11,260,0,14,82.0,73.9,81.5,,52.9,56.9,77.0,70.9,61,0,45,3,66,53,0,0,5,47,5,295,167,3.8,6.7,0.68,29
Jalon Jones,104762,QB,CHARLOTTE,4,33,11,4,40.6,130,0,209,0,0,8,115,84.5,7,14,136,2,12,42.8,68.9,52.9,59.1,,,72.8,60.1,58,1,0,0,0,92,111,11,0,33,3,320,150,3.41,7.3,,13
Rashad Amos,124224,HB,MIAMI OH,4,44,10,4,39.2,87,0,222,0,0,10,142,68.7,7,11,221,0,7,81.6,65.1,77.8,,81.1,72.9,62.6,49.6,25,0,1,3,10,51,0,0,3,47,1,222,142,3.23,5.0,0.1,37
Justice Ellison,123383,HB,WAKE,3,44,9,6,44.8,112,0,250,0,0,9,159,66.4,7,16,339,0,27,81.4,72.9,79.6,,63.6,63.2,73.4,58.9,29,0,18,5,37,55,0,0,5,49,0,250,159,3.61,5.7,0.49,16
Dequan Finn,97804,QB,TOLEDO,4,34,7,2,19.3,39,0,138,0,0,5,42,18.2,4,9,316,1,18,50.2,66.7,59.4,63.1,,,67.0,60.1,24,3,0,0,0,108,64,9,0,34,2,202,86,2.0,4.7,,6
