player_name,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Compton, Erik",Korn Ferry Tour,426,-3,9999,0,-1.051
"Maas, Christiaan",Amateur Events,427,-24,9999,0,-1.055
"Stegmaier, Brett",Korn Ferry Tour,428,-2,9999,0,-1.057
"Kraft, Kelly",PGA TOUR,429,-2,9999,0,-1.058
"De Jager, Louis",DP World Tour,430,-2,275,-4,-1.058
"Crowe, Trace",Korn Ferry Tour,431,-43,9999,0,-1.06
"Albertson, Anders",Korn Ferry Tour,432,-2,398,5,-1.061
"Stone, Brandon",DP World Tour,433,0,416,0,-1.062
"Creel, Joshua",Korn Ferry Tour,434,43,9999,0,-1.063
"Veerman, Johannes",DP World Tour,435,-4,289,0,-1.063
"Kuhl, Tommy",Amateur Events,436,13,9999,0,-1.064
"Capan III, Frankie",Korn Ferry Tour,437,1,9999,0,-1.064
"Fisk, Steven",Korn Ferry Tour,438,-33,9999,0,-1.066
"Saddier, Adrien",DP World Tour,439,-7,9999,0,-1.066
"Campbell, Brian",Korn Ferry Tour,440,0,9999,0,-1.069
"Ahlers, Jaco",Other Tours,441,-54,269,-12,-1.069
"Ritchie, JC",DP World Tour,442,-7,280,-3,-1.069
"Swafford, Hudson",PGA TOUR,443,-7,201,-7,-1.077
"Inamori, Yuki",Other Tours,444,32,158,1,-1.077
"Gavins, Daniel",DP World Tour,445,-8,211,-2,-1.077
"Del Solar, Cristobal",Korn Ferry Tour,446,-34,368,-2,-1.078
"Hagy, Brandon",Korn Ferry Tour,447,-4,9999,0,-1.078
"Langer, Bernhard",PGA TOUR Champions,448,-6,9999,0,-1.09
"Summerhays, Preston",Amateur Events,449,0,9999,0,-1.092
"Gomez, Fabian",Korn Ferry Tour,450,-3,9999,0,-1.095
"Canizares, Alejandro",DP World Tour,451,-6,491,-7,-1.096
"Gellerman, Michael",Korn Ferry Tour,452,-42,9999,0,-1.096
"Couples, Fred",PGA TOUR Champions,453,-7,9999,0,-1.096
"Luck, Curtis",Korn Ferry Tour,454,-1,9999,0,-1.114
"Phillips, Trent",Korn Ferry Tour,455,-5,9999,0,-1.115
"Trainer, Martin",PGA TOUR,456,-1,9999,0,-1.116
"Stuard, Brian",PGA TOUR,457,-1,471,-2,-1.119
"Barjon, Paul",Korn Ferry Tour,458,-47,9999,0,-1.119
"Harkins, Brandon",Korn Ferry Tour,459,-60,416,-2,-1.119
"Kim, Hanbyeol",Other Tours,460,-3,9999,0,-1.124
"Chesters, Ashley",Challenge Tour,461,-32,9999,0,-1.126
"Menante, Dylan",Amateur Events,462,26,9999,0,-1.129
"Sciot-Siegrist, Robin",DP World Tour,463,-4,444,-7,-1.13
"Dufner, Jason",PGA TOUR,464,-4,9999,0,-1.137
"Pulkkanen, Tapio",DP World Tour,465,-3,304,-2,-1.142
"Bachem, Nick",DP World Tour,466,-3,278,1,-1.144
"Van Meijel, Lars",Challenge Tour,467,-28,9999,0,-1.147
"Tabuena, Miguel",Other Tours,468,-2,9999,0,-1.152
"Easton, Bryce",DP World Tour,469,-2,486,-1,-1.153
"Kang, Kyungnam",Other Tours,470,-16,485,-5,-1.154
"Lagergren, Joakim",DP World Tour,471,-3,285,-3,-1.155
"Augenstein, John",Korn Ferry Tour,472,-14,9999,0,-1.157
"Hitchner, Derek",Amateur Events,473,-25,9999,0,-1.157
"Castillo, Ricky",Amateur Events,474,9,9999,0,-1.158
"Armitage, Marcus",DP World Tour,475,-4,324,-6,-1.16
"Gutierrez, Ivan Cantero",Challenge Tour,476,-51,9999,0,-1.165
"Garcia-Heredia, Alfredo",DP World Tour,477,-4,406,-9,-1.168
"Iwata, Hiroshi",Other Tours,478,1,178,-3,-1.187
"Lovemark, Jamie",Korn Ferry Tour,479,0,9999,0,-1.189
"Walters, Justin",DP World Tour,480,1,385,-5,-1.193
"Toms, David",PGA TOUR Champions,481,1,9999,0,-1.193
"Fernandez-Valdes, Jorge",Korn Ferry Tour,482,-2,9999,0,-1.196
"Lewis, Tom",DP World Tour,483,1,9999,0,-1.196
"Jordan, Matthew",DP World Tour,484,1,350,-1,-1.197
"Cho, Mingyu",Other Tours,485,-11,352,0,-1.199
"Portillo, Angel Hidalgo",DP World Tour,486,0,320,-6,-1.199
"Ventura, Kristoffer",Korn Ferry Tour,487,2,9999,0,-1.2
"Brennan, Michael",Amateur Events,488,-37,9999,0,-1.202
"Hanna, Chase",DP World Tour,489,-2,364,-5,-1.205
"Villegas, Camilo",PGA TOUR,490,6,9999,0,-1.208
"McCarthy, Dan",Korn Ferry Tour,491,-50,9999,0,-1.21
"Rutherford, Jamie",Challenge Tour,492,0,9999,0,-1.215
"Sherwood, Cole",Amateur Events,493,-23,9999,0,-1.22
"Huizing, Daan",DP World Tour,494,-4,9999,0,-1.223
"Vincent, Kieran",Other Tours,495,-4,427,2,-1.224
"Winther, Jeff",DP World Tour,496,-4,361,0,-1.225
"Paratore, Renato",DP World Tour,497,-28,455,-15,-1.225
"Lamb, Rick",Korn Ferry Tour,498,-5,9999,0,-1.226
"Hirschman, Grant",Korn Ferry Tour,499,0,9999,0,-1.227
"Knowles, Philip",PGA TOUR,500,-6,418,-5,-1.227
