date,event_name,player_name,make_cut,first_round_lead,top_30,top_20,top_10,top_5,top_3,win,observed_finish
"Jun 19, 2022","U.S. Open","Homa, Max",0.657525,0.016575,0.383275,0.269575,0.14075,0.071625,0.0427,0.01315,T47
"Jun 19, 2022","U.S. Open","Bradley, Keegan",0.65455,0.01465,0.37815,0.2674,0.1393,0.0684,0.040225,0.013025,T7
"Jun 19, 2022","U.S. Open","Oosthuizen, Louis",0.617675,0.008425,0.349225,0.24455,0.124525,0.061875,0.0362,0.01175,CUT
"Jun 19, 2022","U.S. Open","Pereira, Mito",0.639075,0.009075,0.37345,0.25835,0.131075,0.06555,0.037725,0.011125,CUT
"Jun 19, 2022","U.S. Open","Horschel, Billy",0.6477,0.01395,0.36395,0.24895,0.1264,0.06155,0.03565,0.01095,CUT
"Jun 19, 2022","U.S. Open","Berger, Daniel",0.6403,0.01375,0.3633,0.2493,0.123375,0.059575,0.0346,0.010825,CUT
"Jun 19, 2022","U.S. Open","Power, Seamus",0.621,0.00875,0.35215,0.243825,0.121325,0.058075,0.032875,0.009925,T12
"Jun 19, 2022","U.S. Open","Gooch, Talor",0.61455,0.008325,0.343575,0.234525,0.117275,0.057175,0.032225,0.0096,CUT
"Jun 19, 2022","U.S. Open","Henley, Russell",0.628525,0.013175,0.343475,0.2326,0.1138,0.05425,0.031225,0.00945,CUT
"Jun 19, 2022","U.S. Open","Fleetwood, Tommy",0.628225,0.0078,0.3528,0.241275,0.11825,0.056475,0.032725,0.00925,CUT
"Jun 19, 2022","U.S. Open","Koepka, Brooks",0.604675,0.008025,0.333025,0.229225,0.1135,0.0543,0.029875,0.009225,55
"Jun 19, 2022","U.S. Open","Munoz, Sebastian",0.595175,0.012475,0.3047,0.202525,0.09645,0.0455,0.025675,0.007475,T14
"Jun 19, 2022","U.S. Open","Hatton, Tyrrell",0.573125,0.006375,0.294225,0.1941,0.092475,0.0429,0.024825,0.007075,T56
"Jun 19, 2022","U.S. Open","Kim, Si Woo",0.59915,0.011975,0.3019,0.19745,0.0913,0.041375,0.024175,0.006999999999999999,CUT
"Jun 19, 2022","U.S. Open","Riley, Davis",0.59095,0.01125,0.294175,0.19255,0.09355,0.04295,0.024125,0.006975,T31
"Jun 19, 2022","U.S. Open","Rose, Justin",0.54825,0.00625,0.267425,0.17605,0.081425,0.0369,0.021475,0.006,T37
