player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Daffue, MJ",150,+88789,+75000,-0.155,,0.00,+65000,-0.268,+40000,-0.549,+50370,-0.432,,0.00,,0.00,+75000,-0.155,+40000,-0.549,+40000,-0.549,+50000,-0.436,Inf,1.251,+40000,-0.549,+30000,-0.661,,0.00
"Hoshino, Rikuya",150,+90809,+60000,-0.339,+40000,-0.559,+65000,-0.284,+40000,-0.559,+50370,-0.445,+52550,-0.421,+30000,-0.669,+60000,-0.339,+50000,-0.449,+50000,-0.449,+50000,-0.449,+110000,0.211,+40000,-0.559,+40000,-0.559,+35000,-0.614
"Gotterup, Chris",150,+97461,+75000,-0.230,+50000,-0.486,+100000,0.026,+30000,-0.691,+50370,-0.483,,0.00,,0.00,+75000,-0.230,+75000,-0.230,+50000,-0.486,+75000,-0.230,Inf,2.076,+50000,-0.486,,0.00,+50000,-0.486
"Besseling, Wil",150,+102464,+60000,-0.414,+50000,-0.512,+65000,-0.365,+50000,-0.512,+50370,-0.508,,0.00,+50000,-0.512,+75000,-0.268,+40000,-0.609,+40000,-0.609,+50000,-0.512,+110000,0.073,+40000,-0.609,+40000,-0.609,+50000,-0.512
"Kim, Joohyung",150,+137831,+60000,-0.564,+30000,-0.782,+55000,-0.601,+30000,-0.782,+50370,-0.634,,0.00,+30000,-0.782,+75000,-0.456,+50000,-0.637,+30000,-0.782,+30000,-0.782,+150000,0.088,+30000,-0.782,+25000,-0.818,+35000,-0.746
"Olesen, Thorbjorn",150,+148048,+40000,-0.729,+30000,-0.797,+43000,-0.709,+40000,-0.729,+50370,-0.659,+30250,-0.795,+30000,-0.797,+50000,-0.662,+40000,-0.729,+30000,-0.797,+30000,-0.797,+50000,-0.662,+30000,-0.797,+25000,-0.831,,0.00
"Tarren, Callum",150,+148048,+60000,-0.594,+50000,-0.662,+100000,-0.324,+50000,-0.662,,0.00,,0.00,+30000,-0.797,+100000,-0.324,+50000,-0.662,+50000,-0.662,+75000,-0.493,+150000,0.013,+50000,-0.662,+60000,-0.594,+50000,-0.662
"Schneider, Marcel",150,+159900,+60000,-0.624,+40000,-0.749,+55000,-0.656,+30000,-0.812,+50370,-0.685,,0.00,+30000,-0.812,+100000,-0.374,+40000,-0.749,+50000,-0.687,+40000,-0.749,+150000,-0.062,+40000,-0.749,+50000,-0.687,+50000,-0.687
"Novak, Andrew",150,+166567,+75000,-0.549,+50000,-0.699,+100000,-0.399,+40000,-0.759,+50370,-0.697,+52550,-0.684,+30000,-0.819,+100000,-0.399,+40000,-0.759,+50000,-0.699,+50000,-0.699,Inf,0.201,+50000,-0.699,+40000,-0.759,+50000,-0.699
"Seiffert, Chase",150,+173813,+75000,-0.568,+50000,-0.712,+65000,-0.626,+40000,-0.769,+50370,-0.710,,0.00,+50000,-0.712,+100000,-0.424,+75000,-0.568,+50000,-0.712,+50000,-0.712,+150000,-0.137,+50000,-0.712,+60000,-0.654,+50000,-0.712
"Hall, Harry",150,+199900,+60000,-0.700,+50000,-0.750,+60000,-0.700,+40000,-0.799,+50370,-0.748,,0.00,+30000,-0.850,+100000,-0.499,+75000,-0.625,+50000,-0.750,+100000,-0.499,+110000,-0.450,+50000,-0.750,+40000,-0.799,+50000,-0.750
"Murray, Grayson",150,Inf,+150000,-0.287,+75000,-0.643,+100000,-0.525,+80000,-0.620,,0.00,,0.00,+30000,-0.857,+100000,-0.525,+100000,-0.525,+75000,-0.643,+100000,-0.525,Inf,-0.050,+50000,-0.762,+60000,-0.715,+100000,-0.525
"Sloan, Roger",150,Inf,+75000,-0.700,+50000,-0.800,+65000,-0.740,+50000,-0.800,,0.00,+62550,-0.749,+50000,-0.800,+75000,-0.700,+50000,-0.800,+50000,-0.800,+50000,-0.800,+120000,-0.520,+50000,-0.800,+50000,-0.800,+50000,-0.800
"Bland, Richard",150,Inf,+60000,-0.760,+40000,-0.840,+65000,-0.740,+50000,-0.800,,0.00,,0.00,+50000,-0.800,+75000,-0.700,+50000,-0.800,+50000,-0.800,+40000,-0.840,+130000,-0.480,+50000,-0.800,+40000,-0.840,+50000,-0.800
"Buckley, Hayden",150,Inf,+60000,-0.775,+50000,-0.812,+65000,-0.756,+50000,-0.812,,0.00,,0.00,+50000,-0.812,+75000,-0.718,+75000,-0.718,+50000,-0.812,+50000,-0.812,+100000,-0.625,+50000,-0.812,+40000,-0.850,+100000,-0.625
"Samooja, Kalle",150,Inf,+60000,-0.790,+40000,-0.860,+55000,-0.807,+50000,-0.825,,0.00,,0.00,+30000,-0.895,+65000,-0.772,+75000,-0.737,+40000,-0.860,+50000,-0.825,+100000,-0.650,+40000,-0.860,+40000,-0.860,+50000,-0.825
"Crocker, Sean",150,Inf,+60000,-0.790,+40000,-0.860,+65000,-0.772,+80000,-0.720,+50370,-0.823,+52550,-0.816,+50000,-0.825,+75000,-0.737,+75000,-0.737,+50000,-0.825,+50000,-0.825,+120000,-0.580,+40000,-0.860,+40000,-0.860,+50000,-0.825
"Norris, Shaun",150,Inf,+60000,-0.790,+40000,-0.860,+65000,-0.772,+40000,-0.860,,0.00,,0.00,+50000,-0.825,+75000,-0.737,+50000,-0.825,+40000,-0.860,+40000,-0.860,+120000,-0.580,+40000,-0.860,+30000,-0.895,+50000,-0.825
"Matthews, Brandon",150,Inf,+30000,-0.910,+50000,-0.850,+55000,-0.835,+50000,-0.850,,0.00,,0.00,+30000,-0.910,+175000,-0.475,+100000,-0.700,+30000,-0.910,+100000,-0.700,Inf,-0.100,+50000,-0.850,+75000,-0.775,+100000,-0.700
"Paul, Yannik",150,Inf,+60000,-0.820,+50000,-0.850,+65000,-0.805,+50000,-0.850,+50370,-0.849,,0.00,+50000,-0.850,+75000,-0.775,+75000,-0.775,+50000,-0.850,+50000,-0.850,Inf,-0.250,+50000,-0.850,+40000,-0.880,+100000,-0.700
"Bennett, Sam",150,Inf,+150000,-0.550,+100000,-0.700,+100000,-0.700,,0.00,,0.00,,0.00,+100000,-0.700,+100000,-0.700,+100000,-0.700,+100000,-0.700,+50000,-0.850,Inf,0.200,+50000,-0.850,+60000,-0.820,+100000,-0.700
"Vick, Travis",150,Inf,Inf,-0.250,+75000,-0.775,+100000,-0.700,,0.00,,0.00,+62550,-0.812,+100000,-0.700,+100000,-0.700,+100000,-0.700,+100000,-0.700,+100000,-0.700,Inf,0.500,+50000,-0.850,+60000,-0.820,Inf,-0.400
"Chappell, Kevin",150,Inf,+75000,-0.812,+40000,-0.900,+65000,-0.837,+50000,-0.875,,0.00,,0.00,+50000,-0.875,+75000,-0.812,+40000,-0.900,+40000,-0.900,+50000,-0.875,+150000,-0.625,+40000,-0.900,+30000,-0.925,+50000,-0.875
"Nakajima, Keita",150,Inf,+60000,-0.880,+40000,-0.920,+65000,-0.870,,0.00,,0.00,+80250,-0.839,+50000,-0.900,+75000,-0.850,+75000,-0.850,+50000,-0.900,+50000,-0.900,+120000,-0.760,+50000,-0.900,+40000,-0.920,+50000,-0.900
"Kim, Chan",150,Inf,+75000,-0.869,+75000,-0.869,+65000,-0.886,+40000,-0.930,,0.00,,0.00,+50000,-0.912,+100000,-0.825,+100000,-0.825,+75000,-0.869,+100000,-0.825,+150000,-0.737,+50000,-0.912,+60000,-0.895,+100000,-0.825
"Stevens, Samuel",150,Inf,+100000,-0.825,+75000,-0.869,+100000,-0.825,+50000,-0.912,,0.00,,0.00,+30000,-0.947,+100000,-0.825,+50000,-0.912,+75000,-0.869,+50000,-0.912,Inf,-0.125,+50000,-0.912,+60000,-0.895,+100000,-0.825
"Mouw, William",150,Inf,Inf,-0.625,+100000,-0.850,+100000,-0.850,,0.00,,0.00,,0.00,+100000,-0.850,+100000,-0.850,+100000,-0.850,+100000,-0.850,+100000,-0.850,Inf,-0.250,+50000,-0.925,+60000,-0.910,Inf,-0.700
"Mickelson, Phil",150,Inf,+27500,-0.959,+20000,-0.970,+22000,-0.967,+20000,-0.970,,0.00,+18550,-0.972,+15000,-0.977,+22500,-0.966,+20000,-0.970,+15000,-0.977,+15000,-0.977,+44000,-0.934,+20000,-0.970,+12500,-0.981,+25000,-0.962
"Soderberg, Sebastian",150,Inf,+75000,-0.887,+50000,-0.925,+65000,-0.902,+40000,-0.940,,0.00,,0.00,+50000,-0.925,+100000,-0.850,+40000,-0.940,+50000,-0.925,+50000,-0.925,+150000,-0.775,+50000,-0.925,+50000,-0.925,+50000,-0.925
"Lingmerth, David",150,Inf,+100000,-0.875,+50000,-0.937,+100000,-0.875,+50000,-0.937,,0.00,+40250,-0.950,+30000,-0.962,+100000,-0.875,+50000,-0.937,+50000,-0.937,+100000,-0.875,+150000,-0.812,+50000,-0.937,,0.00,+50000,-0.937
"Stuard, Brian",150,Inf,+75000,-0.906,+50000,-0.937,+100000,-0.875,+30000,-0.962,,0.00,,0.00,+50000,-0.937,+65000,-0.919,+50000,-0.937,+50000,-0.937,+75000,-0.906,+150000,-0.812,+50000,-0.937,+40000,-0.950,+50000,-0.937
"Naegel, Chris",150,Inf,+150000,-0.850,+100000,-0.900,+100000,-0.900,+80000,-0.920,,0.00,,0.00,+30000,-0.970,+150000,-0.850,+100000,-0.900,+100000,-0.900,+100000,-0.900,Inf,-0.500,+50000,-0.950,+75000,-0.925,+100000,-0.900
"Moldovan, Maxwell",150,Inf,Inf,-0.750,+100000,-0.900,+100000,-0.900,,0.00,,0.00,,0.00,+100000,-0.900,+100000,-0.900,+100000,-0.900,+100000,-0.900,+50000,-0.950,Inf,-0.500,+50000,-0.950,+60000,-0.940,Inf,-0.800
"Kodaira, Satoshi",150,Inf,+75000,-0.925,+50000,-0.950,+65000,-0.935,+50000,-0.950,,0.00,,0.00,+50000,-0.950,+75000,-0.925,+50000,-0.950,+50000,-0.950,+30000,-0.970,+150000,-0.850,+50000,-0.950,+60000,-0.940,+100000,-0.900
"Greaser, Austin",150,Inf,+100000,-0.925,+100000,-0.925,+100000,-0.925,,0.00,,0.00,+80250,-0.940,+100000,-0.925,+125000,-0.906,+100000,-0.925,+100000,-0.925,+100000,-0.925,Inf,-0.250,+50000,-0.962,+75000,-0.944,+100000,-0.925
"McCarty, Matt",150,Inf,Inf,-0.812,+100000,-0.925,+100000,-0.925,+50000,-0.962,,0.00,,0.00,+100000,-0.925,+150000,-0.887,+100000,-0.925,+100000,-0.925,+100000,-0.925,Inf,-0.700,+50000,-0.962,+75000,-0.944,+100000,-0.925
"Izumida, Daijiro",150,Inf,Inf,-0.812,+100000,-0.925,+100000,-0.925,+80000,-0.940,,0.00,,0.00,+100000,-0.925,Inf,-0.850,+100000,-0.925,+100000,-0.925,+100000,-0.925,Inf,-0.625,+50000,-0.962,+75000,-0.944,+100000,-0.925
"Kozuma, Jinichiro",150,Inf,+75000,-0.944,+50000,-0.962,+65000,-0.951,+50000,-0.962,,0.00,+52550,-0.961,+50000,-0.962,+100000,-0.925,+75000,-0.944,+50000,-0.962,+75000,-0.944,Inf,-0.850,+50000,-0.962,+50000,-0.962,+50000,-0.962
"Piot, James",150,Inf,Inf,-0.875,+100000,-0.950,+100000,-0.950,+40000,-0.980,,0.00,+80250,-0.960,+100000,-0.950,Inf,-0.900,+100000,-0.950,+100000,-0.950,+100000,-0.950,Inf,-0.500,+50000,-0.975,+75000,-0.962,Inf,-0.900
"Blixt, Jonas",150,Inf,Inf,-0.875,+75000,-0.962,+100000,-0.950,+80000,-0.960,,0.00,,0.00,+100000,-0.950,+150000,-0.925,+100000,-0.950,+100000,-0.950,+150000,-0.925,Inf,-0.900,+50000,-0.975,+75000,-0.962,+100000,-0.950
"Mueller, Jesse",14,Inf,Inf,-0.875,+100000,-0.950,+100000,-0.950,+80000,-0.960,,0.00,,0.00,+100000,-0.950,Inf,-0.900,+100000,-0.950,+150000,-0.925,+100000,-0.950,Inf,-0.850,+50000,-0.975,+100000,-0.950,Inf,-0.900
"Biondi, Fred",150,Inf,Inf,-0.875,+100000,-0.950,+100000,-0.950,,0.00,,0.00,,0.00,+100000,-0.950,+100000,-0.950,+100000,-0.950,+100000,-0.950,+100000,-0.950,Inf,-0.750,+50000,-0.975,+60000,-0.970,Inf,-0.900
"Thorbjornsen, Michael",150,Inf,Inf,-0.875,+100000,-0.950,+100000,-0.950,,0.00,,0.00,,0.00,+100000,-0.950,+100000,-0.950,+100000,-0.950,+100000,-0.950,+100000,-0.950,Inf,-0.800,+50000,-0.975,+60000,-0.970,Inf,-0.900
"Chassart, Adrien Dumont de",150,Inf,+100000,-0.950,,0.00,+100000,-0.950,,0.00,,0.00,,0.00,,0.00,Inf,-0.900,+100000,-0.950,+75000,-0.962,+75000,-0.962,Inf,-0.750,+50000,-0.975,+75000,-0.962,+100000,-0.950
"Silverman, Ben",150,Inf,+100000,-0.975,+75000,-0.981,+100000,-0.975,+80000,-0.980,,0.00,+52550,-0.987,+100000,-0.975,Inf,-0.950,+100000,-0.975,+100000,-0.975,+100000,-0.975,Inf,-0.925,+50000,-0.987,+75000,-0.981,+100000,-0.975
"Gerard, Ryan",150,Inf,Inf,-0.937,+100000,-0.975,+100000,-0.975,+50000,-0.987,,0.00,,0.00,+100000,-0.975,+150000,-0.962,+100000,-0.975,+100000,-0.975,+100000,-0.975,Inf,-0.875,+50000,-0.987,+75000,-0.981,Inf,-0.950
"Salinda, Isaiah",150,Inf,Inf,-0.937,+100000,-0.975,+100000,-0.975,+80000,-0.980,,0.00,,0.00,+100000,-0.975,+150000,-0.962,+100000,-0.975,+100000,-0.975,+100000,-0.975,Inf,-0.912,+50000,-0.987,+75000,-0.981,+100000,-0.975
"Lorenz, Ben",77,Inf,Inf,-0.937,+100000,-0.975,+100000,-0.975,,0.00,,0.00,,0.00,+100000,-0.975,Inf,-0.950,+150000,-0.962,+150000,-0.962,+100000,-0.975,Inf,-0.875,+50000,-0.987,+150000,-0.962,Inf,-0.950
"Hagestad, Stewart",150,Inf,Inf,-0.937,+100000,-0.975,+100000,-0.975,,0.00,,0.00,,0.00,+100000,-0.975,Inf,-0.950,+100000,-0.975,+100000,-0.975,+100000,-0.975,Inf,-0.750,+50000,-0.987,+75000,-0.981,+100000,-0.975
"Migliozzi, Guido",150,Inf,+60000,-0.985,+40000,-0.990,+65000,-0.984,+40000,-0.990,,0.00,+40250,-0.990,+50000,-0.987,+60000,-0.985,+50000,-0.987,+50000,-0.987,+30000,-0.992,+70000,-0.982,+40000,-0.990,+25000,-0.994,+100000,-0.975
"Hoag, Bo",150,Inf,+150000,-0.962,+75000,-0.981,+65000,-0.984,+80000,-0.980,,0.00,+40250,-0.990,+50000,-0.987,+75000,-0.981,+75000,-0.981,+75000,-0.981,+75000,-0.981,+150000,-0.962,+50000,-0.987,+40000,-0.990,+100000,-0.975
"Morgan, Jediah",150,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+40000,-1.040,,0.00,,0.00,+100000,-1.100,+150000,-1.150,+100000,-1.100,+100000,-1.100,+100000,-1.100,Inf,-1.500,+50000,-1.050,+75000,-1.075,,0.00
"Furyk, Jim",150,,+50000,-1.050,+50000,-1.050,+65000,-1.065,+40000,-1.040,,0.00,,0.00,+50000,-1.050,+100000,-1.100,+100000,-1.100,+75000,-1.075,+50000,-1.050,Inf,-1.250,+50000,-1.050,+60000,-1.060,+100000,-1.100
"Beckler, Andrew",60,,Inf,-1.200,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+50000,-1.050,Inf,-1.200,+150000,-1.150,+150000,-1.150,+100000,-1.100,Inf,-1.500,+50000,-1.050,+100000,-1.100,Inf,-1.200
"Quinn, Fran",150,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,Inf,-1.200,Inf,-1.200,+150000,-1.150,+150000,-1.150,Inf,-2.000,+50000,-1.050,+150000,-1.150,Inf,-1.200
"Calkins, Brady",0,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,+150000,-1.150,+100000,-1.100,+100000,-1.100,+100000,-1.100,Inf,-1.500,+50000,-1.050,+75000,-1.075,Inf,-1.200
"Sinnott, Todd",150,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+50000,-1.050,,0.00,+52550,-1.053,+100000,-1.100,+150000,-1.150,+75000,-1.075,+100000,-1.100,+100000,-1.100,,0.00,+50000,-1.050,+75000,-1.075,Inf,-1.200
"Sugiyama, Tomoyasu",150,,Inf,-1.250,+75000,-1.075,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,+100000,-1.100,+100000,-1.100,+100000,-1.100,+75000,-1.075,Inf,-2.000,+50000,-1.050,+60000,-1.060,+100000,-1.100
"Manuel, Caleb",76,,Inf,-1.250,+100000,-1.100,+100000,-1.100,,0.00,,0.00,,0.00,+100000,-1.100,Inf,-1.200,+150000,-1.150,+150000,-1.150,+100000,-1.100,Inf,-1.500,+50000,-1.050,+150000,-1.150,Inf,-1.200
"Shore, Davis",150,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,+62550,-1.063,+100000,-1.100,Inf,-1.200,+150000,-1.150,+100000,-1.100,+100000,-1.100,Inf,-1.500,+50000,-1.050,+75000,-1.075,Inf,-1.200
"Dunlap, Nick",104,,Inf,-1.250,+100000,-1.100,+100000,-1.100,,0.00,,0.00,,0.00,,0.00,+150000,-1.150,+100000,-1.100,+100000,-1.100,+100000,-1.100,Inf,-2.000,+50000,-1.050,+75000,-1.075,Inf,-1.200
"Reiter, Charles",150,,Inf,-1.250,+100000,-1.100,+100000,-1.100,,0.00,,0.00,,0.00,+100000,-1.100,Inf,-1.200,+150000,-1.150,+150000,-1.150,+100000,-1.100,Inf,-1.500,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Gannon, Luke",133,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,+175000,-1.175,+100000,-1.100,+150000,-1.150,+100000,-1.100,Inf,-1.500,+50000,-1.050,+150000,-1.150,Inf,-1.200
"Greene, Keith",96,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,+150000,-1.150,+100000,-1.100,+150000,-1.150,+100000,-1.100,Inf,-1.400,+50000,-1.050,+150000,-1.150,Inf,-1.200
"Shepherd, Laird",150,,Inf,-1.250,+100000,-1.100,+100000,-1.100,,0.00,,0.00,+80250,-1.080,+100000,-1.100,Inf,-1.200,+100000,-1.100,+150000,-1.150,+150000,-1.150,Inf,-2.000,+50000,-1.050,+100000,-1.100,Inf,-1.200
"Jacklin, Sean",107,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,Inf,-1.200,+100000,-1.100,+150000,-1.150,+150000,-1.150,Inf,-1.500,+50000,-1.050,+100000,-1.100,Inf,-1.200
