player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Dre'Mont Jones,28075,ED,TEN,1,1,0,,0,0,31,0,0,60.0,58.7,78.4,52.8,65.3,71.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,58,58,0,1,56,1,0,0,35,22,0,1,1,0,0,0,0,0,0,
Malik Harrison,28081,LB,PIT,1,0,0,,0,0,25,0,0,60.0,66.5,69.0,,62.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,1,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,
Jerome Baker,28091,LB,CLV,1,2,0,,0,0,8,0,0,65.0,65.5,67.7,,60.8,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,14,0,5,14,0,0,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,
Neville Gallimore,28094,DI,IND,1,0,1,,0,0,14,0,0,,73.2,73.3,83.2,53.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,13,13,0,12,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,
Troy Dye,28251,LB,LAC,1,0,0,100.0,0,0,27,0,0,47.4,49.7,75.3,64.9,55.6,80.4,0,1,0,0,37,0.0,0,0,0,158.3,4,0,0,26,0,25,33,0,0,0,0,0,0,33,1,7,7,0,4,0,4,1,1,55,34,13.8
DeShon Elliott,28854,S,PIT,1,0,0,100.0,0,0,25,0,0,63.2,72.3,71.6,59.4,74.6,81.6,0,0,0,0,8,0.0,0,0,0,100.0,1,0,0,12,0,8,26,2,0,0,2,0,8,24,1,17,4,2,5,0,1,0,0,8,0,8.0
Jack Jones,29050,CB,MIA,1,2,0,60.0,0,0,17,0,0,43.7,54.9,79.0,,88.5,59.4,0,0,0,0,20,11.1,1,0,1,92.1,3,0,0,2,68,34,73,2,0,0,2,0,0,71,0,39,1,2,6,0,5,0,0,48,31,16.0
Germaine Pratt,29407,LB,LV,1,2,0,77.8,0,0,23,0,0,67.9,74.6,78.2,60.7,79.9,80.4,0,0,0,0,19,0.0,0,0,0,88.4,7,0,0,40,0,42,65,19,0,0,19,0,0,46,8,15,6,2,5,0,9,0,0,47,43,6.7
Logan Wilson,29623,LB,CIN,1,1,1,80.0,0,0,7,0,0,70.2,89.4,74.0,89.4,88.0,68.0,0,2,0,0,17,12.5,1,1,0,90.8,4,0,0,62,0,39,64,1,0,0,1,0,0,63,4,21,1,2,6,0,5,2,0,29,31,7.3
Andrew Van Ginkel,30267,ED,MIN,1,1,1,66.7,0,0,18,0,0,70.2,65.2,79.3,53.3,63.4,28.9,0,1,0,0,1,33.3,2,1,0,70.1,2,0,0,5,0,22,61,49,0,0,49,0,0,12,20,19,7,3,3,1,3,1,0,-2,7,-1.0
Khalen Saunders,31534,DI,JAX,1,1,0,,0,0,15,0,0,,46.5,72.8,57.2,49.6,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,4,8,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,
Eric Johnson,33698,DI,IND,1,0,0,,0,0,14,0,0,60.0,56.1,71.0,54.8,,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,7,7,0,6,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,
Mike Hughes,34057,CB,ATL,1,1,0,40.0,0,0,2,0,0,50.6,54.3,77.8,,69.5,76.8,0,0,0,0,11,0.0,0,1,0,47.9,2,0,0,2,55,38,58,0,0,0,0,0,0,58,0,20,1,1,1,0,5,0,0,14,7,7.0
Darnell Savage,34247,S,JAX,1,0,0,0.0,0,0,15,0,0,47.6,44.1,77.9,,60.0,80.6,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,6,0,25,28,0,0,0,0,0,21,28,0,3,1,0,2,0,2,0,0,0,0,
Zack Baun,34632,LB,PHI,1,1,0,83.3,0,0,24,0,0,66.2,71.4,76.4,68.0,68.9,55.4,0,1,0,0,18,12.5,1,1,0,87.5,5,0,0,47,0,36,61,0,0,0,0,0,0,61,4,21,14,2,6,1,6,1,0,30,13,6.0
Akeem Davis-Gaither,34788,LB,ARZ,1,1,0,50.0,0,0,1,0,0,76.2,78.0,73.4,,64.7,29.2,0,0,0,0,6,40.0,2,1,0,56.3,1,0,0,21,0,15,28,2,0,0,2,0,3,26,0,13,2,0,2,0,2,0,0,6,6,6.0
Jamel Dean,34918,CB,TB,1,0,0,50.0,1,0,30,0,0,59.2,59.5,0.0,78.5,65.2,34.1,0,0,0,0,24,25.0,2,1,2,65.0,5,0,0,2,69,50,74,0,0,0,0,0,0,74,1,23,3,1,6,0,10,0,0,51,12,10.2
Blake Cashman,35413,LB,MIN,1,0,0,100.0,0,0,18,0,0,52.1,64.2,75.8,67.2,74.5,33.6,0,2,0,0,16,25.0,1,0,0,111.1,3,0,0,43,0,26,43,0,0,0,0,0,0,43,3,14,0,0,3,0,3,2,0,32,16,10.7
Darrell Taylor,36001,ED,HST,1,0,0,,0,0,13,0,0,,51.1,0.0,65.7,64.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,6,5,0,0,0,0,0,0,0,0,0,
Camryn Bynum,38408,S,IND,1,0,0,,0,0,14,0,0,80.2,87.2,77.7,,68.3,80.1,0,0,0,1,,0.0,0,1,0,0.0,0,0,0,1,0,28,38,2,0,0,2,0,32,36,0,10,3,0,3,0,0,0,0,0,0,
Folorunso Fatukasi,38558,DI,HST,1,1,0,,0,0,13,0,0,,57.6,74.8,62.8,54.4,69.6,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,21,21,0,19,0,2,0,0,11,10,0,1,1,0,0,1,0,0,0,
Eric Wilson,38587,LB,MIN,1,0,0,0.0,0,0,18,0,0,45.1,59.3,74.5,37.6,90.9,30.1,0,1,0,0,,40.0,2,0,0,39.6,0,0,0,20,2,13,25,1,0,0,1,0,1,24,5,7,1,3,3,1,2,1,0,0,0,
Tershawn Wharton,40292,ED,CAR,1,1,0,,1,0,5,0,0,68.4,53.6,0.0,52.7,58.9,73.3,0,0,0,0,,16.7,1,0,1,0.0,0,0,0,0,0,0,20,20,0,9,11,0,0,0,10,10,0,3,4,0,0,0,0,0,0,
L'Jarius Sneed,40588,CB,TEN,1,0,0,0.0,0,0,31,0,0,83.3,82.4,74.3,,60.0,76.9,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,1,19,16,21,0,0,0,0,0,0,21,0,5,1,0,3,0,1,0,0,0,0,
Alohi Gilman,41662,S,LAC,1,3,0,66.7,0,0,27,0,0,58.6,62.6,82.3,,70.7,67.5,0,0,0,0,16,11.1,1,0,0,93.8,2,0,0,12,0,49,61,0,0,0,0,0,43,61,0,12,6,1,5,0,3,0,0,26,13,13.0
Trevon Diggs,41817,CB,DAL,1,0,0,,0,0,9,0,0,76.1,70.2,74.7,40.3,60.0,30.1,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,2,24,20,26,0,0,0,0,0,0,26,1,5,0,1,1,0,0,1,0,0,0,
Ed Oliver,42200,DI,BUF,1,0,0,,0,1,4,0,0,,92.1,76.4,64.9,92.7,71.5,1,2,0,0,,16.7,1,0,0,0.0,0,1,0,0,0,0,35,35,3,27,1,4,0,0,18,17,0,5,5,2,0,4,0,0,0,
Divine Deablo,42208,LB,ATL,1,1,0,66.7,0,0,2,0,0,69.4,76.0,76.2,69.5,69.5,79.5,0,3,0,0,12,0.0,0,1,0,86.8,2,0,0,46,0,29,57,1,0,0,1,0,0,56,9,19,10,4,4,1,3,3,0,21,4,10.5
Antoine Winfield Jr.,42475,S,TB,1,2,0,0.0,0,0,30,0,0,69.5,75.4,77.6,67.3,69.5,82.6,1,0,0,0,,0.0,0,1,0,39.6,0,0,0,17,0,48,74,1,0,0,1,0,55,73,3,23,1,0,2,0,1,1,0,0,0,
Justin Strnad,42659,LB,DEN,1,1,0,100.0,0,0,10,0,0,66.6,85.3,73.6,84.4,75.5,54.6,1,1,0,0,4,25.0,1,0,0,83.3,1,1,0,34,0,18,38,1,0,0,1,0,0,37,3,17,3,3,2,0,1,3,0,4,1,4.0
Chauncey Golston,42718,ED,NYG,1,0,0,,0,0,21,0,0,,43.1,75.4,54.5,48.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,5,6,0,0,0,0,0,0,0,0,0,
Nick Bosa,42741,ED,SF,1,1,0,,0,1,28,1,0,67.1,82.5,80.9,75.6,58.3,74.6,1,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,46,46,0,0,45,1,0,0,24,22,0,3,3,1,0,3,0,0,0,
Osa Odighizuwa,42754,DI,DAL,1,1,0,,0,0,9,0,0,,72.1,76.9,60.7,74.1,69.8,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,1,24,1,15,0,0,26,15,0,1,2,0,0,4,0,0,0,
Kristian Fulton,42894,CB,KC,1,0,0,100.0,0,0,16,0,0,57.6,52.8,73.7,,51.2,33.1,0,0,0,0,14,50.0,1,0,0,118.8,1,0,0,0,15,13,15,0,0,0,0,0,0,15,0,2,0,1,1,0,1,0,0,14,0,14.0
Rashan Gary,42905,ED,GB,1,1,0,,0,0,12,0,0,60.0,66.2,78.0,59.2,69.1,75.4,1,3,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,47,47,0,0,45,2,0,0,31,16,0,2,2,0,0,5,0,0,0,
Jonathon Cooper,43021,ED,DEN,1,1,0,,0,0,10,0,0,60.0,74.8,77.3,63.4,75.4,34.3,0,2,0,0,,50.0,1,0,0,0.0,0,1,0,0,0,1,37,37,0,0,37,0,0,0,22,14,0,1,0,0,0,3,0,0,0,
Charvarius Ward,43034,CB,IND,1,0,0,100.0,0,0,14,0,0,76.6,76.1,76.1,,61.2,49.8,0,0,0,0,7,16.7,1,0,0,89.2,5,0,0,3,39,35,44,0,0,0,0,0,0,44,0,9,2,2,5,0,5,0,0,27,5,5.4
Brandon Jones,43049,S,DEN,1,4,0,33.3,0,0,10,1,0,47.6,52.4,73.5,,70.6,43.4,0,0,0,0,14,22.2,2,0,0,49.3,1,0,0,13,0,35,55,0,0,0,0,0,37,55,0,20,5,1,3,0,3,0,0,14,11,14.0
Devin White,43089,LB,LV,1,1,0,40.0,0,0,23,0,0,60.9,67.3,76.8,74.0,66.2,83.9,0,0,0,0,7,0.0,0,0,0,47.9,2,0,0,62,0,48,71,8,0,0,8,0,0,63,6,17,1,5,9,1,5,0,0,14,7,7.0
Jeremy Chinn,43179,S,LV,1,1,0,50.0,0,0,23,0,0,64.0,69.6,77.4,59.2,75.8,79.8,0,0,0,0,2,0.0,0,0,0,95.8,1,0,0,32,1,53,71,5,0,0,5,0,24,66,1,17,9,1,3,0,2,0,1,2,0,2.0
Mack Wilson Sr.,43190,LB,ARZ,1,2,0,100.0,0,0,1,0,0,61.7,54.4,76.7,84.4,35.9,66.8,0,2,0,0,11,12.5,1,1,0,87.5,6,0,0,70,0,50,75,0,0,0,0,0,0,75,3,22,5,2,5,1,6,2,0,30,13,5.0
Joe Bachie,43250,LB,IND,1,3,0,100.0,0,0,14,0,0,66.0,55.9,72.4,55.9,47.1,78.9,0,0,0,0,11,0.0,0,0,0,91.7,2,0,0,17,0,13,22,2,0,0,2,0,0,20,2,7,3,1,1,0,2,0,0,12,4,6.0
Josh Metellus,43395,S,MIN,1,2,0,33.3,0,0,18,0,0,72.1,75.6,78.6,58.5,65.6,81.8,0,0,0,0,4,0.0,0,0,0,42.4,1,0,0,11,2,45,67,1,0,0,1,0,47,66,2,20,6,2,3,0,3,0,0,4,3,4.0
Alex Highsmith,43507,ED,PIT,1,1,0,50.0,0,0,25,0,0,27.4,60.0,77.4,89.3,57.4,51.6,1,6,0,0,24,12.5,1,0,0,93.8,1,1,0,1,0,3,57,56,0,0,56,0,0,1,21,33,0,4,6,0,2,8,0,24,8,24.0
Darrell Baker Jr.,43542,CB,TEN,1,0,0,100.0,0,0,31,0,0,67.3,67.7,77.9,,63.4,78.8,0,0,0,0,22,0.0,0,0,0,153.1,4,0,0,5,44,32,54,5,0,0,5,0,0,49,0,22,0,2,4,0,4,0,1,45,21,11.3
Jeffery Simmons,43742,DI,TEN,1,0,0,,0,1,31,0,0,,53.7,0.0,83.1,39.3,28.1,3,3,0,0,,40.0,2,0,2,0.0,0,1,0,0,0,0,64,64,3,34,0,27,0,0,41,23,0,3,3,0,0,7,0,0,0,
Derrick Brown,43883,DI,CAR,1,0,0,,0,0,5,0,0,61.9,63.6,78.0,55.7,61.9,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,48,48,2,29,4,13,0,0,21,27,0,4,4,0,0,0,0,0,0,
Pat Jones II,43974,ED,CAR,1,0,0,,0,0,5,0,0,60.0,49.7,77.1,51.2,56.3,70.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,41,41,0,2,33,6,0,0,23,17,0,1,1,0,0,0,0,0,0,
Byron Murphy Jr.,44027,CB,MIN,1,0,0,100.0,0,0,18,0,0,41.5,40.3,0.0,,65.2,28.9,0,0,0,0,30,40.0,2,0,2,158.3,5,0,0,4,50,47,67,0,0,0,0,0,3,67,0,20,10,1,3,0,5,0,1,64,22,12.8
Benito Jones,44035,DI,MIA,1,0,0,,0,0,17,0,0,,47.5,74.9,63.0,45.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,20,20,6,14,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,
Quinnen Williams,44216,DI,NYJ,1,0,0,,0,1,22,0,0,62.9,92.0,77.2,69.1,93.0,71.6,2,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,43,43,0,35,0,8,0,0,32,11,0,5,4,1,0,5,0,0,0,
Nnamdi Madubuike,44304,DI,BLT,1,2,0,,0,0,3,0,0,60.0,84.8,7.0,77.3,82.8,71.7,0,4,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,1,59,59,0,32,4,23,0,0,40,18,0,3,3,0,0,5,0,0,0,
Isaiahh Loudermilk,44416,DI,PIT,1,0,0,,0,0,25,0,0,,39.3,76.8,60.3,37.6,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,31,31,1,17,5,8,0,0,12,19,0,0,0,0,0,1,0,0,0,
Elijah Garcia,44498,ED,NYG,1,0,0,,0,0,21,0,0,,73.7,72.2,56.3,69.1,69.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,4,2,0,0,3,3,0,1,1,0,0,0,0,0,0,
Brian Burns,44522,ED,NYG,1,2,0,100.0,0,0,21,0,0,46.7,71.0,78.3,66.6,76.3,76.8,0,0,0,0,16,0.0,0,0,0,118.8,1,2,0,2,0,2,47,45,0,0,45,0,0,2,26,19,0,3,2,0,1,2,0,16,4,16.0
D.J. Wonnum,44550,ED,CAR,1,0,1,,0,0,5,0,0,61.0,62.1,76.9,62.7,57.4,25.0,0,3,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,2,48,48,0,0,48,0,0,0,26,20,0,0,0,0,0,3,0,0,0,
Jonah Williams,44597,DI,NO,1,1,0,,0,0,20,0,0,,42.5,0.0,52.5,63.4,67.3,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,13,13,1,5,4,3,0,0,7,6,0,0,0,0,0,0,0,0,0,
Jordan Fuller,45326,S,ATL,1,0,0,,0,0,2,0,0,60.0,60.1,64.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Eyioma Uwazurike,45414,DI,DEN,1,2,0,,0,0,10,0,0,,56.1,73.8,55.3,58.2,70.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,1,12,0,2,0,0,6,9,0,1,1,0,0,0,0,0,0,
Brandon Stephens,45644,CB,NYJ,1,0,0,71.4,0,0,22,0,0,51.4,53.5,76.5,66.7,55.0,57.3,0,0,0,0,21,20.0,1,0,1,136.9,5,0,0,7,42,35,56,1,0,0,1,0,0,55,1,20,6,2,4,0,7,0,2,60,26,12.0
Da'Shawn Hand,48386,DI,LAC,1,1,0,,0,0,27,0,0,60.0,58.3,76.5,63.5,50.8,28.4,1,1,0,0,,50.0,1,0,0,0.0,0,1,0,0,0,1,35,35,7,20,1,7,0,0,26,8,0,1,0,0,0,3,0,0,0,
Anthony Nelson,48405,ED,TB,1,0,0,,0,0,30,0,0,60.0,61.9,77.6,50.6,69.4,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,22,21,0,0,21,0,0,1,12,9,1,1,1,0,0,0,0,0,0,
Jonathan Greenard,48407,ED,MIN,1,1,0,,0,0,18,0,0,62.7,65.9,78.8,56.9,71.7,73.6,2,5,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,7,62,61,0,0,60,1,0,1,36,19,1,2,2,0,0,7,0,0,0,
Mike Danna,48415,ED,KC,1,1,0,,0,0,16,0,0,60.4,46.7,80.5,47.4,50.9,71.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,44,44,0,8,35,1,0,0,27,14,0,1,1,1,0,0,0,0,0,
Tyquan Lewis,48475,ED,IND,1,1,0,100.0,0,0,14,0,0,62.8,50.9,75.2,54.1,60.0,69.9,0,1,0,0,4,0.0,0,0,0,83.3,1,0,0,0,0,2,23,23,0,0,16,7,0,0,19,2,0,0,0,0,1,1,0,4,8,4.0
Carl Granderson,48500,ED,NO,1,0,0,50.0,0,0,20,0,0,83.9,64.0,78.2,52.5,53.4,52.5,0,1,0,0,-3,25.0,1,1,0,56.3,1,2,0,0,0,13,57,56,0,0,56,0,0,1,22,22,1,3,3,1,2,3,0,-3,3,-3.0
Bradley Chubb,48526,ED,MIA,1,0,0,,0,0,17,0,0,63.5,57.4,76.8,56.0,56.4,72.8,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,5,40,40,0,0,37,3,0,0,17,18,0,1,0,0,0,1,0,0,0,
Dorance Armstrong,48557,ED,WAS,1,0,0,100.0,0,0,32,0,0,63.2,67.0,0.0,71.5,62.7,74.1,0,5,0,0,5,0.0,0,0,1,87.5,1,1,0,5,0,1,40,35,0,0,33,2,0,5,31,8,0,3,3,0,1,6,0,5,6,5.0
Harold Landry III,48600,ED,NE,1,0,0,,0,0,19,0,0,63.0,80.5,80.2,75.8,68.8,74.7,1,4,0,0,,0.0,0,0,0,0.0,0,3,0,3,0,5,48,45,0,1,44,0,0,3,29,14,0,5,2,1,0,8,0,0,0,
Roy Lopez,48676,DI,DET,1,1,0,,0,0,11,0,0,,57.6,73.9,62.8,54.9,66.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,0,16,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,
Harrison Phillips,48690,DI,NYJ,1,0,0,,0,0,22,0,0,,55.3,76.5,52.3,58.7,25.2,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,34,34,0,32,0,2,0,0,18,16,0,2,2,0,0,0,0,0,0,
Daron Payne,48698,DI,WAS,1,1,2,,0,0,32,0,0,68.6,77.1,77.6,73.3,58.6,30.0,0,0,0,0,,25.0,1,0,0,0.0,0,2,0,0,0,0,45,45,1,24,4,16,0,0,33,12,0,3,2,0,0,2,0,0,0,
Greg Gaines,48706,DI,TB,1,0,0,,0,0,30,0,0,,39.4,0.0,57.8,51.9,67.3,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,21,21,1,16,0,4,0,0,13,8,0,1,1,0,0,1,0,0,0,
L.J. Collier,48822,DI,ARZ,1,0,0,,0,0,1,0,0,,73.5,75.0,60.0,75.4,67.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,0,6,0,23,0,0,18,11,0,0,1,0,0,0,0,0,0,
Daniel Ekuale,48874,DI,PIT,1,1,0,,0,0,25,0,0,,72.9,72.8,55.3,72.6,68.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,3,6,0,3,0,0,4,8,0,0,0,0,0,0,0,0,0,
Poona Ford,48875,DI,LA,1,0,0,,0,0,26,0,0,,64.6,75.7,66.7,59.1,65.9,1,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,26,26,1,23,0,2,0,0,12,14,0,0,0,0,0,2,0,0,0,
Vita Vea,48956,DI,TB,1,1,1,,0,0,30,0,0,60.0,60.4,1.7,70.3,59.1,70.3,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,1,54,54,3,44,0,7,0,0,35,18,0,1,3,0,0,2,0,0,0,
Tim Settle,48966,DI,HST,1,0,0,,0,0,13,0,0,62.3,67.7,76.1,63.2,58.0,66.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,32,0,29,0,3,0,0,18,14,0,1,1,0,0,1,0,0,0,
Nick Scott,49012,S,CAR,1,2,0,,0,0,5,0,0,69.6,67.7,78.2,,54.5,56.7,0,0,0,0,,16.7,1,0,0,0.0,0,0,0,2,0,34,66,0,0,0,0,0,62,66,0,32,2,0,3,0,0,0,0,0,0,
Justin Reid,49048,S,NO,1,0,0,50.0,0,0,20,0,0,49.6,55.4,76.7,,76.6,56.7,0,0,0,0,11,16.7,1,0,0,66.7,1,0,0,18,0,42,66,1,0,0,1,0,33,65,0,24,14,0,5,0,2,0,0,11,6,11.0
Jalen Thompson,49116,S,ARZ,1,0,0,60.0,0,0,1,0,0,59.3,63.1,76.0,54.8,73.0,82.8,0,0,0,0,12,0.0,0,1,0,80.4,3,0,0,24,0,51,75,0,0,0,0,0,28,75,2,22,23,1,7,0,5,0,0,34,15,11.3
Jessie Bates III,49162,S,ATL,1,4,0,100.0,0,0,2,0,0,49.4,58.3,73.0,59.1,79.4,83.2,0,0,0,0,25,0.0,0,0,0,158.3,2,0,0,28,0,37,58,0,0,0,0,0,20,58,1,20,10,1,3,0,2,0,1,26,0,13.0
Andrew Wingard,49268,S,JAX,1,4,0,100.0,0,0,15,0,0,60.8,69.9,77.9,62.2,79.9,49.8,0,0,0,0,6,20.0,2,0,0,79.2,2,0,0,23,1,35,63,6,0,0,6,0,19,57,7,21,14,0,4,0,2,0,0,5,0,2.5
Carlton Davis III,49335,CB,NE,1,2,0,42.9,0,0,19,0,0,56.3,57.7,77.3,60.0,63.7,77.8,0,0,0,0,36,0.0,0,2,0,78.3,3,0,0,7,52,39,63,0,0,0,0,0,0,63,1,23,4,1,2,0,7,0,0,68,9,22.7
Jaire Alexander,49350,CB,BLT,1,1,0,100.0,0,0,3,0,0,28.9,29.8,76.2,,68.0,45.2,0,0,0,0,32,25.0,1,0,1,118.8,3,0,0,1,31,30,33,0,0,0,0,0,0,33,0,3,1,0,2,0,3,0,0,83,24,27.7
Isaac Yiadom,49355,CB,NO,1,1,0,80.0,0,0,20,0,0,63.3,55.1,77.9,,28.9,29.2,0,0,0,0,12,25.0,1,0,0,96.7,4,0,0,5,60,42,66,1,0,0,1,0,0,65,0,24,0,1,2,0,5,0,0,36,20,9.0
C.J. Gardner-Johnson,49371,S,HST,1,2,0,100.0,0,0,13,0,0,41.5,47.8,75.4,55.7,72.3,53.3,0,0,0,0,36,16.7,1,0,0,118.8,4,0,0,32,0,32,60,1,0,0,1,0,14,59,2,26,13,1,3,0,4,0,0,74,9,18.5
Donte Jackson,49377,CB,LAC,1,0,0,33.3,0,0,27,0,0,78.0,77.7,77.4,,62.0,77.1,0,0,0,0,6,0.0,0,1,0,42.4,2,0,0,2,41,36,45,0,0,0,0,0,0,45,0,9,2,2,3,0,6,0,0,9,3,4.5
Cam Lewis,49395,S,BUF,1,0,0,,0,0,4,0,0,63.9,70.5,70.2,,66.2,77.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,7,9,0,0,0,0,0,2,9,0,2,1,0,1,0,0,0,0,0,0,
Donovan Wilson,49408,S,DAL,1,1,0,100.0,0,0,9,0,0,66.5,74.4,75.5,,75.3,78.5,0,0,0,0,3,0.0,0,0,0,79.2,2,0,0,29,0,34,62,0,0,0,0,0,25,62,0,28,8,0,1,0,2,0,0,4,0,2.0
Julian Blackmon,49434,S,NO,1,2,0,66.7,0,0,20,0,0,76.6,83.9,77.0,,73.3,83.7,0,0,0,0,4,0.0,0,0,0,70.1,2,0,0,17,1,42,66,0,0,0,0,0,42,66,0,24,6,3,4,0,3,0,0,7,10,3.5
Taron Johnson,49511,CB,BUF,1,0,0,100.0,0,0,4,0,0,76.4,70.3,73.7,54.6,55.7,77.3,0,0,0,0,9,0.0,0,0,0,87.5,2,0,0,7,0,18,34,1,0,0,1,0,0,33,2,14,26,1,2,0,2,0,0,10,13,5.0
Nick McCloud,49535,CB,CHI,1,0,0,50.0,0,0,6,0,0,43.1,44.1,75.3,56.8,55.1,,0,0,0,0,2,,0,0,0,56.3,1,0,0,10,3,25,46,4,0,0,4,0,1,42,2,19,28,0,0,0,2,0,0,2,0,2.0
Denzel Ward,49558,CB,CLV,1,0,0,66.7,0,0,8,0,0,72.6,62.7,76.4,58.8,34.8,25.4,0,0,0,0,10,60.0,3,1,0,74.3,4,0,0,6,42,28,50,2,0,0,2,0,0,48,1,21,0,1,2,0,6,0,0,24,12,6.0
Ashtyn Davis,49560,S,MIA,1,0,0,,0,0,17,0,0,60.6,28.1,69.7,,27.9,26.7,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,4,0,2,11,1,0,0,1,0,5,10,0,9,1,1,1,1,0,0,0,0,0,
Rock Ya-Sin,49564,CB,DET,1,0,0,,0,0,11,0,0,60.0,33.4,66.3,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
Zach Allen,49605,DI,DEN,1,0,0,,0,0,10,0,0,,48.2,76.8,57.7,43.0,26.6,4,1,0,0,,100.0,1,0,0,0.0,0,1,0,0,0,0,46,46,0,23,1,22,0,0,32,14,0,1,0,0,0,6,0,0,0,
Quincy Williams,49779,LB,NYJ,1,0,0,100.0,0,0,22,0,0,63.9,58.8,0.0,67.4,58.6,50.7,0,0,0,0,22,16.7,1,0,1,134.6,5,1,0,50,0,31,56,3,0,0,3,0,0,53,5,20,3,5,5,1,5,1,1,34,35,6.8
Azeez Al-Shaair,49792,LB,HST,1,1,0,100.0,0,1,13,0,0,83.9,80.8,75.9,65.2,59.3,80.0,0,1,0,0,-7,0.0,0,0,0,79.2,1,0,0,59,0,30,60,0,0,0,0,0,0,60,4,26,1,3,6,1,1,1,0,-7,-6,-7.0
Zaire Franklin,49834,LB,IND,1,1,0,60.0,0,0,14,0,0,38.7,30.2,0.0,51.9,56.5,78.4,0,0,0,0,16,0.0,0,0,1,80.4,3,0,0,35,0,23,38,2,0,0,2,0,0,36,5,10,1,1,4,0,5,0,0,34,5,11.3
