player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Peterson, Paul",150,asa,408,-5,389,-7,-0.973149845004857
"Langer, Bernhard",150,champ,409,-10,9999,0,-0.973876126115138
"Brennan, Michael",150,am,410,-6,9999,0,-0.9749232465697341
"Kelly, Jerry",150,champ,411,-35,9999,0,-0.977442175459394
"Jorgensen, Oliver",150,cha,412,-5,277,-5,-0.977814879929006
"Burgoon, Bronson",150,pga,413,-5,432,-2,-0.9784489837437309
"Murray, Grayson",150,pga,414,-1,9999,0,-0.978995061353411
"Gavins, Daniel",150,euro,415,-38,251,-9,-0.9798294366096321
"Knous, Jim",150,pga,416,-1,9999,0,-0.982152127259694
"Quayle, Anthony",150,jpn,417,-7,180,1,-0.9830252307778309
"De Jager, Louis",150,euro,418,-31,338,-10,-0.9844041849213859
"Cone, Trevor",150,kft,419,64,484,0,-0.98459209464552
"Endycott, Harrison",150,kft,420,-46,377,-4,-0.988766796541823
"Hammer, Cole",150,am,421,-31,9999,0,-0.990172531710975
"Farr, Oliver",150,euro,422,-6,9999,0,-0.9919251740612299
"Hanna, Chase",150,euro,423,-9,215,-4,-1.00111160258996
"Wolfe, Jared",150,kft,424,21,9999,0,-1.0067951805006299
"McCarthy, Dan",150,kft,425,-7,9999,0,-1.00874555465195
"Goya, Estanislao",150,kft,426,-46,9999,0,-1.01581491536398
"Huizing, Daan",150,euro,427,0,496,0,-1.01800021506276
"Hagy, Brandon",150,pga,428,-42,370,-10,-1.01859352701956
"Strydom, Ockie",150,afr,429,-7,350,-11,-1.0198131040888299
"Gellerman, Michael",150,pga,430,-7,9999,0,-1.02796642007925
"McCarty, Matt",150,kft,431,0,9999,0,-1.03567456935889
"Strydom, Tristen",150,afr,432,-27,212,-5,-1.03741603758263
"Lee, Junseok",150,kor,433,-7,289,0,-1.038239115023
"Pettit, Turk",150,am,434,-5,9999,0,-1.04019222694632
"Siem, Marcel",150,euro,435,-5,304,-4,-1.04035159900987
"Reeves, Seth",150,kft,436,-5,9999,0,-1.0439040330497
"Lovemark, Jamie",150,kft,437,54,9999,0,-1.04614715114417
"Dickson, Taylor",150,kft,438,-21,9999,0,-1.04753737058264
"Baek, Todd",150,jpn,439,-5,273,-3,-1.0479504920402198
"Couples, Fred",150,champ,440,-5,9999,0,-1.05210340715292
"Nienaber, Wilco",150,euro,441,-59,326,-13,-1.05459293449279
"Kimsey, Nathan",150,cha,442,-59,346,-6,-1.05686267254826
"Vogel, T.J.",150,kft,443,-54,485,-11,-1.0568865593598
"Kang, Kyungnam",150,kor,444,-8,9999,0,-1.05834329070263
"Horsey, David",150,euro,445,-18,335,-14,-1.06282567809469
"Stanger, Jimmy",150,kft,446,-35,439,-10,-1.0684481427953
"Cole, Eric",150,kft,447,47,9999,0,-1.06860448357572
"Otsuki, Tomoharu",150,jpn,448,-7,126,-1,-1.0739274047390899
"Park, Sanghyun",150,kor,449,-7,224,-1,-1.07439935338845
"McGreevy, Max",150,kft,450,-62,287,-6,-1.07507696251359
"Kim, Minkyu",150,kor,451,-8,240,-6,-1.07539330531915
"Silverman, Ben",150,kft,452,0,9999,0,-1.07737038747458
"Prinsloo, Jaco",150,afr,453,-4,354,-12,-1.08579111224463
"Migliozzi, Guido",150,euro,454,-2,161,-2,-1.09566924542871
"Chesters, Ashley",150,euro,455,35,9999,0,-1.10097953863071
"Aguado, Camilo",150,sam,456,-1,9999,0,-1.10242115138026
"Smyth, Travis",150,asa,457,-1,426,-3,-1.10453347098586
"Harrington, Scott",150,pga,458,21,9999,0,-1.1049071530968302
"Flores, Martin",150,kft,459,0,9999,0,-1.10934648946044
"Winther, Jeff",150,euro,460,0,245,-5,-1.11014344911592
"Thornberry, Braden",150,kft,461,-4,9999,0,-1.11196782794421
"Porteous, Garrick",150,euro,462,0,9999,0,-1.1150142350238
"Dufner, Jason",150,pga,463,-69,9999,0,-1.1150444211134098
"Aphibarnrat, Kiradech",150,pga,464,-31,345,-20,-1.11646829846008
"Chassart, Adrien Dumont de",150,am,465,0,9999,0,-1.1187931073216002
"Rozo, Marcelo",150,kft,466,21,9999,0,-1.1204676801183202
"Bhatia, Akshay",150,kft,467,-13,450,-6,-1.12300476165777
"Trainer, Martin",150,pga,468,10,452,-5,-1.12416579857829
"Highsmith, Joe",150,am,469,-32,9999,0,-1.12777337311442
"Levy, Alexander",150,euro,470,-1,406,-5,-1.1285338596582701
"Toms, David",150,champ,471,-1,9999,0,-1.12964058839276
"Van Der Walt, Dawie",150,kft,472,0,9999,0,-1.1310440074539099
"Castillo, Ricky",142,am,473,0,9999,0,-1.13533391430029
"Bryan, Wesley",150,pga,474,-118,9999,0,-1.13944171194625
"Ledesma, Nelson",150,kft,475,-1,9999,0,-1.14104343186807
"Zhang, Xinjun",150,pga,476,-25,9999,0,-1.14145382921015
"Schietekat, Neil",150,afr,477,-2,258,-6,-1.14339672355628
"Khongwatmai, Phachara",150,asa,478,-2,148,0,-1.14438771629386
"Reifers, Kyle",150,kft,479,-17,9999,0,-1.14472180357305
"Thompson, Curtis",150,kft,480,-33,9999,0,-1.15008607623227
"Lombard, Zander",150,euro,481,0,383,-5,-1.15052612202951
"Cummins, Quade",150,kft,482,-11,9999,0,-1.15524465389039
"Feagler, Clay",150,kft,483,0,9999,0,-1.1559712386421201
"Toledo, José",150,sam,484,-4,9999,0,-1.1581708255521102
"Jaidee, Thongchai",150,champ,485,0,9999,0,-1.16069932609809
"Augenstein, John",150,kft,486,0,9999,0,-1.16122623646558
"Hisatsune, Ryo",150,jpn,487,-1,242,-7,-1.16345666178881
"Clements, Todd",150,cha,488,0,393,0,-1.16624816986925
"Simonsen, Martin Leth",150,cha,489,-1,418,0,-1.17074899666821
"Whitney, Tom",150,kft,490,-1,9999,0,-1.1714242359429299
"Santos, Ricardo",150,euro,491,0,9999,0,-1.17816848006555
"Leon, Hugo",150,euro,492,-31,359,-10,-1.17856183257115
"Werbylo, Trevor",150,kft,493,-29,284,-4,-1.17924479507867
"Bridgeman, Jacob",150,am,494,-1,9999,0,-1.1818024922513999
"Mouw, William",150,am,495,1,9999,0,-1.1847614006993301
"Chiarella, Alex",150,kft,496,1,9999,0,-1.1857443969111598
"Creel, Joshua",150,kft,497,2,442,-7,-1.18705653030377
"Kjeldsen, Soren",150,euro,498,-3,9999,0,-1.19219277533782
"Lindberg, Mikael",150,cha,499,-1,9999,0,-1.2058239891338602
"Luck, Curtis",150,kft,500,0,9999,0,-1.21074248804023
