player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Derek Carr,8671,QB,NO,4,-20.31,0,138,20,68.0,103,109,11.2,2.75,3,5,4.4,61.5,67,46,4.3,123,89.1,3,35,,63.8,57.4,83.5,56.3,,63.7,1,2,129,28.3,79.6,10.6,13,1,0,2,2,4,3.1,728,6.7,73.1,104,109,9.2,2.54,2,5,4.4,67.0,73,42,3.9,121,87.7,3,35,,63.3,61.8,83.4,60.1,,66.7,1,2,126,28.6,84.4,9.9,12,0,0,2,2,4,3.2,733,6.7,53.8,13,15,11.9,3.02,1,0,0.0,46.7,7,5,0.0,17,12.3,0,2,,74.5,45.8,74.7,47.7,,58.3,0,0,18,20.0,53.5,5.9,1,1,0,1,0,0,0.0,30,2.0,0,92.9,14,15,-3.1,1.41,0,0,0.0,86.7,13,1,0.0,15,10.9,0,2,,73.5,67.2,74.1,66.4,,,0,0,15,0.0,79.2,0.0,0,0,0,1,0,0,0.0,35,2.3,-4.72
Geno Smith,7820,QB,SEA,4,16.57,0,134,29,80.8,99,112,8.7,3.06,1,3,2.4,67.9,76,51,5.0,123,91.8,4,43,,87.4,78.5,41.0,77.8,,62.4,2,1,135,13.7,100.3,5.7,7,4,1,9,5,5,3.7,821,7.3,80.6,67,80,7.3,2.8,1,0,0.0,62.5,50,36,7.4,88,65.7,4,21,,85.2,65.4,83.1,63.0,,67.4,2,1,98,16.7,83.5,6.8,6,2,1,9,3,4,4.1,423,5.3,85.0,40,43,8.5,3.19,2,3,6.5,79.1,34,16,0.0,46,34.3,0,23,,80.3,90.3,0.0,90.8,,54.5,0,0,49,6.3,123.2,2.2,1,2,0,1,2,1,2.0,423,9.8,0,100.0,8,11,-4.4,1.52,2,0,0.0,72.7,8,1,0.0,11,8.2,0,1,,72.4,57.1,72.9,57.1,,,0,0,12,0.0,75.2,0.0,0,0,0,1,0,0,0.0,25,2.3,4.55
Lamar Jackson,46416,QB,BLT,4,8.62,0,133,3,77.8,81,85,9.6,3.13,1,5,5.4,70.6,60,37,4.8,111,83.5,3,38,,22.6,81.2,84.0,78.8,,71.6,1,1,121,27.0,106.8,9.0,10,16,0,2,4,5,4.1,716,8.4,78.7,75,79,7.5,2.77,1,4,4.7,72.2,57,31,3.4,97,72.9,2,30,,24.2,75.9,83.8,72.3,,71.5,1,1,105,25.8,103.7,8.2,8,9,0,2,4,4,3.8,566,7.2,88.0,25,26,6.0,3.23,0,1,3.4,80.8,21,11,4.5,36,27.1,1,12,,20.1,73.6,77.2,72.8,,64.1,0,0,40,27.3,103.2,8.3,3,7,0,1,0,2,5.0,228,8.8,0,94.7,19,20,-3.2,1.7,0,0,0.0,90.0,18,5,0.0,22,16.5,0,4,,22.5,48.5,75.3,49.0,,,0,0,24,20.0,82.9,4.5,1,0,0,1,0,1,4.2,78,3.9,1.61
Ryan Tannehill,7014,QB,TEN,4,-17.11,0,130,31,71.1,90,94,12.4,2.82,1,7,6.8,60.6,57,49,10.9,115,88.5,7,31,,69.4,75.8,83.9,76.4,58.8,52.3,1,4,125,30.6,73.0,13.0,15,6,0,2,2,5,4.0,699,7.4,76.7,73,76,8.2,2.57,1,5,6.0,67.1,51,38,8.9,93,71.5,5,21,,65.3,65.9,83.5,67.2,58.8,47.9,1,2,102,36.8,72.8,15.1,14,3,0,1,0,4,3.9,470,6.2,62.1,29,32,16.0,3.12,2,2,6.1,50.0,16,12,11.1,37,28.5,2,11,,78.7,83.5,77.0,81.7,,63.5,0,2,38,16.7,79.9,5.4,2,3,0,1,2,1,2.6,318,9.9,0,83.3,12,14,-4.7,2.03,2,0,0.0,71.4,10,1,0.0,15,11.5,0,1,,73.5,50.8,73.7,51.3,,,0,0,15,100.0,88.1,6.7,1,0,0,0,0,0,0.0,89,6.4,3.76
Brock Purdy,77672,QB,SF,4,3.41,0,124,28,77.8,90,98,9.5,2.64,3,4,3.8,69.4,68,44,2.9,107,86.3,2,52,,35.7,73.1,83.9,68.6,,79.8,0,0,115,15.9,116.0,6.5,7,2,0,5,5,5,4.3,919,9.4,79.5,83,88,7.4,2.29,2,3,3.2,71.6,63,38,4.5,98,79.0,3,42,,31.5,71.7,83.7,66.4,,83.3,0,0,104,15.8,109.1,6.1,6,1,0,3,3,4,3.8,761,8.6,85.7,21,24,9.0,2.96,1,1,3.8,75.0,18,6,0.0,26,21.0,0,13,,77.0,70.4,75.9,70.5,,58.3,0,0,28,16.7,137.2,3.8,1,1,0,2,2,1,3.6,258,10.8,0,100.0,14,14,-3.5,1.12,0,0,0.0,92.9,13,0,7.1,17,13.7,1,3,,74.2,64.4,74.1,63.9,,,0,0,17,,96.4,0.0,0,0,0,0,0,0,0.0,100,7.1,2.1
Deshaun Watson,11767,QB,CLV,3,2.77,0,121,8,72.6,84,92,10.9,3.19,2,4,4.1,60.9,56,41,8.2,110,90.9,5,32,,26.0,69.1,0.0,69.2,,64.0,3,2,118,26.8,86.3,10.0,11,7,0,3,4,3,2.5,619,6.7,73.8,65,70,8.7,2.89,2,3,4.1,62.9,44,28,8.3,81,66.9,4,23,,54.0,67.1,0.0,69.2,,59.0,2,1,86,21.4,81.7,7.4,6,5,0,1,2,1,1.2,397,5.7,75.9,29,32,11.1,3.65,0,1,2.9,65.6,21,16,4.5,40,33.1,1,13,,20.8,67.9,77.6,65.0,,68.5,1,1,43,31.3,101.2,12.5,5,3,0,2,2,2,4.7,281,8.8,0,90.0,10,10,-3.0,2.58,0,0,0.0,90.0,9,3,0.0,11,9.1,0,4,,71.9,59.8,72.6,61.9,,58.3,0,0,11,0.0,91.3,0.0,0,1,0,0,0,0,0.0,59,5.9,3.11
Bryce Young,123943,QB,CAR,3,7.38,0,121,5,72.0,75,87,8.1,3.22,1,1,1.0,60.9,53,50,1.9,104,86.0,1,27,,22.4,45.0,0.0,45.1,,63.4,2,2,114,22.0,71.8,10.6,11,6,0,9,2,6,5.3,435,5.0,76.3,76,89,6.2,2.88,2,1,1.0,64.0,57,43,1.7,105,86.8,1,24,,22.6,43.6,0.0,44.9,,57.1,1,2,116,23.3,69.0,9.5,10,5,0,10,1,6,5.2,410,4.6,76.9,13,14,6.4,3.37,0,0,0.0,71.4,10,7,0.0,16,13.2,0,7,,73.9,69.3,73.9,63.9,,65.6,1,0,16,14.3,113.1,6.3,1,1,0,0,1,0,0.0,93,6.6,0,100.0,14,16,-3.6,1.27,1,0,0.0,87.5,14,0,0.0,17,14.0,0,4,,74.5,64.5,74.3,64.0,,,0,0,18,,84.4,0.0,0,0,0,1,0,0,0.0,68,4.3,2.03
Jimmy Garoppolo,8697,QB,LV,3,-8.63,0,103,23,70.6,85,87,10.4,2.92,1,2,2.1,66.7,58,23,3.3,96,93.2,2,35,,59.0,68.2,30.6,69.8,,53.4,0,5,105,17.4,80.1,4.2,4,5,0,1,4,4,3.8,648,7.4,74.3,74,76,9.3,2.75,1,1,1.2,69.7,53,18,3.6,83,80.6,2,30,,54.8,70.3,25.8,71.8,,54.6,0,3,89,16.7,87.3,3.6,3,4,0,1,3,3,3.4,554,7.3,61.1,18,18,10.2,3.1,0,1,4.8,61.1,11,6,0.0,20,19.4,0,6,,75.9,59.7,75.2,60.6,,58.3,0,3,23,16.7,86.3,5.0,1,1,0,0,2,1,4.3,155,8.6,0,85.7,7,7,-1.6,1.44,0,0,0.0,85.7,6,1,0.0,7,6.8,0,1,,69.6,66.5,71.1,65.9,,,0,1,7,0.0,103.0,0.0,0,0,0,0,1,0,0.0,61,8.7,1.32
Anthony Richardson,124393,QB,IND,3,-0.89,0,85,14,64.3,56,63,9.6,3.05,3,2,2.9,52.4,33,26,8.3,76,89.4,3,24,,24.9,52.6,81.9,56.3,,47.8,2,1,84,23.1,76.0,7.9,6,7,0,2,2,3,3.6,397,6.3,70.6,51,56,7.7,2.77,2,2,3.4,57.1,32,20,11.1,65,76.5,4,21,,23.7,60.9,81.6,65.7,,49.1,2,0,70,20.0,89.1,6.2,4,5,0,1,2,2,2.9,369,6.6,64.3,14,16,7.9,3.36,1,0,0.0,56.3,9,6,0.0,20,23.5,0,7,,75.9,37.8,75.2,40.2,,54.5,0,1,23,33.3,72.4,10.0,2,2,0,1,1,1,4.3,110,6.9,0,100.0,9,9,-4.0,1.74,0,0,0.0,88.9,8,0,11.1,9,10.6,1,4,,70.9,67.0,71.9,66.4,,,0,0,9,,141.7,0.0,0,0,0,0,1,0,0.0,82,9.1,0.29
Gardner Minshew,41401,QB,IND,3,28.84,0,76,14,72.7,55,57,8.8,2.65,1,2,3.5,66.7,38,30,5.0,64,84.2,2,17,,39.9,57.4,81.2,58.7,,48.0,1,0,64,16.7,96.3,7.8,5,2,0,0,2,3,4.7,369,6.5,74.1,54,58,6.6,2.43,1,1,1.7,62.1,36,28,10.0,63,82.9,4,14,,39.4,55.9,81.2,55.9,,56.8,1,0,63,14.3,85.9,6.3,4,1,0,2,2,3,4.8,287,4.9,90.9,11,11,9.3,2.74,0,1,9.1,90.9,10,2,0.0,13,17.1,0,4,,72.8,66.6,73.2,70.2,,55.3,0,0,13,50.0,108.7,7.7,1,1,0,0,0,0,0.0,111,10.1,0,100.0,10,12,-2.1,1.58,0,0,0.0,66.7,8,0,20.0,12,15.8,2,1,,72.4,63.7,72.9,63.3,,,0,0,12,,70.1,0.0,0,0,0,2,0,0,0.0,29,2.4,5.14
Andy Dalton,6187,QB,CAR,1,-26.67,0,63,5,70.2,47,52,9.1,2.48,1,4,7.1,55.8,29,27,12.1,56,88.9,4,17,,81.7,81.9,79.7,80.7,,59.1,3,0,60,11.1,88.9,5.4,3,1,0,1,2,1,1.7,344,6.6,72.0,50,55,7.3,2.31,1,3,5.1,60.0,33,26,8.3,59,93.7,3,17,,82.0,80.2,79.9,79.1,,59.1,3,0,63,7.7,90.4,3.4,2,1,0,1,2,0,0.0,346,6.3,66.7,3,3,15.0,2.7,0,1,33.3,33.3,1,1,50.0,4,6.3,1,1,,66.9,66.5,69.2,65.9,,,0,0,4,100.0,50.7,25.0,1,0,0,0,0,1,25.0,15,5.0,0,83.3,6,6,-3.2,1.16,0,0,0.0,83.3,5,0,0.0,7,11.1,0,1,,69.6,57.1,71.1,57.2,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,17,2.8,-1.29
Aidan O'Connell,60516,QB,LV,1,-40.71,0,46,23,66.7,33,35,7.6,2.87,1,0,0.0,57.1,20,12,9.1,42,91.3,2,12,,27.6,38.2,79.3,35.6,,68.5,0,1,45,58.3,64.5,16.7,7,0,0,1,0,3,6.7,224,6.4,72.7,33,35,4.9,2.72,1,0,0.0,65.7,23,12,4.2,42,91.3,1,11,,27.4,42.5,79.2,39.5,,68.5,0,1,44,58.3,70.3,16.7,7,0,0,1,0,2,4.5,213,6.1,50.0,4,4,18.5,2.9,0,0,0.0,25.0,1,0,50.0,4,8.7,1,1,,68.0,43.5,69.9,44.9,,,0,0,5,,53.1,0.0,0,0,0,0,0,1,20.0,25,6.3,0,100.0,4,4,-3.5,1.33,0,0,0.0,100.0,4,0,0.0,4,8.7,0,0,,66.9,64.7,69.2,64.2,,,0,0,4,,81.3,0.0,0,0,0,0,0,0,0.0,14,3.5,0.16
Dorian Thompson-Robinson,83574,QB,CLV,1,31.61,0,43,8,60.0,30,35,9.2,3.25,2,0,0.0,51.4,18,19,0.0,42,97.7,0,7,,27.5,38.0,0.0,33.0,,79.1,1,3,45,21.1,24.1,9.5,4,3,0,2,0,5,11.1,125,3.6,57.7,26,31,9.0,3.15,2,0,0.0,48.4,15,15,0.0,35,81.4,0,5,,25.9,36.8,79.1,30.6,,78.4,1,3,37,20.0,17.3,8.6,3,1,0,2,0,4,10.8,108,3.5,80.0,5,5,7.8,3.59,0,0,0.0,80.0,4,4,0.0,8,18.6,0,2,,70.9,55.0,0.0,57.4,,64.2,0,0,9,25.0,79.2,12.5,1,2,0,0,0,1,11.1,13,2.6,0,100.0,1,1,-4.0,2.4,0,0,0.0,100.0,1,0,0.0,1,2.3,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0,-0.88
Jameis Winston,9434,QB,NO,2,-58.82,0,18,20,66.7,15,16,10.4,2.23,0,1,6.3,62.5,10,4,0.0,17,94.4,0,3,,74.2,64.1,75.6,63.5,,,0,1,17,25.0,54.4,5.9,1,0,0,1,0,1,5.9,101,6.3,62.5,16,17,9.6,2.15,0,1,5.9,58.8,10,3,0.0,17,94.4,0,3,,74.2,62.4,75.6,61.9,,,0,1,17,0.0,51.3,0.0,0,0,0,1,0,1,5.9,101,5.9,,0,0,,2.8,0,0,,,0,1,,1,5.6,0,0,,60.4,60.0,64.6,60.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,0.0,1,1,-2.0,1.5,0,0,0.0,0.0,0,0,,1,5.6,0,0,,60.4,56.1,64.6,57.2,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-5.94
Bailey Zappe,60396,QB,NE,1,-44.44,0,10,19,50.0,8,9,12.6,2.65,0,0,0.0,44.4,4,6,0.0,10,100.0,0,2,,71.4,70.6,73.7,69.5,,,0,0,10,16.7,65.5,10.0,1,0,0,1,0,0,0.0,57,6.3,50.0,8,9,12.6,2.65,0,0,0.0,44.4,4,6,0.0,10,100.0,0,2,,71.4,70.6,73.7,69.5,,,0,0,10,16.7,65.5,10.0,1,0,0,1,0,0,0.0,57,6.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.33
Drew Lock,39517,QB,SEA,1,-40.0,0,6,29,60.0,5,6,11.0,2.33,1,0,0.0,33.3,2,2,33.3,6,100.0,1,2,,69.9,59.7,74.1,55.7,,62.9,0,0,6,0.0,73.6,0.0,0,0,0,0,0,0,0.0,63,10.5,50.0,4,5,9.5,2.22,1,0,0.0,40.0,2,2,0.0,5,83.3,0,2,,69.2,52.3,73.9,47.3,,62.9,0,0,5,0.0,87.5,0.0,0,0,0,0,0,0,0.0,63,12.6,100.0,1,1,17.0,2.9,0,0,0.0,0.0,0,0,100.0,1,16.7,1,0,,60.4,72.1,64.6,70.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-12.6
Blaine Gabbert,6162,QB,KC,1,50.0,0,5,16,50.0,4,4,9.0,2.7,0,0,0.0,50.0,2,2,0.0,4,80.0,0,2,,70.2,38.6,74.9,36.5,,60.0,0,2,5,0.0,31.3,0.0,0,0,0,0,0,1,20.0,26,6.5,50.0,4,4,9.0,2.7,0,0,0.0,50.0,2,2,0.0,4,80.0,0,2,,70.2,38.6,74.9,36.5,,60.0,0,2,5,0.0,31.3,0.0,0,0,0,0,0,1,20.0,26,6.5,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,0,100.0,1,1,-2.0,1.2,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-1.5
Mitch Trubisky,11757,QB,PIT,1,-60.0,0,5,25,60.0,5,5,5.4,2.38,0,0,0.0,60.0,3,1,0.0,5,100.0,0,1,,68.0,29.2,72.3,29.7,,,0,0,5,0.0,67.1,0.0,0,0,0,0,0,1,20.0,18,3.6,60.0,5,5,5.4,2.38,0,0,0.0,60.0,3,1,0.0,5,100.0,0,1,,68.0,29.2,72.3,29.7,,,0,0,5,0.0,67.1,0.0,0,0,0,0,0,1,20.0,18,3.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.6
Tyrod Taylor,6332,QB,NYG,2,-66.67,0,4,21,0.0,1,1,9.0,4.0,0,0,0.0,0.0,0,1,,2,50.0,0,0,,65.5,41.2,70.6,46.0,,54.6,0,0,3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,66.7,3,3,-0.7,2.93,0,0,0.0,66.7,2,2,0.0,4,100.0,0,0,,68.0,45.4,71.5,49.0,,54.6,0,0,5,0.0,70.1,0.0,0,1,0,0,0,0,0.0,6,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,2,2,-5.5,1.85,0,0,0.0,100.0,2,1,0.0,2,50.0,0,0,,63.6,62.4,66.9,62.1,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0,-2.0
Taysom Hill,12112,TE,NO,2,-100.0,0,4,20,100.0,2,2,6.5,3.0,0,0,0.0,100.0,2,2,0.0,4,100.0,0,1,68.3,78.1,70.9,82.3,59.4,56.5,78.3,0,0,5,50.0,110.4,25.0,1,1,0,0,0,0,0.0,21,10.5,100.0,2,2,6.5,3.0,0,0,0.0,100.0,2,2,0.0,4,100.0,0,1,70.5,78.0,69.4,81.8,59.4,57.8,75.4,0,0,4,50.0,110.4,25.0,1,1,0,0,0,0,0.0,21,10.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,60.4,64.3,74.5,,51.8,65.6,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,57.0,73.5,,56.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.5
Cooper Rush,12324,QB,DAL,2,-66.67,0,3,9,66.7,3,3,9.7,1.73,0,0,0.0,66.7,2,1,0.0,3,100.0,0,1,,69.8,47.9,73.5,45.6,,60.5,0,0,3,0.0,85.4,0.0,0,0,0,0,0,0,0.0,20,6.7,66.7,3,3,9.7,1.73,0,0,0.0,66.7,2,1,0.0,3,100.0,0,1,,69.8,47.9,73.5,45.6,,60.5,0,0,3,0.0,85.4,0.0,0,0,0,0,0,0,0.0,20,6.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-6.67
Aaron Rodgers,2241,QB,NYJ,1,0.0,0,2,22,,0,1,,4.15,0,0,0.0,0.0,0,2,,2,100.0,0,0,,65.5,39.4,69.2,41.1,,,0,0,3,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0,,0,1,,4.15,0,0,0.0,0.0,0,2,,2,100.0,0,0,,65.5,39.4,69.2,41.1,,,0,0,3,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Mike White,46453,QB,MIA,1,-100.0,0,2,17,100.0,1,1,42.0,3.0,0,1,100.0,100.0,1,0,0.0,1,50.0,0,1,,64.5,89.8,73.5,86.9,,60.0,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,68,68.0,100.0,2,2,17.5,2.4,0,1,50.0,100.0,2,0,0.0,2,100.0,0,1,,66.1,88.2,73.7,87.5,,60.0,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,67,33.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-7.0,1.8,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,60.4,60.5,64.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,-33.5
C.J. Beathard,11859,QB,JAX,1,-100.0,0,2,15,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,63.6,55.1,69.9,55.1,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,63.6,55.1,69.9,55.1,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.5
Tyler Huntley,46448,QB,BLT,1,0.0,0,1,3,,0,0,,4.2,0,0,,,0,0,,1,100.0,0,0,,64.5,51.2,68.2,,,53.8,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,61.9,56.3,66.9,,,58.8,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.2,0,0,,,0,0,,1,100.0,0,0,,60.4,55.9,64.6,,,57.9,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Derrick Henry,10679,HB,TEN,1,-100.0,0,1,31,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,68.3,85.6,81.7,79.5,70.4,56.9,78.8,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,72.1,85.7,83.5,79.3,70.4,67.5,78.8,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,67.8,72.8,,74.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,72.1,67.0,75.8,70.1,,91.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.0
Chris Godwin,11839,WR,TB,1,0.0,0,1,30,0.0,1,1,18.0,3.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,83.6,74.7,78.7,84.0,49.6,80.5,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,82.2,73.6,79.0,83.4,,79.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,18.0,3.6,0,0,0.0,0.0,0,0,,1,100.0,0,0,74.6,69.5,70.2,76.9,49.6,72.4,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,70.5,65.8,67.4,71.0,,66.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jake Browning,46401,QB,CIN,1,0.0,0,1,7,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,64.5,55.2,69.2,55.1,,60.0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,64.5,55.2,69.2,55.1,,60.0,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
