player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Redman, Doc",150,+43856,+25000,-0.429,+25000,-0.429,+16000,-0.634,+30000,-0.315,,0.00,,0.00,+15000,-0.656,,0.00,+20000,-0.543,+15000,-0.656,+15000,-0.656,+20000,-0.543,+15000,-0.656,+25000,-0.429,+15000,-0.656
"Haas, Bill",150,+44844,+40000,-0.108,+30000,-0.330,+32000,-0.286,+40000,-0.108,,0.00,,0.00,+30000,-0.330,,0.00,+25000,-0.442,+30000,-0.330,+30000,-0.330,+35000,-0.219,+25000,-0.442,+30000,-0.330,+20000,-0.553
"Armour, Ryan",150,+48093,+30000,-0.375,+20000,-0.583,+16000,-0.666,+25000,-0.479,,0.00,,0.00,+15000,-0.687,,0.00,+20000,-0.583,+20000,-0.583,+15000,-0.687,+22500,-0.531,+20000,-0.583,+20000,-0.583,+20000,-0.583
"Lower, Justin",150,+49283,+25000,-0.492,+17500,-0.644,+21000,-0.573,+20000,-0.593,,0.00,,0.00,+20000,-0.593,,0.00,+15000,-0.694,+15000,-0.694,+20000,-0.593,+25000,-0.492,+20000,-0.593,+20000,-0.593,+15000,-0.694
"Hadley, Chesson",150,+51182,+12500,-0.754,+10000,-0.803,+12000,-0.764,+18000,-0.647,+12123,-0.762,+13550,-0.734,+10000,-0.803,+12500,-0.754,+12500,-0.754,+12500,-0.754,+10000,-0.803,+15000,-0.706,+15000,-0.706,+12500,-0.754,+12500,-0.754
"Hoffman, Charley",150,+59601,+20000,-0.663,+20000,-0.663,+16000,-0.730,+25000,-0.580,,0.00,+15000,-0.747,+15000,-0.747,,0.00,+25000,-0.580,+20000,-0.663,+20000,-0.663,+20000,-0.663,+20000,-0.663,+20000,-0.663,+25000,-0.580
"Barjon, Paul",150,+61438,+40000,-0.348,+40000,-0.348,+34000,-0.446,+40000,-0.348,,0.00,,0.00,+30000,-0.511,,0.00,+30000,-0.511,+30000,-0.511,+30000,-0.511,+45000,-0.267,+40000,-0.348,+40000,-0.348,+40000,-0.348
"Cook, Austin",150,+67697,+35000,-0.482,+30000,-0.556,+32000,-0.527,+40000,-0.409,,0.00,,0.00,+30000,-0.556,,0.00,+25000,-0.630,+30000,-0.556,+30000,-0.556,+35000,-0.482,+25000,-0.630,+30000,-0.556,+25000,-0.630
"Tway, Kevin",150,+70075,+35000,-0.500,+25000,-0.642,+42000,-0.400,+40000,-0.429,,0.00,,0.00,+30000,-0.571,,0.00,+30000,-0.571,+25000,-0.642,+30000,-0.571,+50000,-0.286,+30000,-0.571,+25000,-0.642,+25000,-0.642
"McGirt, William",150,+72627,+50000,-0.311,+40000,-0.449,+34000,-0.531,+40000,-0.449,,0.00,,0.00,+30000,-0.586,,0.00,+50000,-0.311,+30000,-0.586,+30000,-0.586,+60000,-0.174,+35000,-0.517,+40000,-0.449,+35000,-0.517
"O'Hair, Sean",150,+72627,+35000,-0.517,+30000,-0.586,+34000,-0.531,+30000,-0.586,,0.00,,0.00,+30000,-0.586,,0.00,+25000,-0.655,+30000,-0.586,+30000,-0.586,+30000,-0.586,+30000,-0.586,+30000,-0.586,+25000,-0.655
"Johnson, Zach",150,+72627,+20000,-0.724,+20000,-0.724,+21000,-0.710,+30000,-0.586,,0.00,,0.00,+20000,-0.724,,0.00,+30000,-0.586,+20000,-0.724,+20000,-0.724,+25000,-0.655,+20000,-0.724,+25000,-0.655,+20000,-0.724
"Donald, Luke",150,+73974,+50000,-0.324,+40000,-0.459,+50000,-0.324,+40000,-0.459,,0.00,,0.00,+50000,-0.324,,0.00,+40000,-0.459,+40000,-0.459,+50000,-0.324,+50000,-0.324,+40000,-0.459,+40000,-0.459,+35000,-0.526
"Higgs, Harry",150,+75372,+20000,-0.734,+20000,-0.734,+21000,-0.720,+40000,-0.469,+28286,-0.624,,0.00,+20000,-0.734,,0.00,+25000,-0.667,+20000,-0.734,+20000,-0.734,+30000,-0.601,+25000,-0.667,+25000,-0.667,+20000,-0.734
"Norlander, Henrik",150,+75372,+30000,-0.601,+30000,-0.601,+25000,-0.667,+30000,-0.601,,0.00,,0.00,+25000,-0.667,,0.00,+35000,-0.535,+25000,-0.667,+25000,-0.667,+35000,-0.535,+30000,-0.601,+30000,-0.601,+35000,-0.535
"Thorbjornsen, Michael",150,+75372,+12500,-0.833,+10000,-0.866,+6500,-0.913,,0.00,+18181,-0.758,,0.00,+6600,-0.911,+15000,-0.800,+12500,-0.833,+12500,-0.833,+15000,-0.800,+12500,-0.833,+12500,-0.833,+8000,-0.893,+12500,-0.833
"Noh, Seung-Yul",150,+79900,+40000,-0.499,+30000,-0.624,+34000,-0.574,+40000,-0.499,,0.00,,0.00,+30000,-0.624,,0.00,+30000,-0.624,+30000,-0.624,+30000,-0.624,+35000,-0.561,+30000,-0.624,+40000,-0.499,+25000,-0.686
"Sloan, Roger",150,+85006,+35000,-0.588,+30000,-0.646,+42000,-0.505,+40000,-0.529,,0.00,,0.00,+30000,-0.646,,0.00,+35000,-0.588,+30000,-0.646,+30000,-0.646,+45000,-0.470,+40000,-0.529,+30000,-0.646,+35000,-0.588
"Percy, Cameron",150,+85006,+35000,-0.588,+25000,-0.705,+28000,-0.670,+30000,-0.646,,0.00,,0.00,+25000,-0.705,,0.00,+20000,-0.764,+25000,-0.705,+25000,-0.705,+30000,-0.646,+25000,-0.705,+25000,-0.705,+20000,-0.764
"Chappell, Kevin",150,+90809,+35000,-0.614,+30000,-0.669,+28000,-0.691,+30000,-0.669,,0.00,,0.00,+25000,-0.724,,0.00,+30000,-0.669,+30000,-0.669,+30000,-0.669,+30000,-0.669,+30000,-0.669,+30000,-0.669,+35000,-0.614
"Villegas, Camilo",150,+92923,+40000,-0.569,+30000,-0.676,+28000,-0.698,+40000,-0.569,,0.00,,0.00,+25000,-0.730,,0.00,+35000,-0.623,+30000,-0.676,+40000,-0.569,+35000,-0.623,+30000,-0.676,+30000,-0.676,+35000,-0.623
"Kohles, Ben",150,+95138,+40000,-0.579,+30000,-0.684,+34000,-0.642,+40000,-0.579,,0.00,,0.00,+30000,-0.684,,0.00,+25000,-0.736,+30000,-0.684,+30000,-0.684,+35000,-0.631,+25000,-0.736,+30000,-0.684,+20000,-0.789
"Taylor, Vaughn",150,+97461,+40000,-0.589,+30000,-0.691,+34000,-0.650,+40000,-0.589,,0.00,,0.00,+30000,-0.691,,0.00,+35000,-0.640,+30000,-0.691,+30000,-0.691,+35000,-0.640,+35000,-0.640,+40000,-0.589,+35000,-0.640
"Byrd, Jonathan",150,+97461,+40000,-0.589,+30000,-0.691,+32000,-0.671,+25000,-0.743,,0.00,,0.00,+30000,-0.691,,0.00,+25000,-0.743,+30000,-0.691,+30000,-0.691,+30000,-0.691,+25000,-0.743,+30000,-0.691,+20000,-0.794
"Kodaira, Satoshi",150,+105163,+35000,-0.667,+30000,-0.714,+34000,-0.676,+40000,-0.619,,0.00,,0.00,+30000,-0.714,,0.00,+30000,-0.714,+30000,-0.714,+30000,-0.714,+35000,-0.667,+35000,-0.667,+30000,-0.714,+35000,-0.667
"Wu, Dylan",150,+121112,+35000,-0.710,+30000,-0.752,+32000,-0.735,+40000,-0.669,,0.00,,0.00,+30000,-0.752,,0.00,+30000,-0.752,+30000,-0.752,+30000,-0.752,+30000,-0.752,+25000,-0.793,+30000,-0.752,+25000,-0.793
"Hagy, Brandon",150,+124900,+25000,-0.799,+25000,-0.799,+32000,-0.743,+40000,-0.679,,0.00,,0.00,+30000,-0.759,,0.00,+30000,-0.759,+25000,-0.799,+30000,-0.759,+30000,-0.759,+35000,-0.719,+25000,-0.799,+35000,-0.719
"Stuard, Brian",150,+128932,+40000,-0.689,+30000,-0.767,+42000,-0.674,+40000,-0.689,,0.00,,0.00,+30000,-0.767,,0.00,+35000,-0.728,+30000,-0.767,+30000,-0.767,+35000,-0.728,+40000,-0.689,+40000,-0.689,+35000,-0.728
"Martin, Ben",150,+137831,+40000,-0.709,+40000,-0.709,+42000,-0.695,+50000,-0.637,,0.00,,0.00,+30000,-0.782,,0.00,+40000,-0.709,+40000,-0.709,+30000,-0.782,+45000,-0.673,+40000,-0.709,+40000,-0.709,+50000,-0.637
"Matthews, Brandon",150,+142757,+40000,-0.719,+30000,-0.789,+28000,-0.803,+40000,-0.719,,0.00,,0.00,+25000,-0.824,,0.00,+30000,-0.789,+30000,-0.789,+50000,-0.649,+35000,-0.754,+40000,-0.719,+30000,-0.789,+40000,-0.719
"Higgo, Garrick",150,+142757,+20000,-0.859,+20000,-0.859,+21000,-0.852,+25000,-0.824,,0.00,,0.00,+20000,-0.859,+22500,-0.842,+25000,-0.824,+20000,-0.859,+20000,-0.859,+22500,-0.842,+25000,-0.824,+20000,-0.859,+25000,-0.824
"Trainer, Martin",150,+142757,+100000,-0.299,+75000,-0.474,+50000,-0.649,+100000,-0.299,,0.00,,0.00,+50000,-0.649,,0.00,+50000,-0.649,+50000,-0.649,+50000,-0.649,+60000,-0.579,+50000,-0.649,+75000,-0.474,+50000,-0.649
"Brehm, Ryan",150,+153746,+50000,-0.674,+50000,-0.674,+42000,-0.726,+50000,-0.674,,0.00,,0.00,+30000,-0.804,,0.00,+50000,-0.674,+50000,-0.674,+30000,-0.804,+50000,-0.674,+40000,-0.739,+50000,-0.674,+50000,-0.674
"Wolfe, Jared",150,+159900,+60000,-0.624,+50000,-0.687,+42000,-0.737,+50000,-0.687,,0.00,,0.00,+30000,-0.812,,0.00,+50000,-0.687,+50000,-0.687,+30000,-0.812,+60000,-0.624,+40000,-0.749,+50000,-0.687,+50000,-0.687
"Naegel, Chris",150,+190376,+40000,-0.789,+25000,-0.868,,0.00,+40000,-0.789,,0.00,,0.00,,0.00,,0.00,+40000,-0.789,+40000,-0.789,+40000,-0.789,+100000,-0.474,+35000,-0.816,+50000,-0.737,,0.00
"Reeves, Seth",150,+190376,+60000,-0.684,+50000,-0.737,+50000,-0.737,+50000,-0.737,,0.00,,0.00,+50000,-0.737,,0.00,+50000,-0.737,+50000,-0.737,+50000,-0.737,+70000,-0.632,+50000,-0.737,+50000,-0.737,+50000,-0.737
"Knous, Jim",150,+190376,+75000,-0.606,+50000,-0.737,+50000,-0.737,+50000,-0.737,,0.00,,0.00,+50000,-0.737,,0.00,+50000,-0.737,+50000,-0.737,+50000,-0.737,+60000,-0.684,+50000,-0.737,+50000,-0.737,+50000,-0.737
"Moore, Ryan",150,+199900,+22500,-0.887,+20000,-0.899,+21000,-0.894,+30000,-0.850,,0.00,,0.00,+20000,-0.899,,0.00,+25000,-0.875,+20000,-0.899,+20000,-0.899,+22500,-0.887,+25000,-0.875,+25000,-0.875,+25000,-0.875
"Hammer, Cole",150,Inf,+40000,-0.820,+30000,-0.865,+50000,-0.775,,0.00,,0.00,,0.00,+50000,-0.775,,0.00,+40000,-0.820,+30000,-0.865,+50000,-0.775,+50000,-0.775,+40000,-0.820,+30000,-0.865,+35000,-0.842
"McGreevy, Max",150,Inf,+50000,-0.775,+50000,-0.775,+50000,-0.775,+50000,-0.775,,0.00,,0.00,+50000,-0.775,,0.00,+50000,-0.775,+50000,-0.775,+50000,-0.775,+50000,-0.775,+50000,-0.775,+50000,-0.775,+50000,-0.775
"Hoag, Bo",150,Inf,+40000,-0.840,+30000,-0.880,+50000,-0.800,+40000,-0.840,,0.00,,0.00,+50000,-0.800,,0.00,+25000,-0.900,+40000,-0.840,+50000,-0.800,+40000,-0.840,+50000,-0.800,+30000,-0.880,+50000,-0.800
"Van Der Walt, Dawie",150,Inf,+100000,-0.650,+100000,-0.650,+50000,-0.825,+50000,-0.825,,0.00,,0.00,+50000,-0.825,,0.00,+50000,-0.825,+75000,-0.737,+50000,-0.825,+75000,-0.737,+50000,-0.825,+100000,-0.650,+50000,-0.825
"Hoffmann, Morgan",150,Inf,+60000,-0.790,+50000,-0.825,+100000,-0.650,+50000,-0.825,,0.00,,0.00,+100000,-0.650,,0.00,+50000,-0.825,+50000,-0.825,+50000,-0.825,,0.00,+50000,-0.825,+50000,-0.825,+50000,-0.825
"Baddeley, Aaron",150,Inf,+40000,-0.870,+40000,-0.870,+34000,-0.889,+50000,-0.837,,0.00,,0.00,+30000,-0.902,,0.00,+40000,-0.870,+40000,-0.870,+30000,-0.902,+40000,-0.870,+40000,-0.870,+40000,-0.870,+50000,-0.837
"Thompson, Curtis",150,Inf,+75000,-0.756,+50000,-0.837,+50000,-0.837,+50000,-0.837,,0.00,,0.00,+50000,-0.837,,0.00,+50000,-0.837,+50000,-0.837,+50000,-0.837,+50000,-0.837,+50000,-0.837,+75000,-0.756,+50000,-0.837
"Creel, Joshua",150,Inf,+60000,-0.805,+50000,-0.837,+50000,-0.837,+50000,-0.837,,0.00,,0.00,+50000,-0.837,,0.00,+50000,-0.837,+50000,-0.837,+50000,-0.837,+60000,-0.805,+50000,-0.837,+50000,-0.837,+50000,-0.837
"Skinns, David",150,Inf,+75000,-0.775,+60000,-0.820,+50000,-0.850,+50000,-0.850,,0.00,,0.00,+50000,-0.850,,0.00,+50000,-0.850,+50000,-0.850,+50000,-0.850,+75000,-0.775,+50000,-0.850,+60000,-0.820,+50000,-0.850
"Aphibarnrat, Kiradech",150,Inf,+75000,-0.850,+50000,-0.900,+50000,-0.900,+50000,-0.900,,0.00,,0.00,+50000,-0.900,,0.00,+75000,-0.850,+50000,-0.900,+50000,-0.900,+60000,-0.880,+50000,-0.900,+50000,-0.900,+50000,-0.900
"Kang, Sung",150,Inf,+75000,-0.850,+50000,-0.900,+50000,-0.900,+100000,-0.800,,0.00,,0.00,+50000,-0.900,,0.00,+75000,-0.850,+50000,-0.900,+50000,-0.900,+70000,-0.860,+50000,-0.900,+50000,-0.900,+50000,-0.900
"Van Pelt, Bo",150,Inf,+60000,-0.895,+50000,-0.912,+50000,-0.912,+50000,-0.912,,0.00,,0.00,+50000,-0.912,,0.00,+50000,-0.912,+50000,-0.912,+50000,-0.912,+50000,-0.912,+50000,-0.912,+50000,-0.912,+50000,-0.912
"Watney, Nick",150,Inf,+100000,-0.825,+75000,-0.869,+50000,-0.912,+100000,-0.825,,0.00,,0.00,+50000,-0.912,,0.00,+50000,-0.912,+75000,-0.869,+50000,-0.912,+60000,-0.895,+50000,-0.912,+100000,-0.825,+50000,-0.912
"Landry, Andrew",150,Inf,+50000,-0.925,+50000,-0.925,+50000,-0.925,+50000,-0.925,,0.00,,0.00,+50000,-0.925,,0.00,+50000,-0.925,+50000,-0.925,+50000,-0.925,+50000,-0.925,+50000,-0.925,+50000,-0.925,+50000,-0.925
"Garrigus, Robert",150,Inf,,0.00,+50000,-0.925,,0.00,+30000,-0.955,,0.00,,0.00,,0.00,,0.00,+100000,-0.850,,0.00,+30000,-0.955,+30000,-0.955,+50000,-0.925,+50000,-0.925,,0.00
"Bryan, Wesley",150,Inf,+75000,-0.906,+50000,-0.937,+50000,-0.937,+50000,-0.937,,0.00,,0.00,+50000,-0.937,,0.00,+50000,-0.937,+50000,-0.937,+50000,-0.937,+70000,-0.912,+50000,-0.937,+50000,-0.937,+50000,-0.937
"Werenski, Richy",150,Inf,+50000,-0.937,+40000,-0.950,+50000,-0.937,+50000,-0.937,,0.00,,0.00,+50000,-0.937,,0.00,+50000,-0.937,+50000,-0.937,+50000,-0.937,+50000,-0.937,+50000,-0.937,+40000,-0.950,+50000,-0.937
"Gainey, Tommy",150,Inf,+150000,-0.850,+100000,-0.900,+100000,-0.900,+50000,-0.950,,0.00,,0.00,+100000,-0.900,,0.00,+100000,-0.900,+100000,-0.900,+100000,-0.900,Inf,-0.800,+50000,-0.950,+100000,-0.900,+100000,-0.900
"Flores, Erik",49,Inf,+150000,-0.887,+50000,-0.962,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+100000,-0.925,+100000,-0.925,+100000,-0.925,+100000,-0.925,+100000,-0.925,+100000,-0.925,,0.00
"Drewitt, Brett",150,Inf,+125000,-0.937,+100000,-0.950,+100000,-0.950,+100000,-0.950,,0.00,,0.00,+100000,-0.950,,0.00,+75000,-0.962,+100000,-0.950,+100000,-0.950,+100000,-0.950,+50000,-0.975,+100000,-0.950,+50000,-0.975
"Guthrie, Luke",150,Inf,+100000,-0.975,+50000,-0.987,,0.00,+40000,-0.990,,0.00,,0.00,,0.00,,0.00,+100000,-0.975,+75000,-0.981,+100000,-0.975,+50000,-0.987,+100000,-0.975,+75000,-0.981,,0.00
"Love III, Davis",150,Inf,+100000,-0.975,+100000,-0.975,+100000,-0.975,+100000,-0.975,,0.00,,0.00,+100000,-0.975,,0.00,+100000,-0.975,+100000,-0.975,+100000,-0.975,+100000,-0.975,+50000,-0.987,+100000,-0.975,+100000,-0.975
"Limbhasut, KK",150,,+100000,-1.100,+50000,-1.050,,0.00,+40000,-1.040,,0.00,,0.00,,0.00,,0.00,+100000,-1.100,+75000,-1.075,+100000,-1.100,+100000,-1.100,+100000,-1.100,+100000,-1.100,,0.00
"Gay, Brian",150,,+100000,-1.100,+100000,-1.100,+50000,-1.050,+50000,-1.050,,0.00,,0.00,+50000,-1.050,,0.00,+75000,-1.075,+100000,-1.100,+50000,-1.050,+100000,-1.100,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Worthington II, Wyatt",6,,Inf,-1.250,+100000,-1.100,+50000,-1.050,+100000,-1.100,,0.00,,0.00,+50000,-1.050,,0.00,+100000,-1.100,+100000,-1.100,,0.00,Inf,-1.200,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Ogilvy, Geoff",150,,+150000,-1.150,+100000,-1.100,+100000,-1.100,+100000,-1.100,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+100000,-1.100,+100000,-1.100,+100000,-1.100,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Cook, Ben",77,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+100000,-1.100,,0.00,,0.00,+100000,-1.100,,0.00,Inf,-1.200,+100000,-1.100,+100000,-1.100,+100000,-1.100,+50000,-1.050,+150000,-1.150,+100000,-1.100
