"","Name","ID","Salary","AvgPointsPerGame","fpts","proj_own","ceil","floor","make_cut","first_round_lead","top_30","top_20","top_10","top_5","top_3","win","observed_finish","ownership","total_pts","odds_per_dollar","residuals","own_change","adj_own","date","tournament"
"118","Ryuji Imada",23183793,6100,24.17,36.6,0.05,64.5,21,0.0594,1e-04,0.0023,6e-04,1e-04,0,0,0,100,2e-04,25,0,-0.07,-0.01,0,2022-07-03,"John Deere Classic"
"119","D.A. Points",23183794,6100,48.92,31.73,0.08,51.5,20,0.1926,6e-04,0.0184,0.0073,0.0019,6e-04,3e-04,1e-04,100,0.0011,33.5,0.02,-0.05,-0.01,0,2022-07-03,"John Deere Classic"
"120","Curtis Thompson",23183795,6100,41.7,49.19,0.02,77.5,25,0.4289,0.004,0.1206,0.068,0.026,0.0104,0.0054,0.0014,51,8e-04,84.5,0.23,0.16,0.02,0,2022-07-03,"John Deere Classic"
"121","Bo Van Pelt",23183796,6100,36.27,36.38,0.08,64,21.5,0.2461,0.0013,0.0329,0.0153,0.0051,0.0016,7e-04,1e-04,100,5e-04,28.5,0.02,-0.05,-0.01,0,2022-07-03,"John Deere Classic"
"122","Nick Watney",23183797,6100,41.86,34.42,0.15,61.5,21,0.2746,0.0017,0.0419,0.0211,0.0073,0.0026,0.0013,3e-04,100,0.0018,28,0.05,-0.02,0,0,2022-07-03,"John Deere Classic"
"123","Ricky Barnes",23183798,6100,32.67,32.81,0.06,57,20,0.2205,0.0013,0.0266,0.0127,0.0039,0.0013,6e-04,2e-04,69,1e-04,57.5,0.03,-0.04,-0.01,0,2022-07-03,"John Deere Classic"
"124","Johnson Wagner",23183799,6100,35,32.68,0.07,54.5,20.5,0.1751,3e-04,0.0166,0.0064,0.0017,5e-04,3e-04,0,100,7e-04,19.5,0,-0.07,-0.01,0,2022-07-03,"John Deere Classic"
"125","Arjun Atwal",23183800,6100,39.75,45.77,0.04,75,24,0.2782,0.0018,0.0485,0.0243,0.0084,0.0031,0.0016,4e-04,100,3e-04,21,0.07,0,0,0,2022-07-03,"John Deere Classic"
"126","Ryan Brehm",23183801,6100,50,34.55,0.21,61,21,0.3829,0.0039,0.0963,0.0549,0.022,0.0083,0.0041,0.001,100,0.0023,32.5,0.16,0.09,0.01,0,2022-07-03,"John Deere Classic"
"127","Greg Chalmers",23183802,6100,41.33,35.93,0.08,63,21.5,0.3348,0.0031,0.0753,0.0422,0.0156,0.0062,0.0035,9e-04,100,2e-04,24,0.15,0.08,0.01,0,2022-07-03,"John Deere Classic"
"128","Ben Crane",23183803,6100,36.71,34.2,0.03,61.5,20.5,0.2642,0.0013,0.0428,0.0222,0.0078,0.0024,0.001,3e-04,100,2e-04,32,0.05,-0.02,0,0,2022-07-03,"John Deere Classic"
"129","Luke Gannon",23183804,6000,5.5,33.84,0.01,59.5,21,0.0365,1e-04,5e-04,1e-04,0,0,0,0,100,3e-04,16,0,-0.01,0,0,2022-07-03,"John Deere Classic"
"130","Sean McCarty",23183805,6000,-1,29.85,0.01,36,19,0.0323,1e-04,4e-04,1e-04,0,0,0,0,100,1e-04,34,0,-0.01,0,0,2022-07-03,"John Deere Classic"
"131","John Merrick",23183806,6000,21.4,35.91,0.02,63.5,21.5,0.1322,4e-04,0.0094,0.0038,9e-04,2e-04,1e-04,0,100,1e-04,29.5,0,-0.01,0,0,2022-07-03,"John Deere Classic"
"132","D.J. Trahan",23183807,6000,43.72,51.52,0.1,79.5,25.5,0.3174,0.0015,0.0653,0.0338,0.0121,0.0043,0.0019,5e-04,100,9e-04,20.5,0.08,0.07,0.01,0,2022-07-03,"John Deere Classic"
"133","Martin Trainer",23183808,6000,42.67,35.05,0.2,62.5,21,0.3366,0.0025,0.0778,0.0436,0.0155,0.0062,0.0033,7e-04,63,0.0036,58,0.12,0.11,0.02,0,2022-07-03,"John Deere Classic"
"134","Boo Weekley",23183809,6000,40,25.26,0.26,35.36,13.89,0.3313,0.0016,0.074,0.0383,0.014,0.005,0.0027,7e-04,100,9e-04,25.5,0.12,0.11,0.02,0,2022-07-03,"John Deere Classic"
"135","Derek Ernst",23183810,6000,35.67,32.88,0.02,56,20.5,0.2372,0.0015,0.0332,0.0155,0.0042,0.0014,5e-04,1e-04,51,2e-04,68.5,0.02,0.01,0,0,2022-07-03,"John Deere Classic"
"136","Kevin Stadler",23183811,6000,23.71,29.92,0.01,36.5,18.65,0.0601,1e-04,0.0019,6e-04,0,0,0,0,100,1e-04,20.5,0,-0.01,0,0,2022-07-03,"John Deere Classic"
"137","Brian Davis",23183812,6000,26.83,29.23,0.02,35,19,0.141,4e-04,0.0094,0.0037,8e-04,2e-04,1e-04,0,100,1e-04,20.5,0,-0.01,0,0,2022-07-03,"John Deere Classic"
"138","Parker McLachlin",23183814,6000,14.5,29.06,0.01,35,18.5,0.0208,0,2e-04,1e-04,0,0,0,0,100,1e-04,22,0,-0.01,0,0,2022-07-03,"John Deere Classic"
"139","John Senden",23183815,6000,39.71,30.43,0.02,37.5,19.5,0.0451,1e-04,9e-04,4e-04,0,0,0,0,100,0.0024,17.5,0,-0.01,0,0,2022-07-03,"John Deere Classic"
"140","Omar Uresti",23183816,6000,37.5,26.93,0.03,32.5,17.5,0.0891,3e-04,0.0037,0.0014,3e-04,0,0,0,67,2e-04,54.5,0,-0.01,0,0,2022-07-03,"John Deere Classic"
