player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Cook, Austin",150,+46412,+22500,-0.514,+20000,-0.568,+21000,-0.546,+30000,-0.353,,0.00,,0.00,+20000,-0.568,,0.00,+20000,-0.568,+20000,-0.568,+30000,-0.353,+33000,-0.288,+20000,-0.568,+17500,-0.622,+25000,-0.460
"Higgs, Harry",150,+50533,+20000,-0.603,+20000,-0.603,+16000,-0.682,+20000,-0.603,+27488,-0.455,,0.00,+15000,-0.702,,0.00,+25000,-0.504,+20000,-0.603,+15000,-0.702,+30000,-0.406,+20000,-0.603,+20000,-0.603,+25000,-0.504
"Noh, Seung-Yul",150,+50533,+35000,-0.307,+30000,-0.406,+32000,-0.366,+30000,-0.406,,0.00,,0.00,+30000,-0.406,,0.00,+25000,-0.504,+30000,-0.406,+40000,-0.208,+35000,-0.307,+30000,-0.406,+30000,-0.406,+25000,-0.504
"Kohles, Ben",150,+52532,+30000,-0.428,+30000,-0.428,+32000,-0.390,+25000,-0.523,,0.00,,0.00,+30000,-0.428,,0.00,+20000,-0.618,+25000,-0.523,+30000,-0.428,+37500,-0.286,+25000,-0.523,+30000,-0.428,+20000,-0.618
"Kodaira, Satoshi",150,+56238,+30000,-0.466,+27500,-0.510,+28000,-0.501,+25000,-0.554,,0.00,,0.00,+25000,-0.554,,0.00,+30000,-0.466,+25000,-0.554,+15000,-0.732,+17500,-0.688,+30000,-0.466,+30000,-0.466,+30000,-0.466
"Tway, Kevin",150,+57043,+30000,-0.473,+25000,-0.561,+21000,-0.631,+30000,-0.473,,0.00,,0.00,+20000,-0.648,,0.00,+20000,-0.648,+25000,-0.561,+30000,-0.473,+30000,-0.473,+30000,-0.473,+25000,-0.561,+20000,-0.648
"Hadley, Chesson",150,+57871,+12500,-0.783,+12500,-0.783,+8000,-0.860,+15000,-0.740,+13455,-0.766,+13550,-0.765,+8000,-0.860,+9000,-0.843,+12500,-0.783,+10000,-0.826,+12500,-0.783,+15000,-0.740,+10000,-0.826,+10000,-0.826,+12500,-0.783
"Chappell, Kevin",150,+57871,+15000,-0.740,+12500,-0.783,+11000,-0.809,+15000,-0.740,+16802,-0.708,+17550,-0.696,+10000,-0.826,+11000,-0.809,+12500,-0.783,+12500,-0.783,+15000,-0.740,+22500,-0.610,+12500,-0.783,+15000,-0.740,+15000,-0.740
"Wu, Dylan",150,+59601,+40000,-0.328,+35000,-0.412,+42000,-0.295,+40000,-0.328,,0.00,,0.00,+30000,-0.496,,0.00,+30000,-0.496,+30000,-0.496,+40000,-0.328,+55000,-0.077,+30000,-0.496,+30000,-0.496,+20000,-0.663
"Reeves, Seth",150,+60506,+40000,-0.338,+40000,-0.338,+42000,-0.305,+40000,-0.338,,0.00,,0.00,+30000,-0.503,,0.00,+40000,-0.338,+40000,-0.338,+50000,-0.173,+60000,-0.008,+40000,-0.338,+40000,-0.338,+50000,-0.173
"Naegel, Chris",150,+63392,+40000,-0.368,+40000,-0.368,,0.00,+40000,-0.368,,0.00,,0.00,,0.00,,0.00,+50000,-0.211,+30000,-0.526,,0.00,+65000,0.025,+50000,-0.211,+50000,-0.211,+25000,-0.605
"Hagy, Brandon",150,+64416,+30000,-0.533,+30000,-0.533,+32000,-0.502,+40000,-0.378,,0.00,,0.00,+30000,-0.533,,0.00,+30000,-0.533,+25000,-0.611,+40000,-0.378,+40000,-0.378,+30000,-0.533,+25000,-0.611,+35000,-0.456
"Gomez, Fabian",150,+70075,+25000,-0.642,+20000,-0.714,+28000,-0.600,+25000,-0.642,+29970,-0.572,,0.00,+25000,-0.642,,0.00,+17500,-0.749,+20000,-0.714,+25000,-0.642,+45000,-0.357,+20000,-0.714,+20000,-0.714,+20000,-0.714
"Thompson, Curtis",150,+73974,+50000,-0.324,+50000,-0.324,+50000,-0.324,+40000,-0.459,,0.00,,0.00,+50000,-0.324,,0.00,+30000,-0.594,+40000,-0.459,+40000,-0.459,+70000,-0.054,+35000,-0.526,+50000,-0.324,+20000,-0.729
"Landry, Andrew",150,+86857,+25000,-0.711,+25000,-0.711,+28000,-0.677,+30000,-0.654,,0.00,,0.00,+25000,-0.711,,0.00,+30000,-0.654,+20000,-0.769,+30000,-0.654,+42500,-0.510,+20000,-0.769,+20000,-0.769,+25000,-0.711
"Kang, Sung",150,+92923,+30000,-0.676,+30000,-0.676,+28000,-0.698,+40000,-0.569,,0.00,,0.00,+25000,-0.730,,0.00,+40000,-0.569,+30000,-0.676,+40000,-0.569,+42500,-0.542,+30000,-0.676,+30000,-0.676,+35000,-0.623
"Wolfe, Jared",150,+95138,+50000,-0.474,+40000,-0.579,+75000,-0.211,+40000,-0.579,,0.00,,0.00,+50000,-0.474,,0.00,+40000,-0.579,+40000,-0.579,+75000,-0.211,+100000,0.051,+40000,-0.579,+40000,-0.579,+35000,-0.631
"Knous, Jim",150,+95138,+30000,-0.684,+30000,-0.684,+32000,-0.663,+40000,-0.579,,0.00,,0.00,+30000,-0.684,,0.00,+30000,-0.684,+30000,-0.684,+40000,-0.579,+17500,-0.815,+30000,-0.684,+30000,-0.684,+35000,-0.631
"McGreevy, Max",150,+97461,+50000,-0.486,+50000,-0.486,+50000,-0.486,+40000,-0.589,,0.00,,0.00,+50000,-0.486,,0.00,+35000,-0.640,+30000,-0.691,+75000,-0.230,+82500,-0.153,+40000,-0.589,+30000,-0.691,+50000,-0.486
"Brehm, Ryan",150,+102464,+75000,-0.268,+50000,-0.512,+50000,-0.512,+40000,-0.609,,0.00,,0.00,+50000,-0.512,,0.00,+50000,-0.512,+40000,-0.609,+75000,-0.268,+82500,-0.195,+40000,-0.609,+50000,-0.512,+35000,-0.658
"Chalmers, Greg",150,+114186,+75000,-0.343,+40000,-0.649,+50000,-0.562,+40000,-0.649,,0.00,,0.00,+50000,-0.562,,0.00,+50000,-0.562,+50000,-0.562,+75000,-0.343,+100000,-0.124,+50000,-0.562,+75000,-0.343,+50000,-0.562
"Hoffmann, Morgan",150,+117547,+35000,-0.702,,0.00,,0.00,+50000,-0.574,,0.00,,0.00,,0.00,,0.00,+100000,-0.149,,0.00,,0.00,,0.00,+40000,-0.659,,0.00,,0.00
"Dufner, Jason",150,+124900,+40000,-0.679,+30000,-0.759,+42000,-0.663,+40000,-0.679,,0.00,,0.00,+30000,-0.759,,0.00,+35000,-0.719,+30000,-0.759,+40000,-0.679,+50000,-0.599,+35000,-0.719,+40000,-0.679,+35000,-0.719
"Skinns, David",150,+124900,+40000,-0.679,+30000,-0.759,+32000,-0.743,+30000,-0.759,,0.00,,0.00,+30000,-0.759,,0.00,+30000,-0.759,+30000,-0.759,+50000,-0.599,+85000,-0.319,+30000,-0.759,+30000,-0.759,+35000,-0.719
"Garrigus, Robert",150,+137831,+50000,-0.637,+50000,-0.637,+50000,-0.637,+30000,-0.782,,0.00,,0.00,+50000,-0.637,,0.00,+40000,-0.709,+40000,-0.709,+75000,-0.456,+100000,-0.274,+50000,-0.637,+50000,-0.637,+50000,-0.637
"Trainer, Martin",150,+142757,+60000,-0.579,+50000,-0.649,+50000,-0.649,+40000,-0.719,,0.00,,0.00,+50000,-0.649,,0.00,+40000,-0.719,+40000,-0.719,+75000,-0.474,+100000,-0.299,+50000,-0.649,+50000,-0.649,+50000,-0.649
"Blixt, Jonas",150,+142757,+50000,-0.649,+40000,-0.719,+32000,-0.775,+50000,-0.649,,0.00,,0.00,+30000,-0.789,,0.00,+30000,-0.789,+40000,-0.719,+50000,-0.649,+52500,-0.632,+40000,-0.719,+40000,-0.719,+50000,-0.649
"Gay, Brian",150,+148048,+27500,-0.814,+30000,-0.797,+28000,-0.810,+40000,-0.729,,0.00,,0.00,+25000,-0.831,,0.00,+35000,-0.763,+25000,-0.831,+40000,-0.729,+60000,-0.594,+30000,-0.797,+25000,-0.831,+35000,-0.763
"Werenski, Richy",150,+148048,+60000,-0.594,+50000,-0.662,+42000,-0.716,+40000,-0.729,,0.00,,0.00,+30000,-0.797,,0.00,+40000,-0.729,+40000,-0.729,+75000,-0.493,+70000,-0.527,+50000,-0.662,+40000,-0.729,+50000,-0.662
"Weekley, Boo",150,+148048,+75000,-0.493,+50000,-0.662,+50000,-0.662,+40000,-0.729,,0.00,,0.00,+50000,-0.662,,0.00,+50000,-0.662,+50000,-0.662,+75000,-0.493,+110000,-0.257,+50000,-0.662,+50000,-0.662,+50000,-0.662
"Van Der Walt, Dawie",150,+153746,+50000,-0.674,+40000,-0.739,+42000,-0.726,+40000,-0.739,,0.00,,0.00,+30000,-0.804,,0.00,+40000,-0.739,+40000,-0.739,+50000,-0.674,+100000,-0.349,+40000,-0.739,+50000,-0.674,+35000,-0.772
"Hensby, Mark",150,+153746,+30000,-0.804,+30000,-0.804,+42000,-0.726,+40000,-0.739,,0.00,,0.00,+30000,-0.804,,0.00,+35000,-0.772,+25000,-0.837,+40000,-0.739,+50000,-0.674,+30000,-0.804,+25000,-0.837,+35000,-0.772
"Gainey, Tommy",150,+153746,+60000,-0.609,+50000,-0.674,+50000,-0.674,+30000,-0.804,,0.00,,0.00,+50000,-0.674,,0.00,+75000,-0.512,+50000,-0.674,+75000,-0.512,+100000,-0.349,+40000,-0.739,+50000,-0.674,+50000,-0.674
"Hoag, Bo",150,+159900,+50000,-0.687,+40000,-0.749,+42000,-0.737,+40000,-0.749,,0.00,,0.00,+30000,-0.812,,0.00,+40000,-0.749,+40000,-0.749,+50000,-0.687,+100000,-0.374,+40000,-0.749,+50000,-0.687,+50000,-0.687
"Flavin, Patrick",150,+166567,+50000,-0.699,+30000,-0.819,+42000,-0.747,+40000,-0.759,,0.00,,0.00,+30000,-0.819,,0.00,+30000,-0.819,+40000,-0.759,+40000,-0.759,+80000,-0.519,+35000,-0.789,+50000,-0.699,+25000,-0.849
"Creel, Joshua",150,+173813,+50000,-0.712,+50000,-0.712,+50000,-0.712,+40000,-0.769,,0.00,,0.00,+50000,-0.712,,0.00,+50000,-0.712,+40000,-0.769,+75000,-0.568,+100000,-0.424,+40000,-0.769,+40000,-0.769,+50000,-0.712
"Baddeley, Aaron",150,+181718,+25000,-0.862,+30000,-0.834,+28000,-0.845,+40000,-0.779,,0.00,,0.00,+25000,-0.862,,0.00,+30000,-0.834,+25000,-0.862,+40000,-0.779,+60000,-0.669,+20000,-0.889,+25000,-0.862,+35000,-0.807
"Drewitt, Brett",150,+199900,+40000,-0.799,+35000,-0.825,+42000,-0.789,+40000,-0.799,,0.00,,0.00,+30000,-0.850,,0.00,+40000,-0.799,+30000,-0.850,+50000,-0.750,+100000,-0.499,+35000,-0.825,+30000,-0.850,+35000,-0.825
"Trahan, D.J.",150,Inf,+50000,-0.762,+50000,-0.762,+50000,-0.762,+80000,-0.620,,0.00,,0.00,+50000,-0.762,,0.00,+40000,-0.810,,0.00,+75000,-0.643,+100000,-0.525,+50000,-0.762,+40000,-0.810,+50000,-0.762
"Stefani, Shawn",150,Inf,+50000,-0.787,+50000,-0.787,+50000,-0.787,+20000,-0.915,,0.00,,0.00,+50000,-0.787,,0.00,+40000,-0.830,+30000,-0.872,+75000,-0.681,+100000,-0.575,+40000,-0.830,+30000,-0.872,+50000,-0.787
"Atwal, Arjun",150,Inf,+75000,-0.737,+50000,-0.825,+100000,-0.650,+50000,-0.825,,0.00,,0.00,+100000,-0.650,,0.00,+50000,-0.825,+50000,-0.825,+75000,-0.737,+150000,-0.475,+50000,-0.825,+50000,-0.825,+50000,-0.825
"Hearn, David",150,Inf,+50000,-0.825,+50000,-0.825,+50000,-0.825,+50000,-0.825,,0.00,,0.00,+50000,-0.825,,0.00,+50000,-0.825,+40000,-0.860,+75000,-0.737,+150000,-0.475,+50000,-0.825,+40000,-0.860,+50000,-0.825
"Crane, Ben",150,Inf,+75000,-0.756,+50000,-0.837,+50000,-0.837,+80000,-0.740,,0.00,,0.00,+50000,-0.837,,0.00,+50000,-0.837,+50000,-0.837,+75000,-0.756,+120000,-0.610,+50000,-0.837,+75000,-0.756,+50000,-0.837
"Watney, Nick",150,Inf,+50000,-0.862,+40000,-0.890,+50000,-0.862,+40000,-0.890,,0.00,,0.00,+50000,-0.862,,0.00,+40000,-0.890,+40000,-0.890,+75000,-0.793,+100000,-0.725,+40000,-0.890,+40000,-0.890,+50000,-0.862
"Barnes, Ricky",150,Inf,+75000,-0.869,+75000,-0.869,+50000,-0.912,+80000,-0.860,,0.00,,0.00,+50000,-0.912,,0.00,+50000,-0.912,+75000,-0.869,+100000,-0.825,+150000,-0.737,+50000,-0.912,+75000,-0.869,+100000,-0.825
"Ernst, Derek",150,Inf,+100000,-0.850,+75000,-0.887,+50000,-0.925,+80000,-0.880,,0.00,,0.00,+50000,-0.925,,0.00,+100000,-0.850,+75000,-0.887,+100000,-0.850,+100000,-0.850,+50000,-0.925,+75000,-0.887,+100000,-0.850
"Van Pelt, Bo",150,Inf,+75000,-0.925,+50000,-0.950,+50000,-0.950,+40000,-0.960,,0.00,,0.00,+50000,-0.950,,0.00,+50000,-0.950,+50000,-0.950,+75000,-0.925,+100000,-0.900,+50000,-0.950,+75000,-0.925,+50000,-0.950
"Points, D.A.",150,Inf,+100000,-0.900,+75000,-0.925,+50000,-0.950,+80000,-0.920,,0.00,,0.00,+50000,-0.950,,0.00,+100000,-0.900,,0.00,+100000,-0.900,+150000,-0.850,+50000,-0.950,+75000,-0.925,+100000,-0.900
"Petronzio, Nathan",102,Inf,+30000,-0.985,+75000,-0.962,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+100000,-0.950,+50000,-0.975,,0.00,+150000,-0.925,+50000,-0.975,+50000,-0.975,+100000,-0.950
"Wagner, Johnson",150,Inf,+75000,-0.962,+50000,-0.975,+50000,-0.975,+25000,-0.987,,0.00,,0.00,+50000,-0.975,,0.00,+50000,-0.975,+75000,-0.962,+100000,-0.950,+100000,-0.950,+50000,-0.975,+100000,-0.950,+100000,-0.950
"Johnson, Richard S.",150,Inf,+100000,-0.975,+100000,-0.975,+100000,-0.975,+80000,-0.980,,0.00,,0.00,+100000,-0.975,,0.00,+100000,-0.975,+50000,-0.987,+100000,-0.975,Inf,-0.950,+50000,-0.987,+50000,-0.987,+100000,-0.975
"Merrick, John",150,Inf,+100000,-0.975,+100000,-0.975,+100000,-0.975,+80000,-0.980,,0.00,,0.00,+100000,-0.975,,0.00,+100000,-0.975,+100000,-0.975,+100000,-0.975,+150000,-0.962,+50000,-0.987,+100000,-0.975,+100000,-0.975
"Stanley, Preston",118,Inf,+40000,-0.990,+75000,-0.981,,0.00,+40000,-0.990,,0.00,,0.00,,0.00,,0.00,+100000,-0.975,+50000,-0.987,,0.00,+150000,-0.962,+50000,-0.987,+75000,-0.981,+100000,-0.975
"Every, Matt",150,,+100000,-1.100,+75000,-1.075,,0.00,+40000,-1.040,,0.00,,0.00,,0.00,,0.00,+100000,-1.100,+50000,-1.050,+75000,-1.075,Inf,-1.200,+30000,-1.030,+50000,-1.050,+50000,-1.050
"McLachlin, Parker",150,,Inf,-1.200,+100000,-1.100,+100000,-1.100,+50000,-1.050,,0.00,,0.00,+100000,-1.100,,0.00,+150000,-1.150,+100000,-1.100,+100000,-1.100,Inf,-1.200,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Stadler, Kevin",150,,+100000,-1.100,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+100000,-1.100,+100000,-1.100,Inf,-1.200,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Imada, Ryuji",150,,+100000,-1.100,+100000,-1.100,,0.00,+40000,-1.040,,0.00,,0.00,,0.00,,0.00,+100000,-1.100,+75000,-1.075,+75000,-1.075,Inf,-1.200,+40000,-1.040,+75000,-1.075,+100000,-1.100
"McCarty, Sean",9,,+100000,-1.100,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+75000,-1.075,+100000,-1.100,Inf,-1.200,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Davis, Brian",150,,+150000,-1.150,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+100000,-1.100,+100000,-1.100,+100000,-1.100,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Senden, John",150,,+100000,-1.100,+100000,-1.100,+100000,-1.100,+50000,-1.050,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+100000,-1.100,+100000,-1.100,+150000,-1.150,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Uresti, Omar",123,,Inf,-1.200,+100000,-1.100,+100000,-1.100,+50000,-1.050,,0.00,,0.00,+100000,-1.100,,0.00,Inf,-1.200,+100000,-1.100,+150000,-1.150,Inf,-1.300,+50000,-1.050,+100000,-1.100,+100000,-1.100
"Gannon, Luke",135,,+100000,-1.100,+100000,-1.100,+100000,-1.100,+80000,-1.080,,0.00,,0.00,+100000,-1.100,,0.00,+75000,-1.075,+75000,-1.075,+100000,-1.100,Inf,-1.200,+50000,-1.050,+75000,-1.075,+100000,-1.100
"Riley, Quinn",118,,+60000,-1.060,+50000,-1.050,+50000,-1.050,+50000,-1.050,,0.00,,0.00,+50000,-1.050,,0.00,+50000,-1.050,+50000,-1.050,+75000,-1.075,+150000,-1.150,+50000,-1.050,+50000,-1.050,+50000,-1.050
"Jahn, Charles",90,,+40000,-1.040,+75000,-1.075,,0.00,+40000,-1.040,,0.00,,0.00,,0.00,,0.00,+100000,-1.100,+75000,-1.075,,0.00,Inf,-1.200,+50000,-1.050,+75000,-1.075,+100000,-1.100
