player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Bryce Houston,77265,LB,OHIO,12,28,0,77.8,0,0,259,67.0,58.6,0.0,67.0,54.5,58.0,6,6,0,31,16.7,21,1,4,97.8,21,3,733,3,353,823,36,0,0,36,0,0,787,62,408,51,47,77,27,15,0,202,121,9.6
Jack McCrory,77267,LB,OHIO,12,7,0,76.9,0,0,259,66.4,65.7,84.2,54.3,67.7,77.1,0,6,0,22,7.4,2,1,0,91.5,10,1,153,1,125,302,89,0,0,89,0,0,213,52,125,59,15,18,13,7,0,79,50,7.9
Max Michel,77272,ED,BUFFALO,8,8,1,100.0,0,1,126,45.6,74.5,40.0,71.8,78.9,68.1,1,16,0,58,16.7,6,0,2,118.8,2,5,13,0,13,358,343,0,0,341,2,0,15,158,187,2,17,22,2,22,0,73,46,36.5
Vinny DePalma,77273,LB,BOSTON COL,11,11,0,70.0,0,0,121,67.8,66.0,39.8,60.9,64.9,58.9,1,2,0,28,16.1,10,1,1,130.4,7,0,333,0,137,390,27,0,0,27,0,4,363,27,226,25,24,41,10,3,1,88,69,12.6
Fabian Weitz,77274,LB,BUFFALO,2,0,0,100.0,0,0,126,50.4,52.7,72.4,,61.7,76.1,0,0,0,6,0.0,0,0,0,91.7,1,0,14,0,4,15,0,0,0,0,0,0,15,0,11,1,2,2,1,0,0,6,6,6.0
Brandon Bischof,77275,LB,AKRON,7,3,0,66.7,0,0,102,63.5,47.1,76.9,64.0,37.7,63.8,0,0,0,16,11.1,2,0,0,86.8,2,0,128,0,38,135,1,0,0,1,0,0,134,6,91,6,8,13,3,0,0,21,16,10.5
Jordan Redmond,77310,DI,VIRGINIA,6,0,0,,0,0,335,,49.6,82.3,55.1,47.6,73.1,0,1,0,,0.0,0,0,0,0.0,0,0,1,0,0,123,122,111,11,0,0,0,1,49,74,0,3,3,0,1,0,0,0,
Jeffery Johnson,77312,DI,TULANE,11,9,0,,1,0,319,61.3,63.0,68.2,56.1,66.1,62.2,2,9,0,,10.3,4,0,1,0.0,0,1,0,0,1,515,515,137,351,0,27,0,0,263,251,0,17,26,0,12,0,0,0,
Jamiran James,77313,DI,NICHOLLS,3,1,0,,0,0,243,60.0,72.0,79.5,62.2,75.5,72.5,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,60,60,26,25,0,9,0,0,40,20,0,2,3,0,2,0,0,0,
Micah Bland,77334,DI,N ALABAMA,4,5,0,,0,0,389,60.0,71.6,83.0,62.6,72.9,79.8,0,6,0,,0.0,0,0,0,0.0,0,0,0,0,0,184,184,79,105,0,0,0,0,85,99,0,7,10,0,6,0,0,0,
Joe Kane,77368,DI,ELON,2,0,0,,0,0,162,,38.6,71.5,56.4,39.2,,0,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,15,15,0,3,0,12,0,0,7,8,0,0,0,0,1,0,0,0,
Eric Bentley,77551,DI,AUSTINPEAY,5,1,1,,1,0,116,55.8,53.5,12.0,62.0,52.8,51.0,1,3,0,,14.3,2,1,2,0.0,0,0,0,0,2,175,175,133,10,7,25,0,0,103,70,0,8,11,0,4,0,0,0,
Noah Taylor,77559,LB,VIRGINIA,11,16,3,72.0,0,0,335,62.0,68.2,66.7,67.7,69.3,89.4,3,10,0,59,4.5,3,2,1,110.4,18,4,289,1,168,646,276,0,0,275,1,0,370,166,312,80,34,48,25,17,1,210,184,11.7
Diego Fagot,77563,LB,NAVY,10,15,0,75.0,0,1,237,84.0,69.2,0.0,67.2,58.4,60.7,8,8,1,14,14.4,14,1,3,65.0,15,1,535,0,223,609,60,0,0,60,0,1,549,77,309,12,41,68,20,17,0,102,71,6.8
John Kelly III,77564,ED,NAVY,2,0,0,,0,0,237,61.4,62.4,72.5,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,4,7,7,0,0,7,0,0,0,1,2,0,0,0,0,0,0,0,0,
Tony Brown,77565,LB,ROB MORRIS,3,1,0,83.3,0,0,277,44.0,52.9,82.8,56.1,68.8,79.1,0,1,0,15,20.0,1,0,0,141.0,5,0,18,2,35,83,33,0,0,33,0,0,50,5,43,30,0,3,6,1,1,50,42,10.0
Alec Long,77567,LB,MURRAY ST,4,4,0,100.0,0,0,236,65.1,56.8,79.0,65.2,47.9,62.5,0,0,0,5,12.5,2,0,0,87.5,1,1,100,0,45,109,6,0,0,6,0,0,103,4,60,3,3,10,1,1,0,5,3,5.0
Dyontae Johnson,77568,LB,TOLEDO,11,24,1,71.4,0,0,316,57.5,71.4,88.4,68.2,79.3,77.3,2,7,1,35,9.5,8,3,1,88.7,20,3,455,17,325,749,164,0,1,163,0,2,585,72,352,111,34,52,28,12,1,202,113,10.1
Tony Schott,77570,ED,BALL ST,2,0,0,,0,0,117,63.2,62.2,76.4,56.9,60.1,,0,0,0,,,0,0,0,0.0,0,0,1,0,4,11,6,0,0,6,0,0,5,2,5,4,0,0,0,0,0,0,0,
Aaron Jackson,77690,TE,E MICHIGAN,1,0,0,,0,0,160,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Mychale Salahuddin,77702,S,NC A&T,2,1,0,0.0,0,0,246,67.7,66.3,77.7,,57.5,79.7,0,0,0,,0.0,0,0,0,39.6,0,0,8,4,26,40,1,0,0,1,0,9,39,0,14,18,0,2,2,0,0,0,0,
British Brooks,77714,HB,N CAROLINA,1,0,0,,0,0,245,,60.2,60.0,,60.0,,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
Trent Pennix,77726,TE,NC STATE,1,0,0,,1,0,248,,60.0,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Brian Norris,77750,LB,USF,4,1,0,100.0,0,0,327,71.6,58.8,76.4,58.6,48.6,78.9,0,0,0,-5,0.0,0,0,0,79.2,1,0,27,0,12,39,8,0,0,8,0,0,31,2,25,4,3,3,1,0,0,-5,-1,-5.0
Trenell Troutman,77810,S,ALAB A&M,2,4,0,66.7,0,0,104,79.1,82.5,82.6,62.1,84.4,63.0,0,1,3,19,18.2,4,0,0,30.6,4,0,12,0,60,114,4,0,0,4,0,24,110,1,53,74,7,14,6,1,0,12,13,3.0
Sean Michael Flanagan,77812,S,OKLA STATE,5,0,0,,0,0,262,61.2,52.2,76.2,59.2,40.3,29.5,0,0,0,,40.0,2,0,0,0.0,0,0,23,0,18,47,4,0,0,4,0,5,43,1,28,15,2,3,0,0,0,0,0,
Nate Thompson,77813,S,DUKE,8,6,0,62.5,0,0,154,52.5,61.7,83.5,64.3,78.9,90.5,0,1,1,37,2.5,1,1,0,91.4,10,1,155,1,217,362,10,0,0,10,0,118,352,8,137,78,8,33,16,2,1,163,41,16.3
Malik Dunlap,77814,CB,TEXAS TECH,7,2,0,100.0,1,0,315,50.2,53.6,79.4,,73.5,63.9,0,0,0,42,12.5,1,0,2,158.3,13,0,8,106,82,122,0,0,0,0,0,1,122,0,40,7,2,5,13,0,3,163,59,12.5
Tyler Baker-Williams,77815,CB,NC STATE,10,5,0,65.6,0,0,248,75.6,78.5,90.7,75.9,79.7,69.7,7,5,2,60,13.5,5,3,1,90.2,21,0,61,16,354,611,50,0,0,50,0,59,561,33,224,425,15,27,32,12,2,297,132,14.1
Carson Donnelly,77816,S,CLEMSON,2,0,0,50.0,0,0,140,69.7,69.2,72.5,,61.6,78.7,0,0,0,13,0.0,0,1,0,70.8,1,0,10,0,11,19,0,0,0,0,0,6,19,0,8,3,1,2,2,0,0,13,17,13.0
Kevin Brennan,77819,S,NAVY,5,8,0,37.5,0,0,237,42.6,51.9,82.4,68.0,66.9,73.6,0,0,1,47,10.0,2,0,0,31.3,3,0,68,0,97,210,4,0,0,4,0,114,206,2,111,23,2,10,8,0,0,72,1,24.0
Kendarin Ray,77823,S,TULSA,6,7,0,66.7,1,2,320,63.0,67.7,15.5,82.1,73.3,81.6,0,1,0,53,7.9,3,0,1,149.3,4,1,157,6,160,297,1,0,0,1,0,94,296,3,134,39,10,28,6,2,1,101,17,25.3
Bryson Powers,77824,S,TULSA,11,8,0,50.0,0,0,320,70.3,64.1,82.8,53.2,52.9,44.9,0,4,1,31,27.8,10,1,0,32.5,5,0,130,1,165,329,4,0,0,4,0,158,325,9,155,35,5,18,10,4,0,68,24,13.6
Daiquain Jackson,77826,S,TULSA,3,0,0,,0,0,320,63.5,66.7,69.4,,65.4,75.3,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,7,14,0,0,0,0,0,7,14,0,7,0,0,1,0,0,0,0,0,
Larry Brooks,77832,S,TULANE,9,7,0,69.2,0,0,319,59.6,57.2,84.7,51.9,53.2,77.5,0,2,0,59,9.5,4,1,0,108.8,9,0,126,0,216,422,1,0,0,1,0,239,421,8,198,56,7,31,13,2,0,153,120,17.0
Macon Clark,77834,S,TULANE,11,17,0,55.8,0,0,319,73.9,69.8,87.4,71.7,56.2,66.5,3,2,4,53,13.6,11,1,0,80.0,24,1,220,13,336,672,3,0,0,3,0,244,669,24,312,192,19,53,43,6,5,324,171,13.5
Pat Fields,77835,S,OKLAHOMA,11,15,0,70.3,0,0,261,47.2,52.8,52.5,60.0,62.0,71.8,0,0,2,26,11.4,9,0,1,80.1,26,0,404,2,411,697,12,0,0,12,0,140,685,2,284,139,19,55,37,0,1,293,124,11.3
Delarrin Turner-Yell,77836,S,OKLAHOMA,8,5,0,69.6,0,0,261,79.2,76.3,30.9,58.9,68.9,63.7,0,0,3,43,15.4,8,1,1,58.9,16,0,147,4,264,430,2,0,0,2,0,145,428,1,165,132,17,39,23,0,1,132,69,8.3
JT Woods,77837,S,BAYLOR,11,9,0,63.0,0,0,118,64.3,60.8,88.5,56.8,50.8,57.8,0,1,3,53,16.9,10,2,0,43.5,17,0,165,3,336,593,7,0,0,7,0,256,586,4,253,162,13,40,27,1,0,185,68,10.9
Christian Morgan,77838,S,BAYLOR,10,6,0,61.1,0,1,118,79.5,73.3,87.0,47.6,60.2,40.9,0,1,0,63,27.5,11,6,1,103.7,11,0,158,1,293,535,12,0,0,12,0,290,523,6,236,74,11,23,18,1,0,219,120,19.9
Colby Delashaw,77839,S,BAYLOR,1,0,0,,0,0,118,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jarrick Bernard-Converse,77841,CB,OKLA STATE,11,4,0,46.3,0,0,262,71.8,71.9,85.2,66.5,64.6,88.2,0,1,0,51,2.6,1,7,6,72.2,25,1,28,519,345,567,5,0,0,5,0,2,562,3,219,13,15,33,54,2,1,329,84,13.2
Jason Taylor II,77842,S,OKLA STATE,11,7,0,65.5,0,1,262,72.6,74.7,86.6,78.4,72.0,70.3,3,5,2,58,13.3,6,2,0,75.1,19,1,259,4,343,589,24,0,0,24,0,157,565,15,231,145,13,32,29,9,0,328,183,17.3
Kolby Harvell-Peel,77843,S,OKLA STATE,11,10,0,75.0,0,0,262,80.1,75.0,87.9,68.7,60.5,56.4,0,1,3,34,19.4,12,0,0,54.6,15,2,237,7,362,627,30,0,0,30,0,250,597,17,248,103,16,40,20,3,0,142,46,9.5
Atanza Vongor,77844,S,S ALABAMA,3,0,0,100.0,0,0,288,52.8,54.3,77.1,58.1,63.1,28.2,0,0,0,23,50.0,1,0,0,110.4,4,0,10,1,31,47,3,0,0,3,0,1,44,3,13,32,0,1,4,0,0,42,29,10.5
C.J. Ceasar II,77846,CB,TCU,10,2,1,66.7,0,0,305,40.9,44.7,85.5,54.4,60.5,77.5,0,0,0,68,6.9,2,3,5,149.3,26,0,26,471,238,542,11,0,0,11,0,0,531,13,291,33,12,25,39,0,5,518,166,19.9
Kwantel Raines,77851,LB,TEMPLE,8,6,0,100.0,0,0,306,62.0,58.3,81.0,55.9,53.3,62.2,0,0,0,32,17.4,4,0,0,98.2,7,0,78,2,71,176,17,0,0,17,0,1,159,8,97,77,7,13,7,0,0,53,50,7.6
Davon Ferguson,77852,CB,BOWL GREEN,8,17,0,71.4,0,1,122,60.1,67.9,40.6,70.8,83.2,68.8,0,0,0,40,12.7,10,3,3,125.6,20,2,107,188,218,499,13,0,0,13,0,12,486,10,271,179,22,52,28,2,2,270,66,13.5
Nate Betts,77855,LB,KANSAS,11,9,0,79.2,0,0,198,58.0,54.3,81.0,75.9,46.2,46.8,1,1,0,28,27.8,10,1,0,124.3,19,1,224,1,144,381,38,0,0,38,0,0,343,15,222,118,9,17,24,3,2,172,132,9.1
Saeed Holt,77857,CB,TOLEDO,1,0,0,100.0,0,0,316,52.8,53.1,74.6,,60.1,74.8,0,0,0,15,0.0,0,0,0,118.8,1,0,0,0,8,12,0,0,0,0,0,0,12,0,4,12,0,1,1,0,0,15,9,15.0
Caleb Sutherland,77858,S,BETH COOK,3,3,0,85.7,0,1,119,53.5,64.4,81.4,87.4,73.6,83.1,0,1,0,24,4.3,1,0,0,157.4,6,1,117,1,86,195,6,0,0,6,0,36,189,4,105,35,6,19,7,2,1,86,36,14.3
Joshua Earl,77859,S,N ILLINOIS,2,1,0,100.0,0,0,254,29.6,34.9,72.6,,67.7,76.9,0,0,0,29,0.0,0,0,0,158.3,2,0,4,1,4,14,0,0,0,0,0,1,14,0,10,8,0,1,2,0,1,43,18,21.5
Malcolm Lee,77861,S,BALL ST,10,10,0,62.5,0,1,117,66.5,66.0,85.8,,61.8,60.6,0,0,2,31,16.4,9,0,1,50.0,10,0,60,2,193,325,0,0,0,0,0,162,325,0,132,101,4,36,16,0,0,136,50,13.6
Cory Gross Jr.,77862,S,BUFFALO,11,13,0,64.7,0,1,126,56.8,60.0,46.2,57.7,65.6,76.3,0,0,0,45,11.0,8,1,1,138.4,11,0,231,1,284,588,16,0,0,16,0,272,572,3,301,67,15,52,17,0,2,176,40,16.0
Jamison Collier,77863,S,OHIO,7,5,0,88.9,0,0,259,49.4,51.1,80.0,58.3,54.1,64.6,0,0,0,35,13.8,4,0,0,155.8,8,0,103,6,90,196,1,0,0,1,0,59,195,2,104,26,3,20,9,0,1,132,75,16.5
Alex Wolff,77864,S,OHIO,8,4,0,50.0,0,0,259,60.9,59.8,82.1,59.6,56.6,54.9,0,0,0,19,20.6,7,0,0,66.3,5,0,87,3,131,237,0,0,0,0,0,112,237,1,105,34,3,23,10,0,0,54,13,10.8
Jalen Hooks,77865,S,AKRON,7,7,0,66.7,0,1,102,56.6,60.4,85.6,70.0,64.2,68.4,0,2,0,17,15.0,6,1,0,94.9,14,0,82,9,161,332,21,0,0,21,0,92,311,9,162,128,8,27,21,2,1,108,102,7.7
James Mitchell,77885,TE,VA TECH,1,0,0,,0,0,337,,60.0,63.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Ben Redding,77908,TE,SMU,1,0,0,,0,0,287,,60.0,60.0,,60.0,,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
D'Angelo McKinnie,77915,DI,E CAROLINA,9,1,0,,0,0,156,62.4,37.2,82.1,53.2,28.5,54.3,0,1,0,,16.7,1,0,0,0.0,0,0,0,0,0,247,246,19,134,26,67,0,1,135,112,0,3,4,0,1,0,0,0,
Brayden Willis,77917,TE,OKLAHOMA,1,0,0,,0,0,261,,60.3,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Justin Dunn,78011,WR,NC STATE,1,0,0,,0,0,248,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Devin Carter,78013,WR,NC STATE,1,0,0,,0,0,248,,60.0,,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mark Pope,78014,CB,MIAMI FL,1,0,0,100.0,0,0,220,54.3,55.0,70.9,,60.0,,0,0,0,16,,0,0,0,118.8,1,0,2,10,7,12,0,0,0,0,0,0,12,0,5,0,0,0,1,0,0,16,5,16.0
Derion Kendrick,78022,CB,GEORGIA,11,7,0,51.4,1,0,173,82.6,82.5,84.5,54.6,76.7,82.5,0,1,2,53,5.9,2,5,1,55.1,19,0,37,472,339,525,2,0,0,2,0,1,523,5,181,13,10,25,37,1,0,291,117,15.3
Jeremy Tate Jr.,78051,WR,MEMPHIS,1,0,0,,0,0,218,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Kalon Barnes,78089,CB,BAYLOR,8,0,0,50.0,1,0,118,69.9,70.4,83.8,,67.2,80.8,0,0,1,63,4.3,1,2,2,94.2,15,0,12,364,230,383,0,0,0,0,0,0,383,0,153,7,6,22,30,0,2,303,84,20.2
John Stephens Jr.,78108,WR,LA LAFAYET,2,0,0,,0,0,207,,60.2,60.0,,60.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Bryson Jackson,78112,WR,N TEXAS,1,0,0,100.0,0,0,251,60.0,39.5,60.0,,,,0,0,0,20,100.0,1,0,1,118.8,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,5,20.0
Tayvonn Kyle,78131,CB,IOWA STATE,6,0,0,33.3,0,0,193,81.1,76.8,76.0,,55.0,78.5,0,0,0,2,0.0,0,1,0,42.4,1,0,5,40,25,48,2,0,0,2,0,0,46,0,23,1,1,3,3,0,0,2,5,2.0
Tory Spears,78134,S,TEXAS ST,8,7,0,81.8,0,1,314,47.8,54.1,81.7,60.0,63.0,60.7,0,0,0,41,15.8,6,0,0,153.2,9,0,121,1,102,233,5,0,0,5,0,60,228,1,130,46,6,25,11,0,2,124,56,13.8
Javaughn Williams,78159,WR,KENT STATE,2,0,0,0.0,0,0,201,60.0,37.1,60.0,60.0,60.0,,0,0,0,,,0,0,0,39.6,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,
DaShon Bussell,78169,CB,W MICHIGAN,2,1,0,75.0,0,0,347,73.6,63.7,77.4,53.9,45.8,47.3,0,0,0,7,22.2,2,1,0,81.3,3,0,21,56,34,84,7,0,0,7,0,0,77,2,48,0,2,6,4,0,0,16,2,5.3
Jayden Reed,78171,WR,MICH STATE,1,0,0,,0,0,223,,60.1,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Hassan Beydoun,78185,WR,E MICHIGAN,1,0,0,,0,0,160,60.0,62.4,60.0,,,,0,0,0,,,0,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Isiah Cox,78199,WR,OHIO,1,0,0,,0,0,259,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Boogie Knight,78211,WR,LA MONROE,1,0,0,,0,0,209,60.0,62.4,60.0,,,,0,0,0,,,0,0,2,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Brandon Tucker,78273,DI,SCAR STATE,3,4,0,,0,1,290,60.0,62.4,79.9,63.7,59.6,50.3,0,3,0,,13.3,2,0,0,0.0,0,0,0,0,0,146,146,11,135,0,0,0,0,75,71,0,7,9,0,3,0,0,0,
Brendon Kelley,78335,DI,SE LA,6,4,0,,0,0,294,,56.9,21.2,57.8,60.0,78.1,0,4,0,,0.0,0,0,2,0.0,0,1,0,0,0,236,236,36,200,0,0,0,0,124,112,0,5,5,0,5,0,0,0,
Kelcy Allen,78420,ED,KENNESAW,5,3,0,,0,0,200,64.9,56.8,82.2,50.0,61.1,54.1,0,3,0,,20.0,2,0,0,0.0,0,0,1,0,1,156,154,0,1,128,25,0,2,98,57,1,2,5,0,3,0,0,0,
Zyon McGee,78422,LB,GA SOUTHRN,8,1,0,100.0,0,0,174,58.1,61.4,82.0,65.1,61.1,43.5,2,1,0,40,28.6,2,0,1,118.8,4,1,34,1,49,119,43,0,0,43,0,0,76,30,40,41,3,4,4,4,0,69,58,17.3
Noah Washington,78428,DI,CENT CT ST,2,0,0,,0,0,133,,45.4,77.9,52.6,43.7,71.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,84,84,0,33,18,33,0,0,42,42,0,1,1,0,0,0,0,0,
Jacob Mpungi,78587,CB,N ARIZONA,5,4,0,57.1,0,0,252,73.9,72.1,81.4,59.6,58.0,83.1,0,0,0,29,3.7,1,4,1,96.4,16,0,21,225,156,252,2,0,0,2,0,1,250,2,94,3,8,22,28,0,2,154,46,9.6
Joseph Stuckey,78662,LB,NC A&T,4,8,0,70.6,0,0,246,70.7,71.4,84.1,58.2,71.0,81.6,0,0,1,35,3.0,1,0,0,62.1,12,0,112,23,128,277,9,0,0,9,0,4,268,4,145,129,10,24,17,0,0,105,99,8.8
Kordell Caldwell,78666,S,SOUTHERN U,1,1,0,,0,0,297,60.0,64.6,71.2,,62.5,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,1,7,1,1,0,0,0,5,6,0,6,0,0,0,0,0,0,0,0,
Bryce Dewberry,78670,S,E ILLINOIS,4,4,0,100.0,0,0,158,62.1,64.8,0.0,,72.0,49.7,0,0,0,8,23.1,6,0,1,79.2,3,0,48,0,67,159,1,0,0,1,0,81,158,0,92,29,9,16,3,0,0,2,-3,0.7
Gregory Grate Jr,78672,S,MIDDLE TN,11,9,0,65.1,1,3,224,72.2,72.2,17.7,53.7,74.3,86.2,0,0,2,43,8.0,7,2,2,92.2,28,0,262,10,409,727,2,0,0,2,0,346,725,11,307,107,13,71,43,0,3,330,167,11.8
Decorian Patterson,78673,CB,MIDDLE TN,11,2,0,56.4,0,0,224,66.3,64.9,84.0,58.9,54.8,43.1,0,0,1,60,23.8,5,3,2,101.1,22,0,22,358,243,411,2,0,0,2,0,1,409,2,166,28,5,14,39,0,3,347,116,15.8
Brandon Floyd,78675,LB,NWSTATE,2,0,0,100.0,0,0,257,49.0,44.7,72.3,59.6,60.0,,0,0,0,12,,0,0,0,116.7,1,0,3,0,3,6,3,0,0,3,0,0,3,1,2,0,0,0,1,0,0,12,14,12.0
Xavier Lodge,78678,S,GRAMBLING,2,0,0,,0,0,177,72.0,58.5,76.0,57.0,45.4,28.6,0,0,0,,36.4,4,0,0,0.0,0,0,33,0,25,66,0,0,0,0,0,24,66,3,38,9,4,7,0,0,0,0,0,
Keenan Leachman,78679,S,NWSTATE,2,1,0,0.0,0,0,257,55.1,57.0,80.2,58.7,59.5,41.7,0,0,0,,27.3,3,0,1,39.6,0,0,54,0,32,93,8,0,0,8,0,12,85,3,58,19,2,7,2,0,0,0,0,
Cedric Anderson,78680,CB,NWSTATE,2,1,0,46.2,0,0,257,53.0,57.6,79.1,,72.1,60.9,0,0,1,56,14.3,1,3,0,45.7,6,0,7,103,39,112,2,0,0,2,0,0,110,0,73,0,0,5,13,0,0,116,35,19.3
David Joseph,78682,S,PORTLAND,7,3,0,68.8,0,0,269,50.3,53.8,78.8,75.8,55.7,52.3,0,2,0,29,20.0,6,0,0,129.9,11,0,92,6,75,188,17,0,0,17,0,0,171,8,105,73,8,21,16,2,3,119,62,10.8
Spencer Niutupuivaha,78692,S,WEBER ST,7,0,0,100.0,0,0,342,55.1,54.2,78.3,59.5,53.9,23.3,0,0,0,8,100.0,3,0,0,91.7,2,1,47,0,23,65,14,0,0,14,0,0,51,14,28,4,1,0,2,1,0,12,21,6.0
Que Reid,78694,S,JAMES MAD,3,2,0,66.7,0,0,197,73.8,73.2,81.6,55.8,70.4,86.7,0,1,1,27,0.0,0,1,0,52.8,8,0,64,3,106,168,6,0,0,6,0,66,162,6,56,29,4,9,12,1,0,86,59,10.8
Kendricks Gladney Jr.,78700,S,COAST CAR,9,2,0,75.0,0,0,141,65.0,63.0,81.8,65.4,56.5,83.2,0,1,0,12,0.0,0,0,0,92.7,3,0,53,0,74,156,41,0,0,41,0,1,115,17,65,60,4,7,4,1,0,27,9,9.0
Michael Griffin II,78701,S,S DAK ST,10,12,0,70.6,0,0,292,57.7,65.3,34.7,88.5,75.2,64.4,3,1,0,57,15.3,9,2,1,152.2,12,0,236,7,271,476,0,0,0,0,0,195,476,4,201,38,10,38,17,4,2,254,33,21.2
Chris Chukwuneke,78703,CB,JAMES MAD,3,2,0,70.0,0,1,197,74.0,72.1,82.5,58.4,67.5,80.5,0,3,0,12,7.1,1,0,1,81.7,7,1,30,1,72,143,21,0,0,21,0,0,122,21,50,91,7,11,10,4,0,51,31,7.3
Cejai Parrish,78704,S,N ARIZONA,7,4,0,53.8,0,0,252,66.6,63.5,22.0,61.3,59.2,42.1,2,1,0,16,28.0,7,0,1,69.4,7,0,66,4,127,265,35,0,0,35,0,0,230,17,121,160,8,14,13,3,0,70,63,10.0
Ryan Lesch,78708,S,PORTLAND,3,0,0,100.0,0,0,269,50.0,44.2,80.0,,33.8,26.5,0,0,0,22,47.6,10,0,0,158.3,2,0,15,0,74,140,0,0,0,0,0,122,140,0,66,3,0,11,2,0,1,41,5,20.5
Bryon Broussard,78712,S,TARLETON,2,0,0,,0,0,401,65.2,65.3,75.2,59.9,62.4,,0,0,0,,,0,0,0,0.0,0,0,10,0,24,40,1,0,0,1,0,28,39,1,15,1,0,0,0,0,0,0,0,
Dae'one Wilkins,78720,LB,FURMAN,4,3,0,100.0,0,0,170,64.7,59.2,82.9,60.3,48.6,43.7,0,0,0,12,25.0,4,0,0,95.8,3,1,49,0,84,182,35,0,0,35,0,20,147,19,79,78,7,9,3,1,0,21,24,7.0
Isaiah Givens,78752,CB,STNY BROOK,1,0,0,,0,0,303,65.7,61.6,73.2,47.7,62.7,40.7,0,1,0,,50.0,1,0,0,0.0,0,0,10,0,12,27,1,0,0,1,0,0,26,3,12,16,1,1,0,1,0,0,0,
Praise Okorie,78783,WR,LA TECH,2,0,0,,0,0,208,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
NaJee Thompson,78869,CB,GA SOUTHRN,6,0,0,61.5,0,0,174,78.6,75.5,81.0,,59.6,75.4,0,0,1,30,6.7,1,1,0,71.3,8,0,7,155,74,166,3,0,0,3,0,1,163,0,92,0,5,14,13,0,1,76,18,9.5
Smoke Harris,78918,WR,LA TECH,2,0,0,,1,0,208,,60.0,60.0,,60.0,,0,0,0,,,0,0,5,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
