player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Stegmaier, Brett",150,kft,407,0,9999,0,-0.9882613691783841
"Crouch, A.J.",128,kft,408,10,9999,0,-0.9899044889731279
"Hoag, Bo",150,pga,409,2,9999,0,-0.999995182663405
"Strydom, Ockie",150,afr,410,4,339,-3,-1.00005808700309
"Stanger, Jimmy",150,kft,411,5,429,-4,-1.0039341891445
"Farr, Oliver",150,euro,412,-19,9999,0,-1.00629883478325
"Murray, Grayson",150,pga,413,-14,9999,0,-1.0070646563824799
"Brennan, Michael",150,am,414,1,9999,0,-1.00729728827067
"Hanna, Chase",150,euro,415,4,211,-1,-1.0104656601495798
"Schott, Frederik",150,cha,416,50,338,48,-1.01834526830129
"Knous, Jim",150,pga,417,19,9999,0,-1.01855068794686
"Dickson, Taylor",146,kft,418,13,9999,0,-1.02176540938856
"Couples, Fred",150,champ,419,3,9999,0,-1.02494164142494
"Teater, Josh",150,kft,420,29,9999,0,-1.0256491833924202
"McCarthy, Dan",150,kft,421,3,9999,0,-1.02839860130349
"Baddeley, Aaron",150,pga,422,-60,9999,0,-1.03203345365257
"Gellerman, Michael",150,pga,423,3,9999,0,-1.03464173997949
"Rock, Robert",150,euro,424,3,9999,0,-1.03925554211693
"Kinhult, Marcus",150,euro,425,3,407,-9,-1.04368919526315
"Baldwin, Matthew",150,cha,426,3,9999,0,-1.04482494904376
"Horsey, David",150,euro,427,3,321,-2,-1.0452761387765999
"Siem, Marcel",150,euro,428,-28,300,-5,-1.04820352667189
"Howie, Craig",150,cha,429,3,451,-1,-1.0519282048613499
"Manke, RJ",150,am,430,65,9999,0,-1.0546409970662098
"Baek, Todd",150,jpn,431,2,270,-3,-1.05542661485005
"Pettit, Turk",150,am,432,2,9999,0,-1.05803899514092
"Aphibarnrat, Kiradech",150,pga,433,-36,325,-8,-1.05948215446701
"Reeves, Seth",150,kft,434,-13,9999,0,-1.0604787657514598
"Lee, Junseok",150,kor,435,2,289,1,-1.06292607191356
"Highsmith, Joe",150,am,436,-1,9999,0,-1.06830181236155
"Prinsloo, Jaco",150,afr,437,4,342,-8,-1.07995426877964
"Maguire, MJ",150,kft,438,1,9999,0,-1.0801748861927198
"Otsuki, Tomoharu",150,jpn,439,3,125,-4,-1.08024132722864
"Kang, Kyungnam",150,kor,440,3,9999,0,-1.08169336237254
"Harkins, Brandon",150,kft,441,27,473,-11,-1.08220097865559
"Fichardt, Darren",150,euro,442,3,446,-9,-1.08601050458788
"Sterne, Richard",150,euro,443,3,9999,0,-1.08614206103466
"Lamb, Rick",150,kft,444,0,9999,0,-1.08747132844765
"Kim, Minkyu",150,kor,445,-20,234,-5,-1.0959302888394
"Wolfe, Jared",150,kft,446,1,9999,0,-1.0976786828710299
"Zhang, Xinjun",150,pga,447,-27,9999,0,-1.1004527916317302
"Knowles, Philip",150,kft,448,45,9999,0,-1.1007987443476799
"Park, Sanghyun",150,kor,449,1,223,-3,-1.10086388347249
"Chassart, Adrien Dumont de",150,am,450,1,9999,0,-1.1021971143687699
"Thompson, Curtis",150,kft,451,-39,9999,0,-1.10270539208242
"Smyth, Travis",150,asa,452,1,423,-4,-1.1043594304231699
"Migliozzi, Guido",150,euro,453,-1,159,-3,-1.10530075838646
"Sciot-Siegrist, Robin",150,euro,454,0,9999,0,-1.10550995239879
"Bhatia, Akshay",150,kft,455,-32,444,-4,-1.10584084414575
"Hillier, Daniel",150,cha,456,38,245,9,-1.10862000407418
"Toms, David",150,champ,457,-2,9999,0,-1.11025640258024
"Winther, Jeff",150,euro,458,-2,240,-5,-1.1188167771825102
"Leon, Hugo",150,euro,459,-49,349,-2,-1.1189573101678998
"Thornberry, Braden",150,kft,460,-47,9999,0,-1.12489371522523
"Levy, Alexander",150,euro,461,-4,401,-8,-1.12532026477622
"Fishburn, Patrick",150,kft,462,-64,9999,0,-1.12562083373093
"Landry, Andrew",150,pga,463,-5,391,-6,-1.12725554304676
"Aguado, Camilo",150,sam,464,-4,9999,0,-1.13161380887483
"Reifers, Kyle",150,kft,465,-2,9999,0,-1.13227251389044
"Schietekat, Neil",150,afr,466,-5,252,-5,-1.13260318771988
"Tuten, Shad",150,kft,467,0,9999,0,-1.1326313439851499
"Baker, Chris",150,kft,468,-20,9999,0,-1.13272355312411
"Castillo, Ricky",142,am,469,-5,9999,0,-1.1334077910271299
"Geary, Josh",150,euro,470,19,9999,0,-1.1339874066976898
"Werbylo, Trevor",150,kft,471,-4,280,-2,-1.13585562813257
"Macdonald, Stuart",150,kft,472,0,9999,0,-1.14031149779269
"Khongwatmai, Phachara",150,asa,473,-4,148,-3,-1.14269980440529
"Cummins, Quade",150,kft,474,0,9999,0,-1.14786715870968
"Ledesma, Nelson",150,pga,475,0,9999,0,-1.1536231974071398
"Lombard, Zander",150,euro,476,22,378,-5,-1.16337381438285
"Harrington, Scott",150,pga,477,0,9999,0,-1.16454604770304
"Trainer, Martin",150,pga,478,0,447,0,-1.16938166070575
"Hisatsune, Ryo",150,jpn,479,-5,235,-5,-1.16945726610979
"Saddier, Adrien",150,euro,480,-5,9999,0,-1.1740221280265901
"Mouw, William",150,am,481,-5,9999,0,-1.17558516502834
"Toledo, José",150,sam,482,-5,9999,0,-1.176596835631
"Cone, Trevor",150,kft,483,0,9999,0,-1.17776154742429
"Chesters, Ashley",150,euro,484,-11,9999,0,-1.1809980062443601
"Simonsen, Martin Leth",150,cha,485,-6,418,5,-1.1813771348693798
"Heisele, Sebastian",150,euro,486,-6,9999,0,-1.1816551053868998
"Rozo, Marcelo",150,kft,487,0,9999,0,-1.18403489473752
"Knapp, Jake",150,kft,488,-7,9999,0,-1.18678366783426
"Bridgeman, Jacob",150,am,489,-30,9999,0,-1.18682264397183
"Holt, Ian",150,can,490,-8,9999,0,-1.18726019675427
"Whitney, Tom",150,kft,491,-29,9999,0,-1.1878398944776698
"Kjeldsen, Soren",150,euro,492,-9,9999,0,-1.1912032266414099
"Carlson, Brian",144,can,493,-9,9999,0,-1.1934893206505601
"Lindberg, Mikael",150,cha,494,-9,9999,0,-1.1937710928033998
"Lovemark, Jamie",150,kft,495,-9,9999,0,-1.19721396719838
"Cole, Eric",150,kft,496,-56,9999,0,-1.2014358625684298
"Chiarella, Alex",150,kft,497,0,9999,0,-1.20606659155221
"Hagestad, Stewart",79,am,498,-6,9999,0,-1.21037307786547
"Westmoreland, Kyle",132,kft,499,-61,9999,0,-1.2151707600138602
"Flores, Martin",150,kft,500,0,9999,0,-1.21524368008383
