player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Elijah Rodgers,89118,CB,CLEMSON,1,0,0,,0,0,140,,60.6,68.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,
BJ Sculark,89120,CB,NEW MEX ST,10,3,1,61.1,0,0,242,57.7,57.4,20.8,78.9,55.0,68.5,0,1,0,25,12.5,3,0,2,97.9,11,0,41,262,127,318,13,0,0,13,0,2,305,5,186,0,10,18,18,1,1,114,73,10.4
Joshua Bowers,89131,CB,MARSHALL,6,0,0,60.0,0,0,214,84.2,83.5,75.7,,63.8,38.3,0,0,1,8,33.3,1,1,0,25.8,3,0,2,43,28,47,0,0,0,0,0,0,47,0,19,2,2,2,5,0,0,16,13,5.3
Charles Woods,89148,CB,W VIRGINIA,4,2,0,62.5,0,0,343,61.8,61.3,78.1,,58.6,62.2,0,0,0,14,16.7,2,1,0,81.8,5,0,29,97,73,130,2,0,0,2,0,1,128,0,57,1,1,8,8,0,0,53,8,10.6
Jordan Anderson,89153,CB,CHARLOTTE,2,0,0,0.0,0,0,136,48.6,54.5,75.7,,65.6,47.1,0,0,0,,28.6,2,1,0,39.6,0,0,11,45,19,60,0,0,0,0,0,1,60,0,41,3,1,5,3,0,0,0,0,
Colby Richardson,89164,CB,LSU,9,5,0,39.1,0,0,211,57.6,60.1,83.4,63.7,68.2,47.0,1,0,0,36,23.5,4,0,2,79.4,9,0,17,340,195,363,2,0,0,2,0,1,361,1,167,3,0,8,23,1,1,167,46,18.6
Andre Sam,89166,S,MARSHALL,9,11,0,43.9,0,0,214,67.8,71.9,44.6,73.3,80.0,57.3,1,1,1,63,17.9,12,5,1,65.5,18,0,99,8,314,532,19,0,0,19,0,164,513,9,209,242,23,44,41,2,1,284,166,15.8
Ronald Kent,89178,CB,C MICHIGAN,11,2,0,56.9,0,0,134,79.0,78.3,87.5,51.9,72.7,58.7,0,0,0,28,16.1,9,8,1,85.0,33,0,66,388,385,733,9,0,0,9,0,6,724,5,343,264,13,45,58,0,2,334,142,10.1
Jack Blanco,89458,S,BALL ST,3,8,0,100.0,0,0,117,63.7,68.9,77.9,59.0,76.1,80.1,0,0,0,18,5.0,1,0,0,118.8,2,0,46,2,62,126,2,0,0,2,0,42,124,1,63,34,3,11,2,0,0,25,4,12.5
Clayton Isbell,89459,S,UTAH,7,1,0,100.0,0,0,328,51.6,51.0,0.0,60.3,51.9,26.9,1,0,0,45,27.3,3,0,1,118.8,3,0,11,0,71,118,0,0,0,0,0,98,118,0,47,9,2,7,3,1,0,88,45,29.3
David Reese,90079,ED,FLORIDA,11,1,0,0.0,0,0,163,62.0,57.8,82.9,61.1,54.4,33.2,0,1,0,,40.0,2,0,0,39.6,0,0,0,0,6,92,90,0,0,90,0,0,2,25,61,0,1,2,1,1,0,0,0,
Abdul-Lateef Audu,90088,CB,HOUSTON,8,1,0,62.5,0,0,182,71.7,72.0,80.8,,66.7,68.8,0,0,0,33,12.5,2,1,0,101.0,10,0,5,166,110,179,1,0,0,1,0,0,178,0,69,7,4,13,16,0,1,100,19,10.0
Chance Tucker,90524,CB,NOTRE DAME,1,0,0,,0,0,258,60.9,63.0,73.2,,62.0,,0,0,0,,,0,0,0,0.0,0,0,0,15,2,17,0,0,0,0,0,1,17,0,15,1,0,0,0,0,0,0,0,
Riley Sharp,90868,ED,OREGON ST,11,2,0,100.0,0,2,265,57.5,62.2,88.1,72.8,48.2,54.6,1,15,0,4,21.4,3,0,0,80.6,3,3,10,0,54,262,231,0,1,228,2,0,31,122,86,21,8,9,3,19,0,10,19,3.3
Andrew Choi,90947,ED,HAWAII,12,13,0,100.0,0,0,180,72.7,60.3,68.2,52.2,65.5,66.5,1,13,0,1,14.7,5,0,1,79.2,1,3,9,0,4,432,423,0,3,396,24,0,9,229,199,0,11,16,1,17,0,1,7,1.0
Vince Sanford,90952,ED,AIR FORCE,11,12,1,87.5,0,0,101,78.7,77.7,90.3,74.5,70.0,70.5,7,19,0,13,12.0,6,0,0,86.5,7,6,27,0,41,500,449,0,0,449,0,1,51,215,244,23,26,32,8,32,0,38,22,5.4
TD Blackmon,90953,LB,AIR FORCE,11,17,0,76.0,0,2,101,85.7,82.6,83.0,87.9,67.7,58.0,1,12,0,42,17.3,13,2,0,86.4,19,3,446,1,211,488,8,0,0,8,0,5,480,39,238,28,31,45,25,16,0,126,122,6.6
Declan Carr,91085,LB,NWESTERN,2,5,0,,0,0,256,43.7,69.5,74.2,60.0,79.7,83.7,0,0,0,,0.0,0,0,0,0.0,0,0,42,0,7,46,0,0,0,0,0,0,46,1,38,4,1,3,0,0,0,0,0,
Brodric Martin,91288,DI,W KENTUCKY,12,9,1,,0,2,346,63.5,68.2,6.6,77.3,65.1,70.2,2,15,0,,6.5,2,0,5,0.0,0,2,0,0,2,450,450,255,188,3,4,0,0,221,227,0,12,20,0,19,0,0,0,
Jojo Falo,91309,DI,HAWAII,1,0,0,,0,0,180,,60.0,63.6,59.7,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
Jasir Cox,91329,S,W VIRGINIA,11,11,0,85.0,0,0,343,70.1,76.0,83.4,69.2,79.7,72.8,0,4,0,17,12.3,7,2,0,94.0,17,2,253,10,189,418,53,0,0,53,0,3,365,28,201,99,19,39,20,6,0,131,116,7.7
Greg Laday,91551,CB,COLO STATE,9,1,0,46.7,1,0,144,54.1,51.0,82.5,,42.8,48.8,0,0,0,32,21.1,4,0,3,90.4,7,0,64,221,133,308,2,0,0,2,0,11,306,0,175,10,7,14,15,0,1,98,13,14.0
Rorrick Steward,91565,LB,TROY,2,0,0,,0,0,318,60.2,61.5,68.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,3,4,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,
Jace Bobo,91645,LB,MARSHALL,10,4,0,83.3,0,0,214,43.4,57.3,79.6,83.9,65.2,58.1,0,2,0,17,15.0,3,0,0,147.2,5,1,141,0,76,149,4,0,0,4,0,2,145,6,67,2,12,13,6,3,1,59,60,11.8
Joe Golden,91790,DI,OREGON ST,6,0,0,,0,0,265,60.0,59.9,78.7,57.7,61.7,45.6,0,4,0,,25.0,1,0,0,0.0,0,0,1,0,1,98,97,9,76,3,9,0,1,74,23,0,1,3,0,4,0,0,0,
Levi Bell,94929,DI,TEXAS ST,11,19,0,0.0,0,0,314,64.9,92.2,70.1,90.8,90.2,71.4,13,19,0,,9.4,6,0,1,39.6,0,7,0,0,0,637,637,10,390,58,179,0,0,372,265,0,32,39,1,39,0,0,0,
Valerian Agbaw,97063,CB,CHARLOTTE,4,1,0,85.7,0,0,136,52.5,50.7,79.3,54.7,48.0,26.2,0,0,0,30,50.0,6,0,0,158.3,6,0,10,124,61,138,0,0,0,0,0,1,138,2,75,3,2,5,7,0,1,90,8,15.0
Aaron Bedgood,97079,WR,COAST CAR,1,0,0,,0,0,141,60.0,60.7,63.8,,,,0,0,0,,,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Amir McDaniel,97087,CB,LA LAFAYET,11,0,0,37.5,0,0,207,73.8,74.5,80.4,,69.9,86.2,0,0,1,18,0.0,0,2,2,25.3,6,0,4,152,105,158,0,0,0,0,0,1,158,0,53,1,3,13,16,0,0,69,22,11.5
Trey Bly,97090,CB,CHARLOTTE,4,0,0,100.0,0,0,136,55.6,59.3,75.9,,68.2,79.1,0,0,0,29,0.0,0,0,1,118.8,1,0,6,45,19,51,0,0,0,0,0,0,51,0,32,0,1,4,1,0,0,29,1,29.0
Trey Franklin,97132,S,LOUISVILLE,3,0,0,0.0,0,0,210,64.5,64.5,69.5,,60.0,,0,0,0,,,0,1,0,39.6,0,0,11,4,15,19,0,0,0,0,0,0,19,0,4,3,0,0,2,0,0,0,0,
Wynston Russell,97137,CB,OREGON ST,1,0,0,,0,0,265,,60.0,65.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
Antavious Lane,97141,S,GA STATE,11,18,0,66.7,0,2,175,69.6,67.7,23.1,70.3,63.6,71.1,0,0,2,47,13.4,15,1,6,90.9,28,1,274,1,404,788,0,0,0,0,0,219,788,0,384,292,16,79,42,1,3,295,145,10.5
Bralyn Lux,97143,CB,FRESNO ST,8,1,0,45.7,0,1,169,71.1,73.2,30.6,91.5,67.7,55.9,0,0,1,40,17.9,7,4,4,89.1,16,2,43,387,230,444,1,0,0,1,0,0,443,5,209,13,13,31,35,2,3,271,91,16.9
Malik Fleming,97144,CB,E CAROLINA,11,3,0,60.8,0,0,156,75.0,77.4,85.7,61.7,81.7,78.8,2,2,2,35,8.7,4,3,0,78.5,31,0,61,657,412,726,3,0,0,3,0,1,723,5,309,4,10,39,51,4,2,355,107,11.5
Ben Egenolf,97145,S,BALL ST,10,10,0,75.0,0,0,117,74.5,74.0,84.0,,69.5,74.0,0,0,0,17,8.3,3,0,0,143.8,3,0,74,0,152,281,0,0,0,0,0,183,281,0,129,24,4,23,4,0,1,38,6,12.7
Samy Johnson,97158,CB,ARK STATE,8,1,0,50.0,1,1,113,60.4,64.8,83.0,,83.6,67.8,0,0,0,42,11.5,3,2,3,95.7,15,0,13,344,210,376,1,0,0,1,0,0,375,0,166,18,9,22,30,0,2,214,49,14.3
Khaleb Hood,97159,WR,GA SOUTHRN,1,0,0,,0,0,174,,62.3,60.0,,61.9,70.3,0,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Mike Sainristil,97180,CB,MICHIGAN,11,7,0,65.2,0,0,222,72.3,78.2,89.0,85.5,85.8,71.5,2,2,0,44,11.4,5,4,0,83.0,30,2,38,21,303,480,18,0,0,18,0,2,462,22,155,401,20,32,46,6,0,293,192,9.8
Taylor Morin,97213,WR,WAKE,1,0,0,,0,0,339,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Messiah Travis,97214,WR,N ILLINOIS,1,0,0,,0,0,254,,60.0,66.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Anthony Wilson,97220,S,GA SOUTHRN,11,23,0,57.9,0,0,174,77.9,68.8,57.9,77.0,53.1,41.6,1,3,1,29,24.8,28,4,2,79.9,11,2,389,13,410,834,17,0,0,17,0,329,817,21,403,86,23,62,19,6,1,155,52,14.1
Chris McDonald,97222,CB,TOLEDO,9,4,1,47.6,0,0,316,67.2,65.8,86.0,74.9,53.1,73.2,0,0,1,59,9.8,4,4,1,77.3,20,0,36,418,290,521,14,0,0,14,0,25,507,1,230,28,3,33,42,0,2,298,129,14.9
Brandon Crossley,97225,CB,SMU,10,7,0,56.8,0,0,287,70.1,68.8,87.7,54.3,65.8,48.7,0,1,0,37,21.6,11,2,0,82.7,21,0,114,30,291,534,62,0,0,62,0,14,472,17,226,314,16,33,37,1,1,216,125,10.3
Micah Abraham,97232,CB,MARSHALL,11,5,0,48.1,1,0,214,82.3,81.4,86.0,69.6,64.0,45.5,0,0,5,43,21.6,8,5,3,53.0,25,1,34,637,420,691,7,0,0,7,0,3,684,4,267,10,8,24,52,1,3,390,133,15.6
Solomon Rogers,97235,S,CHARLOTTE,10,6,0,87.5,0,0,136,72.6,66.2,85.4,66.1,53.2,29.6,0,1,1,64,28.6,20,1,1,104.4,14,0,202,8,222,457,7,0,0,7,0,151,450,2,233,89,23,44,16,1,1,165,109,11.8
Rod Heard II,97237,S,NWESTERN,11,10,0,67.7,0,1,256,46.0,52.7,86.9,62.0,61.3,52.7,0,3,0,52,17.7,14,1,3,143.3,21,1,285,8,287,690,26,0,0,26,0,43,664,22,381,328,23,55,31,4,4,336,227,16.0
Chike Anigbogu,97239,S,RICE,4,3,0,100.0,0,0,275,67.0,71.5,76.0,58.9,72.6,82.1,0,0,0,7,0.0,0,0,0,93.8,2,0,22,2,20,37,5,0,0,5,0,2,32,2,15,5,1,3,2,0,0,13,8,6.5
Keondre Swoopes,97241,CB,UAB,10,8,0,54.3,0,1,321,72.0,70.6,85.4,60.2,68.6,63.6,1,5,1,35,13.3,6,1,1,77.2,19,0,160,14,300,543,21,0,0,21,0,5,522,18,225,342,12,31,35,6,2,191,73,10.1
Isaiah Essissima,97243,CB,NEVADA,11,2,0,52.5,2,0,239,58.3,57.9,50.9,54.9,58.5,41.7,0,1,2,67,21.4,9,4,9,66.8,31,0,47,629,353,700,13,0,0,13,0,2,687,2,345,7,6,31,59,1,0,497,155,16.0
Charvis Thornton,97246,HB,LA TECH,1,0,0,,0,0,208,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Rashad Wisdom,97249,S,UTSA,6,1,0,76.9,0,0,331,56.5,57.6,84.3,55.1,59.4,32.7,0,0,0,77,31.4,11,0,0,138.0,10,0,119,3,165,300,16,0,0,16,0,102,284,5,130,60,8,23,13,0,1,144,105,14.4
Jaden Davis,97250,CB,OKLAHOMA,9,8,0,50.0,0,0,261,63.6,65.7,83.0,61.9,71.2,83.8,0,2,0,22,5.7,2,2,1,79.3,13,0,30,343,202,379,2,0,0,2,0,1,377,5,172,3,10,25,26,2,1,142,45,10.9
Andrew Leak,97252,LB,MIDDLE TN,1,0,0,,0,0,224,60.0,75.3,66.1,,65.7,73.6,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,
Jalon Calhoun,97272,WR,DUKE,2,0,0,,0,0,154,,60.1,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Dywan Griffin,97274,CB,UTSA,8,1,0,75.0,0,0,331,54.3,57.0,80.5,60.0,65.2,31.3,0,2,2,24,28.6,6,0,0,94.4,9,0,23,158,103,184,1,0,0,1,0,2,183,1,80,0,2,14,12,2,1,120,22,13.3
Reddy Steward,97289,CB,TROY,11,8,0,56.9,0,0,318,82.4,84.8,50.0,95.8,75.9,67.9,1,1,1,22,12.3,7,4,2,66.8,37,0,76,609,409,715,3,0,0,3,0,7,712,5,301,20,16,42,65,2,1,289,137,7.8
Dell Pettus,97290,S,TROY,11,11,0,59.1,0,0,318,77.6,77.5,87.7,75.1,71.5,74.1,1,0,0,36,10.9,6,2,0,108.7,13,0,161,0,360,638,5,0,0,5,0,341,633,1,277,131,8,38,22,1,2,143,100,11.0
Jordan Clark,97324,CB,ARIZONA ST,10,7,0,56.9,0,0,110,62.5,64.3,88.6,54.4,68.5,63.2,0,0,2,38,17.5,10,2,2,72.3,29,0,76,12,322,566,0,0,0,0,0,114,566,5,239,364,12,40,51,0,2,320,110,11.0
Thomas Harper,97325,CB,OKLA STATE,7,6,0,59.4,1,0,262,65.2,65.0,86.2,,61.3,56.9,0,0,1,31,18.9,7,0,2,73.0,19,0,64,12,260,397,1,0,0,1,0,61,396,0,137,259,6,24,32,0,1,185,96,9.7
Daquan Evans,97326,CB,USF,5,3,0,87.5,1,0,327,50.0,55.3,80.7,51.6,74.5,73.0,0,0,0,21,13.3,2,0,1,146.9,7,0,11,114,60,133,8,0,0,8,0,0,125,5,68,0,2,10,8,0,2,78,7,11.1
Nic Jones,97327,CB,BALL ST,11,4,0,44.9,1,0,117,69.5,67.1,0.0,,61.7,39.5,0,0,2,44,24.2,8,8,5,68.2,31,0,23,660,388,735,1,0,0,1,0,9,734,0,347,42,4,21,69,0,4,355,88,11.5
Derrick Canteen,97329,CB,GA SOUTHRN,10,11,0,55.8,0,0,174,74.7,73.6,88.4,68.5,63.8,52.9,1,0,1,51,18.3,13,8,3,90.2,43,1,77,325,369,722,31,0,0,31,0,0,691,11,342,289,20,47,77,2,4,549,223,12.8
Juan Powell,97330,CB,E CAROLINA,9,5,0,61.3,0,1,156,54.0,59.0,83.5,53.4,76.7,76.7,0,1,1,76,10.3,4,0,0,131.4,19,0,87,323,235,428,11,0,0,11,0,1,417,8,185,6,9,30,31,1,7,452,186,23.8
Mike Coleman,97333,CB,TOLEDO,3,0,0,100.0,0,0,316,50.2,52.9,75.1,,63.7,15.4,0,0,0,72,50.0,1,0,0,158.3,1,0,3,32,10,35,0,0,0,0,0,0,35,0,25,0,1,1,1,0,1,72,47,72.0
Keaton Ellis,97338,S,PENN STATE,11,6,1,42.9,0,0,266,63.6,59.2,86.2,68.8,42.0,32.0,1,0,0,19,27.6,8,1,0,52.5,9,0,34,2,176,320,10,0,0,10,0,170,310,6,138,104,4,15,21,1,0,74,32,8.2
Cameron Mitchell,97340,CB,NWESTERN,11,5,0,55.6,2,1,256,67.5,70.4,46.0,69.6,78.1,75.6,0,1,1,81,9.4,5,7,3,81.0,25,1,87,513,267,622,9,0,0,9,0,4,613,8,347,9,14,43,45,2,1,372,153,14.9
Ken Robinson,97341,S,UTSA,10,5,0,70.6,0,0,331,59.3,60.3,83.9,63.9,60.9,56.2,1,0,0,43,18.8,6,2,0,130.5,12,0,66,13,190,285,4,0,0,4,0,94,281,4,91,108,7,21,17,1,1,204,74,17.0
Ja'Von Kimpson,97342,CB,MIAMI OH,11,4,0,63.6,0,1,221,75.0,74.5,83.5,60.0,68.2,46.8,0,0,0,19,22.9,8,2,0,81.6,14,0,37,266,188,353,6,0,0,6,0,24,347,1,164,19,7,23,22,0,0,140,68,10.0
AJ Williams,97343,S,WAKE,10,10,0,55.6,0,0,339,64.4,62.3,9.8,64.1,59.2,77.3,0,0,0,67,9.8,4,0,1,137.5,5,1,119,1,184,333,13,0,0,13,0,100,320,6,143,99,6,27,9,1,1,147,39,29.4
Juan Rosario,97345,CB,UCONN,1,1,0,,0,0,146,,62.6,67.3,,62.4,73.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Naijee Jones,97346,S,KENT STATE,4,4,0,62.5,0,0,201,78.3,76.0,78.7,,67.7,65.1,0,0,0,17,15.0,3,1,0,71.9,5,0,78,0,64,130,0,0,0,0,0,23,130,0,66,28,8,13,8,0,0,34,8,6.8
Dadrion Taylor-Demerson,97348,S,TEXAS TECH,11,11,0,55.9,0,2,315,75.9,71.9,53.7,65.2,62.9,61.4,0,0,1,63,16.5,13,5,2,71.8,19,2,133,1,376,725,17,0,0,17,0,399,708,8,341,175,18,55,34,2,0,289,77,15.2
Jakeen Harris,97351,S,NC STATE,11,4,0,58.8,0,0,248,71.4,69.7,18.3,61.0,65.9,78.8,0,1,2,35,8.7,2,0,1,89.6,10,1,53,7,202,307,5,0,0,5,0,58,302,11,94,184,7,17,17,2,3,157,55,15.7
Bryson Whitehead,97352,CB,CHARLOTTE,11,2,0,72.5,1,0,136,38.8,40.9,22.3,58.3,60.6,62.0,0,0,1,73,17.9,5,2,5,143.8,29,0,27,330,208,369,0,0,0,0,0,1,369,1,160,11,5,21,40,0,6,546,148,18.8
Coco Azema,97353,S,NWESTERN,2,3,0,66.7,0,0,256,64.3,66.7,0.0,67.5,72.7,73.7,0,0,0,6,9.1,2,0,2,70.1,2,1,46,1,72,140,3,0,0,3,0,59,137,2,66,31,7,17,3,1,0,9,2,4.5
Alex Hogan,97354,CB,HOUSTON,6,2,0,47.6,1,0,182,70.7,67.6,24.4,,52.3,48.2,0,0,0,52,20.7,6,8,3,80.1,20,0,18,325,243,383,0,0,0,0,0,1,383,0,140,39,6,21,42,0,2,226,84,11.3
Lacy Williams,97366,CB,CHARLOTTE,11,4,0,64.0,0,0,136,57.1,58.9,20.9,61.4,67.2,47.3,1,0,1,46,23.8,5,2,1,104.1,16,0,58,5,167,306,11,0,0,11,0,31,295,9,130,201,5,12,25,1,2,232,150,14.5
Reid Dedman,97372,LB,GA SOUTHRN,7,4,0,100.0,0,1,174,43.6,40.6,79.9,71.0,39.3,26.9,0,0,0,14,38.9,7,0,0,106.3,4,0,77,0,36,93,10,0,0,10,0,0,83,6,51,6,4,7,4,0,0,38,19,9.5
Christian Roland-Wallace,97374,CB,ARIZONA,11,7,0,51.9,1,1,109,73.7,71.6,25.7,56.8,67.2,72.6,0,0,0,27,10.3,6,5,6,80.9,28,0,83,593,412,787,31,0,0,31,0,27,756,2,373,53,12,45,54,0,2,302,107,10.8
Keontra Smith,97375,LB,MIAMI FL,11,6,0,80.0,0,0,220,59.8,58.4,81.9,75.1,52.8,27.2,1,3,1,49,35.9,14,1,0,112.5,8,2,228,7,126,271,15,0,0,15,0,0,256,11,134,21,15,19,10,6,1,132,114,16.5
Josh Ferguson,97376,LB,NEW MEX ST,3,1,0,,0,0,242,53.1,55.3,74.5,57.9,60.0,75.7,0,0,0,,0.0,0,0,0,0.0,0,0,36,0,10,37,0,0,0,0,0,0,37,2,25,1,1,1,0,0,0,0,0,
Woodi Washington,97379,CB,OKLAHOMA,11,6,0,67.5,0,1,261,71.2,70.3,86.9,54.8,62.1,60.0,0,0,1,39,16.4,10,3,4,112.1,27,0,43,613,422,733,12,0,0,12,0,46,721,4,307,17,13,45,40,0,4,296,94,11.0
Ben Furgal,97381,CB,SMU,1,0,0,,0,0,287,66.7,68.2,72.3,,63.0,77.7,0,0,0,,0.0,0,0,0,0.0,0,0,1,14,8,15,0,0,0,0,0,0,15,0,7,0,1,2,0,0,0,0,0,
Jarius Reimonenq,97383,CB,JAMES MAD,10,7,0,41.2,0,0,197,63.2,63.8,85.1,50.5,69.8,58.1,0,3,0,16,16.7,3,2,0,49.4,7,0,57,8,122,263,44,0,0,44,0,4,219,29,112,148,5,8,17,3,0,53,46,7.6
Justen Ramsey,97384,DI,BALL ST,6,0,0,,0,0,117,60.0,57.3,81.7,59.2,55.6,73.8,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,1,133,133,56,76,0,1,0,0,65,67,0,3,3,0,1,0,0,0,
Solomon Brown,97386,CB,BUFFALO,4,0,0,100.0,0,0,126,54.7,46.4,78.8,,35.4,21.5,0,0,0,6,100.0,1,0,1,83.3,2,0,3,0,15,37,2,0,0,2,0,1,35,0,22,30,0,0,2,0,0,8,11,4.0
Kirk Lockhart,97388,S,RICE,11,12,0,81.8,0,1,275,67.5,66.9,23.3,60.7,67.4,83.1,2,2,0,62,4.9,2,0,1,158.3,9,1,108,6,168,342,14,0,0,14,0,151,328,10,164,63,12,27,11,5,2,156,63,17.3
KaRon Coleman,97418,CB,ARK STATE,2,1,0,50.0,0,0,113,64.5,66.4,83.4,,68.1,80.1,0,0,0,49,0.0,0,2,0,135.4,3,0,8,63,30,74,0,0,0,0,0,0,74,0,44,3,1,3,6,0,1,77,27,25.7
Nolan Groulx,97431,CB,CHARLOTTE,3,3,0,84.6,0,0,136,51.4,50.1,0.0,,53.7,51.8,0,0,0,23,20.0,4,1,1,139.1,11,0,20,147,70,177,0,0,0,0,0,0,177,0,107,10,2,13,13,0,1,146,28,13.3
Nicktroy Fortune,97469,CB,UTSA,11,5,0,50.0,0,1,331,72.2,77.2,40.5,65.6,91.4,49.6,1,0,0,44,19.5,8,4,3,78.5,21,0,59,486,324,550,2,0,0,2,0,1,548,6,220,2,16,28,42,1,1,270,136,12.9
Keonte Glinton,97470,CB,WYOMING,6,6,0,64.9,0,0,351,56.3,57.3,33.5,55.6,63.4,59.2,0,0,0,33,16.2,6,4,2,97.8,24,0,88,11,232,397,23,0,0,23,0,39,374,8,157,236,6,25,37,0,1,290,87,12.1
Roderick Roberson Jr.,97471,S,SMU,7,5,0,54.5,0,1,287,41.4,47.2,0.0,58.4,60.8,65.7,0,0,0,48,14.3,4,0,1,136.0,6,0,103,0,96,199,4,0,0,4,0,57,195,2,101,35,8,19,11,0,2,129,46,21.5
Kerry Martin Jr.,97473,S,AKRON,10,14,0,69.6,1,0,102,53.1,56.3,86.1,64.7,59.8,46.2,1,1,1,30,23.4,15,0,3,107.5,16,0,180,1,231,497,29,0,0,29,0,135,468,6,260,151,13,35,23,2,2,202,65,12.6
Cameron Williams,97475,S,WASHINGTON,3,0,0,,0,0,340,49.6,44.5,78.0,60.0,38.4,23.3,0,0,0,,66.7,2,0,1,0.0,0,0,17,0,27,55,2,0,0,2,0,19,53,1,27,17,0,1,0,0,0,0,0,
Chace Cromartie,97481,S,SMU,2,1,0,100.0,0,0,287,65.2,70.7,75.9,,73.8,80.7,0,0,0,1,0.0,0,0,0,79.2,1,0,9,0,14,33,2,0,0,2,0,12,31,0,19,10,1,4,1,0,0,1,3,1.0
Myles Bell,97485,CB,UCONN,3,0,0,75.0,0,0,146,58.8,59.8,77.7,,63.8,37.2,0,0,0,19,33.3,1,0,0,103.1,3,0,1,65,39,66,0,0,0,0,0,0,66,0,27,0,1,2,4,0,0,37,17,12.3
Jarrian Jones,97486,CB,FLORIDA ST,9,4,0,57.9,0,0,167,70.0,67.7,17.4,,58.0,62.8,0,0,0,23,13.6,3,2,2,75.3,11,0,3,309,170,327,4,0,0,4,0,0,323,0,157,11,3,15,19,0,0,114,48,10.4
Donald Clay,97488,S,SMU,1,0,0,,0,0,287,60.0,60.4,65.9,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Jayce Godley,97491,CB,NEVADA,1,0,0,,0,0,239,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kenny Logan Jr.,97494,S,KANSAS,11,17,0,71.8,0,1,198,58.8,62.0,87.7,49.5,66.9,63.9,1,3,2,38,16.8,19,1,0,73.6,28,0,229,3,387,733,10,0,0,10,0,340,723,4,342,151,13,77,39,4,0,309,134,11.0
Dean Clark,97495,S,KENT STATE,2,1,0,,0,0,201,61.3,72.5,72.6,,75.7,72.4,0,0,0,,12.5,1,0,0,0.0,0,0,13,0,3,24,0,0,0,0,0,7,24,0,21,4,3,6,0,0,0,0,0,
Dane Motley,97497,LB,ARK STATE,10,7,0,76.9,0,0,113,29.5,34.4,14.9,56.6,46.7,71.6,0,1,0,30,13.3,2,1,1,139.6,10,1,185,0,86,217,14,0,0,14,0,3,203,29,102,15,2,6,13,2,1,149,111,14.9
Christian Williams,97498,CB,USF,9,3,0,80.6,0,0,327,55.4,57.2,42.8,53.0,68.8,52.2,0,0,0,44,21.4,9,1,4,152.3,29,0,20,468,260,526,33,0,0,33,0,1,493,7,259,4,11,30,36,0,5,398,176,13.7
Caleb Tate,97499,LB,BUFFALO,2,0,0,0.0,0,0,126,63.0,55.2,72.3,60.0,48.2,,0,0,0,,,0,0,0,39.6,0,0,7,0,5,17,1,0,0,1,0,0,16,1,11,8,0,0,1,0,0,0,0,
