player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Naegel, Chris",150,+62400,+50000,-0.198,+50000,-0.198,+21000,-0.662,+50000,-0.198,+37586,-0.397,+15550,-0.750,+20000,-0.678,,0.00,+25000,-0.598,+40000,-0.358,+20000,-0.678,+45000,-0.278,+40000,-0.358,+50000,-0.198,+35000,-0.438
"Dufner, Jason",150,+63392,+40000,-0.368,+35000,-0.447,+42000,-0.337,+40000,-0.368,,0.00,,0.00,+30000,-0.526,,0.00,+30000,-0.526,+30000,-0.526,+30000,-0.526,+55000,-0.132,+40000,-0.368,+30000,-0.526,+35000,-0.447
"Tway, Kevin",150,+65474,+25000,-0.617,+20000,-0.693,+21000,-0.678,+25000,-0.617,,0.00,,0.00,+20000,-0.693,+40000,-0.388,+20000,-0.693,+20000,-0.693,+20000,-0.693,+40000,-0.388,+25000,-0.617,+20000,-0.693,+15000,-0.770
"Noh, Seung-Yul",150,+66567,+40000,-0.398,+25000,-0.623,+32000,-0.518,+25000,-0.623,,0.00,,0.00,+30000,-0.548,,0.00,+30000,-0.548,+30000,-0.548,+40000,-0.398,+42500,-0.361,+30000,-0.548,+40000,-0.398,+20000,-0.699
"Higgs, Harry",150,+71329,+20000,-0.719,+15000,-0.789,+16000,-0.775,+20000,-0.719,+13808,-0.805,+18550,-0.739,+15000,-0.789,+18500,-0.740,+15000,-0.789,+15000,-0.789,+20000,-0.719,+20000,-0.719,+20000,-0.719,+15000,-0.789,+20000,-0.719
"Brown, Scott",150,+78331,+30000,-0.616,+25000,-0.680,+21000,-0.731,+35000,-0.552,,0.00,,0.00,+20000,-0.744,,0.00,+25000,-0.680,+20000,-0.744,+25000,-0.680,+55000,-0.297,+30000,-0.616,+25000,-0.680,+25000,-0.680
"Trainer, Martin",150,+78331,+60000,-0.234,+50000,-0.361,+50000,-0.361,+30000,-0.616,,0.00,,0.00,+50000,-0.361,,0.00,+40000,-0.489,+50000,-0.361,+50000,-0.361,+80000,0.021,+50000,-0.361,+50000,-0.361,+50000,-0.361
"Murray, Grayson",150,+79900,+40000,-0.499,+30000,-0.624,+32000,-0.599,+50000,-0.374,,0.00,,0.00,+30000,-0.624,,0.00,+35000,-0.561,+30000,-0.624,+30000,-0.624,+62500,-0.218,+40000,-0.499,+30000,-0.624,+35000,-0.561
"McGreevy, Max",150,+81533,+50000,-0.386,+35000,-0.570,+42000,-0.484,+50000,-0.386,,0.00,,0.00,+30000,-0.631,,0.00,+30000,-0.631,+30000,-0.631,+40000,-0.509,+45000,-0.448,+40000,-0.509,+40000,-0.509,+35000,-0.570
"Chappell, Kevin",150,+81533,+25000,-0.693,+20000,-0.754,+21000,-0.742,+25000,-0.693,+26834,-0.670,,0.00,+20000,-0.754,+30000,-0.631,+20000,-0.754,+20000,-0.754,+20000,-0.754,+40000,-0.509,+25000,-0.693,+20000,-0.754,+20000,-0.754
"Hoag, Bo",150,+85006,+22500,-0.734,+15000,-0.823,+14000,-0.834,+15000,-0.823,+32219,-0.620,+28550,-0.663,+12500,-0.852,+30000,-0.646,+17500,-0.793,+15000,-0.823,+20000,-0.764,+40000,-0.529,+20000,-0.764,+20000,-0.764,+25000,-0.705
"Aphibarnrat, Kiradech",150,+90809,+40000,-0.559,+30000,-0.669,+42000,-0.537,+30000,-0.669,,0.00,,0.00,+30000,-0.669,,0.00,+50000,-0.449,+30000,-0.669,+40000,-0.559,+50000,-0.449,+40000,-0.559,+30000,-0.669,+50000,-0.449
"Knous, Jim",150,+92923,+60000,-0.354,+50000,-0.461,+50000,-0.461,+50000,-0.461,,0.00,,0.00,+50000,-0.461,,0.00,+35000,-0.623,+50000,-0.461,+50000,-0.461,+80000,-0.139,+50000,-0.461,+40000,-0.569,+35000,-0.623
"Reeves, Seth",150,+95138,+50000,-0.474,+30000,-0.684,+42000,-0.558,+50000,-0.474,,0.00,,0.00,+30000,-0.684,,0.00,+40000,-0.579,+30000,-0.684,+40000,-0.579,+50000,-0.474,+50000,-0.474,+40000,-0.579,+35000,-0.631
"Hammer, Cole",150,+111011,+25000,-0.774,+15000,-0.864,+21000,-0.810,+20000,-0.819,,0.00,,0.00,+17500,-0.842,,0.00,+30000,-0.729,+15000,-0.864,+15000,-0.864,+32500,-0.707,+25000,-0.774,+20000,-0.819,+25000,-0.774
"Wolfe, Jared",150,+111011,+50000,-0.549,+50000,-0.549,+50000,-0.549,+35000,-0.684,,0.00,,0.00,+50000,-0.549,,0.00,+50000,-0.549,+50000,-0.549,+50000,-0.549,+80000,-0.279,+50000,-0.549,+75000,-0.324,+35000,-0.684
"Creel, Joshua",150,+124900,+35000,-0.719,+25000,-0.799,+42000,-0.663,+35000,-0.719,,0.00,,0.00,+30000,-0.759,,0.00,+30000,-0.759,+30000,-0.759,+30000,-0.759,+70000,-0.439,+40000,-0.679,+30000,-0.759,+50000,-0.599
"Skinns, David",150,+128932,+60000,-0.534,+50000,-0.612,+50000,-0.612,+35000,-0.728,,0.00,,0.00,+50000,-0.612,,0.00,+40000,-0.689,+50000,-0.612,+50000,-0.612,+100000,-0.224,+50000,-0.612,+50000,-0.612,+50000,-0.612
"Hagy, Brandon",150,+128932,+25000,-0.805,+20000,-0.844,+16000,-0.875,+25000,-0.805,+26834,-0.791,,0.00,+15000,-0.883,+35000,-0.728,+20000,-0.844,+20000,-0.844,+20000,-0.844,+27500,-0.786,+25000,-0.805,+20000,-0.844,+20000,-0.844
"Thompson, Curtis",150,+153746,+60000,-0.609,+50000,-0.674,+50000,-0.674,+50000,-0.674,,0.00,,0.00,+50000,-0.674,,0.00,+40000,-0.739,+50000,-0.674,+50000,-0.674,+100000,-0.349,+50000,-0.674,+50000,-0.674,+35000,-0.772
"Baddeley, Aaron",150,+159900,+35000,-0.781,+30000,-0.812,+32000,-0.799,+40000,-0.749,,0.00,,0.00,+30000,-0.812,,0.00,+30000,-0.812,+30000,-0.812,+30000,-0.812,+60000,-0.624,+40000,-0.749,+30000,-0.812,+35000,-0.781
"Werenski, Richy",150,+166567,+30000,-0.819,+25000,-0.849,+42000,-0.747,+50000,-0.699,+32219,-0.806,,0.00,+30000,-0.819,,0.00,+30000,-0.819,+25000,-0.849,+25000,-0.849,+55000,-0.669,+40000,-0.759,+25000,-0.849,+35000,-0.789
"Van Der Walt, Dawie",150,+173813,+100000,-0.424,+50000,-0.712,+50000,-0.712,+100000,-0.424,,0.00,,0.00,+50000,-0.712,,0.00,+75000,-0.568,+50000,-0.712,+50000,-0.712,+100000,-0.424,+75000,-0.568,+75000,-0.568,+50000,-0.712
"Brehm, Ryan",150,+181718,+75000,-0.587,+50000,-0.724,+50000,-0.724,+50000,-0.724,,0.00,,0.00,+50000,-0.724,,0.00,+50000,-0.724,+50000,-0.724,+50000,-0.724,+100000,-0.449,+75000,-0.587,+60000,-0.669,+50000,-0.724
"Gribble, Cody",150,+199900,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+50000,-0.750,,0.00,,0.00,+80000,-0.599,+40000,-0.799,,0.00,,0.00
"Hearn, David",150,+199900,+60000,-0.700,+30000,-0.850,+42000,-0.789,+50000,-0.750,,0.00,,0.00,+30000,-0.850,,0.00,+40000,-0.799,+30000,-0.850,+40000,-0.799,+100000,-0.499,+50000,-0.750,+40000,-0.799,+50000,-0.750
"Chalmers, Greg",150,Inf,+60000,-0.730,+50000,-0.775,+50000,-0.775,+50000,-0.775,,0.00,,0.00,+50000,-0.775,,0.00,+50000,-0.775,+50000,-0.775,+50000,-0.775,+100000,-0.550,+50000,-0.775,+50000,-0.775,+50000,-0.775
"Choi, K.J.",150,Inf,+100000,-0.550,+50000,-0.775,+50000,-0.775,+100000,-0.550,,0.00,,0.00,+50000,-0.775,,0.00,+50000,-0.775,+50000,-0.775,+50000,-0.775,+100000,-0.550,+75000,-0.662,+50000,-0.775,+50000,-0.775
"Goydos, Paul",150,Inf,+150000,-0.362,+100000,-0.575,,0.00,+50000,-0.787,,0.00,,0.00,,0.00,,0.00,+75000,-0.681,+100000,-0.575,+50000,-0.787,+150000,-0.362,+100000,-0.575,+150000,-0.362,+100000,-0.575
"Garrigus, Robert",150,Inf,+75000,-0.718,+50000,-0.812,+28000,-0.895,+35000,-0.868,,0.00,,0.00,+25000,-0.906,,0.00,+50000,-0.812,+50000,-0.812,+50000,-0.812,+100000,-0.625,+50000,-0.812,+60000,-0.775,+50000,-0.812
"Bryan, Wesley",150,Inf,+60000,-0.775,+50000,-0.812,+50000,-0.812,+50000,-0.812,,0.00,,0.00,+50000,-0.812,,0.00,+50000,-0.812,+50000,-0.812,+50000,-0.812,+100000,-0.625,+50000,-0.812,+30000,-0.887,+50000,-0.812
"Landry, Andrew",150,Inf,+35000,-0.868,+30000,-0.887,+32000,-0.880,+30000,-0.887,,0.00,,0.00,+30000,-0.887,+50000,-0.812,+35000,-0.868,+30000,-0.887,+30000,-0.887,+80000,-0.700,+40000,-0.850,+30000,-0.887,+35000,-0.868
"Kang, Sung",150,Inf,+60000,-0.790,+50000,-0.825,+50000,-0.825,+50000,-0.825,,0.00,,0.00,+50000,-0.825,,0.00,+50000,-0.825,+50000,-0.825,+50000,-0.825,+55000,-0.807,+50000,-0.825,+40000,-0.860,+50000,-0.825
"Blixt, Jonas",150,Inf,+100000,-0.650,+50000,-0.825,+50000,-0.825,+100000,-0.650,,0.00,,0.00,+50000,-0.825,,0.00,+50000,-0.825,+50000,-0.825,+50000,-0.825,+100000,-0.650,+75000,-0.737,+50000,-0.825,+50000,-0.825
"Drewitt, Brett",150,Inf,+100000,-0.650,+50000,-0.825,+50000,-0.825,+100000,-0.650,,0.00,,0.00,+50000,-0.825,,0.00,+50000,-0.825,+50000,-0.825,+50000,-0.825,+100000,-0.650,+75000,-0.737,+50000,-0.825,+50000,-0.825
"Watney, Nick",150,Inf,+60000,-0.805,+30000,-0.902,+50000,-0.837,+50000,-0.837,,0.00,,0.00,+50000,-0.837,,0.00,+35000,-0.886,+50000,-0.837,+50000,-0.837,+100000,-0.675,+50000,-0.837,+50000,-0.837,+35000,-0.886
"Henry, J.J.",150,Inf,Inf,-0.400,+100000,-0.700,,0.00,+100000,-0.700,,0.00,,0.00,,0.00,,0.00,+100000,-0.700,+150000,-0.550,+100000,-0.700,+150000,-0.550,+100000,-0.700,+100000,-0.700,+50000,-0.850
"Metzger, Andre",82,Inf,+75000,-0.831,+75000,-0.831,+65000,-0.854,+50000,-0.887,,0.00,,0.00,+50000,-0.887,,0.00,+100000,-0.775,+50000,-0.887,+50000,-0.887,,0.00,+75000,-0.831,+75000,-0.831,+50000,-0.887
"Van Pelt, Bo",150,Inf,+70000,-0.860,+35000,-0.930,+50000,-0.900,+50000,-0.900,,0.00,,0.00,+50000,-0.900,,0.00,+35000,-0.930,+50000,-0.900,+50000,-0.900,+100000,-0.800,+50000,-0.900,+60000,-0.880,+50000,-0.900
"Sorenson, Jeff",2,Inf,Inf,-0.600,+100000,-0.800,+100000,-0.800,+100000,-0.800,,0.00,,0.00,+100000,-0.800,,0.00,+100000,-0.800,+150000,-0.700,+100000,-0.800,Inf,-0.600,+100000,-0.800,Inf,-0.600,+100000,-0.800
"Gainey, Tommy",150,Inf,+75000,-0.850,+50000,-0.900,+50000,-0.900,+40000,-0.920,,0.00,,0.00,+50000,-0.900,,0.00,+50000,-0.900,+50000,-0.900,+50000,-0.900,+100000,-0.800,+50000,-0.900,+75000,-0.850,+50000,-0.900
"Overton, Jeff",150,Inf,+50000,-0.900,+50000,-0.900,+50000,-0.900,+50000,-0.900,,0.00,,0.00,+50000,-0.900,,0.00,+75000,-0.850,+50000,-0.900,+50000,-0.900,+100000,-0.800,+75000,-0.850,+50000,-0.900,,0.00
"Gay, Brian",150,Inf,+60000,-0.895,+50000,-0.912,+50000,-0.912,+50000,-0.912,,0.00,,0.00,+50000,-0.912,,0.00,+50000,-0.912,+50000,-0.912,+50000,-0.912,+100000,-0.825,+50000,-0.912,+50000,-0.912,+50000,-0.912
"Atwal, Arjun",150,Inf,+100000,-0.850,+50000,-0.925,+50000,-0.925,+100000,-0.850,,0.00,,0.00,+50000,-0.925,,0.00,+60000,-0.910,+50000,-0.925,+50000,-0.925,+150000,-0.775,+100000,-0.850,+60000,-0.910,+50000,-0.925
"Crane, Ben",150,Inf,+100000,-0.850,+50000,-0.925,+50000,-0.925,+100000,-0.850,,0.00,,0.00,+50000,-0.925,,0.00,+100000,-0.850,+50000,-0.925,+50000,-0.925,+150000,-0.775,+100000,-0.850,+75000,-0.887,+50000,-0.925
"Gore, Jason",150,Inf,,0.00,,0.00,,0.00,+50000,-0.937,,0.00,,0.00,,0.00,,0.00,+100000,-0.875,,0.00,+50000,-0.937,Inf,-0.687,+100000,-0.875,,0.00,,0.00
"Gale, Daniel",150,Inf,+60000,-0.925,+50000,-0.937,+50000,-0.937,+50000,-0.937,,0.00,,0.00,+50000,-0.937,,0.00,+75000,-0.906,+50000,-0.937,+50000,-0.937,+75000,-0.906,+50000,-0.937,+50000,-0.937,+50000,-0.937
"Ernst, Derek",150,Inf,+125000,-0.844,+100000,-0.875,+100000,-0.875,+100000,-0.875,,0.00,,0.00,+100000,-0.875,,0.00,+100000,-0.875,+100000,-0.875,+100000,-0.875,,0.00,+100000,-0.875,+100000,-0.875,+50000,-0.937
"Barnes, Ricky",150,Inf,+125000,-0.875,+50000,-0.950,+50000,-0.950,+100000,-0.900,,0.00,,0.00,+50000,-0.950,,0.00,+60000,-0.940,+50000,-0.950,+50000,-0.950,Inf,-0.800,+100000,-0.900,+60000,-0.940,+50000,-0.950
"Trahan, D.J.",150,Inf,+100000,-0.900,+50000,-0.950,+50000,-0.950,+100000,-0.900,,0.00,,0.00,+50000,-0.950,,0.00,+50000,-0.950,+50000,-0.950,+50000,-0.950,Inf,-0.800,+100000,-0.900,+75000,-0.925,+50000,-0.950
"Lamely, Derek",34,Inf,+150000,-0.925,+100000,-0.950,+100000,-0.950,+50000,-0.975,,0.00,,0.00,+100000,-0.950,,0.00,+100000,-0.950,+100000,-0.950,+50000,-0.975,,0.00,+100000,-0.950,+150000,-0.925,+100000,-0.950
"Bohn, Jason",150,Inf,Inf,-0.937,+100000,-0.975,+100000,-0.975,+50000,-0.987,,0.00,,0.00,+100000,-0.975,,0.00,+100000,-0.975,+150000,-0.962,+50000,-0.987,+150000,-0.962,+100000,-0.975,+150000,-0.962,+100000,-0.975
"Chopra, Daniel",150,Inf,Inf,-0.950,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+100000,-0.975,,0.00,+50000,-0.987,Inf,-0.950,+100000,-0.975,,0.00,,0.00
"Points, D.A.",150,Inf,Inf,-0.950,+100000,-0.975,+100000,-0.975,+100000,-0.975,,0.00,,0.00,+100000,-0.975,,0.00,+100000,-0.975,+150000,-0.962,+100000,-0.975,Inf,-0.950,+100000,-0.975,+100000,-0.975,+100000,-0.975
"Limpipolpaibul, Thaya",130,Inf,Inf,-0.950,+100000,-0.975,+100000,-0.975,+30000,-0.992,,0.00,,0.00,+100000,-0.975,,0.00,+100000,-0.975,+150000,-0.962,+100000,-0.975,,0.00,+100000,-0.975,,0.00,,0.00
"Merrick, John",150,Inf,+150000,-0.962,+100000,-0.975,+100000,-0.975,+100000,-0.975,,0.00,,0.00,+100000,-0.975,,0.00,+100000,-0.975,+100000,-0.975,+100000,-0.975,Inf,-0.950,+100000,-0.975,+150000,-0.962,+100000,-0.975
"Every, Matt",150,,+150000,-1.150,+75000,-1.075,+50000,-1.050,+100000,-1.100,,0.00,,0.00,+50000,-1.050,,0.00,+100000,-1.100,+75000,-1.075,+100000,-1.100,+150000,-1.150,+100000,-1.100,+100000,-1.100,+100000,-1.100
"Purdy, Ted",150,,Inf,-1.200,,0.00,,0.00,+50000,-1.050,,0.00,,0.00,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,Inf,-1.300,+100000,-1.100,,0.00,,0.00
"McNeill, George",150,,+125000,-1.125,+75000,-1.075,+50000,-1.050,+100000,-1.100,,0.00,,0.00,+50000,-1.050,,0.00,+100000,-1.100,+75000,-1.075,+100000,-1.100,+150000,-1.150,+100000,-1.100,+75000,-1.075,+100000,-1.100
"Davis, Brian",150,,Inf,-1.250,+100000,-1.100,+100000,-1.100,+100000,-1.100,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+150000,-1.150,+100000,-1.100,Inf,-1.200,+100000,-1.100,+150000,-1.150,+100000,-1.100
"McLachlin, Parker",150,,Inf,-1.250,+75000,-1.075,+100000,-1.100,+50000,-1.050,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+150000,-1.150,+25000,-1.025,+150000,-1.150,+100000,-1.100,+150000,-1.150,+100000,-1.100
"Potter Jr, Ted",150,,+150000,-1.150,+100000,-1.100,+50000,-1.050,+100000,-1.100,+24151,-1.024,,0.00,+50000,-1.050,,0.00,+100000,-1.100,+100000,-1.100,+100000,-1.100,Inf,-1.200,+100000,-1.100,+100000,-1.100,+100000,-1.100
"Fish, Mardy",2,,Inf,-1.250,+100000,-1.100,+100000,-1.100,,0.00,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+150000,-1.150,,0.00,Inf,-1.300,+100000,-1.100,Inf,-1.200,+100000,-1.100
"Stadler, Kevin",150,,Inf,-1.200,+100000,-1.100,+100000,-1.100,+100000,-1.100,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+150000,-1.150,+100000,-1.100,Inf,-1.200,+100000,-1.100,+150000,-1.150,+100000,-1.100
"Huston, John",150,,+100000,-1.100,+100000,-1.100,+100000,-1.100,+100000,-1.100,,0.00,,0.00,+100000,-1.100,,0.00,+100000,-1.100,+100000,-1.100,+25000,-1.025,Inf,-1.300,+100000,-1.100,Inf,-1.200,+100000,-1.100
