player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Von Dellingshausen, Nicolai",150,euro,407,-6,426,-3,-0.952146824319176
"Fichardt, Darren",150,euro,408,-16,451,-16,-0.95320986910447
"Cockerill, Aaron",150,euro,409,-12,355,-3,-0.958217336522345
"Lagergren, Joakim",150,euro,410,-5,335,-6,-0.9618583649859029
"Mickelson, Phil",150,pga,411,-12,99,-3,-0.9629101172359429
"Tuten, Shad",150,kft,412,-6,9999,0,-0.965237714929232
"Harkins, Brandon",150,kft,413,-6,473,4,-0.9679217872199399
"Wolfe, Jared",150,kft,414,10,9999,0,-0.9699868101709109
"Peterson, Paul",150,asa,415,-7,394,-5,-0.971012695489244
"Baker, Chris",150,kft,416,-7,9999,0,-0.972108598120698
"Kjeldsen, Soren",150,euro,417,79,9999,0,-0.9759560677403499
"Gavins, Daniel",150,euro,418,-8,258,-7,-0.9776608135024429
"Howie, Craig",150,euro,419,-24,486,-17,-0.982641889290558
"Burgoon, Bronson",150,pga,420,-8,432,0,-0.983260215739859
"Stegmaier, Brett",150,kft,421,-8,9999,0,-0.9848288851616159
"Cone, Trevor",150,kft,422,-7,484,0,-0.9869485203028778
"Endycott, Harrison",150,kft,423,-6,386,-9,-0.9900744888832042
"Knous, Jim",150,pga,424,-10,9999,0,-0.9927575958661109
"Strydom, Ockie",150,afr,425,-7,351,-1,-0.994632196264451
"Langer, Bernhard",150,champ,426,-7,9999,0,-0.9959700380116681
"Brennan, Michael",150,am,427,-7,9999,0,-0.9985042940067109
"Quayle, Anthony",150,jpn,428,-7,184,-4,-0.998688892489644
"Horsey, David",150,euro,429,15,345,-10,-0.9987288681418091
"Aphibarnrat, Kiradech",150,pga,430,33,359,-14,-0.9995649233812121
"Kelly, Jerry",150,champ,431,-8,9999,0,-1.00034677308329
"Smyth, Travis",150,asa,432,25,429,-3,-1.01086049685041
"Goya, Estanislao",150,kft,433,-7,9999,0,-1.01248254917863
"McCarthy, Dan",150,kft,434,-7,9999,0,-1.01347243022074
"Murray, Grayson",150,pga,435,-24,9999,0,-1.01402122882203
"Sterne, Richard",150,euro,436,-42,9999,0,-1.02529611662395
"Gellerman, Michael",150,pga,437,-6,9999,0,-1.02987150930496
"Lee, Junseok",150,kor,438,-6,293,-4,-1.0306012331910899
"McCarty, Matt",150,kft,439,-6,9999,0,-1.03933289493095
"Porteous, Garrick",150,euro,440,21,9999,0,-1.0393827328865899
"Strydom, Tristen",150,afr,441,-11,223,-11,-1.04759832816676
"Bryan, Wesley",150,pga,442,33,9999,0,-1.04873261339728
"Siem, Marcel",150,euro,443,-8,318,-14,-1.04896445087613
"Dickson, Taylor",150,kft,444,-5,9999,0,-1.0491235200548101
"Kang, Kyungnam",150,kor,445,-5,9999,0,-1.05016708539174
"Winther, Jeff",150,euro,446,13,250,-5,-1.0512843823990101
"Lovemark, Jamie",150,kft,447,-6,9999,0,-1.05295509558662
"Baek, Todd",150,jpn,448,-6,278,-5,-1.05356269707614
"Huizing, Daan",150,euro,449,-21,9999,0,-1.05686769826921
"Vogel, T.J.",150,kft,450,-7,478,7,-1.05842837627293
"Hillier, Daniel",150,cha,451,0,247,0,-1.05997121181726
"Werenski, Richy",150,pga,452,0,435,0,-1.0650966565548199
"Park, Sanghyun",150,kor,453,-8,230,-6,-1.0652931689126701
"Couples, Fred",150,champ,454,-8,9999,0,-1.06790126435816
"Kim, Minkyu",150,kor,455,-7,240,0,-1.0680028285168102
"Cole, Eric",150,kft,456,-7,9999,0,-1.06929019249162
"Stanger, Jimmy",150,kft,457,-7,438,1,-1.07021869051444
"McGreevy, Max",150,kft,458,-7,291,-4,-1.08360646605691
"Silverman, Ben",150,kft,459,-7,9999,0,-1.08386029158879
"Otsuki, Tomoharu",150,jpn,460,-7,127,-1,-1.0856445326433999
"Kimsey, Nathan",150,cha,461,-27,347,-1,-1.08931361756143
"Holt, Ian",150,can,462,0,9999,0,-1.09138902858833
"Aguado, Camilo",150,sam,463,-9,9999,0,-1.09342539816943
"Migliozzi, Guido",150,euro,464,-9,170,-9,-1.0947195578484699
"Goodwin, Noah",150,am,465,0,9999,0,-1.0957533329225
"Hagy, Brandon",150,pga,466,-37,379,-9,-1.09980083466337
"Saddier, Adrien",150,euro,467,0,9999,0,-1.1018018917476002
"Harrington, Scott",150,pga,468,-10,9999,0,-1.1052210913371299
"Brehm, Ryan",150,pga,469,0,339,0,-1.1078836785558301
"Flores, Martin",150,kft,470,-10,9999,0,-1.10919012931621
"Thornberry, Braden",150,kft,471,-9,9999,0,-1.11282600838352
"Dufner, Jason",150,pga,472,-8,9999,0,-1.11605462038242
"Rozo, Marcelo",150,kft,473,-8,9999,0,-1.12124298945975
"Schietekat, Neil",150,afr,474,-8,266,-8,-1.1214842120630701
"Bhatia, Akshay",150,kft,475,-8,458,-8,-1.12330557904107
"Highsmith, Joe",150,am,476,-7,9999,0,-1.12352325821121
"Thompson, Curtis",150,kft,477,5,9999,0,-1.13150735767281
"Levy, Alexander",150,euro,478,-8,407,-1,-1.13305606370882
"Manassero, Matteo",150,cha,479,0,358,0,-1.1357567743758998
"Carlson, Brian",150,can,480,0,9999,0,-1.1366247139443202
"Chassart, Adrien Dumont de",150,am,481,-8,9999,0,-1.1387557093517902
"Creel, Joshua",150,kft,482,13,445,-3,-1.1394863965814799
"Watney, Nick",150,pga,483,0,409,0,-1.14014729847122
"Zhang, Xinjun",150,pga,484,-10,9999,0,-1.14124104713953
"Ledesma, Nelson",150,kft,485,-9,9999,0,-1.14211292689594
"Lombard, Zander",150,euro,486,-9,390,-7,-1.14435805809547
"Reifers, Kyle",150,kft,487,-9,9999,0,-1.14467655632483
"Rock, Robert",150,euro,488,0,9999,0,-1.14515326918128
"Toledo, José",150,sam,489,-10,9999,0,-1.14643432923646
"Chesters, Ashley",150,euro,490,-34,9999,0,-1.1467829397133302
"Simonsen, Martin Leth",150,cha,491,-8,429,-11,-1.14793753936181
"Toms, David",150,champ,492,-11,9999,0,-1.14977854914969
"Van Der Walt, Dawie",150,kft,493,-21,9999,0,-1.1563986482420001
"Castillo, Ricky",142,am,494,-10,9999,0,-1.15932592883179
"Cummins, Quade",150,kft,495,-10,9999,0,-1.15992104588671
"Feagler, Clay",150,kft,496,-10,9999,0,-1.1604500437232899
"Augenstein, John",150,kft,497,-10,9999,0,-1.1635126576456498
"Whitney, Tom",150,kft,498,-10,9999,0,-1.17214053104222
"Hisatsune, Ryo",150,jpn,499,-10,245,-3,-1.17242107636079
"Jaidee, Thongchai",150,champ,500,-8,9999,0,-1.17724903403724
