"","season","club_code","week","game_type","depth_team","gsis_id","position.x","full_name","fpt_proj","receptions_proj","receiving_yards_proj","pass_td_proj","game_id","total_line","opp","spread","home","gameday","weekday","gametime","player_id","position.y","team_name","player_game_count","avg_depth_of_target","avoided_tackles","caught_percent","contested_catch_rate","contested_receptions","contested_targets","declined_penalties","drop_rate","drops","first_downs","franchise_id","fumbles","grades_hands_drop","grades_hands_fumble","grades_offense","grades_pass_block","grades_pass_route","inline_rate","inline_snaps","interceptions","longest","pass_block_rate","pass_blocks","pass_plays","penalties","route_rate","routes","slot_rate","slot_snaps","targeted_qb_rating","targets","touchdowns","wide_rate","wide_snaps","yards","yards_after_catch","yards_after_catch_per_reception","yards_per_reception","yprr","targets_game","rec_game","rec_yards_game","rec_td_game","man_yprr","zone_yprr","man_adv","avg_rank.x","def_rush_epa","def_rush_epa_rank","def_rush_epa_sd","def_pass_epa","def_pass_epa_rank","def_pass_epa_sd","avg_rank.y","off_rush_epa","off_rush_epa_rank","off_rush_epa_sd","off_pass_epa","off_pass_epa_rank","off_pass_epa_sd","man_snaps","zone_snaps","def_man_grade","def_zone_grade","man_percentage","man_rank","def_man_grade_rank","zone_percentage","zone_rank","def_zone_grade_rank","def","rdef","tack","prsh","cov","def_rank","def_sd","rdef_rank","rdef_sd","tack_rank","tack_sd","prsh_rank","prsh_sd","cov_rank","cov_sd","z_score","roof","dome","position"
"33",2024,"TEN",15,"REG","1","00-0036182","WR","Nick Westbrook-Ikhine",11.8,2.7,42.3,0.7,"2024_15_CIN_TEN",46.5,"CIN",6,1,"2024-12-15","Sunday","13:00",47861,"WR","TEN",13,13.8,3,55.3,72.7,8,11,0,12.5,3,17,31,0,49.5,74.9,64.6,73.9,65.2,0,0,2,98,0.6,2,314,2,93.9,295,20.1,63,107.9,38,8,79.9,251,384,109,5.2,18.3,1.3,2.9,1.62,29.54,0.62,1.29,1.38,-0.0899999999999999,27,0.04,30,1.64,0.12,24,0.66,29,-0.159,29,-1.01,-0.102,29,-1.35,973,2237,61.6,55.8,0.303,16,14,0.697,17,30,60.9,61.6,52.2,62,58.2,28,-0.95,22,-0.61,28,-1.12,24,-0.7,28,-0.83,-2.01,"outdoors",0,"wr33"
"34",2024,"PIT",15,"REG","1","00-0037247","WR","George Pickens",11.7,4,48.4,0.3,"2024_15_PIT_PHI",43,"PHI",5.5,0,"2024-12-15","Sunday","16:25",99229,"WR","PIT",12,13.8,10,63.2,37.5,9,24,0,11.3,7,35,25,1,50.6,42.5,81.2,NA,82.4,0,0,2,44,0,0,384,4,93.2,358,25,96,97.4,87,3,75,288,850,217,3.9,15.5,2.37,7.2,4.58,70.83,0.25,3.28,2.14,1.14,5,-0.173,2,-1.44,0.002,8,-0.75,18,-0.12,23,-0.55,0.125,13,0.49,979,1843,70.8,68.5,0.347,10,1,0.653,24,2,70.8,64.2,56.5,72.6,70.9,1,2.39,16,0.14,18,-0.11,2,1.99,1,2.54,1.24,"outdoors",0,"wr34"
"35",2024,"DET",15,"REG","1","00-0033375","WR","Tim Patrick",11.4,3.2,46.5,0.5,"2024_15_BUF_DET",55.5,"BUF",-2.5,1,"2024-12-15","Sunday","16:25",12087,"WR","DET",12,11.6,3,79.4,50,1,2,0,0,0,18,11,0,86.5,75.9,72,67.3,71.6,0,0,3,42,0.9,2,228,0,96.5,220,22.8,52,92.3,34,2,77.2,176,349,120,4.4,12.9,1.59,2.8,2.25,29.08,0.17,0.94,1.86,-0.92,11.5,-0.125,9,-0.75,0.059,14,-0.07,4,0.017,5,1.06,0.24,3,1.42,644,2052,56.6,59.5,0.239,25,25,0.761,8,20,61.8,61.5,60.5,67.6,57.9,25,-0.65,24,-0.64,8,0.84,7,0.72,30,-0.91,1.49,"dome",1,"wr35"
"36",2024,"TEN",15,"REG","1","00-0034837","WR","Calvin Ridley",11.1,3.9,53.4,0.2,"2024_15_CIN_TEN",46.5,"CIN",6,1,"2024-12-15","Sunday","13:00",48262,"WR","TEN",13,15.7,3,54.3,52.4,11,21,1,12.3,7,29,31,0,44.5,40,68.1,NA,69.1,0,0,3,63,0,0,449,2,94.2,423,22.3,100,78.1,92,3,77.5,348,738,167,3.3,14.8,1.74,7.1,3.85,56.77,0.23,2.8,1.34,1.46,27,0.04,30,1.64,0.12,24,0.66,29,-0.159,29,-1.01,-0.102,29,-1.35,973,2237,61.6,55.8,0.303,16,14,0.697,17,30,60.9,61.6,52.2,62,58.2,28,-0.95,22,-0.61,28,-1.12,24,-0.7,28,-0.83,-2.01,"outdoors",0,"wr36"
"37",2024,"SEA",15,"REG","1","00-0035640","WR","Dk Metcalf",10.8,3.4,46.7,0.3,"2024_15_GB_SEA",48,"GB",3,1,"2024-12-15","Sunday","20:20",47864,"WR","SEA",11,14,5,60,36.1,13,36,1,5.3,3,28,29,2,75.9,25.5,74.6,NA,74.9,0.4,2,1,71,0,0,449,5,92,413,13.8,62,96.2,90,3,85.7,385,812,239,4.4,15,1.97,8.2,4.91,73.82,0.27,2.1,1.99,0.11,9.5,-0.132,8,-0.85,0.025,11,-0.48,23.5,-0.161,30,-1.03,0.073,17,0.07,787,2227,58,66.3,0.261,22,23,0.739,11,4,63.3,61,60.2,61.8,63.4,18,-0.14,26,-0.79,10,0.77,26,-0.75,8,0.55,0.55,"outdoors",0,"wr37"
"38",2024,"SF",15,"REG","1","00-0035719","WR","Deebo Samuel",10.7,3,41.4,0.4,"2024_15_LA_SF",48.5,"LA",-3,1,"2024-12-12","Thursday","20:15",48274,"WR","SF",12,7.8,8,63.5,45.5,5,11,1,9.1,4,22,28,0,59.1,57.2,70.9,NA,72.1,0.6,2,1,76,0,0,331,3,96.4,319,33.5,111,90.2,63,1,59.5,197,553,301,7.5,13.8,1.73,5.2,3.33,46.08,0.08,1.71,1.66,0.05,28.5,-0.032,27,0.6,0.164,30,1.19,10,-0.05,11,0.27,0.158,9,0.75,691,1979,62.9,59.4,0.259,23,7,0.741,10,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,"outdoors",0,"wr38"
"39",2024,"NYG",15,"REG","3","00-0038117","WR","Wandale Robinson",10.6,4,51.4,0.3,"2024_15_BAL_NYG",43.5,"BAL",16.5,1,"2024-12-15","Sunday","13:00",101735,"WR","NYG",13,5,10,70.5,61.1,11,18,0,5.6,4,25,21,0,68.4,81.3,59.4,67.8,60.4,0,0,1,23,0.2,1,493,2,93.3,460,79.3,391,84.8,95,2,19.9,98,485,258,3.9,7.2,1.05,7.3,5.15,37.31,0.15,1.03,1.07,-0.04,14.5,-0.165,3,-1.33,0.129,26,0.77,23,-0.088,16,-0.17,-0.103,30,-1.36,1355,2239,60.5,59.2,0.377,5,18,0.623,28,22,64.8,67.6,62.2,66.6,59.9,12,0.37,4,1.13,3,1.24,12,0.47,19,-0.38,-2.13,"outdoors",0,"wr39"
"40",2024,"NYG",15,"REG","1","00-0038117","WR","Wandale Robinson",10.6,4,51.4,0.3,"2024_15_BAL_NYG",43.5,"BAL",16.5,1,"2024-12-15","Sunday","13:00",101735,"WR","NYG",13,5,10,70.5,61.1,11,18,0,5.6,4,25,21,0,68.4,81.3,59.4,67.8,60.4,0,0,1,23,0.2,1,493,2,93.3,460,79.3,391,84.8,95,2,19.9,98,485,258,3.9,7.2,1.05,7.3,5.15,37.31,0.15,1.03,1.07,-0.04,14.5,-0.165,3,-1.33,0.129,26,0.77,23,-0.088,16,-0.17,-0.103,30,-1.36,1355,2239,60.5,59.2,0.377,5,18,0.623,28,22,64.8,67.6,62.2,66.6,59.9,12,0.37,4,1.13,3,1.24,12,0.47,19,-0.38,-2.13,"outdoors",0,"wr40"
"41",2024,"NYJ",15,"REG","1","00-0031381","WR","Davante Adams",10.6,3.8,51.6,0.3,"2024_15_NYJ_JAX",41.5,"JAX",-3.5,0,"2024-12-15","Sunday","13:00",8688,"WR","NYJ",10,9,9,63.7,55,11,20,0,12.1,8,33,22,0,44.6,80.4,67.7,NA,68.8,0,0,1,37,0,0,398,2,94.2,375,43.7,174,95.6,91,4,56.3,224,662,252,4.3,11.4,1.77,9.1,5.8,66.2,0.4,1.74,2,-0.26,26,-0.059,20,0.21,0.27,32,2.47,20.5,-0.118,22,-0.53,0.044,19,-0.17,1249,2036,59,58.6,0.38,4,21,0.62,29,25,62.3,63.8,58.7,63.4,58.7,23,-0.48,18,0.03,13,0.41,23,-0.35,27,-0.69,-2.64,"outdoors",0,"wr41"
"42",2024,"PIT",15,"REG","1","00-0037837","WR","Calvin Austin",10.4,2.8,44,0.5,"2024_15_PIT_PHI",43,"PHI",5.5,0,"2024-12-15","Sunday","16:25",61418,"WR","PIT",13,12.9,2,56.1,62.5,5,8,0,4.2,1,13,25,0,73.5,86.6,63.9,NA,64.6,0,0,0,55,0,0,268,0,95.1,255,61.2,164,120.7,41,4,38.8,104,387,124,5.4,16.8,1.52,3.2,1.77,29.77,0.31,1.14,1.83,-0.69,5,-0.173,2,-1.44,0.002,8,-0.75,18,-0.12,23,-0.55,0.125,13,0.49,979,1843,70.8,68.5,0.347,10,1,0.653,24,2,70.8,64.2,56.5,72.6,70.9,1,2.39,16,0.14,18,-0.11,2,1.99,1,2.54,1.24,"outdoors",0,"wr42"
"43",2024,"PIT",15,"REG","1","00-0037837","WR","Calvin Austin",10.4,2.8,44,0.5,"2024_15_PIT_PHI",43,"PHI",5.5,0,"2024-12-15","Sunday","16:25",61418,"WR","PIT",13,12.9,2,56.1,62.5,5,8,0,4.2,1,13,25,0,73.5,86.6,63.9,NA,64.6,0,0,0,55,0,0,268,0,95.1,255,61.2,164,120.7,41,4,38.8,104,387,124,5.4,16.8,1.52,3.2,1.77,29.77,0.31,1.14,1.83,-0.69,5,-0.173,2,-1.44,0.002,8,-0.75,18,-0.12,23,-0.55,0.125,13,0.49,979,1843,70.8,68.5,0.347,10,1,0.653,24,2,70.8,64.2,56.5,72.6,70.9,1,2.39,16,0.14,18,-0.11,2,1.99,1,2.54,1.24,"outdoors",0,"wr43"
"44",2024,"CHI",15,"REG","1","00-0039919","WR","Rome Odunze",10.3,3.3,45.9,0.3,"2024_15_CHI_MIN",44,"MIN",6.5,0,"2024-12-16","Monday","20:00",73774,"WR","CHI",13,14.3,4,58.4,76.9,10,13,0,6.3,3,30,6,1,68.8,35.2,64,73.7,64.8,0,0,1,47,0.4,2,529,1,91.7,485,34.8,184,90,77,3,64.8,343,585,201,4.5,13,1.21,5.9,3.46,45,0.23,1.08,1.38,-0.3,3.5,-0.215,1,-2.05,-0.035,6,-1.2,20.5,-0.089,17,-0.18,-0.026,24,-0.74,763,2742,62.4,61.8,0.218,27,10,0.782,6,13,65,71.1,61.8,60.3,60.8,11,0.43,1,2.15,4,1.14,29,-1.14,16,-0.14,0.46,"dome",1,"wr44"
"45",2024,"BUF",15,"REG","1","00-0039901","WR","Keon Coleman",10.2,3.5,44.2,0.3,"2024_15_BUF_DET",55.5,"DET",2.5,0,"2024-12-15","Sunday","16:25",144949,"WR","BUF",9,13,5,61.1,41.7,5,12,2,12,3,16,4,0,51.8,75.3,69.2,NA,70,0,0,1,57,0,0,239,4,92.5,221,5.9,14,117.5,36,3,94.1,225,417,199,9,19,1.89,4,2.44,46.33,0.33,2.77,1.78,0.99,3.5,-0.144,5,-1.02,-0.08,2,-1.74,2,0.048,3,1.43,0.305,1,1.95,1752,1816,64.1,63.6,0.491,1,6,0.509,32,9,68.1,66,61.5,67.3,66.7,2,1.48,8,0.67,5,1.07,8,0.65,4,1.43,3.69,"dome",1,"wr45"
"46",2024,"TEN",15,"REG","2","00-0039392","WR","Jhaquan Jackson",10.1,3,38.3,0.4,"2024_15_CIN_TEN",46.5,"CIN",6,1,"2024-12-15","Sunday","13:00",101135,"WR","TEN",6,25,0,33.3,NA,0,0,0,0,0,1,31,0,68.3,20.4,69.3,NA,67.7,0,0,0,8,0,0,19,0,89.5,17,63.2,12,42.4,3,0,26.3,5,8,3,3,8,0.47,0.5,0.17,1.33,0,0,0.73,-0.73,27,0.04,30,1.64,0.12,24,0.66,29,-0.159,29,-1.01,-0.102,29,-1.35,973,2237,61.6,55.8,0.303,16,14,0.697,17,30,60.9,61.6,52.2,62,58.2,28,-0.95,22,-0.61,28,-1.12,24,-0.7,28,-0.83,-2.01,"outdoors",0,"wr46"
"47",2024,"TEN",15,"REG","1","00-0039392","WR","Jhaquan Jackson",10.1,3,38.3,0.4,"2024_15_CIN_TEN",46.5,"CIN",6,1,"2024-12-15","Sunday","13:00",101135,"WR","TEN",6,25,0,33.3,NA,0,0,0,0,0,1,31,0,68.3,20.4,69.3,NA,67.7,0,0,0,8,0,0,19,0,89.5,17,63.2,12,42.4,3,0,26.3,5,8,3,3,8,0.47,0.5,0.17,1.33,0,0,0.73,-0.73,27,0.04,30,1.64,0.12,24,0.66,29,-0.159,29,-1.01,-0.102,29,-1.35,973,2237,61.6,55.8,0.303,16,14,0.697,17,30,60.9,61.6,52.2,62,58.2,28,-0.95,22,-0.61,28,-1.12,24,-0.7,28,-0.83,-2.01,"outdoors",0,"wr47"
"48",2024,"TEN",15,"REG","1","00-0039392","WR","Jhaquan Jackson",10.1,3,38.3,0.4,"2024_15_CIN_TEN",46.5,"CIN",6,1,"2024-12-15","Sunday","13:00",101135,"WR","TEN",6,25,0,33.3,NA,0,0,0,0,0,1,31,0,68.3,20.4,69.3,NA,67.7,0,0,0,8,0,0,19,0,89.5,17,63.2,12,42.4,3,0,26.3,5,8,3,3,8,0.47,0.5,0.17,1.33,0,0,0.73,-0.73,27,0.04,30,1.64,0.12,24,0.66,29,-0.159,29,-1.01,-0.102,29,-1.35,973,2237,61.6,55.8,0.303,16,14,0.697,17,30,60.9,61.6,52.2,62,58.2,28,-0.95,22,-0.61,28,-1.12,24,-0.7,28,-0.83,-2.01,"outdoors",0,"wr48"
"49",2024,"LA",15,"REG","2","00-0036427","WR","Tyler Johnson",10,3.4,42.5,0.3,"2024_15_LA_SF",48.5,"SF",3,0,"2024-12-12","Thursday","20:15",48054,"WR","LA",13,6.7,6,68.8,75,3,4,0,0,0,7,26,0,84.9,75.1,67.1,73.5,67.1,0.6,1,1,63,2.2,4,178,1,91.6,163,32,57,79.7,32,0,67.4,120,256,154,7,11.6,1.57,2.5,1.69,19.69,0,1.75,1.14,0.61,20,-0.028,28,0.65,0.04,12,-0.3,13,-0.08,15,-0.08,0.133,11,0.55,769,2014,61.2,66.9,0.276,20,15,0.724,13,3,64.4,58.1,52.4,64.9,67.8,14,0.23,29,-1.63,27,-1.08,14,0.03,2,1.72,0.85,"outdoors",0,"wr49"
"50",2024,"BUF",15,"REG","2","00-0033282","WR","Curtis Samuel",9.9,2.6,44.4,0.4,"2024_15_BUF_DET",55.5,"DET",2.5,0,"2024-12-15","Sunday","16:25",11795,"WR","BUF",12,5.7,2,67.6,40,2,5,0,4.2,1,8,4,0,73.7,76.3,62.4,NA,62.4,0,0,1,38,0,0,199,0,94.5,188,44.2,88,80.5,34,1,51.3,102,200,102,4.4,8.7,1.06,2.8,1.92,16.67,0.08,1.79,0.86,0.93,3.5,-0.144,5,-1.02,-0.08,2,-1.74,2,0.048,3,1.43,0.305,1,1.95,1752,1816,64.1,63.6,0.491,1,6,0.509,32,9,68.1,66,61.5,67.3,66.7,2,1.48,8,0.67,5,1.07,8,0.65,4,1.43,3.69,"dome",1,"wr50"
"51",2024,"CHI",15,"REG","1","00-0030279","WR","Keenan Allen",9.9,3.6,47,0.2,"2024_15_CHI_MIN",44,"MIN",6.5,0,"2024-12-16","Monday","20:00",7857,"WR","CHI",11,10,3,58,60,9,15,0,7.8,4,28,6,1,64.8,36.7,62.1,67.5,64.2,0,0,0,40,0.7,3,438,3,90.9,398,55,241,95.2,81,5,44.5,195,471,153,3.3,10,1.18,7.4,4.27,42.82,0.45,1.09,1.25,-0.16,3.5,-0.215,1,-2.05,-0.035,6,-1.2,20.5,-0.089,17,-0.18,-0.026,24,-0.74,763,2742,62.4,61.8,0.218,27,10,0.782,6,13,65,71.1,61.8,60.3,60.8,11,0.43,1,2.15,4,1.14,29,-1.14,16,-0.14,0.46,"dome",1,"wr51"
"52",2024,"KC",15,"REG","1","00-0030564","WR","Deandre Hopkins",9.9,3.2,36.7,0.4,"2024_15_KC_CLE",41.5,"CLE",-4.5,0,"2024-12-15","Sunday","13:00",7808,"WR","KC",13,12.3,2,70.3,46.7,7,15,1,4.3,2,29,16,0,68.6,78.6,76.9,NA,76.2,0,0,2,35,0,0,316,1,91.1,288,25.9,82,108.2,64,5,74.1,234,530,91,2,11.8,1.84,4.9,3.46,40.77,0.38,1.8,1.86,-0.0600000000000001,18,-0.075,18,-0.03,0.09,18,0.3,9,-0.03,8,0.51,0.14,10,0.61,1097,1635,60.4,55.2,0.402,3,20,0.598,30,31,65.9,67.1,51.3,67.7,58.8,7,0.74,7,0.99,31,-1.34,6,0.75,26,-0.67,0.31,"outdoors",0,"wr52"
"53",2024,"SEA",15,"REG","2","00-0037093","WR","Dareke Young",9.7,2.9,41.6,0.3,"2024_15_GB_SEA",48,"GB",3,1,"2024-12-15","Sunday","20:20",111900,"WR","SEA",3,9,0,0,NA,0,0,0,NA,0,0,29,0,NA,NA,56.6,NA,57.2,0,0,0,0,0,0,6,0,83.3,5,0,0,39.6,1,0,100,6,0,0,NA,NA,0,0.3,0,0,0,0,0,0,9.5,-0.132,8,-0.85,0.025,11,-0.48,23.5,-0.161,30,-1.03,0.073,17,0.07,787,2227,58,66.3,0.261,22,23,0.739,11,4,63.3,61,60.2,61.8,63.4,18,-0.14,26,-0.79,10,0.77,26,-0.75,8,0.55,0.55,"outdoors",0,"wr53"
"54",2024,"SEA",15,"REG","1","00-0032211","WR","Tyler Lockett",9.5,3,44.3,0.2,"2024_15_GB_SEA",48,"GB",3,1,"2024-12-15","Sunday","20:20",9502,"WR","SEA",13,11.6,4,69.5,50,5,10,0,6.8,3,31,29,0,66.9,78.3,67.4,NA,66.9,0,0,4,37,0,0,475,1,91.8,436,28.8,137,79.1,59,2,71.2,338,511,111,2.7,12.5,1.17,4.5,3.15,39.31,0.15,1.78,0.81,0.97,9.5,-0.132,8,-0.85,0.025,11,-0.48,23.5,-0.161,30,-1.03,0.073,17,0.07,787,2227,58,66.3,0.261,22,23,0.739,11,4,63.3,61,60.2,61.8,63.4,18,-0.14,26,-0.79,10,0.77,26,-0.75,8,0.55,0.55,"outdoors",0,"wr54"
"55",2024,"CAR",15,"REG","1","00-0033589","WR","David Moore",9.4,2.6,38.5,0.5,"2024_15_DAL_CAR",42,"DAL",-2.5,1,"2024-12-15","Sunday","13:00",11981,"WR","CAR",13,11.5,2,57.8,41.7,5,12,0,10.3,3,13,5,0,54.9,79.1,63.2,NA,63.9,0,0,0,21,0,0,268,1,95.1,255,25,67,82.4,45,1,74.6,200,267,50,1.9,10.3,1.05,3.5,2,20.54,0.08,1.35,0.88,0.47,22.5,0.083,32,2.26,0.056,13,-0.11,22,-0.06,13,0.16,-0.106,31,-1.38,827,2063,60.5,57,0.286,18,18,0.714,14,28,61,57.2,52.6,67.9,58.1,27,-0.92,32,-1.9,26,-1.03,4,0.8,29,-0.85,-1.27,"outdoors",0,"wr55"
"56",2024,"CAR",15,"REG","2","00-0033589","WR","David Moore",9.4,2.6,38.5,0.5,"2024_15_DAL_CAR",42,"DAL",-2.5,1,"2024-12-15","Sunday","13:00",11981,"WR","CAR",13,11.5,2,57.8,41.7,5,12,0,10.3,3,13,5,0,54.9,79.1,63.2,NA,63.9,0,0,0,21,0,0,268,1,95.1,255,25,67,82.4,45,1,74.6,200,267,50,1.9,10.3,1.05,3.5,2,20.54,0.08,1.35,0.88,0.47,22.5,0.083,32,2.26,0.056,13,-0.11,22,-0.06,13,0.16,-0.106,31,-1.38,827,2063,60.5,57,0.286,18,18,0.714,14,28,61,57.2,52.6,67.9,58.1,27,-0.92,32,-1.9,26,-1.03,4,0.8,29,-0.85,-1.27,"outdoors",0,"wr56"
"57",2024,"CAR",15,"REG","2","00-0033589","WR","David Moore",9.4,2.6,38.5,0.5,"2024_15_DAL_CAR",42,"DAL",-2.5,1,"2024-12-15","Sunday","13:00",11981,"WR","CAR",13,11.5,2,57.8,41.7,5,12,0,10.3,3,13,5,0,54.9,79.1,63.2,NA,63.9,0,0,0,21,0,0,268,1,95.1,255,25,67,82.4,45,1,74.6,200,267,50,1.9,10.3,1.05,3.5,2,20.54,0.08,1.35,0.88,0.47,22.5,0.083,32,2.26,0.056,13,-0.11,22,-0.06,13,0.16,-0.106,31,-1.38,827,2063,60.5,57,0.286,18,18,0.714,14,28,61,57.2,52.6,67.9,58.1,27,-0.92,32,-1.9,26,-1.03,4,0.8,29,-0.85,-1.27,"outdoors",0,"wr57"
"58",2024,"NO",15,"REG","1","00-0034272","WR","Marquez Valdes-Scantling",9.3,2.6,32.5,0.4,"2024_15_WAS_NO",44.5,"WAS",7.5,1,"2024-12-15","Sunday","13:00",47809,"WR","NO",11,20.5,0,53.8,0,0,5,0,6.7,1,10,20,0,64.7,72.7,65.8,NA,64.7,0,0,1,71,0,0,203,0,93.1,189,22.2,45,120.8,26,4,77.8,158,314,112,8,22.4,1.66,2.4,1.27,28.55,0.36,1.43,2.04,-0.61,22,-0.035,25,0.55,0.099,19,0.41,16,-0.013,7,0.71,-0.038,25,-0.83,993,1875,56.1,61.8,0.346,11,26,0.654,22,13,60.6,59.8,58.8,63.9,58.8,29,-1.05,28,-1.14,12,0.44,20,-0.22,26,-0.67,-1.24,"dome",1,"wr58"
"59",2024,"DAL",15,"REG","1","00-0037801","WR","Kavontae Turpin",9.2,3.4,39.7,0.2,"2024_15_DAL_CAR",42,"CAR",2.5,0,"2024-12-15","Sunday","13:00",47658,"WR","DAL",13,9.3,4,68.4,0,0,5,0,10.3,3,15,9,1,53.8,26.7,70.6,NA,72.2,0,0,2,64,0,0,148,0,94.6,140,79.7,118,92.4,38,2,18.9,28,344,212,8.2,13.2,2.46,2.9,2,26.46,0.15,4,1.99,2.01,30,0.071,31,2.08,0.162,29,1.17,27,-0.132,26,-0.69,-0.1,28,-1.33,716,1786,60.8,59.1,0.286,18,16,0.714,14,23,56.9,57.4,60.4,55.8,59.3,32,-2.3,31,-1.84,9,0.81,32,-2.28,21,-0.53,-2.5,"outdoors",0,"wr59"
"60",2024,"DAL",15,"REG","1","00-0037801","WR","Kavontae Turpin",9.2,3.4,39.7,0.2,"2024_15_DAL_CAR",42,"CAR",2.5,0,"2024-12-15","Sunday","13:00",47658,"WR","DAL",13,9.3,4,68.4,0,0,5,0,10.3,3,15,9,1,53.8,26.7,70.6,NA,72.2,0,0,2,64,0,0,148,0,94.6,140,79.7,118,92.4,38,2,18.9,28,344,212,8.2,13.2,2.46,2.9,2,26.46,0.15,4,1.99,2.01,30,0.071,31,2.08,0.162,29,1.17,27,-0.132,26,-0.69,-0.1,28,-1.33,716,1786,60.8,59.1,0.286,18,16,0.714,14,23,56.9,57.4,60.4,55.8,59.3,32,-2.3,31,-1.84,9,0.81,32,-2.28,21,-0.53,-2.5,"outdoors",0,"wr60"
"61",2024,"DAL",15,"REG","1","00-0037801","WR","Kavontae Turpin",9.2,3.4,39.7,0.2,"2024_15_DAL_CAR",42,"CAR",2.5,0,"2024-12-15","Sunday","13:00",47658,"WR","DAL",13,9.3,4,68.4,0,0,5,0,10.3,3,15,9,1,53.8,26.7,70.6,NA,72.2,0,0,2,64,0,0,148,0,94.6,140,79.7,118,92.4,38,2,18.9,28,344,212,8.2,13.2,2.46,2.9,2,26.46,0.15,4,1.99,2.01,30,0.071,31,2.08,0.162,29,1.17,27,-0.132,26,-0.69,-0.1,28,-1.33,716,1786,60.8,59.1,0.286,18,16,0.714,14,23,56.9,57.4,60.4,55.8,59.3,32,-2.3,31,-1.84,9,0.81,32,-2.28,21,-0.53,-2.5,"outdoors",0,"wr61"
"62",2024,"JAX",15,"REG","2","00-0038606","WR","Parker Washington",9.2,2.9,40.5,0.3,"2024_15_NYJ_JAX",41.5,"NYJ",3.5,1,"2024-12-15","Sunday","13:00",129799,"WR","JAX",13,12.2,4,56.3,42.9,3,7,1,14.3,3,12,15,0,44.9,29.9,59.3,NA,60.3,0,0,0,30,0,0,246,1,95.9,236,32.9,81,90.1,32,1,67.1,165,236,53,2.9,13.1,1,2.5,1.38,18.15,0.08,0.57,1.11,-0.54,22.5,-0.046,23,0.39,0.107,22,0.51,18,-0.064,14,0.11,-0.014,22,-0.64,958,1818,62.4,61.1,0.345,12,10,0.655,21,17,63.3,61.5,53,64.8,63.3,18,-0.14,24,-0.64,23,-0.93,16,0.01,9,0.53,-1.15,"outdoors",0,"wr62"
"63",2024,"JAX",15,"REG","2","00-0038606","WR","Parker Washington",9.2,2.9,40.5,0.3,"2024_15_NYJ_JAX",41.5,"NYJ",3.5,1,"2024-12-15","Sunday","13:00",129799,"WR","JAX",13,12.2,4,56.3,42.9,3,7,1,14.3,3,12,15,0,44.9,29.9,59.3,NA,60.3,0,0,0,30,0,0,246,1,95.9,236,32.9,81,90.1,32,1,67.1,165,236,53,2.9,13.1,1,2.5,1.38,18.15,0.08,0.57,1.11,-0.54,22.5,-0.046,23,0.39,0.107,22,0.51,18,-0.064,14,0.11,-0.014,22,-0.64,958,1818,62.4,61.1,0.345,12,10,0.655,21,17,63.3,61.5,53,64.8,63.3,18,-0.14,24,-0.64,23,-0.93,16,0.01,9,0.53,-1.15,"outdoors",0,"wr63"
"64",2024,"LA",15,"REG","3","00-0038359","WR","Xavier Smith",9.1,2.9,35.4,0.3,"2024_15_LA_SF",48.5,"SF",3,0,"2024-12-12","Thursday","20:15",102585,"WR","LA",4,0.5,0,100,NA,0,0,0,0,0,1,26,0,68.3,84.5,75.4,NA,69.1,0,0,0,11,0,0,7,0,100,7,85.7,6,79.2,2,0,14.3,1,6,5,2.5,3,0.86,0.5,0.5,1.5,0,0,-1.25,1.25,20,-0.028,28,0.65,0.04,12,-0.3,13,-0.08,15,-0.08,0.133,11,0.55,769,2014,61.2,66.9,0.276,20,15,0.724,13,3,64.4,58.1,52.4,64.9,67.8,14,0.23,29,-1.63,27,-1.08,14,0.03,2,1.72,0.85,"outdoors",0,"wr64"
"65",2024,"LA",15,"REG","1","00-0038359","WR","Xavier Smith",9.1,2.9,35.4,0.3,"2024_15_LA_SF",48.5,"SF",3,0,"2024-12-12","Thursday","20:15",102585,"WR","LA",4,0.5,0,100,NA,0,0,0,0,0,1,26,0,68.3,84.5,75.4,NA,69.1,0,0,0,11,0,0,7,0,100,7,85.7,6,79.2,2,0,14.3,1,6,5,2.5,3,0.86,0.5,0.5,1.5,0,0,-1.25,1.25,20,-0.028,28,0.65,0.04,12,-0.3,13,-0.08,15,-0.08,0.133,11,0.55,769,2014,61.2,66.9,0.276,20,15,0.724,13,3,64.4,58.1,52.4,64.9,67.8,14,0.23,29,-1.63,27,-1.08,14,0.03,2,1.72,0.85,"outdoors",0,"wr65"
"66",2024,"LAC",15,"REG","1","00-0038544","WR","Quentin Johnston",9.1,2.7,38.4,0.3,"2024_15_TB_LAC",46,"TB",-3,1,"2024-12-15","Sunday","16:25",123085,"WR","LAC",11,13.6,6,54.7,25,4,16,0,9.4,3,18,27,0,57.8,77.5,65.1,NA,67,0,0,0,66,0,0,291,1,93.5,272,8.2,24,119.8,53,7,91.8,267,414,197,6.8,14.3,1.52,4.8,2.64,37.64,0.64,0.47,2.18,-1.71,17.5,-0.118,10,-0.65,0.124,25,0.71,18,-0.09,18,-0.2,0.065,18,0,621,3131,54.5,64.9,0.166,31,29,0.834,2,6,62.6,61.6,54.6,64.5,62.2,22,-0.38,22,-0.61,20,-0.56,17,-0.07,12,0.23,-0.71,"dome",1,"wr66"
