"","position.x","full_name","fpt_proj","receptions_proj","receiving_yards_proj","pass_td_proj","game_id","total_line","opp","spread","home","gameday","weekday","gametime","player_id","position.y","team_name","player_game_count","avg_depth_of_target","avoided_tackles","caught_percent","contested_catch_rate","contested_receptions","contested_targets","declined_penalties","drop_rate","drops","first_downs","franchise_id","fumbles","grades_hands_drop","grades_hands_fumble","grades_offense","grades_pass_block","grades_pass_route","inline_rate","inline_snaps","interceptions","longest","pass_block_rate","pass_blocks","pass_plays","penalties","route_rate"
"86","WR86","Quentin Johnston",8.46,2.66,36.92,0.19,"2024_18_LAC_LV",41.5,"LV",-4.5,0,"2025-01-05","Sunday","16:25",123085,"WR","LAC",14,12.4,11,56.8,27.8,5,18,0,10.6,5,26,27,0,52.2,79.2,66.4,NA,67.7,0,0,1,66,0,0,391,1,93.6
"87","WR87","Marquise Brown",8.41,3.6,39.31,0.15,"2024_18_KC_DEN",40,"DEN",10.5,0,"2025-01-05","Sunday","16:25",61568,"WR","KC",2,8.1,0,60,100,1,1,0,0,0,5,16,0,77.3,70.6,76.5,NA,75,0,0,0,20,0,0,35,0,97.1
"88","WR88","Romeo Doubs",8.39,2.88,39.16,0.16,"2024_18_CHI_GB",41,"CHI",-10,1,"2025-01-05","Sunday","13:00",84329,"WR","GB",13,12.3,4,65.7,64.7,11,17,0,9.8,5,33,12,0,55.3,78.9,70,NA,71.4,0,0,2,39,0,0,384,3,93.8
"89","WR89","Devontez Walker",8.32,3.59,37.35,0.14,"2024_18_CLE_BAL",41,"CLE",-20,1,"2025-01-04","Saturday","16:30",145773,"WR","BLT",4,34,0,50,NA,0,0,0,0,0,1,3,0,64.7,61.2,72.3,NA,71.7,0,0,0,21,0,0,12,0,100
"90","WR90","Ricky Pearsall",8.3,2.9,38.07,0.2,"2024_18_SF_ARI",42.5,"ARI",4,0,"2025-01-05","Sunday","16:25",100660,"WR","SF",10,11.8,0,67.6,33.3,2,6,0,0,0,15,28,0,86.1,78.5,64.2,66.2,63,0,0,2,46,0.4,1,279,1,93.9
"91","WR91","Greg Dortch",8.23,2.55,35.7,0.3,"2024_18_SF_ARI",42.5,"SF",-4,1,"2025-01-05","Sunday","16:25",42237,"WR","ARZ",16,4.4,13,78.6,57.1,4,7,0,5.7,2,13,1,1,70.1,28.4,59.9,NA,61.8,0,0,0,39,0,0,288,0,93.8
"92","WR92","Wandale Robinson",8.2,3.11,38.49,0.21,"2024_18_NYG_PHI",37,"PHI",3,0,"2025-01-05","Sunday","13:00",101735,"WR","NYG",16,5.5,16,68.6,57.1,16,28,1,6.7,6,35,21,0,64.8,82.6,62.7,67.8,63.9,0.2,1,2,35,0.2,1,598,4,92.8
"93","WR93","Rashod Bateman",8.18,3.07,40.12,0.21,"2024_18_CLE_BAL",41,"CLE",-20,1,"2025-01-04","Saturday","16:30",84296,"WR","BLT",16,15.8,6,66.7,25,1,4,2,9.1,4,31,3,0,57.7,78,68.5,NA,69.9,0,0,2,59,0,0,445,3,93.7
"94","WR94","Jermaine Burton",8.01,2.44,40.61,0.18,"2024_18_CIN_PIT",48,"PIT",-2,0,"2025-01-04","Saturday","20:00",124017,"WR","CIN",13,22.9,0,28.6,20,1,5,0,0,0,4,7,0,72.1,77.8,58.4,NA,59.4,0,0,0,47,0,0,100,0,96
"95","WR95","Charlie Jones",7.95,2.42,26.79,0.35,"2024_18_CIN_PIT",48,"PIT",-2,0,"2025-01-04","Saturday","20:00",55038,"WR","CIN",6,5,0,100,NA,0,0,0,0,0,0,7,0,64.7,21.7,51.6,NA,52.7,0,0,0,5,0,0,17,0,100
"96","WR96","Malachi Corley",7.8,3.3,36.44,0.2,"2024_18_MIA_NYJ",39,"MIA",1,1,"2025-01-05","Sunday","16:25",66272,"WR","NYJ",5,9.3,0,50,100,2,2,0,0,0,1,22,0,70.5,14.3,52.2,66.1,57.2,0,0,0,10,2,1,49,0,95.9
"97","WR97","Cedrick Wilson",7.68,2.64,33.97,0.24,"2024_18_NO_TB",43.5,"TB",14,0,"2025-01-05","Sunday","13:00",48170,"WR","NO",14,9.6,1,73.9,0,0,3,0,10.5,2,7,20,0,58.1,25.3,64.3,74.3,63.8,0,0,1,25,1.5,3,202,1,91.1
"98","WR98","Jacob Cowing",7.65,3.4,34.68,0.22,"2024_18_SF_ARI",42.5,"ARI",4,0,"2025-01-05","Sunday","16:25",100894,"WR","SF",9,19.7,0,66.7,NA,0,0,0,0,0,1,28,0,68.3,85.5,63.7,NA,64,0,0,1,41,0,0,35,1,94.3
"99","WR99","Marvin Mims",7.63,3.11,40.47,0.17,"2024_18_KC_DEN",40,"KC",-10.5,1,"2025-01-05","Sunday","16:25",122937,"WR","DEN",16,8.4,6,75.6,25,1,4,0,5.6,2,12,10,1,71.4,67.9,68.7,70.7,73.2,0.5,1,2,93,0.5,1,190,0,95.3
"100","WR100","Michael Wilson",7.61,2.69,29.63,0.26,"2024_18_SF_ARI",42.5,"SF",-4,1,"2025-01-05","Sunday","16:25",84423,"WR","ARZ",16,11.7,3,67.1,61.1,11,18,1,4.1,2,27,1,1,78.2,37.2,62.9,46.8,64.5,0,0,3,41,0.2,1,538,5,93.1
"101","WR101","Xavier Hutchinson",7.6,2.74,34.22,0.32,"2024_18_HOU_TEN",37,"TEN",1.5,0,"2025-01-05","Sunday","13:00",122518,"WR","HST",15,11.7,2,50,28.6,2,7,0,8.3,1,6,13,0,62.1,71.9,55.8,NA,56.7,0,0,1,19,0,0,258,0,95
"102","WR102","Parker Washington",7.35,2.7,32.87,0.14,"2024_18_JAX_IND",44,"IND",5,0,"2025-01-05","Sunday","13:00",129799,"WR","JAX",16,11.8,7,63.8,50,4,8,1,9.1,3,18,15,0,58.7,39.2,61.6,NA,62.8,0,0,1,30,0,0,369,1,94.3
"103","WR103","Tylan Wallace",7.32,2.65,34.22,0.17,"2024_18_CLE_BAL",41,"CLE",-20,1,"2025-01-04","Saturday","16:30",61577,"WR","BLT",14,6,3,100,NA,0,0,0,0,0,5,3,0,78.7,29.7,73.8,28.9,71.3,2.3,2,0,84,0,0,87,0,94.3
"104","WR104","Dante Pettis",7.3,2.63,31.02,0.23,"2024_18_NO_TB",43.5,"TB",14,0,"2025-01-05","Sunday","13:00",48113,"WR","NO",7,10.8,3,52.6,0,0,1,0,0,0,6,20,0,78.7,82.5,68.6,NA,67.8,0,0,0,20,0,0,88,0,94.3
"105","WR105","Collin Johnson",7.26,2.67,28.02,0.3,"2024_18_CHI_GB",41,"GB",10,0,"2025-01-05","Sunday","13:00",47808,"WR","CHI",7,7.5,0,50,0,0,1,0,0,0,1,6,0,64.7,61.2,52.9,NA,53.8,0,0,0,6,0,0,17,0,94.1
"106","WR106","Adonai Mitchell",7.1,2.36,29.85,0.19,"2024_18_JAX_IND",44,"JAX",-5,1,"2025-01-05","Sunday","13:00",146712,"WR","IND",16,14.5,1,46,0,0,5,0,14.8,4,16,14,2,41.4,20.3,58.1,NA,61.8,0,0,0,36,0,0,216,1,93.1
"107","WR107","Ashton Dulin",7.08,2.52,33.61,0.18,"2024_18_JAX_IND",44,"JAX",-5,1,"2025-01-05","Sunday","13:00",91479,"WR","IND",13,19,1,25,0,0,2,0,0,0,2,14,0,70.5,74.6,54.8,70.4,55.7,4.3,3,1,54,2.9,2,69,2,87
"108","WR108","Mike Williams",7.08,1.99,29.75,0.28,"2024_18_CIN_PIT",48,"CIN",2,1,"2025-01-04","Saturday","20:00",11762,"WR","PIT",17,16.4,0,60.6,70,7,10,0,4.8,1,13,25,0,60.5,74.9,56.3,NA,57.2,0,0,2,32,0,0,345,1,95.1
"109","WR109","Johnny Wilson",7.07,2.62,27.5,0.39,"2024_18_NYG_PHI",37,"NYG",-3,1,"2025-01-05","Sunday","13:00",76366,"WR","PHI",15,11.8,1,20,20,1,5,0,33.3,1,2,24,0,36.2,65.8,49,82.4,47.7,3.9,5,0,9,1.6,2,127,3,89.8
"110","WR110","Chris Conley",6.97,2.84,29.14,0.29,"2024_18_SF_ARI",42.5,"ARI",4,0,"2025-01-05","Sunday","16:25",9509,"WR","SF",14,19.9,0,25,0,0,2,0,0,0,1,28,0,68.3,64,54.2,66.8,49.9,1,1,1,13,1,1,99,1,92.9
"111","WR111","Jalen Brooks",6.84,2.49,29.2,0.21,"2024_18_WAS_DAL",44,"WAS",6,1,"2025-01-05","Sunday","13:00",111284,"WR","DAL",13,14.1,2,40,35.7,5,14,0,0,0,8,9,0,79.4,71.9,58.7,NA,58,0,0,2,41,0,0,225,0,92.4
"112","WR112","Devaughn Vele",6.84,2.98,33.95,0.1,"2024_18_KC_DEN",40,"KC",-10.5,1,"2025-01-05","Sunday","16:25",100637,"WR","DEN",12,8.3,2,74,60,9,15,0,5.1,2,23,10,0,73.3,77.9,71,NA,72.8,1.6,5,0,37,0,0,311,0,95.2
"113","WR113","Christian Watson",6.83,2.86,37.09,0.1,"2024_18_CHI_GB",41,"CHI",-10,1,"2025-01-05","Sunday","13:00",66581,"WR","GB",14,19,1,58,66.7,10,15,0,3.3,1,21,12,1,77.3,28.6,70.6,66.2,72.9,0.7,2,2,60,0.3,1,287,2,92.7
"114","WR114","Mason Tipton",6.79,2.45,29.95,0.24,"2024_18_NO_TB",43.5,"TB",14,0,"2025-01-05","Sunday","13:00",109617,"WR","NO",11,12.9,1,58.3,75,3,4,0,12.5,2,2,20,0,51.8,73.7,48,NA,47.6,0,0,0,15,0,0,254,1,93.7
"115","WR115","Mason Kinsey",6.69,2.62,31.93,0.19,"2024_18_HOU_TEN",37,"HOU",-1.5,1,"2025-01-05","Sunday","13:00",115664,"WR","TEN",3,8.5,0,100,NA,0,0,0,0,0,1,31,0,68.3,77.1,61.5,NA,61,0,0,0,11,0,0,19,0,84.2
"116","WR116","Javon Baker",6.67,2.61,36.12,0.11,"2024_18_BUF_NE",37.5,"BUF",2.5,1,"2025-01-05","Sunday","13:00",123904,"WR","NE",6,14,0,0,0,0,1,0,NA,0,0,19,0,NA,68.7,48.4,NA,51,0,0,0,0,0,0,24,0,87.5
"117","WR117","Jamison Crowder",6.6,2.21,28.6,0.33,"2024_18_WAS_DAL",44,"DAL",-6,0,"2025-01-05","Sunday","13:00",9538,"WR","WAS",5,9.8,0,69.2,50,1,2,0,18.2,2,4,32,0,38.4,77.6,56.5,NA,56.2,0,0,1,12,0,0,74,0,95.9
"118","WR118","Jahan Dotson",6.57,2.64,29.31,0.3,"2024_18_NYG_PHI",37,"NYG",-3,1,"2025-01-05","Sunday","13:00",84375,"WR","PHI",16,9.8,2,57.1,25,1,4,1,0,0,6,24,0,80,73.1,51.1,NA,50.9,0.3,1,0,36,0,0,383,1,94.5
"119","WR119","Nelson Agholor",6.56,2.52,31.75,0.11,"2024_18_CLE_BAL",41,"CLE",-20,1,"2025-01-04","Saturday","16:30",9453,"WR","BLT",14,13.9,2,50,18.2,2,11,0,6.7,1,10,3,0,66.7,73.3,63.8,51.5,64.1,4,9,0,56,0.4,1,227,1,91.6
"120","WR120","David Moore",6.46,2.36,30.49,0.15,"2024_18_CAR_ATL",48,"ATL",8,0,"2025-01-05","Sunday","13:00",11981,"WR","CAR",16,11.6,3,59.6,46.7,7,15,0,11.4,4,17,5,0,50.6,80.2,63.9,NA,64.4,0,0,0,21,0,0,337,1,94.1
"121","WR121","Van Jefferson",6.43,2.11,31.41,0.17,"2024_18_CIN_PIT",48,"CIN",2,1,"2025-01-04","Saturday","20:00",47447,"WR","PIT",16,11.7,4,58.3,66.7,2,3,0,8.7,2,11,25,0,60.3,74.9,56.1,69.6,56.3,0.3,1,0,43,1,4,388,4,92
"122","WR122","Casey Washington",6.38,2.45,22.35,0.24,"2024_18_CAR_ATL",48,"CAR",-8,1,"2025-01-05","Sunday","13:00",101710,"WR","ATL",2,17.5,1,50,0,0,1,0,0,0,1,2,0,64.7,61.2,76,NA,73.4,0,0,0,14,0,0,3,0,100
"123","WR123","Sterling Shepard",6.37,2.85,31.99,0.09,"2024_18_NO_TB",43.5,"NO",-14,1,"2025-01-05","Sunday","13:00",10674,"WR","TB",13,9.8,4,66,80,8,10,0,8.8,3,15,30,0,59.5,78.5,58.1,62.3,59.2,0,0,0,30,0.3,1,342,5,92.4
"124","WR124","Scott Miller",6.34,2.28,26.25,0.18,"2024_18_CIN_PIT",48,"CIN",2,1,"2025-01-04","Saturday","20:00",47481,"WR","PIT",11,11.9,2,55.6,50,1,2,0,0,0,2,25,0,73.4,68,61.9,NA,61.1,0,0,0,21,0,0,92,1,97.8
"125","WR125","Zay Jones",6.3,2.4,26.29,0.26,"2024_18_SF_ARI",42.5,"SF",-4,1,"2025-01-05","Sunday","16:25",11792,"WR","ARZ",10,10.5,0,66.7,NA,0,0,0,0,0,3,1,0,41.6,67,49.9,NA,50.3,0,0,1,19,0,0,155,0,91.6
"126","WR126","Jalynn Polk",6.25,2.67,29.21,0.26,"2024_18_BUF_NE",37.5,"BUF",2.5,1,"2025-01-05","Sunday","13:00",123153,"WR","NE",15,12.2,1,38.7,23.1,3,13,0,14.3,2,4,19,0,45.7,72.5,43.1,74.3,45.4,0,0,1,21,0.7,2,272,4,92.6
"127","WR127","Liljordan Humphrey",6.25,2.32,31.28,0.09,"2024_18_KC_DEN",40,"KC",-10.5,1,"2025-01-05","Sunday","16:25",42247,"WR","DEN",16,6.1,9,70.7,25,1,4,1,3.3,1,10,10,2,76.7,20.1,56.2,74.7,54.4,1.3,4,2,41,2.3,7,301,3,92.4
"128","WR128","Jalen Coker",6.22,2.68,29.71,0.12,"2024_18_CAR_ATL",48,"ATL",8,0,"2025-01-05","Sunday","13:00",143068,"WR","CAR",10,12.5,4,65.8,57.1,4,7,0,3.8,1,18,5,0,74.9,75.7,71.3,NA,72.2,0,0,1,83,0,0,259,2,93.4
"129","WR129","Bo Melton",6.21,2.4,32,0.07,"2024_18_CHI_GB",41,"CHI",-10,1,"2025-01-05","Sunday","13:00",61610,"WR","GB",13,17.2,1,50,80,4,5,0,0,0,5,12,0,54.5,74.2,63.7,NA,58.6,0,0,1,28,0,0,86,2,93
"130","WR130","Jalin Hyatt",6.19,2.37,29.43,0.13,"2024_18_NYG_PHI",37,"PHI",3,0,"2025-01-05","Sunday","13:00",124282,"WR","NYG",15,17.9,0,44.4,60,3,5,0,11.1,1,3,21,0,54.5,70.1,48.9,NA,49.7,0,0,1,19,0,0,220,0,94.1
"131","WR131","Troy Franklin",6.11,2.3,28.54,0.08,"2024_18_KC_DEN",40,"KC",-10.5,1,"2025-01-05","Sunday","16:25",146567,"WR","DEN",15,14.9,3,55.3,20,1,5,1,10.3,3,10,10,0,54.9,76.5,53.1,NA,54.2,0,0,1,30,0,0,267,3,93.6
"132","WR132","Malik Heath",6.11,2.5,25.57,0.18,"2024_18_CHI_GB",41,"CHI",-10,1,"2025-01-05","Sunday","13:00",124173,"WR","GB",9,6.3,0,100,100,3,3,2,0,0,4,12,0,75.6,69.5,61.1,NA,65.1,0,0,0,12,0,0,53,3,94.3
"133","WR133","Olamide Zaccheaus",6.03,2.28,30.51,0.11,"2024_18_WAS_DAL",44,"DAL",-6,0,"2025-01-05","Sunday","13:00",44920,"WR","WAS",16,5.1,11,75.4,50,3,6,0,6.5,3,24,32,0,69.8,58.6,73.6,NA,74.2,0,0,0,49,0,0,289,3,93.8
"134","WR134","Tyler Lockett",6,2.48,25.03,0.16,"2024_18_SEA_LA",38.5,"LA",-6.5,0,"2025-01-05","Sunday","16:25",9502,"WR","SEA",16,11.2,4,71.2,54.5,6,11,2,6,3,34,29,0,70.5,79,64.7,NA,65.2,0,0,4,37,0,0,572,3,92.5
"135","WR135","Ryan Miller",5.98,2.39,24.71,0.18,"2024_18_NO_TB",43.5,"NO",-14,1,"2025-01-05","Sunday","13:00",78734,"WR","TB",9,10.2,0,60,42.9,3,7,0,7.7,1,7,30,0,61.8,71.9,59.7,73.7,59.1,0,0,1,39,1.4,2,145,0,93.1
"136","WR136","Rakim Jarrett",5.93,2.48,27.46,0.13,"2024_18_NO_TB",43.5,"NO",-14,1,"2025-01-05","Sunday","13:00",129519,"WR","TB",9,11.5,1,81.8,60,3,5,1,0,0,5,30,0,77.3,75.2,60,NA,64,0,0,0,30,0,0,111,2,93.7
"137","WR137","Xavier Gipson",5.91,2.44,24.38,0.16,"2024_18_MIA_NYJ",39,"MIA",1,1,"2025-01-05","Sunday","16:25",104136,"WR","NYJ",15,10.8,1,60,50,1,2,0,14.3,1,3,22,0,49.2,62.2,47.7,NA,50.1,0,0,0,17,0,0,135,0,92.6
"138","WR138","Khadarel Hodge",5.83,2.72,26.8,0.2,"2024_18_CAR_ATL",48,"CAR",-8,1,"2025-01-05","Sunday","13:00",26104,"WR","ATL",13,12,4,66.7,66.7,2,3,0,0,0,5,2,0,74.6,68.8,65.7,62.3,69.1,0,0,0,45,1.2,1,84,1,90.5
"139","WR139","Cody White",5.74,2.2,24.59,0.2,"2024_18_SEA_LA",38.5,"LA",-6.5,0,"2025-01-05","Sunday","16:25",61448,"WR","SEA",4,13,2,66.7,0,0,1,0,0,0,2,29,0,68.3,64,66.6,NA,66.8,0,0,0,28,0,0,31,0,93.5
"140","WR140","Jaelon Darden",5.73,1.95,16.63,0.33,"2024_18_SEA_LA",38.5,"LA",-6.5,0,"2025-01-05","Sunday","16:25",61522,"WR","SEA",2,-2,0,100,NA,0,0,0,0,0,1,29,0,64.7,88.3,54.7,NA,54.8,0,0,0,6,0,0,15,0,93.3
"141","WR141","Tim Jones",5.72,2.24,25.94,0.21,"2024_18_JAX_IND",44,"IND",5,0,"2025-01-05","Sunday","13:00",61669,"WR","JAX",14,7.2,0,60,100,1,1,1,0,0,3,15,0,70.5,69.5,46.6,72.2,55.8,2.8,2,0,20,4.2,3,71,5,81.7
"142","WR142","Kj Osborn",5.66,2.56,27.52,0.08,"2024_18_WAS_DAL",44,"DAL",-6,0,"2025-01-05","Sunday","13:00",23503,"WR","WAS",8,6.8,0,41.2,40,2,5,0,0,0,2,32,0,75.6,69.5,52.2,NA,51.9,0,0,0,22,0,0,143,3,93
"143","WR143","Jonathan Mingo",5.55,2.62,26.35,0.08,"2024_18_WAS_DAL",44,"WAS",6,1,"2025-01-05","Sunday","13:00",97774,"WR","DAL",16,10.9,2,37.5,12.5,1,8,0,11.8,2,4,9,0,51.2,23.3,47.5,NA,48.8,0,0,1,35,0,0,271,0,94.1
"144","WR144","Dwayne Eskridge",5.54,2.04,19.25,0.2,"2024_18_MIA_NYJ",39,"NYJ",-1,0,"2025-01-05","Sunday","16:25",29573,"WR","MIA",6,5,0,100,NA,0,0,0,0,0,2,17,0,70.5,72.8,71.3,NA,71.2,0,0,0,30,0,0,22,0,86.4
"145","WR145","Bryce Oliver",5.53,2.15,23.3,0.21,"2024_18_HOU_TEN",37,"HOU",-1.5,1,"2025-01-05","Sunday","13:00",84248,"WR","TEN",8,10.5,0,83.3,NA,0,0,0,0,0,3,31,0,73.4,68,75.7,NA,76.5,0,0,0,33,0,0,22,0,95.5
"146","WR146","Jalen Mcmillan",5.53,2.74,24.55,0.13,"2024_18_NO_TB",43.5,"NO",-14,1,"2025-01-05","Sunday","13:00",131905,"WR","TB",12,12.6,1,61.5,11.1,1,9,1,11.1,4,20,30,0,52.8,79.7,59,NA,60.5,0,0,6,32,0,0,373,4,94.6
"147","WR147","River Cracraft",5.33,1.88,17.84,0.32,"2024_18_MIA_NYJ",39,"NYJ",-1,0,"2025-01-05","Sunday","16:25",47417,"WR","MIA",7,9.3,1,75,50,1,2,1,0,0,1,17,0,70.5,65.8,49.3,NA,52.8,0,0,0,16,0,0,63,1,95.2
"148","WR148","Chris Blair",5.14,2.12,20.56,0.18,"2024_18_CAR_ATL",48,"CAR",-8,1,"2025-01-05","Sunday","13:00",84096,"WR","ATL",2,17,0,50,NA,0,0,0,0,0,1,2,0,64.7,61.2,65.6,NA,66.2,0,0,1,17,0,0,9,0,100
"149","WR149","Trey Palmer",5.07,2.4,23.49,0.05,"2024_18_NO_TB",43.5,"NO",-14,1,"2025-01-05","Sunday","13:00",99248,"WR","TB",14,14.1,0,57.1,33.3,1,3,0,0,0,7,30,0,79.4,84.4,59,NA,60.5,0,0,0,27,0,0,185,2,94.6
"150","WR150","Anthony Gould",5.02,1.85,20.93,0.14,"2024_18_JAX_IND",44,"JAX",-5,1,"2025-01-05","Sunday","13:00",97078,"WR","IND",3,18,0,100,NA,0,0,0,0,0,1,14,0,64.7,81.7,69.6,NA,68.5,0,0,0,23,0,0,7,0,100
"151","WR151","Jake Bobo",5.02,2.13,20.47,0.14,"2024_18_SEA_LA",38.5,"LA",-6.5,0,"2025-01-05","Sunday","16:25",77997,"WR","SEA",16,8.5,0,75,50,1,2,0,7.7,1,7,29,0,61.8,71.9,55.1,67.4,54.9,0,0,0,15,1.3,2,156,3,91.7
"152","WR152","Derius Davis",4.91,2.28,25.72,0.06,"2024_18_LAC_LV",41.5,"LV",-4.5,0,"2025-01-05","Sunday","16:25",78196,"WR","LAC",12,4.6,4,85.7,NA,0,0,0,0,0,5,27,0,79.4,37.7,77.6,NA,79.4,0,0,0,23,0,0,67,0,95.5
"153","WR153","Luke Mccaffrey",4.86,2.15,22.4,0.08,"2024_18_WAS_DAL",44,"DAL",-6,0,"2025-01-05","Sunday","13:00",101634,"WR","WAS",16,8.8,2,69.2,40,2,5,0,5.3,1,8,32,0,68.7,78.5,55.1,65.8,55.9,0,0,3,30,0.4,1,247,0,94.3
"154","WR154","Ryan Flournoy",4.84,2.45,23.88,0.04,"2024_18_WAS_DAL",44,"WAS",6,1,"2025-01-05","Sunday","13:00",159617,"WR","DAL",10,11.1,2,66.7,0,0,1,0,0,0,4,9,1,77.3,19.2,62.3,NA,60.3,0,0,0,26,0,0,99,0,91.9
"155","WR155","Dj Chark",4.65,2.01,20.33,0.02,"2024_18_LAC_LV",41.5,"LV",-4.5,0,"2025-01-05","Sunday","16:25",47702,"WR","LAC",5,9,1,50,0,0,1,0,0,0,0,27,0,70.5,65.8,54,NA,54,0,0,0,12,0,0,38,0,94.7
"156","WR156","Ben Skowronek",4.37,2.45,21.81,0.1,"2024_18_CIN_PIT",48,"CIN",2,1,"2025-01-04","Saturday","20:00",27948,"WR","PIT",8,8,0,100,NA,0,0,0,0,0,4,25,0,73.4,68,69.9,68.6,68.4,17,8,0,23,4.3,2,47,0,93.6
"157","WR157","Terrace Marshall",4.24,2.27,17.66,0.03,"2024_18_LAC_LV",41.5,"LAC",4.5,1,"2025-01-05","Sunday","16:25",84271,"WR","LV",6,10.4,0,60,100,1,1,0,0,0,1,23,0,70.5,65.8,53.2,NA,53.3,0,0,0,28,0,0,78,1,92.3
"158","WR158","Nikko Remigio",NA,NA,NA,NA,"2024_18_KC_DEN",40,"DEN",10.5,0,"2025-01-05","Sunday","16:25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","WR159","Alex Erickson",NA,NA,NA,NA,"2024_18_BUF_NE",37.5,"BUF",2.5,1,"2025-01-05","Sunday","13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","WR160","Bryce Ford-Wheaton",NA,NA,NA,NA,"2024_18_NYG_PHI",37,"PHI",3,0,"2025-01-05","Sunday","13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","WR161","Ihmir Smith-Marsette",NA,NA,NA,NA,"2024_18_NYG_PHI",37,"PHI",3,0,"2025-01-05","Sunday","13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","WR162","Dee Williams",NA,NA,NA,NA,"2024_18_NYG_PHI",37,"PHI",3,0,"2025-01-05","Sunday","13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","WR163","Zach Pascal",NA,NA,NA,NA,"2024_18_SF_ARI",42.5,"SF",-4,1,"2025-01-05","Sunday","16:25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","WR164","Mike Woods",NA,NA,NA,NA,"2024_18_CLE_BAL",41,"BAL",20,0,"2025-01-04","Saturday","16:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","WR165","Jared Wayne",NA,NA,NA,NA,"2024_18_HOU_TEN",37,"TEN",1.5,0,"2025-01-05","Sunday","13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
