"","season","club_code","week","game_type","depth_team","gsis_id","position.x","full_name","fpt_proj","receptions_proj","receiving_yards_proj","pass_td_proj","game_id","total_line","opp","spread","home","gameday","weekday","gametime","player_id","position.y","team_name","player_game_count","avg_depth_of_target","avoided_tackles","caught_percent","contested_catch_rate","contested_receptions","contested_targets","declined_penalties","drop_rate","drops","first_downs","franchise_id","fumbles","grades_hands_drop","grades_hands_fumble","grades_offense","grades_pass_block","grades_pass_route","inline_rate","inline_snaps","interceptions","longest","pass_block_rate","pass_blocks","pass_plays","penalties","route_rate","routes","slot_rate","slot_snaps","targeted_qb_rating","targets","touchdowns","wide_rate","wide_snaps","yards","yards_after_catch","yards_after_catch_per_reception","yards_per_reception","yprr","targets_game","rec_game","rec_yards_game","rec_td_game","man_yprr","zone_yprr","man_adv","avg_rank.x","def_rush_epa","def_rush_epa_rank","def_rush_epa_sd","def_pass_epa","def_pass_epa_rank","def_pass_epa_sd","avg_rank.y","off_rush_epa","off_rush_epa_rank","off_rush_epa_sd","off_pass_epa","off_pass_epa_rank","off_pass_epa_sd","man_snaps","zone_snaps","def_man_grade","def_zone_grade","man_percentage","man_rank","def_man_grade_rank","zone_percentage","zone_rank","def_zone_grade_rank","def","rdef","tack","prsh","cov","def_rank","def_sd","rdef_rank","rdef_sd","tack_rank","tack_sd","prsh_rank","prsh_sd","cov_rank","cov_sd","z_score","roof","dome","position"
"67",2024,"CAR",16,"REG","1","00-0039342","WR","Xavier Legette",9.6,3,33.9,0.3,"2024_16_ARI_CAR",47,"ARI",5,1,"2024-12-22","Sunday","13:00",99197,"WR","CAR",14,12.4,6,61.2,61.1,11,18,0,14.6,7,23,5,0,35.8,80.4,58.9,46.2,59,0,0,1,35,0.5,2,397,0,94.2,374,30.2,120,94.1,67,4,69.8,277,439,95,2.3,10.7,1.17,4.8,2.93,31.36,0.29,1.36,0.85,0.51,22,-0.046,22,0.44,0.107,22,0.54,22.5,-0.067,14,0.11,-0.11,31,-1.34,695,2457,63.5,58.5,0.22,27,6,0.78,6,27,61.2,64.4,52,60.4,58.5,28,-0.94,17,0.15,30,-1.24,30,-1.17,28,-0.77,-1.88,"outdoors",0,"wr67"
"68",2024,"HOU",16,"REG","2","00-0037614","WR","John Metchie",9.6,3,44.2,0.3,"2024_16_HOU_KC",42.5,"KC",3.5,0,"2024-12-21","Saturday","13:00",97400,"WR","HST",11,9.5,1,68,60,3,5,0,5.6,1,9,13,0,67.7,73.6,61.4,NA,62.9,0,0,1,28,0,0,199,0,95.5,190,54.3,108,85.8,25,1,45.7,91,182,62,3.6,10.7,0.96,2.3,1.55,16.55,0.09,0.36,1.43,-1.07,10,-0.148,6,-1.05,0.051,14,-0.13,24,-0.149,28,-0.85,0.024,20,-0.3,1138,1997,59.2,62.8,0.363,6,22,0.637,27,10,67.5,68.1,61.6,68.5,63.8,4,1.19,4,1.32,4,1.21,4,0.89,10,0.57,-0.17,"outdoors",0,"wr68"
"69",2024,"BUF",16,"REG","1","00-0039901","WR","Keon Coleman",9.5,3.4,38,0.4,"2024_16_NE_BUF",46.5,"NE",-14,1,"2024-12-22","Sunday","13:00",144949,"WR","BUF",10,14.4,5,60.5,38.5,5,13,2,11.5,3,17,4,0,52.9,75.5,69.4,NA,70.1,0,0,1,64,0,0,260,4,92.7,241,6.9,18,120,38,3,93.1,242,481,212,9.2,20.9,2,3.8,2.3,48.1,0.3,2.49,2.11,0.38,25.5,-0.05,20,0.38,0.179,31,1.41,2,0.07,2,1.72,0.323,2,2.03,1352,1715,61.1,59.1,0.441,2,15,0.559,31,23,62.9,61.2,66.1,61.2,61.9,22,-0.37,26,-0.87,1,2.36,28,-0.96,13,0.09,0.62,"outdoors",0,"wr69"
"70",2024,"TEN",16,"REG","2","00-0033009","WR","Tyler Boyd",9.5,3.6,45,0.2,"2024_16_TEN_IND",42.5,"IND",3.5,0,"2024-12-22","Sunday","13:00",10689,"WR","TEN",14,7.1,4,70,55.6,5,9,0,2.8,1,18,31,0,79.9,77.8,60,39.1,61.1,0,0,3,40,1,4,409,0,91.7,375,83.1,340,65.1,50,0,16.9,69,356,180,5.1,10.2,0.95,3.6,2.5,25.43,0,1.05,0.9,0.15,13.5,-0.107,12,-0.45,0.052,15,-0.12,30,-0.163,30,-1.02,-0.09,30,-1.18,441,2649,66.5,62.9,0.143,32,2,0.857,1,9,65.9,64.8,56.9,64,63.8,8,0.65,14,0.27,17,0.01,19,-0.25,10,0.57,-1.06,"closed",1,"wr70"
"71",2024,"TEN",16,"REG","1","00-0033009","WR","Tyler Boyd",9.5,3.6,45,0.2,"2024_16_TEN_IND",42.5,"IND",3.5,0,"2024-12-22","Sunday","13:00",10689,"WR","TEN",14,7.1,4,70,55.6,5,9,0,2.8,1,18,31,0,79.9,77.8,60,39.1,61.1,0,0,3,40,1,4,409,0,91.7,375,83.1,340,65.1,50,0,16.9,69,356,180,5.1,10.2,0.95,3.6,2.5,25.43,0,1.05,0.9,0.15,13.5,-0.107,12,-0.45,0.052,15,-0.12,30,-0.163,30,-1.02,-0.09,30,-1.18,441,2649,66.5,62.9,0.143,32,2,0.857,1,9,65.9,64.8,56.9,64,63.8,8,0.65,14,0.27,17,0.01,19,-0.25,10,0.57,-1.06,"closed",1,"wr71"
"72",2024,"DET",16,"REG","2","00-0031428","WR","Allen Robinson",9.4,2.7,31.4,0.5,"2024_16_DET_CHI",48,"CHI",-6.5,0,"2024-12-22","Sunday","13:00",8696,"WR","DET",9,5.3,0,33.3,0,0,2,0,33.3,1,2,11,0,29.9,64,51.5,NA,55.3,0,0,0,7,0,0,37,1,97.3,36,51.4,19,42.4,6,0,48.6,18,9,1,0.5,4.5,0.25,0.7,0.22,1,0,0.82,0,0.82,18.5,-0.037,27,0.57,0.018,10,-0.53,4,0.008,5,0.99,0.252,3,1.48,576,2526,62,62.2,0.186,30,10,0.814,3,12,64.7,65.3,60,64.9,62.8,15,0.24,10,0.43,8,0.8,14,-0.03,11,0.32,2.01,"outdoors",0,"wr72"
"73",2024,"IND",16,"REG","2","00-0039890","WR","Adonai Mitchell",9.4,2.5,37,0.5,"2024_16_TEN_IND",42.5,"TEN",-3.5,1,"2024-12-22","Sunday","13:00",146712,"WR","IND",14,14.5,1,44.4,0,0,5,0,13,3,13,14,2,47.8,19.5,55.7,NA,59.7,0,0,0,33,0,0,198,1,92.4,183,24.2,48,62.6,45,0,75.8,150,254,81,4.1,12.7,1.39,3.2,1.43,18.14,0,2.38,1.2,1.18,19,-0.088,17,-0.17,0.106,21,0.53,25,-0.131,24,-0.64,-0.058,26,-0.94,712,2128,58.9,59.9,0.251,24,23,0.749,10,20,63.3,64.7,56.2,62.5,60.8,20,-0.23,15,0.24,18,-0.17,26,-0.64,18,-0.19,-1.47,"closed",1,"wr73"
"74",2024,"NO",16,"REG","1","00-0034272","WR","Marquez Valdes-Scantling",9.4,2.5,40.1,0.3,"2024_16_NO_GB",42.5,"GB",14,0,"2024-12-23","Monday","20:15",47809,"WR","NO",12,20.2,0,51.6,16.7,1,6,0,15.8,3,12,20,0,40.1,73.8,64.1,NA,63.3,0,0,1,71,0,0,235,0,92.3,217,21.3,50,122,31,4,78.7,185,378,122,7.6,23.6,1.74,2.6,1.33,31.5,0.33,1.22,2.27,-1.05,7,-0.126,8,-0.73,-0.013,6,-0.9,15,-0.018,7,0.69,-0.037,23,-0.77,824,2464,59.4,67.7,0.251,24,20,0.749,10,4,64.4,60.9,61,62.5,64.9,16,0.14,27,-0.96,6,1.06,26,-0.64,6,0.85,0.13,"outdoors",0,"wr74"
"75",2024,"GB",16,"REG","1","00-0037816","WR","Romeo Doubs",9.3,3.1,43.4,0.2,"2024_16_NO_GB",42.5,"NO",-14,1,"2024-12-23","Monday","20:15",84329,"WR","GB",11,12.8,3,64.9,68.8,11,16,0,11.9,5,27,12,0,47.2,77.6,67.7,NA,70,0,0,2,39,0,0,326,3,93.6,305,14.1,46,103.2,57,4,85.9,280,523,108,2.9,14.1,1.71,5.2,3.36,47.55,0.36,1.84,1.86,-0.02,19,0.01,29,1.26,0.003,9,-0.71,8.5,-0.056,12,0.24,0.223,5,1.25,1114,2380,52.5,60.7,0.319,15,31,0.681,18,16,59.7,59.4,52.9,64.2,58.5,30,-1.45,30,-1.43,24,-1.01,17,-0.2,28,-0.77,1.96,"outdoors",0,"wr75"
"76",2024,"LA",16,"REG","2","00-0036427","WR","Tyler Johnson",8.9,2.9,33.8,0.4,"2024_16_LA_NYJ",46.5,"NYJ",-3,0,"2024-12-22","Sunday","13:00",48054,"WR","LA",14,6.7,6,68.8,75,3,4,0,0,0,7,26,0,84.9,75.1,67.1,73.5,67,0.6,1,1,63,2.2,4,179,1,91.6,164,31.8,57,79.7,32,0,67.6,121,256,154,7,11.6,1.56,2.3,1.57,18.29,0,1.75,1.14,0.61,24.5,-0.038,26,0.56,0.11,23,0.58,14,-0.079,15,-0.03,0.119,13,0.44,1114,1964,61.7,61.4,0.362,7,11,0.638,26,14,62.9,61.8,52.1,64,62.7,22,-0.37,24,-0.68,28,-1.22,19,-0.25,12,0.29,-0.14,"outdoors",0,"wr76"
"77",2024,"JAX",16,"REG","2","00-0038606","WR","Parker Washington",8.9,3.1,42.3,0.4,"2024_16_JAX_LV",40.5,"LV",1.5,0,"2024-12-22","Sunday","16:25",129799,"WR","JAX",14,12.6,5,55.3,42.9,3,7,1,12.5,3,14,15,0,49.1,32.3,59.6,NA,60.9,0,0,1,30,0,0,299,1,94.3,282,33.8,101,77.7,38,1,66.2,198,290,82,3.9,13.8,1.03,2.7,1.5,20.71,0.07,0.88,1.02,-0.14,20,-0.09,16,-0.2,0.111,24,0.59,15.5,-0.053,10,0.28,0.003,21,-0.46,1112,1974,50.9,55.6,0.36,8,32,0.64,25,31,58.5,63.8,52,61.4,52.1,31,-1.86,20,-0.04,30,-1.24,27,-0.91,32,-2.38,-1.05,"dome",1,"wr77"
"78",2024,"JAX",16,"REG","2","00-0038606","WR","Parker Washington",8.9,3.1,42.3,0.4,"2024_16_JAX_LV",40.5,"LV",1.5,0,"2024-12-22","Sunday","16:25",129799,"WR","JAX",14,12.6,5,55.3,42.9,3,7,1,12.5,3,14,15,0,49.1,32.3,59.6,NA,60.9,0,0,1,30,0,0,299,1,94.3,282,33.8,101,77.7,38,1,66.2,198,290,82,3.9,13.8,1.03,2.7,1.5,20.71,0.07,0.88,1.02,-0.14,20,-0.09,16,-0.2,0.111,24,0.59,15.5,-0.053,10,0.28,0.003,21,-0.46,1112,1974,50.9,55.6,0.36,8,32,0.64,25,31,58.5,63.8,52,61.4,52.1,31,-1.86,20,-0.04,30,-1.24,27,-0.91,32,-2.38,-1.05,"dome",1,"wr78"
"79",2024,"ARI",16,"REG","1","00-0038559","WR","Michael Wilson",8.8,2.9,32.8,0.4,"2024_16_ARI_CAR",47,"CAR",-5,0,"2024-12-22","Sunday","13:00",84423,"WR","ARZ",14,11.3,2,68.3,62.5,10,16,1,4.7,2,23,1,1,75.3,31.6,63,46.8,65.3,0,0,2,41,0.2,1,446,3,93.3,416,33,147,100.8,60,4,67,299,482,109,2.7,11.8,1.16,4.3,2.93,34.43,0.29,1.26,1.18,0.0800000000000001,30.5,0.068,31,2.11,0.173,30,1.34,10,-0.041,8,0.42,0.12,12,0.45,762,1900,60.3,58.6,0.286,18,18,0.714,15,26,57.1,58,59.7,56.2,58.8,32,-2.33,31,-1.88,9,0.72,32,-2.23,24,-0.69,-0.89,"outdoors",0,"wr79"
"80",2024,"WAS",16,"REG","2","00-0035208","WR","Olamide Zaccheaus",8.8,3.4,40.2,0.3,"2024_16_PHI_WAS",45.5,"PHI",3.5,1,"2024-12-22","Sunday","13:00",44920,"WR","WAS",14,5,4,75,50,2,4,0,6.3,2,16,32,0,69.5,54.1,66.1,NA,67.6,0,0,0,42,0,0,214,3,93.5,200,55.6,119,95.8,40,0,43,92,300,183,6.1,10,1.5,2.9,2.14,21.43,0,0.85,1.94,-1.09,5,-0.188,2,-1.63,-0.008,8,-0.84,3.5,0.054,3,1.53,0.224,4,1.26,993,1961,70.2,69.2,0.336,12,1,0.664,21,2,71.4,64.8,57.2,73.4,71.2,1,2.51,14,0.27,16,0.09,2,2.13,1,2.44,2.1,"outdoors",0,"wr80"
"81",2024,"WAS",16,"REG","1","00-0035208","WR","Olamide Zaccheaus",8.8,3.4,40.2,0.3,"2024_16_PHI_WAS",45.5,"PHI",3.5,1,"2024-12-22","Sunday","13:00",44920,"WR","WAS",14,5,4,75,50,2,4,0,6.3,2,16,32,0,69.5,54.1,66.1,NA,67.6,0,0,0,42,0,0,214,3,93.5,200,55.6,119,95.8,40,0,43,92,300,183,6.1,10,1.5,2.9,2.14,21.43,0,0.85,1.94,-1.09,5,-0.188,2,-1.63,-0.008,8,-0.84,3.5,0.054,3,1.53,0.224,4,1.26,993,1961,70.2,69.2,0.336,12,1,0.664,21,2,71.4,64.8,57.2,73.4,71.2,1,2.51,14,0.27,16,0.09,2,2.13,1,2.44,2.1,"outdoors",0,"wr81"
"82",2024,"WAS",16,"REG","1","00-0035208","WR","Olamide Zaccheaus",8.8,3.4,40.2,0.3,"2024_16_PHI_WAS",45.5,"PHI",3.5,1,"2024-12-22","Sunday","13:00",44920,"WR","WAS",14,5,4,75,50,2,4,0,6.3,2,16,32,0,69.5,54.1,66.1,NA,67.6,0,0,0,42,0,0,214,3,93.5,200,55.6,119,95.8,40,0,43,92,300,183,6.1,10,1.5,2.9,2.14,21.43,0,0.85,1.94,-1.09,5,-0.188,2,-1.63,-0.008,8,-0.84,3.5,0.054,3,1.53,0.224,4,1.26,993,1961,70.2,69.2,0.336,12,1,0.664,21,2,71.4,64.8,57.2,73.4,71.2,1,2.51,14,0.27,16,0.09,2,2.13,1,2.44,2.1,"outdoors",0,"wr82"
"83",2024,"GB",16,"REG","1","00-0039146","WR","Jayden Reed",8.7,3.2,38.1,0.2,"2024_16_NO_GB",42.5,"NO",-14,1,"2024-12-23","Monday","20:15",78171,"WR","GB",14,7.6,6,75.4,70,7,10,0,15.5,9,25,12,0,31,65.7,73.1,66.2,70.1,0.6,2,0,70,0.3,1,345,0,93.3,322,77.4,267,142.3,65,6,18.8,65,727,370,7.6,14.8,2.26,4.6,3.5,51.93,0.43,1.14,2.91,-1.77,19,0.01,29,1.26,0.003,9,-0.71,8.5,-0.056,12,0.24,0.223,5,1.25,1114,2380,52.5,60.7,0.319,15,31,0.681,18,16,59.7,59.4,52.9,64.2,58.5,30,-1.45,30,-1.43,24,-1.01,17,-0.2,28,-0.77,1.96,"outdoors",0,"wr83"
"84",2024,"GB",16,"REG","2","00-0039146","WR","Jayden Reed",8.7,3.2,38.1,0.2,"2024_16_NO_GB",42.5,"NO",-14,1,"2024-12-23","Monday","20:15",78171,"WR","GB",14,7.6,6,75.4,70,7,10,0,15.5,9,25,12,0,31,65.7,73.1,66.2,70.1,0.6,2,0,70,0.3,1,345,0,93.3,322,77.4,267,142.3,65,6,18.8,65,727,370,7.6,14.8,2.26,4.6,3.5,51.93,0.43,1.14,2.91,-1.77,19,0.01,29,1.26,0.003,9,-0.71,8.5,-0.056,12,0.24,0.223,5,1.25,1114,2380,52.5,60.7,0.319,15,31,0.681,18,16,59.7,59.4,52.9,64.2,58.5,30,-1.45,30,-1.43,24,-1.01,17,-0.2,28,-0.77,1.96,"outdoors",0,"wr84"
"85",2024,"GB",16,"REG","2","00-0039146","WR","Jayden Reed",8.7,3.2,38.1,0.2,"2024_16_NO_GB",42.5,"NO",-14,1,"2024-12-23","Monday","20:15",78171,"WR","GB",14,7.6,6,75.4,70,7,10,0,15.5,9,25,12,0,31,65.7,73.1,66.2,70.1,0.6,2,0,70,0.3,1,345,0,93.3,322,77.4,267,142.3,65,6,18.8,65,727,370,7.6,14.8,2.26,4.6,3.5,51.93,0.43,1.14,2.91,-1.77,19,0.01,29,1.26,0.003,9,-0.71,8.5,-0.056,12,0.24,0.223,5,1.25,1114,2380,52.5,60.7,0.319,15,31,0.681,18,16,59.7,59.4,52.9,64.2,58.5,30,-1.45,30,-1.43,24,-1.01,17,-0.2,28,-0.77,1.96,"outdoors",0,"wr85"
"86",2024,"WAS",16,"REG","2","00-0036626","WR","Dyami Brown",8.7,3.4,40.1,0.2,"2024_16_PHI_WAS",45.5,"PHI",3.5,1,"2024-12-22","Sunday","13:00",77986,"WR","WAS",14,6.4,10,79.3,50,2,4,0,8,2,11,32,0,64.1,76.3,66.5,66.3,67.9,0,0,0,41,0.4,1,228,4,92.5,211,21.5,49,112.1,29,1,78.5,179,236,183,8,10.3,1.12,2.1,1.64,16.86,0.07,2.4,0.38,2.02,5,-0.188,2,-1.63,-0.008,8,-0.84,3.5,0.054,3,1.53,0.224,4,1.26,993,1961,70.2,69.2,0.336,12,1,0.664,21,2,71.4,64.8,57.2,73.4,71.2,1,2.51,14,0.27,16,0.09,2,2.13,1,2.44,2.1,"outdoors",0,"wr86"
"87",2024,"LV",16,"REG","1","00-0038563","WR","Tre Tucker",8.5,2.9,37.2,0.2,"2024_16_JAX_LV",40.5,"JAX",-1.5,1,"2024-12-22","Sunday","16:25",101106,"WR","LV",14,11,4,64.5,55.6,5,9,0,2.4,1,20,23,0,83,82.2,57.6,66.2,57.8,0,0,1,58,0.2,1,571,1,93.9,536,25,143,90.1,62,2,75,428,450,196,4.9,11.3,0.84,4.4,2.86,32.14,0.14,1.37,0.63,0.74,26.5,-0.049,21,0.4,0.288,32,2.72,30,-0.315,32,-2.81,-0.085,28,-1.15,1412,2134,57.4,57,0.398,4,25,0.602,29,29,61.5,64,59.4,63.4,56.9,26,-0.84,18,0.02,11,0.65,23,-0.41,30,-1.17,-3.87,"dome",1,"wr87"
"88",2024,"LV",16,"REG","1","00-0038563","WR","Tre Tucker",8.5,2.9,37.2,0.2,"2024_16_JAX_LV",40.5,"JAX",-1.5,1,"2024-12-22","Sunday","16:25",101106,"WR","LV",14,11,4,64.5,55.6,5,9,0,2.4,1,20,23,0,83,82.2,57.6,66.2,57.8,0,0,1,58,0.2,1,571,1,93.9,536,25,143,90.1,62,2,75,428,450,196,4.9,11.3,0.84,4.4,2.86,32.14,0.14,1.37,0.63,0.74,26.5,-0.049,21,0.4,0.288,32,2.72,30,-0.315,32,-2.81,-0.085,28,-1.15,1412,2134,57.4,57,0.398,4,25,0.602,29,29,61.5,64,59.4,63.4,56.9,26,-0.84,18,0.02,11,0.65,23,-0.41,30,-1.17,-3.87,"dome",1,"wr88"
"89",2024,"DAL",16,"REG","1","00-0037666","WR","Jalen Tolbert",8.4,3.1,34.7,0.2,"2024_16_TB_DAL",48,"TB",4,1,"2024-12-22","Sunday","20:20",61637,"WR","DAL",14,12.9,2,65.6,58.8,10,17,0,9.1,4,22,9,0,59.1,78.6,57.6,NA,59.1,0,0,2,48,0,0,535,3,92.5,495,29.3,157,101.9,61,5,70.7,378,462,89,2.2,11.6,0.93,4.4,2.86,33,0.36,1.2,0.83,0.37,14.5,-0.123,9,-0.68,0.096,20,0.41,24.5,-0.111,22,-0.41,-0.079,27,-1.1,651,3359,53,64.9,0.162,31,30,0.838,2,7,62.5,61.9,54.2,64.3,61.7,23,-0.5,23,-0.64,22,-0.68,16,-0.18,14,0.04,-1.51,"closed",1,"wr89"
"90",2024,"IND",16,"REG","1","00-0037664","WR","Alec Pierce",8.4,2.8,31.9,0.3,"2024_16_TEN_IND",42.5,"TEN",-3.5,1,"2024-12-22","Sunday","13:00",78038,"WR","IND",14,22.6,0,51.8,41.2,7,17,0,9.4,3,25,14,0,50.9,76.8,71.9,68.1,73,0,0,5,65,0.2,1,405,1,93.1,377,18,73,85.8,56,5,82,332,645,97,3.3,22.2,1.71,4,2.07,46.07,0.36,1.79,1.61,0.18,19,-0.088,17,-0.17,0.106,21,0.53,25,-0.131,24,-0.64,-0.058,26,-0.94,712,2128,58.9,59.9,0.251,24,23,0.749,10,20,63.3,64.7,56.2,62.5,60.8,20,-0.23,15,0.24,18,-0.17,26,-0.64,18,-0.19,-1.47,"closed",1,"wr90"
"91",2024,"KC",16,"REG","1","00-0039894","WR","Xavier Worthy",8.4,2.7,35.3,0.2,"2024_16_HOU_KC",42.5,"HOU",-3.5,1,"2024-12-21","Saturday","13:00",144718,"WR","KC",14,10.7,4,59.5,30,3,10,0,8.3,4,27,16,0,61.5,80.5,63,NA,62.3,0,0,2,54,0,0,469,2,94.2,442,33.5,157,86.2,74,4,65,305,494,285,6.5,11.2,1.12,5.3,3.14,35.29,0.29,1.37,1.17,0.2,3.5,-0.152,5,-1.1,-0.051,2,-1.36,9,-0.041,8,0.42,0.129,10,0.52,869,2395,55.4,67.1,0.266,21,29,0.734,12,5,66,64.9,54.8,68.5,63.9,7,0.68,12,0.31,20,-0.53,4,0.89,8,0.6,1.88,"outdoors",0,"wr91"
"92",2024,"KC",16,"REG","1","00-0039894","WR","Xavier Worthy",8.4,2.7,35.3,0.2,"2024_16_HOU_KC",42.5,"HOU",-3.5,1,"2024-12-21","Saturday","13:00",144718,"WR","KC",14,10.7,4,59.5,30,3,10,0,8.3,4,27,16,0,61.5,80.5,63,NA,62.3,0,0,2,54,0,0,469,2,94.2,442,33.5,157,86.2,74,4,65,305,494,285,6.5,11.2,1.12,5.3,3.14,35.29,0.29,1.37,1.17,0.2,3.5,-0.152,5,-1.1,-0.051,2,-1.36,9,-0.041,8,0.42,0.129,10,0.52,869,2395,55.4,67.1,0.266,21,29,0.734,12,5,66,64.9,54.8,68.5,63.9,7,0.68,12,0.31,20,-0.53,4,0.89,8,0.6,1.88,"outdoors",0,"wr92"
"93",2024,"NE",16,"REG","1","00-0033307","WR","Kendrick Bourne",8.4,2.5,34.4,0.3,"2024_16_NE_BUF",46.5,"BUF",14,0,"2024-12-22","Sunday","13:00",12270,"WR","NE",9,9.8,3,73.3,55.6,5,9,0,4.3,1,11,19,0,74.2,76.1,63.9,NA,65.4,0,0,0,37,0,0,236,1,91.5,216,20.3,48,109.4,30,1,79.7,188,253,83,3.8,11.5,1.17,3.3,2.44,28.11,0.11,1.58,0.83,0.75,13,-0.131,7,-0.8,0.091,19,0.35,25.5,-0.137,27,-0.71,-0.038,24,-0.78,706,2376,56.6,56.5,0.229,26,26,0.771,7,30,61.3,61.7,59.5,68.3,56.1,27,-0.91,25,-0.71,10,0.67,6,0.84,31,-1.37,-1.13,"outdoors",0,"wr93"
"94",2024,"MIA",16,"REG","2","00-0034054","WR","River Cracraft",8.3,2.5,31,0.5,"2024_16_SF_MIA",44.5,"SF",1,1,"2024-12-22","Sunday","16:25",47417,"WR","MIA",5,6,0,100,NA,0,0,1,0,0,0,17,0,64.7,61.2,45.7,NA,51,0,0,0,6,0,0,34,1,94.1,32,32.4,11,91.7,1,0,64.7,22,6,0,0,6,0.19,0.2,0.2,1.2,0,0,0.27,-0.27,19.5,-0.032,28,0.65,0.029,11,-0.4,23,-0.263,31,-2.19,0.101,15,0.3,801,2168,61.3,67.7,0.27,20,13,0.73,13,4,65.2,59.4,52.9,65.8,68.2,11,0.41,30,-1.43,24,-1.01,13,0.2,2,1.68,0.7,"outdoors",0,"wr94"
"95",2024,"NYG",16,"REG","1","00-0035535","WR","Darius Slayton",8.3,2.6,37,0.1,"2024_16_NYG_ATL",42,"ATL",9,0,"2024-12-22","Sunday","13:00",25578,"WR","NYG",13,13.6,4,57.8,63.2,12,19,0,15.9,7,28,21,0,29.7,78.8,60.9,70.3,61.1,0,0,2,43,0.4,2,491,4,91.9,451,20.8,102,76.3,64,1,79.2,389,520,104,2.8,14.1,1.15,4.9,2.85,40,0.08,1.07,1.12,-0.05,22,-0.084,18,-0.11,0.119,26,0.69,23.5,-0.096,18,-0.23,-0.089,29,-1.18,605,2251,66.3,59,0.212,29,3,0.788,4,24,65,66.6,57.4,59.3,64.9,12,0.34,8,0.84,15,0.14,31,-1.45,6,0.85,-1.87,"closed",1,"wr95"
"96",2024,"NYG",16,"REG","2","00-0035535","WR","Darius Slayton",8.3,2.6,37,0.1,"2024_16_NYG_ATL",42,"ATL",9,0,"2024-12-22","Sunday","13:00",25578,"WR","NYG",13,13.6,4,57.8,63.2,12,19,0,15.9,7,28,21,0,29.7,78.8,60.9,70.3,61.1,0,0,2,43,0.4,2,491,4,91.9,451,20.8,102,76.3,64,1,79.2,389,520,104,2.8,14.1,1.15,4.9,2.85,40,0.08,1.07,1.12,-0.05,22,-0.084,18,-0.11,0.119,26,0.69,23.5,-0.096,18,-0.23,-0.089,29,-1.18,605,2251,66.3,59,0.212,29,3,0.788,4,24,65,66.6,57.4,59.3,64.9,12,0.34,8,0.84,15,0.14,31,-1.45,6,0.85,-1.87,"closed",1,"wr96"
"97",2024,"NYG",16,"REG","3","00-0035535","WR","Darius Slayton",8.3,2.6,37,0.1,"2024_16_NYG_ATL",42,"ATL",9,0,"2024-12-22","Sunday","13:00",25578,"WR","NYG",13,13.6,4,57.8,63.2,12,19,0,15.9,7,28,21,0,29.7,78.8,60.9,70.3,61.1,0,0,2,43,0.4,2,491,4,91.9,451,20.8,102,76.3,64,1,79.2,389,520,104,2.8,14.1,1.15,4.9,2.85,40,0.08,1.07,1.12,-0.05,22,-0.084,18,-0.11,0.119,26,0.69,23.5,-0.096,18,-0.23,-0.089,29,-1.18,605,2251,66.3,59,0.212,29,3,0.788,4,24,65,66.6,57.4,59.3,64.9,12,0.34,8,0.84,15,0.14,31,-1.45,6,0.85,-1.87,"closed",1,"wr97"
"98",2024,"SF",16,"REG","2","00-0039916","WR","Ricky Pearsall",8.3,2.2,33.9,0.4,"2024_16_SF_MIA",44.5,"MIA",-1,0,"2024-12-22","Sunday","16:25",100660,"WR","SF",8,12.3,0,56.5,25,1,4,0,0,0,6,28,0,80.6,76,57.9,66.2,56.4,0,0,0,46,0.5,1,205,1,93.7,192,40.5,83,91.4,23,1,59,121,153,47,3.6,11.8,0.8,2.9,1.62,19.12,0.12,1.09,0.69,0.4,13,-0.119,10,-0.62,0.066,16,0.05,12,-0.059,13,0.2,0.124,11,0.48,864,2202,60.6,59.9,0.282,19,17,0.718,14,20,64.9,68.2,52.8,63.6,60.4,14,0.31,3,1.35,26,-1.04,22,-0.36,19,-0.29,0.43,"outdoors",0,"wr98"
"99",2024,"SF",16,"REG","2","00-0039916","WR","Ricky Pearsall",8.3,2.2,33.9,0.4,"2024_16_SF_MIA",44.5,"MIA",-1,0,"2024-12-22","Sunday","16:25",100660,"WR","SF",8,12.3,0,56.5,25,1,4,0,0,0,6,28,0,80.6,76,57.9,66.2,56.4,0,0,0,46,0.5,1,205,1,93.7,192,40.5,83,91.4,23,1,59,121,153,47,3.6,11.8,0.8,2.9,1.62,19.12,0.12,1.09,0.69,0.4,13,-0.119,10,-0.62,0.066,16,0.05,12,-0.059,13,0.2,0.124,11,0.48,864,2202,60.6,59.9,0.282,19,17,0.718,14,20,64.9,68.2,52.8,63.6,60.4,14,0.31,3,1.35,26,-1.04,22,-0.36,19,-0.29,0.43,"outdoors",0,"wr99"
"100",2024,"TB",16,"REG","1","00-0039855","WR","Jalen Mcmillan",8.3,2.6,32.3,0.4,"2024_16_TB_DAL",48,"DAL",-4,0,"2024-12-22","Sunday","20:20",131905,"WR","TB",10,12.7,1,55,14.3,1,7,1,15.4,4,13,30,0,41.7,78.3,53.8,NA,55.5,0,0,5,32,0,0,297,4,94.3,280,24.2,72,70.7,40,4,74.1,220,279,89,4,12.7,1,4,2.2,27.9,0.4,1.25,0.89,0.36,22.5,0.073,32,2.18,0.039,13,-0.28,6.5,-0.005,6,0.84,0.183,7,0.94,922,2234,60.3,58.7,0.292,17,18,0.708,16,25,62.3,57.6,53.9,69.9,59.3,24,-0.57,32,-2,23,-0.76,3,1.24,21,-0.56,1.22,"closed",1,"wr100"
