player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Jordan, Matthew",150,+61438,+20000,-0.673,+15000,-0.755,+15000,-0.755,+15000,-0.755,,0.00,,0.00,+15000,-0.755,,0.00,+20000,-0.673,+15000,-0.755,+40000,-0.348,+20000,-0.673,+25000,-0.592,+15000,-0.755,+20000,-0.673
"Spaun, J.J.",150,+64416,+30000,-0.533,+25000,-0.611,+25000,-0.611,+40000,-0.378,,0.00,,0.00,+25000,-0.611,+22500,-0.650,+25000,-0.611,+25000,-0.611,+30000,-0.533,+50000,-0.223,+30000,-0.533,+25000,-0.611,+35000,-0.456
"English, Harris",150,+65474,+15000,-0.770,+12500,-0.808,+16000,-0.754,+18000,-0.724,,0.00,+18050,-0.723,+15000,-0.770,+17500,-0.732,+15000,-0.770,+12500,-0.808,+15000,-0.770,+16500,-0.747,+15000,-0.770,+10000,-0.846,+12500,-0.808
"Olesen, Thorbjorn",150,+65474,+17500,-0.732,+17500,-0.732,+17000,-0.739,+18000,-0.724,,0.00,+18050,-0.723,+15000,-0.770,+17500,-0.732,+20000,-0.693,+15000,-0.770,+20000,-0.693,+18000,-0.724,+20000,-0.693,,0.00,,0.00
"Pavon, Matthieu",150,+67697,+50000,-0.261,+40000,-0.409,+38000,-0.438,+80000,0.181,,0.00,,0.00,+30000,-0.556,,0.00,+40000,-0.409,+30000,-0.556,+50000,-0.261,+50000,-0.261,+50000,-0.261,+30000,-0.556,+35000,-0.482
"Kitayama, Kurt",150,+71329,+35000,-0.509,+25000,-0.649,+21000,-0.705,+35000,-0.509,+34903,-0.510,,0.00,+20000,-0.719,,0.00,+20000,-0.719,+20000,-0.719,+30000,-0.579,+45000,-0.369,+30000,-0.579,+25000,-0.649,+20000,-0.719
"Wallace, Matt",150,+73974,+20000,-0.729,+15000,-0.796,+16000,-0.783,+25000,-0.661,,0.00,+15550,-0.789,+15000,-0.796,,0.00,+25000,-0.661,+15000,-0.796,+15000,-0.796,+30000,-0.594,+20000,-0.729,+17500,-0.762,+15000,-0.796
"Besseling, Wil",150,+76823,+30000,-0.609,+25000,-0.674,+27000,-0.648,+60000,-0.219,,0.00,,0.00,+25000,-0.674,,0.00,+25000,-0.674,+25000,-0.674,+25000,-0.674,+47500,-0.381,+30000,-0.609,,0.00,+20000,-0.739
"Glover, Lucas",150,+76823,+30000,-0.609,+25000,-0.674,+25000,-0.674,+40000,-0.479,,0.00,,0.00,+25000,-0.674,,0.00,+25000,-0.674,+25000,-0.674,+30000,-0.609,+50000,-0.349,+30000,-0.609,+25000,-0.674,+20000,-0.739
"Forrest, Grant",150,+81533,+50000,-0.386,+40000,-0.509,+38000,-0.533,+100000,0.226,,0.00,,0.00,+30000,-0.631,,0.00,+40000,-0.509,+30000,-0.631,+30000,-0.631,+60000,-0.264,+50000,-0.386,+25000,-0.693,+50000,-0.386
"Jaeger, Stephan",150,+83233,,0.00,,0.00,+34000,-0.591,+60000,-0.279,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+45000,-0.459,+40000,-0.519,,0.00,,0.00
"Rozner, Antoine",150,+85006,+25000,-0.705,+20000,-0.764,+16000,-0.811,+25000,-0.705,+34963,-0.588,+23550,-0.722,+15000,-0.823,,0.00,+20000,-0.764,+15000,-0.823,+25000,-0.705,+20000,-0.764,+20000,-0.764,,0.00,+15000,-0.823
"Novak, Andrew",150,+86857,,0.00,,0.00,+60000,-0.309,+60000,-0.309,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+30000,-0.654,+50000,-0.424,+50000,-0.424,,0.00,,0.00
"Bjork, Alexander",150,+92923,+30000,-0.676,+25000,-0.730,+28000,-0.698,+35000,-0.623,,0.00,,0.00,+25000,-0.730,,0.00,+20000,-0.784,+25000,-0.730,+25000,-0.730,+40000,-0.569,+25000,-0.730,+20000,-0.784,+20000,-0.784
"Stone, Brandon",150,+97461,+30000,-0.691,+30000,-0.691,+16000,-0.835,+30000,-0.691,+28249,-0.709,,0.00,+15000,-0.845,,0.00,+30000,-0.691,+20000,-0.794,+30000,-0.691,+32500,-0.666,+30000,-0.691,+20000,-0.794,+35000,-0.640
"Broberg, Kristoffer",150,+102464,+40000,-0.609,+40000,-0.609,+34000,-0.668,+100000,-0.024,,0.00,,0.00,+30000,-0.707,,0.00,+50000,-0.512,+40000,-0.609,+50000,-0.512,+70000,-0.317,+50000,-0.512,+40000,-0.609,+50000,-0.512
"Armour, Ryan",150,+102464,,0.00,,0.00,+27000,-0.736,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+30000,-0.707,+25000,-0.755,,0.00,,0.00
"Donald, Luke",150,+108008,+60000,-0.444,+40000,-0.629,+47000,-0.564,+80000,-0.259,,0.00,,0.00,+30000,-0.722,,0.00,+40000,-0.629,+30000,-0.722,+50000,-0.537,+60000,-0.444,+50000,-0.537,+30000,-0.722,+35000,-0.675
"Ferguson, Ewen",150,+108008,+40000,-0.629,+40000,-0.629,+28000,-0.740,+40000,-0.629,,0.00,,0.00,+25000,-0.768,,0.00,+40000,-0.629,+25000,-0.768,+40000,-0.629,+45000,-0.583,+40000,-0.629,+30000,-0.722,+35000,-0.675
"Korhonen, Mikko",150,+111011,+30000,-0.729,+25000,-0.774,+25000,-0.774,+40000,-0.639,,0.00,,0.00,+25000,-0.774,,0.00,+25000,-0.774,+25000,-0.774,+30000,-0.729,+40000,-0.639,+30000,-0.729,+25000,-0.774,+20000,-0.819
"Higgo, Garrick",150,+114186,+40000,-0.649,+30000,-0.737,+34000,-0.702,+40000,-0.649,,0.00,,0.00,+30000,-0.737,,0.00,+25000,-0.780,+30000,-0.737,+40000,-0.649,+50000,-0.562,+30000,-0.737,+25000,-0.780,+25000,-0.780
"Lagergren, Joakim",150,+117547,+25000,-0.787,+25000,-0.787,+28000,-0.761,+30000,-0.744,,0.00,,0.00,+25000,-0.787,,0.00,+30000,-0.744,+20000,-0.829,+50000,-0.574,+35000,-0.702,+30000,-0.744,+20000,-0.829,+35000,-0.702
"Senior, Jack",150,+117547,+50000,-0.574,+40000,-0.659,+34000,-0.710,+50000,-0.574,,0.00,,0.00,+30000,-0.744,,0.00,+50000,-0.574,+30000,-0.744,+30000,-0.744,+55000,-0.532,+40000,-0.659,,0.00,+35000,-0.702
"Streb, Robert",150,+124900,,0.00,,0.00,+34000,-0.727,+60000,-0.519,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+70000,-0.439,+50000,-0.599,,0.00,,0.00
"Kim, Bio",150,+128932,+35000,-0.728,+30000,-0.767,+30000,-0.767,+60000,-0.534,,0.00,,0.00,+30000,-0.767,,0.00,+30000,-0.767,+25000,-0.805,+30000,-0.767,+50000,-0.612,+40000,-0.689,+25000,-0.805,+50000,-0.612
"Soderberg, Sebastian",150,+148048,+30000,-0.797,+30000,-0.797,+32000,-0.783,+25000,-0.831,,0.00,,0.00,+30000,-0.797,,0.00,+40000,-0.729,+20000,-0.864,+50000,-0.662,+35000,-0.763,+30000,-0.797,+25000,-0.831,+35000,-0.763
"Van Tonder, Daniel",150,+153746,+50000,-0.674,+40000,-0.739,+36000,-0.765,+100000,-0.349,,0.00,,0.00,+30000,-0.804,,0.00,+50000,-0.674,+40000,-0.739,+50000,-0.674,+70000,-0.544,+50000,-0.674,+40000,-0.739,+50000,-0.674
"Southgate, Matthew",150,+153746,,0.00,,0.00,+27000,-0.824,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,+30000,-0.804,,0.00,,0.00,,0.00
"Pulkkanen, Tapio",150,+153746,+75000,-0.512,+50000,-0.674,+42000,-0.726,+100000,-0.349,,0.00,,0.00,+30000,-0.804,,0.00,+50000,-0.674,+40000,-0.739,+50000,-0.674,+100000,-0.349,+75000,-0.512,+40000,-0.739,+50000,-0.674
"Wu, Brandon",150,+173813,+45000,-0.741,+40000,-0.769,+38000,-0.781,+60000,-0.654,,0.00,,0.00,+30000,-0.827,,0.00,+50000,-0.712,+40000,-0.769,+40000,-0.769,+60000,-0.654,+50000,-0.712,+30000,-0.827,+50000,-0.712
"Crocker, Sean",150,+173813,+35000,-0.798,+30000,-0.827,+34000,-0.804,+60000,-0.654,,0.00,,0.00,+30000,-0.827,,0.00,+30000,-0.827,+30000,-0.827,+30000,-0.827,+45000,-0.741,+40000,-0.769,+25000,-0.856,+35000,-0.798
"Samooja, Kalle",150,+190376,+40000,-0.789,+30000,-0.842,+28000,-0.852,+60000,-0.684,,0.00,,0.00,+25000,-0.868,,0.00,+30000,-0.842,+25000,-0.868,+30000,-0.842,+65000,-0.658,+40000,-0.789,+30000,-0.842,+35000,-0.816
"Sullivan, Andy",150,Inf,+50000,-0.762,+40000,-0.810,+32000,-0.848,+80000,-0.620,,0.00,,0.00,+30000,-0.857,,0.00,+75000,-0.643,+40000,-0.810,+50000,-0.762,+45000,-0.786,+50000,-0.762,+30000,-0.857,+50000,-0.762
"Syme, Connor",150,Inf,+50000,-0.775,+40000,-0.820,,0.00,+100000,-0.550,,0.00,,0.00,,0.00,,0.00,+50000,-0.775,+40000,-0.820,+30000,-0.865,+60000,-0.730,+75000,-0.662,+40000,-0.820,+35000,-0.842
"Scrivener, Jason",150,Inf,+30000,-0.880,+25000,-0.900,+30000,-0.880,+60000,-0.760,,0.00,,0.00,+30000,-0.880,,0.00,+30000,-0.880,+25000,-0.900,+30000,-0.880,+55000,-0.780,+30000,-0.880,+20000,-0.920,+20000,-0.920
"Gavins, Daniel",150,Inf,+75000,-0.700,+50000,-0.800,+34000,-0.864,+100000,-0.600,,0.00,,0.00,+30000,-0.880,,0.00,+50000,-0.800,+40000,-0.840,+50000,-0.800,+100000,-0.600,+75000,-0.700,+50000,-0.800,+50000,-0.800
"Morrison, James",150,Inf,+60000,-0.760,+50000,-0.800,+38000,-0.848,+80000,-0.680,,0.00,,0.00,+30000,-0.880,,0.00,+50000,-0.800,+40000,-0.840,+50000,-0.800,+80000,-0.680,+50000,-0.800,+40000,-0.840,+50000,-0.800
"Hojgaard, Nicolai",150,Inf,+27500,-0.890,+25000,-0.900,+19000,-0.924,+25000,-0.900,,0.00,,0.00,+17500,-0.930,,0.00,+30000,-0.880,+25000,-0.900,+30000,-0.880,+31500,-0.874,+25000,-0.900,+25000,-0.900,+35000,-0.860
"Hoffman, Charley",150,Inf,+50000,-0.800,+35000,-0.860,+40000,-0.840,+80000,-0.680,,0.00,,0.00,+30000,-0.880,,0.00,+25000,-0.900,+30000,-0.880,+30000,-0.880,+50000,-0.800,+50000,-0.800,+25000,-0.900,+50000,-0.800
"Hansen, Joachim B",150,Inf,+40000,-0.850,+40000,-0.850,+34000,-0.872,+80000,-0.700,,0.00,,0.00,+30000,-0.887,,0.00,+40000,-0.850,+30000,-0.887,+40000,-0.850,+70000,-0.737,+50000,-0.812,+30000,-0.887,+50000,-0.812
"Kawamura, Masahiro",150,Inf,+50000,-0.812,+50000,-0.812,+34000,-0.872,+80000,-0.700,,0.00,,0.00,+30000,-0.887,,0.00,+40000,-0.850,+30000,-0.887,+50000,-0.812,+70000,-0.737,+50000,-0.812,+40000,-0.850,+35000,-0.868
"Cabrera Bello, Rafa",150,Inf,+50000,-0.825,+40000,-0.860,+32000,-0.888,+100000,-0.650,,0.00,,0.00,+30000,-0.895,,0.00,+40000,-0.860,+30000,-0.895,+40000,-0.860,+80000,-0.720,+50000,-0.825,+25000,-0.912,+35000,-0.877
"Kieffer, Maximilian",150,Inf,+40000,-0.870,+30000,-0.902,+34000,-0.889,+60000,-0.805,,0.00,,0.00,+30000,-0.902,,0.00,+40000,-0.870,+30000,-0.902,+40000,-0.870,+55000,-0.821,+50000,-0.837,,0.00,+35000,-0.886
"Gallacher, Stephen",150,Inf,+150000,-0.587,+100000,-0.725,+60000,-0.835,Inf,-0.450,,0.00,,0.00,+50000,-0.862,,0.00,+150000,-0.587,+100000,-0.725,+100000,-0.725,Inf,-0.450,+100000,-0.725,+75000,-0.793,+50000,-0.862
"Donaldson, Jamie",150,Inf,+40000,-0.900,+40000,-0.900,+38000,-0.905,+80000,-0.800,,0.00,,0.00,+30000,-0.925,,0.00,+40000,-0.900,+30000,-0.925,+50000,-0.875,+40000,-0.900,+50000,-0.875,+40000,-0.900,+35000,-0.912
"Kinhult, Marcus",150,Inf,+100000,-0.750,+75000,-0.812,+60000,-0.850,+80000,-0.800,,0.00,,0.00,+50000,-0.875,,0.00,+75000,-0.812,+50000,-0.875,+50000,-0.875,+80000,-0.800,+75000,-0.812,+40000,-0.900,+50000,-0.875
"Winther, Jeff",150,Inf,+100000,-0.775,+75000,-0.831,+50000,-0.887,+150000,-0.662,,0.00,,0.00,+50000,-0.887,,0.00,+100000,-0.775,+75000,-0.831,+50000,-0.887,+100000,-0.775,+100000,-0.775,+60000,-0.865,+50000,-0.887
"Laporta, Francesco",150,Inf,+60000,-0.865,+50000,-0.887,+42000,-0.905,+100000,-0.775,,0.00,,0.00,+30000,-0.932,,0.00,+50000,-0.887,+40000,-0.910,+50000,-0.887,+80000,-0.820,+75000,-0.831,+40000,-0.910,+50000,-0.887
"Aphibarnrat, Kiradech",150,Inf,+50000,-0.887,+50000,-0.887,+34000,-0.923,+100000,-0.775,,0.00,,0.00,+30000,-0.932,,0.00,+75000,-0.831,+40000,-0.910,+50000,-0.887,+80000,-0.820,+75000,-0.831,+40000,-0.910,+50000,-0.887
"Bertasio, Nino",150,Inf,,0.00,+30000,-0.932,+42000,-0.905,+100000,-0.775,,0.00,,0.00,+30000,-0.932,,0.00,+75000,-0.831,+40000,-0.910,,0.00,+100000,-0.775,+75000,-0.831,+40000,-0.910,+50000,-0.887
"Migliozzi, Guido",150,Inf,+40000,-0.920,+30000,-0.940,+30000,-0.940,+40000,-0.920,,0.00,,0.00,+30000,-0.940,,0.00,+40000,-0.920,+30000,-0.940,+30000,-0.940,+42500,-0.915,+40000,-0.920,+25000,-0.950,+35000,-0.930
"Janewattananond, Jazz",150,Inf,+60000,-0.880,+50000,-0.900,+34000,-0.932,+100000,-0.800,,0.00,,0.00,+30000,-0.940,,0.00,+50000,-0.900,+40000,-0.920,+50000,-0.900,+60000,-0.880,+50000,-0.900,+40000,-0.920,+50000,-0.900
"Elvira Mijares, Ignacio",150,Inf,+75000,-0.850,+50000,-0.900,+50000,-0.900,+150000,-0.700,,0.00,,0.00,+50000,-0.900,,0.00,+75000,-0.850,+30000,-0.940,+50000,-0.900,+100000,-0.800,+75000,-0.850,,0.00,+50000,-0.900
"Warren, Marc",150,Inf,,0.00,,0.00,,0.00,+150000,-0.737,,0.00,,0.00,,0.00,,0.00,+40000,-0.930,,0.00,+30000,-0.947,+50000,-0.912,+50000,-0.912,,0.00,,0.00
"Horsey, David",150,Inf,+100000,-0.825,+40000,-0.930,+47000,-0.918,+150000,-0.737,,0.00,,0.00,+30000,-0.947,,0.00,+75000,-0.869,+50000,-0.912,+50000,-0.912,+100000,-0.825,+75000,-0.869,+40000,-0.930,+50000,-0.912
"Valimaki, Sami",150,Inf,+50000,-0.912,+40000,-0.930,+30000,-0.947,+60000,-0.895,,0.00,,0.00,+30000,-0.947,,0.00,+50000,-0.912,+30000,-0.947,+40000,-0.930,+50000,-0.912,+50000,-0.912,+30000,-0.947,+50000,-0.912
"Wu, Ashun",150,Inf,+50000,-0.925,+50000,-0.925,+38000,-0.943,+100000,-0.850,,0.00,,0.00,+30000,-0.955,,0.00,+50000,-0.925,+40000,-0.940,+50000,-0.925,+90000,-0.865,+75000,-0.887,,0.00,+50000,-0.925
"Sharma, Shubhankar",150,Inf,+75000,-0.944,+50000,-0.962,+38000,-0.971,+100000,-0.925,,0.00,,0.00,+30000,-0.977,,0.00,+75000,-0.944,+50000,-0.962,+50000,-0.962,+60000,-0.955,+75000,-0.944,+40000,-0.970,+50000,-0.962
"Brown, Steven",150,Inf,+150000,-0.887,+100000,-0.925,+95000,-0.929,Inf,-0.812,,0.00,,0.00,+50000,-0.962,,0.00,+150000,-0.887,+100000,-0.925,+100000,-0.925,+150000,-0.887,+100000,-0.925,+75000,-0.944,+50000,-0.962
"Watney, Nick",150,Inf,+150000,-0.925,+100000,-0.950,+75000,-0.962,Inf,-0.900,,0.00,,0.00,+50000,-0.975,,0.00,+100000,-0.950,+75000,-0.962,+100000,-0.950,+100000,-0.950,+100000,-0.950,+75000,-0.962,+50000,-0.975
"Antcliff, Maverick",150,Inf,+150000,-0.925,+100000,-0.950,+65000,-0.967,Inf,-0.875,,0.00,,0.00,+50000,-0.975,,0.00,+150000,-0.925,+75000,-0.962,+100000,-0.950,+150000,-0.925,+100000,-0.950,+60000,-0.970,+50000,-0.975
"Pavan, Andrea",150,Inf,+150000,-0.962,+100000,-0.975,+50000,-0.987,Inf,-0.937,,0.00,,0.00,+50000,-0.987,,0.00,+150000,-0.962,+100000,-0.975,+100000,-0.975,Inf,-0.950,+100000,-0.975,+75000,-0.981,+100000,-0.975
"Karlberg, Rikard",150,Inf,Inf,-0.950,+100000,-0.975,+100000,-0.975,Inf,-0.937,,0.00,,0.00,+100000,-0.975,,0.00,Inf,-0.950,+100000,-0.975,+100000,-0.975,Inf,-0.950,+100000,-0.975,+75000,-0.981,+100000,-0.975
"Hend, Scott",150,,+125000,-1.125,+100000,-1.100,+85000,-1.085,Inf,-1.250,,0.00,,0.00,+50000,-1.050,,0.00,+150000,-1.150,+100000,-1.100,+100000,-1.100,Inf,-1.200,+100000,-1.100,+60000,-1.060,+50000,-1.050
"Caldwell, Jonathan",150,,+150000,-1.150,+100000,-1.100,+85000,-1.085,Inf,-1.200,,0.00,,0.00,+50000,-1.050,,0.00,+150000,-1.150,+100000,-1.100,+100000,-1.100,+150000,-1.150,+100000,-1.100,+75000,-1.075,+100000,-1.100
"Bjorn, Thomas",150,,Inf,-1.200,+100000,-1.100,+75000,-1.075,Inf,-1.250,,0.00,,0.00,+50000,-1.050,,0.00,Inf,-1.200,+100000,-1.100,+100000,-1.100,Inf,-1.200,+100000,-1.100,,0.00,,0.00
"Wood, Chris",150,,+150000,-1.150,+100000,-1.100,+85000,-1.085,Inf,-1.250,,0.00,,0.00,+50000,-1.050,,0.00,+150000,-1.150,+100000,-1.100,+100000,-1.100,Inf,-1.200,+100000,-1.100,+75000,-1.075,+100000,-1.100
"Lee, Jaekyeong",150,,+150000,-1.150,+100000,-1.100,+75000,-1.075,+150000,-1.150,,0.00,,0.00,+50000,-1.050,,0.00,+150000,-1.150,+100000,-1.100,+100000,-1.100,,0.00,+100000,-1.100,+75000,-1.075,+100000,-1.100
