player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Bryson Daily,147303,QB,ARMY,2,0.0,0,2,114,100.0,1,1,35.0,3.6,0,0,0.0,0.0,0,1,100.0,2,100.0,1,0,,,,,70.5,96.1,72.7,,74.7,,,93.2,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,70.5,96.1,72.4,,,,,93.2,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,35.0,3.6,0,0,0.0,0.0,0,1,100.0,2,100.0,1,0,,,,,61.8,75.2,65.5,,74.7,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Devontae Houston,147375,HB,UCONN,1,100.0,0,2,146,,0,0,,2.9,0,0,,,0,1,,1,50.0,0,0,,,,70.7,65.1,75.2,0.0,,60.0,59.0,,75.1,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,79.3,65.9,78.0,0.0,,,77.9,,75.1,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-6.0,2.5,0,0,0.0,100.0,1,1,0.0,2,100.0,0,0,,,,73.1,65.0,68.7,72.4,,58.9,81.1,,,,,0,0,2,100.0,95.8,50.0,1,0,0,0,0,0,0.0,7,7.0,0,100.0,1,1,-6.0,2.1,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,80.1,67.6,77.9,74.6,,60.4,86.0,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,7.0
Isaiah Bowser,66123,HB,UCF,3,0.0,0,2,323,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,77.5,79.9,69.1,85.3,,71.3,62.2,,69.7,,,0,0,2,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,100.0,1,1,-5.0,0.8,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,79.3,80.0,69.9,84.9,,61.8,73.9,,69.7,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,66.7,62.4,61.0,78.1,,71.9,51.0,,,,,0,0,1,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0,0,100.0,1,1,-5.0,0.8,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,73.1,64.6,63.4,75.3,,60.4,69.1,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,4.0
OJ Arnold,158336,HB,GA SOUTHRN,2,50.0,0,2,174,100.0,2,2,28.0,2.55,0,0,0.0,50.0,1,1,50.0,2,100.0,1,1,,,,39.5,78.1,69.7,77.9,,73.4,69.0,,65.7,,,0,0,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,32,16.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,79.3,78.3,72.0,77.8,,,82.0,,65.7,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,28.0,2.55,0,0,0.0,50.0,1,1,50.0,2,100.0,1,1,,,,16.4,61.8,56.7,73.1,,73.4,33.9,,,,,0,0,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,32,16.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,76.3,65.7,63.6,72.8,,,67.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,16.0
Katin Houser,158386,QB,MICH STATE,1,-50.0,0,2,223,50.0,2,2,7.0,3.45,0,0,0.0,50.0,1,1,0.0,2,100.0,0,0,,,,,64.4,58.3,68.6,,50.0,,,63.3,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,50.0,2,2,7.0,3.45,0,0,0.0,50.0,1,1,0.0,2,100.0,0,0,,,,,64.4,58.3,68.6,,50.0,,,63.3,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.0
John Mateer,158516,QB,WASH STATE,1,0.0,0,2,341,100.0,2,2,16.5,1.95,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,,71.2,80.1,71.0,,59.7,,,74.4,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,32,16.0,100.0,1,1,4.0,1.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,71.2,83.4,70.7,,60.4,,,74.4,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,100.0,1,1,29.0,2.3,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,58.4,63.6,,58.4,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,27,27.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,22.0
Tetairoa McMillan,158735,WR,ARIZONA,2,0.0,0,2,109,100.0,1,1,10.0,6.5,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,,,75.6,72.5,73.3,86.3,,73.1,72.7,,,,,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,100.0,1,1,10.0,6.5,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,,,80.9,71.9,70.8,86.0,,73.1,71.4,,,,,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,100.0,1,1,-9.0,3.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,53.4,66.4,60.6,79.1,,60.4,61.2,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,0,100.0,1,1,-9.0,3.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,66.7,62.4,45.8,77.0,,60.4,50.0,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,-14.0
Maquel Haywood,144314,HB,NAVY,1,0.0,0,1,237,0.0,1,1,27.0,2.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,50.3,84.3,72.4,48.7,,37.9,58.6,,80.8,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,45.9,84.4,75.2,45.9,,,58.9,,80.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,27.0,2.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,73.1,64.6,55.2,75.2,,37.9,60.5,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,62.1,69.3,,,65.3,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Nasjzae Bryant,111818,HB,HAWAII,1,0.0,0,1,180,0.0,1,1,3.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,70.7,82.5,76.6,79.7,,54.0,65.4,,76.9,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,82.5,77.6,79.3,,,67.5,,76.9,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,3.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,57.3,72.0,,54.0,55.9,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,61.5,68.2,,,62.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Ron Cook Jr.,97070,HB,BUFFALO,1,100.0,0,1,126,100.0,1,1,7.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,53.7,89.9,72.1,83.8,,77.2,58.1,,73.6,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,58.6,89.9,74.4,83.5,,,70.8,,73.6,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,3.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,66.7,62.4,62.1,76.0,,77.2,60.1,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,74.9,65.0,77.2,72.5,,,91.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,14.0
Jadon Haselwood,97791,WR,ARKANSAS,1,0.0,0,1,111,,0,0,,4.8,0,0,,,0,1,,1,100.0,0,0,,,,57.5,40.4,63.7,60.3,,60.0,67.0,,49.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,4.8,0,0,,,0,1,,1,100.0,0,0,,,,59.5,35.9,59.5,57.3,,60.0,62.5,,49.0,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,67.7,70.9,75.4,79.8,,,75.3,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,72.8,69.9,71.4,77.5,,,72.2,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Chance Black,144069,HB,VA TECH,1,0.0,0,1,337,0.0,1,1,25.0,4.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,24.5,80.9,63.6,78.3,,58.4,35.3,,67.5,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,81.0,68.5,78.0,,,62.1,,67.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,25.0,4.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,24.5,62.4,45.2,70.7,,58.4,29.5,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,66.9,66.7,,,69.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Deacon Hill,145170,QB,WISCONSIN,1,0.0,0,1,349,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,58.8,66.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,0,,,,,60.3,58.8,66.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Isaiah Esdale,88318,WR,RICE,1,0.0,0,1,275,,0,0,,5.5,0,0,,,0,1,,1,100.0,0,0,,,,79.5,71.5,63.9,86.2,,,64.8,,57.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,5.5,0,0,,,0,1,,1,100.0,0,0,,,,75.2,70.5,60.3,85.6,,,62.2,,57.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,79.3,67.1,64.1,79.3,,,64.9,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,46.1,74.1,,,53.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Austin McCready,145261,P,LA TECH,1,0.0,0,1,208,0.0,1,1,21.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,60.4,70.3,,60.5,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,21.0,2.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,60.4,70.3,,60.5,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Aron Cruickshank,84516,WR,RUTGERS,1,-100.0,0,1,278,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,60.0,59.7,87.7,40.1,65.0,51.7,,,64.1,,68.1,60.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-8.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,60.0,59.7,89.8,44.8,68.5,50.8,,60.6,67.9,,68.1,60.0,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,58.9,67.1,64.3,77.0,,,63.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-8.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,69.9,69.3,76.4,76.5,,60.6,74.8,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-6.0
Tauskie Dove,84318,WR,MISSOURI,1,0.0,0,1,229,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,,,,69.9,69.3,57.3,35.2,,60.0,57.7,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,0,,,,67.5,68.8,53.5,33.6,,60.0,52.9,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,59.6,79.6,,,59.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,47.7,78.4,,,46.5,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tyrell Robinson,121607,HB,ARMY,1,100.0,0,1,114,100.0,1,1,5.0,2.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,77.5,80.8,72.8,84.4,,57.7,83.0,,78.2,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,76.3,80.8,72.8,84.2,,,75.6,,78.2,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,5.0,2.9,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,70.7,63.7,64.0,73.2,,57.7,82.4,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,60.8,67.8,,,60.5,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.0
Bryce Baringer,60274,P,MICH STATE,1,0.0,0,1,223,0.0,1,1,19.0,4.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,57.5,69.3,,57.7,,,60.0,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,19.0,4.2,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,57.5,69.3,,57.7,,,60.0,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Samson Evans,84228,HB,E MICHIGAN,1,100.0,0,1,160,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,66.1,90.6,82.0,87.9,,71.5,52.6,,83.0,,,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,53.7,90.6,81.6,87.4,,,50.0,,83.0,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,66.7,62.4,63.7,78.0,,71.5,59.3,,,,,0,0,1,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,31.6,62.9,60.1,74.3,,,50.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.0
Bailey Rice,145570,P,CHARLOTTE,1,-100.0,0,1,136,100.0,1,1,7.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,61.7,70.3,,62.2,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0,100.0,1,1,7.0,2.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,61.7,70.3,,62.2,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-21.0
Shemar Thornton,84180,WR,N ILLINOIS,3,100.0,0,1,254,100.0,1,1,10.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,87.4,71.0,74.2,0.0,,91.3,72.4,,,,,0,0,3,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,85.9,70.2,71.1,0.0,,,71.6,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,10.0,3.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,77.5,66.8,75.4,77.7,,91.3,67.6,,,,,0,0,3,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,68.7,71.8,,,63.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.0
Brenden Brady,83795,HB,UTSA,1,-100.0,0,1,331,100.0,1,1,37.0,3.4,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,80.9,79.4,68.7,86.1,,58.0,52.5,,75.1,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,35,35.0,100.0,1,1,37.0,3.4,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,85.9,79.7,71.2,85.8,,58.0,64.1,,75.1,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,35,35.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,58.1,77.9,,,50.2,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,80.9,67.9,69.5,76.2,,,76.1,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-35.0
Jordan Byrd,83748,HB,S DIEGO ST,1,0.0,0,1,284,0.0,1,1,22.0,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,73.1,34.5,69.3,17.2,,50.4,56.2,,72.9,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,76.3,34.9,71.3,14.6,,,64.4,,72.9,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,22.0,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,24.5,62.4,50.3,74.6,,50.4,39.4,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,39.5,64.1,57.3,71.9,,,53.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Zach Westmoreland,145752,WR,E MICHIGAN,1,0.0,0,1,160,,0,0,,4.8,0,0,,,0,0,,1,100.0,0,0,,,,31.6,63.7,60.7,76.9,,,62.1,,57.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,4.8,0,0,,,0,0,,1,100.0,0,0,,,,31.6,63.7,60.6,76.9,,,61.9,,57.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,56.8,70.2,,,57.7,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,56.3,70.2,,,57.4,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Dakereon Joyner,83554,WR,S CAROLINA,1,100.0,0,1,289,100.0,1,1,10.0,6.3,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,70.7,70.1,65.0,0.0,,73.1,60.5,,65.9,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,68,68.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,70.3,57.5,0.0,,,58.1,,65.9,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,10.0,6.3,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1,,,,,60.3,66.6,68.0,,73.1,56.8,,,,,0,0,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,68,68.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,47.0,73.5,,,53.8,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,68.0
Josh Smith,145784,P,KENT STATE,2,-100.0,0,1,201,100.0,1,1,6.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,70.4,72.6,,71.5,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,100.0,1,1,6.0,2.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,61.8,70.0,72.2,,70.9,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,59.8,63.6,,59.8,,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,-14.0
