player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Jordyn Brooks,50851,LB,SEA,2,0,0,29,,,,,,,60.1,,,65.8,0,0,0,0,0,2,0,0,0
DeMarquis Gates,50881,LB,CHI,1,0,0,6,,,,,,,38.6,,,24.1,0,1,0,0,5,6,4,4,1
Malik Jefferson,50884,LB,DAL,3,0,0,9,59.8,,,,,,66.5,,,71.3,0,0,0,8,15,13,12,13,1
Roquan Smith,50892,LB,BLT,2,0,0,3,60.0,,,,,,60.0,,,61.4,0,0,0,1,0,0,0,0,0
Andre Smith,50897,LB,ATL,3,0,0,2,60.0,,,,,,52.9,,,70.0,2,0,0,4,15,16,7,8,1
Tremaine Edmunds,50905,LB,CHI,4,0,0,6,,,,,,,60.0,,,63.4,0,0,0,0,0,0,0,5,0
Robert Spillane,50918,LB,LV,7,0,0,23,,,,,,,59.4,,,70.0,0,0,0,0,0,29,0,2,0
Leighton Vander Esch,50950,LB,DAL,5,0,0,9,59.9,,,,,,61.2,,,64.8,0,0,0,17,0,0,0,2,0
Ja'Whaun Bentley,50966,LB,NE,3,0,0,19,,,,,,,59.0,,,64.0,0,0,0,0,0,1,3,0,0
Frankie Luvu,51028,LB,CAR,4,0,0,5,60.0,,,,,,62.8,,,67.7,0,0,0,4,0,0,1,5,0
Tyrel Dodson,51045,LB,BUF,8,0,0,4,60.0,,,,,,70.6,,,75.5,0,0,0,23,36,25,20,21,2
Shaquille Quarterman,51048,LB,JAX,8,0,0,15,,,,,,,68.6,,,71.3,0,0,0,0,44,31,32,13,1
Jahlani Tavai,51055,LB,NE,8,0,0,19,59.5,,,,,,61.4,,,76.0,1,0,0,41,31,47,40,13,1
Julian Love,51081,S,SEA,6,1,0,29,60.0,,,,,,54.3,,,70.4,1,0,0,1,17,1,15,0,1
Ben Niemann,51099,LB,DEN,1,0,0,10,,,,,,,61.5,,,65.8,0,0,0,0,6,5,4,2,0
Taylor Rapp,51172,S,BUF,8,1,0,4,60.0,,,,,,53.8,,,73.7,0,0,0,3,37,29,19,16,1
P.J. Locke,51189,S,DEN,4,0,0,10,,,,,,,70.9,,,67.4,0,0,0,0,14,16,7,9,0
Andre Chachere,51194,S,ARZ,8,0,0,1,60.0,,,,,,56.8,,,72.4,0,0,0,22,34,7,1,11,0
Minkah Fitzpatrick,51206,S,PIT,7,0,0,25,59.5,,,,,,59.7,60.0,,64.1,0,0,0,26,0,1,0,1,0
Fred Warner,51222,LB,SF,8,0,0,28,60.0,,,,,,62.2,,,67.8,0,0,0,30,0,0,0,4,0
Tracy Walker III,51266,S,DET,8,0,0,11,59.9,,,,,,59.5,,,70.5,0,0,0,2,38,4,0,9,0
Drue Tranquill,51276,LB,KC,8,0,0,16,60.0,,,,,,58.3,,,71.2,0,0,0,13,0,9,9,24,0
Mike Edwards,51282,S,KC,8,0,0,16,59.7,,,,,,63.9,,,65.8,0,0,0,5,42,3,23,0,0
Kristian Welch,51283,LB,GB,4,0,0,12,,,,,,,65.1,,,70.5,0,0,0,0,12,22,17,7,0
Terrell Edmunds,51334,S,TEN,8,0,0,31,59.9,,,,,,70.1,,,71.0,0,0,0,17,31,14,18,14,3
Will Harris,51336,CB,DET,7,0,0,11,60.3,,,,,,40.0,,,80.6,0,2,0,20,29,22,21,21,0
Micah Abernathy,51344,S,ATL,3,0,0,2,,,,,,,65.2,,,29.9,0,1,0,0,14,14,12,17,3
Derwin James Jr.,51368,S,LAC,1,0,0,27,,,,,,,60.0,,,64.9,0,0,0,0,0,0,0,2,0
Amani Hooker,51378,S,TEN,6,0,0,31,60.0,,,,,,79.5,,,68.7,0,0,0,26,2,1,18,5,2
Marcus Epps,51391,S,LV,3,0,0,23,60.0,,,,,,60.2,,,62.5,0,0,0,11,0,0,0,0,0
Roderic Teamer,51405,S,LV,6,0,0,23,60.2,,,,,,67.0,,,79.2,0,0,0,22,20,27,16,20,1
Jaylinn Hawkins,51423,S,LAC,7,0,0,27,59.6,,,,,,57.9,,,71.5,1,0,0,24,26,25,27,27,1
J.T. Gray,51495,S,NO,5,1,0,20,59.7,,,,,,88.5,,,79.2,1,0,0,13,25,22,23,23,3
Dre Greenlaw,51503,LB,SF,4,0,0,28,,,,,,,61.1,,,65.4,0,0,0,0,0,0,0,4,0
Kenny Moore II,51596,CB,IND,8,0,0,14,60.2,,,,,,72.2,,,73.5,0,0,0,46,0,0,0,20,0
Nicholas Morrow,51674,LB,PHI,7,1,0,24,60.0,,,,,,64.1,,,70.8,0,0,0,16,13,30,15,1,1
Brady Christensen,51985,G,CAR,1,0,0,5,,,60.0,,,,60.0,,,62.4,0,0,2,0,0,0,0,0,0
Khyiris Tonga,52000,DI,MIN,5,0,0,18,57.9,,,,,,59.0,,,72.3,0,0,0,22,0,0,0,2,0
Ryan Stonehouse,52045,P,TEN,7,0,0,31,,,61.1,,,,63.0,,69.0,69.9,0,0,28,0,0,0,31,0,1
Claudin Cherelus,52094,LB,CAR,6,0,0,5,59.2,,,,,,73.5,,,72.6,0,0,0,2,23,35,26,18,0
Isaiah Hodgins,52130,WR,NYG,1,0,0,21,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Austin Trammell,52195,WR,LA,7,0,0,26,,,,52.5,,,61.6,55.3,,66.9,0,0,0,0,3,38,0,15,0
Colby Parkinson,52266,TE,SEA,7,0,0,29,,,62.9,59.9,,,72.2,,,67.5,0,0,34,0,0,33,4,0,0
Drew Dalman,52270,C,ATL,1,0,0,2,,,60.0,,,,60.0,,,64.6,0,0,2,0,0,0,0,0,0
Foster Sarell,52272,T,LAC,7,0,0,27,,,62.9,,,,61.5,,,61.7,0,0,31,0,0,0,0,0,0
Paulson Adebo,52280,CB,NO,3,0,0,20,,,,,,,60.0,,,70.9,0,0,0,0,0,0,0,4,0
Tucker Fisk,52286,TE,ATL,1,0,0,2,,,,,,,61.2,,,67.1,0,0,0,0,0,4,0,3,0
Walker Little,52287,T,JAX,5,0,0,15,,,60.8,,,,61.2,,,65.1,0,0,22,0,0,0,0,0,0
Jackson Carman,52575,T,CIN,1,0,0,7,,,60.0,,,,60.0,,,61.8,0,0,1,0,0,0,0,0,0
Ivan Pace Jr.,53587,LB,MIN,8,0,0,18,60.0,,,,,,63.0,,,72.3,1,1,0,35,36,34,2,13,1
Carrington Valentine,53750,CB,GB,7,0,0,12,59.6,,,,,,64.6,,,79.0,2,0,0,3,20,8,8,18,1
Josh Whyle,54037,TE,TEN,6,0,0,31,,,,,,,64.1,,,69.1,0,0,0,0,0,24,13,2,1
Benton Whitley,54444,ED,MIN,1,0,0,18,,,,,,,64.3,,,64.9,0,0,0,0,4,1,0,1,0
Brock Hoffman,54535,C,DAL,7,0,0,9,,,65.0,,,,62.3,,,62.7,0,0,36,0,0,0,0,0,0
Malcolm Koonce,55015,ED,LV,8,0,0,23,58.9,,,,,,54.9,,,75.7,1,0,0,27,30,41,27,25,1
Charlie Jones,55038,WR,CIN,3,0,0,7,,,,60.0,,,60.5,82.2,,63.6,0,0,0,0,0,2,0,15,0
Darrick Forrest,55087,S,WAS,1,0,0,32,60.0,,,,,,60.2,,,62.3,0,0,0,6,0,0,0,0,0
Ryan Van Demark,55113,T,BUF,5,0,0,4,,,62.1,,,,61.6,,,66.6,0,0,19,0,0,0,0,0,0
Boye Mafe,55220,ED,SEA,6,0,0,29,59.5,,,,,,59.8,,,63.6,0,0,0,25,0,0,0,0,0
Mohamed Ibrahim,55226,HB,DET,1,0,0,11,,,,61.2,,,58.3,,,65.4,0,0,0,0,0,6,0,0,0
John Michael Schmitz Jr.,55238,C,NYG,3,0,0,21,,,60.0,,,,60.7,,,64.2,0,0,9,0,0,0,0,0,0
Mark Robinson,55265,LB,PIT,7,0,1,25,,,,,,,71.0,,,76.7,1,1,0,0,30,35,41,27,2
Tycen Anderson,55351,S,CIN,7,2,0,7,,,,,,,88.7,,,51.3,2,2,0,0,31,33,35,24,6
Alex Ward,55396,LS,LA,8,1,0,26,,,82.5,,,74.7,69.8,,,66.1,1,0,38,0,0,0,29,0,0
Gabe Davis,55410,WR,BUF,1,0,0,4,,,,,,,60.0,,,62.2,0,0,0,0,1,0,0,0,0
Ja'Sir Taylor,55426,CB,LAC,7,0,0,27,,,,,,,68.6,,,76.1,0,0,0,0,31,17,14,14,0
Elijah Hicks,55584,S,CHI,8,1,0,6,59.6,,,,,,72.5,,,67.7,0,0,0,41,29,11,7,10,1
Josh Blackwell,55589,CB,CHI,2,0,0,6,59.8,,,,,,42.2,,,74.7,0,0,0,10,5,10,9,5,1
Marco Wilson,55592,CB,ARZ,5,0,0,1,59.6,,,,,,61.8,,,73.9,0,0,0,17,0,0,0,2,0
CJ Henderson,55593,CB,CAR,6,0,0,5,59.4,,,,,,61.1,,,75.5,0,0,0,24,3,0,0,11,0
Lonnie Johnson Jr.,55615,S,NO,6,0,0,20,59.6,,,,,,82.3,,,78.2,3,1,0,22,28,28,25,22,2
Amik Robertson,55619,CB,LV,8,0,0,23,59.5,,,,,,68.8,,,75.9,0,0,0,22,2,0,0,11,0
Russ Yeast,55629,S,LA,6,0,0,26,59.6,,,,,,60.9,,,64.8,0,0,0,26,1,0,0,2,0
DeeJay Dallas,55632,HB,SEA,7,1,0,29,,,,63.8,,,51.3,60.0,,66.9,2,0,0,0,32,33,21,26,0
Josiah Scott,55634,CB,PHI,2,1,0,24,,,,,,,63.2,,,66.5,0,0,0,0,13,10,0,0,0
Shaun Wade,55673,CB,NE,4,0,0,19,,,,,,,53.3,,,71.5,0,0,0,0,0,0,0,7,0
Tre Brown,55677,CB,SEA,3,0,0,29,,,,,,,58.8,,,66.5,1,0,0,0,5,0,2,0,0
Deommodore Lenoir,55686,CB,SF,8,0,0,28,59.0,,,,,,63.9,,,75.6,0,0,0,27,3,0,0,5,0
Tariq Castro-Fields,55689,CB,WAS,3,0,1,32,59.2,,,,,,50.2,,,41.7,0,2,0,11,6,0,16,12,1
Marcus Jones,55717,CB,NE,1,0,0,19,,,,,,,60.3,41.5,,63.3,0,0,0,0,4,0,0,5,0
Darious Williams,55724,CB,JAX,8,0,0,15,60.2,,,,,,58.5,,,77.4,0,0,0,27,0,0,0,15,0
Ja'Marcus Ingram,55738,S,BUF,2,0,1,4,,,,,,,29.0,,,22.8,0,2,0,0,6,9,2,8,0
Xavier McKinney,55775,S,NYG,8,0,0,21,59.6,,,,,,63.3,,,67.5,0,0,0,37,0,0,0,14,0
Montaric Brown,55797,CB,JAX,6,0,0,15,59.9,,,,,,50.0,,,26.0,0,1,0,4,1,0,0,12,0
Eric Stokes,55912,CB,GB,1,0,0,12,,,,,,,53.8,,,69.8,0,0,0,0,0,0,3,1,0
Ameer Speed,55918,CB,IND,5,0,0,14,,,,,,,59.4,,,77.4,0,0,0,0,16,31,1,25,1
Grant Stuard,55933,LB,IND,8,1,0,14,60.0,,,,,,64.0,,,73.4,1,1,0,4,46,50,35,23,3
Bryan Cook,55940,S,KC,8,0,0,16,59.6,,,,,,71.1,,,73.4,0,0,0,18,0,5,0,33,0
Nate Hobbs,55948,CB,LV,3,0,0,23,59.1,,,,,,49.5,,,69.8,1,0,0,14,10,0,0,0,0
Tony Adams,55953,S,NYJ,3,0,0,22,60.1,,,,,,62.1,,,66.7,0,0,0,5,8,0,0,3,0
Raheem Layne,55960,S,LAC,5,0,0,27,,,,,,,68.1,,,73.5,0,0,0,0,24,23,10,17,0
Geno Stone,55967,S,BLT,8,0,0,3,59.8,,,,,,38.2,,,71.9,0,1,0,21,10,30,35,20,0
Gervarrius Owens,55987,S,NYG,1,0,0,21,,,,,,,56.2,,,69.7,0,0,0,0,3,2,0,7,0
Markquese Bell,56033,LB,DAL,7,0,0,9,59.7,,,,,,68.0,,,71.9,0,0,0,19,23,18,12,20,0
Mike Brown,56054,S,TEN,3,0,0,31,59.5,,,,,,60.0,,,70.7,0,0,0,12,13,15,13,10,0
Ambry Thomas,56058,CB,SF,7,0,0,28,59.7,,,,,,58.0,,,48.3,1,1,0,6,25,15,12,18,1
Reed Blankenship,56065,S,PHI,6,0,0,24,58.7,,,,,,69.8,,,65.9,0,0,0,18,5,2,14,2,2
Nephi Sewell,56107,LB,NO,8,0,0,20,,,,,,,79.2,,,76.6,0,0,0,0,42,38,40,37,2
Damarri Mathis,56143,CB,DEN,5,0,0,10,59.8,,,,,,54.2,,,73.1,1,0,0,3,11,0,3,10,0
Jason Pinnock,56144,S,NYG,8,0,0,21,59.9,,,,,,65.1,,,72.4,0,0,0,37,0,7,0,33,0
Tre Avery,56146,CB,TEN,6,0,0,31,60.3,,,,,,38.2,,,79.6,0,2,0,22,26,0,0,24,0
DaRon Bland,56158,CB,DAL,4,0,0,9,60.0,,,,,,42.1,,,24.9,0,1,0,2,22,0,0,5,0
Marte Mapu,56159,S,NE,8,0,0,19,,,,,,,54.9,,,73.7,1,0,0,0,17,44,27,19,0
Keisean Nixon,56167,CB,GB,7,0,0,12,59.2,,,55.9,,,56.1,84.8,,70.9,0,0,0,24,30,38,2,8,1
Ifeatu Melifonwu,56203,S,DET,8,2,0,11,59.6,,,,,,58.3,,,29.4,0,1,0,20,33,22,3,21,0
Christian Braswell,56207,CB,JAX,3,0,0,15,,,,,,,68.8,,,71.8,0,0,0,0,0,0,0,9,0
Quentin Lake,56245,S,LA,8,0,0,26,59.7,,,,,,56.0,,,74.4,1,0,0,11,32,42,0,26,1
Darnay Holmes,56247,CB,NYG,7,0,0,21,60.0,,,60.0,,,65.8,,,82.7,3,1,0,3,18,4,40,20,3
Jaylon Johnson,56259,CB,CHI,3,0,0,6,,,,,,,60.0,,,69.1,0,0,0,0,0,0,0,3,0
Elijah Molden,56290,S,TEN,5,0,0,31,60.3,,,,,,55.7,,,64.3,0,0,0,8,17,1,0,0,1
A.J. Thomas,56309,S,CHI,1,0,0,6,,,,,,,62.9,,,62.4,0,0,0,0,7,3,0,0,0
Chris Rumph II,56345,ED,LAC,5,0,0,27,,,,,,,58.8,,,72.2,1,0,0,0,25,17,16,19,0
Victor Dimukeje,56347,ED,ARZ,8,0,0,1,,,,,,,73.7,,,77.3,1,0,0,0,37,46,29,26,1
Zach Carter,56349,DI,CIN,6,0,0,7,58.3,,,,,,59.3,,,68.3,0,0,0,24,0,0,0,3,0
A.J. Epenesa,56369,ED,BUF,3,0,0,4,58.4,,,,,,59.1,,,71.3,0,0,0,10,0,0,0,0,0
Andre Jones Jr.,56395,ED,WAS,7,0,0,32,58.9,,,,,,62.6,,,78.6,0,0,0,35,29,41,18,26,0
Yetur Gross-Matos,56444,ED,CAR,6,0,0,5,58.7,,,,,,59.5,,,68.1,0,0,0,28,0,19,0,0,0
Patrick Johnson,56460,ED,PHI,6,0,0,24,59.5,,,,,,48.8,,,73.4,2,1,0,14,33,26,17,23,0
Cam Sample,56462,ED,CIN,7,0,0,7,59.9,,,,,,66.7,,,70.3,0,0,0,28,0,29,0,0,0
Matt Henningsen,56484,DI,DEN,8,0,0,10,57.7,,61.3,,,,63.1,,,74.7,0,0,31,43,0,0,0,16,0
LaBryan Ray,56501,DI,CAR,1,0,0,5,59.6,,,,,,60.0,,,67.2,0,0,0,1,0,0,0,0,0
Isaiah Buggs,56503,DI,DET,1,0,0,11,59.8,,,,,,60.0,,,63.1,0,0,0,1,0,0,0,0,0
D.J. Davidson,56523,DI,NYG,6,0,0,21,58.0,,63.6,,,,59.8,,,70.2,0,0,20,22,0,0,0,0,0
T.J. Slaton,56597,DI,GB,7,0,0,12,57.8,,63.0,,,,60.1,,,74.7,0,0,24,35,0,0,0,4,0
Payton Turner,56624,ED,NO,1,0,0,20,59.6,,,,,,60.6,,,65.5,0,0,0,2,0,0,0,1,0
Kendrick Green,56642,G,HST,4,0,0,13,,,63.5,,,,61.8,,,62.3,0,0,21,0,0,0,0,0,0
Mike Greene,56664,DI,TB,7,0,0,30,58.3,,,,,,58.7,,,69.0,0,0,0,27,0,0,0,0,0
Milton Williams,56682,DI,PHI,8,0,0,24,58.4,,,,,,60.5,,,72.4,0,0,0,25,0,0,0,5,0
DJ Johnson,56704,ED,CAR,4,0,0,5,59.8,,,,,,58.0,,,26.8,0,1,0,1,13,21,0,9,2
Kwity Paye,56713,ED,IND,6,0,0,14,,,,,,,67.0,,,71.3,0,0,0,0,0,0,0,12,0
Luiji Vilain,56715,ED,CAR,1,0,0,5,59.9,,,,,,61.5,,,63.8,0,0,0,4,6,4,0,0,0
Jordan Elliott,56734,DI,CLV,7,0,0,8,58.5,,62.4,,,,51.5,,,28.0,0,1,19,26,0,0,0,13,0
Jordon Riley,56759,DI,NYG,2,0,0,21,58.3,,,,,,58.6,,,67.6,0,0,0,11,0,0,0,0,0
Kurt Hinish,56787,DI,HST,7,0,0,13,58.4,,61.1,,,,54.2,,,30.9,0,1,27,27,0,0,0,5,0
Javon Kinlaw,56834,DI,SF,8,0,0,28,57.9,,,,,,58.4,,,70.4,0,0,0,30,0,0,0,1,0
Kingsley Jonathan,56856,ED,BUF,6,0,0,4,59.3,,,,,,73.7,,,74.1,0,0,0,4,14,23,17,23,0
Arnold Ebiketie,56862,ED,ATL,5,0,0,2,60.0,,,,,,65.0,,,69.4,0,0,0,2,11,2,0,8,0
Ta'Quon Graham,56868,DI,ATL,6,0,0,2,58.3,,,,,,59.0,,,71.6,0,0,0,20,0,0,0,0,0
Micheal Clemons,56872,ED,NYJ,6,0,0,22,58.2,,,,,,54.8,,,29.5,0,1,0,27,20,0,0,28,0
Jaelan Phillips,56902,ED,MIA,3,0,0,17,59.9,,,,,,62.1,,,66.8,0,0,0,8,0,0,0,3,0
Jay Tufele,56913,DI,CIN,1,0,0,7,59.2,,,,,,59.4,,,64.7,0,0,0,4,0,0,0,0,0
Dayo Odeyingbo,56923,ED,IND,8,0,0,14,74.0,,,,,,83.4,,,71.7,0,0,0,44,0,0,0,12,0
DeAngelo Malone,56941,ED,ATL,8,0,0,2,60.0,,,,,,69.1,,,76.7,0,0,0,31,35,39,15,40,2
Cory Durden,56976,DI,LA,3,0,0,26,58.4,,,,,,58.7,,,67.2,0,0,0,14,0,0,0,0,0
Larrell Murchison,57004,DI,LA,3,0,0,26,58.5,,60.0,,,,59.3,,,66.6,0,0,11,12,0,0,0,0,0
Marlon Tuipulotu,57035,DI,PHI,5,0,0,24,59.0,,60.0,,,,61.2,,,67.8,0,0,5,4,0,0,0,3,0
Brandon Pili,57036,DI,MIA,4,0,0,17,58.1,,,,,,58.2,,,68.1,0,0,0,21,0,0,0,0,0
Alijah Vera-Tucker,57107,T,NYJ,5,0,0,22,,,62.2,,,,61.5,,,64.0,0,0,13,0,0,0,0,0,0
Najee Harris,57121,HB,PIT,1,0,0,25,,,,,,,60.0,,,61.2,0,0,0,0,0,1,0,0,0
Gary Brightwell,57133,HB,NYG,7,0,1,21,,,,,,,33.7,,,25.9,3,2,0,0,23,32,28,17,1
AJ Dillon,57165,HB,GB,3,0,0,12,,,,,,,68.3,,,66.4,0,0,0,0,0,12,0,0,0
Deon Jackson,57189,HB,NYG,2,0,0,21,,,,,,,60.4,,,66.5,0,0,0,0,0,8,0,0,0
Malik Davis,57196,HB,DAL,1,0,0,9,,,,,,,63.1,,,65.4,0,0,0,0,3,4,5,3,0
Ronnie Rivers,57208,HB,LA,6,0,0,26,,,,63.0,,,57.6,,,72.7,0,0,0,0,27,29,16,16,0
Jordan Mims,57209,HB,NO,1,0,0,20,,,,,,,60.1,,,63.1,0,0,0,0,4,0,0,0,0
Anthony McFarland Jr.,57289,HB,PIT,1,0,0,25,,,,68.7,,,60.0,,,61.4,0,0,0,0,0,7,0,0,0
Connor Heyward,57301,TE,PIT,7,0,0,25,,,,,,,70.9,,,76.9,0,1,0,0,22,27,41,27,0
Troy Andersen,57317,LB,ATL,2,0,0,2,,,,,,,62.9,,,69.4,0,0,0,0,0,0,13,0,0
Michael Carter,57337,HB,NYJ,3,0,0,22,,,,,,,60.5,,,64.4,0,0,0,0,0,11,0,0,0
Trey Sermon,57372,HB,IND,2,0,0,14,,,,,,,56.4,,,64.3,0,0,0,0,0,15,0,0,0
Chuba Hubbard,57373,HB,CAR,5,0,0,5,,,,,,,50.0,,,67.3,1,0,0,0,4,13,15,2,0
Raheem Blackshear,57385,HB,CAR,3,0,0,5,,,,73.6,,,71.5,,,67.2,0,0,0,0,0,12,0,12,0
Elijah Dotson,57394,HB,LAC,3,0,0,27,,,,,,,61.6,,,67.3,0,0,0,0,0,14,0,5,0
Salvon Ahmed,57472,HB,MIA,6,0,0,17,,,,,,,60.8,,,71.6,0,0,0,0,16,21,2,10,0
Owen Wright,57486,HB,BLT,1,0,0,3,,,,,,,64.2,,,66.5,0,0,0,0,6,0,0,2,0
Lucas Havrisik,57498,K,LA,1,0,0,26,,65.3,,,60.0,,60.0,,,60.9,0,0,2,0,1,0,0,0,0
Blake Grupe,57502,K,NO,8,0,0,20,,55.2,,,87.5,,60.7,,,62.8,0,0,37,0,42,0,0,0,0
Anders Carlson,57509,K,GB,7,0,0,12,,61.2,,,79.1,,41.0,,,26.1,0,1,24,0,30,0,0,0,0
Riley Patterson,57556,K,DET,8,0,0,11,,66.6,,,60.0,,60.3,,,62.0,0,0,37,0,6,0,0,0,0
Daniel Whelan,57639,P,GB,7,0,0,12,,,60.8,,,,62.2,,70.3,69.5,0,0,24,0,0,0,30,0,0
Matt Gay,57643,K,IND,8,0,0,14,,88.3,,,68.3,,60.7,,,62.9,0,0,39,0,45,0,0,0,1
Jordan Stout,57649,P,BLT,8,0,0,3,,,61.6,,60.0,,62.7,,73.2,71.1,1,0,38,0,1,0,36,0,1
Jack Gibbens,57662,LB,TEN,7,1,0,31,59.7,,,,,,66.5,,,71.6,0,0,0,12,7,37,31,10,2
D'Marco Jackson,57691,LB,NO,8,3,0,20,59.5,,,61.2,,,73.1,,,76.3,0,0,0,30,42,39,40,37,2
Tony Fields II,57698,LB,CLV,7,0,1,8,60.0,,,,,,45.4,,,27.7,1,2,0,1,37,28,35,33,0
Jon Rhattigan,57718,LB,SEA,7,0,0,29,,,,,,,63.7,,,75.6,2,0,0,0,38,31,25,26,3
Chandler Wooten,57726,LB,CAR,7,0,0,5,60.0,,,,,,58.1,,,29.8,0,2,0,27,30,40,31,24,2
K.J. Britt,57727,LB,TB,7,0,1,30,60.0,,,,,,62.6,,,30.0,0,1,0,27,31,31,34,20,6
Jalen Pitre,57737,S,HST,1,0,0,13,59.7,,,,,,60.7,,,66.6,0,0,0,4,0,0,0,3,0
Terrel Bernard,57739,LB,BUF,7,0,0,4,60.0,,,,,,62.0,,,69.2,0,0,0,19,0,1,0,2,0
Isaiah McDuffie,57754,LB,GB,7,0,0,12,60.0,,,,,,69.0,,,72.8,0,0,0,20,30,21,30,14,3
Baylon Spector,57782,LB,BUF,2,0,0,4,,,,,,,58.5,,,67.5,0,0,0,0,8,11,4,5,0
Nate Landman,57788,LB,ATL,8,0,0,2,58.5,,,,,,53.3,,,67.3,1,0,0,31,8,8,33,0,0
Matthew Jackson,57797,S,TEN,7,1,0,31,,,,,,,54.0,,,77.3,3,0,0,0,34,21,26,21,2
James Houston,57810,ED,DET,2,0,0,11,59.0,,,,,,31.6,,,67.4,0,0,0,6,4,5,0,0,0
Monty Rice,57839,LB,TEN,7,0,0,31,60.0,,,,,,49.9,,,74.9,1,2,0,1,34,36,26,22,4
Del'Shawn Phillips,57868,LB,BLT,8,2,0,3,60.0,,,,,,80.6,,,74.9,0,0,0,22,44,34,36,42,1
Jake Hummel,57879,LB,LA,8,1,0,26,60.0,,,,,,74.4,,,79.2,0,0,0,37,43,42,29,25,3
Jamin Davis,57905,LB,WAS,5,0,0,32,,,,,,,58.7,,,67.7,0,0,0,0,0,34,0,0,0
Josh Paschal,57908,ED,DET,1,0,0,11,59.5,,,,,,59.8,,,62.8,0,0,0,1,0,0,0,0,0
Patrick Queen,57941,LB,BLT,2,0,0,3,59.5,,,,,,59.9,,,63.6,0,0,0,1,0,0,0,0,0
K'Lavon Chaisson,57945,ED,JAX,8,0,0,15,,,,,,,47.5,,,71.4,1,0,0,0,8,15,32,7,0
J.J. Russell,57958,LB,TB,3,1,0,30,60.0,,,,,,50.7,,,70.6,1,1,0,11,15,13,13,8,0
Willie Gay,57987,LB,KC,3,0,0,16,,,,,,,64.1,,,68.8,0,0,0,0,0,0,0,6,0
Jeremiah Owusu-Koramoah,58089,LB,CLV,7,1,0,8,60.0,,,,,,64.5,,,74.8,1,0,0,2,38,0,0,33,1
Pete Werner,58093,LB,NO,3,0,0,20,,,,,,,61.4,,,66.0,0,0,0,0,0,1,0,3,0
Kenneth Murray Jr.,58099,LB,LAC,3,0,0,27,,,,,,,61.6,,,65.7,0,0,0,0,0,0,0,5,0
Derrick Barnes,58120,LB,DET,6,0,0,11,,,,,,,76.5,,,73.5,0,0,0,0,14,0,0,22,1
Devin Lloyd,58238,LB,JAX,6,0,0,15,59.9,,,,,,62.9,,,68.1,0,0,0,26,0,0,0,7,0
Joe Tryon-Shoyinka,58272,ED,TB,3,0,0,30,,,,,,,62.6,,,68.3,0,0,0,0,0,0,0,4,0
Chris Stoll,58391,LS,SEA,7,1,0,29,,,81.2,,,72.9,77.6,,,65.8,0,0,34,0,0,0,25,0,0
Cal Adomitis,58393,LS,CIN,7,1,0,7,,,72.1,,,47.9,79.1,,,66.7,0,0,28,0,0,0,35,0,2
Jedrick Wills Jr.,58467,T,CLV,7,0,0,8,,,63.6,,,,62.3,,,68.6,0,0,30,0,0,0,0,0,0
Xavier Newman,58525,G,NYJ,4,0,0,22,,,62.4,,,,61.7,,,65.3,0,0,13,0,0,0,0,0,0
Sidy Sow,59675,G,NE,6,0,0,19,,,62.0,,,,61.9,,,69.6,0,0,16,0,0,0,0,0,0
Nick Zakelj,59693,G,SF,3,0,0,28,,,61.7,,,,61.4,,,63.9,0,0,12,0,0,0,0,0,0
Andrew Thomas,59701,T,NYG,1,0,0,21,,,60.0,,,,60.1,,,64.0,0,0,2,0,0,0,0,0,0
Vederian Lowe,59741,T,NE,1,0,0,19,,,60.0,,,,60.1,,,62.9,0,0,3,0,0,0,0,0,0
Caleb Jones,59747,T,GB,1,0,0,12,,,60.0,,,,60.0,,,60.6,0,0,1,0,0,0,0,0,0
Mekhi Becton,59818,T,NYJ,4,0,0,22,,,61.1,,,,61.4,,,66.6,0,0,11,0,0,0,0,0,0
Ed Ingram,59819,G,MIN,8,0,0,18,,,61.5,,,,61.5,,,65.8,0,0,35,0,0,0,0,0,0
Saahdiq Charles,59820,G,WAS,7,0,0,32,,,61.0,,,,61.3,,,65.2,0,0,25,0,0,0,0,0,0
Austin Deculus,59821,T,HST,6,0,0,13,,,62.4,,,,61.6,,,64.3,0,0,29,0,0,0,0,0,0
James Hudson III,59854,T,CLV,6,0,0,8,,,63.3,,,,62.3,,,70.5,0,0,23,0,0,0,0,0,0
Cesar Ruiz,59857,G,NO,7,0,0,20,,,62.1,,,,61.7,,,65.5,0,0,31,0,0,0,0,0,0
Ben Brown,59869,G,SEA,1,0,0,29,,,60.0,,,,60.5,,,63.7,0,0,7,0,0,0,0,0,0
Tyre Phillips,59874,T,NYG,2,0,0,21,,,60.0,,,,60.7,,,61.3,0,0,7,0,0,0,0,0,0
Larry Borom,59879,T,CHI,8,0,0,6,,,25.9,,,,30.6,,,69.6,0,0,28,0,0,0,0,0,0
Brenden Jaimes,59909,C,LAC,4,0,0,27,,,60.3,,,,61.0,,,64.6,0,0,16,0,0,0,0,0,0
