player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
AJ Mayer,63860,QB,ARK STATE,2,-6.06,0,16,113,75.0,8,9,6.8,2.86,0,0,0.0,66.7,6,4,0.0,11,68.8,0,3,,,,,76.0,74.0,18.4,,56.7,,,74.0,,,0,0,11,0.0,81.7,0.0,0,2,0,1,0,0,0.0,52,5.8,72.7,11,11,3.7,2.39,0,0,0.0,72.7,8,3,0.0,13,81.3,0,3,,,,,76.0,73.2,19.5,,56.3,,,74.0,,,0,0,13,0.0,80.1,0.0,0,2,0,0,0,0,0.0,46,4.2,100.0,2,3,-1.0,2.77,0,0,0.0,66.7,2,1,0.0,3,18.8,0,0,,,,,62.7,60.3,66.6,,60.2,,,,,,0,0,3,0.0,74.3,0.0,0,0,0,1,0,0,0.0,12,4.0,0,80.0,5,5,-3.0,1.57,0,0,0.0,80.0,4,0,0.0,5,31.3,0,0,,,,,63.8,59.0,68.1,,58.8,,,,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,6,1.2,-0.18
Tucker Gleason,122475,QB,TOLEDO,4,-27.27,0,15,316,36.4,11,11,13.9,2.87,0,0,0.0,27.3,3,7,25.0,15,100.0,1,2,,,,,68.7,51.0,74.6,,47.0,,,61.0,,,0,0,15,28.6,43.8,13.3,2,2,0,0,0,0,0.0,44,4.0,36.4,11,11,13.9,2.87,0,0,0.0,27.3,3,7,25.0,15,100.0,1,2,,,,,68.7,51.0,74.6,,47.0,,,61.0,,,0,0,15,28.6,43.8,13.3,2,2,0,0,0,0,0.0,44,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.0
Joe Milton III,82151,QB,TENNESSEE,2,15.0,0,15,307,81.8,11,11,11.8,3.05,0,1,7.7,81.8,9,3,0.0,12,80.0,0,6,,,,,66.2,69.5,74.1,,65.3,,,64.1,,,0,0,14,0.0,158.3,0.0,0,1,0,0,3,1,7.1,189,17.2,75.0,4,4,1.5,2.45,0,0,0.0,75.0,3,0,0.0,4,26.7,0,2,,,,,63.8,42.5,73.0,,39.4,,,,,,0,0,5,,102.1,0.0,0,0,0,0,0,1,20.0,36,9.0,90.0,10,10,13.4,2.97,0,1,9.1,90.0,9,3,0.0,11,73.3,0,6,,,,,65.8,80.9,70.7,,77.2,,,64.1,,,0,0,12,0.0,158.3,0.0,0,1,0,0,3,0,0.0,189,18.9,0,100.0,3,3,3.3,1.97,0,0,0.0,100.0,3,0,0.0,3,20.0,0,2,,,,,62.7,56.8,66.6,,56.7,,,,,,0,0,3,,116.7,0.0,0,0,0,0,0,0,0.0,36,12.0,9.9
Ty Thompson,146568,QB,OREGON,3,53.85,0,15,264,58.3,12,12,7.3,2.32,0,0,0.0,50.0,6,1,14.3,12,80.0,1,3,,,,,68.0,52.0,74.6,,50.9,,,58.5,,,0,1,14,0.0,29.2,0.0,0,0,0,0,0,0,0.0,58,4.8,61.5,13,13,5.8,2.1,0,0,0.0,46.2,6,1,25.0,14,93.3,2,4,,,,,68.1,52.0,74.8,,50.9,,,58.5,,,0,2,16,0.0,21.8,0.0,0,0,0,0,0,0,0.0,65,5.0,100.0,1,1,6.0,2.3,0,0,0.0,100.0,1,0,0.0,1,6.7,0,0,,,,,60.3,61.0,63.6,,60.9,,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0,100.0,2,2,-3.0,1.3,0,0,0.0,50.0,1,0,50.0,3,20.0,1,1,,,,,61.8,60.2,66.6,,60.0,,,,,,0,1,3,,31.3,0.0,0,0,0,0,0,0,0.0,13,6.5,1.0
Jason Brown,109060,QB,VA TECH,2,-50.0,0,15,337,75.0,12,13,13.8,2.77,1,1,7.7,46.2,6,3,33.3,15,100.0,3,4,,,,,66.4,85.5,73.5,,85.0,,,,,,0,0,15,66.7,60.7,13.3,2,0,0,0,0,0,0.0,63,4.8,75.0,12,12,13.8,2.59,0,1,8.3,50.0,6,2,33.3,13,86.7,3,4,,,,,66.0,88.7,73.3,,88.2,,,,,,0,0,13,50.0,65.6,7.7,1,0,0,0,0,0,0.0,63,5.3,,0,1,,3.9,1,0,0.0,0.0,0,1,,2,13.3,0,0,,,,,61.8,55.2,65.5,,55.4,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.25
Chubba Purdy,122412,QB,NEBRASKA,2,-17.86,0,15,238,62.5,8,8,19.3,3.48,0,1,12.5,50.0,4,4,20.0,12,80.0,1,3,,,,,19.8,44.6,73.7,,38.0,,,59.9,,,0,1,12,25.0,22.9,8.3,1,3,0,0,0,3,25.0,36,4.5,100.0,4,4,12.0,2.6,0,1,25.0,75.0,3,2,25.0,5,33.3,1,2,,,,,14.8,68.0,72.8,,67.2,,,61.4,,,0,0,5,50.0,102.1,20.0,1,0,0,0,0,1,20.0,36,9.0,57.1,7,7,13.7,3.39,0,0,0.0,57.1,4,3,0.0,10,66.7,0,1,,,,,65.4,33.2,70.1,,29.7,,,58.5,,,0,1,10,0.0,22.6,0.0,0,3,0,0,0,2,20.0,-1,-0.1,0,100.0,3,3,-3.3,1.7,0,0,0.0,100.0,3,1,0.0,3,20.0,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-1,-0.3,-9.14
Kyle McCord,145053,QB,OHIO STATE,3,5.0,0,14,260,66.7,9,10,7.3,2.21,0,0,0.0,60.0,6,4,0.0,10,71.4,0,4,,,,,66.5,70.6,74.1,,71.7,,,59.6,,,1,0,10,0.0,136.7,0.0,0,0,0,0,1,0,0.0,123,12.3,77.8,9,10,2.3,1.86,0,0,0.0,70.0,7,4,0.0,10,71.4,0,3,,,,,66.5,70.4,74.1,,71.6,,,59.6,,,1,0,10,0.0,84.2,0.0,0,0,0,0,0,0,0.0,57,5.7,75.0,4,4,7.3,2.3,0,0,0.0,75.0,3,0,0.0,4,28.6,0,2,,,,,63.3,65.9,67.4,,65.6,,,,,,0,0,4,,156.3,0.0,0,0,0,0,1,0,0.0,84,21.0,0,100.0,4,4,-4.0,1.43,0,0,0.0,100.0,4,0,0.0,4,28.6,0,1,,,,,63.3,65.0,67.4,,64.7,,,,,,0,0,4,,85.4,0.0,0,0,0,0,0,0,0.0,18,4.5,15.3
Mareyohn Hrabowski,145923,QB,W MICHIGAN,3,26.67,0,14,347,66.7,6,8,13.5,3.15,1,1,8.3,50.0,4,7,0.0,14,100.0,0,3,,,,,73.6,64.7,77.0,,62.7,,,62.3,,,1,0,18,14.3,72.9,7.1,1,5,0,0,0,0,0.0,56,7.0,66.7,3,5,6.0,3.01,1,0,0.0,40.0,2,6,0.0,9,64.3,0,1,,,,,73.7,60.1,76.7,,52.8,,,62.3,,,1,0,13,16.7,47.9,11.1,1,3,0,0,0,0,0.0,12,2.4,66.7,3,3,21.0,3.4,0,1,25.0,66.7,2,1,0.0,5,35.7,0,2,,,,,64.2,72.7,68.6,,74.4,,,60.5,,,0,0,6,0.0,109.7,0.0,0,2,0,0,0,0,0.0,44,14.7,0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,59.8,63.6,,59.8,,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,12.27
Luke Doty,124230,QB,S CAROLINA,3,30.77,0,14,289,66.7,12,12,8.8,2.57,0,1,8.3,66.7,8,3,0.0,12,85.7,0,5,,,,,69.9,67.3,74.9,,48.3,,,80.0,,,0,2,12,0.0,105.6,0.0,0,0,0,0,2,2,16.7,138,11.5,69.2,13,13,6.8,2.38,0,1,7.7,69.2,9,3,0.0,13,92.9,0,4,,,,,70.0,67.6,75.0,,49.3,,,80.0,,,0,2,13,0.0,98.2,0.0,0,0,0,0,2,2,15.4,120,9.2,100.0,1,1,4.0,2.6,0,0,0.0,100.0,1,0,0.0,1,7.1,0,1,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,26,26.0,0,100.0,2,2,-6.0,1.35,0,0,0.0,100.0,2,0,0.0,2,14.3,0,0,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,16.77
Jack Chambers,60359,QB,NC STATE,2,-30.56,0,13,248,55.6,9,10,11.7,2.68,0,0,0.0,40.0,4,3,20.0,10,76.9,1,3,,,,,69.1,53.3,73.7,,43.9,,,67.0,,,1,0,10,0.0,82.1,0.0,0,0,0,0,1,1,10.0,32,3.2,75.0,8,9,2.8,2.12,0,0,0.0,55.6,5,1,16.7,9,69.2,1,3,,,,,69.1,63.9,73.6,,56.3,,,67.0,,,1,0,9,0.0,99.3,0.0,0,0,0,0,1,0,0.0,30,3.3,50.0,4,4,16.8,2.73,0,0,0.0,25.0,1,2,50.0,4,30.8,1,1,,,,,63.3,40.6,67.4,,40.9,,,,,,0,0,4,0.0,45.8,0.0,0,0,0,0,0,1,25.0,18,4.5,0,100.0,3,3,-5.3,1.07,0,0,0.0,66.7,2,0,33.3,3,23.1,1,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3,1.17
Nate Yarnell,144037,QB,PITTSBURGH,1,42.86,0,13,268,90.0,10,10,16.0,2.55,0,2,18.2,80.0,8,1,11.1,11,84.6,1,8,,,,,68.5,70.4,21.9,,78.4,,,57.4,,,0,0,12,100.0,152.1,9.1,1,0,0,0,1,1,8.3,184,18.4,71.4,7,7,13.6,2.13,0,1,12.5,57.1,4,2,20.0,8,61.5,1,3,,,,,68.3,52.3,20.5,,58.0,,,57.4,,,0,0,9,50.0,101.8,12.5,1,0,0,0,0,1,11.1,88,12.6,100.0,5,5,10.8,3.08,0,1,20.0,100.0,5,0,0.0,5,38.5,0,5,,,,,63.8,90.5,68.1,,90.2,,,,,,0,0,5,,158.3,0.0,0,0,0,0,1,0,0.0,91,18.2,0,50.0,2,2,-5.5,2.2,0,0,0.0,50.0,1,1,0.0,2,15.4,0,0,,,,,61.8,54.4,65.5,,54.6,,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-5,-2.5,5.63
Emmett Morehead,143834,QB,BOSTON COL,2,-58.33,0,13,121,63.6,11,12,8.8,2.35,1,0,0.0,58.3,7,3,0.0,13,100.0,0,4,,,,,67.1,52.3,72.8,,51.4,,,60.0,,,0,0,14,33.3,96.2,7.7,1,0,0,0,1,0,0.0,51,4.3,63.6,11,12,8.8,2.35,1,0,0.0,58.3,7,3,0.0,13,100.0,0,4,,,,,67.1,52.3,72.8,,51.4,,,60.0,,,0,0,14,33.3,96.2,7.7,1,0,0,0,1,0,0.0,51,4.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.25
Sam Vidlak,146333,QB,BOISE ST,1,27.27,0,13,120,80.0,10,11,11.5,2.31,0,1,8.3,72.7,8,5,0.0,12,92.3,0,1,,,,,66.0,67.4,0.0,,71.3,,,,,,1,0,13,20.0,95.3,8.3,1,0,0,0,0,0,0.0,86,7.8,80.0,10,11,5.8,2.19,0,0,0.0,72.7,8,5,0.0,12,92.3,0,0,,,,,66.0,51.0,0.0,,55.1,,,,,,1,0,13,20.0,75.2,8.3,1,0,0,0,0,0,0.0,33,3.0,100.0,1,1,51.0,3.3,0,1,100.0,100.0,1,0,0.0,1,7.7,0,1,,,,,60.3,92.9,63.6,,92.5,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,53,53.0,0,100.0,1,1,-6.0,1.9,0,0,0.0,100.0,1,0,0.0,1,7.7,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0
Wiley Green,75891,QB,RICE,1,-40.48,0,13,275,66.7,12,12,9.1,2.2,0,0,0.0,66.7,8,5,0.0,12,92.3,0,5,,,,,65.8,58.6,72.8,,57.8,,,,,,0,0,12,0.0,81.6,0.0,0,0,0,0,0,0,0.0,69,5.8,83.3,6,6,6.3,1.73,0,0,0.0,83.3,5,1,0.0,6,46.2,0,4,,,,,64.2,64.6,71.8,,63.7,,,,,,0,0,6,0.0,100.7,0.0,0,0,0,0,0,0,0.0,49,8.2,57.1,7,7,10.3,2.76,0,0,0.0,42.9,3,5,25.0,7,53.8,1,1,,,,,64.6,54.4,69.1,,54.4,,,,,,0,1,7,0.0,10.7,0.0,0,0,0,0,0,0,0.0,20,2.9,0,100.0,1,1,1.0,3.3,0,0,0.0,0.0,0,1,100.0,1,7.7,1,0,,,,,60.3,60.7,63.6,,60.6,,,,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,-5.31
Harrison Bailey,124266,QB,UNLV,1,-62.5,0,13,325,42.9,7,7,10.3,3.03,0,0,0.0,42.9,3,4,0.0,11,84.6,0,2,,,,,65.6,49.3,73.4,,41.9,,,64.2,,,0,0,11,75.0,53.3,27.3,3,1,0,0,0,0,0.0,26,3.7,62.5,8,8,2.0,2.72,0,0,0.0,62.5,5,4,0.0,12,92.3,0,2,,,,,65.8,55.2,73.5,,48.5,,,64.2,,,0,0,12,75.0,68.8,25.0,3,1,0,0,0,0,0.0,28,3.5,0.0,1,1,47.0,3.5,0,0,0.0,0.0,0,0,,1,7.7,0,0,,,,,60.3,49.6,63.6,,49.9,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,2,2,-4.5,1.4,0,0,0.0,100.0,2,0,0.0,2,15.4,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,-3.5
Jalen Kitna,146688,QB,FLORIDA,1,33.33,0,12,163,60.0,10,10,19.3,3.21,0,1,8.3,60.0,6,3,0.0,10,83.3,0,5,,,,,65.8,73.8,0.0,,77.0,,,,,,0,0,12,0.0,137.5,0.0,0,0,0,0,1,0,0.0,139,13.9,50.0,6,6,25.0,2.68,0,1,14.3,50.0,3,0,0.0,6,50.0,0,3,,,,,64.6,74.0,0.0,,78.7,,,,,,0,0,7,,135.4,0.0,0,0,0,0,1,0,0.0,95,15.8,83.3,6,6,5.8,3.17,0,0,0.0,83.3,5,3,0.0,6,50.0,0,3,,,,,64.6,67.0,69.1,,66.7,,,,,,0,0,7,0.0,105.6,0.0,0,0,0,0,0,0,0.0,56,9.3,0,100.0,2,2,-4.0,1.5,0,0,0.0,100.0,2,0,0.0,2,16.7,0,1,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0,-6.5
Jacob Zeno,98014,QB,UAB,2,17.14,0,12,321,37.5,8,9,10.3,2.82,0,1,8.3,33.3,3,3,0.0,9,75.0,0,3,,,,,66.8,62.6,74.4,,57.6,,,63.7,,,0,1,12,0.0,39.8,0.0,0,0,0,1,1,0,0.0,26,2.9,40.0,5,5,14.2,2.06,0,0,0.0,40.0,2,0,0.0,5,41.7,0,2,,,,,65.7,53.7,73.7,,45.0,,,63.7,,,0,1,6,,18.3,0.0,0,0,0,0,0,0,0.0,27,5.4,66.7,6,7,0.0,2.47,0,1,11.1,57.1,4,3,0.0,7,58.3,0,3,,,,,65.1,73.1,69.8,,72.7,,,,,,0,0,9,0.0,110.7,0.0,0,0,0,1,1,0,0.0,36,5.1,0,100.0,3,3,-3.7,0.73,0,0,0.0,100.0,3,0,0.0,3,25.0,0,2,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,118.1,0.0,0,0,0,0,0,0,0.0,37,12.3,-0.26
Katravis Marsh,123289,QB,USF,1,41.67,0,12,327,62.5,8,9,10.4,1.75,1,0,0.0,44.4,4,1,20.0,10,83.3,1,2,,,,,65.4,66.7,73.6,,65.7,,,,,,0,0,10,100.0,61.3,10.0,1,0,0,0,0,0,0.0,48,5.3,42.9,7,8,8.0,1.82,1,0,0.0,25.0,2,1,33.3,9,75.0,1,0,,,,,65.1,56.2,73.5,,54.7,,,,,,0,0,9,100.0,39.6,11.1,1,0,0,0,0,0,0.0,13,1.6,100.0,2,3,10.5,1.6,1,0,0.0,66.7,2,0,0.0,3,25.0,0,2,,,,,62.7,80.5,66.6,,79.9,,,,,,0,0,3,,106.3,0.0,0,0,0,0,0,0,0.0,35,11.7,0,0.0,1,2,-6.0,1.85,1,0,0.0,0.0,0,0,,2,16.7,0,0,,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,10.04
Zamar Wise,128106,QB,UMASS,1,-50.0,0,11,216,57.1,7,7,12.4,3.19,0,0,0.0,42.9,3,5,25.0,11,100.0,1,1,,,,,69.9,48.4,72.4,,40.7,,,62.5,,,0,0,11,60.0,58.6,27.3,3,1,0,0,0,1,9.1,35,5.0,66.7,6,6,12.8,3.06,0,0,0.0,50.0,3,4,25.0,10,90.9,1,1,,,,,69.8,63.0,72.2,,60.3,,,62.5,,,0,0,10,75.0,68.1,30.0,3,1,0,0,0,0,0.0,35,5.8,0.0,1,1,10.0,4.5,0,0,0.0,0.0,0,1,,1,9.1,0,0,,,,,60.3,26.5,63.6,,26.9,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.83
Jase Bauer,145714,QB,C MICHIGAN,2,57.14,0,11,134,83.3,6,8,8.8,2.66,0,0,0.0,50.0,4,7,20.0,11,100.0,1,4,,,,,70.5,73.0,73.0,,58.1,,,73.8,,,2,0,12,14.3,87.5,9.1,1,2,0,0,0,1,8.3,84,10.5,80.0,5,7,6.2,2.63,0,0,0.0,42.9,3,6,25.0,10,90.9,1,3,,,,,70.5,68.0,72.8,,49.0,,,73.8,,,2,0,11,16.7,61.6,10.0,1,2,0,0,0,1,9.1,40,5.7,100.0,1,1,22.0,3.0,0,0,0.0,100.0,1,1,0.0,1,9.1,0,1,,,,,60.3,77.4,63.6,,76.6,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,44,44.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,38.29
Cale Millen,98017,QB,UCONN,5,-37.5,0,11,146,37.5,8,11,4.8,2.72,1,0,0.0,27.3,3,3,0.0,11,100.0,0,0,,,,,73.0,54.4,75.0,,46.3,54.3,,62.3,,,0,0,11,0.0,39.6,0.0,0,0,0,2,0,0,0.0,20,1.8,42.9,7,8,4.9,2.68,0,0,0.0,37.5,3,2,0.0,8,72.7,0,0,,,,,73.1,58.3,74.7,,50.9,,,62.3,,,0,0,8,0.0,45.8,0.0,0,0,0,1,0,0,0.0,20,2.5,0.0,1,3,4.0,2.83,1,0,0.0,0.0,0,1,,3,27.3,0,0,,,,,62.7,46.4,67.4,,48.3,54.3,,,,,0,0,3,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.5
Calvin Brownholtz,83584,QB,UTEP,2,44.44,0,11,330,62.5,8,9,12.6,2.48,0,0,0.0,55.6,5,3,0.0,10,90.9,0,4,,,,,69.8,68.9,72.0,,46.2,,,86.5,,,1,2,10,33.3,34.7,10.0,1,0,0,0,0,2,20.0,56,6.2,62.5,8,9,9.8,2.27,0,0,0.0,55.6,5,3,0.0,10,90.9,0,3,,,,,69.8,64.9,72.0,,40.5,,,86.5,,,1,2,10,33.3,29.2,10.0,1,0,0,0,0,2,20.0,44,4.9,100.0,1,1,18.0,3.1,0,0,0.0,100.0,1,0,0.0,1,9.1,0,1,,,,,60.3,73.2,63.6,,72.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0,0,100.0,1,1,-5.0,1.0,0,0,0.0,100.0,1,0,0.0,1,9.1,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,14.11
Cade Fortin,77620,QB,ARKANSAS,1,12.5,0,11,111,44.4,9,10,13.8,2.8,0,0,0.0,40.0,4,3,0.0,11,100.0,0,3,,,,,18.5,53.9,71.0,,49.0,,,64.2,,,0,0,11,0.0,50.0,0.0,0,1,0,1,0,1,9.1,35,3.5,42.9,7,8,13.1,2.94,0,0,0.0,37.5,3,3,0.0,9,81.8,0,2,,,,,16.7,47.1,70.4,,40.9,,,64.2,,,0,0,9,0.0,45.8,0.0,0,1,0,1,0,1,11.1,24,3.0,50.0,2,2,16.0,2.15,0,0,0.0,50.0,1,0,0.0,2,18.2,0,1,,,,,61.8,70.9,65.5,,70.5,,,,,,0,0,2,,66.7,0.0,0,0,0,0,0,0,0.0,11,5.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.5
Quincy Patterson II,77626,QB,TEMPLE,2,16.67,0,11,306,60.0,10,10,5.9,2.33,0,0,0.0,50.0,5,2,16.7,10,90.9,1,4,,,,,22.6,45.9,75.0,,55.6,,,49.0,,,0,0,10,0.0,65.8,0.0,0,0,0,0,0,0,0.0,53,5.3,62.5,8,8,6.8,2.28,0,0,0.0,50.0,4,2,20.0,8,72.7,1,3,,,,,22.1,47.9,74.9,,61.2,,,49.0,,,0,0,8,0.0,67.7,0.0,0,0,0,0,0,0,0.0,46,5.8,66.7,3,3,0.0,2.2,0,0,0.0,66.7,2,0,0.0,3,27.3,0,2,,,,,62.7,66.8,66.6,,66.5,,,,,,0,0,3,,82.6,0.0,0,0,0,0,0,0,0.0,18,6.0,0,100.0,1,1,-5.0,1.5,0,0,0.0,100.0,1,0,0.0,1,9.1,0,1,,,,,60.3,68.9,63.6,,66.4,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,0.25
Kyron Drones,144506,QB,BAYLOR,2,-33.33,0,10,118,77.8,9,9,16.1,3.22,0,2,20.0,77.8,7,1,0.0,10,100.0,0,6,,,,,67.6,83.9,74.5,,87.5,,,60.3,,,0,0,11,0.0,118.8,0.0,0,1,0,0,0,0,0.0,124,13.8,100.0,3,3,22.7,2.97,0,2,66.7,100.0,3,0,0.0,3,30.0,0,2,,,,,66.4,90.4,73.6,,94.4,,,55.8,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,82,27.3,66.7,6,6,12.8,3.33,0,0,0.0,66.7,4,1,0.0,7,70.0,0,4,,,,,64.9,68.0,69.5,,64.1,,,63.7,,,0,0,8,0.0,86.8,0.0,0,1,0,0,0,0,0.0,42,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-20.33
