player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Skylar Thompson,60417,QB,MIA,3,6.26,0,54,17,82.1,39,42,10.6,3.0,0,2,4.7,71.4,30,17,6.3,48,88.9,2,22,,24.0,71.3,79.9,74.9,,45.4,1,0,49,17.6,145.3,6.3,3,3,0,2,5,2,4.1,445,10.6,79.2,24,25,8.9,2.38,0,2,8.0,72.0,18,9,5.3,29,53.7,1,7,,27.6,63.5,78.9,70.8,,36.6,1,0,29,33.3,119.8,10.3,3,1,0,0,2,0,0.0,186,7.4,90.5,21,23,8.5,3.36,0,0,0.0,78.3,18,8,5.3,25,46.3,1,15,,25.2,77.0,75.6,74.1,,66.4,0,0,26,0.0,154.1,0.0,0,2,0,2,3,2,7.7,264,11.5,0,100.0,6,6,-3.5,1.48,0,0,0.0,100.0,6,0,0.0,6,11.1,0,0,,68.9,65.9,70.6,65.4,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,5,0.8,4.04
Case Keenum,7323,QB,BUF,3,-19.44,0,54,4,75.0,44,45,8.4,2.68,0,2,4.3,71.1,32,20,3.0,50,92.6,1,17,,80.7,70.4,80.1,69.9,,58.1,0,3,52,15.0,70.7,6.0,3,2,0,1,1,1,1.9,321,7.1,81.6,38,40,5.9,2.55,1,1,2.3,75.0,30,16,3.2,44,81.5,1,13,,80.1,68.2,79.9,67.9,,58.1,0,2,47,12.5,76.1,4.5,2,2,0,1,1,1,2.1,231,5.8,55.6,9,9,14.2,2.91,0,1,11.1,55.6,5,4,0.0,10,18.5,0,4,,71.4,70.2,72.3,69.2,,,0,1,10,25.0,53.2,10.0,1,0,0,0,0,0,0.0,96,10.7,0,100.0,3,4,-5.3,1.78,1,0,0.0,75.0,3,0,0.0,4,7.4,0,0,,68.0,62.2,69.9,61.9,,,0,0,5,,77.1,0.0,0,0,0,0,0,0,0.0,6,1.5,4.89
Chase Garbers,60356,QB,LV,4,44.44,0,53,23,75.0,32,35,8.3,3.21,2,0,0.0,60.0,21,18,12.5,48,90.6,3,12,,81.7,68.7,80.7,61.1,,77.5,0,0,51,33.3,79.1,12.5,6,7,0,1,0,1,2.0,227,6.5,71.9,32,36,6.1,2.95,2,0,0.0,55.6,20,15,13.0,46,86.8,3,8,,81.3,58.6,80.6,56.0,,63.1,0,0,48,33.3,68.1,10.9,5,5,0,2,0,1,2.1,170,4.7,100.0,4,4,15.5,4.2,0,0,0.0,100.0,4,3,0.0,7,13.2,0,5,,70.3,91.4,71.5,73.7,,86.7,0,0,8,33.3,118.8,14.3,1,2,0,0,0,0,0.0,79,19.8,0,75.0,4,5,-2.3,2.18,0,0,0.0,60.0,3,0,0.0,5,9.4,0,1,,68.0,54.5,69.9,54.8,,,0,0,5,,70.4,0.0,0,0,0,1,0,0,0.0,22,4.4,15.03
Phillip Walker,12134,QB,CAR,3,-18.18,0,52,5,60.0,40,41,11.7,2.59,1,1,2.4,56.1,23,12,4.2,49,94.2,1,16,,30.0,48.5,0.0,48.3,,66.4,0,2,49,50.0,57.4,12.2,6,2,0,0,0,4,8.2,284,6.9,68.8,32,33,10.1,2.37,1,1,3.0,63.6,21,10,4.5,40,76.9,1,14,,28.2,58.6,0.0,57.3,,65.6,0,1,40,60.0,74.9,15.0,6,1,0,0,0,3,7.5,257,7.8,45.5,11,11,12.0,3.27,0,0,0.0,45.5,5,2,0.0,12,23.1,0,2,,72.4,35.0,72.9,37.3,,58.3,0,1,12,0.0,15.7,0.0,0,1,0,0,0,1,8.3,36,3.3,0,100.0,3,3,-4.3,2.37,0,0,0.0,100.0,3,0,0.0,3,5.8,0,0,,65.5,63.5,68.2,63.1,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,9,3.0,-4.52
EJ Perry,60349,QB,JAX,2,-15.26,0,51,15,66.7,39,44,9.0,2.58,4,2,4.3,50.0,22,17,15.4,47,92.2,4,10,,80.7,63.8,79.4,61.2,,69.0,0,3,50,17.6,50.7,6.4,3,0,0,1,1,1,2.0,293,6.7,73.5,34,38,7.0,2.39,3,2,5.0,55.3,21,13,16.0,40,78.4,4,7,,79.7,69.5,78.9,66.4,,69.0,0,3,42,15.4,47.3,5.0,2,0,0,1,1,1,2.4,212,5.6,44.4,9,10,10.9,2.84,1,0,0.0,40.0,4,4,0.0,11,21.6,0,3,,72.4,49.9,72.9,50.6,,,0,0,12,25.0,69.6,9.1,1,0,0,0,0,0,0.0,82,8.2,0,75.0,4,4,-4.3,1.38,0,0,0.0,75.0,3,0,0.0,4,7.8,0,0,,66.9,64.2,69.2,63.7,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,1,0.3,2.62
Tim Boyle,21956,QB,DET,3,-14.45,0,50,11,66.7,39,45,7.9,2.63,5,1,2.1,57.8,26,14,0.0,49,98.0,0,15,,34.1,51.3,80.2,49.3,,66.1,0,2,52,21.4,71.9,6.1,3,1,0,1,2,3,5.8,274,6.1,69.0,29,33,8.2,2.6,3,1,2.9,60.6,20,11,0.0,35,70.0,0,12,,28.4,59.6,79.6,57.1,,66.1,0,2,38,9.1,74.4,2.9,1,1,0,1,2,3,7.9,213,6.5,63.6,11,13,6.2,2.63,2,0,0.0,46.2,6,3,14.3,15,30.0,1,3,,73.5,37.9,73.7,39.4,,,0,0,15,66.7,60.1,13.3,2,0,0,0,0,0,0.0,61,4.7,0,100.0,1,1,-2.0,1.7,0,0,0.0,0.0,0,0,100.0,1,2.0,1,0,,60.4,60.3,64.6,60.1,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-1.76
Logan Woodside,46517,QB,TEN,3,-18.41,0,50,31,72.2,36,41,9.4,2.71,1,0,0.0,56.1,23,19,11.5,47,94.0,3,11,,80.3,59.0,79.3,58.0,,61.3,2,3,48,5.3,36.5,2.1,1,5,0,2,0,1,2.1,179,4.4,77.4,31,35,6.7,2.38,1,0,0.0,62.9,22,14,8.3,37,74.0,2,11,,79.1,67.6,78.8,64.3,,69.7,2,2,39,0.0,49.2,0.0,0,2,0,1,0,0,0.0,156,4.5,62.5,8,9,15.1,3.37,0,0,0.0,44.4,4,5,20.0,13,26.0,1,1,,72.8,42.9,73.2,46.4,,52.3,0,1,13,20.0,20.4,7.7,1,3,0,1,0,1,7.7,45,5.0,0,100.0,3,3,-3.0,1.53,0,0,0.0,100.0,3,0,0.0,3,6.0,0,1,,66.9,64.5,69.2,64.0,,,0,0,4,,97.2,0.0,0,0,0,0,0,0,0.0,22,7.3,0.54
Anthony Brown,40316,QB,BLT,3,9.6,0,50,3,79.5,44,45,9.8,2.58,1,5,10.9,73.3,33,8,5.7,48,96.0,2,17,,31.9,81.3,80.1,82.9,,53.5,0,1,49,0.0,118.1,0.0,0,3,0,0,3,2,4.1,453,10.1,80.0,35,36,9.2,2.46,1,4,10.8,72.2,26,6,7.1,39,78.0,2,13,,28.8,78.1,79.7,80.3,,53.5,0,1,40,0.0,109.7,0.0,0,3,0,0,2,2,5.0,350,9.7,81.8,11,11,9.0,2.95,0,1,9.1,81.8,9,2,0.0,11,22.0,0,4,,71.9,77.8,72.6,76.3,,,0,0,11,0.0,140.2,0.0,0,0,0,0,1,0,0.0,114,10.4,0,100.0,2,2,-6.0,2.35,0,0,0.0,100.0,2,0,0.0,2,4.0,0,0,,63.6,62.2,66.9,61.9,,,0,0,2,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,0.64
Sean Mannion,9522,QB,MIN,3,2.22,0,47,18,78.4,37,40,8.2,2.57,1,0,0.0,62.5,25,9,13.8,44,93.6,4,16,,29.4,47.5,79.8,48.4,,55.7,0,0,46,33.3,80.7,6.8,3,1,0,2,0,3,6.5,255,6.4,74.1,27,29,8.2,2.38,1,0,0.0,62.1,18,6,10.0,33,70.2,2,10,,26.9,36.0,79.3,37.1,,55.7,0,0,34,50.0,78.7,9.1,3,1,0,1,0,3,8.8,173,6.0,92.3,13,14,5.5,2.9,0,0,0.0,64.3,9,3,25.0,14,29.8,3,6,,73.5,78.5,73.7,76.9,,,0,0,15,0.0,83.0,0.0,0,0,0,1,0,0,0.0,92,6.6,0,100.0,3,3,-3.0,2.1,0,0,0.0,66.7,2,0,33.3,3,6.4,1,0,,65.5,63.8,68.2,63.4,,,0,0,3,,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3,0.6
Matt Barkley,7880,QB,BUF,3,25.12,0,47,4,81.0,42,42,7.3,2.53,0,3,6.8,76.2,32,16,5.9,44,93.6,2,17,,80.3,76.9,79.8,75.4,,60.0,0,1,46,12.5,91.5,4.5,2,0,0,0,0,1,2.2,361,8.6,74.2,31,31,7.4,2.38,0,3,9.1,67.7,21,10,8.7,33,70.2,2,8,,78.7,68.0,79.3,66.7,,60.0,0,1,35,20.0,74.0,6.1,2,0,0,0,0,1,2.9,215,6.9,92.9,14,14,4.9,2.74,0,0,0.0,92.9,13,6,0.0,14,29.8,0,11,,73.2,86.5,73.5,84.3,,,0,0,14,0.0,118.5,0.0,0,0,0,0,0,0,0.0,174,12.4,0,66.7,3,3,-3.3,1.83,0,0,0.0,66.7,2,0,0.0,3,6.4,0,2,,65.5,63.6,68.2,63.2,,,0,0,3,,96.5,0.0,0,0,0,0,0,0,0.0,28,9.3,5.49
Geno Smith,7820,QB,SEA,3,9.09,0,45,29,80.6,31,34,8.1,3.13,2,5,13.5,52.9,18,10,28.0,40,88.9,7,12,,79.5,90.7,78.9,88.7,,67.9,0,0,43,40.0,76.2,10.0,4,2,0,1,0,0,0.0,245,7.2,80.6,31,33,6.9,2.85,2,5,13.9,57.6,19,7,24.0,37,82.2,6,9,,79.0,90.5,78.8,88.8,,62.6,0,0,40,42.9,77.0,8.1,3,1,0,0,0,0,0.0,213,6.5,100.0,5,6,3.8,3.49,0,0,0.0,66.7,4,3,20.0,8,17.8,1,3,,70.3,71.2,71.5,67.6,,62.6,0,0,8,33.3,87.5,12.5,1,1,0,1,0,0,0.0,43,7.2,0,100.0,5,5,-3.6,1.7,0,0,0.0,100.0,5,0,0.0,5,11.1,0,0,,68.0,65.2,69.9,64.6,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,11,2.2,0.72
Jake Luton,17287,QB,JAX,2,-43.64,0,42,15,75.0,32,38,8.4,2.72,2,1,2.4,57.9,22,13,8.3,42,100.0,2,8,,79.9,47.0,78.5,47.4,,,1,1,46,30.8,59.8,9.5,4,0,0,3,0,2,4.3,186,4.9,76.7,30,33,8.7,2.67,1,1,2.9,63.6,21,11,8.7,36,85.7,2,8,,78.7,50.7,78.0,50.8,,,1,1,38,27.3,65.2,8.3,3,0,0,1,0,2,5.3,180,5.5,50.0,2,5,4.0,3.05,1,0,0.0,20.0,1,2,0.0,6,14.3,0,0,,70.3,43.4,71.5,44.5,,,0,0,8,50.0,39.6,16.7,1,0,0,2,0,0,0.0,6,1.2,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.25
Drew Lock,39517,QB,SEA,2,31.48,0,42,29,69.4,36,36,10.2,2.76,0,2,4.9,58.3,21,11,16.0,39,92.9,4,12,,79.9,70.2,80.0,67.5,,67.7,0,3,44,18.2,75.3,5.1,2,1,0,0,3,2,4.5,273,7.6,66.7,27,27,9.2,2.43,0,1,3.4,51.9,14,9,22.2,28,66.7,4,6,,77.7,67.3,79.4,63.0,,70.6,0,3,30,11.1,45.4,3.6,1,0,0,0,2,2,6.7,97,3.6,83.3,12,12,9.3,3.21,0,1,6.7,83.3,10,2,0.0,14,33.3,0,7,,74.2,70.7,74.1,71.3,,58.3,0,0,17,50.0,146.5,7.1,1,1,0,0,1,0,0.0,176,14.7,0,100.0,3,3,-2.3,1.77,0,0,0.0,100.0,3,0,0.0,3,7.1,0,1,,65.5,63.6,68.2,63.2,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,11.08
Brandon Allen,10835,QB,CIN,3,14.75,0,42,7,80.6,36,37,8.2,2.47,0,2,5.3,73.0,27,14,6.9,41,97.6,2,10,,29.4,67.4,79.2,63.9,,70.9,0,0,42,28.6,92.3,9.8,4,0,0,1,0,2,4.8,261,7.1,80.0,30,31,9.0,2.39,0,2,6.3,71.0,22,13,8.3,34,81.0,2,9,,28.1,66.9,78.8,63.0,,70.9,0,0,35,23.1,93.1,8.8,3,0,0,1,0,2,5.7,237,7.6,85.7,7,7,3.0,2.76,0,0,0.0,85.7,6,2,0.0,8,19.0,0,1,,70.3,65.1,71.5,64.6,,,0,0,8,50.0,82.7,12.5,1,0,0,0,0,0,0.0,27,3.9,0,100.0,1,1,-4.0,2.2,0,0,0.0,100.0,1,1,0.0,1,2.4,0,0,,60.4,60.2,64.6,60.0,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-3.79
Nate Sudfeld,10821,QB,SF,3,-38.57,0,41,28,73.7,38,38,10.7,2.64,0,1,2.6,68.4,26,13,7.1,41,100.0,2,12,,79.5,70.0,79.7,69.6,,60.0,0,1,42,23.1,93.5,7.3,3,0,0,0,2,0,0.0,254,6.7,85.7,28,28,8.5,2.37,0,0,0.0,78.6,22,11,8.3,31,75.6,2,10,,78.0,80.3,79.2,79.8,,60.0,0,1,32,27.3,108.2,9.7,3,0,0,0,2,0,0.0,219,7.8,40.0,10,10,17.0,3.46,0,1,10.0,40.0,4,2,0.0,10,24.4,0,2,,71.4,43.8,72.3,45.1,,,0,0,10,0.0,50.0,0.0,0,0,0,0,0,0,0.0,35,3.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.32
Tyrod Taylor,6332,QB,NYG,3,-9.45,0,41,21,81.3,32,36,9.8,3.3,2,0,0.0,61.1,22,17,15.4,40,97.6,4,9,,79.6,54.9,78.8,56.4,,52.3,0,1,44,11.8,73.3,5.0,2,2,0,2,1,1,2.3,195,5.4,78.3,23,25,7.3,3.09,1,0,0.0,64.0,16,12,11.1,27,65.9,2,6,,77.2,54.3,77.7,54.8,,58.3,0,1,29,8.3,71.9,3.7,1,1,0,1,1,1,3.4,119,4.8,88.9,9,11,16.4,3.79,1,0,0.0,54.5,6,6,25.0,14,34.1,2,4,,73.9,62.6,73.9,60.4,,64.2,0,0,16,16.7,76.3,7.1,1,2,0,1,0,0,0.0,76,6.9,0,,0,0,,4.3,0,0,,,0,1,,1,2.4,0,1,,60.4,72.1,64.6,,,65.9,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,2.15
Jacob Eason,46444,QB,SEA,2,1.43,0,41,29,67.6,34,39,10.1,2.5,1,0,0.0,48.7,19,10,17.4,41,100.0,4,10,,79.6,60.8,78.7,60.9,,58.2,1,1,44,10.0,47.8,2.4,1,1,0,3,0,0,0.0,148,3.8,65.6,32,35,9.9,2.41,1,0,0.0,48.6,17,9,19.0,37,90.2,4,8,,79.0,57.1,78.5,57.5,,58.2,1,1,40,11.1,44.0,2.7,1,1,0,1,0,0,0.0,112,3.2,100.0,2,4,13.5,3.33,0,0,0.0,50.0,2,1,0.0,4,9.8,0,2,,66.9,77.1,69.2,75.5,,,0,0,4,0.0,81.3,0.0,0,0,0,2,0,0,0.0,36,9.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,5.8
Kenny Pickett,60515,QB,PIT,3,3.33,0,41,25,83.9,31,33,7.5,2.52,0,1,2.8,78.8,26,9,0.0,38,92.7,0,15,,79.4,80.4,78.9,78.7,,64.6,0,0,41,22.2,128.5,5.3,2,3,1,1,3,0,0.0,250,7.6,85.7,28,30,6.0,2.41,0,0,0.0,80.0,24,8,0.0,34,82.9,0,11,,78.8,76.1,78.6,74.4,,64.6,0,0,37,12.5,116.2,2.9,1,3,1,1,2,0,0.0,197,6.6,83.3,6,6,9.7,2.53,0,1,16.7,83.3,5,1,0.0,7,17.1,0,4,,69.6,81.6,71.1,79.8,,,0,0,7,100.0,150.7,14.3,1,0,0,0,1,0,0.0,64,10.7,0,100.0,3,3,-3.0,1.3,0,0,0.0,100.0,3,0,0.0,3,7.3,0,0,,65.5,63.8,68.2,63.4,,,0,0,3,,81.9,0.0,0,0,0,0,0,0,0.0,11,3.7,4.1
Gardner Minshew,41401,QB,PHI,3,1.92,0,40,24,79.4,34,34,8.0,2.54,0,1,2.7,73.5,25,12,7.4,36,90.0,2,13,,79.3,65.8,79.9,65.2,,59.0,0,0,39,8.3,95.3,2.8,1,1,0,0,0,1,2.6,261,7.7,80.8,26,26,6.7,2.34,0,1,3.6,73.1,19,8,9.5,27,67.5,2,8,,77.7,67.3,79.4,64.9,,63.7,0,0,29,12.5,88.6,3.7,1,0,0,0,0,1,3.4,160,6.2,81.8,11,12,7.9,2.75,0,0,0.0,75.0,9,5,0.0,13,32.5,0,5,,73.2,60.5,73.5,63.0,,56.8,0,0,14,0.0,103.1,0.0,0,1,0,1,0,0,0.0,111,9.3,0,100.0,3,4,-3.7,1.9,0,0,0.0,75.0,3,1,0.0,4,10.0,0,0,,66.9,61.1,69.2,60.9,,,0,0,4,0.0,77.1,0.0,0,0,0,1,0,0,0.0,10,2.5,3.1
Mason Rudolph,46569,QB,PIT,3,0.0,0,40,25,77.1,35,38,7.8,2.28,2,2,4.8,65.8,25,9,7.4,39,97.5,2,13,,79.3,75.1,0.0,75.4,,,0,0,43,11.1,98.2,2.6,1,0,0,1,2,2,4.7,217,5.7,78.8,33,36,7.0,2.25,2,2,5.0,66.7,24,9,7.7,37,92.5,2,13,,79.0,76.9,0.0,77.3,,,0,0,41,11.1,100.5,2.7,1,0,0,1,2,2,4.9,210,5.8,66.7,3,3,11.7,2.63,0,0,0.0,66.7,2,0,0.0,3,7.5,0,0,,65.5,54.2,68.2,54.6,,,0,0,3,,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3,0,100.0,1,1,-7.0,2.3,0,0,0.0,100.0,1,0,0.0,1,2.5,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-2.5
Trevor Siemian,9683,QB,CHI,3,-14.81,0,40,6,62.1,29,31,8.3,2.77,0,3,9.4,51.6,16,12,11.1,35,87.5,2,12,,27.4,63.3,79.1,63.3,,58.3,0,0,36,25.0,100.5,8.6,3,1,0,2,3,1,2.8,172,5.5,66.7,27,27,7.1,2.34,0,2,7.4,59.3,16,9,11.1,30,75.0,2,10,,26.0,63.6,78.8,62.7,,,0,0,30,33.3,101.5,10.0,3,0,0,0,2,1,3.3,164,6.1,71.4,7,9,5.6,3.48,0,1,10.0,44.4,4,3,20.0,10,25.0,1,3,,71.9,63.3,72.6,65.2,,58.3,0,0,11,0.0,88.7,0.0,0,1,0,2,1,0,0.0,27,3.0,0,100.0,5,5,-2.0,1.66,0,0,0.0,80.0,4,0,20.0,5,12.5,1,1,,68.0,65.1,69.9,64.6,,,0,0,5,,82.5,0.0,0,0,0,0,0,0,0.0,19,3.8,-3.07
Tyler Huntley,46448,QB,BLT,3,3.7,0,40,3,85.7,35,35,6.9,2.8,0,0,0.0,85.7,30,11,0.0,39,97.5,0,15,,79.5,85.7,79.3,83.3,,67.4,0,0,40,18.2,116.7,5.1,2,2,0,0,2,0,0.0,260,7.4,85.2,27,27,6.9,2.75,0,0,0.0,85.2,23,8,0.0,31,77.5,0,10,,78.1,81.7,78.8,79.2,,67.4,0,0,31,25.0,122.2,6.5,2,2,0,0,2,0,0.0,200,7.4,88.9,9,9,5.8,2.82,0,0,0.0,88.9,8,3,0.0,9,22.5,0,5,,71.4,80.8,72.3,79.0,,,0,0,10,0.0,95.8,0.0,0,0,0,0,0,0,0.0,63,7.0,0,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,2.5,0,0,,60.4,60.2,64.6,60.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-0.41
Chris Streveler,46440,QB,NYJ,3,19.62,0,40,22,72.7,33,33,8.6,2.61,0,1,2.7,72.7,24,9,0.0,40,100.0,0,19,,80.0,73.5,79.0,67.7,,75.9,0,1,44,0.0,124.6,0.0,0,7,0,0,5,0,0.0,277,8.4,65.0,20,20,11.0,2.33,0,1,4.3,65.0,13,3,0.0,24,60.0,0,11,,77.3,66.7,78.0,62.1,,70.9,0,1,27,0.0,107.3,0.0,0,4,0,0,4,0,0.0,155,7.8,84.6,13,13,4.9,3.03,0,0,0.0,84.6,11,6,0.0,16,40.0,0,8,,74.2,78.8,74.1,73.7,,70.7,0,0,17,0.0,131.4,0.0,0,3,0,0,1,0,0.0,122,9.4,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1.63
Mitchell Trubisky,11757,QB,PIT,3,11.03,0,39,25,78.1,32,33,11.3,2.99,0,3,8.1,69.7,23,14,8.0,38,97.4,2,11,,79.5,83.1,78.8,77.5,,78.4,1,0,43,21.4,115.0,7.9,3,2,0,0,2,0,0.0,274,8.3,78.6,28,29,10.8,2.97,0,3,9.7,69.0,20,12,9.1,33,84.6,2,8,,78.4,79.1,78.4,73.1,,78.4,1,0,36,16.7,116.7,6.1,2,2,0,0,2,0,0.0,238,8.2,80.0,5,5,10.8,2.97,0,0,0.0,80.0,4,2,0.0,6,15.4,0,3,,70.3,80.6,71.5,78.8,,,0,0,8,50.0,104.2,16.7,1,0,0,0,0,0,0.0,45,9.0,0,100.0,1,1,-4.0,2.0,0,0,0.0,100.0,1,0,0.0,1,2.6,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,0.79
Will Grier,38265,QB,DAL,2,32.16,0,39,9,59.3,27,29,11.5,3.01,0,0,0.0,55.2,16,14,0.0,36,92.3,0,12,,79.2,51.1,79.4,48.2,,64.2,0,0,37,28.6,96.9,11.1,4,3,0,2,2,2,5.4,180,6.2,46.7,15,17,11.1,3.1,0,0,0.0,41.2,7,12,0.0,24,61.5,0,5,,77.2,43.3,78.7,37.8,,64.2,0,0,25,33.3,69.7,16.7,4,3,0,2,1,2,8.0,56,3.3,78.6,14,15,10.3,2.53,1,0,0.0,73.3,11,2,0.0,15,38.5,0,8,,73.5,67.9,73.7,67.1,,,0,0,15,0.0,121.5,0.0,0,0,0,0,1,0,0.0,130,8.7,0,100.0,2,3,0.0,1.4,1,0,0.0,66.7,2,0,0.0,3,7.7,0,1,,65.5,60.0,68.2,59.9,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,6,2.0,5.38
Jarrett Guarantano,40771,QB,ARZ,3,0.62,0,38,1,76.0,25,28,9.5,3.02,1,2,6.9,60.7,17,14,10.5,36,94.7,2,11,,28.7,62.6,0.0,68.0,,51.6,0,0,37,28.6,122.9,11.1,4,4,0,2,3,1,2.7,232,8.3,77.8,18,23,9.6,2.81,3,2,8.7,56.5,13,12,7.1,30,78.9,1,9,,27.3,61.8,0.0,71.7,,44.1,0,0,30,33.3,113.8,13.3,4,3,0,2,3,1,3.3,138,6.0,71.4,7,7,9.3,3.5,0,0,0.0,57.1,4,2,20.0,8,21.1,1,2,,70.9,60.4,71.9,54.0,,65.6,0,0,9,0.0,101.8,0.0,0,1,0,0,0,0,0.0,94,13.4,0,,0,2,,1.75,2,0,0.0,0.0,0,0,,2,5.3,0,0,,63.6,55.5,66.9,56.1,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,7.43
Sam Ehlinger,60555,QB,IND,3,3.9,0,37,14,91.7,24,26,10.4,3.41,0,1,3.8,84.6,22,13,0.0,34,91.9,0,13,,78.9,91.0,78.7,86.2,,80.4,0,0,35,38.5,146.5,14.7,5,3,0,2,4,0,0.0,251,9.7,90.0,20,22,8.1,2.86,1,1,4.5,81.8,18,7,0.0,26,70.3,0,9,,77.6,77.6,78.2,78.6,,58.9,0,0,27,42.9,142.6,11.5,3,1,0,1,3,0,0.0,192,8.7,100.0,6,7,14.2,4.17,0,0,0.0,85.7,6,6,0.0,11,29.7,0,5,,72.4,94.1,72.9,83.8,,89.3,0,0,12,33.3,158.3,18.2,2,2,0,1,1,0,0.0,97,13.9,0,100.0,2,3,-1.5,1.43,1,0,0.0,66.7,2,0,0.0,3,8.1,0,1,,66.9,61.3,69.2,61.1,,,0,0,4,,109.7,0.0,0,0,0,0,0,0,0.0,38,12.7,5.13
