player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Peterson, Paul",150,asa,408,19,400,-6,-0.9537395103819741
"Hillier, Daniel",150,cha,409,41,260,-13,-0.955984587186739
"Barjon, Paul",150,pga,410,-31,472,-12,-0.958863629285221
"Bhatia, Akshay",150,kft,411,66,439,19,-0.95894481018175
"Albertson, Anders",150,kft,412,-20,360,-3,-0.9610410089580551
"Khongwatmai, Phachara",150,asa,413,0,159,-3,-0.9635832165288081
"Cockerill, Aaron",150,euro,414,-7,362,-7,-0.965317586713931
"Crouch, A.J.",134,kft,415,-32,9999,0,-0.967964472760025
"Holt, Ian",150,can,416,27,9999,0,-0.971617667269851
"Mickelson, Phil",150,pga,417,1,101,-2,-0.9729385234500959
"Von Dellingshausen, Nicolai",150,euro,418,-13,436,-10,-0.974105733223438
"Kimsey, Nathan",150,cha,419,46,322,25,-0.9746182349365551
"Kelly, Jerry",150,champ,420,20,9999,0,-0.9764057683804821
"Flores, Martin",150,kft,421,47,9999,0,-0.982244231026534
"Burgoon, Bronson",150,pga,422,-1,443,-11,-0.983884694614504
"Horsey, David",150,euro,423,1,357,-12,-0.984919835412559
"McCarty, Matt",150,kft,424,14,9999,0,-0.986547765858754
"Rock, Robert",150,euro,425,60,9999,0,-0.9904843414480359
"Stegmaier, Brett",150,kft,426,-7,9999,0,-0.991307942428085
"Teater, Josh",150,kft,427,-23,9999,0,-0.991529407954097
"Kim, Minkyu",150,kor,428,44,227,13,-0.9917412182834711
"Nienaber, Wilco",150,euro,429,-64,308,-12,-0.993239738750902
"Brennan, Michael",150,am,430,-2,9999,0,-0.998948837445119
"Quayle, Anthony",150,jpn,431,-2,189,-5,-1.0014170700457
"Chesters, Ashley",150,euro,432,49,9999,0,-1.0048224544667799
"Wilson, Oliver",150,euro,433,-46,9999,0,-1.00601630914515
"Kim, Sihwan",150,euro,434,-39,163,-4,-1.0060263871624
"Sterne, Richard",150,euro,435,-4,9999,0,-1.00701464146181
"Silverman, Ben",150,kft,436,21,9999,0,-1.00726125812475
"McCarthy, Dan",150,kft,437,-7,9999,0,-1.00730868754347
"Chiarella, Alex",150,kft,438,0,9999,0,-1.0074380111735202
"Highsmith, Joe",150,am,439,20,9999,0,-1.0111818227478901
"Rozo, Marcelo",150,kft,440,35,9999,0,-1.01207041641084
"Howie, Craig",150,euro,441,-24,9999,0,-1.0123226690296399
"Imahira, Shugo",150,jpn,442,-68,94,-3,-1.01708169127034
"Goya, Estanislao",150,kft,443,-10,9999,0,-1.02101614069794
"Baker, Chris",150,kft,444,-28,9999,0,-1.02272589690459
"Gavins, Daniel",150,euro,445,-31,276,-18,-1.02344833290755
"Jorgensen, Oliver",150,cha,446,-107,235,-7,-1.02389181413015
"Smyth, Travis",150,asa,447,-12,434,-5,-1.02633263016768
"Gellerman, Michael",150,pga,448,-12,9999,0,-1.0318351591705899
"Carlson, Brian",150,can,449,12,9999,0,-1.03402622993002
"Langer, Bernhard",150,champ,450,-13,9999,0,-1.03410965070854
"Wu, Dylan",150,kft,451,-94,9999,0,-1.0380778448315502
"Dickson, Taylor",150,kft,452,-7,9999,0,-1.04047764145072
"Hisatsune, Ryo",150,jpn,453,47,231,14,-1.0458618719200798
"Strydom, Tristen",150,afr,454,-7,228,-5,-1.04842766937479
"Simonsen, Martin Leth",150,cha,455,37,407,22,-1.05147001780591
"Hansen, Joachim B",150,euro,456,-138,212,-11,-1.0566999392815999
"Vogel, T.J.",150,kft,457,-9,491,-13,-1.05778458915564
"Kjeldsen, Soren",150,euro,458,-43,9999,0,-1.05845130442157
"Zhang, Xinjun",150,kft,459,24,9999,0,-1.0639838298675899
"Lamb, Rick",150,kft,460,-64,9999,0,-1.0640275184958201
"Brehm, Ryan",150,pga,461,5,348,-9,-1.0661094381599499
"Cole, Eric",150,kft,462,-10,9999,0,-1.06704986440706
"Goodwin, Noah",150,am,463,-12,9999,0,-1.0689177215449301
"Lee, Junseok",150,kor,464,-9,302,-9,-1.0696058405726998
"Cummins, Quade",150,kft,465,28,9999,0,-1.0721263950934001
"Winther, Jeff",150,euro,466,-27,261,-11,-1.08023012709095
"Migliozzi, Guido",150,euro,467,-7,178,-8,-1.08133362156418
"Reifers, Kyle",150,kft,468,16,9999,0,-1.08335981512184
"Creel, Joshua",150,kft,469,10,462,-17,-1.08580120083751
"Kang, Kyungnam",150,kor,470,-8,9999,0,-1.0891482806602
"Knowles, Philip",150,kft,471,-73,9999,0,-1.09125726912234
"Stanger, Jimmy",150,kft,472,-19,448,-10,-1.09131785792152
"Lovemark, Jamie",150,kft,473,-27,9999,0,-1.09536625693193
"Harkins, Brandon",150,kft,474,-62,487,-14,-1.0954590193093499
"Aguado, Camilo",150,sam,475,-17,9999,0,-1.09616205388658
"Bridgeman, Jacob",150,am,476,0,9999,0,-1.09866295236434
"Thompson, Curtis",150,kft,477,-1,9999,0,-1.10165295607716
"Saddier, Adrien",150,euro,478,-11,9999,0,-1.10187123223906
"Park, Sanghyun",150,kor,479,-9,242,-12,-1.10436395319478
"Trainer, Martin",150,pga,480,0,467,0,-1.11471307891997
"Knous, Jim",150,pga,481,-58,9999,0,-1.11569005693299
"Otsuki, Tomoharu",150,jpn,482,-19,129,-2,-1.11643760667976
"Siem, Marcel",150,euro,483,-42,334,-16,-1.12214596694108
"Easton, Bryce",150,euro,484,0,483,0,-1.1225719767129099
"Diaz, Roberto",150,kft,485,0,9999,0,-1.12788106192784
"Van Der Walt, Dawie",150,kft,486,5,9999,0,-1.1280820321295901
"Ledesma, Nelson",150,kft,487,-1,9999,0,-1.13851649415482
"Lombard, Zander",150,euro,488,-10,399,-9,-1.13957680283116
"Manassero, Matteo",150,cha,489,-2,365,-7,-1.1400499106956998
"Chassart, Adrien Dumont de",150,am,490,-2,9999,0,-1.14116935654901
"Toledo, José",150,sam,491,-2,9999,0,-1.14172110191323
"Hagy, Brandon",150,pga,492,-28,391,-12,-1.1422140182378202
"Knappe, Alexander",150,cha,493,0,394,0,-1.14226583017524
"Feagler, Clay",150,kft,494,0,9999,0,-1.14249034840379
"Levy, Alexander",150,euro,495,-5,421,-14,-1.14394834740046
"Freiburghaus, Jeremy",150,cha,496,0,364,0,-1.15013292533458
"Harrington, Scott",150,pga,497,-26,9999,0,-1.15416487935607
"Castillo, Ricky",142,am,498,-3,9999,0,-1.1600236285193402
"Augenstein, John",150,kft,499,-3,9999,0,-1.16035527520123
"Dufner, Jason",150,pga,500,-26,9999,0,-1.1756263369534798
