player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Jamel Dean,34918,CB,TB,1,0,0,30,60.0,,,,,,60.1,,,70.3,0,0,0,1,6,0,0,5,0
Alec Ingold,34934,FB,MIA,1,0,0,17,,,,59.9,,,39.9,,,64.4,0,0,0,0,0,2,4,0,0
Liam McCullough,35213,LS,ATL,1,0,0,2,,,63.0,,,52.8,45.3,,,63.7,0,1,7,0,0,0,4,0,0
Trevis Gipson,35241,ED,CHI,1,0,0,6,59.8,,,,,,60.4,,,65.7,0,0,0,1,0,0,0,1,0
Michael Dickson,35381,P,SEA,1,0,0,29,,,60.0,,,,60.1,,59.4,65.5,0,0,3,0,0,0,2,0,0
Blake Cashman,35413,LB,HST,1,0,0,13,,,,,,,77.3,,,68.2,0,0,0,0,5,6,8,2,2
Blake Ferguson,35517,LS,MIA,1,0,0,17,,,60.0,,,0.0,27.0,,,63.5,0,0,4,0,0,0,4,0,0
Adam Prentice,35639,FB,NO,1,0,0,20,,,,,,,61.0,,,65.6,0,0,0,0,0,6,5,0,0
Tae Crowder,35774,LB,NYG,1,0,0,21,60.0,,,,,,61.3,,,63.8,0,0,0,5,0,0,0,2,0
Jonas Griffith,35858,LB,DEN,1,0,0,10,60.0,,,,,,59.8,,,62.8,0,0,0,3,0,0,1,0,0
David Edwards,35941,G,LA,1,0,0,26,,,60.0,,,,60.0,,,62.4,0,0,2,0,0,0,0,0,0
Tanner Muse,35997,LB,SEA,1,0,0,29,,,,,,,76.5,,,65.3,0,0,0,0,4,4,2,1,2
Darrell Taylor,36001,ED,SEA,1,0,0,29,59.7,,,,,,59.9,,,62.1,0,0,0,5,0,0,0,0,0
A.J. Cole III,36038,P,LV,1,0,0,23,,,60.0,,,,60.1,,60.6,65.5,0,0,3,0,0,0,2,0,0
Zach Gentry,36049,TE,PIT,1,0,0,25,,,60.0,,,,60.7,,,61.4,0,0,6,0,0,0,0,0,0
Austin Bryant,36248,ED,DET,1,0,0,11,58.7,,,,,,58.8,,,64.9,0,0,0,6,0,0,0,0,0
Charlie Heck,36501,T,HST,1,0,0,13,,,60.0,,,,60.2,,,63.0,0,0,4,0,0,0,0,0,0
Bobby Evans,36800,T,LA,1,0,0,26,,,60.0,,,,60.2,,,61.0,0,0,2,0,0,0,0,0,0
Jonah Jackson,37070,G,DET,1,0,0,11,,,60.0,,,,61.2,,,67.8,0,0,5,0,0,0,0,0,0
Logan Stenberg,37181,G,DET,1,0,0,11,,,60.0,,,,60.8,,,66.8,0,0,5,0,0,0,0,0,0
Shy Tuttle,37279,DI,NO,1,0,0,20,60.0,,,,,,60.3,,,63.4,0,0,0,7,0,0,0,0,0
Quinton Bell,37468,LB,ATL,1,0,0,2,60.0,,,,,,61.4,,,68.2,0,0,0,4,6,6,4,5,0
Darryl Johnson,37479,ED,SEA,1,0,0,29,59.3,,,,,,83.2,,,66.1,0,0,0,5,4,4,2,0,0
Troy Reeder,38268,LB,LAC,2,0,0,27,60.0,,,,,,60.0,,,69.6,0,0,0,8,10,11,10,5,0
Juwann Winfree,38275,WR,GB,1,0,0,12,,,,,,,65.5,,,69.4,0,0,0,0,2,6,1,4,0
Camryn Bynum,38408,S,MIN,1,0,0,18,60.0,,,,,,60.3,,,62.6,0,0,0,1,2,0,0,0,0
Casey Toohill,38472,ED,WAS,1,0,0,32,60.0,,,,,,59.3,,,64.4,0,0,0,5,0,0,3,0,0
Matthew Adams,38526,LB,CHI,1,0,0,6,59.9,,,,,,70.9,,,67.0,0,0,0,2,4,3,6,2,1
Jordan Kunaszyk,38548,LB,CLV,1,0,0,8,,,,,,,68.1,,,67.2,0,0,0,0,8,5,4,5,0
Michael Deiter,38554,C,MIA,1,0,0,17,,,60.0,,,,60.6,,,61.4,0,0,4,0,0,0,0,0,0
Evan Brown,38709,C,DET,1,0,0,11,,,60.0,,,,60.7,,,61.5,0,0,5,0,0,0,0,0,0
J.K. Scott,38809,P,LAC,2,0,0,27,,,60.0,,,,61.2,,69.8,67.2,0,0,9,0,0,0,10,0,0
Andrew Dowell,38956,LB,NO,1,0,0,20,59.5,,,,,,53.2,,,68.2,1,0,0,7,6,6,5,4,0
Nick Moore,39090,LS,BLT,1,0,0,3,,,60.0,,,0.0,41.6,,,64.0,0,0,4,0,0,0,6,0,0
Joey Slye,39235,K,WAS,1,0,0,32,,62.3,,,60.0,,60.0,,,61.5,0,0,2,0,5,0,0,0,0
Nick Allegretti,39268,G,KC,2,0,0,16,,,60.0,,,,60.8,,,64.2,0,0,12,0,0,0,0,0,0
Will Clapp,39386,G,LAC,2,0,0,27,,,60.0,,,,60.7,,,63.9,0,0,9,0,0,0,0,0,0
Terence Steele,39461,T,DAL,1,0,0,9,,,60.0,,,,60.0,,,63.0,0,0,1,0,0,0,0,0,0
Boston Scott,39462,HB,PHI,1,0,0,24,,,,,,,62.8,,,64.2,0,0,0,0,7,0,0,0,0
Corliss Waitman,39620,P,DEN,1,0,0,10,,,60.0,,,,60.4,,60.0,67.4,0,0,5,0,0,0,1,0,0
Michael Dunn,39676,C,CLV,1,0,0,8,,,60.5,,,,61.3,,,68.3,0,0,6,0,0,0,0,0,0
Devin Duvernay,40006,WR,BLT,1,0,0,3,,,,59.6,,,60.2,62.7,,63.4,0,0,0,0,0,3,0,6,0
Armani Rogers,40034,TE,WAS,1,0,0,32,,,60.0,,,,60.2,,,66.8,0,0,2,0,5,6,0,3,0
Tershawn Wharton,40292,DI,KC,2,0,0,16,58.7,,,,,,60.2,,,68.7,0,0,0,5,0,0,0,2,0
Tony Jones Jr.,40498,HB,NO,1,0,0,20,,,,,,,57.9,,,62.8,0,0,0,0,0,6,0,0,0
Kene Nwangwu,40547,HB,MIN,1,0,0,18,,,,59.5,,,54.1,,,68.3,0,0,0,0,0,2,3,1,0
Demetric Felton,40568,WR,CLV,1,0,0,8,,,,,,,58.4,35.7,,63.3,0,0,0,0,0,5,0,5,0
L'Jarius Sneed,40588,CB,KC,2,0,0,16,,,,,,,64.1,,,74.8,0,0,0,0,0,0,0,11,0
Kylen Granson,40630,TE,IND,1,0,0,14,,,,,,,56.8,,,63.0,0,0,0,0,0,5,4,0,0
Devery Hamilton,40636,T,NYG,1,0,0,21,,,60.0,,,,60.0,,,60.6,0,0,1,0,0,0,0,0,0
Rico Dowdle,40693,HB,DAL,1,0,0,9,,,,,,,36.8,,,24.2,0,1,0,0,2,6,5,4,0
Reggie Gilliam,40951,FB,BUF,1,0,0,4,,,60.0,,,,40.5,,,67.7,0,0,5,0,6,2,0,3,0
Alaric Jackson,40972,T,LA,1,0,0,26,,,60.0,,,,60.0,,,62.5,0,0,2,0,0,0,0,0,0
Luke Wattenberg,41024,C,DEN,1,0,0,10,,,60.0,,,,60.0,,,60.7,0,0,1,0,0,0,0,0,0
Matt Hennessy,41141,C,ATL,1,0,0,2,,,60.0,,,,60.7,,,61.2,0,0,7,0,0,0,0,0,0
Tyler Biadasz,41178,C,DAL,1,0,0,9,,,60.0,,,,60.0,,,61.8,0,0,1,0,0,0,0,0,0
Ko Kieft,41372,TE,TB,1,0,0,30,,,,,,,59.9,,,62.7,0,0,0,0,0,2,0,0,0
Ben Powers,41482,G,BLT,1,0,0,3,,,60.0,,,,60.6,,,61.4,0,0,4,0,0,0,0,0,0
Will Fries,41530,G,IND,1,0,0,14,,,60.0,,,,60.4,,,63.5,0,0,5,0,0,0,0,0,0
Brandon Walton,41533,T,TB,1,0,0,30,,,60.0,,,,60.6,,,66.2,0,0,4,0,0,0,0,0,0
Teven Jenkins,41534,G,CHI,1,0,0,6,,,60.0,,,,60.4,,,64.7,0,0,3,0,0,0,0,0,0
Matt Farniok,41585,G,DAL,1,0,0,9,,,60.0,,,,60.0,,,60.7,0,0,1,0,0,0,0,0,0
Jonah Williams,41651,T,CIN,1,0,0,7,,,60.0,,,,60.2,,,63.0,0,0,4,0,0,0,0,0,0
Alohi Gilman,41662,S,LAC,2,0,0,27,59.6,,,,,,65.2,,,68.0,0,0,0,8,10,11,0,5,0
Jawaan Taylor,41665,T,JAX,1,0,0,15,,,60.0,,,,60.4,,,63.4,0,0,5,0,0,0,0,0,0
Khalil Herbert,41668,HB,CHI,1,0,0,6,,,,,,,81.1,,,65.3,0,0,0,0,4,3,6,2,0
Ben Cleveland,41696,G,BLT,1,0,0,3,,,60.0,,,,60.6,,,64.7,0,0,4,0,0,0,0,0,0
Landon Dickerson,41712,G,PHI,1,0,0,24,,,60.5,,,,61.3,,,68.3,0,0,6,0,0,0,0,0,0
John Simpson,41715,G,LV,1,0,0,23,,,60.0,,,,60.4,,,65.6,0,0,3,0,0,0,0,0,0
Royce Newman,41746,T,GB,1,0,0,12,,,60.0,,,,60.0,,,63.0,0,0,1,0,0,0,0,0,0
Stone Forsythe,41795,T,SEA,1,0,0,29,,,60.0,,,,60.4,,,64.2,0,0,3,0,0,0,0,0,0
Tremayne Anchrum,41813,G,LA,1,0,0,26,,,60.0,,,,60.3,,,65.5,0,0,2,0,0,0,0,0,0
Liam Eichenberg,41851,G,MIA,1,0,0,17,,,60.0,,,,60.6,,,66.2,0,0,4,0,0,0,0,0,0
Ezra Cleveland,41973,G,MIN,1,0,0,18,,,60.0,,,,60.7,,,61.6,0,0,5,0,0,0,0,0,0
Luke Fortner,42028,C,JAX,1,0,0,15,,,60.0,,,,60.7,,,61.5,0,0,5,0,0,0,0,0,0
Jack Stoll,42058,TE,PHI,1,0,0,24,,,60.0,,,,46.2,,,65.6,1,0,6,0,0,6,3,0,0
Ian Thomas,42130,TE,CAR,1,0,0,5,,,60.0,,,,55.3,,,62.9,0,0,4,0,0,8,0,0,0
Tyrie Cleveland,42134,WR,DEN,1,1,0,10,,,,,,,44.7,,,69.0,0,0,0,0,4,4,1,2,0
Ed Oliver,42200,DI,BUF,1,0,0,4,,,,,,,60.0,,,66.5,0,0,0,0,0,0,0,1,0
Divine Deablo,42208,LB,LV,1,0,0,23,59.8,,,,,,59.4,,,63.3,0,0,0,5,0,0,2,0,0
Greg Dortch,42237,WR,ARZ,1,0,0,1,,,,,,,60.0,60.5,,62.0,0,0,0,0,0,0,0,2,0
Lil'Jordan Humphrey,42247,WR,NE,1,0,0,19,,,,,,,60.0,,,61.7,0,0,0,0,0,1,0,0,0
Charlie Woerner,42257,TE,SF,1,0,0,28,,,,,,,49.4,,,70.5,0,0,0,0,1,4,5,6,0
John Bates,42275,TE,WAS,1,0,0,32,,,60.0,,,,60.0,,,60.9,0,0,2,0,0,0,0,0,0
Spencer Brown,42296,T,BUF,1,0,0,4,,,60.0,,,,60.8,,,66.8,0,0,5,0,0,0,0,0,0
Luke Farrell,42353,TE,JAX,1,0,0,15,,,,,,,59.8,,,63.0,0,0,0,0,0,5,0,0,0
JoJo Domann,42446,LB,IND,1,0,0,14,,,,,,,62.0,,,67.2,0,0,0,0,6,5,4,5,0
Amen Ogbongbemiga,42449,LB,LAC,2,0,0,27,,,,,,,67.3,,,68.3,0,0,0,0,10,11,10,5,0
K'Von Wallace,42467,S,PHI,1,0,0,24,60.0,,,,,,59.9,,,66.8,0,0,0,5,7,4,3,4,0
Antoine Winfield Jr.,42475,S,TB,1,0,0,30,59.9,,,,,,60.0,,,63.3,0,0,0,1,0,0,0,1,0
Tomon Fox,42486,LB,NYG,1,0,0,21,,,,,,,60.9,,,60.0,0,0,0,0,0,5,0,0,0
Devin Harper,42494,LB,DAL,1,0,0,9,,,,,,,69.1,,,67.7,0,0,0,0,2,6,5,4,0
Rashad Weaver,42495,ED,TEN,1,0,0,31,60.0,,,,,,61.0,,,66.1,0,0,0,1,0,0,0,2,0
Keir Thomas,42509,ED,LA,1,0,0,26,60.0,,,,,,71.1,,,66.7,0,0,0,5,0,6,0,0,0
Cam Brown,42516,LB,NYG,1,0,0,21,60.0,,,,,,63.1,,,68.4,0,0,0,5,4,5,6,6,0
Krys Barnes,42548,LB,GB,1,0,1,12,,,,,,,29.6,,,23.7,0,1,0,0,2,5,4,4,0
Shaun Bradley,42632,LB,PHI,1,0,0,24,59.8,,,,,,70.9,,,68.2,0,0,0,5,7,6,3,4,0
Justin Strnad,42659,LB,DEN,1,0,0,10,59.9,,,,,,37.0,,,66.2,0,0,0,3,4,4,1,2,0
Mecole Hardman,42683,WR,KC,1,0,0,16,,,,,,,60.0,60.3,,61.5,0,0,0,0,0,0,0,1,0
Chauncey Golston,42718,ED,DAL,1,0,0,9,58.9,,60.0,,,,60.1,,,69.7,0,0,1,6,0,0,0,0,0
Osa Odighizuwa,42754,DI,DAL,1,0,0,9,60.0,,,,,,60.4,,,64.4,0,0,0,6,0,0,0,0,0
J.C. Jackson,42781,CB,LAC,1,0,0,27,,,,,,,60.0,,,67.2,0,0,0,0,0,0,0,1,0
Shaka Toney,42806,ED,WAS,1,0,0,32,,,,,,,66.2,,,67.8,0,0,0,0,5,6,3,3,0
Terrell Lewis,42845,ED,LA,1,0,0,26,59.4,,,,,,59.8,,,65.3,0,0,0,5,0,0,0,0,0
Avery Williams,42873,HB,ATL,1,0,0,2,60.0,,,60.0,,,59.9,71.2,,66.4,0,0,0,4,1,6,0,5,0
Rashan Gary,42905,ED,GB,1,0,0,12,59.8,,,,,,60.7,,,64.2,0,0,0,5,0,0,0,1,0
Dicaprio Bootle,42913,CB,KC,1,0,0,16,,,,,,,46.6,,,69.9,1,0,0,0,6,0,5,0,1
Jonathon Cooper,43021,ED,DEN,1,0,0,10,59.9,,,,,,76.0,,,67.5,0,0,0,3,4,4,1,2,0
Charvarius Ward,43034,CB,SF,1,0,0,28,59.6,,,,,,60.5,,,66.7,0,0,0,3,0,0,0,0,0
Brandon Jones,43049,S,MIA,1,0,0,17,59.9,,,,,,60.0,,,60.8,0,0,0,1,0,0,0,0,0
Devin White,43089,LB,TB,1,0,0,30,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,1,0
Jeremy Chinn,43179,S,CAR,1,0,0,5,59.7,,,,,,59.9,,,62.3,0,0,0,6,0,0,0,0,0
Mack Wilson,43190,LB,NE,1,0,0,19,,,,,,,61.2,,,67.1,0,0,0,0,2,4,3,3,0
Richie Grant,43196,S,ATL,1,0,0,2,59.8,,,,,,60.6,,,68.9,0,0,0,4,0,0,0,5,0
Damar Hamlin,43291,S,BUF,1,0,0,4,,,,,,,74.0,,,67.1,0,0,0,0,6,0,0,3,2
Myles Bryant,43336,CB,NE,1,0,0,19,60.0,,,,,,61.2,62.3,,66.5,0,0,0,4,2,0,0,4,0
Christian Holmes,43393,CB,WAS,1,0,0,32,59.5,,,,,,63.2,,,71.2,0,0,0,5,5,6,3,3,0
Josh Metellus,43395,S,MIN,1,0,0,18,60.0,,,,,,73.8,,,68.9,0,0,0,1,6,2,5,4,2
Milo Eifler,43421,LB,WAS,1,0,0,32,,,,,,,67.8,,,65.9,0,0,0,0,5,6,3,3,0
Carter Coughlin,43498,LB,NYG,1,0,0,21,59.8,,,,,,51.8,,,68.1,1,0,0,5,4,5,6,6,0
Nick Niemann,43500,LB,LAC,2,0,0,27,,,,,,,52.9,,,69.6,1,0,0,0,10,11,10,5,0
Alex Highsmith,43507,ED,PIT,1,0,0,25,59.2,,,,,,59.6,,,64.5,0,0,0,4,0,0,0,0,0
Sam Franklin,43580,S,CAR,1,0,0,5,,,,,,,66.0,,,70.8,1,0,0,0,5,8,5,4,2
Jaylon Moore,43678,T,SF,1,0,0,28,,,60.0,,,,60.0,,,62.5,0,0,2,0,0,0,0,0,0
Quincy Roche,43734,ED,NYG,1,1,0,21,,,,,,,52.9,,,67.1,0,0,0,0,4,5,6,3,0
Jeffery Simmons,43742,DI,TEN,1,0,0,31,59.8,,,,,,60.7,,,66.5,0,0,0,1,0,0,0,2,0
Derrick Brown,43883,DI,CAR,1,0,0,5,58.7,,,,,,58.9,,,65.8,0,0,0,6,0,0,0,0,0
Timmy Horne,43918,DI,ATL,1,0,0,2,59.2,,,,,,59.5,,,65.0,0,0,0,4,0,0,0,0,0
Patrick Jones II,43974,ED,MIN,1,0,0,18,60.0,,,,,,63.1,,,68.9,0,0,0,1,6,0,0,4,0
Byron Murphy Jr.,44027,CB,ARZ,1,0,0,1,59.8,,,,,,60.0,,,62.0,0,0,0,7,0,0,0,0,0
Adetokunbo Ogundeji,44047,ED,ATL,1,0,0,2,59.2,,,,,,58.7,,,65.3,0,0,0,4,0,0,4,0,0
Eddy Pineiro,44140,K,CAR,1,0,0,5,,73.2,,,60.0,,60.0,,,61.5,0,0,4,0,5,0,0,0,0
Quinnen Williams,44216,DI,NYJ,1,0,0,22,59.1,,,,,,59.3,,,64.0,0,0,0,4,0,0,0,0,0
Jamir Jones,44287,ED,PIT,1,0,0,25,,,,,,,71.1,,,68.3,0,0,0,0,5,6,8,3,1
Boogie Basham,44320,ED,BUF,1,0,0,4,59.4,,,,,,59.8,,,63.8,0,0,0,1,0,0,0,0,0
Kyzir White,44485,LB,PHI,1,0,0,24,,,,,,,59.5,,,62.9,0,0,0,0,0,0,3,0,0
Brian Burns,44522,ED,CAR,1,0,0,5,59.3,,,,,,59.7,,,64.8,0,0,0,4,0,0,0,0,0
D.J. Wonnum,44550,ED,MIN,1,0,0,18,60.0,,,,,,71.5,,,68.3,0,0,0,1,0,2,5,4,0
Raekwon Davis,44582,DI,MIA,1,0,0,17,59.6,,,,,,61.8,,,67.7,0,0,0,1,0,0,0,3,0
Jonah Williams,44597,DI,LA,1,0,0,26,59.0,,60.0,,,,59.6,,,65.7,0,0,2,5,0,0,0,0,0
Leki Fotu,44614,DI,ARZ,1,0,0,1,58.5,,,,,,58.7,,,66.5,0,0,0,7,0,0,0,0,0
Mitch Wishnowsky,44663,P,SF,1,0,0,28,,,60.0,,,,60.2,,50.0,64.5,0,0,2,0,0,0,5,0,0
Braden Mann,44664,P,NYJ,1,0,0,22,,,60.0,,60.0,,60.5,,58.3,64.9,0,0,3,0,1,0,6,0,0
Camaron Cheeseman,44692,LS,WAS,1,0,0,32,,,60.0,,,76.3,63.2,,,63.3,0,0,2,0,0,0,3,0,0
Prince Tega Wanogho,44820,T,KC,2,0,0,16,,,61.2,,,,61.1,,,61.7,0,0,12,0,0,0,0,0,0
Khari Blasingame,44889,FB,CHI,1,0,0,6,,,,,,,83.8,,,67.3,0,0,0,0,0,3,6,2,0
Olamide Zaccheaus,44920,WR,ATL,1,0,0,2,,,,,,,60.0,,,61.5,0,0,0,0,0,1,0,0,0
Hjalte Froholdt,44959,C,CLV,1,0,0,8,,,60.1,,,,60.9,,,61.6,0,0,6,0,0,0,0,0,0
Blake Gillikin,45045,P,NO,1,0,0,20,,,60.0,,,,60.6,,70.8,66.2,0,0,4,0,0,0,5,0,0
Luke Masterson,45046,LB,LV,1,0,0,23,60.0,,,,,,64.3,,,67.9,0,0,0,1,5,5,2,4,0
Iosua Opeta,45110,G,PHI,1,0,0,24,,,60.0,,,,60.9,,,65.3,0,0,6,0,0,0,0,0,0
Terrell Burgess,45255,S,LA,1,0,0,26,60.0,,,,,,58.4,,,68.4,0,0,0,5,2,6,4,0,0
Jordan Fuller,45326,S,LA,1,0,0,26,,,,,,,60.0,,,63.2,0,0,0,0,2,0,0,0,0
Hakeem Adeniji,45419,T,CIN,1,0,0,7,,,60.0,,,,60.2,,,63.1,0,0,4,0,0,0,0,0,0
Zech McPhearson,45464,CB,PHI,1,0,0,24,60.0,,,61.2,,,78.2,,,70.7,0,0,0,5,7,6,3,4,2
J.C. Hassenauer,45600,C,PIT,1,0,0,25,,,60.5,,,,61.3,,,68.3,0,0,6,0,0,0,0,0,0
Brandon Stephens,45644,CB,BLT,1,0,0,3,,,,,,,60.4,,,69.1,0,0,0,0,0,2,6,6,0
Dontrell Hilliard,45691,HB,TEN,1,1,0,31,,,,,,,85.3,,,64.0,0,0,0,0,0,0,5,0,1
Ty Johnson,45769,HB,NYJ,1,0,0,22,,,,60.0,,,75.7,,,61.1,0,0,0,0,0,5,0,0,0
Alexander Mattison,45817,HB,MIN,1,0,0,18,,,,,,,42.8,,,62.9,0,0,0,0,0,2,0,0,0
Jake Funk,45835,HB,LA,1,0,0,26,,,,,,,41.2,,,63.2,0,0,0,0,2,6,4,0,0
Travis Homer,45859,HB,SEA,1,0,0,29,,,,,,,45.9,,,62.8,0,0,0,0,4,4,2,0,1
Justice Hill,45865,HB,BLT,1,0,0,3,,,,,,,51.5,,,69.3,0,0,0,0,5,3,4,2,0
Myles Gaskin,45914,HB,MIA,1,0,0,17,,,,,,,62.4,,,61.8,0,0,0,0,5,0,0,0,0
Josh Jacobs,45953,HB,LV,1,0,0,23,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Benny Snell Jr.,45954,HB,PIT,1,0,0,25,,,,,,,79.0,,,66.2,0,0,0,0,5,6,8,3,2
Isaiah Wynn,46048,T,NE,1,0,0,19,,,60.0,,,,60.0,,,60.7,0,0,1,0,0,0,0,0,0
Lester Cotton Sr.,46085,G,LV,1,0,0,23,,,60.0,,,,60.4,,,61.2,0,0,3,0,0,0,0,0,0
Wyatt Teller,46131,G,CLV,1,0,0,8,,,60.0,,,,60.6,,,61.1,0,0,6,0,0,0,0,0,0
Robert Hunt,46139,G,MIA,1,0,0,17,,,60.0,,,,60.2,,,63.1,0,0,4,0,0,0,0,0,0
Will Hernandez,46180,G,ARZ,1,0,0,1,,,60.0,,,,60.0,,,61.8,0,0,1,0,0,0,0,0,0
Patrick Mekari,46219,T,BLT,1,0,0,3,,,60.0,,,,60.2,,,63.1,0,0,4,0,0,0,0,0,0
Orlando Brown Jr.,46227,T,KC,2,0,0,16,,,61.4,,,,61.4,,,66.6,0,0,12,0,0,0,0,0,0
Elijah Wilkinson,46238,G,ATL,1,0,0,2,,,60.5,,,,61.0,,,61.7,0,0,7,0,0,0,0,0,0
Calvin Anderson,46247,T,DEN,1,0,0,10,,,60.0,,,,60.4,,,63.4,0,0,5,0,0,0,0,0,0
Joseph Noteboom,46249,T,LA,1,0,0,26,,,60.0,,,,60.1,,,63.5,0,0,2,0,0,0,0,0,0
Greg Little,46254,T,MIA,1,0,0,17,,,60.0,,,,60.4,,,64.2,0,0,3,0,0,0,0,0,0
Mike McGlinchey,46275,T,SF,1,0,0,28,,,60.0,,,,60.2,,,61.0,0,0,2,0,0,0,0,0,0
Austin Corbett,46290,G,CAR,1,0,0,5,,,60.0,,,,61.0,,,67.2,0,0,4,0,0,0,0,0,0
Yodny Cajuste,46297,T,NE,1,0,0,19,,,60.0,,,,60.0,,,61.8,0,0,1,0,0,0,0,0,0
Blake Hance,46301,G,SF,1,0,0,28,,,60.0,,,,60.0,,,64.6,0,0,2,0,0,0,0,0,0
Chukwuma Okorafor,46302,T,PIT,1,0,0,25,,,60.0,,,,60.9,,,67.2,0,0,6,0,0,0,0,0,0
Geron Christian Sr.,46375,T,KC,2,0,0,16,,,62.2,,,,61.6,,,64.7,0,0,12,0,0,0,0,0,0
Matt Pryor,46647,T,IND,1,0,0,14,,,60.0,,,,60.8,,,65.3,0,0,5,0,0,0,0,0,0
Colby Gossett,46673,G,ATL,1,0,0,2,,,60.0,,,,60.5,,,63.7,0,0,7,0,0,0,0,0,0
Chris Lindstrom,46692,G,ATL,1,0,0,2,,,60.9,,,,61.5,,,68.7,0,0,7,0,0,0,0,0,0
Kevin Dotson,46735,G,PIT,1,0,0,25,,,60.1,,,,60.9,,,61.6,0,0,6,0,0,0,0,0,0
Nate Davis,46808,G,TEN,1,0,0,31,,,60.0,,,,61.2,,,67.8,0,0,5,0,0,0,0,0,0
Brian O'Neill,46854,T,MIN,1,0,0,18,,,60.0,,,,60.8,,,67.2,0,0,5,0,0,0,0,0,0
Kaleb McGary,46912,T,ATL,1,0,0,2,,,60.0,,,,61.1,,,67.6,0,0,7,0,0,0,0,0,0
Jackson Barton,46978,T,LV,1,0,0,23,,,60.0,,,,60.1,,,62.8,0,0,3,0,0,0,0,0,0
Dalton Risner,47008,G,DEN,1,0,0,10,,,60.0,,,,61.2,,,67.8,0,0,5,0,0,0,0,0,0
Kolton Miller,47013,T,LV,1,0,0,23,,,60.0,,,,60.2,,,63.4,0,0,3,0,0,0,0,0,0
Josiah Deguara,47034,TE,GB,1,0,0,12,,,,,,,61.0,,,64.0,0,0,0,0,0,6,4,1,0
Foster Moreau,47043,TE,LV,1,0,0,23,,,60.0,,,,60.0,,,62.4,0,0,3,0,0,0,2,0,0
Andre James,47058,C,LV,1,0,0,23,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Andrew Beck,47121,FB,DEN,1,0,0,10,,,60.0,,,,43.4,,,63.3,0,0,5,0,1,4,0,0,0
Tyler Conklin,47124,TE,NYJ,1,0,0,22,,,60.0,,,,60.1,,,60.4,0,0,3,0,0,0,0,0,0
Cethan Carter,47149,TE,MIA,1,0,0,17,,,,,,,64.9,,,63.5,0,0,0,0,3,0,1,0,0
Tommy Sweeney,47216,TE,BUF,1,0,0,4,,,60.0,,,,60.2,,,61.9,0,0,5,0,0,2,0,0,0
Mitchell Wilcox,47234,TE,CIN,1,0,0,7,,,60.0,,,0.0,27.4,,,62.2,0,0,2,0,0,0,1,0,0
Durham Smythe,47257,TE,MIA,1,0,0,17,,,60.0,,,,59.8,,,64.7,0,0,4,0,4,2,4,0,0
Drew Sample,47259,TE,CIN,1,0,0,7,,,60.0,,,,26.4,,,64.7,0,0,4,0,0,5,0,0,0
Dallas Goedert,47272,TE,PHI,1,0,0,24,,,,,,,59.8,,,62.1,0,0,0,0,0,2,0,0,0
Noah Togiai,47282,TE,PHI,1,0,0,24,,,60.0,,,,60.4,,,60.6,0,0,6,0,0,0,0,0,0
Hayden Hurst,47294,TE,CIN,1,0,0,7,,,60.0,,,,60.3,,,60.7,0,0,4,0,0,0,0,0,0
Brycen Hopkins,47338,TE,LA,1,0,0,26,,,,,,,58.1,,,65.2,0,0,0,0,0,5,1,0,0
Danny Pinter,47339,G,IND,1,0,0,14,,,60.0,,,,60.4,,,63.5,0,0,5,0,0,0,0,0,0
Chris Myarick,47358,TE,NYG,1,0,0,21,,,60.0,,,,56.8,,,69.2,1,0,1,0,0,5,6,4,0
River Cracraft,47417,WR,MIA,1,0,0,17,,,,,,,41.3,,,62.3,0,0,0,0,2,2,0,0,0
Mark Andrews,47436,TE,BLT,1,0,0,3,,,,,,,60.0,,,60.0,0,0,0,0,0,1,0,0,0
Andy Isabella,47448,WR,ARZ,1,0,0,1,,,,,,,31.5,,,70.0,2,0,0,0,0,0,5,0,0
Jakobi Meyers,47468,WR,NE,1,0,0,19,,,,,,,60.0,,,60.0,0,0,0,0,0,1,0,0,0
Hunter Renfrow,47509,WR,LV,1,0,0,23,,,,,,,60.0,61.6,,63.0,0,0,0,0,0,0,0,4,0
KaVontae Turpin,47658,WR,DAL,1,0,0,9,,,,58.6,,,60.2,62.3,,62.6,0,0,0,0,0,6,0,4,0
DJ Turner,47663,WR,LV,1,0,0,23,,,,58.3,,,61.7,,,62.2,0,0,0,0,3,4,0,0,0
Tyler Davis,47743,TE,GB,1,0,0,12,,,60.0,,,,62.6,,,66.1,0,0,1,0,2,6,4,4,0
Nick Westbrook-Ikhine,47861,WR,TEN,1,0,0,31,,,,,,,60.1,,,66.2,0,0,0,0,0,0,1,0,0
Ray-Ray McCloud III,47895,WR,SF,1,0,0,28,,,,58.8,,,60.3,62.7,,62.8,0,0,0,0,0,4,0,6,0
