"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"21","D.J. Moore","CAR","wr","13","@BLT","16.5","0","0","0","0","0","0","0.2626","1.6987","0.0065","9.6124","5.9856","81.3877","0.3573","0.0455","0.0228","0.0155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Rhamondre Stevenson","NE","rb","10","NYJ","13.5","0","0","0","0","0","0","16.2389","71.7144","0.5422","2.0502","1.6839","11.452","0.0512","0.0724","0.0362","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Aaron Jones","GB","rb","14","TEN","13.4","0","0","0","0","0","0","13.6559","58.159","0.3552","3.2627","2.7177","20.3516","0.129","0.1525","0.0762","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Jalen Hurts","PHI","qb","7","@IND","23.6","21.1344","33.1044","248.7115","1.6085","0.7332","2.3366","9.7582","48.9082","0.5673","0","0","0","0","0.8491","0.4246","0.0466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Lamar Jackson","BLT","qb","10","CAR","23.6","19.7295","30.1132","221.8823","1.7485","0.557","2.2576","9.9914","60.1624","0.4141","0","0","0","0","0.5782","0.2891","0.059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","CeeDee Lamb","DAL","wr","9","@MIN","16.1","0","0","0","0","0","0","0.4742","2.8919","0.0181","8.2117","5.5264","73.946","0.4717","0.0437","0.0218","0.009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Nick Chubb","CLV","rb","9","@BUF","13.1","0","0","0","0","0","0","14.819","73.3353","0.5045","1.867","1.5191","10.4462","0.0369","0.0832","0.0416","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","A.J. Brown","PHI","wr","7","@IND","15.5","0","0","0","0","0","0","0.1235","0.8229","0.005","7.6924","4.9425","73.8433","0.5063","0.0243","0.0122","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Devin Singletary","BUF","rb","7","CLV","12.4","0","0","0","0","0","0","11.7517","55.6841","0.4797","2.4252","2.03","14.768","0.0846","0.1589","0.0794","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Mark Andrews","BLT","te","10","CAR","14.4","0","0","0","0","0","0","0.0575","0.3168","0.0029","7.3493","5.0643","62.6263","0.5053","0.068","0.034","0.0291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Drake London","ATL","wr","14","CHI","15","0","0","0","0","0","0","0","0","0","8.2629","5.5312","66.3274","0.4728","0.0695","0.0348","0.0305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Najee Harris","PIT","rb","9","CIN","12.1","0","0","0","0","0","0","12.6246","52.2818","0.3601","3.0001","2.4636","17.5351","0.093","0.0558","0.0279","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Tyler Boyd","CIN","wr","10","@PIT","14.9","0","0","0","0","0","0","0.0971","0.5282","0.0036","7.476","5.5261","64.5288","0.4774","0.0588","0.0294","0.0215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Allen Robinson II","LA","wr","7","@NO","14.8","0","0","0","0","0","0","0.0939","0.4457","0.0037","8.4955","5.6245","64.8502","0.4359","0.0298","0.0149","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Terry McLaurin","WAS","wr","14","@HST","14.6","0","0","0","0","0","0","0","0","0","7.8301","5.2685","68.0926","0.4134","0.0389","0.0195","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Mike Williams","LAC","wr","8","KC","14.5","0","0","0","0","0","0","0","0","0","7.5626","4.8206","71.8912","0.4132","0.0238","0.0119","0.0219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Antonio Gibson","WAS","rb","14","@HST","11.5","0","0","0","0","0","0","9.5477","40.4915","0.3938","3.2785","2.68","18.3897","0.1074","0.1451","0.0726","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Isiah Pacheco","KC","rb","8","@LAC","11.5","0","0","0","0","0","0","13.9286","62.5516","0.5504","1.1894","0.9899","7.5456","0.0465","0.1454","0.0727","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Brandin Cooks","HST","wr","6","WAS","14.3","0","0","0","0","0","0","0.1092","0.4773","0.0054","7.801","5.2597","66.5345","0.3761","0.0245","0.0123","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Allen Lazard","GB","wr","14","TEN","14.3","0","0","0","0","0","0","0","0","0","7.2245","4.9042","65.9742","0.4587","0.0336","0.0168","0.0124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Marquez Valdes-Scantling","KC","wr","8","@LAC","14.2","0","0","0","0","0","0","0","0","0","6.9877","4.0878","71.1914","0.5026","0.0439","0.0219","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Michael Pittman Jr.","IND","wr","14","PHI","14.1","0","0","0","0","0","0","0.2902","1.7192","0.0104","7.8772","5.5676","64.4519","0.3082","0.0928","0.0464","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Kyle Pitts","ATL","te","14","CHI","13.3","0","0","0","0","0","0","0.0959","0.5889","0.004","6.9868","4.5374","66.5113","0.3417","0.0391","0.0196","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Ezekiel Elliott","DAL","rb","9","@MIN","11","0","0","0","0","0","0","12.3546","47.1009","0.3498","2.6906","2.2052","14.6718","0.0896","0.151","0.0755","0.0325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Deebo Samuel","SF","wr","9","@ARZ","13.7","0","0","0","0","0","0","2.1012","13.1706","0.1163","5.8579","4.0741","53.6958","0.374","0.1057","0.0529","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Gabriel Davis","BUF","wr","7","CLV","13.6","0","0","0","0","0","0","0.0467","0.2777","0.0021","6.2509","3.6061","66.8364","0.5426","0.0365","0.0183","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Courtland Sutton","DEN","wr","9","LV","13.5","0","0","0","0","0","0","0.101","0.5495","0.0045","7.855","4.6461","65.3558","0.3648","0.0326","0.0163","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Kadarius Toney","KC","wr","8","@LAC","13.5","0","0","0","0","0","0","0.7947","4.9741","0.0309","6.4673","4.7898","53.7064","0.4419","0.0522","0.0261","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Amon-Ra St. Brown","DET","wr","6","@NYG","13.5","0","0","0","0","0","0","0.3424","2.1739","0.0131","7.9037","5.7756","55.8783","0.3059","0.0453","0.0226","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Tony Pollard","DAL","rb","9","@MIN","10.6","0","0","0","0","0","0","9.8587","44.1432","0.2719","2.9352","2.4329","16.9678","0.0822","0.0611","0.0305","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","David Montgomery","CHI","rb","14","@ATL","10.6","0","0","0","0","0","0","11.222","46.0234","0.4197","2.0959","1.6978","13.0289","0.0678","0.0536","0.0268","0.0269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Joe Burrow","CIN","qb","10","@PIT","20.9","24.9197","36.3333","271.188","2.1202","0.7464","3.2043","4.2499","11.4096","0.2096","0","0","0","0","0.5332","0.2666","0.0831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Daniel Jones","NYG","qb","9","DET","20.9","20.8092","32.7775","242.3096","1.8239","0.6427","2.448","6.3287","31.0915","0.2738","0","0","0","0","0.8182","0.4091","0.0812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Tyler Higbee","LA","te","7","@NO","12.7","0","0","0","0","0","0","0","0","0","7.0562","5.3579","51.5391","0.3644","0.0524","0.0262","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Brian Robinson Jr.","WAS","rb","14","@HST","10.4","0","0","0","0","0","0","12.78","53.3768","0.4803","1.3369","1.0874","8.1466","0.0453","0.0783","0.0391","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","George Kittle","SF","te","9","@ARZ","12.6","0","0","0","0","0","0","0","0","0","6.1678","4.5155","56.7793","0.4002","0.0681","0.034","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Jamaal Williams","DET","rb","6","@NYG","10.3","0","0","0","0","0","0","13.5015","55.0803","0.4375","1.3225","1.0797","7.9334","0.0393","0.1023","0.0512","0.0484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","George Pickens","PIT","wr","9","CIN","13.1","0","0","0","0","0","0","0.5449","3.4753","0.0224","7.3697","4.4192","61.5906","0.3387","0.0473","0.0236","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Diontae Johnson","PIT","wr","9","CIN","13","0","0","0","0","0","0","0.4541","2.7633","0.0162","8.185","5.3887","53.994","0.2995","0.0708","0.0354","0.0307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","T.J. Hockenson","MIN","te","7","DAL","12.3","0","0","0","0","0","0","0","0","0","6.4572","4.7073","51.6643","0.3981","0.0322","0.0161","0.018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Marcus Mariota","ATL","qb","14","CHI","20.3","21.5299","33.5863","265.662","1.6686","0.6701","2.8273","4.7365","25.3313","0.2086","0","0","0","0","0.6597","0.3298","0.0855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","D'Onta Foreman","CAR","rb","13","@BLT","9.9","0","0","0","0","0","0","11.905","49.6066","0.2483","2.1326","1.727","13.6453","0.0615","0.1029","0.0514","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Miles Sanders","PHI","rb","7","@IND","9.9","0","0","0","0","0","0","10.3503","45.5339","0.261","2.5437","2.1133","13.2269","0.0574","0.1026","0.0513","0.0306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Amari Cooper","CLV","wr","9","@BUF","12.6","0","0","0","0","0","0","0.0468","0.232","0.0013","7.468","4.7542","60.8028","0.2884","0.0358","0.0179","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Chris Olave","NO","wr","14","LA","12.6","0","0","0","0","0","0","0","0","0","6.7335","4.2856","63.776","0.3274","0.0525","0.0263","0.0239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Justin Herbert","LAC","qb","8","KC","19.9","26.881","39.4501","288.8275","1.724","0.794","2.0654","2.7906","13.256","0.149","0","0","0","0","0.2702","0.1351","0.0986","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Cordarrelle Patterson","ATL","rb","14","CHI","9.5","0","0","0","0","0","0","8.1751","35.3582","0.3536","2.1056","1.6931","15.1948","0.1019","0.0329","0.0164","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Curtis Samuel","WAS","wr","14","@HST","12.3","0","0","0","0","0","0","1.467","8.761","0.0806","6.175","4.4463","46.6815","0.3061","0.0629","0.0314","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Elijah Mitchell","SF","rb","9","@ARZ","9.4","0","0","0","0","0","0","9.6211","42.2485","0.3242","2.0146","1.6644","11.8215","0.0672","0.0416","0.0208","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Aaron Rodgers","GB","qb","14","TEN","19.7","23.8529","34.9767","274.0512","1.8766","0.4535","2.0651","2.7119","6.7808","0.1631","0","0","0","0","0.2763","0.1381","0.0757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","James Robinson","NYJ","rb","10","@NE","9.3","0","0","0","0","0","0","10.7463","44.9708","0.3334","1.9885","1.5975","10.172","0.0424","0.0857","0.0428","0.0129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Justin Fields","CHI","qb","14","@ATL","19.5","18.4406","29.2093","203.015","1.3961","0.9428","4.114","9.1339","43.9469","0.461","0","0","0","0","1.0914","0.5457","0.0658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","DeVonta Smith","PHI","wr","7","@IND","12","0","0","0","0","0","0","0.0988","0.6166","0.0034","6.3439","4.3355","55.7716","0.3379","0.0443","0.0221","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Tyler Allgeier","ATL","rb","14","CHI","9.1","0","0","0","0","0","0","9.206","42.8914","0.339","1.659","1.3824","10.5763","0.06","0.0634","0.0317","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Keenan Allen","LAC","wr","8","KC","11.9","0","0","0","0","0","0","0","0","0","6.5987","4.9605","50.8218","0.3092","0.0776","0.0388","0.0192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Dak Prescott","DAL","qb","9","@MIN","19.3","24.0785","36.5294","272.5262","1.777","0.6546","2.1479","2.9562","11.6864","0.1634","0","0","0","0","0.5817","0.2909","0.0567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Garrett Wilson","NYJ","wr","10","@NE","11.8","0","0","0","0","0","0","0.0924","0.5907","0.0031","7.0031","4.4734","55.6751","0.2773","0.0433","0.0217","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Nico Collins","HST","wr","6","WAS","11.6","0","0","0","0","0","0","0.0655","0.4062","0.0028","6.3948","3.9346","57.6334","0.3036","0.0345","0.0173","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Brandon Aiyuk","SF","wr","9","@ARZ","11.6","0","0","0","0","0","0","0.2765","1.663","0.0116","5.8579","3.9202","51.2049","0.3838","0.1008","0.0504","0.021","22.1112","0.0294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Michael Carter","NYJ","rb","10","@NE","8.6","0","0","0","0","0","0","8.3428","35.4949","0.2459","2.5073","2.0039","13.3573","0.038","0.0481","0.0241","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Rondale Moore","ARZ","wr","13","SF","11.4","0","0","0","0","0","0","0.5104","3.1169","0.0182","7.437","5.6963","42.1504","0.1839","0.0637","0.0318","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Latavius Murray","DEN","rb","9","LV","8.5","0","0","0","0","0","0","11.0299","42.772","0.4148","1.1393","0.9366","6.1185","0.0377","0.0544","0.0272","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Adam Thielen","MIN","wr","7","DAL","11.3","0","0","0","0","0","0","0.0493","0.2398","0.0021","5.7983","4.296","47.9355","0.3553","0.0347","0.0174","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Darnell Mooney","CHI","wr","14","@ATL","11.3","0","0","0","0","0","0","0.3853","2.195","0.0193","6.4554","4.1827","48.8986","0.3184","0.0371","0.0186","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Kareem Hunt","CLV","rb","9","@BUF","8.4","0","0","0","0","0","0","6.1336","26.7375","0.2202","2.8158","2.2827","16.5386","0.0778","0.0484","0.0242","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Dalton Schultz","DAL","te","9","@MIN","10.5","0","0","0","0","0","0","0","0","0","5.556","4.1618","43.1807","0.3402","0.0385","0.0193","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Foster Moreau","LV","te","6","@DEN","10.4","0","0","0","0","0","0","0","0","0","5.6963","3.9465","47.1305","0.2819","0.0509","0.0255","0.0208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Pat Freiermuth","PIT","te","9","CIN","10.4","0","0","0","0","0","0","0","0","0","5.8371","4.2586","42.6985","0.3107","0.0491","0.0246","0.0201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Michael Gallup","DAL","wr","9","@MIN","11","0","0","0","0","0","0","0.0998","0.5584","0.0037","6.0452","3.7824","52.3743","0.3172","0.0261","0.0131","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Terrace Marshall Jr.","CAR","wr","13","@BLT","11","0","0","0","0","0","0","0.0438","0.2731","0.0013","6.5887","4.2605","52.0508","0.2426","0.0408","0.0204","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Wan'Dale Robinson","NYG","wr","9","DET","11","0","0","0","0","0","0","0.2946","1.8772","0.0139","5.771","3.9679","45.8463","0.3574","0.0429","0.0215","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Darrell Henderson","LA","rb","7","@NO","8.1","0","0","0","0","0","0","8.7315","33.6801","0.2567","1.9308","1.5615","11.7098","0.0791","0.027","0.0135","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Darius Slayton","NYG","wr","9","DET","10.8","0","0","0","0","0","0","0","0","0","5.6159","3.3019","51.1184","0.4039","0.0354","0.0177","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Jerick McKinnon","KC","rb","8","@LAC","7.9","0","0","0","0","0","0","3.8409","15.8093","0.132","3.2336","2.6798","19.9799","0.1429","0.0406","0.0203","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Kirk Cousins","MIN","qb","7","DAL","18.1","23.541","35.4926","266.6672","1.7625","0.7813","2.3372","2.0972","8.0045","0.0907","0","0","0","0","0.6185","0.3092","0.0591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Van Jefferson","LA","wr","7","@NO","10.7","0","0","0","0","0","0","0","0","0","5.8626","3.6206","50.6598","0.3332","0.0277","0.0138","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Dawson Knox","BUF","te","7","CLV","9.9","0","0","0","0","0","0","0","0","0","4.8504","3.4664","39.4879","0.4075","0.0488","0.0244","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Parris Campbell","IND","wr","14","PHI","10.5","0","0","0","0","0","0","0.1934","1.1535","0.007","5.9244","4.1635","45.1482","0.269","0.0387","0.0193","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Jakobi Meyers","NE","wr","10","NYJ","10.4","0","0","0","0","0","0","0","0","0","6.1218","4.2061","48.0776","0.2257","0.0586","0.0293","0.0247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Taylor Heinicke","WAS","qb","14","@HST","17.8","22.1232","33.6505","237.9578","1.58","0.8296","2.694","3.6473","19.8337","0.155","0","0","0","0","0.5042","0.2521","0.0551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Devin Duvernay","BLT","wr","10","CAR","10.3","0","0","0","0","0","0","0.3452","2.1285","0.0171","5.3476","4.0217","41.0707","0.3106","0.1048","0.0524","0.008","75.6086","0.0651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
