player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Baker Mayfield,46518,QB,LA,1,29,100.0,12,13,4.9,2.72,0,1,7.7,84.6,11,3,8.3,14,48.3,1,5,,73.2,78.9,73.5,81.5,,56.8,0,0,14,0.0,140.5,0.0,0,1,0,1,2,0,0.0,107,8.2,0,26,26.3,70.1,77.7,35.6,86.7,15,15,3.5,2.62,0,0,0.0,86.7,13,0,0.0,15,51.7,0,8,,73.9,69.1,73.9,68.3,,,0,0,16,,100.8,0.0,0,0,0,0,0,0,0.0,123,8.2,92.0,25,25,3.8,2.59,0,0,0.0,88.0,22,0,4.3,26,89.7,1,13,,76.6,72.7,75.6,73.8,,56.8,0,0,26,,116.3,0.0,0,1,0,0,1,0,0.0,218,8.7,0,100.0,2,3,8.5,3.33,0,1,25.0,66.7,2,3,0.0,3,10.3,0,0,,66.9,78.9,69.2,77.2,,,0,0,4,0.0,113.9,0.0,0,0,0,1,1,0,0.0,12,4.0
Justin Fields,82118,QB,CHI,1,28,66.7,3,4,5.0,2.5,1,0,0.0,25.0,1,3,50.0,4,14.3,1,0,,68.0,54.4,69.9,54.8,,,0,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,4,1.0,0,6,78.1,73.0,82.0,44.8,94.1,17,19,5.6,3.18,1,1,5.0,73.7,14,9,12.5,24,85.7,2,4,,76.3,82.5,75.5,86.9,,51.6,0,0,25,22.2,106.3,8.3,2,3,0,1,1,0,0.0,115,6.1,100.0,15,16,6.0,2.43,1,1,5.9,75.0,12,0,20.0,16,57.1,3,4,,74.2,92.8,74.1,91.7,,,0,0,17,,115.4,0.0,0,0,0,0,1,0,0.0,115,7.2,0,60.0,5,7,4.2,3.97,1,0,0.0,42.9,3,12,0.0,12,42.9,0,0,,72.8,46.5,73.2,51.2,,51.6,0,0,13,16.7,50.3,16.7,2,3,0,1,0,0,0.0,4,0.6
Malik Willis,60341,QB,TEN,1,28,100.0,3,4,-1.7,3.68,0,0,0.0,75.0,3,1,0.0,5,17.9,0,2,,68.9,77.5,70.6,68.6,,65.9,0,0,6,0.0,77.1,0.0,0,1,0,1,0,0,0.0,8,2.0,0,31,27.9,61.4,39.6,92.5,70.6,17,19,8.6,3.54,0,0,0.0,57.9,11,13,8.3,23,82.1,1,3,,24.3,31.1,75.2,33.0,,,1,2,23,30.8,30.7,17.4,4,0,0,1,0,2,8.7,91,4.8,84.6,13,13,6.8,2.68,0,0,0.0,76.9,10,0,9.1,14,50.0,1,4,,73.2,70.8,73.5,64.9,,65.9,0,1,14,,54.6,0.0,0,1,0,0,0,0,0.0,64,4.9,0,57.1,7,10,7.6,4.45,0,0,0.0,40.0,4,14,0.0,14,50.0,0,1,,21.4,27.0,73.7,28.0,,,1,1,15,28.6,10.4,28.6,4,0,0,2,0,2,13.3,35,3.5
Tua Tagovailoa,60326,QB,MIA,1,27,50.0,2,2,10.5,1.9,0,0,0.0,50.0,1,1,0.0,2,7.4,0,1,,63.6,67.1,66.9,66.4,,,0,1,2,0.0,95.8,0.0,0,0,0,0,1,0,0.0,84,42.0,0,17,20.8,54.8,57.9,49.4,71.4,21,23,11.0,2.84,1,1,4.2,65.2,15,7,0.0,25,92.6,0,9,,25.2,54.2,75.8,56.0,,56.8,0,2,27,28.6,61.1,8.0,2,0,0,1,0,4,14.8,226,9.8,66.7,18,19,12.4,2.39,1,1,5.0,63.2,12,0,0.0,19,70.4,0,8,,75.1,67.2,74.7,66.5,,,0,3,20,,58.3,0.0,0,0,0,0,0,2,10.0,197,10.4,0,80.0,5,6,5.8,3.69,0,0,0.0,66.7,4,8,0.0,8,29.6,0,2,,18.1,36.4,71.9,40.3,,56.8,0,0,9,25.0,149.3,25.0,2,0,0,1,1,2,22.2,113,18.8
Brock Purdy,77672,QB,SF,1,26,75.0,4,5,9.0,2.87,0,0,0.0,60.0,3,4,0.0,6,23.1,0,2,,68.9,55.0,70.6,55.3,,,0,0,6,25.0,84.6,16.7,1,0,0,1,0,0,0.0,39,7.8,0,28,76.8,79.7,79.9,57.9,93.3,15,17,8.8,2.63,2,1,5.6,70.6,12,5,14.3,20,76.9,2,6,,75.4,86.1,74.9,86.1,,57.9,0,1,21,40.0,123.4,10.0,2,1,0,0,2,0,0.0,195,11.5,100.0,16,17,7.7,2.2,1,1,5.9,82.4,14,0,12.5,17,65.4,2,7,,74.2,93.8,74.1,92.6,,,0,1,17,,133.5,0.0,0,0,0,0,2,0,0.0,224,13.2,0,33.3,3,5,15.0,3.6,1,0,0.0,20.0,1,9,0.0,9,34.6,0,1,,71.4,39.8,72.3,42.1,,57.9,0,0,10,33.3,39.6,33.3,3,1,0,1,0,0,0.0,10,2.0
Sam Darnold,29048,QB,CAR,1,23,71.4,7,7,7.7,1.89,0,1,14.3,71.4,5,2,0.0,8,34.8,0,3,,70.3,73.3,71.5,72.1,,,0,0,8,0.0,106.8,0.0,0,0,0,0,0,0,0.0,76,10.9,0,5,78.2,71.7,69.8,70.1,84.6,13,15,5.1,2.33,0,0,0.0,66.7,10,3,9.1,15,65.2,1,8,,74.5,65.7,74.3,65.1,,,0,0,18,0.0,128.2,0.0,0,0,0,2,1,0,0.0,174,11.6,81.3,16,17,4.6,1.87,0,0,0.0,76.5,13,0,0.0,18,78.3,0,9,,74.5,68.6,74.3,67.8,,,0,0,18,,130.5,0.0,0,0,0,1,1,0,0.0,184,10.8,2,75.0,4,5,11.8,3.26,0,1,12.5,40.0,2,5,33.3,5,21.7,1,2,,70.3,68.5,71.5,67.7,,,0,0,8,0.0,87.5,0.0,0,0,0,1,0,0,0.0,66,13.2
Zach Wilson,82096,QB,NYJ,1,21,66.7,3,4,5.7,2.7,0,0,0.0,50.0,2,5,0.0,7,33.3,0,2,,69.6,48.8,71.1,49.5,,,0,0,7,60.0,72.9,42.9,3,0,0,1,0,0,0.0,28,7.0,0,22,75.7,30.2,32.6,56.3,58.3,12,14,13.9,3.28,1,0,0.0,50.0,7,6,0.0,14,66.7,0,1,,73.2,30.3,73.5,32.6,,,0,1,14,0.0,33.0,0.0,0,0,0,1,0,2,14.3,64,4.6,77.8,9,10,7.3,2.57,1,0,0.0,70.0,7,0,0.0,10,47.6,0,2,,71.4,54.1,72.3,54.5,,,0,0,10,,90.0,0.0,0,0,0,0,0,0,0.0,71,7.1,0,33.3,6,8,19.7,3.55,0,0,0.0,25.0,2,11,0.0,11,52.4,0,1,,71.9,26.6,72.6,27.7,,,0,1,11,27.3,0.0,27.3,3,0,0,2,0,2,18.2,21,2.6
Taylor Heinicke,9896,QB,WAS,1,20,50.0,2,2,15.0,2.75,0,1,50.0,50.0,1,1,0.0,2,10.0,0,1,,63.6,72.0,66.9,70.8,,,0,0,2,0.0,95.8,0.0,0,0,0,0,0,0,0.0,25,12.5,0,32,24.8,56.4,57.2,54.7,86.7,15,16,12.5,2.92,0,1,5.9,75.0,12,11,7.7,18,90.0,1,9,,23.3,52.9,74.7,53.3,,,0,1,20,18.2,114.8,11.1,2,0,0,1,2,3,15.0,141,8.8,87.5,8,8,11.9,2.16,0,0,0.0,87.5,7,0,0.0,8,40.0,0,6,,70.3,80.5,71.5,78.6,,,0,0,8,,158.3,0.0,0,0,0,0,1,0,0.0,108,13.5,0,77.8,9,10,13.7,3.4,0,2,18.2,60.0,6,12,14.3,12,60.0,1,4,,21.0,39.9,73.5,41.4,,,0,1,14,16.7,70.0,16.7,2,0,0,1,1,3,21.4,58,5.8
Chris Streveler,46440,QB,NYJ,1,19,40.0,5,6,10.4,2.47,0,0,0.0,33.3,2,3,0.0,6,31.6,0,2,,68.9,26.5,70.6,27.6,,,1,0,6,0.0,42.4,0.0,0,0,0,0,0,1,16.7,11,1.8,0,22,25.2,41.0,41.9,52.0,100.0,9,9,8.4,3.75,0,0,0.0,88.9,8,3,11.1,13,68.4,1,3,,20.7,50.9,73.5,63.6,,40.4,0,0,14,0.0,103.2,0.0,0,4,0,0,0,1,7.1,79,8.8,80.0,10,10,10.9,3.19,0,0,0.0,70.0,7,0,12.5,13,68.4,1,3,,20.3,41.1,73.2,51.1,,41.1,0,0,13,,89.6,0.0,0,3,0,0,0,1,7.7,70,7.0,0,75.0,4,5,4.8,3.68,0,0,0.0,60.0,3,6,0.0,6,31.6,0,2,,69.6,35.1,71.1,37.2,,58.3,1,0,7,0.0,68.8,0.0,0,1,0,0,0,1,14.3,20,4.0
Tyler Huntley,46448,QB,BLT,1,18,100.0,2,2,3.0,2.7,0,0,0.0,100.0,2,0,0.0,2,11.1,0,0,,63.6,62.2,66.9,61.9,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,0,3,26.8,63.1,71.5,49.2,61.5,13,15,13.8,3.38,0,2,13.3,46.7,7,4,12.5,16,88.9,1,5,,73.9,70.5,73.9,71.4,,57.9,0,0,16,0.0,92.4,0.0,0,1,0,2,1,1,6.3,105,7.0,64.3,14,14,11.4,2.54,0,1,7.1,57.1,8,0,11.1,14,77.8,1,4,,73.2,65.8,73.5,65.2,,,0,0,14,,95.8,0.0,0,0,0,0,1,1,7.1,75,5.4,0,100.0,1,3,26.0,5.98,0,1,33.3,33.3,1,4,0.0,4,22.2,0,1,,66.9,74.7,69.2,79.0,,57.9,0,0,4,0.0,81.9,0.0,0,1,0,2,0,0,0.0,40,13.3
Carson Wentz,10636,QB,WAS,1,16,85.7,7,7,6.7,2.19,0,1,14.3,85.7,6,5,0.0,7,43.8,0,4,,69.6,81.3,71.1,79.5,,,0,0,7,0.0,152.1,0.0,0,0,0,0,1,0,0.0,77,11.0,0,32,74.2,61.6,61.2,,77.8,9,9,3.7,1.98,0,0,0.0,66.7,6,2,14.3,9,56.3,1,4,,71.4,44.1,72.3,45.2,,,0,0,10,0.0,78.9,0.0,0,0,0,0,0,1,10.0,46,5.1,88.9,9,9,4.0,1.86,0,0,0.0,77.8,7,0,12.5,9,56.3,1,5,,70.9,45.1,71.9,46.2,,,0,0,9,,94.4,0.0,0,0,0,0,0,1,11.1,60,6.7,0,71.4,7,7,6.3,2.34,0,1,14.3,71.4,5,7,0.0,7,43.8,0,3,,70.3,80.7,71.5,78.9,,,0,0,8,0.0,138.7,0.0,0,0,0,0,1,0,0.0,63,9.0
Andy Dalton,6187,QB,NO,1,15,66.7,3,3,14.7,2.07,0,1,33.3,33.3,1,1,50.0,3,20.0,1,1,,65.5,83.4,68.2,81.2,,,0,0,3,0.0,52.1,0.0,0,0,0,0,0,0,0.0,16,5.3,0,20,14.7,67.1,65.9,60.0,81.8,11,12,5.8,2.7,1,0,0.0,58.3,7,3,22.2,12,80.0,2,5,,12.5,55.6,72.9,55.9,,,0,1,12,0.0,42.4,0.0,0,0,0,0,0,2,16.7,76,6.3,100.0,10,11,5.7,2.29,1,1,9.1,72.7,8,0,20.0,11,73.3,2,5,,71.9,87.8,72.6,85.5,,,0,1,11,,59.7,0.0,0,0,0,0,0,0,0.0,92,8.4,1,25.0,4,4,12.8,3.35,0,0,0.0,0.0,0,4,100.0,4,26.7,1,1,,6.5,30.5,69.2,33.0,,,0,0,4,0.0,39.6,0.0,0,0,0,0,0,2,50.0,0,0.0
Brett Rypien,46487,QB,DEN,1,8,100.0,1,1,1.0,2.8,0,0,0.0,100.0,1,0,0.0,1,12.5,0,1,,60.4,60.2,64.6,60.0,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0,0,10,70.3,48.0,48.2,,42.9,7,7,9.7,2.16,0,1,14.3,42.9,3,1,0.0,7,87.5,0,2,,69.6,45.9,71.1,47.0,,,0,1,7,0.0,13.7,0.0,0,0,0,0,0,1,14.3,26,3.7,42.9,7,7,9.6,2.21,0,1,14.3,42.9,3,0,0.0,7,87.5,0,3,,69.6,45.9,71.1,47.0,,,0,1,7,,23.2,0.0,0,0,0,0,0,1,14.3,42,6.0,0,100.0,1,1,2.0,2.4,0,0,0.0,100.0,1,1,0.0,1,12.5,0,0,,60.4,60.3,64.6,60.1,,,0,0,1,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Nathan Peterman,11926,QB,CHI,1,5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,6,68.0,68.5,67.7,,75.0,4,5,17.8,3.04,0,0,0.0,60.0,3,0,0.0,5,100.0,0,2,,68.0,68.5,69.9,67.7,,,0,1,5,,33.3,0.0,0,0,1,0,0,0,0.0,25,5.0,75.0,4,5,17.8,3.04,0,0,0.0,60.0,3,0,0.0,5,100.0,0,2,,68.0,68.5,69.9,67.7,,,0,1,5,,33.3,0.0,0,0,1,0,0,0,0.0,25,5.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jeff Driskel,10841,QB,HST,1,4,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,13,70.2,59.7,67.5,51.6,100.0,3,4,6.0,3.05,0,0,0.0,75.0,3,1,0.0,4,100.0,0,2,64.7,68.0,67.1,70.8,67.5,60.0,,0,0,4,0.0,106.3,0.0,0,0,0,1,0,0,0.0,40,10.0,100.0,3,3,6.0,2.8,0,0,0.0,100.0,3,0,0.0,3,75.0,0,2,64.7,66.9,70.1,69.3,69.9,60.4,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,40,13.3,0,,0,1,,3.8,0,0,0.0,0.0,0,1,,1,25.0,0,0,,60.4,56.3,67.1,60.0,60.0,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Andy Lee,1906,P,ARZ,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,1,60.4,60.8,60.3,,100.0,1,1,0.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,60.8,65.7,60.3,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,100.0,1,1,0.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,60.8,65.7,60.3,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
