player_id,team,opp,pos,name,fpts,proj_own,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1172054,UGA,SCAR,WR,Brett Seither,,0,0,0,3000,,,1172054
1381275,MINN,COL,RB,Zach Evans,,0,0,0,3000,,,1381275
1293066,KU,UH,RB,Devin Neal,9.53,7,0,0,5400,,,1293066
1380076,PSU,AUB,WR,Benjamin Knapp,,0,0,0,3000,,,1380076
1164696,MINN,COL,RB,Trey Potts,12.01,7,0,0,6400,,,1164696
1286686,GT,MISS,WR,James BlackStrain,1.93,0,0,0,3000,,,1286686
1168722,SCAR,UGA,WR,Traevon Kenion,,0,0,0,3000,,,1168722
1286697,CAL,ND,QB,Tyler Jensen,,0,0,0,4500,,,1286697
1385565,MISS,GT,WR,Salathiel Hemphill,,0,0,0,3000,,,1385565
1384355,ND,CAL,WR,Andrew Yanoshak,,0,0,0,3000,,,1384355
1178413,BYU,ORE,WR,Isaac Rex,5.32,0,0,0,3400,,,1178413
1166335,WKU,IU,WR,Joshua Simon,2.07,0,0,0,4700,,,1166335
1396598,SALA,UCLA,RB,Braylon McReynolds,3.96,0,0,0,3000,,,1396598
1067478,SALA,UCLA,WR,Jalen Wayne,14.63,11,0,0,5500,,,1067478
1123501,MIAOH,CINCY,WR,Trey LaBounty,,0,0,0,3000,,,1123501
1399997,NIU,VAND,WR,Keyshaun Pipkin,,0,0,0,3300,,,1399997
1360067,OU,NEB,RB,Tyson Al-Jbour,,0,0,0,3000,,,1360067
1110686,UGA,SCAR,WR,Kearis Jackson,5.34,0,0,0,4200,,,1110686
1222622,WKU,IU,WR,Tomi Mustapha,,0,0,0,3000,,,1222622
