player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Gunnar Watson,83570,QB,TROY,4,-7.57,0,161,318,75.2,125,131,9.0,2.66,2,4,2.9,65.6,86,50,8.5,150,93.2,8,53,,,,,32.2,80.3,61.4,81.1,,56.3,,1,5,158,28.0,92.0,9.3,14,5,0,3,5,7,4.4,1206,9.2,76.4,89,92,7.3,2.51,2,3,3.2,69.6,64,30,5.9,103,64.0,4,34,,,,,36.6,77.3,56.4,78.4,,58.5,,0,2,107,23.3,84.6,6.8,7,4,0,1,1,5,4.7,661,7.2,76.1,46,50,9.7,2.77,1,1,1.9,62.0,31,22,11.4,58,36.0,4,19,,,,,42.3,77.2,76.4,77.4,,57.0,,1,3,62,31.8,104.3,12.1,7,1,0,2,4,2,3.2,586,11.7,0,90.0,10,11,-3.2,1.9,1,0,0.0,81.8,9,2,0.0,11,6.8,0,0,,,,,65.6,66.2,70.4,65.9,,,,0,0,11,0.0,82.2,0.0,0,0,0,0,0,0,0.0,41,3.7,4.54
Kurtis Rourke,97998,QB,OHIO,4,-13.92,0,160,259,74.4,125,131,10.8,3.03,2,8,5.7,66.4,87,42,6.5,144,90.0,6,52,,,,66.7,51.7,87.4,82.5,85.0,89.7,67.6,,1,2,157,16.7,104.2,4.9,7,6,0,3,7,6,3.8,1111,8.5,78.8,104,107,8.3,2.75,2,5,4.4,72.9,78,30,4.9,117,73.1,4,40,,,,,47.7,80.6,81.8,77.4,,69.9,,1,1,126,20.0,110.2,5.1,6,4,0,0,6,5,4.0,837,7.8,72.2,36,39,12.5,3.37,0,3,7.0,59.0,23,14,11.5,43,26.9,3,16,,,,66.7,69.6,90.1,75.4,89.6,89.7,53.1,,0,1,47,14.3,104.4,4.7,2,2,0,3,3,1,2.1,358,9.2,0,100.0,15,15,-2.1,1.87,0,0,0.0,93.3,14,2,6.7,16,10.0,1,4,,,,,66.4,67.8,71.6,67.5,,,,0,0,16,50.0,129.6,6.3,1,0,0,0,2,0,0.0,84,5.6,1.36
Jack Plummer,83543,QB,CAL,4,-7.55,0,159,130,70.5,112,124,10.8,2.88,0,6,4.4,59.7,74,56,6.3,144,90.6,5,52,,,,,60.1,67.0,83.0,61.5,,79.3,,2,2,157,21.4,98.7,8.3,12,8,0,10,8,4,2.5,955,7.7,72.0,100,110,9.1,2.65,2,6,5.1,62.7,69,43,4.2,129,81.1,3,45,,,,,58.1,68.9,82.6,63.4,,77.6,,2,2,136,27.9,98.4,9.3,12,7,0,6,7,4,2.9,803,7.3,72.0,25,29,10.9,3.29,0,0,0.0,55.2,16,13,11.1,30,18.9,2,9,,,,,68.7,57.1,74.4,54.9,,64.3,,0,0,36,0.0,84.3,0.0,0,1,0,4,1,0,0.0,172,5.9,0,84.6,13,15,-2.2,1.68,2,0,0.0,73.3,11,0,0.0,15,9.4,0,2,,,,,66.4,58.4,71.4,58.1,,,,0,0,15,,75.7,0.0,0,0,0,0,0,0,0.0,20,1.3,-1.37
Ben Bryant,77655,QB,CINCINNATI,4,-1.13,0,156,138,71.9,114,119,12.2,2.54,1,12,9.7,63.0,75,41,8.5,136,87.2,7,52,,,,,59.0,86.0,40.1,89.5,,51.9,,3,3,141,24.4,113.4,7.4,10,7,0,1,11,3,2.1,1098,9.2,75.2,113,118,10.2,2.45,1,10,8.1,67.8,80,37,5.9,132,84.6,5,49,,,,,58.7,85.0,39.5,87.5,,54.8,,3,2,137,24.3,118.6,6.8,9,5,0,1,10,3,2.2,1099,9.3,76.2,21,21,8.2,2.17,0,2,9.1,66.7,14,4,12.5,24,15.4,2,7,,,,,67.7,74.0,73.1,77.5,,52.9,,0,1,25,25.0,79.7,4.2,1,2,0,0,1,0,0.0,131,6.2,0,95.0,20,20,-3.4,1.52,0,0,0.0,95.0,19,0,0.0,20,12.8,0,4,,,,,67.2,67.5,72.5,67.1,,,,0,0,21,,94.2,0.0,0,0,0,0,0,0,0.0,132,6.6,-3.07
Drake Maye,143969,QB,N CAROLINA,4,-9.1,0,156,245,75.4,114,120,11.6,2.81,0,12,9.3,66.7,80,59,7.0,146,93.6,6,59,,,,,50.8,89.3,83.1,85.6,,73.4,,1,1,157,16.9,134.9,6.8,10,16,1,4,15,3,1.9,1186,9.9,79.2,77,81,8.6,2.6,0,7,8.0,71.6,58,36,4.9,98,62.8,3,38,,,,,43.3,87.9,82.0,84.5,,72.4,,0,0,105,16.7,132.9,6.1,6,10,1,3,9,2,1.9,664,8.2,73.3,45,48,13.9,2.96,0,5,9.8,62.5,30,25,9.1,58,37.2,3,22,,,,,70.4,79.3,76.5,77.1,,67.4,,1,1,63,16.0,133.4,6.9,4,6,0,2,6,1,1.6,557,11.6,0,100.0,8,9,-4.5,1.57,0,0,0.0,88.9,8,2,0.0,10,6.4,0,1,,,,,65.6,64.1,70.4,63.8,,,,0,0,11,0.0,82.9,0.0,0,0,0,1,0,0,0.0,35,3.9,3.4
Phil Jurkovec,83533,QB,BOSTON COL,4,-3.27,0,155,121,65.7,102,111,11.0,3.07,1,2,1.7,55.0,61,62,9.0,134,86.5,6,35,,,,,74.4,58.0,82.1,57.1,54.3,59.5,,2,5,141,21.0,77.7,9.7,13,10,0,6,7,4,2.8,734,6.6,71.9,89,96,5.2,2.65,1,2,2.0,60.4,58,44,9.4,110,71.0,6,27,,,,,73.9,60.3,81.5,57.4,,64.6,,2,4,115,18.2,77.0,7.3,8,5,0,4,6,3,2.6,485,5.1,65.6,32,35,18.4,3.45,0,0,0.0,57.1,20,20,4.8,45,29.0,1,14,,,,,69.4,55.6,75.4,59.1,54.3,51.8,,0,1,47,25.0,89.9,11.1,5,5,0,3,1,1,2.1,358,10.2,0,94.7,19,20,-4.2,1.72,0,0,0.0,85.0,17,2,5.6,21,13.5,1,6,,,,,67.2,61.8,72.5,61.5,,,,0,0,21,0.0,89.4,0.0,0,0,0,1,0,0,0.0,109,5.5,5.18
Austin Reed,111760,QB,W KENTUCKY,4,10.43,0,155,346,73.0,100,109,12.4,2.72,3,7,5.8,63.3,69,23,5.5,117,75.5,4,44,,,,,46.4,83.4,58.6,84.3,,62.6,,3,3,128,13.0,115.8,2.6,3,5,2,1,12,5,3.9,934,8.6,75.9,87,93,9.9,2.42,2,3,2.8,68.8,64,17,3.0,98,63.2,2,33,,,,,43.5,76.5,56.9,78.6,,58.8,,1,2,111,5.9,112.7,1.0,1,3,2,1,8,4,3.6,748,8.0,88.0,50,53,5.7,2.25,1,4,7.4,79.2,42,6,4.5,57,36.8,2,24,,,,,40.7,85.6,76.2,82.4,,70.6,,2,1,58,33.3,137.4,3.5,2,2,0,0,6,2,3.4,520,9.8,0,100.0,37,37,-2.5,1.24,0,0,0.0,100.0,37,0,0.0,38,24.5,0,13,,,,,31.8,68.7,74.9,68.2,,,,0,0,41,,122.3,0.0,0,0,0,0,2,1,2.4,334,9.0,1.77
Hunter Dekkers,122511,QB,IOWA STATE,4,-2.28,0,154,193,74.2,128,130,7.5,2.65,0,6,4.3,70.0,91,44,4.2,143,92.9,4,52,,,,,62.8,66.4,61.3,71.0,,47.5,,0,5,151,18.2,101.3,5.6,8,5,0,2,10,5,3.3,974,7.5,74.3,101,101,6.3,2.52,0,6,5.5,72.3,73,33,2.7,108,70.1,2,40,,,,,60.1,62.9,58.1,68.5,,46.0,,0,5,116,12.1,98.9,3.7,4,3,0,0,8,5,4.3,746,7.4,81.6,38,40,8.0,2.67,0,0,0.0,70.0,28,11,9.7,46,29.9,3,14,,,,,69.5,72.7,75.4,71.9,,61.7,,0,0,47,36.4,106.6,8.7,4,2,0,2,2,0,0.0,283,7.1,0,100.0,11,11,-2.6,1.36,0,0,0.0,90.9,10,0,9.1,11,7.1,1,2,,,,,65.8,64.3,70.7,64.0,,,,0,0,12,,87.5,0.0,0,0,0,0,0,0,0.0,55,5.0,-0.31
Holton Ahlers,77651,QB,E CAROLINA,4,-11.86,0,152,156,72.4,116,123,9.9,2.54,3,6,4.7,64.2,79,50,6.0,139,91.4,5,54,,,,,60.7,78.4,61.4,77.4,,65.7,,0,3,146,12.0,102.3,4.3,6,10,0,4,8,5,3.4,1037,8.4,76.8,95,100,8.1,2.49,2,6,5.7,69.0,69,42,5.5,116,76.3,4,44,,,,,58.7,87.4,59.3,87.0,,67.2,,0,1,123,16.7,111.1,6.0,7,9,0,3,6,2,1.6,856,8.6,66.7,33,35,10.3,2.37,1,0,0.0,57.1,20,9,9.1,36,23.7,2,12,,,,,68.7,44.1,74.4,45.2,,57.3,,0,2,36,0.0,79.3,0.0,0,1,0,1,3,3,8.3,209,6.0,0,91.7,12,12,-2.8,1.62,0,0,0.0,83.3,10,1,9.1,13,8.6,1,2,,,,,66.0,62.9,71.0,62.6,,,,0,0,13,100.0,106.9,7.7,1,0,0,0,1,0,0.0,28,2.3,-2.59
Davis Brin,77642,QB,TULSA,4,1.48,0,149,320,70.6,126,129,13.2,2.59,1,10,7.3,62.0,80,41,10.1,146,98.0,9,60,,,,,60.4,85.8,61.4,84.8,,65.5,,2,1,154,24.4,124.0,6.8,10,7,0,0,12,2,1.3,1313,10.2,69.9,83,85,12.9,2.78,0,6,6.7,62.4,53,31,8.6,96,64.4,5,40,,,,,73.3,87.7,55.8,87.2,,65.8,,2,1,100,19.4,121.9,6.3,6,5,0,0,8,1,1.0,844,9.9,73.9,46,47,12.8,2.2,1,4,7.8,63.8,30,10,11.8,53,35.6,4,20,,,,,40.3,72.4,76.1,71.9,,60.6,,0,0,57,40.0,125.7,7.5,4,2,0,0,4,1,1.8,474,10.1,0,100.0,3,3,-1.7,1.83,0,0,0.0,100.0,3,0,0.0,3,2.0,0,0,,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,5,1.7,0.16
Jayden Daniels,97993,QB,LSU,4,1.17,0,148,211,76.8,95,98,8.4,3.12,1,2,2.0,70.4,69,39,5.5,134,90.5,4,51,,,,,74.7,83.6,81.7,71.2,,85.6,,0,0,138,30.8,113.4,9.0,12,24,1,1,6,0,0.0,757,7.7,78.7,94,97,6.7,2.96,1,2,2.0,72.2,70,32,5.4,128,86.5,4,48,,,,,74.6,82.8,81.6,71.4,,83.3,,0,0,131,25.0,114.0,6.3,8,23,1,1,6,0,0.0,725,7.5,80.0,15,15,8.7,2.88,0,0,0.0,73.3,11,7,8.3,20,13.5,1,8,,,,,67.2,69.5,72.5,63.0,,69.4,,0,0,21,57.1,93.8,20.0,4,1,0,0,0,0,0.0,110,7.3,0,92.9,14,14,-2.6,1.33,0,0,0.0,85.7,12,0,7.7,14,9.5,1,5,,,,,66.2,61.4,71.2,61.1,,,,0,0,14,,89.9,0.0,0,0,0,0,0,0,0.0,78,5.6,-0.14
Hayden Wolff,98362,QB,DOMINION,4,0.42,0,147,263,59.8,117,121,12.5,2.56,3,10,7.8,51.2,62,49,11.4,134,91.2,8,35,,,,,42.4,61.8,39.7,60.9,,67.4,,1,1,142,20.4,92.2,7.5,10,3,0,0,7,7,4.9,918,7.6,65.0,103,107,9.8,2.45,4,7,6.1,55.1,59,42,11.9,118,80.3,8,26,,,,,56.2,63.9,37.0,63.0,,67.4,,0,0,126,19.0,86.1,6.8,8,3,0,0,4,5,4.0,658,6.1,57.7,26,27,15.7,2.57,0,3,11.1,55.6,15,7,0.0,29,19.7,0,11,,,,,27.3,57.4,73.6,57.2,,,,1,1,29,28.6,115.7,6.9,2,0,0,0,3,2,6.9,296,11.0,0,100.0,12,13,-4.3,1.58,1,0,0.0,92.3,12,0,0.0,13,8.8,0,2,,,,,66.0,67.1,71.0,66.7,,,,0,0,13,,79.2,0.0,0,0,0,0,0,0,0.0,36,2.8,4.81
Tommy DeVito,60545,QB,ILLINOIS,4,-2.76,0,146,187,75.3,93,100,10.0,2.67,0,6,5.8,62.0,62,24,11.4,116,79.5,8,39,,,,,59.1,82.3,82.7,82.2,57.2,62.8,,0,2,120,37.5,105.5,7.8,9,7,0,7,8,5,4.2,802,8.0,82.4,68,70,8.3,2.47,0,4,5.4,70.0,49,17,12.5,86,58.9,7,27,,,,,55.5,86.8,82.1,87.0,,64.4,,0,0,90,47.1,111.0,9.3,8,6,0,2,4,1,1.1,529,7.6,77.4,53,58,5.6,2.28,0,2,3.4,67.2,39,9,4.9,60,41.1,2,21,,,,,70.3,66.1,76.4,66.9,57.2,57.3,,0,2,61,11.1,102.8,1.7,1,1,0,5,5,4,6.6,422,7.3,0,96.4,28,28,-2.6,1.33,0,0,0.0,92.9,26,2,3.7,30,20.5,1,9,,,,,68.3,69.8,73.9,69.3,,,,0,0,31,0.0,100.7,0.0,0,0,0,0,1,0,0.0,149,5.3,-0.28
Seth Henigan,144267,QB,MEMPHIS,4,-4.7,0,146,218,68.8,96,100,12.6,3.06,1,5,4.6,60.0,60,38,9.1,123,84.2,6,39,,,,,26.0,77.3,61.6,81.5,60.0,55.9,,0,1,131,23.7,108.8,7.3,9,14,0,3,7,3,2.3,900,9.0,74.4,82,84,10.4,3.04,0,4,4.3,67.9,57,33,6.6,106,72.6,4,30,,,,,24.6,78.1,60.1,82.8,60.0,56.8,,0,0,114,27.3,115.2,8.5,9,13,0,2,5,2,1.8,740,8.8,74.3,35,38,9.6,2.34,1,1,2.6,63.2,24,9,7.7,40,27.4,2,15,,,,,69.1,67.2,74.9,68.0,,57.3,,0,1,41,0.0,107.5,0.0,0,1,0,2,3,1,2.4,341,9.0,0,100.0,21,22,-1.3,1.72,0,0,0.0,95.5,21,4,0.0,23,15.8,0,6,,,,,67.6,66.6,73.0,66.2,,,,0,0,24,0.0,116.1,0.0,0,0,0,1,1,0,0.0,181,8.2,0.16
Chase Brice,60363,QB,APP STATE,4,4.15,0,145,108,66.7,102,107,13.7,2.65,0,12,10.4,58.9,63,38,7.4,124,85.5,5,44,,,,,44.8,76.9,63.2,79.2,54.3,56.8,,1,2,133,21.1,114.3,6.5,8,9,0,4,11,8,6.0,942,8.8,73.9,69,75,10.1,2.41,0,7,8.9,60.0,45,26,11.8,86,59.3,6,26,,,,,54.6,76.0,59.7,78.9,54.3,58.1,,0,0,90,19.2,101.2,5.8,5,6,0,6,4,3,3.3,564,7.5,65.4,52,53,12.3,2.55,0,5,8.8,64.2,34,16,0.0,59,40.7,0,23,,,,,43.7,70.2,76.7,70.9,,56.4,,1,2,64,18.8,114.9,5.1,3,3,0,0,7,5,7.8,451,8.5,0,89.5,19,21,-2.9,1.38,0,0,0.0,76.2,16,4,5.9,21,14.5,1,5,,,,,67.2,61.4,72.5,61.0,,,,0,0,21,0.0,80.1,0.0,0,0,0,2,0,0,0.0,73,3.5,0.99
Andrew Peasley,83581,QB,WYOMING,5,20.4,0,145,351,64.8,108,115,10.1,2.95,2,4,3.3,54.8,63,29,10.0,129,89.0,7,36,,,,,48.4,57.5,83.7,50.1,,71.3,,1,2,135,13.8,79.3,3.1,4,10,0,4,5,10,7.4,671,5.8,64.4,90,96,9.1,2.93,2,3,3.0,53.1,51,24,12.1,107,73.8,7,26,,,,,44.8,52.5,83.3,45.6,,67.2,,1,2,111,16.7,67.0,3.7,4,7,0,3,2,9,8.1,515,5.4,81.8,33,34,7.0,2.66,0,1,2.8,73.5,25,6,7.4,38,26.2,2,13,,,,,69.0,75.6,74.8,69.8,,75.3,,0,0,40,16.7,121.1,2.6,1,3,0,1,3,1,2.5,231,6.8,0,100.0,15,15,-2.6,2.11,0,0,0.0,86.7,13,1,13.3,16,11.0,2,3,,,,,66.5,68.0,71.6,67.6,,,,0,0,16,100.0,87.5,6.3,1,0,0,0,0,0,0.0,75,5.0,1.43
Jeff Sims,122496,QB,GA TECH,4,-15.36,0,145,176,64.0,89,92,11.2,2.76,2,4,4.3,54.3,50,43,12.3,119,82.1,7,32,,,,,62.0,67.2,82.1,66.1,,62.2,,1,2,122,27.9,72.7,10.1,12,15,0,0,2,4,3.3,599,6.5,72.9,85,88,5.9,2.39,1,2,2.2,63.6,56,32,9.7,108,74.5,6,25,,,,,61.1,67.6,81.8,66.0,,63.0,,2,0,110,28.1,88.0,8.3,9,10,0,0,2,2,1.8,534,6.1,57.1,28,29,15.0,3.0,1,2,6.7,48.3,14,13,12.5,37,25.5,2,12,,,,,68.8,63.3,74.6,64.0,,58.3,,0,2,38,23.1,42.9,8.1,3,5,0,0,0,2,5.3,204,7.0,0,87.5,24,25,-3.2,1.6,0,0,0.0,80.0,20,2,4.8,26,17.9,1,5,,,,,67.8,63.5,73.3,63.1,,,,1,0,26,0.0,89.8,0.0,0,0,0,0,0,0,0.0,139,5.6,0.96
Caleb Williams,144622,QB,USC,4,6.2,0,145,326,67.4,89,93,13.1,3.63,0,4,4.0,59.1,55,44,8.3,115,79.3,5,44,,,,,60.8,81.7,60.1,78.0,,72.6,,0,0,123,22.7,111.1,8.7,10,12,1,3,6,1,0.8,853,9.2,71.6,67,69,10.9,3.48,0,3,4.1,62.3,43,31,10.4,85,58.6,5,33,,,,,39.2,83.6,56.6,81.0,,71.4,,0,0,90,22.6,110.4,8.2,7,9,1,1,4,2,2.2,614,8.9,76.5,51,54,7.7,3.01,1,1,1.8,68.5,37,18,5.1,60,41.4,2,22,,,,,70.4,68.5,76.5,66.3,,66.9,,0,0,63,16.7,124.0,5.0,3,3,0,2,5,0,0.0,440,8.1,0,93.1,29,30,-1.4,1.97,1,0,0.0,83.3,25,5,7.4,30,20.7,2,11,,,,,27.7,66.6,73.7,66.2,,,,0,0,30,0.0,127.9,0.0,0,0,0,0,3,1,3.3,201,6.7,-0.75
DJ Uiagalelei,122162,QB,CLEMSON,4,-28.77,0,144,140,69.5,95,105,14.4,2.72,1,13,11.5,57.1,60,32,9.1,116,80.6,6,41,,,,,49.6,88.1,61.3,90.9,,58.8,,2,1,124,12.5,113.3,3.4,4,6,0,7,10,1,0.8,903,8.6,81.5,92,99,10.0,2.45,1,11,10.6,70.7,70,23,6.7,109,75.7,5,38,,,,,48.2,90.3,60.4,91.9,,60.2,,1,1,114,13.0,120.4,2.8,3,5,0,5,8,1,0.9,872,8.8,53.6,28,31,13.4,2.75,0,2,5.9,41.9,13,10,13.3,35,24.3,2,10,,,,,68.9,67.5,74.6,65.7,,64.6,,1,0,38,10.0,80.2,2.9,1,3,0,2,2,0,0.0,161,5.2,0,96.0,25,25,-2.9,1.69,0,0,0.0,92.0,23,1,4.2,28,19.4,1,7,,,,,67.9,73.0,73.5,67.2,,70.8,,0,0,28,0.0,88.3,0.0,0,2,0,0,0,0,0.0,130,5.2,-3.62
Garrett Shrader,98212,QB,SYRACUSE,4,9.55,0,143,304,71.3,94,99,11.8,3.26,0,4,3.7,63.6,63,52,6.0,130,90.9,4,55,,,,,78.2,84.7,83.2,79.1,46.3,75.8,,3,1,144,19.2,111.9,7.7,10,21,0,2,7,5,3.5,889,9.0,72.4,87,92,9.3,3.08,0,2,2.0,64.1,59,43,6.3,120,83.9,4,48,,,,,78.1,84.4,82.9,78.8,,74.5,,3,1,131,20.9,102.6,7.5,9,19,0,2,5,3,2.3,739,8.0,78.9,19,19,13.9,3.52,0,2,9.1,73.7,14,12,6.7,23,16.1,1,11,,,,,67.8,71.0,73.5,69.0,46.3,69.6,,0,0,26,16.7,155.2,8.7,2,2,0,0,3,2,7.7,247,13.0,0,91.7,12,12,-3.0,2.03,0,0,0.0,83.3,10,3,9.1,13,9.1,1,4,,,,,66.0,62.9,71.0,62.6,,,,0,0,13,33.3,128.1,7.7,1,0,0,0,1,0,0.0,97,8.1,4.97
James Blackman,60382,QB,ARK STATE,4,-1.15,0,142,113,71.7,99,108,8.7,2.72,0,4,3.5,64.8,70,50,1.4,126,88.7,1,40,,,,,74.7,72.5,82.5,71.5,,63.3,,3,1,132,18.0,102.0,7.1,9,8,0,6,5,0,0.0,890,8.2,73.2,82,87,6.5,2.53,0,1,1.1,67.8,59,38,1.7,103,72.5,1,29,,,,,74.3,70.5,82.0,68.7,,64.7,,2,1,109,23.7,98.5,8.7,9,7,0,3,4,0,0.0,613,7.0,77.4,31,36,9.6,2.88,0,3,8.1,66.7,24,14,0.0,39,27.5,0,13,,,,,69.0,70.8,74.8,71.7,,57.3,,1,0,40,7.1,107.3,2.6,1,1,0,4,1,0,0.0,349,9.7,0,92.9,14,15,-2.0,1.89,0,0,0.0,86.7,13,2,0.0,16,11.3,0,2,,,,,66.7,63.2,71.8,62.9,,,,0,0,17,50.0,86.7,6.3,1,0,0,1,0,0,0.0,72,4.8,2.64
Grant Wells,97784,QB,VA TECH,4,18.69,0,141,337,64.2,109,117,10.8,2.85,2,5,4.0,56.4,66,31,5.7,127,90.1,4,47,,,,,76.4,64.6,63.5,65.3,,58.1,,0,5,135,12.9,73.0,3.1,4,6,0,6,5,4,3.0,772,6.6,63.9,97,103,9.3,2.66,2,3,2.8,56.3,58,24,6.5,112,79.4,4,37,,,,,76.2,60.7,62.2,60.9,,58.1,,0,4,118,12.5,69.9,2.7,3,6,0,4,4,3,2.5,597,5.8,80.8,26,28,9.5,3.0,0,2,6.5,75.0,21,9,0.0,29,20.6,0,12,,,,,68.4,76.2,74.0,75.5,,,,0,1,32,11.1,98.4,3.4,1,0,0,2,1,1,3.1,247,8.8,0,92.9,14,14,-2.1,1.59,0,0,0.0,92.9,13,2,0.0,14,9.9,0,2,,,,,66.4,65.6,71.4,65.3,,,,0,0,15,0.0,88.1,0.0,0,0,0,0,0,0,0.0,72,5.1,3.02
Bo Nix,97790,QB,OREGON,4,8.43,0,141,264,81.2,85,100,9.7,2.91,3,3,2.8,66.0,66,22,4.3,110,78.0,3,43,,,,,75.7,74.6,61.4,70.2,,71.7,,0,3,117,0.0,106.8,0.0,0,10,0,12,7,4,3.4,932,9.3,84.9,86,99,5.8,2.5,3,1,1.0,69.7,69,17,5.5,106,75.2,4,36,,,,,75.6,65.7,60.9,61.8,,67.6,,0,3,111,0.0,107.9,0.0,0,7,0,10,8,4,3.6,794,8.0,89.7,29,32,8.1,2.97,0,2,5.7,78.1,25,7,3.8,35,24.8,1,16,,,,66.7,69.1,91.6,74.8,87.8,87.9,77.9,,0,0,39,0.0,127.1,0.0,0,3,0,3,2,0,0.0,304,9.5,0,100.0,30,31,-2.9,1.57,0,0,0.0,90.3,28,2,6.7,31,22.0,2,9,,,,66.7,68.7,76.8,74.2,70.4,87.9,64.4,,0,0,33,0.0,121.2,0.0,0,0,0,1,3,0,0.0,166,5.4,1.48
JT Daniels,83578,QB,W VIRGINIA,4,2.59,0,140,343,67.0,106,110,11.7,2.53,0,6,5.0,58.2,64,33,9.9,117,83.6,7,45,,,,,40.3,76.0,63.6,75.9,,57.0,,4,2,128,15.2,90.3,4.3,5,2,0,0,6,6,4.7,770,7.0,72.3,101,103,8.9,2.3,0,2,1.8,64.1,66,25,9.6,108,77.1,7,42,,,,,55.8,76.3,62.9,75.8,,59.7,,2,2,119,16.0,89.2,3.7,4,1,0,0,5,5,4.2,633,6.1,75.0,28,30,10.5,2.52,0,4,13.3,66.7,20,9,4.8,32,22.9,1,10,,,,,28.3,69.9,74.0,71.0,,57.3,,2,0,32,11.1,124.7,3.1,1,1,0,0,2,1,3.1,323,10.8,0,100.0,23,23,-2.0,1.46,0,0,0.0,95.7,22,1,4.3,23,16.4,1,7,,,,,67.5,70.8,72.8,70.4,,,,0,0,23,0.0,114.9,0.0,0,0,0,0,1,0,0.0,186,8.1,4.62
Will Levis,83542,QB,KENTUCKY,4,-10.73,0,140,202,76.8,95,102,11.7,2.95,2,2,1.9,63.7,65,57,11.0,125,89.3,8,53,,,,,44.9,69.2,82.4,69.2,,58.3,,0,4,131,26.3,111.8,12.0,15,8,0,5,9,6,4.6,1066,10.5,79.7,79,82,7.8,2.57,1,1,1.2,70.7,58,34,7.9,95,67.9,5,39,,,,,38.2,71.5,81.7,68.1,,68.4,,0,3,97,29.4,118.1,10.5,10,3,0,2,8,5,5.2,783,9.5,77.4,31,35,14.6,3.26,1,1,2.6,60.0,21,23,12.5,45,32.1,3,18,,,,,69.6,62.2,75.5,68.2,,44.0,,0,1,49,21.7,106.8,11.1,5,5,0,3,2,1,2.0,400,11.4,0,93.3,15,15,-2.7,1.43,0,0,0.0,93.3,14,0,0.0,15,10.7,0,4,,,,,66.4,65.5,71.4,65.2,,,,0,0,15,,121.4,0.0,0,0,0,0,1,0,0.0,117,7.8,1.88
