player_id,team,opp,pos,name,fpts,proj_own,opto_pct,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
720888,,,G,Sam Stevens,68.94,8.2,7.93,66.85,94.5,31.5,0,0,7300,,3371777,720888
2159,,,G,Brett Stegmaier,38.17,0.05,1.23,9.77,68,23.5,0,0,6000,,34937,2159
2049,,,G,Zach Johnson,46.26,0.45,0.97,40.46,77.5,26,0,0,6500,,34772,2049
670431,,,G,Harrison Endycott,44.58,0.39,0.73,47.37,77,25.5,0,0,6400,,3803322,670431
670398,,,G,Greyson Sigg,56.84,2.4,2.30,44.04,86,28.5,0,0,6700,,37979,670398
1961,,,G,Scott Stallings,58.34,1.9,2.33,45.67,87.5,28.5,0,0,6900,,34999,1961
1631,,,G,Charley Hoffman,51.92,0.55,1.50,46.49,83,27.5,0,0,6800,,34766,1631
1411,,,G,Nick Hardy,59.73,6.5,2.93,59.76,88.5,29,0,0,7300,,35104,1411
1653,,,G,C.T. Pan,65.56,3.4,5.29,68.3,92.5,30.5,0,0,7200,,35389,1653
1796,,,G,Scott Harrington,37.95,0.04,0.60,29.69,67.5,23,0,0,6100,,1266427,1796
1698,,,G,Henrik Norlander,44.08,0.23,0.77,37.05,75,25.5,0,0,6600,,34917,1698
1115,,,G,Nick Watney,33.94,0.02,0.97,18.67,41.5,21.5,0,0,6000,,36095,1115
698823,,,G,Vince Whaley,43.1,0.27,0.73,36.5,75,25,0,0,6400,,1266432,698823
1511,,,G,Chad Collins,33.3,0.02,0.03,7.76,39.86,21.64,0,0,6000,,34864,1511
1237,,,G,Rickie Fowler,87.56,24.9,19.75,90.6,109,64.5,0,0,10400,,34760,1237
510218,,,G,Cameron Champ,55.77,1.6,2.16,47.46,85.5,28,0,0,7000,,37122,510218
670620,,,G,Sungjae Im,88.44,20.4,24.11,90.78,108.85,68.5,0,0,9400,,382250,670620
692004,,,G,Hank Lebioda,35.5,0.13,0.50,22.15,61,22,0,0,6200,,565462,692004
1941,,,G,Matthew NeSmith,61.11,2.5,3.56,54.69,89,29,0,0,7200,,35080,1941
1600,,,G,Harris English,,0,,,,,0,0,9000,,34758,1600
1842,,,G,Tyler Duncan,51.41,0.33,1.20,43.39,82,27,0,0,6600,,37911,1842
1974,,,G,Andrew Landry,34.31,0.02,1.37,20.38,47.35,22,0,0,6000,,34979,1974
1622,,,G,Joel Dahmen,46.56,0.46,0.70,33.92,77.5,26,0,0,6900,,36136,1622
1743,,,G,Paul Haley,35.22,0.22,0.43,29.39,58.85,22.5,0,0,6200,,3803323,1743
1655,,,G,James Hahn,50.45,0.26,1.40,37.01,82.5,26.5,0,0,6400,,34881,1655
1216,,,G,Russell Knox,44.12,0.3,0.93,26.29,75.85,25.5,0,0,6200,,34778,1216
670533,,,G,Garrick Higgo,55.39,2.3,1.53,46.12,85.5,28,0,0,7200,,2879219,670533
692005,,,G,Adam Long,49.48,0.2,1.30,38.52,80.5,26.5,0,0,6600,,565464,692005
1931,,,G,Hideki Matsuyama,87.79,22.8,23.31,83.63,109.5,64,0,0,9600,,34791,1931
1832,,,G,Brice Garnett,51.04,0.21,1.23,39.47,82,27,0,0,6500,,34968,1832
697208,,,G,Matti Schmid,49.33,0.35,1.03,32.93,81,26.5,0,0,6500,,1156746,697208
765936,,,G,Aldrich Potgieter,35.29,0.1,0.40,19.45,61,22,0,0,6200,,3608431,765936
1799,,,G,Adam Hadwin,71.13,8.5,9.22,73.09,96,32,0,0,8100,,34880,1799
1689,,,G,Beau Hossler,64.61,9.1,4.70,60.71,92,30,0,0,7600,,36293,1689
1107,,,G,Brian Stuard,35.18,0.1,1.27,23.49,56.7,22.5,0,0,6000,,35002,1107
121942,,,G,Thomas Detry,69.41,10.6,8.26,74.64,95.5,31,0,0,7400,,36642,121942
2119,,,G,Chad Ramey,43.09,0.27,0.50,34.91,74.5,25,0,0,6800,,3083529,2119
670633,,,G,Augusto Nunez,50.92,0.18,1.43,50.82,82,27,0,0,6400,,167268,670633
330678,,,G,Cameron Davis,74.53,8.6,9.72,69.22,98.5,32.5,0,0,9300,,36131,330678
1701,,,G,Justin Thomas,85.92,18.3,17.98,81.66,107,58.45,0,0,10000,,34818,1701
1822,,,G,Luke Donald,48.47,0.19,1.23,42.83,79.5,26,0,0,6300,,34870,1822
1833,,,G,Kyle Stanley,38.94,0.07,1.10,12.66,69,24,0,0,6000,,34934,1833
1514,,,G,Trey Mullinax,52.36,0.25,1.53,38.44,83,27.5,0,0,6700,,36084,1514
1789,,,G,Robby Shelton,52.46,0.39,1.47,42.47,82,28,0,0,6800,,35082,1789
670403,,,G,Andrew Novak,58.94,2.3,2.43,55.34,87.5,28.5,0,0,6900,,110450,670403
1625,,,G,Davis Riley,60.93,5.5,3.06,57.08,90,29,0,0,7800,,1000174,1625
1427,,,G,Satoshi Kodaira,51.94,0.18,1.50,42.68,83,27,0,0,6300,,35290,1427
1438,,,G,Brendon Todd,61.58,4.9,3.46,71.15,89.5,29.5,0,0,7400,,34943,1438
165746,,,G,Taylor Moore,70.74,8.7,9.46,75.55,96.5,31,0,0,7900,,35323,165746
692426,,,G,Hayden Buckley,,0,,,,,0,0,7000,,1696602,692426
1912,,,G,Sean O'Hair,51.24,0.17,2.03,30.94,82,27,0,0,6200,,34918,1912
1802,,,G,Taylor Pendrith,66.32,6.2,5.09,59.17,92.5,30.5,0,0,7400,,2216233,1802
1956,,,G,Austin Cook,39.14,0.09,0.73,25.93,69,23.5,0,0,6200,,37956,1956
670625,,,G,Doug Ghim,67.62,11.8,6.56,62.34,94,31,0,0,7400,,201095,670625
477949,,,G,Austin Smotherman,51.31,0.43,1.60,37.49,82.5,27,0,0,6600,,3083528,477949
1935,,,G,Aaron Baddeley,52.61,0.65,1.73,51.65,83,27,0,0,6700,,34850,1935
773409,,,G,Kyle Martin,33.56,0.01,0.03,5.19,40.18,21.82,0,0,6000,,4888779,773409
1979,,,G,Kelly Kraft,35.17,0.06,0.47,22.17,59.5,22.5,0,0,6100,,34901,1979
353925,,,G,Aaron Rai,71.41,13.5,10.79,69.7,96.5,31.5,0,0,7800,,37143,353925
694628,,,G,Akshay Bhatia,59.79,4.2,2.56,58.2,88.5,29.5,0,0,7000,,848056,694628
698819,,,G,Kyle Westmoreland,41.2,0.08,1.07,24.16,72,24.5,0,0,6100,,1266431,698819
692605,,,G,Ben Griffin,62.7,4.5,3.56,56.96,90.5,29.5,0,0,7100,,672518,692605
670627,,,G,Doc Redman,50.81,0.3,1.40,38.31,81.5,27,0,0,6800,,139893,670627
63191,,,G,Matt Wallace,55.4,1.5,1.96,54.69,85.5,28.5,0,0,7000,,37151,63191
1409,,,G,Troy Merritt,51.22,0.96,1.40,31.16,82,27,0,0,6500,,34794,1409
690516,,,G,Ludvig Aberg,67.4,14.6,5.79,69.5,94,30.5,0,0,8700,,3158929,690516
473728,,,G,Nate Lashley,62.71,4,4.33,66.79,91,29.5,0,0,7300,,37914,473728
430916,,,G,Matthias Schwab,37.67,0.16,0.50,21.76,66.5,23,0,0,6200,,36546,430916
1927,,,G,Martin Laird,48.15,0.29,1.00,27.74,79.5,26.5,0,0,6300,,35040,1927
299906,,,G,Ryan Brehm,34.73,0.01,0.30,23.08,53.85,22,0,0,6100,,36071,299906
692607,,,G,Lee Hodges,66.03,8.2,5.76,62.52,92.5,30.5,0,0,7200,,672519,692607
770,,,G,Zecheng Dou,43,0.88,0.73,41.84,74.5,24.5,0,0,6500,,36114,770
199,,,G,Danny Willett,56.42,0.5,1.96,49.89,86,28,0,0,6800,,34824,199
530,,,G,Zac Blair,52.7,3.2,1.57,48.03,83.5,27.5,0,0,6700,,34854,530
563,,,G,Tano Goya,50.91,0.24,1.73,45.3,82,27,0,0,6300,,3803324,563
453,,,G,Christiaan Bezuidenhout,66.14,6.6,5.16,67.82,93.5,30,0,0,7700,,1156736,453
648084,,,G,Lanto Griffin,51.33,0.24,1.10,44.91,82,27,0,0,6600,,37913,648084
699070,,,G,Harry Hall,60.49,5.7,3.06,66.34,89,29.5,0,0,7100,,1610463,699070
586,,,G,David Lipsky,58.19,1.3,2.40,51.98,87,28.5,0,0,6800,,36524,586
73285,,,G,Sepp Straka,70.13,11,8.39,72.73,95.5,31.5,0,0,8300,,565467,73285
704065,,,G,Trevor Cone,43.44,0.05,0.87,35.44,75,25.5,0,0,6200,,3803325,704065
752,,,G,Kyle Reifers,40.08,0.15,0.93,11.61,71,24,0,0,6100,,34928,752
400,,,G,Brandt Snedeker,35.58,0.31,0.30,28.73,61,22.5,0,0,6300,,34811,400
701073,,,G,MJ Daffue,56,0.59,1.93,50.82,85,28.5,0,0,6800,,2075398,701073
83572,,,G,Justin Suh,67.53,8.4,6.13,70.12,94,31,0,0,7900,,35135,83572
456,,,G,David Lingmerth,42.79,0.09,0.60,29.23,74.5,24.5,0,0,6200,,34786,456
577,,,G,Ryan Moore,49.05,0.38,0.90,38.47,81,26.5,0,0,6300,,34797,577
704067,,,G,Chase Johnson,43.92,0.06,1.73,10.09,75.5,25.15,0,0,6000,,2908286,704067
468,,,G,Ryan Palmer,65.56,7,5.29,60.85,93,30.5,0,0,7200,,34924,468
648099,,,G,Adam Schenk,68.64,10.3,7.59,70.7,95,31.5,0,0,7300,,37919,648099
689,,,G,Adam Svensson,62.82,4.2,4.26,58.9,90.5,30,0,0,7100,,466731,689
705488,,,G,Carson Young,61.03,6.3,3.10,66.78,89,29.5,0,0,7000,,3625500,705488
2170,,,G,Chris Kirk,73.51,8.9,10.46,77.06,98.5,32.5,0,0,8500,,34775,2170
789,,,G,Richy Werenski,37.52,0.25,0.50,35.47,65.5,23.5,0,0,6200,,36096,789
509666,,,G,Alex Smalley,70.36,10,6.99,72.38,95.5,31.5,0,0,8600,,37147,509666
708877,,,G,Sam Bennett,57.49,3.3,2.10,58.26,87,28.5,0,0,6900,,2800467,708877
1390,,,G,Kramer Hickok,47.3,0.26,1.03,29.07,79,26,0,0,6400,,35062,1390
614,,,G,Scott Piercy,,0,,,,,0,0,6700,,34801,614
856,,,G,Patton Kizzire,53.41,0.95,1.70,44.97,84,27.5,0,0,7000,,34898,856
867,,,G,Alex Noren,61.01,3.1,2.63,61.22,89,29.5,0,0,7300,,35121,867
515,,,G,Jonathan Byrd,49.37,0.42,1.17,44.15,81,26.5,0,0,6400,,35030,515
559,,,G,Luke List,59.59,4.6,2.90,52.59,88,29,0,0,7100,,34904,559
701683,,,G,Peter Kuest,40.4,0.11,0.57,27.58,71,24.5,0,0,6100,,1982680,701683
704038,,,G,Andy Spencer,33.43,0.01,0.00,5.19,40.02,21.73,0,0,6000,,4888780,704038
703,,,G,Webb Simpson,54.5,1.2,1.33,49.02,85.5,28,0,0,7100,,34808,703
417,,,G,Erik Van Rooyen,47.25,0.24,1.03,28.05,78.5,26,0,0,6400,,458398,417
703862,,,G,Kevin Roy,51.37,0.16,1.63,52.16,82,27,0,0,6100,,3803326,703862
700001,,,G,Davis Thompson,53.51,1.3,1.70,44.47,84,28,0,0,6900,,1446418,700001
509668,,,G,Tyson Alexander,34.69,0.03,1.27,20.4,51.85,22,0,0,6000,,37117,509668
1480,,,G,Martin Trainer,34.79,0.07,0.73,25.6,53.5,22.5,0,0,6100,,565470,1480
698396,,,G,Vincent Norrman,61.05,2.2,2.93,60.52,90,29,0,0,6900,,3803327,698396
1062,,,G,Byeong Hun An,76.4,13.4,15.08,75.95,100,33,0,0,8200,,34739,1062
2173,,,G,Jimmy Walker,50.42,0.41,1.13,48.68,81.5,27,0,0,6600,,34819,2173
509669,,,G,Sam Ryder,53.62,0.87,2.13,50.95,84,27.5,0,0,6700,,37145,509669
804,,,G,Keegan Bradley,82.68,15.5,19.41,87.85,104.5,37,0,0,9200,,34744,804
304410,,,G,Joseph Bramlett,67.98,8.3,6.53,68.02,95,31.15,0,0,7600,,1074847,304410
773087,,,G,Ross Steelman,33.69,0.04,0.00,13.3,40.34,21.91,0,0,6100,,4890079,773087
1063,,,G,Michael Gligic,42.56,0.2,1.27,27.39,74,25,0,0,6000,,469112,1063
703985,,,G,Max McGreevy,33.83,0.01,0.77,15.63,40.5,22,0,0,6000,,3083533,703985
805,,,G,Brian Harman,74.86,10.7,11.89,73.94,99.5,33,0,0,8800,,34882,805
1141,,,G,Patrick Rodgers,,0,,,,,0,0,7600,,34996,1141
600531,,,G,Nicolai Hojgaard,66.53,7.1,5.83,68.19,93,30.5,0,0,7700,,458384,600531
2010,,,G,Cameron Percy,50.78,0.19,0.63,43.07,81.5,27,0,0,6300,,34989,2010
1295,,,G,Justin Lower,41.46,0.37,0.50,45.1,72.5,24.5,0,0,6700,,3083531,1295
2065,,,G,Ben Martin,60.28,3,3.20,66.06,89.5,29.5,0,0,6900,,34910,2065
1120,,,G,Dylan Frittelli,37.27,0.11,0.50,28.02,66,23,0,0,6500,,36651,1120
698025,,,G,Harry Higgs,36.92,0.56,0.50,41.25,64,23,0,0,6500,,1266428,698025
765444,,,G,Ryan Gerard,48.21,0.64,1.03,41.38,80.5,26.5,0,0,6700,,3561715,765444
2044,,,G,Stephan Jaeger,73.89,7.7,10.39,73.82,98.5,32.5,0,0,8900,,37129,2044
703899,,,G,Nicolas Echavarria,37.31,0.08,0.47,34.7,66,23,0,0,6400,,3803328,703899
699433,,,G,Dylan Wu,64.56,4.8,4.93,61.19,91.5,30,0,0,7000,,1327333,699433
755457,,,G,Trevor Werbylo,41.24,0.08,1.50,31.87,72,24.15,0,0,6000,,3963728,755457
2056,,,G,Mark Hubbard,66.89,9,5.46,70.9,93,30.5,0,0,7500,,34890,2056
670471,,,G,Callum Tarren,57.13,4.7,1.76,52.77,86.5,28.5,0,0,6900,,1074859,670471
697773,,,G,Will Gordon,63.24,5,4.23,57.64,91.5,29.5,0,0,7100,,1284196,697773
696563,,,G,Austin Eckroat,77.11,18.8,17.18,76.43,100.5,33.5,0,0,8000,,1074851,696563
