team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
CAR,2021,CAR,CAR,Team Level,all,8,0.57,0.53,0.54,28800.0,278.08,30.11,18.37,61.52,8.91,148.47,112.62,29.31,30.27,29.47,273.0,107.0,103.0,483.0,33.0,12.0,1.0,52.0,10.0,130.0,143.0,240.0,347.0,39.0,81.0,258.0,148.0,49.0,99.0,271.0,81.0,28.0,8.44,10.09,11.58,13.0,8.0,12.0,494.51,380.0,387.74,61.0,4.1,2.56,2.56,31.65,31.82,31.22,235.77,22.71,16.82,54.09,7.67,127.11,92.59,21.8,22.53,21.62,231.0,90.0,101.0,422.0,12.0,20.0,3.0,45.0,5.0,107.0,132.0,219.0,309.0,34.0,73.0,209.0,212.0,56.0,80.0,229.0,64.0,28.0,6.68,8.02,8.01,1.0,5.0,6.0,410.35,321.0,313.73,49.0,3.83,4.05,4.05,22.5,22.28,21.6
CAR,2021,CAR,CAR,Team Level,5on5,8,0.52,0.53,0.55,21262.0,208.6,16.96,13.48,49.33,6.73,113.84,84.65,16.5,17.13,16.66,208.0,77.0,77.0,362.0,20.0,10.0,1.0,47.0,8.0,90.0,110.0,188.0,265.0,32.0,67.0,190.0,133.0,33.0,77.0,214.0,60.0,11.0,6.52,7.23,3.21,10.0,7.0,3.0,373.51,285.0,292.74,48.0,2.81,2.13,2.13,17.64,17.81,17.58,173.55,15.46,11.51,42.19,5.68,92.38,68.78,15.02,15.28,14.84,175.0,61.0,80.0,316.0,7.0,16.0,3.0,37.0,4.0,80.0,92.0,168.0,229.0,29.0,63.0,150.0,191.0,40.0,61.0,173.0,44.0,19.0,5.22,5.55,4.69,1.0,2.0,4.0,304.35,236.0,228.73,40.0,2.39,3.2,3.2,14.66,14.44,14.22
CAR,2021,CAR,CAR,Team Level,4on5,8,0.18,0.23,0.25,3397.0,12.19,0.89,0.45,1.44,0.33,3.67,9.21,0.88,0.89,0.88,12.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,16.0,4.0,8.0,30.0,9.0,12.0,7.0,12.0,4.0,0.0,0.34,0.55,0.0,0.0,0.0,0.0,19.0,16.0,16.0,6.0,0.11,0.0,0.0,1.0,1.0,0.99,34.98,4.12,3.22,7.2,1.17,21.97,11.33,4.07,4.12,4.07,33.0,16.0,14.0,63.0,3.0,2.0,0.0,5.0,1.0,18.0,20.0,30.0,46.0,3.0,6.0,24.0,7.0,8.0,10.0,34.0,10.0,5.0,0.75,1.23,2.14,0.0,2.0,1.0,63.0,49.0,49.0,3.0,0.87,0.53,0.53,4.46,4.46,4.43
CAR,2021,CAR,CAR,Team Level,5on4,8,0.86,0.83,0.81,2646.0,42.72,7.06,3.59,8.63,1.43,24.02,13.27,6.77,7.06,6.77,40.0,18.0,17.0,75.0,8.0,2.0,0.0,3.0,0.0,33.0,12.0,32.0,50.0,1.0,2.0,21.0,2.0,3.0,9.0,35.0,14.0,9.0,1.31,1.84,3.91,3.0,1.0,4.0,75.0,58.0,58.0,2.0,0.95,0.43,0.43,7.59,7.59,7.25,10.52,1.13,0.68,1.34,0.32,3.33,7.19,0.96,1.13,0.96,9.0,5.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,2.0,10.0,9.0,14.0,1.0,2.0,21.0,10.0,5.0,3.0,9.0,4.0,1.0,0.25,0.57,0.32,0.0,0.0,0.0,15.0,14.0,14.0,2.0,0.16,0.09,0.09,1.2,1.2,1.03
CHI,2021,CHI,CHI,Team Level,other,9,0.72,0.71,0.69,1363.0,26.66,5.82,2.14,4.32,0.89,14.48,7.34,4.77,5.82,4.77,28.0,7.0,13.0,48.0,2.0,3.0,0.0,7.0,2.0,15.0,6.0,26.0,33.0,1.0,2.0,18.0,4.0,4.0,3.0,12.0,15.0,8.0,0.46,1.98,3.38,0.0,1.0,1.0,48.0,35.0,35.0,1.0,0.66,1.12,1.12,5.37,5.37,4.48,12.13,2.3,0.8,2.36,0.47,5.72,4.34,2.28,2.3,2.28,13.0,3.0,4.0,20.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,8.0,11.0,1.0,2.0,12.0,3.0,10.0,3.0,12.0,2.0,2.0,0.43,0.26,1.61,2.0,1.0,2.0,20.0,16.0,16.0,2.0,0.24,0.83,0.83,1.72,1.72,1.71
CHI,2021,CHI,CHI,Team Level,all,9,0.55,0.49,0.47,32575.0,259.34,29.62,17.66,55.54,8.15,143.64,104.39,27.09,29.34,26.82,266.0,93.0,133.0,492.0,17.0,12.0,0.0,70.0,6.0,125.0,129.0,249.0,342.0,36.0,85.0,226.0,246.0,76.0,69.0,254.0,75.0,30.0,7.62,9.2,12.8,2.0,9.0,6.0,475.19,359.0,351.41,43.0,4.11,3.69,3.69,30.04,29.69,27.96,288.0,24.01,19.46,65.53,9.07,161.05,118.89,23.28,24.47,23.72,294.0,104.0,119.0,517.0,37.0,20.0,7.0,52.0,10.0,133.0,146.0,257.0,361.0,44.0,101.0,245.0,220.0,99.0,96.0,316.0,62.0,20.0,9.62,7.49,6.89,16.0,11.0,10.0,537.76,398.0,408.8,63.0,4.22,4.91,4.91,23.32,23.68,23.21
CHI,2021,CHI,CHI,Team Level,5on5,9,0.42,0.46,0.44,25050.0,172.8,12.88,11.0,41.0,5.54,99.85,73.73,12.65,12.6,12.38,173.0,71.0,97.0,341.0,7.0,5.0,0.0,49.0,3.0,87.0,93.0,166.0,237.0,32.0,75.0,152.0,225.0,55.0,54.0,190.0,49.0,5.0,5.64,5.87,1.37,1.0,5.0,1.0,324.19,244.0,236.41,35.0,2.25,0.73,0.73,14.39,14.05,13.86,222.49,17.71,14.62,52.73,7.02,123.88,91.04,17.17,18.18,17.62,224.0,83.0,99.0,406.0,29.0,14.0,5.0,42.0,7.0,101.0,114.0,195.0,278.0,37.0,87.0,180.0,198.0,76.0,80.0,243.0,50.0,14.0,7.71,6.09,3.91,13.0,9.0,7.0,426.76,307.0,317.8,55.0,3.01,3.21,3.21,17.51,17.87,17.57
CHI,2021,CHI,CHI,Team Level,4on5,9,0.29,0.2,0.25,2998.0,13.88,1.16,0.61,1.91,0.37,4.39,10.55,1.16,1.16,1.16,16.0,3.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,16.0,19.0,2.0,4.0,20.0,15.0,7.0,6.0,16.0,1.0,2.0,0.55,0.12,0.49,0.0,0.0,0.0,19.0,19.0,19.0,5.0,0.14,0.0,0.0,1.3,1.3,1.29,40.67,2.87,3.49,8.62,1.22,27.44,14.36,2.71,2.87,2.71,43.0,15.0,16.0,74.0,3.0,1.0,0.0,8.0,2.0,27.0,17.0,40.0,55.0,3.0,6.0,27.0,4.0,3.0,8.0,47.0,9.0,2.0,1.09,1.03,0.75,1.0,1.0,1.0,74.0,58.0,58.0,1.0,0.84,0.24,0.24,3.47,3.47,3.3
CHI,2021,CHI,CHI,Team Level,5on4,9,0.9,0.83,0.78,3164.0,45.99,9.75,3.91,8.32,1.35,24.91,12.76,8.51,9.75,8.51,49.0,12.0,23.0,84.0,8.0,4.0,0.0,12.0,1.0,21.0,15.0,41.0,53.0,1.0,4.0,36.0,2.0,10.0,6.0,36.0,10.0,15.0,0.97,1.23,7.56,1.0,3.0,4.0,84.0,61.0,61.0,2.0,1.06,1.84,1.84,8.98,8.98,8.33,12.71,1.12,0.55,1.82,0.36,4.01,9.14,1.11,1.12,1.11,14.0,3.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,3.0,12.0,14.0,17.0,3.0,6.0,26.0,15.0,10.0,5.0,14.0,1.0,2.0,0.39,0.11,0.63,0.0,0.0,0.0,17.0,17.0,17.0,5.0,0.13,0.63,0.63,0.63,0.63,0.62
TOR,2021,TOR,TOR,Team Level,other,9,0.43,0.46,0.47,1026.0,13.48,2.03,0.9,2.62,0.42,6.79,5.22,1.91,2.03,1.91,14.0,4.0,4.0,22.0,1.0,1.0,0.0,3.0,0.0,6.0,7.0,13.0,17.0,1.0,2.0,11.0,2.0,3.0,4.0,10.0,5.0,3.0,0.46,0.72,0.85,1.0,0.0,0.0,22.0,18.0,18.0,3.0,0.25,0.24,0.24,2.04,2.04,1.92,14.36,2.7,0.98,2.43,0.4,7.79,5.68,2.68,2.7,2.68,15.0,5.0,6.0,26.0,4.0,0.0,0.0,5.0,1.0,4.0,6.0,11.0,16.0,1.0,2.0,13.0,7.0,1.0,4.0,12.0,6.0,2.0,0.43,0.63,1.64,2.0,0.0,2.0,26.0,20.0,20.0,3.0,0.3,0.0,0.0,3.0,3.0,2.97
TOR,2021,TOR,TOR,Team Level,all,9,0.53,0.56,0.55,32746.0,329.06,30.5,24.43,74.66,10.62,187.75,129.03,29.19,29.93,28.65,313.0,144.0,150.0,607.0,21.0,21.0,2.0,67.0,10.0,171.0,167.0,292.0,436.0,31.0,65.0,296.0,188.0,75.0,108.0,318.0,114.0,25.0,9.47,13.52,7.51,7.0,6.0,8.0,597.04,457.0,450.34,69.0,5.37,3.86,3.86,32.01,31.47,30.4,273.93,27.48,19.42,59.4,8.54,148.91,109.24,26.79,27.9,27.19,272.0,101.0,98.0,471.0,29.0,17.0,2.0,68.0,9.0,99.0,151.0,243.0,344.0,30.0,63.0,227.0,247.0,83.0,112.0,248.0,102.0,23.0,7.74,12.03,7.71,10.0,11.0,8.0,480.5,373.0,377.58,81.0,4.31,3.33,3.33,28.45,28.84,28.46
TOR,2021,TOR,TOR,Team Level,5on5,9,0.54,0.56,0.55,26458.0,255.38,23.59,18.16,60.24,8.3,142.63,102.07,22.73,23.03,22.19,242.0,113.0,123.0,478.0,16.0,17.0,2.0,53.0,6.0,125.0,138.0,226.0,339.0,28.0,59.0,224.0,179.0,62.0,84.0,245.0,93.0,17.0,7.72,10.88,4.98,6.0,5.0,5.0,468.04,355.0,348.34,55.0,3.78,3.21,3.21,24.16,23.62,23.04,218.59,19.79,14.83,49.21,6.8,116.69,88.67,19.25,20.21,19.65,220.0,76.0,80.0,376.0,20.0,13.0,2.0,56.0,5.0,80.0,122.0,200.0,276.0,26.0,55.0,170.0,233.0,71.0,92.0,204.0,76.0,16.0,6.49,9.0,4.3,7.0,9.0,4.0,385.5,296.0,300.58,70.0,3.08,2.78,2.78,20.09,20.48,20.22
TOR,2021,TOR,TOR,Team Level,4on5,9,0.16,0.14,0.12,2711.0,5.49,0.82,0.33,0.68,0.16,1.67,3.34,0.8,0.82,0.8,3.0,4.0,3.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,7.0,1.0,2.0,25.0,5.0,8.0,10.0,2.0,5.0,0.0,0.09,0.73,0.0,0.0,0.0,0.0,10.0,7.0,7.0,10.0,0.07,0.09,0.09,0.8,0.8,0.8,35.68,4.31,3.33,6.96,1.18,22.77,11.45,4.19,4.31,4.19,32.0,18.0,11.0,61.0,5.0,3.0,0.0,6.0,3.0,14.0,19.0,27.0,45.0,1.0,2.0,25.0,3.0,4.0,8.0,28.0,18.0,4.0,0.64,2.12,1.55,1.0,2.0,2.0,61.0,50.0,50.0,0.0,0.86,0.45,0.45,4.72,4.72,4.62
TOR,2021,TOR,TOR,Team Level,5on4,9,0.86,0.92,0.92,2551.0,54.71,4.06,5.04,11.11,1.74,36.65,18.39,3.75,4.06,3.75,54.0,23.0,20.0,97.0,4.0,2.0,0.0,10.0,4.0,38.0,19.0,50.0,73.0,1.0,2.0,36.0,2.0,2.0,10.0,61.0,11.0,5.0,1.19,1.19,1.68,0.0,1.0,3.0,97.0,77.0,77.0,1.0,1.27,0.32,0.32,5.01,5.01,4.64,5.3,0.67,0.28,0.8,0.16,1.65,3.44,0.67,0.67,0.67,5.0,2.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,7.0,2.0,4.0,19.0,4.0,7.0,8.0,4.0,2.0,1.0,0.19,0.27,0.21,0.0,0.0,0.0,8.0,7.0,7.0,8.0,0.07,0.1,0.1,0.64,0.64,0.64
EDM,2021,EDM,EDM,Team Level,other,7,0.55,0.39,0.37,1188.0,14.2,4.21,0.87,1.94,0.37,6.74,4.88,4.16,4.21,4.16,14.0,5.0,7.0,26.0,4.0,0.0,0.0,0.0,0.0,9.0,6.0,10.0,15.0,1.0,2.0,12.0,6.0,3.0,2.0,10.0,4.0,5.0,0.38,0.45,3.38,0.0,0.0,4.0,26.0,19.0,19.0,2.0,0.23,0.0,0.0,4.44,4.44,4.38,21.95,3.49,1.72,3.46,0.78,14.91,7.64,3.33,3.49,3.33,24.0,8.0,9.0,41.0,3.0,0.0,0.0,3.0,2.0,16.0,8.0,21.0,29.0,2.0,4.0,18.0,4.0,3.0,2.0,15.0,14.0,3.0,0.67,1.66,1.17,1.0,1.0,1.0,41.0,32.0,32.0,0.0,0.5,0.0,0.0,3.99,3.99,3.79
EDM,2021,EDM,EDM,Team Level,all,7,0.57,0.5,0.49,25500.0,228.61,27.2,16.06,49.79,7.55,124.33,92.06,26.33,27.47,26.59,239.0,78.0,104.0,421.0,28.0,17.0,5.0,47.0,6.0,110.0,109.0,211.0,289.0,23.0,49.0,221.0,162.0,60.0,80.0,227.0,61.0,29.0,7.02,7.44,12.74,7.0,7.0,14.0,432.72,317.0,324.53,50.0,3.56,4.74,4.74,26.02,26.16,25.64,238.21,20.48,16.08,54.64,7.77,136.25,95.79,19.93,20.52,19.95,252.0,79.0,95.0,426.0,19.0,14.0,3.0,49.0,10.0,127.0,112.0,233.0,312.0,25.0,53.0,191.0,184.0,54.0,79.0,246.0,67.0,18.0,6.73,8.13,5.61,9.0,4.0,6.0,416.82,331.0,325.2,50.0,3.62,1.65,1.65,22.45,22.45,21.91
EDM,2021,EDM,EDM,Team Level,5on5,7,0.51,0.5,0.49,20666.0,170.22,14.69,11.56,40.32,5.81,95.1,70.53,14.17,14.96,14.43,176.0,62.0,83.0,321.0,13.0,13.0,3.0,40.0,4.0,79.0,89.0,163.0,225.0,17.0,37.0,171.0,151.0,49.0,66.0,181.0,44.0,13.0,5.55,5.45,3.69,5.0,5.0,3.0,332.71,238.0,245.53,42.0,2.39,3.17,3.17,13.9,14.04,13.81,181.59,14.38,11.65,43.91,5.92,100.33,74.81,14.03,14.42,14.06,190.0,61.0,75.0,326.0,14.0,12.0,3.0,33.0,5.0,94.0,93.0,176.0,237.0,21.0,45.0,133.0,172.0,41.0,68.0,192.0,47.0,12.0,5.49,5.71,3.18,8.0,3.0,3.0,316.82,251.0,245.2,47.0,2.41,1.61,1.61,15.18,15.18,14.93
EDM,2021,EDM,EDM,Team Level,4on5,7,0.16,0.16,0.19,1933.0,6.88,0.43,0.3,0.96,0.24,2.43,5.64,0.43,0.43,0.43,10.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,9.0,9.0,2.0,4.0,18.0,2.0,7.0,6.0,8.0,2.0,0.0,0.16,0.27,0.0,1.0,0.0,0.0,10.0,10.0,10.0,6.0,0.07,0.0,0.0,0.5,0.5,0.5,30.24,2.25,2.54,6.73,0.95,19.52,10.01,2.21,2.25,2.21,33.0,9.0,11.0,53.0,2.0,2.0,0.0,13.0,3.0,15.0,7.0,31.0,40.0,1.0,2.0,27.0,1.0,6.0,6.0,35.0,4.0,3.0,0.49,0.5,1.27,0.0,0.0,2.0,53.0,42.0,42.0,0.0,0.67,0.04,0.04,2.88,2.88,2.8
EDM,2021,EDM,EDM,Team Level,5on4,7,0.96,0.91,0.89,1713.0,37.32,7.88,3.33,6.57,1.14,20.05,11.02,7.57,7.88,7.57,39.0,11.0,14.0,64.0,10.0,4.0,2.0,4.0,2.0,21.0,9.0,29.0,40.0,3.0,6.0,20.0,3.0,1.0,6.0,28.0,11.0,11.0,0.94,1.27,5.68,1.0,2.0,7.0,64.0,50.0,50.0,0.0,0.86,1.57,1.57,7.18,7.18,6.94,4.43,0.36,0.17,0.55,0.12,1.48,3.33,0.36,0.36,0.36,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,1.0,2.0,13.0,7.0,4.0,3.0,4.0,2.0,0.0,0.09,0.27,0.0,0.0,0.0,0.0,6.0,6.0,6.0,3.0,0.04,0.0,0.0,0.4,0.4,0.4
ARI,2021,ARI,ARI,Team Level,other,9,0.21,0.48,0.48,986.0,7.12,0.47,0.39,1.62,0.22,4.04,3.26,0.47,0.47,0.47,9.0,1.0,4.0,14.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,9.0,10.0,0.0,0.0,7.0,5.0,3.0,0.0,9.0,1.0,0.0,0.34,0.13,0.0,0.0,0.0,0.0,14.0,10.0,10.0,0.0,0.11,0.0,0.0,0.58,0.58,0.58,7.57,1.82,0.43,1.35,0.23,3.35,3.83,1.82,1.82,1.82,6.0,5.0,4.0,15.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,8.0,0.0,0.0,15.0,2.0,4.0,5.0,6.0,2.0,3.0,0.17,0.25,1.4,0.0,0.0,3.0,15.0,11.0,11.0,3.0,0.11,0.0,0.0,1.93,1.93,1.92
ARI,2021,ARI,ARI,Team Level,all,9,0.41,0.45,0.45,32700.0,228.24,17.31,15.11,53.15,7.64,128.49,96.31,16.97,17.04,16.72,224.0,94.0,108.0,426.0,13.0,15.0,3.0,52.0,12.0,89.0,137.0,211.0,305.0,41.0,100.0,223.0,195.0,62.0,53.0,255.0,48.0,15.0,6.82,5.98,4.51,4.0,4.0,5.0,408.67,318.0,308.67,27.0,3.23,2.51,2.51,18.03,17.8,17.6,282.08,25.41,19.0,64.3,8.98,159.59,117.71,24.84,25.64,25.07,287.0,108.0,119.0,514.0,38.0,15.0,5.0,66.0,6.0,139.0,131.0,249.0,357.0,35.0,96.0,257.0,176.0,73.0,69.0,299.0,77.0,19.0,8.85,9.27,7.29,19.0,7.0,12.0,531.69,395.0,404.33,27.0,4.14,3.31,3.31,26.24,26.41,25.98
ARI,2021,ARI,ARI,Team Level,5on5,9,0.46,0.46,0.46,26644.0,187.97,13.83,12.02,44.31,6.08,105.25,80.51,13.52,13.56,13.26,179.0,83.0,84.0,346.0,11.0,12.0,2.0,41.0,12.0,74.0,112.0,168.0,251.0,39.0,96.0,167.0,178.0,50.0,44.0,209.0,42.0,11.0,5.82,5.05,2.96,4.0,4.0,3.0,328.67,262.0,252.67,24.0,2.45,2.09,2.09,14.19,13.96,13.78,216.09,16.01,13.78,51.52,6.9,123.11,90.68,15.69,16.24,15.91,223.0,79.0,98.0,400.0,22.0,11.0,2.0,57.0,6.0,104.0,102.0,201.0,280.0,31.0,88.0,194.0,164.0,63.0,55.0,235.0,57.0,10.0,6.51,6.69,2.81,13.0,6.0,3.0,417.69,302.0,311.33,21.0,2.82,2.51,2.51,16.33,16.49,16.28
ARI,2021,ARI,ARI,Team Level,4on5,9,0.09,0.09,0.09,2440.0,5.44,0.62,0.28,0.81,0.14,1.63,3.51,0.61,0.62,0.61,5.0,2.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,7.0,0.0,0.0,26.0,6.0,5.0,1.0,5.0,1.0,1.0,0.17,0.14,0.3,0.0,0.0,0.0,8.0,7.0,7.0,1.0,0.06,0.0,0.0,0.68,0.68,0.68,47.68,6.64,4.33,10.02,1.57,29.93,15.5,6.4,6.64,6.4,47.0,21.0,15.0,83.0,12.0,4.0,3.0,6.0,0.0,29.0,17.0,35.0,56.0,1.0,2.0,19.0,2.0,1.0,5.0,48.0,14.0,6.0,1.81,1.75,3.08,5.0,1.0,6.0,83.0,68.0,68.0,0.0,1.1,0.8,0.8,6.95,6.95,6.73
ARI,2021,ARI,ARI,Team Level,5on4,9,0.72,0.78,0.74,2630.0,27.7,2.39,2.41,6.41,1.2,17.57,9.03,2.37,2.39,2.37,31.0,8.0,19.0,58.0,2.0,3.0,1.0,7.0,0.0,9.0,18.0,29.0,37.0,2.0,4.0,23.0,6.0,4.0,8.0,32.0,4.0,3.0,0.5,0.66,1.24,0.0,0.0,2.0,58.0,39.0,39.0,2.0,0.6,0.41,0.41,2.57,2.57,2.56,10.74,0.94,0.46,1.42,0.28,3.21,7.7,0.94,0.94,0.94,11.0,3.0,2.0,16.0,1.0,0.0,0.0,2.0,0.0,5.0,6.0,10.0,13.0,3.0,6.0,29.0,8.0,5.0,4.0,10.0,4.0,0.0,0.36,0.59,0.0,1.0,0.0,0.0,16.0,14.0,14.0,3.0,0.11,0.0,0.0,1.05,1.05,1.04
MTL,2021,MTL,MTL,Team Level,other,10,0.43,0.54,0.49,1174.0,14.17,2.24,1.06,2.36,0.41,7.9,5.02,2.21,2.24,2.21,13.0,6.0,9.0,28.0,2.0,1.0,0.0,3.0,1.0,6.0,6.0,11.0,17.0,0.0,0.0,12.0,3.0,0.0,4.0,13.0,3.0,3.0,0.35,0.28,1.62,0.0,0.0,2.0,28.0,19.0,19.0,2.0,0.3,0.23,0.23,2.3,2.3,2.29,13.28,3.03,0.85,2.71,0.48,7.55,5.38,2.95,3.03,2.95,16.0,4.0,4.0,24.0,3.0,1.0,0.0,6.0,0.0,6.0,4.0,13.0,17.0,1.0,2.0,15.0,1.0,0.0,4.0,9.0,6.0,5.0,0.26,0.75,2.02,0.0,0.0,3.0,24.0,20.0,20.0,2.0,0.23,0.06,0.06,3.2,3.2,3.11
MTL,2021,MTL,MTL,Team Level,all,10,0.44,0.48,0.46,36000.0,260.63,23.21,18.06,59.78,8.32,144.49,105.14,22.65,23.3,22.72,270.0,89.0,159.0,518.0,19.0,18.0,2.0,69.0,4.0,107.0,142.0,251.0,340.0,42.0,90.0,244.0,260.0,51.0,86.0,275.0,63.0,21.0,7.43,7.87,7.91,7.0,5.0,7.0,510.34,359.0,354.26,64.0,4.02,3.6,3.6,23.63,23.58,23.23,301.4,30.0,21.32,69.16,9.87,173.41,120.24,29.18,30.04,29.22,310.0,114.0,134.0,558.0,34.0,22.0,3.0,77.0,9.0,142.0,140.0,276.0,390.0,38.0,79.0,313.0,190.0,56.0,127.0,303.0,91.0,30.0,8.85,11.14,10.01,11.0,10.0,13.0,566.01,424.0,429.51,89.0,4.77,4.02,4.02,30.75,30.75,30.04
MTL,2021,MTL,MTL,Team Level,5on5,10,0.47,0.48,0.47,27977.0,194.1,16.28,12.9,45.92,6.17,106.72,79.02,15.84,16.37,15.91,203.0,64.0,119.0,386.0,13.0,14.0,2.0,51.0,2.0,77.0,110.0,190.0,254.0,38.0,82.0,176.0,239.0,41.0,73.0,201.0,53.0,13.0,5.79,6.72,3.77,6.0,4.0,3.0,378.34,267.0,262.26,56.0,2.66,2.81,2.81,16.13,16.08,15.83,217.84,18.2,14.61,51.22,7.04,125.64,90.28,17.86,18.24,17.91,218.0,89.0,104.0,411.0,17.0,13.0,2.0,54.0,6.0,107.0,110.0,201.0,290.0,34.0,71.0,214.0,179.0,47.0,96.0,229.0,63.0,15.0,6.42,7.71,4.08,7.0,5.0,5.0,419.01,307.0,312.51,76.0,3.02,2.85,2.85,18.38,18.37,18.15
MTL,2021,MTL,MTL,Team Level,4on5,10,0.05,0.1,0.12,3681.0,8.67,0.44,0.36,1.33,0.25,2.9,6.73,0.42,0.44,0.42,9.0,3.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,9.0,12.0,2.0,4.0,27.0,13.0,10.0,7.0,11.0,1.0,0.0,0.29,0.14,0.0,0.0,0.0,0.0,13.0,12.0,12.0,5.0,0.09,0.0,0.0,0.52,0.52,0.51,63.83,8.14,5.46,14.32,2.14,37.94,20.01,7.74,8.14,7.74,69.0,19.0,23.0,111.0,14.0,8.0,1.0,15.0,3.0,27.0,21.0,55.0,74.0,1.0,2.0,50.0,1.0,1.0,16.0,59.0,19.0,10.0,1.95,2.27,3.91,4.0,5.0,5.0,111.0,88.0,88.0,1.0,1.43,1.12,1.12,8.45,8.45,8.05
MTL,2021,MTL,MTL,Team Level,5on4,10,0.87,0.88,0.87,3168.0,43.69,4.25,3.73,10.17,1.49,26.99,14.37,4.18,4.25,4.18,45.0,16.0,30.0,91.0,4.0,3.0,0.0,14.0,0.0,21.0,19.0,41.0,57.0,2.0,4.0,29.0,5.0,0.0,2.0,50.0,6.0,5.0,1.01,0.73,2.52,1.0,1.0,2.0,91.0,61.0,61.0,1.0,0.97,0.55,0.55,4.67,4.67,4.61,6.45,0.63,0.4,0.92,0.2,2.29,4.57,0.63,0.63,0.63,7.0,2.0,3.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,9.0,2.0,4.0,34.0,9.0,8.0,11.0,6.0,3.0,0.0,0.23,0.41,0.0,0.0,0.0,0.0,12.0,9.0,9.0,10.0,0.09,0.0,0.0,0.72,0.72,0.72
